#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
Merged-chr4-140833040-18	chr4	140832843	140833273	+	0.000	0.000	Merged-chr4-140833040-18
Merged-chr5-144277272-14	chr5	144277053	144277604	+	0.000	0.000	Merged-chr5-144277272-14
Merged-chr12-76832803-1	chr12	76832705	76832903	+	0.000	0.000	Merged-chr12-76832803-1
Merged-chr4-33077316-4	chr4	33077187	33077447	+	0.000	0.000	Merged-chr4-33077316-4
Merged-chr5-122614417-50	chr5	122614249	122614659	+	0.000	0.000	Merged-chr5-122614417-50
Merged-chr15-6578239-14	chr15	6578025	6578465	+	0.000	0.000	Merged-chr15-6578239-14
Merged-chr11-61142505-33	chr11	61142196	61142729	+	0.000	0.000	Merged-chr11-61142505-33
Merged-chr12-85447254-58	chr12	85447089	85447407	+	0.000	0.000	Merged-chr12-85447254-58
Merged-chr8-111578108-20	chr8	111577913	111578294	+	0.000	0.000	Merged-chr8-111578108-20
Merged-chr2-76109876-10	chr2	76109616	76110128	+	0.000	0.000	Merged-chr2-76109876-10
Merged-chr3-84259792-61	chr3	84259481	84260076	+	0.000	0.000	Merged-chr3-84259792-61
Merged-chr6-147576548-5	chr6	147576381	147576698	+	0.000	0.000	Merged-chr6-147576548-5
Merged-chr16-35781109-15	chr16	35780931	35781347	+	0.000	0.000	Merged-chr16-35781109-15
Merged-chr15-73051397-2	chr15	73051295	73051501	+	0.000	0.000	Merged-chr15-73051397-2
Merged-chr16-25466054-6	chr16	25465859	25466275	+	0.000	0.000	Merged-chr16-25466054-6
Merged-chr2-6469352-27	chr2	6469063	6469557	+	0.000	0.000	Merged-chr2-6469352-27
Merged-chr14-30273182-14	chr14	30272993	30273390	+	0.000	0.000	Merged-chr14-30273182-14
Merged-chr7-101618490-14	chr7	101618250	101618669	+	0.000	0.000	Merged-chr7-101618490-14
Merged-chr12-112617493-30	chr12	112617184	112617936	+	0.000	0.000	Merged-chr12-112617493-30
Merged-chr18-79293898-35	chr18	79293683	79294137	+	0.000	0.000	Merged-chr18-79293898-35
Merged-chr12-41097614-20	chr12	41097430	41097876	+	0.000	0.000	Merged-chr12-41097614-20
Merged-chr4-95403547-1	chr4	95403449	95403647	+	0.000	0.000	Merged-chr4-95403547-1
Merged-chr11-19830002-1	chr11	19829904	19830102	+	0.000	0.000	Merged-chr11-19830002-1
Merged-chr9-56139301-1	chr9	56139203	56139401	+	0.000	0.000	Merged-chr9-56139301-1
Merged-chr6-98782065-1	chr6	98781967	98782165	+	0.000	0.000	Merged-chr6-98782065-1
Merged-chr4-154942654-46	chr4	154942334	154942927	+	0.000	0.000	Merged-chr4-154942654-46
Merged-chr14-61681913-6	chr14	61681698	61682072	+	0.000	0.000	Merged-chr14-61681913-6
Merged-chr16-97319688-5	chr16	97319568	97319806	+	0.000	0.000	Merged-chr16-97319688-5
Merged-chr11-6658459-18	chr11	6658313	6658701	+	0.000	0.000	Merged-chr11-6658459-18
Merged-chr18-80048002-3	chr18	80047819	80048193	+	0.000	0.000	Merged-chr18-80048002-3
Merged-chr9-25186087-6	chr9	25185914	25186245	+	0.000	0.000	Merged-chr9-25186087-6
Merged-chr6-116628813-88	chr6	116628450	116629137	+	0.000	0.000	Merged-chr6-116628813-88
Merged-chr17-9031806-57	chr17	9031396	9032260	+	0.000	0.000	Merged-chr17-9031806-57
Merged-chr16-25426499-60	chr16	25426232	25426706	+	0.000	0.000	Merged-chr16-25426499-60
Merged-chr10-43479514-117	chr10	43479105	43480139	+	0.000	0.000	Merged-chr10-43479514-117
Merged-chr7-120796607-11	chr7	120796460	120796781	+	0.000	0.000	Merged-chr7-120796607-11
Merged-chr9-96167406-22	chr9	96167220	96167620	+	0.000	0.000	Merged-chr9-96167406-22
Merged-chr7-99450884-18	chr7	99450586	99451097	+	0.000	0.000	Merged-chr7-99450884-18
Merged-chr18-34855284-104	chr18	34854857	34855603	+	0.000	0.000	Merged-chr18-34855284-104
Merged-chr3-101884248-30	chr3	101883957	101884589	+	0.000	0.000	Merged-chr3-101884248-30
Merged-chr13-44852207-8	chr13	44851986	44852426	+	0.000	0.000	Merged-chr13-44852207-8
Merged-chr12-76837684-61	chr12	76837452	76837973	+	0.000	0.000	Merged-chr12-76837684-61
Merged-chr5-103442346-46	chr5	103442140	103442733	+	0.000	0.000	Merged-chr5-103442346-46
Merged-chr2-131508566-1	chr2	131508468	131508666	+	0.000	0.000	Merged-chr2-131508566-1
Merged-chr4-152136601-1	chr4	152136503	152136701	+	0.000	0.000	Merged-chr4-152136601-1
Merged-chr6-129282412-1	chr6	129282314	129282512	+	0.000	0.000	Merged-chr6-129282412-1
Merged-chr13-63528491-46	chr13	63528262	63528750	+	0.000	0.000	Merged-chr13-63528491-46
Merged-chr17-74745133-7	chr17	74744948	74745327	+	0.000	0.000	Merged-chr17-74745133-7
Merged-chr16-76373079-131	chr16	76372739	76373445	+	0.000	0.000	Merged-chr16-76373079-131
Merged-chr17-56350875-30	chr17	56350700	56351118	+	0.000	0.000	Merged-chr17-56350875-30
Merged-chr2-18939077-26	chr2	18938788	18939233	+	0.000	0.000	Merged-chr2-18939077-26
Merged-chr10-68199721-19	chr10	68199492	68199972	+	0.000	0.000	Merged-chr10-68199721-19
Merged-chr5-65889163-36	chr5	65888806	65889433	+	0.000	0.000	Merged-chr5-65889163-36
Merged-chr5-122647339-1	chr5	122647241	122647439	+	0.000	0.000	Merged-chr5-122647339-1
Merged-chr17-73142383-41	chr17	73141769	73142825	+	0.000	0.000	Merged-chr17-73142383-41
Merged-chr16-85172081-1	chr16	85171983	85172181	+	0.000	0.000	Merged-chr16-85172081-1
Merged-chr3-129602465-51	chr3	129602170	129602693	+	0.000	0.000	Merged-chr3-129602465-51
Merged-chr13-55135445-2	chr13	55135339	55135554	+	0.000	0.000	Merged-chr13-55135445-2
Merged-chr10-12851139-23	chr10	12850818	12851455	+	0.000	0.000	Merged-chr10-12851139-23
Merged-chr4-154407570-1	chr4	154407472	154407670	+	0.000	0.000	Merged-chr4-154407570-1
Merged-chr4-134749508-2	chr4	134749327	134749691	+	0.000	0.000	Merged-chr4-134749508-2
Merged-chr6-99322712-4	chr6	99322587	99322849	+	0.000	0.000	Merged-chr6-99322712-4
Merged-chr7-29260214-5	chr7	29259970	29260447	+	0.000	0.000	Merged-chr7-29260214-5
Merged-chr2-61484018-22	chr2	61483833	61484244	+	0.000	0.000	Merged-chr2-61484018-22
Merged-chr10-14040919-9	chr10	14040750	14041143	+	0.000	0.000	Merged-chr10-14040919-9
Merged-chr12-20990440-63	chr12	20990144	20990834	+	0.000	0.000	Merged-chr12-20990440-63
Merged-chr6-128805330-14	chr6	128805163	128805596	+	0.000	0.000	Merged-chr6-128805330-14
Merged-chr9-56260924-23	chr9	56260717	56261183	+	0.000	0.000	Merged-chr9-56260924-23
Merged-chr10-67480235-1	chr10	67480137	67480335	+	0.000	0.000	Merged-chr10-67480235-1
Merged-chr1-138276101-29	chr1	138275903	138276310	+	0.000	0.000	Merged-chr1-138276101-29
Merged-chr1-36282158-44	chr1	36281867	36282422	+	0.000	0.000	Merged-chr1-36282158-44
Merged-chr9-15685378-23	chr9	15685179	15685586	+	0.000	0.000	Merged-chr9-15685378-23
Merged-chr3-121163660-47	chr3	121163440	121163896	+	0.000	0.000	Merged-chr3-121163660-47
Merged-chr15-53354043-25	chr15	53353801	53354272	+	0.000	0.000	Merged-chr15-53354043-25
Merged-chr3-130932008-2	chr3	130931892	130932126	+	0.000	0.000	Merged-chr3-130932008-2
Merged-chr7-83742815-34	chr7	83742608	83743044	+	0.000	0.000	Merged-chr7-83742815-34
Merged-chrX-12015103-56	chrX	12014882	12015323	+	0.000	0.000	Merged-chrX-12015103-56
Merged-chr2-161271410-1	chr2	161271312	161271510	+	0.000	0.000	Merged-chr2-161271410-1
Merged-chr2-91962165-55	chr2	91961833	91962451	+	0.000	0.000	Merged-chr2-91962165-55
Merged-chr2-30545189-38	chr2	30544973	30545441	+	0.000	0.000	Merged-chr2-30545189-38
Merged-chr10-67483633-46	chr10	67483345	67484033	+	0.000	0.000	Merged-chr10-67483633-46
Merged-chr5-110102424-1	chr5	110102326	110102524	+	0.000	0.000	Merged-chr5-110102424-1
Merged-chr12-55495274-5	chr12	55495139	55495418	+	0.000	0.000	Merged-chr12-55495274-5
Merged-chr1-165642274-129	chr1	165641994	165642897	+	0.000	0.000	Merged-chr1-165642274-129
Merged-chr6-41537552-2	chr6	41537448	41537659	+	0.000	0.000	Merged-chr6-41537552-2
Merged-chrX-94625346-2	chrX	94625231	94625463	+	0.000	0.000	Merged-chrX-94625346-2
Merged-chr11-19965912-13	chr11	19965710	19966112	+	0.000	0.000	Merged-chr11-19965912-13
Merged-chr19-18749790-7	chr19	18749577	18750072	+	0.000	0.000	Merged-chr19-18749790-7
Merged-chr7-39650740-5	chr7	39650530	39650930	+	0.000	0.000	Merged-chr7-39650740-5
Merged-chr11-117136064-7	chr11	117135915	117136210	+	0.000	0.000	Merged-chr11-117136064-7
Merged-chr3-101933748-15	chr3	101933429	101933964	+	0.000	0.000	Merged-chr3-101933748-15
Merged-chr7-112180328-30	chr7	112180149	112180669	+	0.000	0.000	Merged-chr7-112180328-30
Merged-chr13-112343316-26	chr13	112343096	112343552	+	0.000	0.000	Merged-chr13-112343316-26
Merged-chr1-192754754-1	chr1	192754656	192754854	+	0.000	0.000	Merged-chr1-192754754-1
Merged-chr17-46388393-29	chr17	46388181	46388540	+	0.000	0.000	Merged-chr17-46388393-29
Merged-chr7-144447346-49	chr7	144447120	144447563	+	0.000	0.000	Merged-chr7-144447346-49
Merged-chr17-31061034-42	chr17	31060813	31061245	+	0.000	0.000	Merged-chr17-31061034-42
Merged-chr9-61722013-20	chr9	61721728	61722337	+	0.000	0.000	Merged-chr9-61722013-20
Merged-chr6-147605427-1	chr6	147605329	147605527	+	0.000	0.000	Merged-chr6-147605427-1
Merged-chr16-97358428-1	chr16	97358330	97358528	+	0.000	0.000	Merged-chr16-97358428-1
Merged-chr9-119963439-34	chr9	119963252	119963628	+	0.000	0.000	Merged-chr9-119963439-34
Merged-chr9-22132302-2	chr9	22132185	22132421	+	0.000	0.000	Merged-chr9-22132302-2
Merged-chr6-99420809-31	chr6	99420635	99421047	+	0.000	0.000	Merged-chr6-99420809-31
Merged-chr17-35315822-1	chr17	35315724	35315922	+	0.000	0.000	Merged-chr17-35315822-1
Merged-chr3-86103938-30	chr3	86103589	86104250	+	0.000	0.000	Merged-chr3-86103938-30
Merged-chr4-6748423-8	chr4	6748275	6748597	+	0.000	0.000	Merged-chr4-6748423-8
Merged-chr10-121293701-1	chr10	121293603	121293801	+	0.000	0.000	Merged-chr10-121293701-1
Merged-chr12-102385010-23	chr12	102384827	102385243	+	0.000	0.000	Merged-chr12-102385010-23
Merged-chr9-65211729-8	chr9	65211614	65211849	+	0.000	0.000	Merged-chr9-65211729-8
Merged-chr10-80932518-7	chr10	80932265	80932824	+	0.000	0.000	Merged-chr10-80932518-7
Merged-chr3-132928330-1	chr3	132928232	132928430	+	0.000	0.000	Merged-chr3-132928330-1
Merged-chr3-37259753-44	chr3	37259592	37260044	+	0.000	0.000	Merged-chr3-37259753-44
Merged-chr9-44517678-51	chr9	44517381	44517902	+	0.000	0.000	Merged-chr9-44517678-51
Merged-chr16-4032511-6	chr16	4032386	4032674	+	0.000	0.000	Merged-chr16-4032511-6
Merged-chr4-154334922-29	chr4	154334653	154335182	+	0.000	0.000	Merged-chr4-154334922-29
Merged-chr16-89938532-48	chr16	89938276	89938749	+	0.000	0.000	Merged-chr16-89938532-48
Merged-chr17-74717725-59	chr17	74717457	74717949	+	0.000	0.000	Merged-chr17-74717725-59
Merged-chr5-107201705-60	chr5	107201001	107202273	+	0.000	0.000	Merged-chr5-107201705-60
Merged-chr13-92674085-2	chr13	92673972	92674201	+	0.000	0.000	Merged-chr13-92674085-2
Merged-chr1-155173464-79	chr1	155173283	155173805	+	0.000	0.000	Merged-chr1-155173464-79
Merged-chr13-112356222-16	chr13	112356005	112356447	+	0.000	0.000	Merged-chr13-112356222-16
Merged-chr10-13059290-1	chr10	13059192	13059390	+	0.000	0.000	Merged-chr10-13059290-1
Merged-chr7-141265158-17	chr7	141264881	141265411	+	0.000	0.000	Merged-chr7-141265158-17
Merged-chr2-174615012-4	chr2	174614877	174615169	+	0.000	0.000	Merged-chr2-174615012-4
Merged-chr14-30184705-37	chr14	30184400	30184917	+	0.000	0.000	Merged-chr14-30184705-37
Merged-chr15-72742645-6	chr15	72742464	72742804	+	0.000	0.000	Merged-chr15-72742645-6
Merged-chr18-50010771-2	chr18	50010598	50010947	+	0.000	0.000	Merged-chr18-50010771-2
Merged-chr3-138746730-15	chr3	138746553	138746903	+	0.000	0.000	Merged-chr3-138746730-15
Merged-chr6-147588557-1	chr6	147588459	147588657	+	0.000	0.000	Merged-chr6-147588557-1
Merged-chr6-48802126-31	chr6	48801970	48802386	+	0.000	0.000	Merged-chr6-48802126-31
Merged-chr6-59416631-1	chr6	59416533	59416731	+	0.000	0.000	Merged-chr6-59416631-1
Merged-chr15-6579539-69	chr15	6578890	6579988	+	0.000	0.000	Merged-chr15-6579539-69
Merged-chr19-38812374-10	chr19	38812089	38812655	+	0.000	0.000	Merged-chr19-38812374-10
Merged-chr13-48513320-57	chr13	48513063	48513617	+	0.000	0.000	Merged-chr13-48513320-57
Merged-chr2-72169976-4	chr2	72169814	72170101	+	0.000	0.000	Merged-chr2-72169976-4
Merged-chr17-84420400-1	chr17	84420302	84420500	+	0.000	0.000	Merged-chr17-84420400-1
Merged-chr7-99535755-146	chr7	99535509	99536118	+	0.000	0.000	Merged-chr7-99535755-146
Merged-chr19-4230533-1	chr19	4230435	4230633	+	0.000	0.000	Merged-chr19-4230533-1
Merged-chr7-67951127-14	chr7	67950980	67951282	+	0.000	0.000	Merged-chr7-67951127-14
Merged-chr4-106787908-56	chr4	106787505	106788191	+	0.000	0.000	Merged-chr4-106787908-56
Merged-chr17-28701389-22	chr17	28701195	28701711	+	0.000	0.000	Merged-chr17-28701389-22
Merged-chr2-71941624-65	chr2	71941432	71941849	+	0.000	0.000	Merged-chr2-71941624-65
Merged-chr11-109361856-24	chr11	109361638	109362035	+	0.000	0.000	Merged-chr11-109361856-24
Merged-chr14-30249773-45	chr14	30249410	30250123	+	0.000	0.000	Merged-chr14-30249773-45
Merged-chr8-81491835-29	chr8	81491600	81492178	+	0.000	0.000	Merged-chr8-81491835-29
Merged-chr11-61111046-1	chr11	61110948	61111146	+	0.000	0.000	Merged-chr11-61111046-1
Merged-chr3-68787191-73	chr3	68786309	68787887	+	0.000	0.000	Merged-chr3-68787191-73
Merged-chr1-180226273-94	chr1	180226016	180226529	+	0.000	0.000	Merged-chr1-180226273-94
Merged-chr2-169690138-4	chr2	169689986	169690285	+	0.000	0.000	Merged-chr2-169690138-4
Merged-chr2-113234652-8	chr2	113234477	113234851	+	0.000	0.000	Merged-chr2-113234652-8
Merged-chrX-42399563-21	chrX	42399367	42399776	+	0.000	0.000	Merged-chrX-42399563-21
Merged-chr4-149871771-25	chr4	149871552	149872022	+	0.000	0.000	Merged-chr4-149871771-25
Merged-chr16-76283887-58	chr16	76283631	76284324	+	0.000	0.000	Merged-chr16-76283887-58
Merged-chr2-169636132-1	chr2	169636034	169636232	+	0.000	0.000	Merged-chr2-169636132-1
Merged-chr17-30128698-1	chr17	30128600	30128798	+	0.000	0.000	Merged-chr17-30128698-1
Merged-chr2-32859243-10	chr2	32859007	32859435	+	0.000	0.000	Merged-chr2-32859243-10
Merged-chr10-68239369-73	chr10	68239007	68239655	+	0.000	0.000	Merged-chr10-68239369-73
Merged-chr2-168742095-110	chr2	168741772	168742820	+	0.000	0.000	Merged-chr2-168742095-110
Merged-chr1-190911808-69	chr1	190911538	190912188	+	0.000	0.000	Merged-chr1-190911808-69
Merged-chr7-99374530-9	chr7	99374381	99374679	+	0.000	0.000	Merged-chr7-99374530-9
Merged-chr1-34005339-1	chr1	34005241	34005439	+	0.000	0.000	Merged-chr1-34005339-1
Merged-chr17-84421572-4	chr17	84421392	84421712	+	0.000	0.000	Merged-chr17-84421572-4
Merged-chr13-112211274-7	chr13	112211086	112211484	+	0.000	0.000	Merged-chr13-112211274-7
Merged-chr7-141059970-13	chr7	141059735	141060140	+	0.000	0.000	Merged-chr7-141059970-13
Merged-chr2-113160236-2	chr2	113160125	113160350	+	0.000	0.000	Merged-chr2-113160236-2
Merged-chr6-37460111-1	chr6	37460013	37460211	+	0.000	0.000	Merged-chr6-37460111-1
Merged-chr6-124813971-89	chr6	124813687	124814326	+	0.000	0.000	Merged-chr6-124813971-89
Merged-chr1-92058895-31	chr1	92058717	92059062	+	0.000	0.000	Merged-chr1-92058895-31
Merged-chr19-41830190-84	chr19	41829763	41830674	+	0.000	0.000	Merged-chr19-41830190-84
Merged-chr7-35118342-5	chr7	35118115	35118595	+	0.000	0.000	Merged-chr7-35118342-5
Merged-chr13-112464093-61	chr13	112463825	112464353	+	0.000	0.000	Merged-chr13-112464093-61
Merged-chr19-46479444-1	chr19	46479346	46479544	+	0.000	0.000	Merged-chr19-46479444-1
Merged-chr12-80259996-121	chr12	80259436	80260651	+	0.000	0.000	Merged-chr12-80259996-121
Merged-chr19-34302814-1	chr19	34302716	34302914	+	0.000	0.000	Merged-chr19-34302814-1
Merged-chr16-76283420-1	chr16	76283322	76283520	+	0.000	0.000	Merged-chr16-76283420-1
Merged-chr15-25591085-6	chr15	25590960	25591225	+	0.000	0.000	Merged-chr15-25591085-6
Merged-chr4-95461696-1	chr4	95461598	95461796	+	0.000	0.000	Merged-chr4-95461696-1
Merged-chr2-117352784-31	chr2	117352575	117353224	+	0.000	0.000	Merged-chr2-117352784-31
Merged-chr12-80273315-49	chr12	80273126	80273597	+	0.000	0.000	Merged-chr12-80273315-49
Merged-chr2-144658440-5	chr2	144658315	144658559	+	0.000	0.000	Merged-chr2-144658440-5
Merged-chr9-119970200-32	chr9	119969819	119970656	+	0.000	0.000	Merged-chr9-119970200-32
Merged-chr1-91183532-6	chr1	91183362	91183692	+	0.000	0.000	Merged-chr1-91183532-6
Merged-chr12-16014936-12	chr12	16014782	16015170	+	0.000	0.000	Merged-chr12-16014936-12
Merged-chr6-83101799-92	chr6	83101524	83102024	+	0.000	0.000	Merged-chr6-83101799-92
Merged-chr12-82187311-20	chr12	82187148	82187594	+	0.000	0.000	Merged-chr12-82187311-20
Merged-chrX-12150581-9	chrX	12150388	12150749	+	0.000	0.000	Merged-chrX-12150581-9
Merged-chr17-35354216-4	chr17	35354042	35354422	+	0.000	0.000	Merged-chr17-35354216-4
Merged-chr4-145295858-11	chr4	145295697	145295998	+	0.000	0.000	Merged-chr4-145295858-11
Merged-chr3-131138399-6	chr3	131138240	131138558	+	0.000	0.000	Merged-chr3-131138399-6
Merged-chr7-114414858-8	chr7	114414588	114415102	+	0.000	0.000	Merged-chr7-114414858-8
Merged-chr6-99257885-10	chr6	99257760	99258072	+	0.000	0.000	Merged-chr6-99257885-10
Merged-chr4-34050032-15	chr4	34049688	34050375	+	0.000	0.000	Merged-chr4-34050032-15
Merged-chr2-77158589-1	chr2	77158491	77158689	+	0.000	0.000	Merged-chr2-77158589-1
Merged-chr11-87073947-35	chr11	87073703	87074212	+	0.000	0.000	Merged-chr11-87073947-35
Merged-chr6-129284661-64	chr6	129284082	129285009	+	0.000	0.000	Merged-chr6-129284661-64
Merged-chr4-138913859-62	chr4	138913420	138914197	+	0.000	0.000	Merged-chr4-138913859-62
Merged-chr17-30131968-5	chr17	30131643	30132217	+	0.000	0.000	Merged-chr17-30131968-5
Merged-chr13-63496701-1	chr13	63496603	63496801	+	0.000	0.000	Merged-chr13-63496701-1
Merged-chr16-45007243-35	chr16	45007053	45007484	+	0.000	0.000	Merged-chr16-45007243-35
Merged-chr5-122990565-55	chr5	122990212	122990812	+	0.000	0.000	Merged-chr5-122990565-55
Merged-chr10-96602495-12	chr10	96602340	96602646	+	0.000	0.000	Merged-chr10-96602495-12
Merged-chr12-24572978-1	chr12	24572880	24573078	+	0.000	0.000	Merged-chr12-24572978-1
Merged-chr1-191288953-28	chr1	191288659	191289134	+	0.000	0.000	Merged-chr1-191288953-28
Merged-chr6-34518021-7	chr6	34517825	34518252	+	0.000	0.000	Merged-chr6-34518021-7
Merged-chr7-49451105-18	chr7	49450562	49451655	+	0.000	0.000	Merged-chr7-49451105-18
Merged-chr16-17277188-54	chr16	17277004	17277371	+	0.000	0.000	Merged-chr16-17277188-54
Merged-chr4-16254823-5	chr4	16254648	16254962	+	0.000	0.000	Merged-chr4-16254823-5
Merged-chr18-54987733-15	chr18	54987294	54988072	+	0.000	0.000	Merged-chr18-54987733-15
Merged-chr15-36396472-80	chr15	36396025	36396897	+	0.000	0.000	Merged-chr15-36396472-80
Merged-chr18-49968877-31	chr18	49968688	49969141	+	0.000	0.000	Merged-chr18-49968877-31
Merged-chr9-25173461-5	chr9	25173206	25173640	+	0.000	0.000	Merged-chr9-25173461-5
Merged-chr17-6008813-6	chr17	6008680	6008972	+	0.000	0.000	Merged-chr17-6008813-6
Merged-chr4-155162672-62	chr4	155162359	155162898	+	0.000	0.000	Merged-chr4-155162672-62
Merged-chr7-120830499-1	chr7	120830401	120830599	+	0.000	0.000	Merged-chr7-120830499-1
Merged-chr18-79366086-1	chr18	79365988	79366186	+	0.000	0.000	Merged-chr18-79366086-1
Merged-chr5-122707725-80	chr5	122707507	122707955	+	0.000	0.000	Merged-chr5-122707725-80
Merged-chr7-127026478-169	chr7	127025123	127027559	+	0.000	0.000	Merged-chr7-127026478-169
Merged-chr18-54839071-1	chr18	54838973	54839171	+	0.000	0.000	Merged-chr18-54839071-1
Merged-chr13-112133906-22	chr13	112133710	112134152	+	0.000	0.000	Merged-chr13-112133906-22
Merged-chr7-132430450-1	chr7	132430352	132430550	+	0.000	0.000	Merged-chr7-132430450-1
Merged-chr14-7934334-2	chr14	7934232	7934438	+	0.000	0.000	Merged-chr14-7934334-2
Merged-chr5-107289121-92	chr5	107288833	107289597	+	0.000	0.000	Merged-chr5-107289121-92
Merged-chr5-120747462-1	chr5	120747364	120747562	+	0.000	0.000	Merged-chr5-120747462-1
Merged-chr14-31780618-1	chr14	31780520	31780718	+	0.000	0.000	Merged-chr14-31780618-1
Merged-chr6-72379635-1	chr6	72379537	72379735	+	0.000	0.000	Merged-chr6-72379635-1
Merged-chr12-80113137-75	chr12	80112945	80113476	+	0.000	0.000	Merged-chr12-80113137-75
Merged-chr3-51744632-10	chr3	51744432	51744890	+	0.000	0.000	Merged-chr3-51744632-10
Merged-chr9-102834749-1	chr9	102834651	102834849	+	0.000	0.000	Merged-chr9-102834749-1
Merged-chr13-99410581-1	chr13	99410483	99410681	+	0.000	0.000	Merged-chr13-99410581-1
Merged-chr16-97313121-43	chr16	97312793	97313698	+	0.000	0.000	Merged-chr16-97313121-43
Merged-chr8-81761666-20	chr8	81761495	81761840	+	0.000	0.000	Merged-chr8-81761666-20
Merged-chr4-10919191-12	chr4	10918933	10919412	+	0.000	0.000	Merged-chr4-10919191-12
Merged-chr10-12813028-5	chr10	12812758	12813258	+	0.000	0.000	Merged-chr10-12813028-5
Merged-chr2-49616998-24	chr2	49616807	49617158	+	0.000	0.000	Merged-chr2-49616998-24
Merged-chr13-93498486-2	chr13	93498375	93498599	+	0.000	0.000	Merged-chr13-93498486-2
Merged-chr2-172937621-25	chr2	172937458	172937777	+	0.000	0.000	Merged-chr2-172937621-25
Merged-chr11-94392804-33	chr11	94392569	94393112	+	0.000	0.000	Merged-chr11-94392804-33
Merged-chr3-131113270-13	chr3	131113124	131113422	+	0.000	0.000	Merged-chr3-131113270-13
Merged-chr17-65724346-42	chr17	65724071	65724723	+	0.000	0.000	Merged-chr17-65724346-42
Merged-chr19-5742004-5	chr19	5741822	5742161	+	0.000	0.000	Merged-chr19-5742004-5
Merged-chr12-52701322-34	chr12	52701105	52701698	+	0.000	0.000	Merged-chr12-52701322-34
Merged-chr9-78176145-151	chr9	78175528	78176510	+	0.000	0.000	Merged-chr9-78176145-151
Merged-chr7-4949541-1	chr7	4949443	4949641	+	0.000	0.000	Merged-chr7-4949541-1
Merged-chr2-135648236-1	chr2	135648138	135648336	+	0.000	0.000	Merged-chr2-135648236-1
Merged-chr11-119363762-38	chr11	119363505	119363932	+	0.000	0.000	Merged-chr11-119363762-38
Merged-chr12-86047582-19	chr12	86047237	86047856	+	0.000	0.000	Merged-chr12-86047582-19
Merged-chr15-25623101-2	chr15	25623003	25623201	+	0.000	0.000	Merged-chr15-25623101-2
Merged-chr11-106126005-12	chr11	106125875	106126183	+	0.000	0.000	Merged-chr11-106126005-12
Merged-chr5-114356887-29	chr5	114356600	114357216	+	0.000	0.000	Merged-chr5-114356887-29
Merged-chr14-52141237-71	chr14	52140442	52141707	+	0.000	0.000	Merged-chr14-52141237-71
Merged-chr19-29064177-55	chr19	29063927	29064414	+	0.000	0.000	Merged-chr19-29064177-55
Merged-chr7-101450882-76	chr7	101450469	101451445	+	0.000	0.000	Merged-chr7-101450882-76
Merged-chr11-3206891-1	chr11	3206793	3206991	+	0.000	0.000	Merged-chr11-3206891-1
Merged-chr2-117342772-139	chr2	117342431	117343016	+	0.000	0.000	Merged-chr2-117342772-139
Merged-chr2-131505614-2	chr2	131505494	131505737	+	0.000	0.000	Merged-chr2-131505614-2
Merged-chr12-80114436-28	chr12	80114168	80114624	+	0.000	0.000	Merged-chr12-80114436-28
Merged-chr6-94534982-12	chr6	94534772	94535184	+	0.000	0.000	Merged-chr6-94534982-12
Merged-chr16-97468543-70	chr16	97468029	97469478	+	0.000	0.000	Merged-chr16-97468543-70
Merged-chr15-93751087-35	chr15	93750893	93751279	+	0.000	0.000	Merged-chr15-93751087-35
Merged-chr9-85749221-147	chr9	85748992	85749422	+	0.000	0.000	Merged-chr9-85749221-147
Merged-chr3-121950760-1	chr3	121950662	121950860	+	0.000	0.000	Merged-chr3-121950760-1
Merged-chr10-81249714-12	chr10	81249472	81249994	+	0.000	0.000	Merged-chr10-81249714-12
Merged-chr12-69724305-1	chr12	69724207	69724405	+	0.000	0.000	Merged-chr12-69724305-1
Merged-chr5-107148487-19	chr5	107148311	107148692	+	0.000	0.000	Merged-chr5-107148487-19
Merged-chr7-44246733-118	chr7	44246482	44247003	+	0.000	0.000	Merged-chr7-44246733-118
Merged-chr2-60019234-65	chr2	60018940	60019504	+	0.000	0.000	Merged-chr2-60019234-65
Merged-chr1-134561420-1	chr1	134561322	134561520	+	0.000	0.000	Merged-chr1-134561420-1
Merged-chr3-89897466-1	chr3	89897368	89897566	+	0.000	0.000	Merged-chr3-89897466-1
Merged-chr10-20948545-7	chr10	20948367	20948744	+	0.000	0.000	Merged-chr10-20948545-7
Merged-chr5-36946571-4	chr5	36946442	36946703	+	0.000	0.000	Merged-chr5-36946571-4
Merged-chr1-128602708-8	chr1	128602416	128602942	+	0.000	0.000	Merged-chr1-128602708-8
Merged-chr12-82283703-27	chr12	82283325	82283970	+	0.000	0.000	Merged-chr12-82283703-27
Merged-chr6-59417759-25	chr6	59417538	59417951	+	0.000	0.000	Merged-chr6-59417759-25
Merged-chr8-119424922-1	chr8	119424824	119425022	+	0.000	0.000	Merged-chr8-119424922-1
Merged-chr6-90810191-40	chr6	90809967	90810404	+	0.000	0.000	Merged-chr6-90810191-40
Merged-chr16-94383515-34	chr16	94383260	94383744	+	0.000	0.000	Merged-chr16-94383515-34
