#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TH1_Associated--ATAC_peaks.bed all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Tfh.dn.bed
Merged-chr2-103668249-32	chr2	103667930	103668501	+	0.000	0.000	Merged-chr2-103668249-32
Merged-chrX-163995389-32	chrX	163995147	163995594	+	0.000	0.000	Merged-chrX-163995389-32
Merged-chr5-77144936-48	chr5	77144745	77145114	+	0.000	0.000	Merged-chr5-77144936-48
Merged-chr16-49781889-37	chr16	49781629	49782205	+	0.000	0.000	Merged-chr16-49781889-37
Merged-chr4-11900204-55	chr4	11899921	11900425	+	0.000	0.000	Merged-chr4-11900204-55
Merged-chr3-136725981-1	chr3	136725883	136726081	+	0.000	0.000	Merged-chr3-136725981-1
Merged-chr12-11266075-96	chr12	11265726	11266543	+	0.000	0.000	Merged-chr12-11266075-96
Merged-chr3-86682940-13	chr3	86682720	86683146	+	0.000	0.000	Merged-chr3-86682940-13
Merged-chr17-12175036-1	chr17	12174938	12175136	+	0.000	0.000	Merged-chr17-12175036-1
Merged-chr4-46618486-40	chr4	46618218	46618779	+	0.000	0.000	Merged-chr4-46618486-40
Merged-chr1-153901123-2	chr1	153901003	153901246	+	0.000	0.000	Merged-chr1-153901123-2
Merged-chr10-89462110-46	chr10	89461829	89462408	+	0.000	0.000	Merged-chr10-89462110-46
Merged-chr15-5263232-16	chr15	5263001	5263484	+	0.000	0.000	Merged-chr15-5263232-16
Merged-chr10-21975536-24	chr10	21975336	21975752	+	0.000	0.000	Merged-chr10-21975536-24
Merged-chr13-45867017-27	chr13	45866689	45867336	+	0.000	0.000	Merged-chr13-45867017-27
Merged-chr2-3742681-34	chr2	3741992	3743249	+	0.000	0.000	Merged-chr2-3742681-34
Merged-chr9-120057282-6	chr9	120057140	120057420	+	0.000	0.000	Merged-chr9-120057282-6
Merged-chr13-12499306-22	chr13	12499093	12499544	+	0.000	0.000	Merged-chr13-12499306-22
Merged-chr2-167345442-1	chr2	167345344	167345542	+	0.000	0.000	Merged-chr2-167345442-1
Merged-chr9-118082833-39	chr9	118082635	118083064	+	0.000	0.000	Merged-chr9-118082833-39
Merged-chr7-119794114-60	chr7	119793920	119794472	+	0.000	0.000	Merged-chr7-119794114-60
Merged-chr16-36687290-4	chr16	36687127	36687449	+	0.000	0.000	Merged-chr16-36687290-4
Merged-chr17-87315064-70	chr17	87314844	87315344	+	0.000	0.000	Merged-chr17-87315064-70
Merged-chr18-83934444-16	chr18	83934222	83934687	+	0.000	0.000	Merged-chr18-83934444-16
Merged-chr7-25155994-40	chr7	25155793	25156187	+	0.000	0.000	Merged-chr7-25155994-40
Merged-chr4-120951059-1	chr4	120950961	120951159	+	0.000	0.000	Merged-chr4-120951059-1
Merged-chr16-58523344-116	chr16	58523015	58523565	+	0.000	0.000	Merged-chr16-58523344-116
Merged-chr10-128525524-136	chr10	128525241	128525794	+	0.000	0.000	Merged-chr10-128525524-136
Merged-chr1-181841825-4	chr1	181841726	181841926	+	0.000	0.000	Merged-chr1-181841825-4
Merged-chr11-83628943-8	chr11	83628718	83629133	+	0.000	0.000	Merged-chr11-83628943-8
Merged-chr7-113513794-126	chr7	113513479	113514023	+	0.000	0.000	Merged-chr7-113513794-126
Merged-chr5-52742393-1	chr5	52742295	52742493	+	0.000	0.000	Merged-chr5-52742393-1
Merged-chr4-141862091-43	chr4	141861856	141862361	+	0.000	0.000	Merged-chr4-141862091-43
Merged-chr18-80280568-28	chr18	80280295	80280811	+	0.000	0.000	Merged-chr18-80280568-28
Merged-chr4-119320539-50	chr4	119320287	119320784	+	0.000	0.000	Merged-chr4-119320539-50
Merged-chr3-144205288-98	chr3	144204838	144205673	+	0.000	0.000	Merged-chr3-144205288-98
Merged-chr15-66789335-49	chr15	66789122	66789782	+	0.000	0.000	Merged-chr15-66789335-49
Merged-chr2-60774747-55	chr2	60774511	60774966	+	0.000	0.000	Merged-chr2-60774747-55
Merged-chr5-113842401-77	chr5	113842037	113842764	+	0.000	0.000	Merged-chr5-113842401-77
Merged-chr7-142461716-23	chr7	142461460	142462004	+	0.000	0.000	Merged-chr7-142461716-23
Merged-chr7-88259865-2	chr7	88259700	88260032	+	0.000	0.000	Merged-chr7-88259865-2
Merged-chr15-31166801-87	chr15	31166400	31167098	+	0.000	0.000	Merged-chr15-31166801-87
Merged-chr7-118518880-41	chr7	118518669	118519107	+	0.000	0.000	Merged-chr7-118518880-41
Merged-chr3-145938164-54	chr3	145937879	145938384	+	0.000	0.000	Merged-chr3-145938164-54
Merged-chr1-135729206-62	chr1	135728917	135729751	+	0.000	0.000	Merged-chr1-135729206-62
Merged-chr13-95988075-76	chr13	95987618	95988560	+	0.000	0.000	Merged-chr13-95988075-76
Merged-chr2-99749449-1	chr2	99749351	99749549	+	0.000	0.000	Merged-chr2-99749449-1
Merged-chrX-102160370-10	chrX	102160057	102160621	+	0.000	0.000	Merged-chrX-102160370-10
Merged-chr6-66473070-26	chr6	66472815	66473336	+	0.000	0.000	Merged-chr6-66473070-26
Merged-chr17-74159677-34	chr17	74159497	74159927	+	0.000	0.000	Merged-chr17-74159677-34
Merged-chr6-54120248-58	chr6	54119641	54120652	+	0.000	0.000	Merged-chr6-54120248-58
Merged-chr2-180732168-28	chr2	180731929	180732361	+	0.000	0.000	Merged-chr2-180732168-28
Merged-chr2-109378237-2	chr2	109378139	109378337	+	0.000	0.000	Merged-chr2-109378237-2
Merged-chr2-148902521-46	chr2	148902244	148902811	+	0.000	0.000	Merged-chr2-148902521-46
Merged-chr7-128165905-1	chr7	128165807	128166005	+	0.000	0.000	Merged-chr7-128165905-1
Merged-chr8-18946127-20	chr8	18945711	18946348	+	0.000	0.000	Merged-chr8-18946127-20
Merged-chr12-70713725-41	chr12	70713389	70714026	+	0.000	0.000	Merged-chr12-70713725-41
Merged-chr15-98744008-46	chr15	98743852	98744349	+	0.000	0.000	Merged-chr15-98744008-46
Merged-chr8-120716591-36	chr8	120716331	120716826	+	0.000	0.000	Merged-chr8-120716591-36
Merged-chr7-128058863-4	chr7	128058755	128058971	+	0.000	0.000	Merged-chr7-128058863-4
Merged-chr19-18620127-1	chr19	18620029	18620227	+	0.000	0.000	Merged-chr19-18620127-1
Merged-chr12-16591719-49	chr12	16591487	16591940	+	0.000	0.000	Merged-chr12-16591719-49
Merged-chr5-135149423-77	chr5	135149185	135149682	+	0.000	0.000	Merged-chr5-135149423-77
Merged-chr6-122289471-1	chr6	122289373	122289571	+	0.000	0.000	Merged-chr6-122289471-1
Merged-chr6-135501519-1	chr6	135501421	135501619	+	0.000	0.000	Merged-chr6-135501519-1
Merged-chr14-60129717-50	chr14	60129441	60130164	+	0.000	0.000	Merged-chr14-60129717-50
Merged-chr1-120074241-1	chr1	120074143	120074341	+	0.000	0.000	Merged-chr1-120074241-1
Merged-chr2-60881249-79	chr2	60880986	60881461	+	0.000	0.000	Merged-chr2-60881249-79
Merged-chr6-67399821-40	chr6	67399639	67400012	+	0.000	0.000	Merged-chr6-67399821-40
Merged-chr1-21052360-12	chr1	21052165	21052576	+	0.000	0.000	Merged-chr1-21052360-12
Merged-chr3-101233598-27	chr3	101233376	101233747	+	0.000	0.000	Merged-chr3-101233598-27
Merged-chr18-4305032-14	chr18	4304849	4305218	+	0.000	0.000	Merged-chr18-4305032-14
Merged-chr1-131006286-18	chr1	131006030	131006464	+	0.000	0.000	Merged-chr1-131006286-18
Merged-chr16-3962878-14	chr16	3962517	3963116	+	0.000	0.000	Merged-chr16-3962878-14
Merged-chr4-23983062-1	chr4	23982964	23983162	+	0.000	0.000	Merged-chr4-23983062-1
Merged-chr9-69450525-8	chr9	69450368	69450680	+	0.000	0.000	Merged-chr9-69450525-8
Merged-chr5-112298638-39	chr5	112298397	112298888	+	0.000	0.000	Merged-chr5-112298638-39
Merged-chr15-78515914-15	chr15	78515669	78516121	+	0.000	0.000	Merged-chr15-78515914-15
Merged-chr4-114986934-83	chr4	114986706	114987184	+	0.000	0.000	Merged-chr4-114986934-83
Merged-chr13-8885796-61	chr13	8885614	8885988	+	0.000	0.000	Merged-chr13-8885796-61
Merged-chr9-32507415-81	chr9	32506977	32507705	+	0.000	0.000	Merged-chr9-32507415-81
Merged-chr1-125430879-43	chr1	125430547	125431018	+	0.000	0.000	Merged-chr1-125430879-43
Merged-chrX-77796416-1	chrX	77796318	77796516	+	0.000	0.000	Merged-chrX-77796416-1
Merged-chr3-75557381-3	chr3	75557283	75557481	+	0.000	0.000	Merged-chr3-75557381-3
Merged-chr6-86778019-10	chr6	86777798	86778185	+	0.000	0.000	Merged-chr6-86778019-10
Merged-chr7-75891656-12	chr7	75891411	75891864	+	0.000	0.000	Merged-chr7-75891656-12
Merged-chr1-159911218-36	chr1	159911005	159911610	+	0.000	0.000	Merged-chr1-159911218-36
Merged-chr18-70420444-40	chr18	70420229	70420685	+	0.000	0.000	Merged-chr18-70420444-40
Merged-chr9-37348351-59	chr9	37348103	37348658	+	0.000	0.000	Merged-chr9-37348351-59
Merged-chr13-63112828-16	chr13	63112651	63113072	+	0.000	0.000	Merged-chr13-63112828-16
Merged-chr9-83834539-74	chr9	83834232	83834850	+	0.000	0.000	Merged-chr9-83834539-74
Merged-chr9-69298140-58	chr9	69297931	69298446	+	0.000	0.000	Merged-chr9-69298140-58
Merged-chr4-11960864-24	chr4	11960626	11961058	+	0.000	0.000	Merged-chr4-11960864-24
Merged-chr4-11794468-49	chr4	11794230	11794686	+	0.000	0.000	Merged-chr4-11794468-49
Merged-chr5-74200641-59	chr5	74200428	74200842	+	0.000	0.000	Merged-chr5-74200641-59
Merged-chr6-112948653-15	chr6	112948457	112948839	+	0.000	0.000	Merged-chr6-112948653-15
Merged-chr1-120197360-57	chr1	120196907	120197671	+	0.000	0.000	Merged-chr1-120197360-57
Merged-chr10-118442135-40	chr10	118441803	118442402	+	0.000	0.000	Merged-chr10-118442135-40
Merged-chrX-164419755-68	chrX	164419543	164420069	+	0.000	0.000	Merged-chrX-164419755-68
Merged-chrX-140456761-74	chrX	140456230	140457262	+	0.000	0.000	Merged-chrX-140456761-74
Merged-chr2-45197380-25	chr2	45196813	45197644	+	0.000	0.000	Merged-chr2-45197380-25
Merged-chr9-120078496-7	chr9	120078302	120078670	+	0.000	0.000	Merged-chr9-120078496-7
Merged-chr3-9755096-55	chr3	9754850	9755428	+	0.000	0.000	Merged-chr3-9755096-55
Merged-chr1-134987799-42	chr1	134987586	134988016	+	0.000	0.000	Merged-chr1-134987799-42
Merged-chr5-139304539-2	chr5	139304437	139304644	+	0.000	0.000	Merged-chr5-139304539-2
Merged-chr3-144253083-46	chr3	144252682	144253361	+	0.000	0.000	Merged-chr3-144253083-46
Merged-chr9-117925055-43	chr9	117924815	117925322	+	0.000	0.000	Merged-chr9-117925055-43
Merged-chr7-142456264-1	chr7	142456166	142456364	+	0.000	0.000	Merged-chr7-142456264-1
Merged-chr9-123734197-54	chr9	123733691	123734557	+	0.000	0.000	Merged-chr9-123734197-54
Merged-chr6-137582391-38	chr6	137582211	137582705	+	0.000	0.000	Merged-chr6-137582391-38
Merged-chr5-8456696-26	chr5	8456416	8456871	+	0.000	0.000	Merged-chr5-8456696-26
Merged-chr2-9691947-64	chr2	9691587	9692299	+	0.000	0.000	Merged-chr2-9691947-64
Merged-chr13-113170375-49	chr13	113170013	113170607	+	0.000	0.000	Merged-chr13-113170375-49
Merged-chrX-157483060-25	chrX	157482764	157483246	+	0.000	0.000	Merged-chrX-157483060-25
Merged-chr17-12727995-27	chr17	12727701	12728251	+	0.000	0.000	Merged-chr17-12727995-27
Merged-chr1-97661969-7	chr1	97661787	97662165	+	0.000	0.000	Merged-chr1-97661969-7
Merged-chr9-120056363-44	chr9	120056186	120056591	+	0.000	0.000	Merged-chr9-120056363-44
Merged-chr16-44337753-20	chr16	44337437	44338040	+	0.000	0.000	Merged-chr16-44337753-20
Merged-chr10-43901598-80	chr10	43901326	43902008	+	0.000	0.000	Merged-chr10-43901598-80
Merged-chr8-117074609-38	chr8	117074455	117074810	+	0.000	0.000	Merged-chr8-117074609-38
Merged-chr12-118359478-26	chr12	118359300	118359667	+	0.000	0.000	Merged-chr12-118359478-26
Merged-chr7-90410085-21	chr7	90409921	90410308	+	0.000	0.000	Merged-chr7-90410085-21
Merged-chr14-72985384-7	chr14	72985182	72985598	+	0.000	0.000	Merged-chr14-72985384-7
Merged-chr7-25848293-34	chr7	25848067	25848535	+	0.000	0.000	Merged-chr7-25848293-34
Merged-chr1-91621373-6	chr1	91621217	91621520	+	0.000	0.000	Merged-chr1-91621373-6
Merged-chr8-115531430-21	chr8	115531244	115531620	+	0.000	0.000	Merged-chr8-115531430-21
Merged-chr10-94416314-14	chr10	94416071	94416506	+	0.000	0.000	Merged-chr10-94416314-14
Merged-chr13-113087664-28	chr13	113087513	113087836	+	0.000	0.000	Merged-chr13-113087664-28
Merged-chr5-63961886-28	chr5	63961622	63962080	+	0.000	0.000	Merged-chr5-63961886-28
Merged-chr13-74808125-133	chr13	74807657	74808542	+	0.000	0.000	Merged-chr13-74808125-133
Merged-chr8-117548113-3	chr8	117548002	117548241	+	0.000	0.000	Merged-chr8-117548113-3
Merged-chr3-109124189-33	chr3	109123970	109124496	+	0.000	0.000	Merged-chr3-109124189-33
Merged-chr5-112274120-60	chr5	112273972	112274396	+	0.000	0.000	Merged-chr5-112274120-60
Merged-chr12-103059282-39	chr12	103059090	103059618	+	0.000	0.000	Merged-chr12-103059282-39
Merged-chr10-117856410-16	chr10	117856187	117856647	+	0.000	0.000	Merged-chr10-117856410-16
Merged-chr13-45917473-39	chr13	45917289	45917671	+	0.000	0.000	Merged-chr13-45917473-39
Merged-chr7-109986340-83	chr7	109986084	109986700	+	0.000	0.000	Merged-chr7-109986340-83
Merged-chr2-101762037-3	chr2	101761890	101762213	+	0.000	0.000	Merged-chr2-101762037-3
Merged-chr10-92791286-37	chr10	92790915	92791643	+	0.000	0.000	Merged-chr10-92791286-37
Merged-chrX-169319212-31	chrX	169318905	169319451	+	0.000	0.000	Merged-chrX-169319212-31
Merged-chr5-139299297-63	chr5	139299062	139299588	+	0.000	0.000	Merged-chr5-139299297-63
Merged-chr7-139224870-39	chr7	139224607	139225102	+	0.000	0.000	Merged-chr7-139224870-39
Merged-chr3-59211912-10	chr3	59211722	59212086	+	0.000	0.000	Merged-chr3-59211912-10
Merged-chr2-154754253-27	chr2	154754023	154754479	+	0.000	0.000	Merged-chr2-154754253-27
Merged-chrX-51431471-1	chrX	51431373	51431571	+	0.000	0.000	Merged-chrX-51431471-1
Merged-chr6-97701586-2	chr6	97701463	97701711	+	0.000	0.000	Merged-chr6-97701586-2
Merged-chr13-63187815-25	chr13	63187608	63188034	+	0.000	0.000	Merged-chr13-63187815-25
Merged-chr16-58288128-1	chr16	58288030	58288228	+	0.000	0.000	Merged-chr16-58288128-1
Merged-chr14-25640736-54	chr14	25640513	25640991	+	0.000	0.000	Merged-chr14-25640736-54
Merged-chr13-102126870-1	chr13	102126772	102126970	+	0.000	0.000	Merged-chr13-102126870-1
Merged-chr3-36475795-73	chr3	36475564	36476039	+	0.000	0.000	Merged-chr3-36475795-73
Merged-chr3-32616671-34	chr3	32616329	32617321	+	0.000	0.000	Merged-chr3-32616671-34
Merged-chr11-53805960-3	chr11	53805835	53806082	+	0.000	0.000	Merged-chr11-53805960-3
Merged-chr16-49840085-71	chr16	49839762	49840319	+	0.000	0.000	Merged-chr16-49840085-71
Merged-chr15-80321799-1	chr15	80321701	80321899	+	0.000	0.000	Merged-chr15-80321799-1
Merged-chr2-70127363-89	chr2	70126835	70128115	+	0.000	0.000	Merged-chr2-70127363-89
Merged-chr12-99322326-28	chr12	99322138	99322578	+	0.000	0.000	Merged-chr12-99322326-28
Merged-chr1-64823549-19	chr1	64823279	64823749	+	0.000	0.000	Merged-chr1-64823549-19
Merged-chr10-83869390-2	chr10	83869285	83869498	+	0.000	0.000	Merged-chr10-83869390-2
Merged-chr13-108390764-33	chr13	108390544	108391116	+	0.000	0.000	Merged-chr13-108390764-33
Merged-chr3-109171494-32	chr3	109171259	109171716	+	0.000	0.000	Merged-chr3-109171494-32
Merged-chr12-91764444-1	chr12	91764346	91764544	+	0.000	0.000	Merged-chr12-91764444-1
Merged-chr10-83206883-9	chr10	83206633	83207130	+	0.000	0.000	Merged-chr10-83206883-9
Merged-chr6-82753621-62	chr6	82753042	82754191	+	0.000	0.000	Merged-chr6-82753621-62
Merged-chr2-105398879-2	chr2	105398781	105398979	+	0.000	0.000	Merged-chr2-105398879-2
Merged-chr12-76534449-1	chr12	76534351	76534549	+	0.000	0.000	Merged-chr12-76534449-1
Merged-chr7-88313151-1	chr7	88313053	88313251	+	0.000	0.000	Merged-chr7-88313151-1
Merged-chr7-141558432-24	chr7	141558140	141558619	+	0.000	0.000	Merged-chr7-141558432-24
Merged-chr10-89383738-30	chr10	89383404	89383952	+	0.000	0.000	Merged-chr10-89383738-30
Merged-chr18-14669976-24	chr18	14669745	14670258	+	0.000	0.000	Merged-chr18-14669976-24
Merged-chr2-125341077-1	chr2	125340979	125341177	+	0.000	0.000	Merged-chr2-125341077-1
Merged-chr7-75881350-132	chr7	75880629	75881922	+	0.000	0.000	Merged-chr7-75881350-132
Merged-chr6-135066278-1	chr6	135066180	135066378	+	0.000	0.000	Merged-chr6-135066278-1
Merged-chr13-30530918-1	chr13	30530820	30531018	+	0.000	0.000	Merged-chr13-30530918-1
Merged-chr13-6000907-14	chr13	6000362	6001467	+	0.000	0.000	Merged-chr13-6000907-14
Merged-chr11-68465236-16	chr11	68465072	68465438	+	0.000	0.000	Merged-chr11-68465236-16
Merged-chr3-146159608-43	chr3	146159363	146159791	+	0.000	0.000	Merged-chr3-146159608-43
Merged-chr6-124902062-25	chr6	124901878	124902248	+	0.000	0.000	Merged-chr6-124902062-25
Merged-chr16-10976349-23	chr16	10976064	10976593	+	0.000	0.000	Merged-chr16-10976349-23
Merged-chr13-38503650-43	chr13	38503428	38503912	+	0.000	0.000	Merged-chr13-38503650-43
Merged-chr13-110632715-1	chr13	110632617	110632815	+	0.000	0.000	Merged-chr13-110632715-1
Merged-chr4-48279710-66	chr4	48279398	48279985	+	0.000	0.000	Merged-chr4-48279710-66
Merged-chr7-114093850-17	chr7	114093658	114094030	+	0.000	0.000	Merged-chr7-114093850-17
Merged-chr19-41354593-71	chr19	41354352	41354897	+	0.000	0.000	Merged-chr19-41354593-71
Merged-chr9-57262063-111	chr9	57260967	57262698	+	0.000	0.000	Merged-chr9-57262063-111
Merged-chr2-122234725-76	chr2	122234382	122235030	+	0.000	0.000	Merged-chr2-122234725-76
Merged-chr9-117962245-44	chr9	117961992	117962608	+	0.000	0.000	Merged-chr9-117962245-44
Merged-chr11-110496308-14	chr11	110495961	110496504	+	0.000	0.000	Merged-chr11-110496308-14
Merged-chr9-114760553-12	chr9	114760375	114760735	+	0.000	0.000	Merged-chr9-114760553-12
Merged-chr3-146150347-97	chr3	146149915	146150921	+	0.000	0.000	Merged-chr3-146150347-97
Merged-chr10-44447590-6	chr10	44447449	44447733	+	0.000	0.000	Merged-chr10-44447590-6
Merged-chr9-37552724-59	chr9	37552354	37553111	+	0.000	0.000	Merged-chr9-37552724-59
Merged-chr8-86839061-45	chr8	86838690	86839287	+	0.000	0.000	Merged-chr8-86839061-45
Merged-chr14-102982981-12	chr14	102982827	102983270	+	0.000	0.000	Merged-chr14-102982981-12
Merged-chr4-24556316-23	chr4	24556150	24556500	+	0.000	0.000	Merged-chr4-24556316-23
Merged-chr18-89238329-52	chr18	89237985	89238795	+	0.000	0.000	Merged-chr18-89238329-52
Merged-chr8-115739981-29	chr8	115739636	115740268	+	0.000	0.000	Merged-chr8-115739981-29
Merged-chr17-50094346-48	chr17	50094144	50094621	+	0.000	0.000	Merged-chr17-50094346-48
Merged-chr4-138454597-56	chr4	138453981	138455168	+	0.000	0.000	Merged-chr4-138454597-56
Merged-chr3-84667466-30	chr3	84667272	84667712	+	0.000	0.000	Merged-chr3-84667466-30
Merged-chr11-114699717-26	chr11	114699515	114699874	+	0.000	0.000	Merged-chr11-114699717-26
Merged-chr18-66458667-92	chr18	66458402	66459103	+	0.000	0.000	Merged-chr18-66458667-92
Merged-chr18-46201005-50	chr18	46200856	46201168	+	0.000	0.000	Merged-chr18-46201005-50
Merged-chr13-114887859-1	chr13	114887761	114887959	+	0.000	0.000	Merged-chr13-114887859-1
Merged-chr3-10012893-114	chr3	10012654	10013303	+	0.000	0.000	Merged-chr3-10012893-114
Merged-chr11-119005957-25	chr11	119005723	119006294	+	0.000	0.000	Merged-chr11-119005957-25
Merged-chr2-57600767-1	chr2	57600669	57600867	+	0.000	0.000	Merged-chr2-57600767-1
Merged-chr2-128103653-19	chr2	128103370	128103864	+	0.000	0.000	Merged-chr2-128103653-19
Merged-chr1-43467968-50	chr1	43467704	43468264	+	0.000	0.000	Merged-chr1-43467968-50
Merged-chr6-135363607-18	chr6	135363477	135363774	+	0.000	0.000	Merged-chr6-135363607-18
Merged-chr18-55843500-1	chr18	55843402	55843600	+	0.000	0.000	Merged-chr18-55843500-1
Merged-chr3-137110581-3	chr3	137110399	137110732	+	0.000	0.000	Merged-chr3-137110581-3
Merged-chr6-130245976-1	chr6	130245878	130246076	+	0.000	0.000	Merged-chr6-130245976-1
Merged-chr16-46107609-30	chr16	46107360	46107864	+	0.000	0.000	Merged-chr16-46107609-30
Merged-chr15-75086540-31	chr15	75086421	75086727	+	0.000	0.000	Merged-chr15-75086540-31
Merged-chr6-108665749-34	chr6	108665517	108666008	+	0.000	0.000	Merged-chr6-108665749-34
Merged-chr13-60848709-82	chr13	60848201	60849079	+	0.000	0.000	Merged-chr13-60848709-82
Merged-chr13-41016381-56	chr13	41016142	41016650	+	0.000	0.000	Merged-chr13-41016381-56
Merged-chr4-156109901-53	chr4	156109600	156110126	+	0.000	0.000	Merged-chr4-156109901-53
Merged-chr17-12751004-39	chr17	12750726	12751284	+	0.000	0.000	Merged-chr17-12751004-39
Merged-chr2-101756112-111	chr2	101755774	101756416	+	0.000	0.000	Merged-chr2-101756112-111
Merged-chr4-11885026-32	chr4	11884815	11885245	+	0.000	0.000	Merged-chr4-11885026-32
Merged-chr2-122243973-37	chr2	122243743	122244259	+	0.000	0.000	Merged-chr2-122243973-37
Merged-chr5-123980964-39	chr5	123980726	123981169	+	0.000	0.000	Merged-chr5-123980964-39
Merged-chr3-152089375-15	chr3	152089233	152089598	+	0.000	0.000	Merged-chr3-152089375-15
Merged-chr18-4959828-14	chr18	4959568	4960076	+	0.000	0.000	Merged-chr18-4959828-14
Merged-chrX-48713049-46	chrX	48712767	48713349	+	0.000	0.000	Merged-chrX-48713049-46
Merged-chr15-37679688-19	chr15	37679477	37679935	+	0.000	0.000	Merged-chr15-37679688-19
Merged-chr18-65808951-8	chr18	65808821	65809083	+	0.000	0.000	Merged-chr18-65808951-8
Merged-chr5-138171224-13	chr5	138171031	138171362	+	0.000	0.000	Merged-chr5-138171224-13
Merged-chr1-91626193-21	chr1	91625988	91626418	+	0.000	0.000	Merged-chr1-91626193-21
Merged-chr9-41143309-11	chr9	41143126	41143548	+	0.000	0.000	Merged-chr9-41143309-11
Merged-chr7-123327122-14	chr7	123326886	123327421	+	0.000	0.000	Merged-chr7-123327122-14
Merged-chr10-59236613-4	chr10	59236413	59236759	+	0.000	0.000	Merged-chr10-59236613-4
Merged-chr5-123974757-35	chr5	123974580	123974966	+	0.000	0.000	Merged-chr5-123974757-35
Merged-chr5-140597113-126	chr5	140596778	140597426	+	0.000	0.000	Merged-chr5-140597113-126
Merged-chr9-114788883-8	chr9	114788730	114789052	+	0.000	0.000	Merged-chr9-114788883-8
Merged-chr7-43438752-42	chr7	43438459	43439012	+	0.000	0.000	Merged-chr7-43438752-42
Merged-chr17-50087023-6	chr17	50086870	50087206	+	0.000	0.000	Merged-chr17-50087023-6
Merged-chr1-120055701-50	chr1	120055489	120055942	+	0.000	0.000	Merged-chr1-120055701-50
Merged-chr13-38501583-20	chr13	38501230	38501985	+	0.000	0.000	Merged-chr13-38501583-20
Merged-chr7-119860527-21	chr7	119860250	119860755	+	0.000	0.000	Merged-chr7-119860527-21
Merged-chr13-108215159-4	chr13	108215033	108215345	+	0.000	0.000	Merged-chr13-108215159-4
Merged-chr2-152803348-34	chr2	152803162	152803601	+	0.000	0.000	Merged-chr2-152803348-34
Merged-chr2-128388086-23	chr2	128387868	128388260	+	0.000	0.000	Merged-chr2-128388086-23
Merged-chr10-94408966-47	chr10	94408707	94409191	+	0.000	0.000	Merged-chr10-94408966-47
Merged-chr8-115400365-68	chr8	115400124	115400619	+	0.000	0.000	Merged-chr8-115400365-68
Merged-chr17-47504977-46	chr17	47504687	47505205	+	0.000	0.000	Merged-chr17-47504977-46
Merged-chr2-118602008-1	chr2	118601910	118602108	+	0.000	0.000	Merged-chr2-118602008-1
Merged-chr4-122873226-42	chr4	122872860	122873433	+	0.000	0.000	Merged-chr4-122873226-42
Merged-chr6-50452133-1	chr6	50452035	50452233	+	0.000	0.000	Merged-chr6-50452133-1
Merged-chr17-44456168-78	chr17	44455646	44456524	+	0.000	0.000	Merged-chr17-44456168-78
Merged-chr1-43311027-1	chr1	43310929	43311127	+	0.000	0.000	Merged-chr1-43311027-1
Merged-chr9-68689529-21	chr9	68689286	68689762	+	0.000	0.000	Merged-chr9-68689529-21
Merged-chrX-167227086-79	chrX	167226505	167227660	+	0.000	0.000	Merged-chrX-167227086-79
Merged-chr11-74526720-17	chr11	74526444	74526940	+	0.000	0.000	Merged-chr11-74526720-17
Merged-chr8-94179958-7	chr8	94179790	94180139	+	0.000	0.000	Merged-chr8-94179958-7
Merged-chr16-18687311-31	chr16	18686958	18687715	+	0.000	0.000	Merged-chr16-18687311-31
Merged-chr13-115131589-24	chr13	115131340	115131947	+	0.000	0.000	Merged-chr13-115131589-24
Merged-chr2-32870456-13	chr2	32870298	32870620	+	0.000	0.000	Merged-chr2-32870456-13
Merged-chr1-14634598-1	chr1	14634500	14634698	+	0.000	0.000	Merged-chr1-14634598-1
Merged-chr11-114876694-1	chr11	114876596	114876794	+	0.000	0.000	Merged-chr11-114876694-1
Merged-chr13-38528691-1	chr13	38528593	38528791	+	0.000	0.000	Merged-chr13-38528691-1
Merged-chr4-133879423-50	chr4	133879134	133879645	+	0.000	0.000	Merged-chr4-133879423-50
Merged-chr9-31217851-21	chr9	31217651	31218039	+	0.000	0.000	Merged-chr9-31217851-21
Merged-chr11-74560230-1	chr11	74560132	74560330	+	0.000	0.000	Merged-chr11-74560230-1
Merged-chr2-38537160-2	chr2	38537058	38537264	+	0.000	0.000	Merged-chr2-38537160-2
Merged-chr18-66410673-37	chr18	66410408	66410920	+	0.000	0.000	Merged-chr18-66410673-37
Merged-chr11-75240776-2	chr11	75240653	75240901	+	0.000	0.000	Merged-chr11-75240776-2
Merged-chr2-76030062-28	chr2	76029436	76030455	+	0.000	0.000	Merged-chr2-76030062-28
Merged-chr1-151686910-2	chr1	151686804	151687019	+	0.000	0.000	Merged-chr1-151686910-2
Merged-chr14-78679093-56	chr14	78678817	78679382	+	0.000	0.000	Merged-chr14-78679093-56
Merged-chr10-91477817-1	chr10	91477719	91477917	+	0.000	0.000	Merged-chr10-91477817-1
Merged-chr1-153092020-1	chr1	153091922	153092120	+	0.000	0.000	Merged-chr1-153092020-1
Merged-chr7-44572491-3	chr7	44572386	44572601	+	0.000	0.000	Merged-chr7-44572491-3
Merged-chr1-180403715-60	chr1	180403534	180403989	+	0.000	0.000	Merged-chr1-180403715-60
