#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TH1_Associated--ATAC_peaks.bed all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
Merged-chr3-101237058-5	chr3	101236899	101237339	+	0.000	0.000	Merged-chr3-101237058-5
Merged-chr3-89456979-12	chr3	89456754	89457289	+	0.000	0.000	Merged-chr3-89456979-12
Merged-chr1-171762244-38	chr1	171761927	171762721	+	0.000	0.000	Merged-chr1-171762244-38
Merged-chr15-59315041-54	chr15	59314808	59315370	+	0.000	0.000	Merged-chr15-59315041-54
Merged-chr11-88950340-4	chr11	88950215	88950464	+	0.000	0.000	Merged-chr11-88950340-4
Merged-chr11-74526720-17	chr11	74526444	74526940	+	0.000	0.000	Merged-chr11-74526720-17
Merged-chr3-9705328-27	chr3	9705048	9705564	+	0.000	0.000	Merged-chr3-9705328-27
Merged-chr5-62659064-1	chr5	62658966	62659164	+	0.000	0.000	Merged-chr5-62659064-1
Merged-chr8-94179958-7	chr8	94179790	94180139	+	0.000	0.000	Merged-chr8-94179958-7
Merged-chr4-43482335-31	chr4	43482085	43482651	+	0.000	0.000	Merged-chr4-43482335-31
Merged-chr14-30722606-2	chr14	30722508	30722706	+	0.000	0.000	Merged-chr14-30722606-2
Merged-chr13-115131589-24	chr13	115131340	115131947	+	0.000	0.000	Merged-chr13-115131589-24
Merged-chr2-32870456-13	chr2	32870298	32870620	+	0.000	0.000	Merged-chr2-32870456-13
Merged-chr1-14634598-1	chr1	14634500	14634698	+	0.000	0.000	Merged-chr1-14634598-1
Merged-chr11-114876694-1	chr11	114876596	114876794	+	0.000	0.000	Merged-chr11-114876694-1
Merged-chr4-133879423-50	chr4	133879134	133879645	+	0.000	0.000	Merged-chr4-133879423-50
Merged-chr7-45509668-1	chr7	45509570	45509768	+	0.000	0.000	Merged-chr7-45509668-1
Merged-chr4-135129039-20	chr4	135128668	135129238	+	0.000	0.000	Merged-chr4-135129039-20
Merged-chr10-19597137-35	chr10	19596891	19597350	+	0.000	0.000	Merged-chr10-19597137-35
Merged-chr16-49836877-8	chr16	49836747	49837013	+	0.000	0.000	Merged-chr16-49836877-8
Merged-chr11-74560230-1	chr11	74560132	74560330	+	0.000	0.000	Merged-chr11-74560230-1
Merged-chr11-75240776-2	chr11	75240653	75240901	+	0.000	0.000	Merged-chr11-75240776-2
Merged-chr2-76030062-28	chr2	76029436	76030455	+	0.000	0.000	Merged-chr2-76030062-28
Merged-chr10-79797957-4	chr10	79797797	79798089	+	0.000	0.000	Merged-chr10-79797957-4
Merged-chr12-54986342-8	chr12	54986052	54986601	+	0.000	0.000	Merged-chr12-54986342-8
Merged-chr1-153092020-1	chr1	153091922	153092120	+	0.000	0.000	Merged-chr1-153092020-1
Merged-chr7-44572491-3	chr7	44572386	44572601	+	0.000	0.000	Merged-chr7-44572491-3
Merged-chr8-85700831-84	chr8	85700463	85701207	+	0.000	0.000	Merged-chr8-85700831-84
Merged-chr5-111262795-31	chr5	111262244	111263293	+	0.000	0.000	Merged-chr5-111262795-31
Merged-chr11-58009540-200	chr11	58008433	58010746	+	0.000	0.000	Merged-chr11-58009540-200
Merged-chr2-90546261-2	chr2	90546159	90546366	+	0.000	0.000	Merged-chr2-90546261-2
Merged-chr1-172312178-79	chr1	172311861	172312584	+	0.000	0.000	Merged-chr1-172312178-79
Merged-chr16-17069994-85	chr16	17069606	17070328	+	0.000	0.000	Merged-chr16-17069994-85
Merged-chr11-74522748-45	chr11	74522402	74523010	+	0.000	0.000	Merged-chr11-74522748-45
Merged-chr3-88453916-96	chr3	88453215	88454422	+	0.000	0.000	Merged-chr3-88453916-96
Merged-chr9-58573114-1	chr9	58573016	58573214	+	0.000	0.000	Merged-chr9-58573114-1
Merged-chr14-25460992-1	chr14	25460894	25461092	+	0.000	0.000	Merged-chr14-25460992-1
Merged-chr2-69381339-3	chr2	69381241	69381439	+	0.000	0.000	Merged-chr2-69381339-3
Merged-chr12-16569127-88	chr12	16568531	16569679	+	0.000	0.000	Merged-chr12-16569127-88
Merged-chr7-43438333-4	chr7	43438235	43438433	+	0.000	0.000	Merged-chr7-43438333-4
Merged-chr10-120976540-1	chr10	120976442	120976640	+	0.000	0.000	Merged-chr10-120976540-1
Merged-chr1-43474630-75	chr1	43474125	43475040	+	0.000	0.000	Merged-chr1-43474630-75
Merged-chr2-128365920-27	chr2	128365732	128366161	+	0.000	0.000	Merged-chr2-128365920-27
Merged-chr4-46508172-31	chr4	46507977	46508420	+	0.000	0.000	Merged-chr4-46508172-31
Merged-chr7-38093373-14	chr7	38093216	38093537	+	0.000	0.000	Merged-chr7-38093373-14
Merged-chr5-120648871-127	chr5	120648185	120649314	+	0.000	0.000	Merged-chr5-120648871-127
Merged-chr8-18954142-48	chr8	18953871	18954361	+	0.000	0.000	Merged-chr8-18954142-48
Merged-chr6-129036923-80	chr6	129036453	129037337	+	0.000	0.000	Merged-chr6-129036923-80
Merged-chr13-115096453-1	chr13	115096355	115096553	+	0.000	0.000	Merged-chr13-115096453-1
Merged-chr1-16105977-9	chr1	16105796	16106196	+	0.000	0.000	Merged-chr1-16105977-9
Merged-chr2-126490737-1	chr2	126490639	126490837	+	0.000	0.000	Merged-chr2-126490737-1
Merged-chr6-51586174-3	chr6	51586040	51586322	+	0.000	0.000	Merged-chr6-51586174-3
Merged-chr8-3352639-1	chr8	3352541	3352739	+	0.000	0.000	Merged-chr8-3352639-1
Merged-chr17-5841153-1	chr17	5841055	5841253	+	0.000	0.000	Merged-chr17-5841153-1
Merged-chr4-59204829-36	chr4	59204639	59205057	+	0.000	0.000	Merged-chr4-59204829-36
Merged-chr13-29983286-2	chr13	29983159	29983415	+	0.000	0.000	Merged-chr13-29983286-2
Merged-chr10-77282922-22	chr10	77282702	77283146	+	0.000	0.000	Merged-chr10-77282922-22
Merged-chr2-115560247-1	chr2	115560149	115560347	+	0.000	0.000	Merged-chr2-115560247-1
Merged-chr2-150909929-87	chr2	150909545	150910273	+	0.000	0.000	Merged-chr2-150909929-87
Merged-chr6-51540676-10	chr6	51540482	51540832	+	0.000	0.000	Merged-chr6-51540676-10
Merged-chr5-140322236-1	chr5	140322138	140322336	+	0.000	0.000	Merged-chr5-140322236-1
Merged-chr2-121418361-6	chr2	121418200	121418562	+	0.000	0.000	Merged-chr2-121418361-6
Merged-chr17-79379393-46	chr17	79379237	79379609	+	0.000	0.000	Merged-chr17-79379393-46
Merged-chr1-43436889-1	chr1	43436791	43436989	+	0.000	0.000	Merged-chr1-43436889-1
Merged-chr4-134117148-42	chr4	134116965	134117362	+	0.000	0.000	Merged-chr4-134117148-42
Merged-chr19-37376124-56	chr19	37375756	37376403	+	0.000	0.000	Merged-chr19-37376124-56
Merged-chr7-128029602-11	chr7	128029428	128029828	+	0.000	0.000	Merged-chr7-128029602-11
Merged-chr6-57814077-20	chr6	57813803	57814613	+	0.000	0.000	Merged-chr6-57814077-20
Merged-chr15-102136200-54	chr15	102135991	102136382	+	0.000	0.000	Merged-chr15-102136200-54
Merged-chr17-12746015-29	chr17	12745782	12746265	+	0.000	0.000	Merged-chr17-12746015-29
Merged-chr13-74771404-1	chr13	74771306	74771504	+	0.000	0.000	Merged-chr13-74771404-1
Merged-chr7-31168534-26	chr7	31168223	31168772	+	0.000	0.000	Merged-chr7-31168534-26
Merged-chr7-105559290-12	chr7	105559143	105559495	+	0.000	0.000	Merged-chr7-105559290-12
Merged-chr2-165639505-4	chr2	165639372	165639649	+	0.000	0.000	Merged-chr2-165639505-4
Merged-chr8-120760094-1	chr8	120759996	120760194	+	0.000	0.000	Merged-chr8-120760094-1
Merged-chr12-91766141-83	chr12	91765965	91766421	+	0.000	0.000	Merged-chr12-91766141-83
Merged-chr2-3717454-3	chr2	3717342	3717563	+	0.000	0.000	Merged-chr2-3717454-3
Merged-chr10-41476446-34	chr10	41476241	41476676	+	0.000	0.000	Merged-chr10-41476446-34
Merged-chr6-50372929-50	chr6	50372505	50373412	+	0.000	0.000	Merged-chr6-50372929-50
Merged-chr16-11940586-3	chr16	11940413	11940750	+	0.000	0.000	Merged-chr16-11940586-3
Merged-chr4-11700052-1	chr4	11699954	11700152	+	0.000	0.000	Merged-chr4-11700052-1
Merged-chr12-17257057-21	chr12	17256839	17257300	+	0.000	0.000	Merged-chr12-17257057-21
Merged-chr3-104219109-16	chr3	104218787	104219392	+	0.000	0.000	Merged-chr3-104219109-16
Merged-chr11-68432285-104	chr11	68431852	68432553	+	0.000	0.000	Merged-chr11-68432285-104
Merged-chr10-24955689-7	chr10	24955556	24955824	+	0.000	0.000	Merged-chr10-24955689-7
Merged-chr2-90679344-61	chr2	90679057	90679541	+	0.000	0.000	Merged-chr2-90679344-61
Merged-chr11-82239644-20	chr11	82239453	82239927	+	0.000	0.000	Merged-chr11-82239644-20
Merged-chr6-122741375-12	chr6	122741122	122741652	+	0.000	0.000	Merged-chr6-122741375-12
Merged-chr10-99085159-29	chr10	99084901	99085394	+	0.000	0.000	Merged-chr10-99085159-29
Merged-chr1-191575534-133	chr1	191574943	191575945	+	0.000	0.000	Merged-chr1-191575534-133
Merged-chr3-32616059-1	chr3	32615961	32616159	+	0.000	0.000	Merged-chr3-32616059-1
Merged-chr18-75392054-3	chr18	75391903	75392181	+	0.000	0.000	Merged-chr18-75392054-3
Merged-chr12-17253265-28	chr12	17253031	17253490	+	0.000	0.000	Merged-chr12-17253265-28
Merged-chr1-43540017-49	chr1	43539812	43540265	+	0.000	0.000	Merged-chr1-43540017-49
Merged-chr9-64779927-39	chr9	64779645	64780173	+	0.000	0.000	Merged-chr9-64779927-39
Merged-chr14-61328000-58	chr14	61327626	61328235	+	0.000	0.000	Merged-chr14-61328000-58
Merged-chr17-44105756-70	chr17	44105524	44106033	+	0.000	0.000	Merged-chr17-44105756-70
Merged-chr3-89459176-81	chr3	89458768	89459427	+	0.000	0.000	Merged-chr3-89459176-81
Merged-chr6-42349714-128	chr6	42349408	42350072	+	0.000	0.000	Merged-chr6-42349714-128
Merged-chr14-64626835-1	chr14	64626737	64626935	+	0.000	0.000	Merged-chr14-64626835-1
Merged-chr8-53630787-29	chr8	53630549	53631025	+	0.000	0.000	Merged-chr8-53630787-29
Merged-chr10-69816063-1	chr10	69815965	69816163	+	0.000	0.000	Merged-chr10-69816063-1
Merged-chr11-83440637-74	chr11	83440356	83440845	+	0.000	0.000	Merged-chr11-83440637-74
Merged-chr13-108303499-73	chr13	108303156	108303827	+	0.000	0.000	Merged-chr13-108303499-73
Merged-chr18-66442128-39	chr18	66441665	66442680	+	0.000	0.000	Merged-chr18-66442128-39
Merged-chr11-63908633-20	chr11	63908406	63908868	+	0.000	0.000	Merged-chr11-63908633-20
Merged-chr9-118059304-13	chr9	118059027	118059570	+	0.000	0.000	Merged-chr9-118059304-13
Merged-chr2-125214795-24	chr2	125214481	125215031	+	0.000	0.000	Merged-chr2-125214795-24
Merged-chr4-123904987-55	chr4	123904738	123905213	+	0.000	0.000	Merged-chr4-123904987-55
Merged-chr6-83109230-66	chr6	83108867	83109700	+	0.000	0.000	Merged-chr6-83109230-66
Merged-chr17-46202897-79	chr17	46202591	46203122	+	0.000	0.000	Merged-chr17-46202897-79
Merged-chr8-104434412-13	chr8	104434259	104434600	+	0.000	0.000	Merged-chr8-104434412-13
Merged-chr4-135197991-22	chr4	135197763	135198257	+	0.000	0.000	Merged-chr4-135197991-22
Merged-chr2-65200275-1	chr2	65200177	65200375	+	0.000	0.000	Merged-chr2-65200275-1
Merged-chr7-120057856-1	chr7	120057758	120057956	+	0.000	0.000	Merged-chr7-120057856-1
Merged-chr1-88720923-30	chr1	88720727	88721114	+	0.000	0.000	Merged-chr1-88720923-30
Merged-chr8-125053769-3	chr8	125053579	125053942	+	0.000	0.000	Merged-chr8-125053769-3
Merged-chr11-98900824-37	chr11	98900479	98901053	+	0.000	0.000	Merged-chr11-98900824-37
Merged-chr8-35426354-16	chr8	35426162	35426565	+	0.000	0.000	Merged-chr8-35426354-16
Merged-chr19-45752039-30	chr19	45751894	45752228	+	0.000	0.000	Merged-chr19-45752039-30
Merged-chrX-36689951-23	chrX	36689790	36690116	+	0.000	0.000	Merged-chrX-36689951-23
Merged-chr10-118110099-23	chr10	118109903	118110324	+	0.000	0.000	Merged-chr10-118110099-23
Merged-chr3-146159248-1	chr3	146159150	146159348	+	0.000	0.000	Merged-chr3-146159248-1
Merged-chr11-95384684-68	chr11	95384491	95384900	+	0.000	0.000	Merged-chr11-95384684-68
Merged-chr11-53795155-60	chr11	53794787	53795363	+	0.000	0.000	Merged-chr11-53795155-60
Merged-chr6-66535397-73	chr6	66535034	66535698	+	0.000	0.000	Merged-chr6-66535397-73
Merged-chr8-94179211-44	chr8	94178888	94179676	+	0.000	0.000	Merged-chr8-94179211-44
Merged-chr4-8728967-9	chr4	8728735	8729149	+	0.000	0.000	Merged-chr4-8728967-9
Merged-chr11-98925291-3	chr11	98925168	98925422	+	0.000	0.000	Merged-chr11-98925291-3
Merged-chr13-23530619-1	chr13	23530521	23530719	+	0.000	0.000	Merged-chr13-23530619-1
Merged-chr8-120716115-9	chr8	120715962	120716271	+	0.000	0.000	Merged-chr8-120716115-9
Merged-chr2-11693188-23	chr2	11692837	11693404	+	0.000	0.000	Merged-chr2-11693188-23
Merged-chr5-34169471-69	chr5	34169271	34169712	+	0.000	0.000	Merged-chr5-34169471-69
Merged-chr5-31602596-35	chr5	31602327	31602820	+	0.000	0.000	Merged-chr5-31602596-35
Merged-chr13-95685937-61	chr13	95685247	95686256	+	0.000	0.000	Merged-chr13-95685937-61
Merged-chr18-55841714-1	chr18	55841616	55841814	+	0.000	0.000	Merged-chr18-55841714-1
Merged-chr10-28194242-1	chr10	28194144	28194342	+	0.000	0.000	Merged-chr10-28194242-1
Merged-chr2-128345707-20	chr2	128345491	128345904	+	0.000	0.000	Merged-chr2-128345707-20
Merged-chr5-93137054-42	chr5	93136823	93137293	+	0.000	0.000	Merged-chr5-93137054-42
Merged-chr6-122269305-33	chr6	122269007	122269507	+	0.000	0.000	Merged-chr6-122269305-33
Merged-chr3-8510518-3	chr3	8510400	8510636	+	0.000	0.000	Merged-chr3-8510518-3
Merged-chr2-69428323-9	chr2	69428090	69428558	+	0.000	0.000	Merged-chr2-69428323-9
Merged-chr18-46182052-26	chr18	46181768	46182313	+	0.000	0.000	Merged-chr18-46182052-26
Merged-chr17-3557673-71	chr17	3557443	3557877	+	0.000	0.000	Merged-chr17-3557673-71
Merged-chr10-44676682-10	chr10	44676492	44676904	+	0.000	0.000	Merged-chr10-44676682-10
Merged-chr3-27067455-6	chr3	27067239	27067589	+	0.000	0.000	Merged-chr3-27067455-6
Merged-chr1-181922021-44	chr1	181921817	181922312	+	0.000	0.000	Merged-chr1-181922021-44
Merged-chr1-161735705-4	chr1	161735583	161735840	+	0.000	0.000	Merged-chr1-161735705-4
Merged-chr2-61755182-23	chr2	61754851	61755440	+	0.000	0.000	Merged-chr2-61755182-23
Merged-chr8-115185594-22	chr8	115185338	115185734	+	0.000	0.000	Merged-chr8-115185594-22
Merged-chr9-35117076-156	chr9	35116556	35117510	+	0.000	0.000	Merged-chr9-35117076-156
Merged-chr14-7832137-26	chr14	7831924	7832475	+	0.000	0.000	Merged-chr14-7832137-26
Merged-chr4-134128895-71	chr4	134128555	134129261	+	0.000	0.000	Merged-chr4-134128895-71
Merged-chr13-5956279-20	chr13	5956088	5956497	+	0.000	0.000	Merged-chr13-5956279-20
Merged-chr3-136609940-3	chr3	136609821	136610073	+	0.000	0.000	Merged-chr3-136609940-3
Merged-chr11-100397080-1	chr11	100396982	100397180	+	0.000	0.000	Merged-chr11-100397080-1
Merged-chr9-123820704-3	chr9	123820571	123820833	+	0.000	0.000	Merged-chr9-123820704-3
Merged-chr4-134106328-10	chr4	134106175	134106503	+	0.000	0.000	Merged-chr4-134106328-10
Merged-chr11-97799705-145	chr11	97799076	97800321	+	0.000	0.000	Merged-chr11-97799705-145
Merged-chr6-42372729-1	chr6	42372631	42372829	+	0.000	0.000	Merged-chr6-42372729-1
Merged-chr11-53839665-72	chr11	53839171	53840300	+	0.000	0.000	Merged-chr11-53839665-72
Merged-chr13-102210055-1	chr13	102209957	102210155	+	0.000	0.000	Merged-chr13-102210055-1
Merged-chr8-121852690-20	chr8	121852406	121852878	+	0.000	0.000	Merged-chr8-121852690-20
Merged-chr7-66061335-1	chr7	66061237	66061435	+	0.000	0.000	Merged-chr7-66061335-1
Merged-chr2-164770470-1	chr2	164770372	164770570	+	0.000	0.000	Merged-chr2-164770470-1
Merged-chr13-24419838-27	chr13	24419526	24420086	+	0.000	0.000	Merged-chr13-24419838-27
Merged-chr5-124029380-3	chr5	124029252	124029520	+	0.000	0.000	Merged-chr5-124029380-3
Merged-chr5-111261749-1	chr5	111261651	111261849	+	0.000	0.000	Merged-chr5-111261749-1
Merged-chr12-25098787-49	chr12	25098569	25099165	+	0.000	0.000	Merged-chr12-25098787-49
Merged-chr18-23805225-5	chr18	23805046	23805383	+	0.000	0.000	Merged-chr18-23805225-5
Merged-chr1-153238219-13	chr1	153237987	153238383	+	0.000	0.000	Merged-chr1-153238219-13
Merged-chr5-77148298-3	chr5	77148161	77148420	+	0.000	0.000	Merged-chr5-77148298-3
Merged-chr4-135963723-59	chr4	135963434	135964066	+	0.000	0.000	Merged-chr4-135963723-59
Merged-chr1-161787605-1	chr1	161787507	161787705	+	0.000	0.000	Merged-chr1-161787605-1
Merged-chr6-122740176-23	chr6	122739951	122740408	+	0.000	0.000	Merged-chr6-122740176-23
Merged-chr5-113907303-11	chr5	113907122	113907604	+	0.000	0.000	Merged-chr5-113907303-11
Merged-chr4-44316514-33	chr4	44316293	44316722	+	0.000	0.000	Merged-chr4-44316514-33
Merged-chr5-112242517-49	chr5	112242276	112242735	+	0.000	0.000	Merged-chr5-112242517-49
Merged-chr15-66793245-11	chr15	66793067	66793397	+	0.000	0.000	Merged-chr15-66793245-11
Merged-chr11-74572247-2	chr11	74572110	74572386	+	0.000	0.000	Merged-chr11-74572247-2
Merged-chr10-111508765-1	chr10	111508667	111508865	+	0.000	0.000	Merged-chr10-111508765-1
Merged-chr8-22544867-25	chr8	22544580	22545212	+	0.000	0.000	Merged-chr8-22544867-25
Merged-chr2-3730925-1	chr2	3730827	3731025	+	0.000	0.000	Merged-chr2-3730925-1
Merged-chr7-88318941-12	chr7	88318774	88319213	+	0.000	0.000	Merged-chr7-88318941-12
Merged-chr3-95855819-42	chr3	95855585	95856127	+	0.000	0.000	Merged-chr3-95855819-42
Merged-chr19-18615969-1	chr19	18615871	18616069	+	0.000	0.000	Merged-chr19-18615969-1
Merged-chr10-95677953-62	chr10	95677709	95678168	+	0.000	0.000	Merged-chr10-95677953-62
Merged-chr5-144166019-31	chr5	144165713	144166238	+	0.000	0.000	Merged-chr5-144166019-31
Merged-chr8-84011629-75	chr8	84010991	84012404	+	0.000	0.000	Merged-chr8-84011629-75
Merged-chr19-24284374-6	chr19	24284273	24284480	+	0.000	0.000	Merged-chr19-24284374-6
Merged-chr7-135736096-74	chr7	135735714	135736333	+	0.000	0.000	Merged-chr7-135736096-74
Merged-chr2-118159783-1	chr2	118159685	118159883	+	0.000	0.000	Merged-chr2-118159783-1
Merged-chr6-17281526-83	chr6	17281095	17281960	+	0.000	0.000	Merged-chr6-17281526-83
Merged-chr18-23804762-8	chr18	23804635	23804911	+	0.000	0.000	Merged-chr18-23804762-8
Merged-chr5-107694686-33	chr5	107694361	107695018	+	0.000	0.000	Merged-chr5-107694686-33
Merged-chr7-128175944-11	chr7	128175792	128176165	+	0.000	0.000	Merged-chr7-128175944-11
Merged-chr7-43437887-5	chr7	43437617	43438175	+	0.000	0.000	Merged-chr7-43437887-5
Merged-chr5-72212800-19	chr5	72212661	72212980	+	0.000	0.000	Merged-chr5-72212800-19
Merged-chr7-141010285-1	chr7	141010187	141010385	+	0.000	0.000	Merged-chr7-141010285-1
Merged-chr17-79354846-10	chr17	79354706	79354992	+	0.000	0.000	Merged-chr17-79354846-10
Merged-chr18-4314050-37	chr18	4313851	4314371	+	0.000	0.000	Merged-chr18-4314050-37
Merged-chr18-35118873-79	chr18	35118527	35119127	+	0.000	0.000	Merged-chr18-35118873-79
Merged-chr19-8926872-10	chr19	8926698	8927042	+	0.000	0.000	Merged-chr19-8926872-10
Merged-chr3-93554661-4	chr3	93554548	93554767	+	0.000	0.000	Merged-chr3-93554661-4
Merged-chr17-44458009-9	chr17	44457854	44458156	+	0.000	0.000	Merged-chr17-44458009-9
Merged-chr2-79250186-5	chr2	79250051	79250310	+	0.000	0.000	Merged-chr2-79250186-5
Merged-chr11-114876342-13	chr11	114876095	114876568	+	0.000	0.000	Merged-chr11-114876342-13
Merged-chr6-127151154-7	chr6	127150949	127151343	+	0.000	0.000	Merged-chr6-127151154-7
Merged-chr6-122295390-9	chr6	122295160	122295638	+	0.000	0.000	Merged-chr6-122295390-9
Merged-chr2-72536133-16	chr2	72535952	72536346	+	0.000	0.000	Merged-chr2-72536133-16
Merged-chr12-91736459-30	chr12	91736075	91736715	+	0.000	0.000	Merged-chr12-91736459-30
Merged-chr14-120479008-3	chr14	120478881	120479167	+	0.000	0.000	Merged-chr14-120479008-3
Merged-chr3-102995869-67	chr3	102995601	102996257	+	0.000	0.000	Merged-chr3-102995869-67
Merged-chr2-25180911-83	chr2	25180468	25181351	+	0.000	0.000	Merged-chr2-25180911-83
Merged-chr6-135444883-36	chr6	135444656	135445163	+	0.000	0.000	Merged-chr6-135444883-36
Merged-chr2-3284320-138	chr2	3283894	3284581	+	0.000	0.000	Merged-chr2-3284320-138
Merged-chr11-105911758-13	chr11	105911545	105911982	+	0.000	0.000	Merged-chr11-105911758-13
Merged-chr6-120365274-1	chr6	120365176	120365374	+	0.000	0.000	Merged-chr6-120365274-1
Merged-chr2-4882192-160	chr2	4881584	4882768	+	0.000	0.000	Merged-chr2-4882192-160
Merged-chr11-53770148-86	chr11	53769741	53770826	+	0.000	0.000	Merged-chr11-53770148-86
Merged-chr5-129779227-46	chr5	129778864	129779438	+	0.000	0.000	Merged-chr5-129779227-46
Merged-chr2-128122679-7	chr2	128122497	128122834	+	0.000	0.000	Merged-chr2-128122679-7
Merged-chr1-88701841-120	chr1	88700511	88702401	+	0.000	0.000	Merged-chr1-88701841-120
Merged-chr5-104982403-2	chr5	104982289	104982519	+	0.000	0.000	Merged-chr5-104982403-2
Merged-chr5-32104376-51	chr5	32104173	32104605	+	0.000	0.000	Merged-chr5-32104376-51
Merged-chr8-122576792-51	chr8	122576553	122577086	+	0.000	0.000	Merged-chr8-122576792-51
Merged-chr4-136163741-11	chr4	136163581	136163950	+	0.000	0.000	Merged-chr4-136163741-11
Merged-chr3-9924809-24	chr3	9924569	9924995	+	0.000	0.000	Merged-chr3-9924809-24
Merged-chr6-66537446-1	chr6	66537348	66537546	+	0.000	0.000	Merged-chr6-66537446-1
Merged-chr17-57102485-3	chr17	57102346	57102652	+	0.000	0.000	Merged-chr17-57102485-3
Merged-chr7-126759483-50	chr7	126759047	126759799	+	0.000	0.000	Merged-chr7-126759483-50
Merged-chr9-54612474-11	chr9	54612355	54612610	+	0.000	0.000	Merged-chr9-54612474-11
Merged-chr6-137604948-13	chr6	137604747	137605202	+	0.000	0.000	Merged-chr6-137604948-13
Merged-chr6-51509825-65	chr6	51509296	51510323	+	0.000	0.000	Merged-chr6-51509825-65
Merged-chr2-65182800-62	chr2	65182543	65183145	+	0.000	0.000	Merged-chr2-65182800-62
Merged-chr14-78732002-4	chr14	78731825	78732227	+	0.000	0.000	Merged-chr14-78732002-4
Merged-chr4-132778945-22	chr4	132778662	132779196	+	0.000	0.000	Merged-chr4-132778945-22
Merged-chr8-33603131-19	chr8	33602998	33603266	+	0.000	0.000	Merged-chr8-33603131-19
Merged-chr5-107684494-1	chr5	107684396	107684594	+	0.000	0.000	Merged-chr5-107684494-1
Merged-chr4-46564109-30	chr4	46563924	46564379	+	0.000	0.000	Merged-chr4-46564109-30
Merged-chr18-14683042-2	chr18	14682944	14683142	+	0.000	0.000	Merged-chr18-14683042-2
Merged-chr4-8913815-2	chr4	8913717	8913916	+	0.000	0.000	Merged-chr4-8913815-2
Merged-chr17-33566318-8	chr17	33566179	33566444	+	0.000	0.000	Merged-chr17-33566318-8
Merged-chr5-37259222-30	chr5	37258992	37259576	+	0.000	0.000	Merged-chr5-37259222-30
Merged-chr18-66409343-32	chr18	66409097	66409656	+	0.000	0.000	Merged-chr18-66409343-32
Merged-chr2-75670083-1	chr2	75669985	75670183	+	0.000	0.000	Merged-chr2-75670083-1
Merged-chr1-136254796-4	chr1	136254637	136254945	+	0.000	0.000	Merged-chr1-136254796-4
Merged-chr14-67716021-91	chr14	67715674	67716257	+	0.000	0.000	Merged-chr14-67716021-91
Merged-chr4-117121242-2	chr4	117121110	117121377	+	0.000	0.000	Merged-chr4-117121242-2
Merged-chr7-80425825-1	chr7	80425727	80425925	+	0.000	0.000	Merged-chr7-80425825-1
Merged-chr9-41153398-36	chr9	41153084	41153785	+	0.000	0.000	Merged-chr9-41153398-36
Merged-chr2-131188401-2	chr2	131188281	131188524	+	0.000	0.000	Merged-chr2-131188401-2
Merged-chr4-133011579-73	chr4	133011233	133012070	+	0.000	0.000	Merged-chr4-133011579-73
Merged-chr1-161761657-43	chr1	161761506	161761815	+	0.000	0.000	Merged-chr1-161761657-43
Merged-chr16-38483569-68	chr16	38482769	38484063	+	0.000	0.000	Merged-chr16-38483569-68
Merged-chr7-110946850-28	chr7	110946647	110947192	+	0.000	0.000	Merged-chr7-110946850-28
Merged-chr1-43475284-1	chr1	43475186	43475384	+	0.000	0.000	Merged-chr1-43475284-1
Merged-chr13-106998870-40	chr13	106998638	106999103	+	0.000	0.000	Merged-chr13-106998870-40
Merged-chr7-25826984-1	chr7	25826886	25827084	+	0.000	0.000	Merged-chr7-25826984-1
Merged-chr17-86801996-47	chr17	86801737	86802259	+	0.000	0.000	Merged-chr17-86801996-47
Merged-chr2-52597228-7	chr2	52597108	52597353	+	0.000	0.000	Merged-chr2-52597228-7
Merged-chr8-86853895-53	chr8	86853651	86854166	+	0.000	0.000	Merged-chr8-86853895-53
Merged-chrX-7605506-43	chrX	7605250	7605861	+	0.000	0.000	Merged-chrX-7605506-43
Merged-chr14-60130504-4	chr14	60130257	60130741	+	0.000	0.000	Merged-chr14-60130504-4
Merged-chr2-11360305-19	chr2	11360042	11360669	+	0.000	0.000	Merged-chr2-11360305-19
Merged-chr1-120265266-63	chr1	120265001	120265528	+	0.000	0.000	Merged-chr1-120265266-63
Merged-chr13-101767014-5	chr13	101766788	101767217	+	0.000	0.000	Merged-chr13-101767014-5
Merged-chr11-120632981-1	chr11	120632883	120633081	+	0.000	0.000	Merged-chr11-120632981-1
Merged-chr18-65795530-14	chr18	65795340	65795690	+	0.000	0.000	Merged-chr18-65795530-14
Merged-chr1-170977420-4	chr1	170977292	170977557	+	0.000	0.000	Merged-chr1-170977420-4
Merged-chr5-105541026-23	chr5	105540579	105541431	+	0.000	0.000	Merged-chr5-105541026-23
Merged-chr11-82183511-55	chr11	82183300	82183808	+	0.000	0.000	Merged-chr11-82183511-55
Merged-chr1-74304047-56	chr1	74303785	74304355	+	0.000	0.000	Merged-chr1-74304047-56
Merged-chr5-100713876-4	chr5	100713724	100714006	+	0.000	0.000	Merged-chr5-100713876-4
Merged-chr2-26744468-4	chr2	26744361	26744580	+	0.000	0.000	Merged-chr2-26744468-4
Merged-chr1-93343253-109	chr1	93343020	93343698	+	0.000	0.000	Merged-chr1-93343253-109
