#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
Merged-chr17-73142383-41	chr17	73141769	73142825	+	0.000	0.000	Merged-chr17-73142383-41
Merged-chr3-129602465-51	chr3	129602170	129602693	+	0.000	0.000	Merged-chr3-129602465-51
Merged-chr13-55135445-2	chr13	55135339	55135554	+	0.000	0.000	Merged-chr13-55135445-2
Merged-chr6-99322712-4	chr6	99322587	99322849	+	0.000	0.000	Merged-chr6-99322712-4
Merged-chr7-29260214-5	chr7	29259970	29260447	+	0.000	0.000	Merged-chr7-29260214-5
Merged-chr10-14040919-9	chr10	14040750	14041143	+	0.000	0.000	Merged-chr10-14040919-9
Merged-chr12-20990440-63	chr12	20990144	20990834	+	0.000	0.000	Merged-chr12-20990440-63
Merged-chr6-128805330-14	chr6	128805163	128805596	+	0.000	0.000	Merged-chr6-128805330-14
Merged-chr6-128766936-56	chr6	128766667	128767221	+	0.000	0.000	Merged-chr6-128766936-56
Merged-chr7-19404013-49	chr7	19403663	19404347	+	0.000	0.000	Merged-chr7-19404013-49
Merged-chr9-56260924-23	chr9	56260717	56261183	+	0.000	0.000	Merged-chr9-56260924-23
Merged-chr18-35887802-1	chr18	35887704	35887902	+	0.000	0.000	Merged-chr18-35887802-1
Merged-chr1-190629246-4	chr1	190629118	190629363	+	0.000	0.000	Merged-chr1-190629246-4
Merged-chr9-61745239-9	chr9	61745081	61745414	+	0.000	0.000	Merged-chr9-61745239-9
Merged-chr12-86079285-87	chr12	86078882	86079592	+	0.000	0.000	Merged-chr12-86079285-87
Merged-chr1-36282158-44	chr1	36281867	36282422	+	0.000	0.000	Merged-chr1-36282158-44
Merged-chr9-15685378-23	chr9	15685179	15685586	+	0.000	0.000	Merged-chr9-15685378-23
Merged-chr3-121163660-47	chr3	121163440	121163896	+	0.000	0.000	Merged-chr3-121163660-47
Merged-chr17-35359572-17	chr17	35359283	35359843	+	0.000	0.000	Merged-chr17-35359572-17
Merged-chr3-130932008-2	chr3	130931892	130932126	+	0.000	0.000	Merged-chr3-130932008-2
Merged-chr7-83742815-34	chr7	83742608	83743044	+	0.000	0.000	Merged-chr7-83742815-34
Merged-chrX-12015103-56	chrX	12014882	12015323	+	0.000	0.000	Merged-chrX-12015103-56
Merged-chr5-123016010-9	chr5	123015819	123016179	+	0.000	0.000	Merged-chr5-123016010-9
Merged-chr11-4821770-4	chr11	4821603	4821921	+	0.000	0.000	Merged-chr11-4821770-4
Merged-chrX-12159655-2	chrX	12159499	12159814	+	0.000	0.000	Merged-chrX-12159655-2
Merged-chr2-30545189-38	chr2	30544973	30545441	+	0.000	0.000	Merged-chr2-30545189-38
Merged-chr10-67483633-46	chr10	67483345	67484033	+	0.000	0.000	Merged-chr10-67483633-46
Merged-chr1-165642274-129	chr1	165641994	165642897	+	0.000	0.000	Merged-chr1-165642274-129
Merged-chr15-61988003-29	chr15	61987720	61988240	+	0.000	0.000	Merged-chr15-61988003-29
Merged-chrX-94625346-2	chrX	94625231	94625463	+	0.000	0.000	Merged-chrX-94625346-2
Merged-chr11-19965912-13	chr11	19965710	19966112	+	0.000	0.000	Merged-chr11-19965912-13
Merged-chr11-78323037-36	chr11	78322797	78323287	+	0.000	0.000	Merged-chr11-78323037-36
Merged-chr10-67727735-22	chr10	67727532	67727950	+	0.000	0.000	Merged-chr10-67727735-22
Merged-chr11-117136064-7	chr11	117135915	117136210	+	0.000	0.000	Merged-chr11-117136064-7
Merged-chr12-15896851-37	chr12	15896526	15897296	+	0.000	0.000	Merged-chr12-15896851-37
Merged-chr18-55055827-13	chr18	55055673	55055979	+	0.000	0.000	Merged-chr18-55055827-13
Merged-chr14-45038197-18	chr14	45038013	45038347	+	0.000	0.000	Merged-chr14-45038197-18
Merged-chr13-112343316-26	chr13	112343096	112343552	+	0.000	0.000	Merged-chr13-112343316-26
Merged-chr17-46388393-29	chr17	46388181	46388540	+	0.000	0.000	Merged-chr17-46388393-29
Merged-chr9-118476509-3	chr9	118476312	118476757	+	0.000	0.000	Merged-chr9-118476509-3
Merged-chr17-31061034-42	chr17	31060813	31061245	+	0.000	0.000	Merged-chr17-31061034-42
Merged-chr9-61722013-20	chr9	61721728	61722337	+	0.000	0.000	Merged-chr9-61722013-20
Merged-chr6-147605427-1	chr6	147605329	147605527	+	0.000	0.000	Merged-chr6-147605427-1
Merged-chr16-97358428-1	chr16	97358330	97358528	+	0.000	0.000	Merged-chr16-97358428-1
Merged-chr9-22132302-2	chr9	22132185	22132421	+	0.000	0.000	Merged-chr9-22132302-2
Merged-chr17-87608990-28	chr17	87608788	87609279	+	0.000	0.000	Merged-chr17-87608990-28
Merged-chr12-80168403-35	chr12	80168234	80168668	+	0.000	0.000	Merged-chr12-80168403-35
Merged-chr6-99420809-31	chr6	99420635	99421047	+	0.000	0.000	Merged-chr6-99420809-31
Merged-chr5-34187827-64	chr5	34187539	34188128	+	0.000	0.000	Merged-chr5-34187827-64
Merged-chr17-35315822-1	chr17	35315724	35315922	+	0.000	0.000	Merged-chr17-35315822-1
Merged-chr3-86103938-30	chr3	86103589	86104250	+	0.000	0.000	Merged-chr3-86103938-30
Merged-chr10-121293701-1	chr10	121293603	121293801	+	0.000	0.000	Merged-chr10-121293701-1
Merged-chr12-102385010-23	chr12	102384827	102385243	+	0.000	0.000	Merged-chr12-102385010-23
Merged-chr14-101467841-26	chr14	101467546	101468097	+	0.000	0.000	Merged-chr14-101467841-26
Merged-chr9-65211729-8	chr9	65211614	65211849	+	0.000	0.000	Merged-chr9-65211729-8
Merged-chr10-80932518-7	chr10	80932265	80932824	+	0.000	0.000	Merged-chr10-80932518-7
Merged-chr9-44517678-51	chr9	44517381	44517902	+	0.000	0.000	Merged-chr9-44517678-51
Merged-chr9-61708026-57	chr9	61707625	61708231	+	0.000	0.000	Merged-chr9-61708026-57
Merged-chr16-89938532-48	chr16	89938276	89938749	+	0.000	0.000	Merged-chr16-89938532-48
Merged-chr17-74717725-59	chr17	74717457	74717949	+	0.000	0.000	Merged-chr17-74717725-59
Merged-chr5-107201705-60	chr5	107201001	107202273	+	0.000	0.000	Merged-chr5-107201705-60
Merged-chr3-129588899-30	chr3	129588599	129589173	+	0.000	0.000	Merged-chr3-129588899-30
Merged-chr13-92674085-2	chr13	92673972	92674201	+	0.000	0.000	Merged-chr13-92674085-2
Merged-chr11-4848919-5	chr11	4848738	4849134	+	0.000	0.000	Merged-chr11-4848919-5
Merged-chr13-112356222-16	chr13	112356005	112356447	+	0.000	0.000	Merged-chr13-112356222-16
Merged-chr13-92631343-15	chr13	92631172	92631556	+	0.000	0.000	Merged-chr13-92631343-15
Merged-chr4-154927334-11	chr4	154927155	154927577	+	0.000	0.000	Merged-chr4-154927334-11
Merged-chr9-14352862-2	chr9	14352764	14352962	+	0.000	0.000	Merged-chr9-14352862-2
Merged-chr14-30184705-37	chr14	30184400	30184917	+	0.000	0.000	Merged-chr14-30184705-37
Merged-chr18-50010771-2	chr18	50010598	50010947	+	0.000	0.000	Merged-chr18-50010771-2
Merged-chr3-138746730-15	chr3	138746553	138746903	+	0.000	0.000	Merged-chr3-138746730-15
Merged-chr6-48802126-31	chr6	48801970	48802386	+	0.000	0.000	Merged-chr6-48802126-31
Merged-chr6-59416631-1	chr6	59416533	59416731	+	0.000	0.000	Merged-chr6-59416631-1
Merged-chr15-6579539-69	chr15	6578890	6579988	+	0.000	0.000	Merged-chr15-6579539-69
Merged-chr19-38812374-10	chr19	38812089	38812655	+	0.000	0.000	Merged-chr19-38812374-10
Merged-chr13-48513320-57	chr13	48513063	48513617	+	0.000	0.000	Merged-chr13-48513320-57
Merged-chr15-6603804-8	chr15	6603592	6603964	+	0.000	0.000	Merged-chr15-6603804-8
Merged-chr9-121642625-86	chr9	121642363	121642978	+	0.000	0.000	Merged-chr9-121642625-86
Merged-chr7-99535755-146	chr7	99535509	99536118	+	0.000	0.000	Merged-chr7-99535755-146
Merged-chr19-4230533-1	chr19	4230435	4230633	+	0.000	0.000	Merged-chr19-4230533-1
Merged-chr11-71033460-26	chr11	71033086	71033713	+	0.000	0.000	Merged-chr11-71033460-26
Merged-chr2-71941624-65	chr2	71941432	71941849	+	0.000	0.000	Merged-chr2-71941624-65
Merged-chr12-54192129-39	chr12	54191901	54192400	+	0.000	0.000	Merged-chr12-54192129-39
Merged-chr14-30249773-45	chr14	30249410	30250123	+	0.000	0.000	Merged-chr14-30249773-45
Merged-chr3-138861130-9	chr3	138860885	138861433	+	0.000	0.000	Merged-chr3-138861130-9
Merged-chr11-61111046-1	chr11	61110948	61111146	+	0.000	0.000	Merged-chr11-61111046-1
Merged-chr10-17733283-32	chr10	17733100	17733522	+	0.000	0.000	Merged-chr10-17733283-32
Merged-chr1-86154641-52	chr1	86154445	86154901	+	0.000	0.000	Merged-chr1-86154641-52
Merged-chr1-180226273-94	chr1	180226016	180226529	+	0.000	0.000	Merged-chr1-180226273-94
Merged-chr6-99028336-69	chr6	99027856	99028920	+	0.000	0.000	Merged-chr6-99028336-69
Merged-chr2-113234652-8	chr2	113234477	113234851	+	0.000	0.000	Merged-chr2-113234652-8
Merged-chrX-42399563-21	chrX	42399367	42399776	+	0.000	0.000	Merged-chrX-42399563-21
Merged-chr7-128554722-15	chr7	128554526	128554950	+	0.000	0.000	Merged-chr7-128554722-15
Merged-chr4-57797871-1	chr4	57797773	57797971	+	0.000	0.000	Merged-chr4-57797871-1
Merged-chr1-73937297-2	chr1	73937193	73937404	+	0.000	0.000	Merged-chr1-73937297-2
Merged-chr17-51179139-100	chr17	51178913	51179517	+	0.000	0.000	Merged-chr17-51179139-100
Merged-chr3-87768982-52	chr3	87768725	87769199	+	0.000	0.000	Merged-chr3-87768982-52
Merged-chr13-112439925-37	chr13	112439419	112440263	+	0.000	0.000	Merged-chr13-112439925-37
Merged-chr7-99374530-9	chr7	99374381	99374679	+	0.000	0.000	Merged-chr7-99374530-9
Merged-chr3-129594863-2	chr3	129594747	129594982	+	0.000	0.000	Merged-chr3-129594863-2
Merged-chr1-34005339-1	chr1	34005241	34005439	+	0.000	0.000	Merged-chr1-34005339-1
Merged-chr2-174598768-21	chr2	174598500	174598998	+	0.000	0.000	Merged-chr2-174598768-21
Merged-chr7-141059970-13	chr7	141059735	141060140	+	0.000	0.000	Merged-chr7-141059970-13
Merged-chr19-41835590-1	chr19	41835492	41835690	+	0.000	0.000	Merged-chr19-41835590-1
Merged-chr2-113160236-2	chr2	113160125	113160350	+	0.000	0.000	Merged-chr2-113160236-2
Merged-chr6-37460111-1	chr6	37460013	37460211	+	0.000	0.000	Merged-chr6-37460111-1
Merged-chr8-110912208-23	chr8	110911796	110912458	+	0.000	0.000	Merged-chr8-110912208-23
Merged-chr10-76835846-46	chr10	76835560	76836112	+	0.000	0.000	Merged-chr10-76835846-46
Merged-chr6-124813971-89	chr6	124813687	124814326	+	0.000	0.000	Merged-chr6-124813971-89
Merged-chr1-92058895-31	chr1	92058717	92059062	+	0.000	0.000	Merged-chr1-92058895-31
Merged-chr11-99244239-11	chr11	99244080	99244481	+	0.000	0.000	Merged-chr11-99244239-11
Merged-chr7-35118342-5	chr7	35118115	35118595	+	0.000	0.000	Merged-chr7-35118342-5
Merged-chr13-112464093-61	chr13	112463825	112464353	+	0.000	0.000	Merged-chr13-112464093-61
Merged-chr19-34302814-1	chr19	34302716	34302914	+	0.000	0.000	Merged-chr19-34302814-1
Merged-chrX-13845836-1	chrX	13845738	13845936	+	0.000	0.000	Merged-chrX-13845836-1
Merged-chr3-138858987-11	chr3	138858707	138859219	+	0.000	0.000	Merged-chr3-138858987-11
Merged-chr16-76409543-10	chr16	76409349	76409791	+	0.000	0.000	Merged-chr16-76409543-10
Merged-chr2-144658440-5	chr2	144658315	144658559	+	0.000	0.000	Merged-chr2-144658440-5
Merged-chr7-80718716-12	chr7	80718518	80718920	+	0.000	0.000	Merged-chr7-80718716-12
Merged-chr9-119970200-32	chr9	119969819	119970656	+	0.000	0.000	Merged-chr9-119970200-32
Merged-chr1-91183532-6	chr1	91183362	91183692	+	0.000	0.000	Merged-chr1-91183532-6
Merged-chr2-6220387-36	chr2	6220192	6220590	+	0.000	0.000	Merged-chr2-6220387-36
Merged-chr14-120279024-5	chr14	120278916	120279155	+	0.000	0.000	Merged-chr14-120279024-5
Merged-chr1-52456813-18	chr1	52456634	52457061	+	0.000	0.000	Merged-chr1-52456813-18
Merged-chr12-16014936-12	chr12	16014782	16015170	+	0.000	0.000	Merged-chr12-16014936-12
Merged-chr6-83101799-92	chr6	83101524	83102024	+	0.000	0.000	Merged-chr6-83101799-92
Merged-chrX-11839890-20	chrX	11839610	11840054	+	0.000	0.000	Merged-chrX-11839890-20
Merged-chr4-145295858-11	chr4	145295697	145295998	+	0.000	0.000	Merged-chr4-145295858-11
Merged-chr3-131138399-6	chr3	131138240	131138558	+	0.000	0.000	Merged-chr3-131138399-6
Merged-chr7-114414858-8	chr7	114414588	114415102	+	0.000	0.000	Merged-chr7-114414858-8
Merged-chr7-92741583-79	chr7	92741221	92742027	+	0.000	0.000	Merged-chr7-92741583-79
Merged-chr6-99257885-10	chr6	99257760	99258072	+	0.000	0.000	Merged-chr6-99257885-10
Merged-chr12-103401492-1	chr12	103401394	103401592	+	0.000	0.000	Merged-chr12-103401492-1
Merged-chr4-34050032-15	chr4	34049688	34050375	+	0.000	0.000	Merged-chr4-34050032-15
Merged-chr8-14952534-33	chr8	14952280	14952750	+	0.000	0.000	Merged-chr8-14952534-33
Merged-chr17-30131968-5	chr17	30131643	30132217	+	0.000	0.000	Merged-chr17-30131968-5
Merged-chr9-104339051-30	chr9	104338568	104339626	+	0.000	0.000	Merged-chr9-104339051-30
Merged-chr5-122990565-55	chr5	122990212	122990812	+	0.000	0.000	Merged-chr5-122990565-55
Merged-chr9-66667231-9	chr9	66667036	66667426	+	0.000	0.000	Merged-chr9-66667231-9
Merged-chr12-24572978-1	chr12	24572880	24573078	+	0.000	0.000	Merged-chr12-24572978-1
Merged-chr14-7964637-21	chr14	7964455	7964885	+	0.000	0.000	Merged-chr14-7964637-21
Merged-chr3-121444097-11	chr3	121443637	121444598	+	0.000	0.000	Merged-chr3-121444097-11
Merged-chr1-191288953-28	chr1	191288659	191289134	+	0.000	0.000	Merged-chr1-191288953-28
Merged-chr19-5823518-15	chr19	5823305	5823711	+	0.000	0.000	Merged-chr19-5823518-15
Merged-chr16-17277188-54	chr16	17277004	17277371	+	0.000	0.000	Merged-chr16-17277188-54
Merged-chr18-54987733-15	chr18	54987294	54988072	+	0.000	0.000	Merged-chr18-54987733-15
Merged-chr6-146538267-8	chr6	146538105	146538459	+	0.000	0.000	Merged-chr6-146538267-8
Merged-chr14-14632490-1	chr14	14632392	14632590	+	0.000	0.000	Merged-chr14-14632490-1
Merged-chr6-145023244-34	chr6	145023035	145023520	+	0.000	0.000	Merged-chr6-145023244-34
Merged-chr10-96599778-54	chr10	96599446	96600044	+	0.000	0.000	Merged-chr10-96599778-54
Merged-chr9-123240097-40	chr9	123239640	123240717	+	0.000	0.000	Merged-chr9-123240097-40
Merged-chr15-36397113-3	chr15	36396956	36397243	+	0.000	0.000	Merged-chr15-36397113-3
Merged-chr2-59203140-2	chr2	59203019	59203264	+	0.000	0.000	Merged-chr2-59203140-2
Merged-chr17-6008813-6	chr17	6008680	6008972	+	0.000	0.000	Merged-chr17-6008813-6
Merged-chr7-120830499-1	chr7	120830401	120830599	+	0.000	0.000	Merged-chr7-120830499-1
Merged-chr13-95524264-2	chr13	95524166	95524364	+	0.000	0.000	Merged-chr13-95524264-2
Merged-chr18-79366086-1	chr18	79365988	79366186	+	0.000	0.000	Merged-chr18-79366086-1
Merged-chr5-122707725-80	chr5	122707507	122707955	+	0.000	0.000	Merged-chr5-122707725-80
Merged-chr7-35120628-3	chr7	35120506	35120755	+	0.000	0.000	Merged-chr7-35120628-3
Merged-chr7-127026478-169	chr7	127025123	127027559	+	0.000	0.000	Merged-chr7-127026478-169
Merged-chr2-174050373-2	chr2	174050208	174050541	+	0.000	0.000	Merged-chr2-174050373-2
Merged-chr9-34987227-2	chr9	34987057	34987400	+	0.000	0.000	Merged-chr9-34987227-2
Merged-chrX-12080672-46	chrX	12080179	12081271	+	0.000	0.000	Merged-chrX-12080672-46
Merged-chr5-89900078-10	chr5	89899742	89900409	+	0.000	0.000	Merged-chr5-89900078-10
Merged-chr19-4100140-2	chr19	4099991	4100291	+	0.000	0.000	Merged-chr19-4100140-2
Merged-chr7-132430450-1	chr7	132430352	132430550	+	0.000	0.000	Merged-chr7-132430450-1
Merged-chr9-34996088-18	chr9	34995856	34996385	+	0.000	0.000	Merged-chr9-34996088-18
Merged-chr12-82268056-22	chr12	82267881	82268228	+	0.000	0.000	Merged-chr12-82268056-22
Merged-chr5-120747462-1	chr5	120747364	120747562	+	0.000	0.000	Merged-chr5-120747462-1
Merged-chr14-31780618-1	chr14	31780520	31780718	+	0.000	0.000	Merged-chr14-31780618-1
Merged-chr12-80113137-75	chr12	80112945	80113476	+	0.000	0.000	Merged-chr12-80113137-75
Merged-chr3-51744632-10	chr3	51744432	51744890	+	0.000	0.000	Merged-chr3-51744632-10
Merged-chr9-102834749-1	chr9	102834651	102834849	+	0.000	0.000	Merged-chr9-102834749-1
Merged-chr3-95995239-3	chr3	95995109	95995374	+	0.000	0.000	Merged-chr3-95995239-3
Merged-chr4-95490410-1	chr4	95490312	95490510	+	0.000	0.000	Merged-chr4-95490410-1
Merged-chr7-128382170-51	chr7	128381823	128382531	+	0.000	0.000	Merged-chr7-128382170-51
Merged-chr10-12813028-5	chr10	12812758	12813258	+	0.000	0.000	Merged-chr10-12813028-5
Merged-chr9-50768250-64	chr9	50768049	50768501	+	0.000	0.000	Merged-chr9-50768250-64
Merged-chr2-151978257-4	chr2	151978149	151978376	+	0.000	0.000	Merged-chr2-151978257-4
Merged-chr13-99395160-4	chr13	99394949	99395362	+	0.000	0.000	Merged-chr13-99395160-4
Merged-chr15-36474869-12	chr15	36474623	36475104	+	0.000	0.000	Merged-chr15-36474869-12
Merged-chr11-94392804-33	chr11	94392569	94393112	+	0.000	0.000	Merged-chr11-94392804-33
Merged-chr3-131113270-13	chr3	131113124	131113422	+	0.000	0.000	Merged-chr3-131113270-13
Merged-chr10-43478998-1	chr10	43478900	43479098	+	0.000	0.000	Merged-chr10-43478998-1
Merged-chr17-65724346-42	chr17	65724071	65724723	+	0.000	0.000	Merged-chr17-65724346-42
Merged-chr19-5742004-5	chr19	5741822	5742161	+	0.000	0.000	Merged-chr19-5742004-5
Merged-chr12-52701322-34	chr12	52701105	52701698	+	0.000	0.000	Merged-chr12-52701322-34
Merged-chr13-36203222-10	chr13	36203106	36203353	+	0.000	0.000	Merged-chr13-36203222-10
Merged-chr9-78176145-151	chr9	78175528	78176510	+	0.000	0.000	Merged-chr9-78176145-151
Merged-chr2-132018494-1	chr2	132018396	132018594	+	0.000	0.000	Merged-chr2-132018494-1
Merged-chr12-86047582-19	chr12	86047237	86047856	+	0.000	0.000	Merged-chr12-86047582-19
Merged-chr14-52141237-71	chr14	52140442	52141707	+	0.000	0.000	Merged-chr14-52141237-71
Merged-chr7-101450882-76	chr7	101450469	101451445	+	0.000	0.000	Merged-chr7-101450882-76
Merged-chr6-117863237-45	chr6	117862800	117863760	+	0.000	0.000	Merged-chr6-117863237-45
Merged-chr11-3206891-1	chr11	3206793	3206991	+	0.000	0.000	Merged-chr11-3206891-1
Merged-chr2-117342772-139	chr2	117342431	117343016	+	0.000	0.000	Merged-chr2-117342772-139
Merged-chr2-131505614-2	chr2	131505494	131505737	+	0.000	0.000	Merged-chr2-131505614-2
Merged-chr19-4231537-6	chr19	4231397	4231660	+	0.000	0.000	Merged-chr19-4231537-6
Merged-chr6-59412569-64	chr6	59412200	59412967	+	0.000	0.000	Merged-chr6-59412569-64
Merged-chr12-80114436-28	chr12	80114168	80114624	+	0.000	0.000	Merged-chr12-80114436-28
Merged-chr16-97468543-70	chr16	97468029	97469478	+	0.000	0.000	Merged-chr16-97468543-70
Merged-chr9-85749221-147	chr9	85748992	85749422	+	0.000	0.000	Merged-chr9-85749221-147
Merged-chr4-6963700-17	chr4	6963498	6963915	+	0.000	0.000	Merged-chr4-6963700-17
Merged-chr6-94554268-2	chr6	94554154	94554384	+	0.000	0.000	Merged-chr6-94554268-2
Merged-chr3-121950760-1	chr3	121950662	121950860	+	0.000	0.000	Merged-chr3-121950760-1
Merged-chr10-81249714-12	chr10	81249472	81249994	+	0.000	0.000	Merged-chr10-81249714-12
Merged-chr2-119250733-1	chr2	119250635	119250833	+	0.000	0.000	Merged-chr2-119250733-1
Merged-chr7-44246733-118	chr7	44246482	44247003	+	0.000	0.000	Merged-chr7-44246733-118
Merged-chr10-13983249-96	chr10	13982780	13984091	+	0.000	0.000	Merged-chr10-13983249-96
Merged-chr2-60019234-65	chr2	60018940	60019504	+	0.000	0.000	Merged-chr2-60019234-65
Merged-chr5-64806242-38	chr5	64806009	64806419	+	0.000	0.000	Merged-chr5-64806242-38
Merged-chr4-145323488-1	chr4	145323390	145323588	+	0.000	0.000	Merged-chr4-145323488-1
Merged-chr8-111573910-73	chr8	111573548	111574175	+	0.000	0.000	Merged-chr8-111573910-73
Merged-chr5-36946571-4	chr5	36946442	36946703	+	0.000	0.000	Merged-chr5-36946571-4
Merged-chr1-128602708-8	chr1	128602416	128602942	+	0.000	0.000	Merged-chr1-128602708-8
Merged-chr3-37268554-28	chr3	37268291	37268795	+	0.000	0.000	Merged-chr3-37268554-28
Merged-chr16-48760801-13	chr16	48760639	48761025	+	0.000	0.000	Merged-chr16-48760801-13
Merged-chr2-169616565-13	chr2	169616361	169616806	+	0.000	0.000	Merged-chr2-169616565-13
Merged-chr8-119424922-1	chr8	119424824	119425022	+	0.000	0.000	Merged-chr8-119424922-1
Merged-chr6-90810191-40	chr6	90809967	90810404	+	0.000	0.000	Merged-chr6-90810191-40
Merged-chr15-98066921-50	chr15	98066598	98067376	+	0.000	0.000	Merged-chr15-98066921-50
Merged-chr16-94383515-34	chr16	94383260	94383744	+	0.000	0.000	Merged-chr16-94383515-34
Merged-chr13-63568451-1	chr13	63568353	63568551	+	0.000	0.000	Merged-chr13-63568451-1
Merged-chr2-84455319-48	chr2	84454995	84455598	+	0.000	0.000	Merged-chr2-84455319-48
Merged-chrX-151344372-127	chrX	151344172	151344550	+	0.000	0.000	Merged-chrX-151344372-127
Merged-chr11-100861248-2	chr11	100861149	100861350	+	0.000	0.000	Merged-chr11-100861248-2
Merged-chr19-32138517-38	chr19	32138074	32139028	+	0.000	0.000	Merged-chr19-32138517-38
Merged-chr1-52389023-12	chr1	52388841	52389200	+	0.000	0.000	Merged-chr1-52389023-12
Merged-chr6-146313637-14	chr6	146313470	146313818	+	0.000	0.000	Merged-chr6-146313637-14
Merged-chr8-40610083-54	chr8	40609886	40610262	+	0.000	0.000	Merged-chr8-40610083-54
Merged-chr10-99220538-1	chr10	99220440	99220638	+	0.000	0.000	Merged-chr10-99220538-1
Merged-chr7-101422737-10	chr7	101422337	101423030	+	0.000	0.000	Merged-chr7-101422737-10
Merged-chr9-108338566-1	chr9	108338468	108338666	+	0.000	0.000	Merged-chr9-108338566-1
Merged-chr11-113472415-1	chr11	113472317	113472515	+	0.000	0.000	Merged-chr11-113472415-1
Merged-chr3-55635835-3	chr3	55635714	55635958	+	0.000	0.000	Merged-chr3-55635835-3
Merged-chr17-74754654-12	chr17	74754374	74754852	+	0.000	0.000	Merged-chr17-74754654-12
Merged-chr16-92038114-2	chr16	92037996	92038234	+	0.000	0.000	Merged-chr16-92038114-2
Merged-chr5-134314340-64	chr5	134314143	134314548	+	0.000	0.000	Merged-chr5-134314340-64
Merged-chr1-92258987-8	chr1	92258809	92259143	+	0.000	0.000	Merged-chr1-92258987-8
Merged-chr1-69544965-96	chr1	69544185	69546380	+	0.000	0.000	Merged-chr1-69544965-96
Merged-chr2-174018150-40	chr2	174017965	174018428	+	0.000	0.000	Merged-chr2-174018150-40
Merged-chr10-20952486-81	chr10	20952282	20952719	+	0.000	0.000	Merged-chr10-20952486-81
Merged-chr4-102884922-14	chr4	102884711	102885101	+	0.000	0.000	Merged-chr4-102884922-14
Merged-chr12-80115176-7	chr12	80115026	80115346	+	0.000	0.000	Merged-chr12-80115176-7
Merged-chr10-81082466-12	chr10	81082225	81082647	+	0.000	0.000	Merged-chr10-81082466-12
Merged-chr2-181680994-14	chr2	181680811	181681183	+	0.000	0.000	Merged-chr2-181680994-14
Merged-chr3-55600303-1	chr3	55600205	55600403	+	0.000	0.000	Merged-chr3-55600303-1
Merged-chr3-89216100-15	chr3	89215868	89216314	+	0.000	0.000	Merged-chr3-89216100-15
Merged-chr6-147573254-5	chr6	147573081	147573501	+	0.000	0.000	Merged-chr6-147573254-5
Merged-chr4-154925616-3	chr4	154925512	154925719	+	0.000	0.000	Merged-chr4-154925616-3
Merged-chr11-101070115-48	chr11	101069724	101070410	+	0.000	0.000	Merged-chr11-101070115-48
Merged-chr5-92381886-27	chr5	92381694	92382096	+	0.000	0.000	Merged-chr5-92381886-27
Merged-chr3-8963743-1	chr3	8963645	8963843	+	0.000	0.000	Merged-chr3-8963743-1
Merged-chr3-57843915-8	chr3	57843719	57844104	+	0.000	0.000	Merged-chr3-57843915-8
Merged-chr3-55414821-8	chr3	55414624	55415088	+	0.000	0.000	Merged-chr3-55414821-8
Merged-chr8-81807004-27	chr8	81806763	81807404	+	0.000	0.000	Merged-chr8-81807004-27
Merged-chr13-112384903-1	chr13	112384805	112385003	+	0.000	0.000	Merged-chr13-112384903-1
Merged-chr14-69823576-22	chr14	69823269	69823807	+	0.000	0.000	Merged-chr14-69823576-22
Merged-chr2-6376148-45	chr2	6375916	6376320	+	0.000	0.000	Merged-chr2-6376148-45
Merged-chr2-72145290-56	chr2	72144841	72145775	+	0.000	0.000	Merged-chr2-72145290-56
Merged-chr13-44733889-78	chr13	44733475	44734335	+	0.000	0.000	Merged-chr13-44733889-78
Merged-chr10-71348168-2	chr10	71348048	71348290	+	0.000	0.000	Merged-chr10-71348168-2
Merged-chr5-64780950-29	chr5	64780667	64781143	+	0.000	0.000	Merged-chr5-64780950-29
Merged-chr12-112629266-49	chr12	112628871	112629516	+	0.000	0.000	Merged-chr12-112629266-49
Merged-chrX-11845813-21	chrX	11845574	11846050	+	0.000	0.000	Merged-chrX-11845813-21
Merged-chr2-131509995-53	chr2	131509673	131510239	+	0.000	0.000	Merged-chr2-131509995-53
Merged-chr16-76333860-1	chr16	76333762	76333960	+	0.000	0.000	Merged-chr16-76333860-1
Merged-chr8-121568444-23	chr8	121568068	121568689	+	0.000	0.000	Merged-chr8-121568444-23
Merged-chr19-6976214-1	chr19	6976116	6976314	+	0.000	0.000	Merged-chr19-6976214-1
Merged-chr6-144927007-1	chr6	144926909	144927107	+	0.000	0.000	Merged-chr6-144927007-1
Merged-chr6-116632298-26	chr6	116632051	116632490	+	0.000	0.000	Merged-chr6-116632298-26
Merged-chr11-69409455-74	chr11	69409100	69409880	+	0.000	0.000	Merged-chr11-69409455-74
Merged-chr13-92636983-54	chr13	92636738	92637284	+	0.000	0.000	Merged-chr13-92636983-54
Merged-chr1-192790678-23	chr1	192790372	192790940	+	0.000	0.000	Merged-chr1-192790678-23
Merged-chr3-51701450-64	chr3	51700922	51701751	+	0.000	0.000	Merged-chr3-51701450-64
Merged-chr4-101509948-1	chr4	101509850	101510048	+	0.000	0.000	Merged-chr4-101509948-1
