#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_III--ATAC_peaks.bed all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed
Merged-chr8-119380766-18	chr8	119380620	119380945	+	0.000	0.000	Merged-chr8-119380766-18
Merged-chr2-32961770-56	chr2	32961500	32961992	+	0.000	0.000	Merged-chr2-32961770-56
Merged-chr12-108613293-25	chr12	108613114	108613480	+	0.000	0.000	Merged-chr12-108613293-25
Merged-chr12-78219327-13	chr12	78219106	78219538	+	0.000	0.000	Merged-chr12-78219327-13
Merged-chr8-121906680-28	chr8	121906478	121906913	+	0.000	0.000	Merged-chr8-121906680-28
Merged-chr11-116668498-7	chr11	116668299	116668645	+	0.000	0.000	Merged-chr11-116668498-7
Merged-chr10-94919760-32	chr10	94919491	94920187	+	0.000	0.000	Merged-chr10-94919760-32
Merged-chr16-10772331-48	chr16	10772059	10772562	+	0.000	0.000	Merged-chr16-10772331-48
Merged-chr9-72089337-6	chr9	72089203	72089508	+	0.000	0.000	Merged-chr9-72089337-6
Merged-chr5-28318116-9	chr5	28317949	28318295	+	0.000	0.000	Merged-chr5-28318116-9
Merged-chr16-95983924-16	chr16	95983695	95984248	+	0.000	0.000	Merged-chr16-95983924-16
Merged-chr11-99189433-33	chr11	99189159	99189666	+	0.000	0.000	Merged-chr11-99189433-33
Merged-chr15-31460865-20	chr15	31460598	31461126	+	0.000	0.000	Merged-chr15-31460865-20
Merged-chr10-59950439-1	chr10	59950341	59950539	+	0.000	0.000	Merged-chr10-59950439-1
Merged-chr12-78351015-40	chr12	78350898	78351126	+	0.000	0.000	Merged-chr12-78351015-40
Merged-chr19-29455366-2	chr19	29455265	29455469	+	0.000	0.000	Merged-chr19-29455366-2
Merged-chr16-16896631-55	chr16	16896323	16896993	+	0.000	0.000	Merged-chr16-16896631-55
Merged-chr10-42897771-65	chr10	42897477	42898038	+	0.000	0.000	Merged-chr10-42897771-65
Merged-chr19-47854039-1	chr19	47853941	47854139	+	0.000	0.000	Merged-chr19-47854039-1
Merged-chr6-17800901-14	chr6	17800702	17801091	+	0.000	0.000	Merged-chr6-17800901-14
Merged-chr14-121928773-18	chr14	121928601	121928936	+	0.000	0.000	Merged-chr14-121928773-18
Merged-chr10-128368814-69	chr10	128368502	128369093	+	0.000	0.000	Merged-chr10-128368814-69
Merged-chr10-118782211-4	chr10	118782022	118782359	+	0.000	0.000	Merged-chr10-118782211-4
Merged-chr5-92318297-5	chr5	92318119	92318461	+	0.000	0.000	Merged-chr5-92318297-5
Merged-chr2-120501154-2	chr2	120501037	120501274	+	0.000	0.000	Merged-chr2-120501154-2
Merged-chr10-42860924-1	chr10	42860826	42861024	+	0.000	0.000	Merged-chr10-42860924-1
Merged-chrX-47985214-5	chrX	47985037	47985360	+	0.000	0.000	Merged-chrX-47985214-5
Merged-chr11-106673872-2	chr11	106673763	106673983	+	0.000	0.000	Merged-chr11-106673872-2
Merged-chr5-75043308-12	chr5	75043017	75043690	+	0.000	0.000	Merged-chr5-75043308-12
Merged-chr7-73597413-17	chr7	73597245	73597575	+	0.000	0.000	Merged-chr7-73597413-17
Merged-chr11-4261355-31	chr11	4260974	4261531	+	0.000	0.000	Merged-chr11-4261355-31
Merged-chr11-4497649-38	chr11	4497443	4497884	+	0.000	0.000	Merged-chr11-4497649-38
Merged-chr2-130449559-2	chr2	130449389	130449732	+	0.000	0.000	Merged-chr2-130449559-2
Merged-chr4-16162455-7	chr4	16162322	16162652	+	0.000	0.000	Merged-chr4-16162455-7
Merged-chr1-82870408-8	chr1	82870269	82870540	+	0.000	0.000	Merged-chr1-82870408-8
Merged-chr15-9528468-81	chr15	9528086	9529114	+	0.000	0.000	Merged-chr15-9528468-81
Merged-chr16-35919066-70	chr16	35918769	35919573	+	0.000	0.000	Merged-chr16-35919066-70
Merged-chr1-189008230-3	chr1	189008132	189008330	+	0.000	0.000	Merged-chr1-189008230-3
Merged-chr5-75527470-1	chr5	75527372	75527570	+	0.000	0.000	Merged-chr5-75527470-1
Merged-chr15-100038868-69	chr15	100038482	100039157	+	0.000	0.000	Merged-chr15-100038868-69
Merged-chr5-123394816-86	chr5	123394426	123395105	+	0.000	0.000	Merged-chr5-123394816-86
Merged-chr15-9527309-5	chr15	9527155	9527497	+	0.000	0.000	Merged-chr15-9527309-5
Merged-chr7-19577791-43	chr7	19577434	19578070	+	0.000	0.000	Merged-chr7-19577791-43
Merged-chr1-180314313-47	chr1	180314013	180314924	+	0.000	0.000	Merged-chr1-180314313-47
Merged-chr10-80148120-8	chr10	80147857	80148480	+	0.000	0.000	Merged-chr10-80148120-8
Merged-chr1-180329159-10	chr1	180328931	180329448	+	0.000	0.000	Merged-chr1-180329159-10
Merged-chr6-144196480-1	chr6	144196382	144196580	+	0.000	0.000	Merged-chr6-144196480-1
Merged-chr5-100637307-83	chr5	100636912	100637734	+	0.000	0.000	Merged-chr5-100637307-83
Merged-chrX-75764478-65	chrX	75764149	75764707	+	0.000	0.000	Merged-chrX-75764478-65
Merged-chr10-95021382-15	chr10	95021198	95021630	+	0.000	0.000	Merged-chr10-95021382-15
Merged-chr5-105696296-18	chr5	105696075	105696479	+	0.000	0.000	Merged-chr5-105696296-18
Merged-chr3-88491281-8	chr3	88491102	88491464	+	0.000	0.000	Merged-chr3-88491281-8
Merged-chr16-91545855-29	chr16	91545566	91546176	+	0.000	0.000	Merged-chr16-91545855-29
Merged-chr10-117688537-15	chr10	117688267	117688703	+	0.000	0.000	Merged-chr10-117688537-15
Merged-chr6-134121887-1	chr6	134121789	134121987	+	0.000	0.000	Merged-chr6-134121887-1
Merged-chr13-116972376-8	chr13	116972160	116972577	+	0.000	0.000	Merged-chr13-116972376-8
Merged-chr15-62157779-32	chr15	62157083	62158405	+	0.000	0.000	Merged-chr15-62157779-32
Merged-chr9-14244719-42	chr9	14244409	14245016	+	0.000	0.000	Merged-chr9-14244719-42
Merged-chr14-121697013-30	chr14	121696761	121697277	+	0.000	0.000	Merged-chr14-121697013-30
Merged-chr16-93585331-1	chr16	93585233	93585431	+	0.000	0.000	Merged-chr16-93585331-1
Merged-chr6-83505014-9	chr6	83504788	83505168	+	0.000	0.000	Merged-chr6-83505014-9
Merged-chr1-93754706-110	chr1	93754373	93755090	+	0.000	0.000	Merged-chr1-93754706-110
Merged-chr9-97068935-38	chr9	97068635	97069325	+	0.000	0.000	Merged-chr9-97068935-38
Merged-chr3-126628752-25	chr3	126628508	126629147	+	0.000	0.000	Merged-chr3-126628752-25
Merged-chr13-42093848-28	chr13	42093646	42094061	+	0.000	0.000	Merged-chr13-42093848-28
Merged-chr5-75034219-5	chr5	75034079	75034362	+	0.000	0.000	Merged-chr5-75034219-5
Merged-chr2-34937859-20	chr2	34937691	34938114	+	0.000	0.000	Merged-chr2-34937859-20
Merged-chr6-121184831-1	chr6	121184733	121184931	+	0.000	0.000	Merged-chr6-121184831-1
Merged-chr2-68461008-10	chr2	68460724	68461240	+	0.000	0.000	Merged-chr2-68461008-10
Merged-chr16-10783041-1	chr16	10782943	10783141	+	0.000	0.000	Merged-chr16-10783041-1
Merged-chr11-59421844-42	chr11	59421445	59422330	+	0.000	0.000	Merged-chr11-59421844-42
Merged-chr9-62421317-30	chr9	62421125	62421487	+	0.000	0.000	Merged-chr9-62421317-30
Merged-chr11-116413169-123	chr11	116412784	116413645	+	0.000	0.000	Merged-chr11-116413169-123
Merged-chr4-32352065-6	chr4	32351931	32352216	+	0.000	0.000	Merged-chr4-32352065-6
Merged-chr12-117586270-30	chr12	117586021	117586475	+	0.000	0.000	Merged-chr12-117586270-30
Merged-chr19-29418635-70	chr19	29418352	29418966	+	0.000	0.000	Merged-chr19-29418635-70
Merged-chr11-99144248-66	chr11	99143375	99144944	+	0.000	0.000	Merged-chr11-99144248-66
Merged-chr12-73908126-110	chr12	73907699	73908816	+	0.000	0.000	Merged-chr12-73908126-110
Merged-chr3-129830361-1	chr3	129830263	129830461	+	0.000	0.000	Merged-chr3-129830361-1
Merged-chr2-68319886-32	chr2	68319644	68320139	+	0.000	0.000	Merged-chr2-68319886-32
Merged-chr7-19310248-55	chr7	19309951	19310438	+	0.000	0.000	Merged-chr7-19310248-55
Merged-chr13-51846321-116	chr13	51845485	51846915	+	0.000	0.000	Merged-chr13-51846321-116
Merged-chr6-134040595-1	chr6	134040497	134040695	+	0.000	0.000	Merged-chr6-134040595-1
Merged-chr2-34958312-48	chr2	34957998	34958562	+	0.000	0.000	Merged-chr2-34958312-48
Merged-chr10-118867305-2	chr10	118867151	118867462	+	0.000	0.000	Merged-chr10-118867305-2
Merged-chr5-148494934-110	chr5	148494561	148495532	+	0.000	0.000	Merged-chr5-148494934-110
Merged-chr4-125124916-51	chr4	125124714	125125173	+	0.000	0.000	Merged-chr4-125124916-51
Merged-chr1-171921445-86	chr1	171921180	171921692	+	0.000	0.000	Merged-chr1-171921445-86
Merged-chr17-42870691-4	chr17	42870575	42870805	+	0.000	0.000	Merged-chr17-42870691-4
Merged-chr11-69847152-1	chr11	69847054	69847252	+	0.000	0.000	Merged-chr11-69847152-1
Merged-chr6-120978325-32	chr6	120978096	120978638	+	0.000	0.000	Merged-chr6-120978325-32
Merged-chr6-134068734-14	chr6	134068518	134068880	+	0.000	0.000	Merged-chr6-134068734-14
Merged-chrX-36903321-80	chrX	36902644	36903817	+	0.000	0.000	Merged-chrX-36903321-80
Merged-chr13-117283298-1	chr13	117283200	117283398	+	0.000	0.000	Merged-chr13-117283298-1
Merged-chr6-125493098-13	chr6	125492791	125493371	+	0.000	0.000	Merged-chr6-125493098-13
Merged-chr14-78273841-14	chr14	78273679	78274039	+	0.000	0.000	Merged-chr14-78273841-14
Merged-chr9-48986864-3	chr9	48986749	48986973	+	0.000	0.000	Merged-chr9-48986864-3
Merged-chr3-88513720-44	chr3	88513045	88514044	+	0.000	0.000	Merged-chr3-88513720-44
Merged-chr9-48480601-54	chr9	48480351	48480927	+	0.000	0.000	Merged-chr9-48480601-54
Merged-chr1-191956552-42	chr1	191956308	191956761	+	0.000	0.000	Merged-chr1-191956552-42
Merged-chr7-73583891-58	chr7	73583501	73584312	+	0.000	0.000	Merged-chr7-73583891-58
Merged-chr13-117051602-40	chr13	117051369	117051835	+	0.000	0.000	Merged-chr13-117051602-40
Merged-chr17-80762560-27	chr17	80762384	80762780	+	0.000	0.000	Merged-chr17-80762560-27
Merged-chr6-143838453-2	chr6	143838307	143838601	+	0.000	0.000	Merged-chr6-143838453-2
Merged-chr3-95650788-36	chr3	95650483	95651280	+	0.000	0.000	Merged-chr3-95650788-36
Merged-chr1-188980258-48	chr1	188979912	188980523	+	0.000	0.000	Merged-chr1-188980258-48
Merged-chr4-139602785-16	chr4	139602596	139603036	+	0.000	0.000	Merged-chr4-139602785-16
Merged-chr4-144906777-28	chr4	144906578	144906978	+	0.000	0.000	Merged-chr4-144906777-28
Merged-chr14-121712229-13	chr14	121711918	121712562	+	0.000	0.000	Merged-chr14-121712229-13
Merged-chr11-3101899-4	chr11	3101801	3101999	+	0.000	0.000	Merged-chr11-3101899-4
Merged-chr4-152117699-6	chr4	152117545	152117857	+	0.000	0.000	Merged-chr4-152117699-6
Merged-chr5-52786683-41	chr5	52786469	52787002	+	0.000	0.000	Merged-chr5-52786683-41
Merged-chr10-42862533-53	chr10	42862242	42862825	+	0.000	0.000	Merged-chr10-42862533-53
Merged-chr15-31452943-2	chr15	31452794	31453095	+	0.000	0.000	Merged-chr15-31452943-2
Merged-chr7-123084747-69	chr7	123084547	123085016	+	0.000	0.000	Merged-chr7-123084747-69
Merged-chr19-40819012-30	chr19	40818824	40819272	+	0.000	0.000	Merged-chr19-40819012-30
Merged-chr8-125752507-1	chr8	125752409	125752607	+	0.000	0.000	Merged-chr8-125752507-1
Merged-chr17-33982318-5	chr17	33982153	33982508	+	0.000	0.000	Merged-chr17-33982318-5
Merged-chr10-30656775-1	chr10	30656677	30656875	+	0.000	0.000	Merged-chr10-30656775-1
Merged-chr11-4319029-17	chr11	4318559	4319379	+	0.000	0.000	Merged-chr11-4319029-17
Merged-chr1-136345006-2	chr1	136344892	136345123	+	0.000	0.000	Merged-chr1-136345006-2
Merged-chr3-94953960-56	chr3	94953457	94954268	+	0.000	0.000	Merged-chr3-94953960-56
Merged-chr6-143914805-1	chr6	143914707	143914905	+	0.000	0.000	Merged-chr6-143914805-1
Merged-chr16-94240379-2	chr16	94240278	94240483	+	0.000	0.000	Merged-chr16-94240379-2
Merged-chr1-138564947-10	chr1	138564827	138565069	+	0.000	0.000	Merged-chr1-138564947-10
Merged-chr9-53436232-20	chr9	53436002	53436521	+	0.000	0.000	Merged-chr9-53436232-20
Merged-chr7-81320014-23	chr7	81319741	81320207	+	0.000	0.000	Merged-chr7-81320014-23
Merged-chr1-132010988-72	chr1	132010726	132011376	+	0.000	0.000	Merged-chr1-132010988-72
Merged-chr12-51887733-83	chr12	51887442	51888106	+	0.000	0.000	Merged-chr12-51887733-83
Merged-chr1-127319416-1	chr1	127319318	127319516	+	0.000	0.000	Merged-chr1-127319416-1
Merged-chr19-10555854-44	chr19	10555601	10556121	+	0.000	0.000	Merged-chr19-10555854-44
Merged-chr13-42052204-127	chr13	42052027	42052495	+	0.000	0.000	Merged-chr13-42052204-127
Merged-chr10-117629481-71	chr10	117629186	117629692	+	0.000	0.000	Merged-chr10-117629481-71
Merged-chr1-55436784-5	chr1	55436640	55436952	+	0.000	0.000	Merged-chr1-55436784-5
Merged-chr19-41895947-91	chr19	41895603	41896230	+	0.000	0.000	Merged-chr19-41895947-91
Merged-chr3-37157248-37	chr3	37157071	37157427	+	0.000	0.000	Merged-chr3-37157248-37
Merged-chr6-134567359-2	chr6	134567261	134567459	+	0.000	0.000	Merged-chr6-134567359-2
Merged-chr17-8239854-1	chr17	8239756	8239954	+	0.000	0.000	Merged-chr17-8239854-1
Merged-chr6-89439047-1	chr6	89438949	89439147	+	0.000	0.000	Merged-chr6-89439047-1
Merged-chr2-32694192-49	chr2	32694003	32694381	+	0.000	0.000	Merged-chr2-32694192-49
Merged-chr2-68436653-2	chr2	68436530	68436778	+	0.000	0.000	Merged-chr2-68436653-2
Merged-chr9-94993790-30	chr9	94993515	94994035	+	0.000	0.000	Merged-chr9-94993790-30
Merged-chr16-94239755-12	chr16	94239554	94239955	+	0.000	0.000	Merged-chr16-94239755-12
Merged-chr10-117571495-58	chr10	117571282	117571706	+	0.000	0.000	Merged-chr10-117571495-58
Merged-chr18-41863369-1	chr18	41863271	41863469	+	0.000	0.000	Merged-chr18-41863369-1
Merged-chr2-34982434-20	chr2	34982215	34982609	+	0.000	0.000	Merged-chr2-34982434-20
Merged-chr3-52298855-38	chr3	52298596	52299136	+	0.000	0.000	Merged-chr3-52298855-38
Merged-chr5-75601161-1	chr5	75601063	75601261	+	0.000	0.000	Merged-chr5-75601161-1
Merged-chr9-53346409-3	chr9	53346187	53346594	+	0.000	0.000	Merged-chr9-53346409-3
Merged-chr7-80032517-2	chr7	80032417	80032620	+	0.000	0.000	Merged-chr7-80032517-2
Merged-chr5-105239792-56	chr5	105239428	105240089	+	0.000	0.000	Merged-chr5-105239792-56
Merged-chr11-97821849-44	chr11	97821659	97822135	+	0.000	0.000	Merged-chr11-97821849-44
Merged-chr2-13224767-22	chr2	13224568	13225132	+	0.000	0.000	Merged-chr2-13224767-22
Merged-chr10-127603833-11	chr10	127603518	127604278	+	0.000	0.000	Merged-chr10-127603833-11
Merged-chr9-41073372-94	chr9	41072672	41073848	+	0.000	0.000	Merged-chr9-41073372-94
Merged-chr9-14174390-13	chr9	14174092	14174756	+	0.000	0.000	Merged-chr9-14174390-13
Merged-chr1-138571231-16	chr1	138570944	138571460	+	0.000	0.000	Merged-chr1-138571231-16
Merged-chr5-105239288-1	chr5	105239190	105239388	+	0.000	0.000	Merged-chr5-105239288-1
Merged-chr7-81343707-1	chr7	81343609	81343807	+	0.000	0.000	Merged-chr7-81343707-1
Merged-chr9-62354040-45	chr9	62353836	62354240	+	0.000	0.000	Merged-chr9-62354040-45
Merged-chr6-88769402-8	chr6	88769211	88769558	+	0.000	0.000	Merged-chr6-88769402-8
Merged-chr10-30810407-1	chr10	30810309	30810507	+	0.000	0.000	Merged-chr10-30810407-1
Merged-chr6-144269959-70	chr6	144269282	144270667	+	0.000	0.000	Merged-chr6-144269959-70
Merged-chr14-78420348-7	chr14	78420180	78420518	+	0.000	0.000	Merged-chr14-78420348-7
Merged-chr17-3082994-35	chr17	3082865	3083140	+	0.000	0.000	Merged-chr17-3082994-35
Merged-chr1-105543373-21	chr1	105543112	105543733	+	0.000	0.000	Merged-chr1-105543373-21
Merged-chr15-59650055-1	chr15	59649957	59650155	+	0.000	0.000	Merged-chr15-59650055-1
Merged-chr11-4096720-48	chr11	4096494	4096945	+	0.000	0.000	Merged-chr11-4096720-48
Merged-chr14-52023136-61	chr14	52022952	52023314	+	0.000	0.000	Merged-chr14-52023136-61
Merged-chr1-178336064-1	chr1	178335966	178336164	+	0.000	0.000	Merged-chr1-178336064-1
Merged-chr9-114509981-26	chr9	114509708	114510184	+	0.000	0.000	Merged-chr9-114509981-26
Merged-chr19-40818282-1	chr19	40818184	40818382	+	0.000	0.000	Merged-chr19-40818282-1
Merged-chr2-77264775-7	chr2	77264551	77265032	+	0.000	0.000	Merged-chr2-77264775-7
Merged-chr15-78915861-11	chr15	78915623	78916029	+	0.000	0.000	Merged-chr15-78915861-11
Merged-chr2-34962465-3	chr2	34962367	34962565	+	0.000	0.000	Merged-chr2-34962465-3
Merged-chr11-70597550-26	chr11	70597364	70597747	+	0.000	0.000	Merged-chr11-70597550-26
Merged-chr9-62348235-9	chr9	62348123	62348358	+	0.000	0.000	Merged-chr9-62348235-9
Merged-chr2-75685689-38	chr2	75685457	75685875	+	0.000	0.000	Merged-chr2-75685689-38
Merged-chr5-120777652-8	chr5	120777394	120777819	+	0.000	0.000	Merged-chr5-120777652-8
Merged-chr1-138560382-26	chr1	138560201	138560558	+	0.000	0.000	Merged-chr1-138560382-26
Merged-chr10-108301034-32	chr10	108300828	108301294	+	0.000	0.000	Merged-chr10-108301034-32
Merged-chr7-25780138-19	chr7	25779961	25780352	+	0.000	0.000	Merged-chr7-25780138-19
Merged-chr18-7869140-116	chr18	7868708	7869455	+	0.000	0.000	Merged-chr18-7869140-116
Merged-chr14-118691606-2	chr14	118691508	118691706	+	0.000	0.000	Merged-chr14-118691606-2
Merged-chr9-42039131-7	chr9	42038966	42039305	+	0.000	0.000	Merged-chr9-42039131-7
Merged-chr2-68471266-4	chr2	68471144	68471390	+	0.000	0.000	Merged-chr2-68471266-4
Merged-chr7-30194867-53	chr7	30194318	30195235	+	0.000	0.000	Merged-chr7-30194867-53
Merged-chr11-98741365-3	chr11	98741267	98741465	+	0.000	0.000	Merged-chr11-98741365-3
Merged-chr9-94682432-40	chr9	94682211	94682673	+	0.000	0.000	Merged-chr9-94682432-40
Merged-chr15-58655104-54	chr15	58654874	58655354	+	0.000	0.000	Merged-chr15-58655104-54
Merged-chr6-134037174-7	chr6	134037017	134037386	+	0.000	0.000	Merged-chr6-134037174-7
Merged-chr9-94620464-1	chr9	94620366	94620564	+	0.000	0.000	Merged-chr9-94620464-1
Merged-chr11-70594778-39	chr11	70594565	70595009	+	0.000	0.000	Merged-chr11-70594778-39
Merged-chr9-41078542-5	chr9	41078429	41078652	+	0.000	0.000	Merged-chr9-41078542-5
Merged-chr16-32614269-9	chr16	32614121	32614441	+	0.000	0.000	Merged-chr16-32614269-9
Merged-chr18-80492606-36	chr18	80492452	80492785	+	0.000	0.000	Merged-chr18-80492606-36
Merged-chr5-123382042-18	chr5	123381842	123382249	+	0.000	0.000	Merged-chr5-123382042-18
Merged-chr10-19171994-39	chr10	19171760	19172188	+	0.000	0.000	Merged-chr10-19171994-39
Merged-chr7-79721597-45	chr7	79721336	79722019	+	0.000	0.000	Merged-chr7-79721597-45
Merged-chr12-13508859-14	chr12	13508663	13509163	+	0.000	0.000	Merged-chr12-13508859-14
Merged-chrX-9272776-84	chrX	9272464	9273083	+	0.000	0.000	Merged-chrX-9272776-84
Merged-chr8-71535871-5	chr8	71535685	71536071	+	0.000	0.000	Merged-chr8-71535871-5
Merged-chr16-95999409-48	chr16	95999167	95999621	+	0.000	0.000	Merged-chr16-95999409-48
Merged-chr6-134042034-12	chr6	134041817	134042286	+	0.000	0.000	Merged-chr6-134042034-12
Merged-chr15-76576495-44	chr15	76576162	76577075	+	0.000	0.000	Merged-chr15-76576495-44
Merged-chr1-138559796-44	chr1	138559583	138560080	+	0.000	0.000	Merged-chr1-138559796-44
Merged-chr14-121931088-62	chr14	121930795	121931485	+	0.000	0.000	Merged-chr14-121931088-62
Merged-chr17-56291357-21	chr17	56291182	56291510	+	0.000	0.000	Merged-chr17-56291357-21
Merged-chr2-150451435-66	chr2	150451001	150451737	+	0.000	0.000	Merged-chr2-150451435-66
Merged-chr1-189879850-1	chr1	189879752	189879950	+	0.000	0.000	Merged-chr1-189879850-1
Merged-chr7-80176723-11	chr7	80176395	80177024	+	0.000	0.000	Merged-chr7-80176723-11
Merged-chr14-103350207-1	chr14	103350109	103350307	+	0.000	0.000	Merged-chr14-103350207-1
Merged-chr8-34965490-78	chr8	34965126	34965916	+	0.000	0.000	Merged-chr8-34965490-78
Merged-chr19-29454284-53	chr19	29454089	29454626	+	0.000	0.000	Merged-chr19-29454284-53
Merged-chr9-106477001-83	chr9	106476640	106477382	+	0.000	0.000	Merged-chr9-106477001-83
Merged-chr5-148493203-2	chr5	148493077	148493332	+	0.000	0.000	Merged-chr5-148493203-2
Merged-chr1-173432561-56	chr1	173432349	173432802	+	0.000	0.000	Merged-chr1-173432561-56
Merged-chr5-105877867-21	chr5	105877600	105878092	+	0.000	0.000	Merged-chr5-105877867-21
Merged-chr12-73881688-45	chr12	73881397	73881894	+	0.000	0.000	Merged-chr12-73881688-45
Merged-chr15-100041805-84	chr15	100041156	100042194	+	0.000	0.000	Merged-chr15-100041805-84
Merged-chr19-6869528-29	chr19	6869268	6869727	+	0.000	0.000	Merged-chr19-6869528-29
Merged-chr11-54972474-51	chr11	54972175	54972855	+	0.000	0.000	Merged-chr11-54972474-51
Merged-chr6-128888363-11	chr6	128888191	128888543	+	0.000	0.000	Merged-chr6-128888363-11
Merged-chr15-62038583-121	chr15	62037767	62039413	+	0.000	0.000	Merged-chr15-62038583-121
Merged-chr16-14439328-12	chr16	14439072	14439508	+	0.000	0.000	Merged-chr16-14439328-12
Merged-chr12-113221567-2	chr12	113221463	113221674	+	0.000	0.000	Merged-chr12-113221567-2
Merged-chr9-14498849-2	chr9	14498736	14498964	+	0.000	0.000	Merged-chr9-14498849-2
Merged-chr17-15715029-65	chr17	15714494	15715566	+	0.000	0.000	Merged-chr17-15715029-65
Merged-chr8-15011224-110	chr8	15010211	15012300	+	0.000	0.000	Merged-chr8-15011224-110
Merged-chr9-53818897-24	chr9	53818731	53819059	+	0.000	0.000	Merged-chr9-53818897-24
Merged-chr12-36155639-21	chr12	36155273	36156055	+	0.000	0.000	Merged-chr12-36155639-21
Merged-chr14-121916227-99	chr14	121915638	121916587	+	0.000	0.000	Merged-chr14-121916227-99
Merged-chr13-117206316-8	chr13	117206154	117206480	+	0.000	0.000	Merged-chr13-117206316-8
Merged-chr12-117553468-60	chr12	117553192	117553885	+	0.000	0.000	Merged-chr12-117553468-60
Merged-chr15-99702299-64	chr15	99701966	99702732	+	0.000	0.000	Merged-chr15-99702299-64
Merged-chr15-59620120-63	chr15	59619829	59620473	+	0.000	0.000	Merged-chr15-59620120-63
Merged-chr7-96915877-37	chr7	96915640	96916137	+	0.000	0.000	Merged-chr7-96915877-37
Merged-chr18-70478078-27	chr18	70477829	70478253	+	0.000	0.000	Merged-chr18-70478078-27
Merged-chr16-14380008-54	chr16	14379678	14380248	+	0.000	0.000	Merged-chr16-14380008-54
Merged-chr8-125720220-10	chr8	125720006	125720399	+	0.000	0.000	Merged-chr8-125720220-10
Merged-chr1-138620254-1	chr1	138620156	138620354	+	0.000	0.000	Merged-chr1-138620254-1
Merged-chr8-126693986-5	chr8	126693780	126694201	+	0.000	0.000	Merged-chr8-126693986-5
Merged-chr5-134445374-16	chr5	134445183	134445559	+	0.000	0.000	Merged-chr5-134445374-16
Merged-chr5-148489625-52	chr5	148489264	148489849	+	0.000	0.000	Merged-chr5-148489625-52
Merged-chr8-121907786-62	chr8	121907581	121908032	+	0.000	0.000	Merged-chr8-121907786-62
Merged-chr16-91374174-40	chr16	91373774	91374534	+	0.000	0.000	Merged-chr16-91374174-40
Merged-chr11-84829158-56	chr11	84828852	84829486	+	0.000	0.000	Merged-chr11-84829158-56
Merged-chr12-117676169-1	chr12	117676071	117676269	+	0.000	0.000	Merged-chr12-117676169-1
Merged-chr11-52098997-87	chr11	52098416	52099471	+	0.000	0.000	Merged-chr11-52098997-87
Merged-chr8-83973520-1	chr8	83973422	83973620	+	0.000	0.000	Merged-chr8-83973520-1
Merged-chr1-38185745-4	chr1	38185613	38185880	+	0.000	0.000	Merged-chr1-38185745-4
Merged-chr6-17694872-2	chr6	17694774	17694973	+	0.000	0.000	Merged-chr6-17694872-2
Merged-chr2-29252821-93	chr2	29252194	29253429	+	0.000	0.000	Merged-chr2-29252821-93
Merged-chr4-11156378-59	chr4	11156181	11156617	+	0.000	0.000	Merged-chr4-11156378-59
Merged-chr11-4339426-10	chr11	4339178	4339775	+	0.000	0.000	Merged-chr11-4339426-10
Merged-chr9-14201080-12	chr9	14200879	14201479	+	0.000	0.000	Merged-chr9-14201080-12
Merged-chr9-58275627-82	chr9	58275215	58276126	+	0.000	0.000	Merged-chr9-58275627-82
Merged-chr13-4771617-34	chr13	4771429	4771832	+	0.000	0.000	Merged-chr13-4771617-34
Merged-chr15-58685209-108	chr15	58684596	58686059	+	0.000	0.000	Merged-chr15-58685209-108
Merged-chr17-80632464-23	chr17	80632265	80632685	+	0.000	0.000	Merged-chr17-80632464-23
Merged-chr3-52272680-5	chr3	52272542	52272859	+	0.000	0.000	Merged-chr3-52272680-5
Merged-chr5-134494514-28	chr5	134494318	134494655	+	0.000	0.000	Merged-chr5-134494514-28
Merged-chr7-101108593-67	chr7	101108245	101109060	+	0.000	0.000	Merged-chr7-101108593-67
Merged-chr3-126609975-57	chr3	126609660	126610291	+	0.000	0.000	Merged-chr3-126609975-57
Merged-chr8-88604204-17	chr8	88604035	88604410	+	0.000	0.000	Merged-chr8-88604204-17
Merged-chr13-30166672-75	chr13	30166323	30167136	+	0.000	0.000	Merged-chr13-30166672-75
Merged-chr11-106674818-63	chr11	106674360	106675173	+	0.000	0.000	Merged-chr11-106674818-63
Merged-chr13-116711857-1	chr13	116711759	116711957	+	0.000	0.000	Merged-chr13-116711857-1
Merged-chr5-105244982-37	chr5	105244782	105245286	+	0.000	0.000	Merged-chr5-105244982-37
Merged-chr10-80656566-55	chr10	80656328	80656887	+	0.000	0.000	Merged-chr10-80656566-55
Merged-chr14-118655155-1	chr14	118655057	118655255	+	0.000	0.000	Merged-chr14-118655155-1
Merged-chr5-120779287-23	chr5	120779015	120779499	+	0.000	0.000	Merged-chr5-120779287-23
Merged-chr12-116049840-17	chr12	116049503	116050078	+	0.000	0.000	Merged-chr12-116049840-17
Merged-chr14-122807151-20	chr14	122806893	122807415	+	0.000	0.000	Merged-chr14-122807151-20
Merged-chr4-32149076-96	chr4	32148849	32149333	+	0.000	0.000	Merged-chr4-32149076-96
Merged-chr4-32335031-5	chr4	32334825	32335309	+	0.000	0.000	Merged-chr4-32335031-5
