#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TFH_Associated--ATAC_peaks.bed all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_WT_Tfh_vs_WT_Tfh.dn.bed
Merged-chr13-91168883-1	chr13	91168785	91168983	+	0.000	0.000	Merged-chr13-91168883-1
Merged-chr2-112493136-105	chr2	112492741	112493392	+	0.000	0.000	Merged-chr2-112493136-105
Merged-chr17-3082332-197	chr17	3082009	3082685	+	0.000	0.000	Merged-chr17-3082332-197
Merged-chr2-75054199-1	chr2	75054101	75054299	+	0.000	0.000	Merged-chr2-75054199-1
Merged-chr9-102792084-52	chr9	102791886	102792254	+	0.000	0.000	Merged-chr9-102792084-52
Merged-chr12-53766807-1	chr12	53766709	53766907	+	0.000	0.000	Merged-chr12-53766807-1
Merged-chr12-85944621-1	chr12	85944523	85944721	+	0.000	0.000	Merged-chr12-85944621-1
Merged-chr14-11161656-26	chr14	11161387	11161847	+	0.000	0.000	Merged-chr14-11161656-26
Merged-chrX-153498749-1	chrX	153498651	153498849	+	0.000	0.000	Merged-chrX-153498749-1
Merged-chr6-89553469-23	chr6	89553228	89553772	+	0.000	0.000	Merged-chr6-89553469-23
Merged-chr16-97418112-12	chr16	97417869	97418299	+	0.000	0.000	Merged-chr16-97418112-12
Merged-chr2-76128751-102	chr2	76128176	76129391	+	0.000	0.000	Merged-chr2-76128751-102
Merged-chr1-128608288-19	chr1	128608141	128608435	+	0.000	0.000	Merged-chr1-128608288-19
Merged-chr19-32148978-30	chr19	32148763	32149201	+	0.000	0.000	Merged-chr19-32148978-30
Merged-chr7-73595384-59	chr7	73595081	73595733	+	0.000	0.000	Merged-chr7-73595384-59
Merged-chr1-179240877-38	chr1	179240679	179241151	+	0.000	0.000	Merged-chr1-179240877-38
Merged-chr15-31455611-30	chr15	31454881	31456046	+	0.000	0.000	Merged-chr15-31455611-30
Merged-chr3-131157614-46	chr3	131157372	131157914	+	0.000	0.000	Merged-chr3-131157614-46
Merged-chr16-95999409-48	chr16	95999167	95999621	+	0.000	0.000	Merged-chr16-95999409-48
Merged-chr6-134042034-12	chr6	134041817	134042286	+	0.000	0.000	Merged-chr6-134042034-12
Merged-chr17-70852117-218	chr17	70850431	70853098	+	0.000	0.000	Merged-chr17-70852117-218
Merged-chr9-98333368-51	chr9	98333046	98333625	+	0.000	0.000	Merged-chr9-98333368-51
Merged-chr16-24092313-3	chr16	24092184	24092429	+	0.000	0.000	Merged-chr16-24092313-3
Merged-chr1-192532397-12	chr1	192532134	192532640	+	0.000	0.000	Merged-chr1-192532397-12
Merged-chr10-121626268-63	chr10	121625821	121626564	+	0.000	0.000	Merged-chr10-121626268-63
Merged-chr14-121931088-62	chr14	121930795	121931485	+	0.000	0.000	Merged-chr14-121931088-62
Merged-chr13-92244928-37	chr13	92244655	92245206	+	0.000	0.000	Merged-chr13-92244928-37
Merged-chr8-90908589-118	chr8	90908098	90908869	+	0.000	0.000	Merged-chr8-90908589-118
Merged-chr2-150451435-66	chr2	150451001	150451737	+	0.000	0.000	Merged-chr2-150451435-66
Merged-chr1-189879850-1	chr1	189879752	189879950	+	0.000	0.000	Merged-chr1-189879850-1
Merged-chr7-80176723-11	chr7	80176395	80177024	+	0.000	0.000	Merged-chr7-80176723-11
Merged-chr2-84454214-14	chr2	84454063	84454367	+	0.000	0.000	Merged-chr2-84454214-14
Merged-chr9-89872399-22	chr9	89872202	89872622	+	0.000	0.000	Merged-chr9-89872399-22
Merged-chr14-103350207-1	chr14	103350109	103350307	+	0.000	0.000	Merged-chr14-103350207-1
Merged-chr10-128637070-78	chr10	128636879	128637358	+	0.000	0.000	Merged-chr10-128637070-78
Merged-chr7-117882967-32	chr7	117882647	117883294	+	0.000	0.000	Merged-chr7-117882967-32
Merged-chr11-3198164-25	chr11	3197781	3198597	+	0.000	0.000	Merged-chr11-3198164-25
Merged-chrX-165825546-1	chrX	165825448	165825646	+	0.000	0.000	Merged-chrX-165825546-1
Merged-chr9-106477001-83	chr9	106476640	106477382	+	0.000	0.000	Merged-chr9-106477001-83
Merged-chr4-33204850-23	chr4	33204683	33205077	+	0.000	0.000	Merged-chr4-33204850-23
Merged-chr10-76799662-1	chr10	76799564	76799762	+	0.000	0.000	Merged-chr10-76799662-1
Merged-chr15-12425356-11	chr15	12425188	12425503	+	0.000	0.000	Merged-chr15-12425356-11
Merged-chr8-124751336-1	chr8	124751238	124751436	+	0.000	0.000	Merged-chr8-124751336-1
Merged-chr9-101074267-139	chr9	101073906	101074944	+	0.000	0.000	Merged-chr9-101074267-139
Merged-chr7-19816986-25	chr7	19816789	19817139	+	0.000	0.000	Merged-chr7-19816986-25
Merged-chr17-84636147-9	chr17	84635888	84636365	+	0.000	0.000	Merged-chr17-84636147-9
Merged-chr6-6149577-22	chr6	6149285	6150045	+	0.000	0.000	Merged-chr6-6149577-22
Merged-chr17-84333098-53	chr17	84332914	84333273	+	0.000	0.000	Merged-chr17-84333098-53
Merged-chr1-173432561-56	chr1	173432349	173432802	+	0.000	0.000	Merged-chr1-173432561-56
Merged-chr14-10289223-9	chr14	10289016	10289392	+	0.000	0.000	Merged-chr14-10289223-9
Merged-chr6-125266545-17	chr6	125266198	125266880	+	0.000	0.000	Merged-chr6-125266545-17
Merged-chr6-128474299-11	chr6	128474175	128474426	+	0.000	0.000	Merged-chr6-128474299-11
Merged-chr12-73881688-45	chr12	73881397	73881894	+	0.000	0.000	Merged-chr12-73881688-45
Merged-chr2-72136999-23	chr2	72136689	72137251	+	0.000	0.000	Merged-chr2-72136999-23
Merged-chr2-59484761-2	chr2	59484654	59484870	+	0.000	0.000	Merged-chr2-59484761-2
Merged-chr13-55445776-1	chr13	55445678	55445876	+	0.000	0.000	Merged-chr13-55445776-1
Merged-chr7-35729754-35	chr7	35729552	35729956	+	0.000	0.000	Merged-chr7-35729754-35
Merged-chr12-53024873-19	chr12	53024649	53025154	+	0.000	0.000	Merged-chr12-53024873-19
Merged-chr15-73318798-19	chr15	73318596	73319052	+	0.000	0.000	Merged-chr15-73318798-19
Merged-chr5-64045165-50	chr5	64044733	64045571	+	0.000	0.000	Merged-chr5-64045165-50
Merged-chr5-53872075-29	chr5	53871789	53872391	+	0.000	0.000	Merged-chr5-53872075-29
Merged-chr13-91461110-110	chr13	91460681	91461478	+	0.000	0.000	Merged-chr13-91461110-110
Merged-chr1-94053706-41	chr1	94053451	94053996	+	0.000	0.000	Merged-chr1-94053706-41
Merged-chr12-113221567-2	chr12	113221463	113221674	+	0.000	0.000	Merged-chr12-113221567-2
Merged-chr4-86721990-52	chr4	86721813	86722212	+	0.000	0.000	Merged-chr4-86721990-52
Merged-chr9-14498849-2	chr9	14498736	14498964	+	0.000	0.000	Merged-chr9-14498849-2
Merged-chr3-121107618-36	chr3	121107394	121107863	+	0.000	0.000	Merged-chr3-121107618-36
Merged-chr1-134556806-100	chr1	134556368	134557191	+	0.000	0.000	Merged-chr1-134556806-100
Merged-chr17-15715029-65	chr17	15714494	15715566	+	0.000	0.000	Merged-chr17-15715029-65
Merged-chr1-136579552-26	chr1	136579368	136579874	+	0.000	0.000	Merged-chr1-136579552-26
Merged-chr18-53937531-41	chr18	53937334	53937821	+	0.000	0.000	Merged-chr18-53937531-41
Merged-chr5-103519211-48	chr5	103518971	103519435	+	0.000	0.000	Merged-chr5-103519211-48
Merged-chr12-41096290-9	chr12	41096144	41096413	+	0.000	0.000	Merged-chr12-41096290-9
Merged-chr16-89904595-58	chr16	89904089	89904980	+	0.000	0.000	Merged-chr16-89904595-58
Merged-chr3-106487613-5	chr3	106487477	106487800	+	0.000	0.000	Merged-chr3-106487613-5
Merged-chr15-54853402-1	chr15	54853304	54853502	+	0.000	0.000	Merged-chr15-54853402-1
Merged-chr1-136683345-27	chr1	136682972	136683783	+	0.000	0.000	Merged-chr1-136683345-27
Merged-chr8-86052123-41	chr8	86051836	86052358	+	0.000	0.000	Merged-chr8-86052123-41
Merged-chr3-146450553-52	chr3	146450345	146450753	+	0.000	0.000	Merged-chr3-146450553-52
Merged-chr4-32335883-56	chr4	32335604	32336164	+	0.000	0.000	Merged-chr4-32335883-56
Merged-chr14-121916227-99	chr14	121915638	121916587	+	0.000	0.000	Merged-chr14-121916227-99
Merged-chr17-23617236-49	chr17	23616941	23617470	+	0.000	0.000	Merged-chr17-23617236-49
Merged-chr10-43452431-49	chr10	43452159	43452748	+	0.000	0.000	Merged-chr10-43452431-49
Merged-chr4-32424256-17	chr4	32424136	32424372	+	0.000	0.000	Merged-chr4-32424256-17
Merged-chr12-8829730-25	chr12	8829548	8829986	+	0.000	0.000	Merged-chr12-8829730-25
Merged-chr15-103258343-65	chr15	103258160	103258624	+	0.000	0.000	Merged-chr15-103258343-65
Merged-chr12-117553468-60	chr12	117553192	117553885	+	0.000	0.000	Merged-chr12-117553468-60
Merged-chr9-71896366-36	chr9	71896003	71896674	+	0.000	0.000	Merged-chr9-71896366-36
Merged-chr11-52299835-51	chr11	52299578	52300027	+	0.000	0.000	Merged-chr11-52299835-51
Merged-chr8-14989606-62	chr8	14989437	14989865	+	0.000	0.000	Merged-chr8-14989606-62
Merged-chr15-102246754-122	chr15	102246357	102247129	+	0.000	0.000	Merged-chr15-102246754-122
Merged-chr4-149880219-52	chr4	149879990	149880465	+	0.000	0.000	Merged-chr4-149880219-52
Merged-chr7-96915877-37	chr7	96915640	96916137	+	0.000	0.000	Merged-chr7-96915877-37
Merged-chr13-104526729-1	chr13	104526631	104526829	+	0.000	0.000	Merged-chr13-104526729-1
Merged-chr16-14380008-54	chr16	14379678	14380248	+	0.000	0.000	Merged-chr16-14380008-54
Merged-chr6-39118137-66	chr6	39117747	39118433	+	0.000	0.000	Merged-chr6-39118137-66
Merged-chr15-72809309-19	chr15	72809123	72809496	+	0.000	0.000	Merged-chr15-72809309-19
Merged-chr13-109685834-42	chr13	109685568	109686105	+	0.000	0.000	Merged-chr13-109685834-42
Merged-chr19-57344006-22	chr19	57343781	57344296	+	0.000	0.000	Merged-chr19-57344006-22
Merged-chr6-147604597-1	chr6	147604499	147604697	+	0.000	0.000	Merged-chr6-147604597-1
Merged-chr1-192078636-38	chr1	192078404	192078933	+	0.000	0.000	Merged-chr1-192078636-38
Merged-chr8-102085254-2	chr8	102085143	102085368	+	0.000	0.000	Merged-chr8-102085254-2
Merged-chr8-125720220-10	chr8	125720006	125720399	+	0.000	0.000	Merged-chr8-125720220-10
Merged-chr9-89885910-25	chr9	89885678	89886172	+	0.000	0.000	Merged-chr9-89885910-25
Merged-chr7-64101971-35	chr7	64101649	64102224	+	0.000	0.000	Merged-chr7-64101971-35
Merged-chr12-102439750-49	chr12	102439565	102439960	+	0.000	0.000	Merged-chr12-102439750-49
Merged-chr8-8661451-105	chr8	8661104	8661737	+	0.000	0.000	Merged-chr8-8661451-105
Merged-chr18-54970177-21	chr18	54969959	54970367	+	0.000	0.000	Merged-chr18-54970177-21
Merged-chr8-126693986-5	chr8	126693780	126694201	+	0.000	0.000	Merged-chr8-126693986-5
Merged-chr5-134445374-16	chr5	134445183	134445559	+	0.000	0.000	Merged-chr5-134445374-16
Merged-chr2-112676754-32	chr2	112676501	112677091	+	0.000	0.000	Merged-chr2-112676754-32
Merged-chr8-111573415-1	chr8	111573317	111573515	+	0.000	0.000	Merged-chr8-111573415-1
Merged-chr18-54940674-40	chr18	54940432	54940952	+	0.000	0.000	Merged-chr18-54940674-40
Merged-chr3-40980887-22	chr3	40980693	40981027	+	0.000	0.000	Merged-chr3-40980887-22
Merged-chr19-32147779-18	chr19	32147599	32147998	+	0.000	0.000	Merged-chr19-32147779-18
Merged-chr16-91374174-40	chr16	91373774	91374534	+	0.000	0.000	Merged-chr16-91374174-40
Merged-chr4-134734669-83	chr4	134734465	134734901	+	0.000	0.000	Merged-chr4-134734669-83
Merged-chr3-127817402-1	chr3	127817304	127817502	+	0.000	0.000	Merged-chr3-127817402-1
Merged-chr4-45972047-1	chr4	45971949	45972147	+	0.000	0.000	Merged-chr4-45972047-1
Merged-chr15-10981797-77	chr15	10981563	10982026	+	0.000	0.000	Merged-chr15-10981797-77
Merged-chr10-130335391-5	chr10	130335234	130335531	+	0.000	0.000	Merged-chr10-130335391-5
Merged-chr8-90877142-94	chr8	90876822	90877649	+	0.000	0.000	Merged-chr8-90877142-94
Merged-chr17-46986785-4	chr17	46986659	46986908	+	0.000	0.000	Merged-chr17-46986785-4
Merged-chr12-85704920-2	chr12	85704822	85705020	+	0.000	0.000	Merged-chr12-85704920-2
Merged-chr1-153645501-10	chr1	153645341	153645640	+	0.000	0.000	Merged-chr1-153645501-10
Merged-chr9-51213844-69	chr9	51213667	51214022	+	0.000	0.000	Merged-chr9-51213844-69
Merged-chr12-17544915-80	chr12	17544527	17545500	+	0.000	0.000	Merged-chr12-17544915-80
Merged-chr14-61736949-84	chr14	61736458	61737332	+	0.000	0.000	Merged-chr14-61736949-84
Merged-chr2-77268041-1	chr2	77267943	77268141	+	0.000	0.000	Merged-chr2-77268041-1
Merged-chr16-24171355-10	chr16	24171122	24171520	+	0.000	0.000	Merged-chr16-24171355-10
Merged-chr9-56927767-1	chr9	56927669	56927867	+	0.000	0.000	Merged-chr9-56927767-1
Merged-chr11-113176364-3	chr11	113176195	113176519	+	0.000	0.000	Merged-chr11-113176364-3
Merged-chr2-91962990-14	chr2	91962766	91963279	+	0.000	0.000	Merged-chr2-91962990-14
Merged-chr11-3168842-32	chr11	3168667	3169085	+	0.000	0.000	Merged-chr11-3168842-32
Merged-chr12-105684881-151	chr12	105684561	105685414	+	0.000	0.000	Merged-chr12-105684881-151
Merged-chr19-57073198-53	chr19	57072718	57073721	+	0.000	0.000	Merged-chr19-57073198-53
Merged-chr7-83655455-47	chr7	83655144	83655651	+	0.000	0.000	Merged-chr7-83655455-47
Merged-chr2-126252361-10	chr2	126252168	126252559	+	0.000	0.000	Merged-chr2-126252361-10
Merged-chr8-126551138-20	chr8	126550949	126551363	+	0.000	0.000	Merged-chr8-126551138-20
Merged-chr7-132335509-39	chr7	132335198	132335741	+	0.000	0.000	Merged-chr7-132335509-39
Merged-chr16-18462823-4	chr16	18462717	18462930	+	0.000	0.000	Merged-chr16-18462823-4
Merged-chr15-102246016-1	chr15	102245918	102246116	+	0.000	0.000	Merged-chr15-102246016-1
Merged-chr1-192742211-3	chr1	192742081	192742332	+	0.000	0.000	Merged-chr1-192742211-3
Merged-chr12-117606737-1	chr12	117606639	117606837	+	0.000	0.000	Merged-chr12-117606737-1
Merged-chr9-14140765-12	chr9	14140536	14140976	+	0.000	0.000	Merged-chr9-14140765-12
Merged-chr10-13034992-1	chr10	13034894	13035092	+	0.000	0.000	Merged-chr10-13034992-1
Merged-chr11-3164655-4	chr11	3164510	3164791	+	0.000	0.000	Merged-chr11-3164655-4
Merged-chr7-78451897-56	chr7	78451601	78452149	+	0.000	0.000	Merged-chr7-78451897-56
Merged-chr7-143685833-51	chr7	143685614	143686194	+	0.000	0.000	Merged-chr7-143685833-51
Merged-chr4-149187826-9	chr4	149187700	149187971	+	0.000	0.000	Merged-chr4-149187826-9
Merged-chr9-38727917-2	chr9	38727729	38728107	+	0.000	0.000	Merged-chr9-38727917-2
Merged-chr2-160756885-65	chr2	160756335	160757173	+	0.000	0.000	Merged-chr2-160756885-65
Merged-chr4-150488416-3	chr4	150488237	150488601	+	0.000	0.000	Merged-chr4-150488416-3
Merged-chr1-73966693-8	chr1	73966538	73966860	+	0.000	0.000	Merged-chr1-73966693-8
Merged-chr13-4771617-34	chr13	4771429	4771832	+	0.000	0.000	Merged-chr13-4771617-34
Merged-chr8-69832557-54	chr8	69832302	69832855	+	0.000	0.000	Merged-chr8-69832557-54
Merged-chr15-97963529-3	chr15	97963400	97963648	+	0.000	0.000	Merged-chr15-97963529-3
Merged-chr12-17694868-27	chr12	17694630	17695228	+	0.000	0.000	Merged-chr12-17694868-27
Merged-chr15-10426224-1	chr15	10426126	10426324	+	0.000	0.000	Merged-chr15-10426224-1
Merged-chr11-3150858-4	chr11	3150709	3150989	+	0.000	0.000	Merged-chr11-3150858-4
Merged-chr4-108780102-4	chr4	108779952	108780247	+	0.000	0.000	Merged-chr4-108780102-4
Merged-chr1-179026463-1	chr1	179026365	179026563	+	0.000	0.000	Merged-chr1-179026463-1
Merged-chr17-5975830-101	chr17	5975539	5976191	+	0.000	0.000	Merged-chr17-5975830-101
Merged-chr3-89872416-43	chr3	89872231	89872594	+	0.000	0.000	Merged-chr3-89872416-43
Merged-chr6-85155298-35	chr6	85155083	85155477	+	0.000	0.000	Merged-chr6-85155298-35
Merged-chr4-144907129-1	chr4	144907031	144907229	+	0.000	0.000	Merged-chr4-144907129-1
Merged-chr16-89836623-18	chr16	89836455	89836833	+	0.000	0.000	Merged-chr16-89836623-18
Merged-chr19-24140686-8	chr19	24140389	24140930	+	0.000	0.000	Merged-chr19-24140686-8
Merged-chr11-105180803-1	chr11	105180705	105180903	+	0.000	0.000	Merged-chr11-105180803-1
Merged-chr17-5165532-60	chr17	5165079	5165879	+	0.000	0.000	Merged-chr17-5165532-60
Merged-chrX-71215140-87	chrX	71214848	71215435	+	0.000	0.000	Merged-chrX-71215140-87
Merged-chr7-122932357-26	chr7	122932164	122932538	+	0.000	0.000	Merged-chr7-122932357-26
Merged-chr2-169398588-9	chr2	169398254	169398868	+	0.000	0.000	Merged-chr2-169398588-9
Merged-chr5-34459164-8	chr5	34459040	34459292	+	0.000	0.000	Merged-chr5-34459164-8
Merged-chr16-97272459-57	chr16	97272155	97272692	+	0.000	0.000	Merged-chr16-97272459-57
Merged-chr15-82899429-110	chr15	82898850	82899682	+	0.000	0.000	Merged-chr15-82899429-110
Merged-chr12-36439593-19	chr12	36439418	36439762	+	0.000	0.000	Merged-chr12-36439593-19
Merged-chrX-7762712-52	chrX	7762474	7763017	+	0.000	0.000	Merged-chrX-7762712-52
Merged-chr1-181256937-103	chr1	181256444	181257308	+	0.000	0.000	Merged-chr1-181256937-103
Merged-chr13-30166672-75	chr13	30166323	30167136	+	0.000	0.000	Merged-chr13-30166672-75
Merged-chr1-66992986-21	chr1	66992674	66993213	+	0.000	0.000	Merged-chr1-66992986-21
Merged-chr2-161090344-28	chr2	161090135	161090637	+	0.000	0.000	Merged-chr2-161090344-28
Merged-chr7-81829140-123	chr7	81828539	81829776	+	0.000	0.000	Merged-chr7-81829140-123
Merged-chr5-105244982-37	chr5	105244782	105245286	+	0.000	0.000	Merged-chr5-105244982-37
Merged-chr1-189917417-5	chr1	189917242	189917620	+	0.000	0.000	Merged-chr1-189917417-5
Merged-chr3-87616785-1	chr3	87616687	87616885	+	0.000	0.000	Merged-chr3-87616785-1
Merged-chr5-140419081-107	chr5	140418771	140419405	+	0.000	0.000	Merged-chr5-140419081-107
Merged-chr2-77270925-54	chr2	77270277	77271276	+	0.000	0.000	Merged-chr2-77270925-54
Merged-chr10-80399766-4	chr10	80399631	80399887	+	0.000	0.000	Merged-chr10-80399766-4
Merged-chr14-122807151-20	chr14	122806893	122807415	+	0.000	0.000	Merged-chr14-122807151-20
Merged-chr2-21205632-118	chr2	21205417	21205828	+	0.000	0.000	Merged-chr2-21205632-118
Merged-chr6-67475756-29	chr6	67475493	67476019	+	0.000	0.000	Merged-chr6-67475756-29
Merged-chr4-32149076-96	chr4	32148849	32149333	+	0.000	0.000	Merged-chr4-32149076-96
Merged-chr4-128811652-46	chr4	128811395	128811913	+	0.000	0.000	Merged-chr4-128811652-46
Merged-chr10-121739985-100	chr10	121739625	121740180	+	0.000	0.000	Merged-chr10-121739985-100
Merged-chr16-97357077-45	chr16	97356400	97357662	+	0.000	0.000	Merged-chr16-97357077-45
Merged-chr16-43303663-37	chr16	43303329	43304050	+	0.000	0.000	Merged-chr16-43303663-37
Merged-chr12-14151387-9	chr12	14151041	14151748	+	0.000	0.000	Merged-chr12-14151387-9
Merged-chr14-121934636-24	chr14	121934496	121934907	+	0.000	0.000	Merged-chr14-121934636-24
Merged-chr11-117872185-83	chr11	117871717	117872625	+	0.000	0.000	Merged-chr11-117872185-83
Merged-chr9-62420075-10	chr9	62419935	62420224	+	0.000	0.000	Merged-chr9-62420075-10
Merged-chr17-15804141-1	chr17	15804043	15804241	+	0.000	0.000	Merged-chr17-15804141-1
Merged-chr9-61370190-7	chr9	61370041	61370329	+	0.000	0.000	Merged-chr9-61370190-7
Merged-chr11-75962033-17	chr11	75961745	75962202	+	0.000	0.000	Merged-chr11-75962033-17
Merged-chr2-170126811-1	chr2	170126713	170126911	+	0.000	0.000	Merged-chr2-170126811-1
Merged-chr7-30321790-4	chr7	30321650	30321924	+	0.000	0.000	Merged-chr7-30321790-4
Merged-chr3-101047810-38	chr3	101047541	101048088	+	0.000	0.000	Merged-chr3-101047810-38
Merged-chr16-91551484-1	chr16	91551386	91551584	+	0.000	0.000	Merged-chr16-91551484-1
Merged-chr3-138743281-13	chr3	138743129	138743439	+	0.000	0.000	Merged-chr3-138743281-13
Merged-chr16-76561459-129	chr16	76560152	76562330	+	0.000	0.000	Merged-chr16-76561459-129
Merged-chr10-130313729-35	chr10	130313443	130314040	+	0.000	0.000	Merged-chr10-130313729-35
Merged-chr10-115394911-1	chr10	115394813	115395011	+	0.000	0.000	Merged-chr10-115394911-1
Merged-chr5-140830422-64	chr5	140830038	140830737	+	0.000	0.000	Merged-chr5-140830422-64
Merged-chr15-28025754-115	chr15	28025484	28026218	+	0.000	0.000	Merged-chr15-28025754-115
Merged-chr4-140833040-18	chr4	140832843	140833273	+	0.000	0.000	Merged-chr4-140833040-18
Merged-chr5-144277272-14	chr5	144277053	144277604	+	0.000	0.000	Merged-chr5-144277272-14
Merged-chr1-179184943-3	chr1	179184787	179185097	+	0.000	0.000	Merged-chr1-179184943-3
Merged-chr4-33077316-4	chr4	33077187	33077447	+	0.000	0.000	Merged-chr4-33077316-4
Merged-chr2-29694104-1	chr2	29694006	29694204	+	0.000	0.000	Merged-chr2-29694104-1
Merged-chrX-7878266-57	chrX	7877927	7878545	+	0.000	0.000	Merged-chrX-7878266-57
Merged-chr7-129730909-3	chr7	129730682	129731079	+	0.000	0.000	Merged-chr7-129730909-3
Merged-chr8-111578108-20	chr8	111577913	111578294	+	0.000	0.000	Merged-chr8-111578108-20
Merged-chr12-76904037-12	chr12	76903854	76904197	+	0.000	0.000	Merged-chr12-76904037-12
Merged-chr12-85661084-38	chr12	85660858	85661337	+	0.000	0.000	Merged-chr12-85661084-38
Merged-chr3-84259792-61	chr3	84259481	84260076	+	0.000	0.000	Merged-chr3-84259792-61
Merged-chr16-33769896-51	chr16	33769653	33770097	+	0.000	0.000	Merged-chr16-33769896-51
Merged-chr6-147576548-5	chr6	147576381	147576698	+	0.000	0.000	Merged-chr6-147576548-5
Merged-chr16-35781109-15	chr16	35780931	35781347	+	0.000	0.000	Merged-chr16-35781109-15
Merged-chr14-30273182-14	chr14	30272993	30273390	+	0.000	0.000	Merged-chr14-30273182-14
Merged-chr15-12322339-4	chr15	12322230	12322451	+	0.000	0.000	Merged-chr15-12322339-4
Merged-chr1-182362940-5	chr1	182362722	182363149	+	0.000	0.000	Merged-chr1-182362940-5
Merged-chr7-78847158-68	chr7	78846845	78847418	+	0.000	0.000	Merged-chr7-78847158-68
Merged-chr18-79293898-35	chr18	79293683	79294137	+	0.000	0.000	Merged-chr18-79293898-35
Merged-chr10-60245274-29	chr10	60245090	60245486	+	0.000	0.000	Merged-chr10-60245274-29
Merged-chr8-45410262-39	chr8	45409956	45410574	+	0.000	0.000	Merged-chr8-45410262-39
Merged-chr12-41097614-20	chr12	41097430	41097876	+	0.000	0.000	Merged-chr12-41097614-20
Merged-chr1-179167528-7	chr1	179167342	179167736	+	0.000	0.000	Merged-chr1-179167528-7
Merged-chr1-155163743-14	chr1	155163590	155163912	+	0.000	0.000	Merged-chr1-155163743-14
Merged-chr6-98782065-1	chr6	98781967	98782165	+	0.000	0.000	Merged-chr6-98782065-1
Merged-chr8-90869074-1	chr8	90868976	90869174	+	0.000	0.000	Merged-chr8-90869074-1
Merged-chr4-154942654-46	chr4	154942334	154942927	+	0.000	0.000	Merged-chr4-154942654-46
Merged-chr14-121798052-125	chr14	121797771	121798264	+	0.000	0.000	Merged-chr14-121798052-125
Merged-chr14-61681913-6	chr14	61681698	61682072	+	0.000	0.000	Merged-chr14-61681913-6
Merged-chr1-82900738-32	chr1	82900482	82901059	+	0.000	0.000	Merged-chr1-82900738-32
Merged-chr16-97319688-5	chr16	97319568	97319806	+	0.000	0.000	Merged-chr16-97319688-5
Merged-chr7-139388959-78	chr7	139388707	139389166	+	0.000	0.000	Merged-chr7-139388959-78
Merged-chr9-25186087-6	chr9	25185914	25186245	+	0.000	0.000	Merged-chr9-25186087-6
Merged-chr6-116628813-88	chr6	116628450	116629137	+	0.000	0.000	Merged-chr6-116628813-88
Merged-chr17-84181390-116	chr17	84180814	84181877	+	0.000	0.000	Merged-chr17-84181390-116
Merged-chr17-9031806-57	chr17	9031396	9032260	+	0.000	0.000	Merged-chr17-9031806-57
Merged-chr13-117211586-48	chr13	117211317	117211775	+	0.000	0.000	Merged-chr13-117211586-48
Merged-chr2-3912872-30	chr2	3912668	3913062	+	0.000	0.000	Merged-chr2-3912872-30
Merged-chr10-43479514-117	chr10	43479105	43480139	+	0.000	0.000	Merged-chr10-43479514-117
Merged-chr6-94672644-32	chr6	94672427	94672918	+	0.000	0.000	Merged-chr6-94672644-32
Merged-chr6-71494113-84	chr6	71493772	71494401	+	0.000	0.000	Merged-chr6-71494113-84
Merged-chr7-120796607-11	chr7	120796460	120796781	+	0.000	0.000	Merged-chr7-120796607-11
Merged-chr17-84163237-37	chr17	84163035	84163466	+	0.000	0.000	Merged-chr17-84163237-37
Merged-chr16-57131008-16	chr16	57130697	57131269	+	0.000	0.000	Merged-chr16-57131008-16
Merged-chr5-127616364-13	chr5	127616138	127616602	+	0.000	0.000	Merged-chr5-127616364-13
Merged-chr7-143296173-108	chr7	143295308	143296763	+	0.000	0.000	Merged-chr7-143296173-108
Merged-chr18-34855284-104	chr18	34854857	34855603	+	0.000	0.000	Merged-chr18-34855284-104
Merged-chr3-101884248-30	chr3	101883957	101884589	+	0.000	0.000	Merged-chr3-101884248-30
Merged-chr12-76837684-61	chr12	76837452	76837973	+	0.000	0.000	Merged-chr12-76837684-61
Merged-chr9-41030058-11	chr9	41029833	41030299	+	0.000	0.000	Merged-chr9-41030058-11
Merged-chr5-103442346-46	chr5	103442140	103442733	+	0.000	0.000	Merged-chr5-103442346-46
Merged-chr7-129690150-2	chr7	129690043	129690260	+	0.000	0.000	Merged-chr7-129690150-2
Merged-chr5-75693512-1	chr5	75693414	75693612	+	0.000	0.000	Merged-chr5-75693512-1
Merged-chr5-147525033-1	chr5	147524935	147525133	+	0.000	0.000	Merged-chr5-147525033-1
Merged-chr12-16008873-105	chr12	16008230	16009458	+	0.000	0.000	Merged-chr12-16008873-105
Merged-chr1-164411460-2	chr1	164411345	164411577	+	0.000	0.000	Merged-chr1-164411460-2
Merged-chr9-102867048-29	chr9	102866841	102867307	+	0.000	0.000	Merged-chr9-102867048-29
Merged-chr9-77921756-17	chr9	77921588	77921915	+	0.000	0.000	Merged-chr9-77921756-17
Merged-chr2-180257083-89	chr2	180256702	180257507	+	0.000	0.000	Merged-chr2-180257083-89
Merged-chr1-173490646-4	chr1	173490548	173490746	+	0.000	0.000	Merged-chr1-173490646-4
Merged-chr9-67901955-26	chr9	67901695	67902283	+	0.000	0.000	Merged-chr9-67901955-26
Merged-chr17-74745133-7	chr17	74744948	74745327	+	0.000	0.000	Merged-chr17-74745133-7
