#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TH1_Associated--ATAC_peaks.bed all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Th1.up.bed
Merged-chr2-174294615-11	chr2	174294342	174294793	+	0.000	0.000	Merged-chr2-174294615-11
Merged-chr7-25848293-34	chr7	25848067	25848535	+	0.000	0.000	Merged-chr7-25848293-34
Merged-chr1-91621373-6	chr1	91621217	91621520	+	0.000	0.000	Merged-chr1-91621373-6
Merged-chr8-115531430-21	chr8	115531244	115531620	+	0.000	0.000	Merged-chr8-115531430-21
Merged-chr6-51580456-21	chr6	51580292	51580660	+	0.000	0.000	Merged-chr6-51580456-21
Merged-chr13-61998846-64	chr13	61998573	61999190	+	0.000	0.000	Merged-chr13-61998846-64
Merged-chr5-63961886-28	chr5	63961622	63962080	+	0.000	0.000	Merged-chr5-63961886-28
Merged-chr13-74808125-133	chr13	74807657	74808542	+	0.000	0.000	Merged-chr13-74808125-133
Merged-chr8-34101232-34	chr8	34100912	34101522	+	0.000	0.000	Merged-chr8-34101232-34
Merged-chr1-182281108-2	chr1	182281010	182281208	+	0.000	0.000	Merged-chr1-182281108-2
Merged-chr8-117548113-3	chr8	117548002	117548241	+	0.000	0.000	Merged-chr8-117548113-3
Merged-chr14-47354448-30	chr14	47354057	47354900	+	0.000	0.000	Merged-chr14-47354448-30
Merged-chr8-120807939-5	chr8	120807734	120808122	+	0.000	0.000	Merged-chr8-120807939-5
Merged-chr17-47515680-12	chr17	47515386	47515946	+	0.000	0.000	Merged-chr17-47515680-12
Merged-chr3-109124189-33	chr3	109123970	109124496	+	0.000	0.000	Merged-chr3-109124189-33
Merged-chr5-112274120-60	chr5	112273972	112274396	+	0.000	0.000	Merged-chr5-112274120-60
Merged-chr11-104549653-13	chr11	104549476	104549788	+	0.000	0.000	Merged-chr11-104549653-13
Merged-chr7-109986340-83	chr7	109986084	109986700	+	0.000	0.000	Merged-chr7-109986340-83
Merged-chr4-136173181-2	chr4	136173083	136173281	+	0.000	0.000	Merged-chr4-136173181-2
Merged-chr10-92791286-37	chr10	92790915	92791643	+	0.000	0.000	Merged-chr10-92791286-37
Merged-chr6-108661578-14	chr6	108661359	108661760	+	0.000	0.000	Merged-chr6-108661578-14
Merged-chr9-54586552-67	chr9	54586282	54586832	+	0.000	0.000	Merged-chr9-54586552-67
Merged-chr4-133038867-38	chr4	133038551	133039151	+	0.000	0.000	Merged-chr4-133038867-38
Merged-chr17-44738227-48	chr17	44737483	44738621	+	0.000	0.000	Merged-chr17-44738227-48
Merged-chr2-154754253-27	chr2	154754023	154754479	+	0.000	0.000	Merged-chr2-154754253-27
Merged-chrX-51431471-1	chrX	51431373	51431571	+	0.000	0.000	Merged-chrX-51431471-1
Merged-chr6-97701586-2	chr6	97701463	97701711	+	0.000	0.000	Merged-chr6-97701586-2
Merged-chr8-115159945-72	chr8	115159129	115160360	+	0.000	0.000	Merged-chr8-115159945-72
Merged-chr13-102126870-1	chr13	102126772	102126970	+	0.000	0.000	Merged-chr13-102126870-1
Merged-chr3-36475795-73	chr3	36475564	36476039	+	0.000	0.000	Merged-chr3-36475795-73
Merged-chr1-134962675-67	chr1	134962401	134962946	+	0.000	0.000	Merged-chr1-134962675-67
Merged-chr2-70127363-89	chr2	70126835	70128115	+	0.000	0.000	Merged-chr2-70127363-89
Merged-chr11-107468885-1	chr11	107468787	107468985	+	0.000	0.000	Merged-chr11-107468885-1
Merged-chr13-45872206-76	chr13	45871883	45872667	+	0.000	0.000	Merged-chr13-45872206-76
Merged-chr13-63251492-2	chr13	63251340	63251646	+	0.000	0.000	Merged-chr13-63251492-2
Merged-chr12-99322326-28	chr12	99322138	99322578	+	0.000	0.000	Merged-chr12-99322326-28
Merged-chr15-55560505-2	chr15	55560381	55560631	+	0.000	0.000	Merged-chr15-55560505-2
Merged-chr1-64823549-19	chr1	64823279	64823749	+	0.000	0.000	Merged-chr1-64823549-19
Merged-chr3-109171494-32	chr3	109171259	109171716	+	0.000	0.000	Merged-chr3-109171494-32
Merged-chr10-83206883-9	chr10	83206633	83207130	+	0.000	0.000	Merged-chr10-83206883-9
Merged-chr19-7341756-71	chr19	7341460	7342018	+	0.000	0.000	Merged-chr19-7341756-71
Merged-chr6-97211992-1	chr6	97211894	97212092	+	0.000	0.000	Merged-chr6-97211992-1
Merged-chr7-88313151-1	chr7	88313053	88313251	+	0.000	0.000	Merged-chr7-88313151-1
Merged-chr13-108347269-17	chr13	108346997	108347542	+	0.000	0.000	Merged-chr13-108347269-17
Merged-chr7-141558432-24	chr7	141558140	141558619	+	0.000	0.000	Merged-chr7-141558432-24
Merged-chr9-44324383-1	chr9	44324285	44324483	+	0.000	0.000	Merged-chr9-44324383-1
Merged-chr10-89383738-30	chr10	89383404	89383952	+	0.000	0.000	Merged-chr10-89383738-30
Merged-chr2-125341077-1	chr2	125340979	125341177	+	0.000	0.000	Merged-chr2-125341077-1
Merged-chr13-30530918-1	chr13	30530820	30531018	+	0.000	0.000	Merged-chr13-30530918-1
Merged-chr13-6000907-14	chr13	6000362	6001467	+	0.000	0.000	Merged-chr13-6000907-14
Merged-chr16-17125112-58	chr16	17124802	17125459	+	0.000	0.000	Merged-chr16-17125112-58
Merged-chr2-158734922-4	chr2	158734757	158735089	+	0.000	0.000	Merged-chr2-158734922-4
Merged-chr9-35173482-4	chr9	35173363	35173633	+	0.000	0.000	Merged-chr9-35173482-4
Merged-chr14-66868608-176	chr14	66867478	66869329	+	0.000	0.000	Merged-chr14-66868608-176
Merged-chr7-80444672-5	chr7	80444518	80444883	+	0.000	0.000	Merged-chr7-80444672-5
Merged-chr18-84086022-5	chr18	84085845	84086164	+	0.000	0.000	Merged-chr18-84086022-5
Merged-chr1-182521297-12	chr1	182521117	182521510	+	0.000	0.000	Merged-chr1-182521297-12
Merged-chr7-114093850-17	chr7	114093658	114094030	+	0.000	0.000	Merged-chr7-114093850-17
Merged-chr6-51548940-2	chr6	51548793	51549090	+	0.000	0.000	Merged-chr6-51548940-2
Merged-chr1-86528310-67	chr1	86527961	86528537	+	0.000	0.000	Merged-chr1-86528310-67
Merged-chr9-117962245-44	chr9	117961992	117962608	+	0.000	0.000	Merged-chr9-117962245-44
Merged-chr11-110496308-14	chr11	110495961	110496504	+	0.000	0.000	Merged-chr11-110496308-14
Merged-chr9-114760553-12	chr9	114760375	114760735	+	0.000	0.000	Merged-chr9-114760553-12
Merged-chr16-30387167-2	chr16	30387021	30387315	+	0.000	0.000	Merged-chr16-30387167-2
Merged-chr3-79567170-4	chr3	79566961	79567352	+	0.000	0.000	Merged-chr3-79567170-4
Merged-chr8-122432082-1	chr8	122431984	122432182	+	0.000	0.000	Merged-chr8-122432082-1
Merged-chr11-109798279-9	chr11	109797755	109798668	+	0.000	0.000	Merged-chr11-109798279-9
Merged-chr9-37552724-59	chr9	37552354	37553111	+	0.000	0.000	Merged-chr9-37552724-59
Merged-chr12-24630472-12	chr12	24630316	24630676	+	0.000	0.000	Merged-chr12-24630472-12
Merged-chr4-24556316-23	chr4	24556150	24556500	+	0.000	0.000	Merged-chr4-24556316-23
Merged-chr7-114091168-6	chr7	114090975	114091417	+	0.000	0.000	Merged-chr7-114091168-6
Merged-chr8-115739981-29	chr8	115739636	115740268	+	0.000	0.000	Merged-chr8-115739981-29
Merged-chr6-57823201-33	chr6	57822911	57823503	+	0.000	0.000	Merged-chr6-57823201-33
Merged-chr3-84667466-30	chr3	84667272	84667712	+	0.000	0.000	Merged-chr3-84667466-30
Merged-chrX-157458965-1	chrX	157458867	157459065	+	0.000	0.000	Merged-chrX-157458965-1
Merged-chr8-13596045-1	chr8	13595947	13596145	+	0.000	0.000	Merged-chr8-13596045-1
Merged-chr16-49793742-18	chr16	49793460	49793936	+	0.000	0.000	Merged-chr16-49793742-18
Merged-chr3-10012893-114	chr3	10012654	10013303	+	0.000	0.000	Merged-chr3-10012893-114
Merged-chr7-16350216-16	chr7	16350032	16350482	+	0.000	0.000	Merged-chr7-16350216-16
Merged-chr1-130716598-40	chr1	130716433	130716776	+	0.000	0.000	Merged-chr1-130716598-40
Merged-chr14-47276879-81	chr14	47276593	47277167	+	0.000	0.000	Merged-chr14-47276879-81
Merged-chr11-11775045-14	chr11	11774771	11775272	+	0.000	0.000	Merged-chr11-11775045-14
Merged-chr2-57600767-1	chr2	57600669	57600867	+	0.000	0.000	Merged-chr2-57600767-1
Merged-chr18-55843500-1	chr18	55843402	55843600	+	0.000	0.000	Merged-chr18-55843500-1
Merged-chr15-75086540-31	chr15	75086421	75086727	+	0.000	0.000	Merged-chr15-75086540-31
Merged-chr13-41016381-56	chr13	41016142	41016650	+	0.000	0.000	Merged-chr13-41016381-56
Merged-chr17-12751004-39	chr17	12750726	12751284	+	0.000	0.000	Merged-chr17-12751004-39
Merged-chr4-11885026-32	chr4	11884815	11885245	+	0.000	0.000	Merged-chr4-11885026-32
Merged-chr2-122243973-37	chr2	122243743	122244259	+	0.000	0.000	Merged-chr2-122243973-37
Merged-chr3-152089375-15	chr3	152089233	152089598	+	0.000	0.000	Merged-chr3-152089375-15
Merged-chr17-86825181-1	chr17	86825083	86825281	+	0.000	0.000	Merged-chr17-86825181-1
Merged-chr6-51768092-8	chr6	51767936	51768264	+	0.000	0.000	Merged-chr6-51768092-8
Merged-chr10-128232604-5	chr10	128232480	128232736	+	0.000	0.000	Merged-chr10-128232604-5
Merged-chrX-48713049-46	chrX	48712767	48713349	+	0.000	0.000	Merged-chrX-48713049-46
Merged-chr1-170993303-2	chr1	170993205	170993403	+	0.000	0.000	Merged-chr1-170993303-2
Merged-chr18-65808951-8	chr18	65808821	65809083	+	0.000	0.000	Merged-chr18-65808951-8
Merged-chr8-117498229-1	chr8	117498131	117498329	+	0.000	0.000	Merged-chr8-117498229-1
Merged-chr1-91626193-21	chr1	91625988	91626418	+	0.000	0.000	Merged-chr1-91626193-21
Merged-chr7-123327122-14	chr7	123326886	123327421	+	0.000	0.000	Merged-chr7-123327122-14
Merged-chr12-91803305-23	chr12	91802856	91803638	+	0.000	0.000	Merged-chr12-91803305-23
Merged-chr10-59236613-4	chr10	59236413	59236759	+	0.000	0.000	Merged-chr10-59236613-4
Merged-chr8-46618274-8	chr8	46618106	46618526	+	0.000	0.000	Merged-chr8-46618274-8
Merged-chr9-44044278-2	chr9	44044130	44044429	+	0.000	0.000	Merged-chr9-44044278-2
Merged-chr9-114788883-8	chr9	114788730	114789052	+	0.000	0.000	Merged-chr9-114788883-8
Merged-chr2-11331773-28	chr2	11331493	11332152	+	0.000	0.000	Merged-chr2-11331773-28
Merged-chr17-50087023-6	chr17	50086870	50087206	+	0.000	0.000	Merged-chr17-50087023-6
Merged-chr13-108215159-4	chr13	108215033	108215345	+	0.000	0.000	Merged-chr13-108215159-4
Merged-chr2-9876074-34	chr2	9875913	9876215	+	0.000	0.000	Merged-chr2-9876074-34
Merged-chr2-128388086-23	chr2	128387868	128388260	+	0.000	0.000	Merged-chr2-128388086-23
Merged-chr10-94408966-47	chr10	94408707	94409191	+	0.000	0.000	Merged-chr10-94408966-47
Merged-chr4-8800117-1	chr4	8800019	8800217	+	0.000	0.000	Merged-chr4-8800117-1
Merged-chr17-47504977-46	chr17	47504687	47505205	+	0.000	0.000	Merged-chr17-47504977-46
Merged-chr8-115227272-68	chr8	115226974	115227605	+	0.000	0.000	Merged-chr8-115227272-68
Merged-chr6-50452133-1	chr6	50452035	50452233	+	0.000	0.000	Merged-chr6-50452133-1
Merged-chr9-114758587-29	chr9	114758253	114758875	+	0.000	0.000	Merged-chr9-114758587-29
Merged-chr2-76015614-27	chr2	76015433	76015841	+	0.000	0.000	Merged-chr2-76015614-27
Merged-chr17-44456168-78	chr17	44455646	44456524	+	0.000	0.000	Merged-chr17-44456168-78
Merged-chr1-43311027-1	chr1	43310929	43311127	+	0.000	0.000	Merged-chr1-43311027-1
Merged-chr9-68689529-21	chr9	68689286	68689762	+	0.000	0.000	Merged-chr9-68689529-21
Merged-chr11-74526720-17	chr11	74526444	74526940	+	0.000	0.000	Merged-chr11-74526720-17
Merged-chr3-9705328-27	chr3	9705048	9705564	+	0.000	0.000	Merged-chr3-9705328-27
Merged-chr5-62659064-1	chr5	62658966	62659164	+	0.000	0.000	Merged-chr5-62659064-1
Merged-chr8-94179958-7	chr8	94179790	94180139	+	0.000	0.000	Merged-chr8-94179958-7
Merged-chr14-30722606-2	chr14	30722508	30722706	+	0.000	0.000	Merged-chr14-30722606-2
Merged-chr16-18687311-31	chr16	18686958	18687715	+	0.000	0.000	Merged-chr16-18687311-31
Merged-chr1-14634598-1	chr1	14634500	14634698	+	0.000	0.000	Merged-chr1-14634598-1
Merged-chr11-114876694-1	chr11	114876596	114876794	+	0.000	0.000	Merged-chr11-114876694-1
Merged-chr7-45509668-1	chr7	45509570	45509768	+	0.000	0.000	Merged-chr7-45509668-1
Merged-chr4-135129039-20	chr4	135128668	135129238	+	0.000	0.000	Merged-chr4-135129039-20
Merged-chr9-31217851-21	chr9	31217651	31218039	+	0.000	0.000	Merged-chr9-31217851-21
Merged-chr18-66410673-37	chr18	66410408	66410920	+	0.000	0.000	Merged-chr18-66410673-37
Merged-chr2-76030062-28	chr2	76029436	76030455	+	0.000	0.000	Merged-chr2-76030062-28
Merged-chr1-151686910-2	chr1	151686804	151687019	+	0.000	0.000	Merged-chr1-151686910-2
Merged-chr12-54986342-8	chr12	54986052	54986601	+	0.000	0.000	Merged-chr12-54986342-8
Merged-chr10-91477817-1	chr10	91477719	91477917	+	0.000	0.000	Merged-chr10-91477817-1
Merged-chr1-153092020-1	chr1	153091922	153092120	+	0.000	0.000	Merged-chr1-153092020-1
Merged-chr8-85700831-84	chr8	85700463	85701207	+	0.000	0.000	Merged-chr8-85700831-84
Merged-chr13-63180937-16	chr13	63180755	63181259	+	0.000	0.000	Merged-chr13-63180937-16
Merged-chr17-80221516-11	chr17	80221222	80221808	+	0.000	0.000	Merged-chr17-80221516-11
Merged-chr5-111262795-31	chr5	111262244	111263293	+	0.000	0.000	Merged-chr5-111262795-31
Merged-chr5-86065938-144	chr5	86065464	86066287	+	0.000	0.000	Merged-chr5-86065938-144
Merged-chr1-172312178-79	chr1	172311861	172312584	+	0.000	0.000	Merged-chr1-172312178-79
Merged-chr5-34643160-22	chr5	34643007	34643365	+	0.000	0.000	Merged-chr5-34643160-22
Merged-chr10-7630837-45	chr10	7630283	7631253	+	0.000	0.000	Merged-chr10-7630837-45
Merged-chr18-75338929-5	chr18	75338740	75339095	+	0.000	0.000	Merged-chr18-75338929-5
Merged-chr3-9968684-31	chr3	9968460	9968949	+	0.000	0.000	Merged-chr3-9968684-31
Merged-chr9-58573114-1	chr9	58573016	58573214	+	0.000	0.000	Merged-chr9-58573114-1
Merged-chr2-3800677-4	chr2	3800501	3800824	+	0.000	0.000	Merged-chr2-3800677-4
Merged-chr8-57540400-20	chr8	57540137	57540655	+	0.000	0.000	Merged-chr8-57540400-20
Merged-chr2-174295186-5	chr2	174295075	174295306	+	0.000	0.000	Merged-chr2-174295186-5
Merged-chr14-61429201-4	chr14	61429029	61429369	+	0.000	0.000	Merged-chr14-61429201-4
Merged-chr14-30717039-13	chr14	30716833	30717245	+	0.000	0.000	Merged-chr14-30717039-13
Merged-chr4-46508172-31	chr4	46507977	46508420	+	0.000	0.000	Merged-chr4-46508172-31
Merged-chr8-18954142-48	chr8	18953871	18954361	+	0.000	0.000	Merged-chr8-18954142-48
Merged-chr6-51586174-3	chr6	51586040	51586322	+	0.000	0.000	Merged-chr6-51586174-3
Merged-chr5-62659360-12	chr5	62659169	62659539	+	0.000	0.000	Merged-chr5-62659360-12
Merged-chr17-33552490-32	chr17	33552213	33552882	+	0.000	0.000	Merged-chr17-33552490-32
Merged-chr2-126331993-16	chr2	126331747	126332252	+	0.000	0.000	Merged-chr2-126331993-16
Merged-chr10-77282922-22	chr10	77282702	77283146	+	0.000	0.000	Merged-chr10-77282922-22
Merged-chr2-115560247-1	chr2	115560149	115560347	+	0.000	0.000	Merged-chr2-115560247-1
Merged-chr1-97522024-1	chr1	97521926	97522124	+	0.000	0.000	Merged-chr1-97522024-1
Merged-chr2-150909929-87	chr2	150909545	150910273	+	0.000	0.000	Merged-chr2-150909929-87
Merged-chr2-58178183-2	chr2	58178046	58178323	+	0.000	0.000	Merged-chr2-58178183-2
Merged-chr5-140322236-1	chr5	140322138	140322336	+	0.000	0.000	Merged-chr5-140322236-1
Merged-chr4-46479311-23	chr4	46479025	46479557	+	0.000	0.000	Merged-chr4-46479311-23
Merged-chr2-121418361-6	chr2	121418200	121418562	+	0.000	0.000	Merged-chr2-121418361-6
Merged-chr3-59229189-56	chr3	59228933	59229536	+	0.000	0.000	Merged-chr3-59229189-56
Merged-chr14-70545396-53	chr14	70545153	70545725	+	0.000	0.000	Merged-chr14-70545396-53
Merged-chr3-9715345-15	chr3	9715121	9715567	+	0.000	0.000	Merged-chr3-9715345-15
Merged-chr6-125191910-87	chr6	125191568	125192150	+	0.000	0.000	Merged-chr6-125191910-87
Merged-chr6-97311024-32	chr6	97310812	97311294	+	0.000	0.000	Merged-chr6-97311024-32
Merged-chr4-21712391-32	chr4	21712242	21712609	+	0.000	0.000	Merged-chr4-21712391-32
Merged-chr2-3717454-3	chr2	3717342	3717563	+	0.000	0.000	Merged-chr2-3717454-3
Merged-chr3-108726514-23	chr3	108726311	108726717	+	0.000	0.000	Merged-chr3-108726514-23
Merged-chr2-4872463-2	chr2	4872364	4872565	+	0.000	0.000	Merged-chr2-4872463-2
Merged-chr6-50372929-50	chr6	50372505	50373412	+	0.000	0.000	Merged-chr6-50372929-50
Merged-chr4-11700052-1	chr4	11699954	11700152	+	0.000	0.000	Merged-chr4-11700052-1
Merged-chr12-17257057-21	chr12	17256839	17257300	+	0.000	0.000	Merged-chr12-17257057-21
Merged-chr1-153130055-45	chr1	153129768	153130363	+	0.000	0.000	Merged-chr1-153130055-45
Merged-chr10-128231276-2	chr10	128231165	128231390	+	0.000	0.000	Merged-chr10-128231276-2
Merged-chr7-118141478-27	chr7	118141300	118141675	+	0.000	0.000	Merged-chr7-118141478-27
Merged-chr10-24955689-7	chr10	24955556	24955824	+	0.000	0.000	Merged-chr10-24955689-7
Merged-chr2-90679344-61	chr2	90679057	90679541	+	0.000	0.000	Merged-chr2-90679344-61
Merged-chr10-99085159-29	chr10	99084901	99085394	+	0.000	0.000	Merged-chr10-99085159-29
Merged-chr14-70781292-78	chr14	70781057	70781487	+	0.000	0.000	Merged-chr14-70781292-78
Merged-chr12-17253265-28	chr12	17253031	17253490	+	0.000	0.000	Merged-chr12-17253265-28
Merged-chr17-44713966-59	chr17	44713428	44714605	+	0.000	0.000	Merged-chr17-44713966-59
Merged-chr3-146121713-45	chr3	146121539	146121938	+	0.000	0.000	Merged-chr3-146121713-45
Merged-chr17-50086189-28	chr17	50085728	50086535	+	0.000	0.000	Merged-chr17-50086189-28
Merged-chr6-50503909-4	chr6	50503679	50504133	+	0.000	0.000	Merged-chr6-50503909-4
Merged-chr18-32352849-42	chr18	32352596	32353557	+	0.000	0.000	Merged-chr18-32352849-42
Merged-chr17-44105756-70	chr17	44105524	44106033	+	0.000	0.000	Merged-chr17-44105756-70
Merged-chr6-97417201-28	chr6	97416993	97417433	+	0.000	0.000	Merged-chr6-97417201-28
Merged-chr5-117388866-82	chr5	117388608	117389235	+	0.000	0.000	Merged-chr5-117388866-82
Merged-chr8-53630787-29	chr8	53630549	53631025	+	0.000	0.000	Merged-chr8-53630787-29
Merged-chr10-69816063-1	chr10	69815965	69816163	+	0.000	0.000	Merged-chr10-69816063-1
Merged-chr9-75544945-8	chr9	75544780	75545128	+	0.000	0.000	Merged-chr9-75544945-8
Merged-chr2-52420161-1	chr2	52420063	52420261	+	0.000	0.000	Merged-chr2-52420161-1
Merged-chr6-115989651-28	chr6	115989396	115989906	+	0.000	0.000	Merged-chr6-115989651-28
Merged-chr9-114797763-25	chr9	114797512	114797980	+	0.000	0.000	Merged-chr9-114797763-25
Merged-chr2-125214795-24	chr2	125214481	125215031	+	0.000	0.000	Merged-chr2-125214795-24
Merged-chr4-123904987-55	chr4	123904738	123905213	+	0.000	0.000	Merged-chr4-123904987-55
Merged-chr2-103761224-59	chr2	103761021	103761431	+	0.000	0.000	Merged-chr2-103761224-59
Merged-chr11-106994404-9	chr11	106994196	106994642	+	0.000	0.000	Merged-chr11-106994404-9
Merged-chr1-139163024-8	chr1	139162857	139163192	+	0.000	0.000	Merged-chr1-139163024-8
Merged-chr7-4816774-19	chr7	4816628	4816961	+	0.000	0.000	Merged-chr7-4816774-19
Merged-chr9-107312364-1	chr9	107312266	107312464	+	0.000	0.000	Merged-chr9-107312364-1
Merged-chr9-44044631-4	chr9	44044450	44044774	+	0.000	0.000	Merged-chr9-44044631-4
Merged-chr1-144273228-38	chr1	144273084	144273460	+	0.000	0.000	Merged-chr1-144273228-38
Merged-chr1-157411675-8	chr1	157411301	157411915	+	0.000	0.000	Merged-chr1-157411675-8
Merged-chr11-95876479-4	chr11	95876283	95876666	+	0.000	0.000	Merged-chr11-95876479-4
Merged-chr1-88720923-30	chr1	88720727	88721114	+	0.000	0.000	Merged-chr1-88720923-30
Merged-chr1-180359505-12	chr1	180359313	180359646	+	0.000	0.000	Merged-chr1-180359505-12
Merged-chr9-69307213-9	chr9	69306953	69307374	+	0.000	0.000	Merged-chr9-69307213-9
Merged-chr6-66535397-73	chr6	66535034	66535698	+	0.000	0.000	Merged-chr6-66535397-73
Merged-chr4-8728967-9	chr4	8728735	8729149	+	0.000	0.000	Merged-chr4-8728967-9
Merged-chr11-98925291-3	chr11	98925168	98925422	+	0.000	0.000	Merged-chr11-98925291-3
Merged-chr2-148672697-83	chr2	148672360	148672995	+	0.000	0.000	Merged-chr2-148672697-83
Merged-chr6-124907981-12	chr6	124907814	124908183	+	0.000	0.000	Merged-chr6-124907981-12
Merged-chr18-55841714-1	chr18	55841616	55841814	+	0.000	0.000	Merged-chr18-55841714-1
Merged-chr15-66877875-1	chr15	66877777	66877975	+	0.000	0.000	Merged-chr15-66877875-1
Merged-chr11-50388359-2	chr11	50388228	50388493	+	0.000	0.000	Merged-chr11-50388359-2
Merged-chr10-28194242-1	chr10	28194144	28194342	+	0.000	0.000	Merged-chr10-28194242-1
Merged-chr2-128345707-20	chr2	128345491	128345904	+	0.000	0.000	Merged-chr2-128345707-20
Merged-chr9-117923021-2	chr9	117922843	117923201	+	0.000	0.000	Merged-chr9-117923021-2
Merged-chr11-120630995-1	chr11	120630897	120631095	+	0.000	0.000	Merged-chr11-120630995-1
Merged-chr8-124150798-11	chr8	124150626	124150958	+	0.000	0.000	Merged-chr8-124150798-11
Merged-chr1-79858629-58	chr1	79858285	79859076	+	0.000	0.000	Merged-chr1-79858629-58
Merged-chr2-69428323-9	chr2	69428090	69428558	+	0.000	0.000	Merged-chr2-69428323-9
Merged-chr2-90574177-3	chr2	90573938	90574363	+	0.000	0.000	Merged-chr2-90574177-3
Merged-chr18-46182052-26	chr18	46181768	46182313	+	0.000	0.000	Merged-chr18-46182052-26
Merged-chr5-37147664-17	chr5	37147528	37147813	+	0.000	0.000	Merged-chr5-37147664-17
Merged-chr19-18598032-2	chr19	18597902	18598164	+	0.000	0.000	Merged-chr19-18598032-2
Merged-chr17-3557673-71	chr17	3557443	3557877	+	0.000	0.000	Merged-chr17-3557673-71
Merged-chr1-60937145-34	chr1	60936819	60937422	+	0.000	0.000	Merged-chr1-60937145-34
Merged-chr1-181922021-44	chr1	181921817	181922312	+	0.000	0.000	Merged-chr1-181922021-44
Merged-chr10-44448070-110	chr10	44447785	44448570	+	0.000	0.000	Merged-chr10-44448070-110
Merged-chr3-101300426-8	chr3	101300248	101300603	+	0.000	0.000	Merged-chr3-101300426-8
Merged-chr2-61755182-23	chr2	61754851	61755440	+	0.000	0.000	Merged-chr2-61755182-23
Merged-chr10-91154304-42	chr10	91154075	91154521	+	0.000	0.000	Merged-chr10-91154304-42
Merged-chr8-3353982-9	chr8	3353861	3354162	+	0.000	0.000	Merged-chr8-3353982-9
Merged-chr14-7832137-26	chr14	7831924	7832475	+	0.000	0.000	Merged-chr14-7832137-26
Merged-chr10-8136726-1	chr10	8136628	8136826	+	0.000	0.000	Merged-chr10-8136726-1
Merged-chr1-60913471-46	chr1	60913250	60913688	+	0.000	0.000	Merged-chr1-60913471-46
Merged-chr16-64899292-19	chr16	64899092	64899557	+	0.000	0.000	Merged-chr16-64899292-19
Merged-chr14-20885499-75	chr14	20885041	20885922	+	0.000	0.000	Merged-chr14-20885499-75
Merged-chr18-83751830-2	chr18	83751722	83751940	+	0.000	0.000	Merged-chr18-83751830-2
Merged-chr14-64650080-4	chr14	64649941	64650218	+	0.000	0.000	Merged-chr14-64650080-4
Merged-chr6-42372729-1	chr6	42372631	42372829	+	0.000	0.000	Merged-chr6-42372729-1
Merged-chr17-79355271-160	chr17	79355005	79355573	+	0.000	0.000	Merged-chr17-79355271-160
Merged-chr7-66061335-1	chr7	66061237	66061435	+	0.000	0.000	Merged-chr7-66061335-1
Merged-chr2-164770470-1	chr2	164770372	164770570	+	0.000	0.000	Merged-chr2-164770470-1
Merged-chr13-101669067-25	chr13	101668868	101669365	+	0.000	0.000	Merged-chr13-101669067-25
Merged-chr5-111261749-1	chr5	111261651	111261849	+	0.000	0.000	Merged-chr5-111261749-1
Merged-chr7-114088152-53	chr7	114087883	114088420	+	0.000	0.000	Merged-chr7-114088152-53
Merged-chr18-23805225-5	chr18	23805046	23805383	+	0.000	0.000	Merged-chr18-23805225-5
Merged-chr1-66874962-7	chr1	66874717	66875255	+	0.000	0.000	Merged-chr1-66874962-7
Merged-chr9-111057032-179	chr9	111055656	111058273	+	0.000	0.000	Merged-chr9-111057032-179
Merged-chr6-122740176-23	chr6	122739951	122740408	+	0.000	0.000	Merged-chr6-122740176-23
Merged-chr1-171771592-84	chr1	171770916	171772567	+	0.000	0.000	Merged-chr1-171771592-84
Merged-chr4-44316514-33	chr4	44316293	44316722	+	0.000	0.000	Merged-chr4-44316514-33
Merged-chr14-78733697-3	chr14	78733502	78733938	+	0.000	0.000	Merged-chr14-78733697-3
Merged-chr10-111508765-1	chr10	111508667	111508865	+	0.000	0.000	Merged-chr10-111508765-1
Merged-chr8-22544867-25	chr8	22544580	22545212	+	0.000	0.000	Merged-chr8-22544867-25
Merged-chr5-8722882-18	chr5	8722631	8723242	+	0.000	0.000	Merged-chr5-8722882-18
Merged-chr12-112692822-1	chr12	112692724	112692922	+	0.000	0.000	Merged-chr12-112692822-1
Merged-chr10-95677953-62	chr10	95677709	95678168	+	0.000	0.000	Merged-chr10-95677953-62
Merged-chr5-144166019-31	chr5	144165713	144166238	+	0.000	0.000	Merged-chr5-144166019-31
Merged-chr2-13573939-7	chr2	13573743	13574125	+	0.000	0.000	Merged-chr2-13573939-7
Merged-chr7-135736096-74	chr7	135735714	135736333	+	0.000	0.000	Merged-chr7-135736096-74
Merged-chr6-17281526-83	chr6	17281095	17281960	+	0.000	0.000	Merged-chr6-17281526-83
Merged-chr18-23804762-8	chr18	23804635	23804911	+	0.000	0.000	Merged-chr18-23804762-8
Merged-chr18-4314050-37	chr18	4313851	4314371	+	0.000	0.000	Merged-chr18-4314050-37
Merged-chr15-34237471-2	chr15	34237330	34237614	+	0.000	0.000	Merged-chr15-34237471-2
Merged-chr11-114876342-13	chr11	114876095	114876568	+	0.000	0.000	Merged-chr11-114876342-13
Merged-chr12-91745246-3	chr12	91745119	91745378	+	0.000	0.000	Merged-chr12-91745246-3
