#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TH1_Associated--ATAC_peaks.bed all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Th1.dn.bed
Merged-chr15-36733808-27	chr15	36733637	36734150	+	0.000	0.000	Merged-chr15-36733808-27
Merged-chr16-64759519-1	chr16	64759421	64759619	+	0.000	0.000	Merged-chr16-64759519-1
Merged-chr1-189597091-1	chr1	189596993	189597191	+	0.000	0.000	Merged-chr1-189597091-1
Merged-chr4-145224828-1	chr4	145224730	145224928	+	0.000	0.000	Merged-chr4-145224828-1
Merged-chr7-16364476-48	chr7	16364219	16364728	+	0.000	0.000	Merged-chr7-16364476-48
Merged-chr18-67688678-27	chr18	67688491	67688896	+	0.000	0.000	Merged-chr18-67688678-27
Merged-chr17-87344693-70	chr17	87344364	87344924	+	0.000	0.000	Merged-chr17-87344693-70
Merged-chr1-93804092-59	chr1	93803698	93804460	+	0.000	0.000	Merged-chr1-93804092-59
Merged-chr2-65237970-5	chr2	65237760	65238131	+	0.000	0.000	Merged-chr2-65237970-5
Merged-chr7-118132174-1	chr7	118132076	118132274	+	0.000	0.000	Merged-chr7-118132174-1
Merged-chr7-66180398-100	chr7	66179807	66180739	+	0.000	0.000	Merged-chr7-66180398-100
Merged-chr11-116620758-6	chr11	116620629	116620890	+	0.000	0.000	Merged-chr11-116620758-6
Merged-chr5-33652283-110	chr5	33651967	33652578	+	0.000	0.000	Merged-chr5-33652283-110
Merged-chr4-135068016-12	chr4	135067868	135068180	+	0.000	0.000	Merged-chr4-135068016-12
Merged-chr9-123761041-31	chr9	123760832	123761281	+	0.000	0.000	Merged-chr9-123761041-31
Merged-chr4-44022551-59	chr4	44022300	44022885	+	0.000	0.000	Merged-chr4-44022551-59
Merged-chr14-73124034-46	chr14	73123817	73124321	+	0.000	0.000	Merged-chr14-73124034-46
Merged-chr2-128430953-27	chr2	128430742	128431103	+	0.000	0.000	Merged-chr2-128430953-27
Merged-chr19-53338883-3	chr19	53338774	53339001	+	0.000	0.000	Merged-chr19-53338883-3
Merged-chr16-75906879-48	chr16	75906630	75907107	+	0.000	0.000	Merged-chr16-75906879-48
Merged-chr5-4104538-75	chr5	4104269	4104893	+	0.000	0.000	Merged-chr5-4104538-75
Merged-chr2-148558603-15	chr2	148558302	148558773	+	0.000	0.000	Merged-chr2-148558603-15
Merged-chr5-72201680-1	chr5	72201582	72201780	+	0.000	0.000	Merged-chr5-72201680-1
Merged-chr3-96263071-120	chr3	96262767	96263441	+	0.000	0.000	Merged-chr3-96263071-120
Merged-chr19-18583788-5	chr19	18583653	18583905	+	0.000	0.000	Merged-chr19-18583788-5
Merged-chrX-77801758-16	chrX	77801517	77801984	+	0.000	0.000	Merged-chrX-77801758-16
Merged-chr13-95964370-69	chr13	95964109	95964627	+	0.000	0.000	Merged-chr13-95964370-69
Merged-chr12-100508863-24	chr12	100508589	100509128	+	0.000	0.000	Merged-chr12-100508863-24
Merged-chr11-22982151-60	chr11	22981910	22982320	+	0.000	0.000	Merged-chr11-22982151-60
Merged-chr7-48881197-86	chr7	48880851	48881600	+	0.000	0.000	Merged-chr7-48881197-86
Merged-chr17-50125394-33	chr17	50125133	50125672	+	0.000	0.000	Merged-chr17-50125394-33
Merged-chr10-44679817-10	chr10	44679659	44679997	+	0.000	0.000	Merged-chr10-44679817-10
Merged-chr8-33636764-22	chr8	33636430	33636951	+	0.000	0.000	Merged-chr8-33636764-22
Merged-chr11-101627512-104	chr11	101627062	101627836	+	0.000	0.000	Merged-chr11-101627512-104
Merged-chr13-60935285-22	chr13	60935005	60935548	+	0.000	0.000	Merged-chr13-60935285-22
Merged-chr9-120055033-46	chr9	120054827	120055257	+	0.000	0.000	Merged-chr9-120055033-46
Merged-chr19-55263325-12	chr19	55263156	55263484	+	0.000	0.000	Merged-chr19-55263325-12
Merged-chr17-44556103-15	chr17	44555881	44556392	+	0.000	0.000	Merged-chr17-44556103-15
Merged-chr6-54088359-21	chr6	54088163	54088569	+	0.000	0.000	Merged-chr6-54088359-21
Merged-chr14-25646256-47	chr14	25646009	25646589	+	0.000	0.000	Merged-chr14-25646256-47
Merged-chr11-88955371-64	chr11	88955184	88955636	+	0.000	0.000	Merged-chr11-88955371-64
Merged-chr5-113826814-9	chr5	113826600	113826972	+	0.000	0.000	Merged-chr5-113826814-9
Merged-chr14-70775826-84	chr14	70774945	70776446	+	0.000	0.000	Merged-chr14-70775826-84
Merged-chr3-86915418-7	chr3	86915252	86915558	+	0.000	0.000	Merged-chr3-86915418-7
Merged-chr15-78589660-2	chr15	78589508	78589815	+	0.000	0.000	Merged-chr15-78589660-2
Merged-chr1-97623545-45	chr1	97623228	97623732	+	0.000	0.000	Merged-chr1-97623545-45
Merged-chr1-191498446-41	chr1	191498168	191498685	+	0.000	0.000	Merged-chr1-191498446-41
Merged-chr9-124039143-13	chr9	124038984	124039337	+	0.000	0.000	Merged-chr9-124039143-13
Merged-chr19-38054631-113	chr19	38054320	38054932	+	0.000	0.000	Merged-chr19-38054631-113
Merged-chr8-84844879-3	chr8	84844762	84844999	+	0.000	0.000	Merged-chr8-84844879-3
Merged-chr1-125467463-13	chr1	125467266	125467680	+	0.000	0.000	Merged-chr1-125467463-13
Merged-chr8-106017356-24	chr8	106017191	106017607	+	0.000	0.000	Merged-chr8-106017356-24
Merged-chr11-115477851-75	chr11	115477482	115478096	+	0.000	0.000	Merged-chr11-115477851-75
Merged-chr12-91713689-29	chr12	91713223	91713979	+	0.000	0.000	Merged-chr12-91713689-29
Merged-chr2-181879155-37	chr2	181878945	181879463	+	0.000	0.000	Merged-chr2-181879155-37
Merged-chr16-38463059-10	chr16	38462889	38463200	+	0.000	0.000	Merged-chr16-38463059-10
Merged-chr7-128184822-3	chr7	128184704	128184952	+	0.000	0.000	Merged-chr7-128184822-3
Merged-chr8-104344230-45	chr8	104344046	104344404	+	0.000	0.000	Merged-chr8-104344230-45
Merged-chr8-13689540-1	chr8	13689442	13689640	+	0.000	0.000	Merged-chr8-13689540-1
Merged-chr4-138447600-30	chr4	138447338	138447811	+	0.000	0.000	Merged-chr4-138447600-30
Merged-chr19-40661209-23	chr19	40660979	40661480	+	0.000	0.000	Merged-chr19-40661209-23
Merged-chr10-42057428-21	chr10	42057095	42057676	+	0.000	0.000	Merged-chr10-42057428-21
Merged-chr8-13663197-13	chr8	13662979	13663408	+	0.000	0.000	Merged-chr8-13663197-13
Merged-chr5-74348625-55	chr5	74348361	74348899	+	0.000	0.000	Merged-chr5-74348625-55
Merged-chr11-73095625-2	chr11	73095521	73095731	+	0.000	0.000	Merged-chr11-73095625-2
Merged-chr17-44615135-1	chr17	44615037	44615235	+	0.000	0.000	Merged-chr17-44615135-1
Merged-chr2-57587301-16	chr2	57587149	57587482	+	0.000	0.000	Merged-chr2-57587301-16
Merged-chr13-51171193-89	chr13	51170945	51171393	+	0.000	0.000	Merged-chr13-51171193-89
Merged-chr11-104648786-9	chr11	104648631	104648919	+	0.000	0.000	Merged-chr11-104648786-9
Merged-chr5-105515630-23	chr5	105515359	105515836	+	0.000	0.000	Merged-chr5-105515630-23
Merged-chr8-83955457-59	chr8	83955247	83955638	+	0.000	0.000	Merged-chr8-83955457-59
Merged-chrX-164027245-2	chrX	164027147	164027345	+	0.000	0.000	Merged-chrX-164027245-2
Merged-chr13-110554072-2	chr13	110553913	110554234	+	0.000	0.000	Merged-chr13-110554072-2
Merged-chr2-11655377-58	chr2	11655210	11655580	+	0.000	0.000	Merged-chr2-11655377-58
Merged-chr2-66102335-49	chr2	66102078	66102742	+	0.000	0.000	Merged-chr2-66102335-49
Merged-chr12-118372100-17	chr12	118371929	118372374	+	0.000	0.000	Merged-chr12-118372100-17
Merged-chr3-107807489-31	chr3	107807145	107807703	+	0.000	0.000	Merged-chr3-107807489-31
Merged-chr8-71558703-90	chr8	71558070	71559322	+	0.000	0.000	Merged-chr8-71558703-90
Merged-chr1-133763303-37	chr1	133763109	133763531	+	0.000	0.000	Merged-chr1-133763303-37
Merged-chr14-47418232-53	chr14	47417962	47418489	+	0.000	0.000	Merged-chr14-47418232-53
Merged-chr7-110202943-8	chr7	110202721	110203384	+	0.000	0.000	Merged-chr7-110202943-8
Merged-chr15-98831395-87	chr15	98831166	98831939	+	0.000	0.000	Merged-chr15-98831395-87
Merged-chr5-112278382-13	chr5	112278248	112278494	+	0.000	0.000	Merged-chr5-112278382-13
Merged-chr11-104664090-22	chr11	104663840	104664288	+	0.000	0.000	Merged-chr11-104664090-22
Merged-chr17-50136209-46	chr17	50135961	50136439	+	0.000	0.000	Merged-chr17-50136209-46
Merged-chr7-114086185-16	chr7	114086003	114086377	+	0.000	0.000	Merged-chr7-114086185-16
Merged-chr2-128427077-16	chr2	128426881	128427246	+	0.000	0.000	Merged-chr2-128427077-16
Merged-chr13-114887526-35	chr13	114887096	114887749	+	0.000	0.000	Merged-chr13-114887526-35
Merged-chr16-64898423-6	chr16	64898218	64898578	+	0.000	0.000	Merged-chr16-64898423-6
Merged-chr5-137705432-32	chr5	137705262	137705598	+	0.000	0.000	Merged-chr5-137705432-32
Merged-chr8-57580004-34	chr8	57579873	57580215	+	0.000	0.000	Merged-chr8-57580004-34
Merged-chr5-112256899-1	chr5	112256801	112256999	+	0.000	0.000	Merged-chr5-112256899-1
Merged-chr4-155894344-17	chr4	155894128	155894591	+	0.000	0.000	Merged-chr4-155894344-17
Merged-chr2-101816960-10	chr2	101816661	101817244	+	0.000	0.000	Merged-chr2-101816960-10
Merged-chr7-44748552-57	chr7	44748335	44748784	+	0.000	0.000	Merged-chr7-44748552-57
Merged-chr12-118376782-123	chr12	118376491	118377102	+	0.000	0.000	Merged-chr12-118376782-123
Merged-chr15-11992599-3	chr15	11992492	11992707	+	0.000	0.000	Merged-chr15-11992599-3
Merged-chr12-103129553-17	chr12	103129324	103129786	+	0.000	0.000	Merged-chr12-103129553-17
Merged-chr17-48432807-17	chr17	48432647	48432944	+	0.000	0.000	Merged-chr17-48432807-17
Merged-chr1-160040121-22	chr1	160039899	160040285	+	0.000	0.000	Merged-chr1-160040121-22
Merged-chr10-44410043-43	chr10	44409835	44410450	+	0.000	0.000	Merged-chr10-44410043-43
Merged-chr3-27314931-22	chr3	27314769	27315102	+	0.000	0.000	Merged-chr3-27314931-22
Merged-chr3-109165436-34	chr3	109165218	109165600	+	0.000	0.000	Merged-chr3-109165436-34
Merged-chr4-136190007-31	chr4	136189733	136190285	+	0.000	0.000	Merged-chr4-136190007-31
Merged-chr2-52378804-68	chr2	52378416	52379059	+	0.000	0.000	Merged-chr2-52378804-68
Merged-chr16-18876767-28	chr16	18876613	18876955	+	0.000	0.000	Merged-chr16-18876767-28
Merged-chr3-79504650-9	chr3	79504477	79504871	+	0.000	0.000	Merged-chr3-79504650-9
Merged-chr2-26668948-49	chr2	26668713	26669194	+	0.000	0.000	Merged-chr2-26668948-49
Merged-chr6-8691434-22	chr6	8691142	8691683	+	0.000	0.000	Merged-chr6-8691434-22
Merged-chr12-102704988-92	chr12	102704533	102705492	+	0.000	0.000	Merged-chr12-102704988-92
Merged-chr2-66114486-5	chr2	66114366	66114612	+	0.000	0.000	Merged-chr2-66114486-5
Merged-chr12-3983883-10	chr12	3983647	3984080	+	0.000	0.000	Merged-chr12-3983883-10
Merged-chr4-155803512-55	chr4	155803180	155803797	+	0.000	0.000	Merged-chr4-155803512-55
Merged-chr13-63223423-77	chr13	63223190	63223748	+	0.000	0.000	Merged-chr13-63223423-77
Merged-chr1-130993857-55	chr1	130993599	130994072	+	0.000	0.000	Merged-chr1-130993857-55
Merged-chr7-135989153-2	chr7	135989031	135989277	+	0.000	0.000	Merged-chr7-135989153-2
Merged-chr19-41332408-11	chr19	41332244	41332605	+	0.000	0.000	Merged-chr19-41332408-11
Merged-chr7-75795153-56	chr7	75794457	75795587	+	0.000	0.000	Merged-chr7-75795153-56
Merged-chr17-74140468-12	chr17	74140187	74140684	+	0.000	0.000	Merged-chr17-74140468-12
Merged-chr11-67525871-1	chr11	67525773	67525971	+	0.000	0.000	Merged-chr11-67525871-1
Merged-chr2-128094730-21	chr2	128094469	128094972	+	0.000	0.000	Merged-chr2-128094730-21
Merged-chr6-48725705-47	chr6	48725494	48726037	+	0.000	0.000	Merged-chr6-48725705-47
Merged-chr17-79346494-1	chr17	79346396	79346594	+	0.000	0.000	Merged-chr17-79346494-1
Merged-chr6-137492060-50	chr6	137491762	137492429	+	0.000	0.000	Merged-chr6-137492060-50
Merged-chr6-118167184-65	chr6	118166955	118167452	+	0.000	0.000	Merged-chr6-118167184-65
Merged-chr15-78923681-44	chr15	78923467	78923903	+	0.000	0.000	Merged-chr15-78923681-44
Merged-chr9-41141262-26	chr9	41140998	41141486	+	0.000	0.000	Merged-chr9-41141262-26
Merged-chr15-38301067-73	chr15	38300827	38301353	+	0.000	0.000	Merged-chr15-38301067-73
Merged-chr7-110221778-96	chr7	110221522	110222038	+	0.000	0.000	Merged-chr7-110221778-96
Merged-chr6-135497150-1	chr6	135497052	135497250	+	0.000	0.000	Merged-chr6-135497150-1
Merged-chr1-176835876-48	chr1	176835481	176836157	+	0.000	0.000	Merged-chr1-176835876-48
Merged-chr11-74556046-55	chr11	74555529	74556378	+	0.000	0.000	Merged-chr11-74556046-55
Merged-chr17-12171339-11	chr17	12171091	12171551	+	0.000	0.000	Merged-chr17-12171339-11
Merged-chr12-100895499-71	chr12	100895321	100895838	+	0.000	0.000	Merged-chr12-100895499-71
Merged-chr5-62766144-65	chr5	62765786	62766426	+	0.000	0.000	Merged-chr5-62766144-65
Merged-chr1-176950373-27	chr1	176949978	176950643	+	0.000	0.000	Merged-chr1-176950373-27
Merged-chr10-75566499-3	chr10	75566317	75566741	+	0.000	0.000	Merged-chr10-75566499-3
Merged-chr6-130235815-5	chr6	130235658	130235997	+	0.000	0.000	Merged-chr6-130235815-5
Merged-chr3-142546913-30	chr3	142546762	142547169	+	0.000	0.000	Merged-chr3-142546913-30
Merged-chr13-63249270-18	chr13	63249054	63249430	+	0.000	0.000	Merged-chr13-63249270-18
Merged-chr4-117189989-101	chr4	117189793	117190303	+	0.000	0.000	Merged-chr4-117189989-101
Merged-chr10-118461532-37	chr10	118461235	118461778	+	0.000	0.000	Merged-chr10-118461532-37
Merged-chr15-102331863-50	chr15	102331660	102332129	+	0.000	0.000	Merged-chr15-102331863-50
Merged-chr7-67372198-2	chr7	67372080	67372319	+	0.000	0.000	Merged-chr7-67372198-2
Merged-chr17-56935503-57	chr17	56935018	56935785	+	0.000	0.000	Merged-chr17-56935503-57
Merged-chr13-52600425-17	chr13	52599999	52600670	+	0.000	0.000	Merged-chr13-52600425-17
Merged-chr9-123931993-21	chr9	123931764	123932155	+	0.000	0.000	Merged-chr9-123931993-21
Merged-chr7-118500296-3	chr7	118500193	118500405	+	0.000	0.000	Merged-chr7-118500296-3
Merged-chr9-114761950-4	chr9	114761783	114762105	+	0.000	0.000	Merged-chr9-114761950-4
Merged-chr14-120405299-37	chr14	120404977	120405492	+	0.000	0.000	Merged-chr14-120405299-37
Merged-chr11-53658206-1	chr11	53658108	53658306	+	0.000	0.000	Merged-chr11-53658206-1
Merged-chr6-115853380-61	chr6	115853179	115853758	+	0.000	0.000	Merged-chr6-115853380-61
Merged-chr3-104784379-10	chr3	104784208	104784554	+	0.000	0.000	Merged-chr3-104784379-10
Merged-chr10-75893293-53	chr10	75893076	75893482	+	0.000	0.000	Merged-chr10-75893293-53
Merged-chr11-110399187-55	chr11	110398896	110399519	+	0.000	0.000	Merged-chr11-110399187-55
Merged-chr17-44690721-49	chr17	44690434	44691013	+	0.000	0.000	Merged-chr17-44690721-49
Merged-chr3-98348432-78	chr3	98348125	98348701	+	0.000	0.000	Merged-chr3-98348432-78
Merged-chr2-70022122-26	chr2	70021707	70022464	+	0.000	0.000	Merged-chr2-70022122-26
Merged-chr3-137864841-55	chr3	137864626	137865020	+	0.000	0.000	Merged-chr3-137864841-55
Merged-chr4-8834782-18	chr4	8834595	8835033	+	0.000	0.000	Merged-chr4-8834782-18
Merged-chr5-62574565-45	chr5	62574233	62574755	+	0.000	0.000	Merged-chr5-62574565-45
Merged-chr2-38536477-82	chr2	38536164	38536840	+	0.000	0.000	Merged-chr2-38536477-82
Merged-chr9-57343958-3	chr9	57343817	57344098	+	0.000	0.000	Merged-chr9-57343958-3
Merged-chr6-135373581-28	chr6	135373381	135373835	+	0.000	0.000	Merged-chr6-135373581-28
Merged-chr19-41377174-2	chr19	41377052	41377298	+	0.000	0.000	Merged-chr19-41377174-2
Merged-chr5-62707193-2	chr5	62707076	62707312	+	0.000	0.000	Merged-chr5-62707193-2
Merged-chr13-49652936-64	chr13	49652674	49653182	+	0.000	0.000	Merged-chr13-49652936-64
Merged-chr1-75179465-11	chr1	75179227	75179696	+	0.000	0.000	Merged-chr1-75179465-11
Merged-chr2-128392502-21	chr2	128392343	128392663	+	0.000	0.000	Merged-chr2-128392502-21
Merged-chr12-91734800-57	chr12	91734567	91735047	+	0.000	0.000	Merged-chr12-91734800-57
Merged-chr3-102724816-69	chr3	102724573	102725096	+	0.000	0.000	Merged-chr3-102724816-69
Merged-chr14-105275358-28	chr14	105275095	105275568	+	0.000	0.000	Merged-chr14-105275358-28
Merged-chr10-83733897-13	chr10	83733728	83734074	+	0.000	0.000	Merged-chr10-83733897-13
Merged-chr10-69563766-16	chr10	69563196	69564060	+	0.000	0.000	Merged-chr10-69563766-16
Merged-chr2-164943047-31	chr2	164942825	164943255	+	0.000	0.000	Merged-chr2-164943047-31
Merged-chr10-83336542-10	chr10	83336401	83336679	+	0.000	0.000	Merged-chr10-83336542-10
Merged-chr2-128041579-1	chr2	128041481	128041679	+	0.000	0.000	Merged-chr2-128041579-1
Merged-chr10-111444388-2	chr10	111444289	111444489	+	0.000	0.000	Merged-chr10-111444388-2
Merged-chr4-126557087-49	chr4	126556854	126557319	+	0.000	0.000	Merged-chr4-126557087-49
Merged-chr10-83337608-73	chr10	83337128	83338207	+	0.000	0.000	Merged-chr10-83337608-73
Merged-chr5-150118801-72	chr5	150118435	150119056	+	0.000	0.000	Merged-chr5-150118801-72
Merged-chr18-89089145-29	chr18	89088963	89089408	+	0.000	0.000	Merged-chr18-89089145-29
Merged-chr14-78699403-40	chr14	78699145	78699639	+	0.000	0.000	Merged-chr14-78699403-40
Merged-chr6-118139138-58	chr6	118138909	118139543	+	0.000	0.000	Merged-chr6-118139138-58
Merged-chr11-72961545-111	chr11	72961283	72961802	+	0.000	0.000	Merged-chr11-72961545-111
Merged-chr18-75428588-1	chr18	75428490	75428688	+	0.000	0.000	Merged-chr18-75428588-1
Merged-chr4-137356875-3	chr4	137356768	137356986	+	0.000	0.000	Merged-chr4-137356875-3
Merged-chr8-83997144-69	chr8	83996785	83997474	+	0.000	0.000	Merged-chr8-83997144-69
Merged-chr9-123928756-104	chr9	123928548	123929187	+	0.000	0.000	Merged-chr9-123928756-104
Merged-chr15-96696909-28	chr15	96696434	96697363	+	0.000	0.000	Merged-chr15-96696909-28
Merged-chr7-66104804-17	chr7	66104527	66104998	+	0.000	0.000	Merged-chr7-66104804-17
Merged-chr11-109473625-115	chr11	109472992	109474109	+	0.000	0.000	Merged-chr11-109473625-115
Merged-chr4-46560470-31	chr4	46560294	46560770	+	0.000	0.000	Merged-chr4-46560470-31
Merged-chr6-129627649-22	chr6	129627429	129627892	+	0.000	0.000	Merged-chr6-129627649-22
Merged-chr11-121703125-113	chr11	121702254	121703944	+	0.000	0.000	Merged-chr11-121703125-113
Merged-chr19-8983288-15	chr19	8982985	8983541	+	0.000	0.000	Merged-chr19-8983288-15
Merged-chr8-111941211-2	chr8	111941053	111941371	+	0.000	0.000	Merged-chr8-111941211-2
Merged-chr11-64115983-5	chr11	64115813	64116137	+	0.000	0.000	Merged-chr11-64115983-5
Merged-chr7-109985698-1	chr7	109985600	109985798	+	0.000	0.000	Merged-chr7-109985698-1
Merged-chr19-24280966-8	chr19	24280828	24281101	+	0.000	0.000	Merged-chr19-24280966-8
Merged-chr5-137684690-53	chr5	137684378	137684930	+	0.000	0.000	Merged-chr5-137684690-53
Merged-chr11-116618312-2	chr11	116618214	116618412	+	0.000	0.000	Merged-chr11-116618312-2
Merged-chr6-137492797-3	chr6	137492629	137492949	+	0.000	0.000	Merged-chr6-137492797-3
Merged-chr9-37554470-32	chr9	37554227	37554734	+	0.000	0.000	Merged-chr9-37554470-32
Merged-chr1-54913673-53	chr1	54913447	54913925	+	0.000	0.000	Merged-chr1-54913673-53
Merged-chr12-100501438-41	chr12	100501172	100501671	+	0.000	0.000	Merged-chr12-100501438-41
Merged-chr6-97531148-12	chr6	97530933	97531446	+	0.000	0.000	Merged-chr6-97531148-12
Merged-chr9-124101060-3	chr9	124100954	124101166	+	0.000	0.000	Merged-chr9-124101060-3
Merged-chrX-7308441-13	chrX	7308266	7308629	+	0.000	0.000	Merged-chrX-7308441-13
Merged-chr11-74420557-4	chr11	74420293	74420765	+	0.000	0.000	Merged-chr11-74420557-4
Merged-chr13-102147244-2	chr13	102147143	102147347	+	0.000	0.000	Merged-chr13-102147244-2
Merged-chr6-82748444-5	chr6	82748295	82748587	+	0.000	0.000	Merged-chr6-82748444-5
Merged-chr3-59261558-2	chr3	59261460	59261658	+	0.000	0.000	Merged-chr3-59261558-2
Merged-chr7-3281916-4	chr7	3281812	3282029	+	0.000	0.000	Merged-chr7-3281916-4
Merged-chr17-48467518-66	chr17	48466989	48467916	+	0.000	0.000	Merged-chr17-48467518-66
Merged-chr3-59129783-11	chr3	59129575	59129978	+	0.000	0.000	Merged-chr3-59129783-11
Merged-chr9-57522211-1	chr9	57522113	57522311	+	0.000	0.000	Merged-chr9-57522211-1
Merged-chr2-11320345-22	chr2	11320146	11320529	+	0.000	0.000	Merged-chr2-11320345-22
Merged-chr1-182255030-67	chr1	182254775	182255279	+	0.000	0.000	Merged-chr1-182255030-67
Merged-chr5-112276606-72	chr5	112276213	112276815	+	0.000	0.000	Merged-chr5-112276606-72
Merged-chr7-128238195-129	chr7	128237668	128238584	+	0.000	0.000	Merged-chr7-128238195-129
Merged-chr12-44209945-88	chr12	44209737	44210377	+	0.000	0.000	Merged-chr12-44209945-88
Merged-chr8-117053387-18	chr8	117053168	117053590	+	0.000	0.000	Merged-chr8-117053387-18
Merged-chr12-100442312-6	chr12	100442153	100442497	+	0.000	0.000	Merged-chr12-100442312-6
Merged-chr18-84025496-8	chr18	84025338	84025645	+	0.000	0.000	Merged-chr18-84025496-8
Merged-chr1-125457166-6	chr1	125457019	125457315	+	0.000	0.000	Merged-chr1-125457166-6
Merged-chr6-122262807-20	chr6	122262599	122262972	+	0.000	0.000	Merged-chr6-122262807-20
Merged-chr7-44547248-9	chr7	44547059	44547407	+	0.000	0.000	Merged-chr7-44547248-9
Merged-chr11-107417418-57	chr11	107417209	107417621	+	0.000	0.000	Merged-chr11-107417418-57
Merged-chr11-46446267-3	chr11	46446118	46446433	+	0.000	0.000	Merged-chr11-46446267-3
Merged-chr18-14604609-11	chr18	14604378	14604868	+	0.000	0.000	Merged-chr18-14604609-11
Merged-chr18-89214991-26	chr18	89214788	89215204	+	0.000	0.000	Merged-chr18-89214991-26
Merged-chr1-125464212-5	chr1	125464074	125464337	+	0.000	0.000	Merged-chr1-125464212-5
Merged-chr8-91070466-126	chr8	91070206	91070699	+	0.000	0.000	Merged-chr8-91070466-126
Merged-chr6-42373286-40	chr6	42372951	42373514	+	0.000	0.000	Merged-chr6-42373286-40
Merged-chr7-28821132-69	chr7	28820908	28821423	+	0.000	0.000	Merged-chr7-28821132-69
Merged-chr3-108458860-74	chr3	108458674	108459123	+	0.000	0.000	Merged-chr3-108458860-74
Merged-chr12-116439612-8	chr12	116439476	116439804	+	0.000	0.000	Merged-chr12-116439612-8
Merged-chr16-36670841-17	chr16	36670638	36671016	+	0.000	0.000	Merged-chr16-36670841-17
Merged-chr9-32510046-42	chr9	32509799	32510627	+	0.000	0.000	Merged-chr9-32510046-42
Merged-chr2-119594435-52	chr2	119594137	119594708	+	0.000	0.000	Merged-chr2-119594435-52
Merged-chr13-62624100-54	chr13	62623917	62624344	+	0.000	0.000	Merged-chr13-62624100-54
Merged-chr2-79086397-1	chr2	79086299	79086497	+	0.000	0.000	Merged-chr2-79086397-1
Merged-chr8-123318633-49	chr8	123318450	123318881	+	0.000	0.000	Merged-chr8-123318633-49
Merged-chr14-77861310-50	chr14	77860951	77861493	+	0.000	0.000	Merged-chr14-77861310-50
Merged-chr2-167349371-94	chr2	167349105	167349937	+	0.000	0.000	Merged-chr2-167349371-94
Merged-chr7-80406275-3	chr7	80406138	80406454	+	0.000	0.000	Merged-chr7-80406275-3
Merged-chr3-94375656-27	chr3	94375303	94375910	+	0.000	0.000	Merged-chr3-94375656-27
Merged-chr5-139179213-31	chr5	139178984	139179420	+	0.000	0.000	Merged-chr5-139179213-31
Merged-chr13-108426538-45	chr13	108426206	108426782	+	0.000	0.000	Merged-chr13-108426538-45
Merged-chr4-11965839-3	chr4	11965714	11965969	+	0.000	0.000	Merged-chr4-11965839-3
Merged-chr4-43965989-36	chr4	43965278	43966465	+	0.000	0.000	Merged-chr4-43965989-36
Merged-chr11-115475686-55	chr11	115475360	115475978	+	0.000	0.000	Merged-chr11-115475686-55
Merged-chr13-96131214-1	chr13	96131116	96131314	+	0.000	0.000	Merged-chr13-96131214-1
Merged-chr4-145278401-24	chr4	145278122	145278615	+	0.000	0.000	Merged-chr4-145278401-24
Merged-chr2-129198566-84	chr2	129198332	129198896	+	0.000	0.000	Merged-chr2-129198566-84
Merged-chr5-34539337-1	chr5	34539239	34539437	+	0.000	0.000	Merged-chr5-34539337-1
Merged-chr13-101664276-40	chr13	101663995	101664550	+	0.000	0.000	Merged-chr13-101664276-40
Merged-chr5-21370599-51	chr5	21370308	21370830	+	0.000	0.000	Merged-chr5-21370599-51
Merged-chr13-63238136-32	chr13	63237986	63238299	+	0.000	0.000	Merged-chr13-63238136-32
Merged-chr3-152152191-31	chr3	152151969	152152444	+	0.000	0.000	Merged-chr3-152152191-31
Merged-chr13-108426890-1	chr13	108426792	108426990	+	0.000	0.000	Merged-chr13-108426890-1
Merged-chr10-117804433-75	chr10	117803946	117804827	+	0.000	0.000	Merged-chr10-117804433-75
Merged-chr9-36767872-68	chr9	36767636	36768192	+	0.000	0.000	Merged-chr9-36767872-68
Merged-chr10-41957566-13	chr10	41957365	41957760	+	0.000	0.000	Merged-chr10-41957566-13
Merged-chr9-54676759-26	chr9	54676498	54676970	+	0.000	0.000	Merged-chr9-54676759-26
Merged-chr8-84639429-78	chr8	84639082	84639698	+	0.000	0.000	Merged-chr8-84639429-78
Merged-chr7-80450087-44	chr7	80449763	80450340	+	0.000	0.000	Merged-chr7-80450087-44
Merged-chr17-31840670-46	chr17	31840479	31841016	+	0.000	0.000	Merged-chr17-31840670-46
Merged-chr13-30005164-10	chr13	30004973	30005358	+	0.000	0.000	Merged-chr13-30005164-10
Merged-chr8-115496222-29	chr8	115495949	115496471	+	0.000	0.000	Merged-chr8-115496222-29
Merged-chr13-23535335-61	chr13	23534997	23535563	+	0.000	0.000	Merged-chr13-23535335-61
Merged-chr16-78546881-68	chr16	78546486	78547256	+	0.000	0.000	Merged-chr16-78546881-68
Merged-chr17-56958229-22	chr17	56958014	56958449	+	0.000	0.000	Merged-chr17-56958229-22
Merged-chr13-115107653-33	chr13	115107450	115107993	+	0.000	0.000	Merged-chr13-115107653-33
Merged-chr7-128130967-6	chr7	128130819	128131128	+	0.000	0.000	Merged-chr7-128130967-6
