#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_III--ATAC_peaks.bed all.df.numx.c5-STAT4_WT_Tfh_vs_Naive.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_WT_Tfh_vs_Naive.dn.bed
Merged-chr7-73597413-17	chr7	73597245	73597575	+	0.000	0.000	Merged-chr7-73597413-17
Merged-chr1-39981009-8	chr1	39980788	39981164	+	0.000	0.000	Merged-chr1-39981009-8
Merged-chr9-14273135-1	chr9	14273037	14273235	+	0.000	0.000	Merged-chr9-14273135-1
Merged-chr2-130449559-2	chr2	130449389	130449732	+	0.000	0.000	Merged-chr2-130449559-2
Merged-chr4-16162455-7	chr4	16162322	16162652	+	0.000	0.000	Merged-chr4-16162455-7
Merged-chr19-40831890-3	chr19	40831779	40832018	+	0.000	0.000	Merged-chr19-40831890-3
Merged-chr15-9528468-81	chr15	9528086	9529114	+	0.000	0.000	Merged-chr15-9528468-81
Merged-chr16-35919066-70	chr16	35918769	35919573	+	0.000	0.000	Merged-chr16-35919066-70
Merged-chr6-89360889-1	chr6	89360791	89360989	+	0.000	0.000	Merged-chr6-89360889-1
Merged-chr5-75527470-1	chr5	75527372	75527570	+	0.000	0.000	Merged-chr5-75527470-1
Merged-chr15-9527309-5	chr15	9527155	9527497	+	0.000	0.000	Merged-chr15-9527309-5
Merged-chr1-180314313-47	chr1	180314013	180314924	+	0.000	0.000	Merged-chr1-180314313-47
Merged-chr13-5215568-1	chr13	5215470	5215668	+	0.000	0.000	Merged-chr13-5215568-1
Merged-chr6-144196480-1	chr6	144196382	144196580	+	0.000	0.000	Merged-chr6-144196480-1
Merged-chrX-75764478-65	chrX	75764149	75764707	+	0.000	0.000	Merged-chrX-75764478-65
Merged-chr10-95021382-15	chr10	95021198	95021630	+	0.000	0.000	Merged-chr10-95021382-15
Merged-chr14-121696559-1	chr14	121696461	121696659	+	0.000	0.000	Merged-chr14-121696559-1
Merged-chr16-91545855-29	chr16	91545566	91546176	+	0.000	0.000	Merged-chr16-91545855-29
Merged-chr15-25984474-72	chr15	25984114	25984829	+	0.000	0.000	Merged-chr15-25984474-72
Merged-chr10-117688537-15	chr10	117688267	117688703	+	0.000	0.000	Merged-chr10-117688537-15
Merged-chr18-7867842-1	chr18	7867744	7867942	+	0.000	0.000	Merged-chr18-7867842-1
Merged-chr6-143832682-5	chr6	143832502	143832956	+	0.000	0.000	Merged-chr6-143832682-5
Merged-chr10-115385008-149	chr10	115384514	115385233	+	0.000	0.000	Merged-chr10-115385008-149
Merged-chr11-3185092-55	chr11	3184669	3185672	+	0.000	0.000	Merged-chr11-3185092-55
Merged-chr7-4792933-47	chr7	4792651	4793212	+	0.000	0.000	Merged-chr7-4792933-47
Merged-chr6-67535210-32	chr6	67534827	67535485	+	0.000	0.000	Merged-chr6-67535210-32
Merged-chr13-12395311-75	chr13	12394955	12395495	+	0.000	0.000	Merged-chr13-12395311-75
Merged-chr13-116972376-8	chr13	116972160	116972577	+	0.000	0.000	Merged-chr13-116972376-8
Merged-chr9-14244719-42	chr9	14244409	14245016	+	0.000	0.000	Merged-chr9-14244719-42
Merged-chr15-3995835-69	chr15	3995405	3996120	+	0.000	0.000	Merged-chr15-3995835-69
Merged-chr14-121697013-30	chr14	121696761	121697277	+	0.000	0.000	Merged-chr14-121697013-30
Merged-chr4-19569772-83	chr4	19569524	19570087	+	0.000	0.000	Merged-chr4-19569772-83
Merged-chr1-82893598-7	chr1	82893316	82893837	+	0.000	0.000	Merged-chr1-82893598-7
Merged-chr1-93754706-110	chr1	93754373	93755090	+	0.000	0.000	Merged-chr1-93754706-110
Merged-chr5-75034219-5	chr5	75034079	75034362	+	0.000	0.000	Merged-chr5-75034219-5
Merged-chr12-116000112-33	chr12	115999866	116000443	+	0.000	0.000	Merged-chr12-116000112-33
Merged-chr15-12375841-43	chr15	12375632	12376071	+	0.000	0.000	Merged-chr15-12375841-43
Merged-chr12-115980801-30	chr12	115980613	115981048	+	0.000	0.000	Merged-chr12-115980801-30
Merged-chr16-10783041-1	chr16	10782943	10783141	+	0.000	0.000	Merged-chr16-10783041-1
Merged-chr17-42883914-20	chr17	42883387	42884322	+	0.000	0.000	Merged-chr17-42883914-20
Merged-chr9-62421317-30	chr9	62421125	62421487	+	0.000	0.000	Merged-chr9-62421317-30
Merged-chr1-34831505-37	chr1	34831253	34831780	+	0.000	0.000	Merged-chr1-34831505-37
Merged-chr4-32352065-6	chr4	32351931	32352216	+	0.000	0.000	Merged-chr4-32352065-6
Merged-chr19-29418635-70	chr19	29418352	29418966	+	0.000	0.000	Merged-chr19-29418635-70
Merged-chr12-73908126-110	chr12	73907699	73908816	+	0.000	0.000	Merged-chr12-73908126-110
Merged-chr13-117023549-1	chr13	117023451	117023649	+	0.000	0.000	Merged-chr13-117023549-1
Merged-chr2-68319886-32	chr2	68319644	68320139	+	0.000	0.000	Merged-chr2-68319886-32
Merged-chr5-75484105-1	chr5	75484007	75484205	+	0.000	0.000	Merged-chr5-75484105-1
Merged-chr7-13024228-149	chr7	13023689	13024689	+	0.000	0.000	Merged-chr7-13024228-149
Merged-chr1-171921445-86	chr1	171921180	171921692	+	0.000	0.000	Merged-chr1-171921445-86
Merged-chr17-42870691-4	chr17	42870575	42870805	+	0.000	0.000	Merged-chr17-42870691-4
Merged-chr13-116884873-20	chr13	116884469	116885357	+	0.000	0.000	Merged-chr13-116884873-20
Merged-chr15-9575046-48	chr15	9574865	9575254	+	0.000	0.000	Merged-chr15-9575046-48
Merged-chr8-79398951-115	chr8	79398031	79399640	+	0.000	0.000	Merged-chr8-79398951-115
Merged-chr6-143830198-17	chr6	143829855	143830444	+	0.000	0.000	Merged-chr6-143830198-17
Merged-chr6-120978325-32	chr6	120978096	120978638	+	0.000	0.000	Merged-chr6-120978325-32
Merged-chr8-61540042-30	chr8	61539762	61540280	+	0.000	0.000	Merged-chr8-61540042-30
Merged-chrX-36903321-80	chrX	36902644	36903817	+	0.000	0.000	Merged-chrX-36903321-80
Merged-chr14-78273841-14	chr14	78273679	78274039	+	0.000	0.000	Merged-chr14-78273841-14
Merged-chr18-24305514-11	chr18	24305312	24305714	+	0.000	0.000	Merged-chr18-24305514-11
Merged-chr6-143961927-1	chr6	143961829	143962027	+	0.000	0.000	Merged-chr6-143961927-1
Merged-chr9-48480601-54	chr9	48480351	48480927	+	0.000	0.000	Merged-chr9-48480601-54
Merged-chr7-73583891-58	chr7	73583501	73584312	+	0.000	0.000	Merged-chr7-73583891-58
Merged-chr13-117051602-40	chr13	117051369	117051835	+	0.000	0.000	Merged-chr13-117051602-40
Merged-chr17-80762560-27	chr17	80762384	80762780	+	0.000	0.000	Merged-chr17-80762560-27
Merged-chr6-143838453-2	chr6	143838307	143838601	+	0.000	0.000	Merged-chr6-143838453-2
Merged-chr1-188980258-48	chr1	188979912	188980523	+	0.000	0.000	Merged-chr1-188980258-48
Merged-chr4-144906777-28	chr4	144906578	144906978	+	0.000	0.000	Merged-chr4-144906777-28
Merged-chr2-68436038-76	chr2	68435367	68436328	+	0.000	0.000	Merged-chr2-68436038-76
Merged-chr10-42862533-53	chr10	42862242	42862825	+	0.000	0.000	Merged-chr10-42862533-53
Merged-chr13-4712896-2	chr13	4712775	4713020	+	0.000	0.000	Merged-chr13-4712896-2
Merged-chr15-31452943-2	chr15	31452794	31453095	+	0.000	0.000	Merged-chr15-31452943-2
Merged-chr13-3634138-58	chr13	3633876	3634381	+	0.000	0.000	Merged-chr13-3634138-58
Merged-chr6-144190387-4	chr6	144190259	144190509	+	0.000	0.000	Merged-chr6-144190387-4
Merged-chr4-65444952-1	chr4	65444854	65445052	+	0.000	0.000	Merged-chr4-65444952-1
Merged-chr2-37703369-89	chr2	37703045	37703751	+	0.000	0.000	Merged-chr2-37703369-89
Merged-chrX-134751230-54	chrX	134750947	134751540	+	0.000	0.000	Merged-chrX-134751230-54
Merged-chr11-99136684-32	chr11	99136446	99136913	+	0.000	0.000	Merged-chr11-99136684-32
Merged-chr6-145303796-48	chr6	145303537	145303976	+	0.000	0.000	Merged-chr6-145303796-48
Merged-chr11-3141764-10	chr11	3141533	3141921	+	0.000	0.000	Merged-chr11-3141764-10
Merged-chr14-51913534-68	chr14	51913122	51913830	+	0.000	0.000	Merged-chr14-51913534-68
Merged-chr6-143914805-1	chr6	143914707	143914905	+	0.000	0.000	Merged-chr6-143914805-1
Merged-chr6-144902713-143	chr6	144902440	144902926	+	0.000	0.000	Merged-chr6-144902713-143
Merged-chr1-127320105-13	chr1	127319894	127320276	+	0.000	0.000	Merged-chr1-127320105-13
Merged-chrX-134585795-59	chrX	134585571	134586056	+	0.000	0.000	Merged-chrX-134585795-59
Merged-chr1-191326224-91	chr1	191325916	191326473	+	0.000	0.000	Merged-chr1-191326224-91
Merged-chr2-16551082-1	chr2	16550984	16551182	+	0.000	0.000	Merged-chr2-16551082-1
Merged-chr6-144130277-1	chr6	144130179	144130377	+	0.000	0.000	Merged-chr6-144130277-1
Merged-chr1-127319416-1	chr1	127319318	127319516	+	0.000	0.000	Merged-chr1-127319416-1
Merged-chr14-122700825-21	chr14	122700620	122701105	+	0.000	0.000	Merged-chr14-122700825-21
Merged-chr2-37702611-3	chr2	37702450	37702743	+	0.000	0.000	Merged-chr2-37702611-3
Merged-chr13-42052204-127	chr13	42052027	42052495	+	0.000	0.000	Merged-chr13-42052204-127
Merged-chr15-91673188-51	chr15	91672898	91673660	+	0.000	0.000	Merged-chr15-91673188-51
Merged-chr8-128320967-22	chr8	128320749	128321186	+	0.000	0.000	Merged-chr8-128320967-22
Merged-chr2-77280140-2	chr2	77280031	77280252	+	0.000	0.000	Merged-chr2-77280140-2
Merged-chr18-64931407-12	chr18	64931187	64931686	+	0.000	0.000	Merged-chr18-64931407-12
Merged-chr5-65102762-27	chr5	65102419	65103226	+	0.000	0.000	Merged-chr5-65102762-27
Merged-chr17-84183642-1	chr17	84183544	84183742	+	0.000	0.000	Merged-chr17-84183642-1
Merged-chr6-89439047-1	chr6	89438949	89439147	+	0.000	0.000	Merged-chr6-89439047-1
Merged-chr10-19171527-11	chr10	19171376	19171731	+	0.000	0.000	Merged-chr10-19171527-11
Merged-chr14-105176952-137	chr14	105176449	105177233	+	0.000	0.000	Merged-chr14-105176952-137
Merged-chr12-78356695-8	chr12	78356467	78356872	+	0.000	0.000	Merged-chr12-78356695-8
Merged-chr2-26623162-26	chr2	26622917	26623358	+	0.000	0.000	Merged-chr2-26623162-26
Merged-chr9-94993790-30	chr9	94993515	94994035	+	0.000	0.000	Merged-chr9-94993790-30
Merged-chr16-94239755-12	chr16	94239554	94239955	+	0.000	0.000	Merged-chr16-94239755-12
Merged-chr8-126673229-3	chr8	126673075	126673415	+	0.000	0.000	Merged-chr8-126673229-3
Merged-chr9-7897799-25	chr9	7897502	7897997	+	0.000	0.000	Merged-chr9-7897799-25
Merged-chrX-134746637-15	chrX	134746416	134746825	+	0.000	0.000	Merged-chrX-134746637-15
Merged-chr3-123506114-2	chr3	123505967	123506263	+	0.000	0.000	Merged-chr3-123506114-2
Merged-chr18-41863369-1	chr18	41863271	41863469	+	0.000	0.000	Merged-chr18-41863369-1
Merged-chr1-105463592-2	chr1	105463444	105463743	+	0.000	0.000	Merged-chr1-105463592-2
Merged-chr4-53159835-57	chr4	53159405	53160141	+	0.000	0.000	Merged-chr4-53159835-57
Merged-chr5-75601161-1	chr5	75601063	75601261	+	0.000	0.000	Merged-chr5-75601161-1
Merged-chr9-53346409-3	chr9	53346187	53346594	+	0.000	0.000	Merged-chr9-53346409-3
Merged-chr7-80032517-2	chr7	80032417	80032620	+	0.000	0.000	Merged-chr7-80032517-2
Merged-chr5-105239792-56	chr5	105239428	105240089	+	0.000	0.000	Merged-chr5-105239792-56
Merged-chr2-13224767-22	chr2	13224568	13225132	+	0.000	0.000	Merged-chr2-13224767-22
Merged-chr10-19187840-1	chr10	19187742	19187940	+	0.000	0.000	Merged-chr10-19187840-1
Merged-chr15-12313413-17	chr15	12313223	12313634	+	0.000	0.000	Merged-chr15-12313413-17
Merged-chr13-116797748-1	chr13	116797650	116797848	+	0.000	0.000	Merged-chr13-116797748-1
Merged-chr9-41073372-94	chr9	41072672	41073848	+	0.000	0.000	Merged-chr9-41073372-94
Merged-chr14-24779334-63	chr14	24779027	24779713	+	0.000	0.000	Merged-chr14-24779334-63
Merged-chr7-35754427-56	chr7	35754196	35754608	+	0.000	0.000	Merged-chr7-35754427-56
Merged-chr13-117227502-2	chr13	117227371	117227635	+	0.000	0.000	Merged-chr13-117227502-2
Merged-chr6-88769402-8	chr6	88769211	88769558	+	0.000	0.000	Merged-chr6-88769402-8
Merged-chr10-30810990-49	chr10	30810725	30811195	+	0.000	0.000	Merged-chr10-30810990-49
Merged-chr6-144269959-70	chr6	144269282	144270667	+	0.000	0.000	Merged-chr6-144269959-70
Merged-chr17-3082994-35	chr17	3082865	3083140	+	0.000	0.000	Merged-chr17-3082994-35
Merged-chr7-24268316-1	chr7	24268218	24268416	+	0.000	0.000	Merged-chr7-24268316-1
Merged-chr1-105543373-21	chr1	105543112	105543733	+	0.000	0.000	Merged-chr1-105543373-21
Merged-chr1-178336064-1	chr1	178335966	178336164	+	0.000	0.000	Merged-chr1-178336064-1
Merged-chr9-114509981-26	chr9	114509708	114510184	+	0.000	0.000	Merged-chr9-114509981-26
Merged-chr9-48980590-7	chr9	48980320	48980806	+	0.000	0.000	Merged-chr9-48980590-7
Merged-chr2-77264775-7	chr2	77264551	77265032	+	0.000	0.000	Merged-chr2-77264775-7
Merged-chr5-75792010-32	chr5	75791628	75792654	+	0.000	0.000	Merged-chr5-75792010-32
Merged-chr4-32388354-27	chr4	32388177	32388525	+	0.000	0.000	Merged-chr4-32388354-27
Merged-chr11-32015031-2	chr11	32014930	32015135	+	0.000	0.000	Merged-chr11-32015031-2
Merged-chr8-34964798-1	chr8	34964700	34964898	+	0.000	0.000	Merged-chr8-34964798-1
Merged-chr15-59174617-3	chr15	59174465	59174768	+	0.000	0.000	Merged-chr15-59174617-3
Merged-chr11-116354750-2	chr11	116354633	116354870	+	0.000	0.000	Merged-chr11-116354750-2
Merged-chr10-108301034-32	chr10	108300828	108301294	+	0.000	0.000	Merged-chr10-108301034-32
Merged-chr18-7869140-116	chr18	7868708	7869455	+	0.000	0.000	Merged-chr18-7869140-116
Merged-chr9-42039131-7	chr9	42038966	42039305	+	0.000	0.000	Merged-chr9-42039131-7
Merged-chr2-68471266-4	chr2	68471144	68471390	+	0.000	0.000	Merged-chr2-68471266-4
Merged-chr3-122984427-120	chr3	122984199	122984723	+	0.000	0.000	Merged-chr3-122984427-120
Merged-chr2-23540156-12	chr2	23540001	23540295	+	0.000	0.000	Merged-chr2-23540156-12
Merged-chr11-98741365-3	chr11	98741267	98741465	+	0.000	0.000	Merged-chr11-98741365-3
Merged-chr9-41078542-5	chr9	41078429	41078652	+	0.000	0.000	Merged-chr9-41078542-5
Merged-chr18-80492606-36	chr18	80492452	80492785	+	0.000	0.000	Merged-chr18-80492606-36
Merged-chr1-82901993-1	chr1	82901895	82902093	+	0.000	0.000	Merged-chr1-82901993-1
Merged-chr10-19171994-39	chr10	19171760	19172188	+	0.000	0.000	Merged-chr10-19171994-39
Merged-chr7-79721597-45	chr7	79721336	79722019	+	0.000	0.000	Merged-chr7-79721597-45
Merged-chr12-13508859-14	chr12	13508663	13509163	+	0.000	0.000	Merged-chr12-13508859-14
Merged-chrX-9272776-84	chrX	9272464	9273083	+	0.000	0.000	Merged-chrX-9272776-84
Merged-chr7-73595384-59	chr7	73595081	73595733	+	0.000	0.000	Merged-chr7-73595384-59
Merged-chr16-95999409-48	chr16	95999167	95999621	+	0.000	0.000	Merged-chr16-95999409-48
Merged-chr11-77483872-51	chr11	77483576	77484235	+	0.000	0.000	Merged-chr11-77483872-51
Merged-chr16-91549017-7	chr16	91548811	91549202	+	0.000	0.000	Merged-chr16-91549017-7
Merged-chr16-24092313-3	chr16	24092184	24092429	+	0.000	0.000	Merged-chr16-24092313-3
Merged-chr14-121931088-62	chr14	121930795	121931485	+	0.000	0.000	Merged-chr14-121931088-62
Merged-chr17-56291357-21	chr17	56291182	56291510	+	0.000	0.000	Merged-chr17-56291357-21
Merged-chr14-14347275-2	chr14	14347147	14347405	+	0.000	0.000	Merged-chr14-14347275-2
Merged-chr2-150451435-66	chr2	150451001	150451737	+	0.000	0.000	Merged-chr2-150451435-66
Merged-chr1-189879850-1	chr1	189879752	189879950	+	0.000	0.000	Merged-chr1-189879850-1
Merged-chr7-80176723-11	chr7	80176395	80177024	+	0.000	0.000	Merged-chr7-80176723-11
Merged-chr8-34965490-78	chr8	34965126	34965916	+	0.000	0.000	Merged-chr8-34965490-78
Merged-chr19-29454284-53	chr19	29454089	29454626	+	0.000	0.000	Merged-chr19-29454284-53
Merged-chr2-75689231-12	chr2	75689014	75689598	+	0.000	0.000	Merged-chr2-75689231-12
Merged-chr9-101074267-139	chr9	101073906	101074944	+	0.000	0.000	Merged-chr9-101074267-139
Merged-chr1-173432561-56	chr1	173432349	173432802	+	0.000	0.000	Merged-chr1-173432561-56
Merged-chr12-73881688-45	chr12	73881397	73881894	+	0.000	0.000	Merged-chr12-73881688-45
Merged-chr11-4289401-53	chr11	4289183	4289605	+	0.000	0.000	Merged-chr11-4289401-53
Merged-chr13-91461110-110	chr13	91460681	91461478	+	0.000	0.000	Merged-chr13-91461110-110
Merged-chr16-14439328-12	chr16	14439072	14439508	+	0.000	0.000	Merged-chr16-14439328-12
Merged-chr17-15715029-65	chr17	15714494	15715566	+	0.000	0.000	Merged-chr17-15715029-65
Merged-chr8-15011224-110	chr8	15010211	15012300	+	0.000	0.000	Merged-chr8-15011224-110
Merged-chr9-53818897-24	chr9	53818731	53819059	+	0.000	0.000	Merged-chr9-53818897-24
Merged-chr1-55406748-7	chr1	55406612	55406891	+	0.000	0.000	Merged-chr1-55406748-7
Merged-chr12-36155639-21	chr12	36155273	36156055	+	0.000	0.000	Merged-chr12-36155639-21
Merged-chr4-32335883-56	chr4	32335604	32336164	+	0.000	0.000	Merged-chr4-32335883-56
Merged-chr14-121916227-99	chr14	121915638	121916587	+	0.000	0.000	Merged-chr14-121916227-99
Merged-chr13-117206316-8	chr13	117206154	117206480	+	0.000	0.000	Merged-chr13-117206316-8
Merged-chr7-73524685-48	chr7	73524359	73524940	+	0.000	0.000	Merged-chr7-73524685-48
Merged-chr2-16357586-1	chr2	16357488	16357686	+	0.000	0.000	Merged-chr2-16357586-1
Merged-chr8-14989606-62	chr8	14989437	14989865	+	0.000	0.000	Merged-chr8-14989606-62
Merged-chr15-59620120-63	chr15	59619829	59620473	+	0.000	0.000	Merged-chr15-59620120-63
Merged-chr7-96915877-37	chr7	96915640	96916137	+	0.000	0.000	Merged-chr7-96915877-37
Merged-chr7-80183609-6	chr7	80183485	80183733	+	0.000	0.000	Merged-chr7-80183609-6
Merged-chr16-14380008-54	chr16	14379678	14380248	+	0.000	0.000	Merged-chr16-14380008-54
Merged-chr15-31418440-29	chr15	31417895	31418827	+	0.000	0.000	Merged-chr15-31418440-29
Merged-chr16-18075425-17	chr16	18075252	18075619	+	0.000	0.000	Merged-chr16-18075425-17
Merged-chr8-126693986-5	chr8	126693780	126694201	+	0.000	0.000	Merged-chr8-126693986-5
Merged-chr5-134445374-16	chr5	134445183	134445559	+	0.000	0.000	Merged-chr5-134445374-16
Merged-chr8-121907786-62	chr8	121907581	121908032	+	0.000	0.000	Merged-chr8-121907786-62
Merged-chr10-130335391-5	chr10	130335234	130335531	+	0.000	0.000	Merged-chr10-130335391-5
Merged-chr11-3168842-32	chr11	3168667	3169085	+	0.000	0.000	Merged-chr11-3168842-32
Merged-chr3-135958988-1	chr3	135958890	135959088	+	0.000	0.000	Merged-chr3-135958988-1
Merged-chr1-38185745-4	chr1	38185613	38185880	+	0.000	0.000	Merged-chr1-38185745-4
Merged-chr12-117606737-1	chr12	117606639	117606837	+	0.000	0.000	Merged-chr12-117606737-1
Merged-chr9-14140765-12	chr9	14140536	14140976	+	0.000	0.000	Merged-chr9-14140765-12
Merged-chr11-3164655-4	chr11	3164510	3164791	+	0.000	0.000	Merged-chr11-3164655-4
Merged-chr4-11156378-59	chr4	11156181	11156617	+	0.000	0.000	Merged-chr4-11156378-59
Merged-chr9-14201080-12	chr9	14200879	14201479	+	0.000	0.000	Merged-chr9-14201080-12
Merged-chr9-38727917-2	chr9	38727729	38728107	+	0.000	0.000	Merged-chr9-38727917-2
Merged-chr11-3150858-4	chr11	3150709	3150989	+	0.000	0.000	Merged-chr11-3150858-4
Merged-chr16-38761036-6	chr16	38760716	38761251	+	0.000	0.000	Merged-chr16-38761036-6
Merged-chr5-134494514-28	chr5	134494318	134494655	+	0.000	0.000	Merged-chr5-134494514-28
Merged-chr4-144907129-1	chr4	144907031	144907229	+	0.000	0.000	Merged-chr4-144907129-1
Merged-chr13-30192249-19	chr13	30192012	30192445	+	0.000	0.000	Merged-chr13-30192249-19
Merged-chr16-38742658-84	chr16	38742139	38743068	+	0.000	0.000	Merged-chr16-38742658-84
Merged-chr19-46042474-4	chr19	46042271	46042619	+	0.000	0.000	Merged-chr19-46042474-4
Merged-chr15-82899429-110	chr15	82898850	82899682	+	0.000	0.000	Merged-chr15-82899429-110
Merged-chr13-30166672-75	chr13	30166323	30167136	+	0.000	0.000	Merged-chr13-30166672-75
Merged-chr11-106674818-63	chr11	106674360	106675173	+	0.000	0.000	Merged-chr11-106674818-63
Merged-chr2-17741101-1	chr2	17741003	17741201	+	0.000	0.000	Merged-chr2-17741101-1
Merged-chr2-77270925-54	chr2	77270277	77271276	+	0.000	0.000	Merged-chr2-77270925-54
Merged-chr14-122807151-20	chr14	122806893	122807415	+	0.000	0.000	Merged-chr14-122807151-20
Merged-chr4-32258239-72	chr4	32258006	32258521	+	0.000	0.000	Merged-chr4-32258239-72
Merged-chr2-21205632-118	chr2	21205417	21205828	+	0.000	0.000	Merged-chr2-21205632-118
Merged-chr4-32149076-96	chr4	32148849	32149333	+	0.000	0.000	Merged-chr4-32149076-96
Merged-chr4-32335031-5	chr4	32334825	32335309	+	0.000	0.000	Merged-chr4-32335031-5
Merged-chr12-52552304-7	chr12	52552173	52552434	+	0.000	0.000	Merged-chr12-52552304-7
Merged-chr1-36309720-44	chr1	36309290	36309973	+	0.000	0.000	Merged-chr1-36309720-44
Merged-chr16-91551484-1	chr16	91551386	91551584	+	0.000	0.000	Merged-chr16-91551484-1
Merged-chr4-32351607-40	chr4	32351278	32351914	+	0.000	0.000	Merged-chr4-32351607-40
Merged-chr17-84186814-6	chr17	84186633	84187050	+	0.000	0.000	Merged-chr17-84186814-6
Merged-chr3-129831268-81	chr3	129831046	129831559	+	0.000	0.000	Merged-chr3-129831268-81
Merged-chrX-7878266-57	chrX	7877927	7878545	+	0.000	0.000	Merged-chrX-7878266-57
Merged-chr17-35194472-47	chr17	35194234	35194794	+	0.000	0.000	Merged-chr17-35194472-47
Merged-chr3-95669045-44	chr3	95668668	95669450	+	0.000	0.000	Merged-chr3-95669045-44
Merged-chr14-121798052-125	chr14	121797771	121798264	+	0.000	0.000	Merged-chr14-121798052-125
Merged-chr1-36321937-14	chr1	36321737	36322182	+	0.000	0.000	Merged-chr1-36321937-14
Merged-chr1-82900738-32	chr1	82900482	82901059	+	0.000	0.000	Merged-chr1-82900738-32
Merged-chr17-84181390-116	chr17	84180814	84181877	+	0.000	0.000	Merged-chr17-84181390-116
Merged-chr13-117211586-48	chr13	117211317	117211775	+	0.000	0.000	Merged-chr13-117211586-48
Merged-chr6-71494113-84	chr6	71493772	71494401	+	0.000	0.000	Merged-chr6-71494113-84
Merged-chr17-84163237-37	chr17	84163035	84163466	+	0.000	0.000	Merged-chr17-84163237-37
Merged-chr5-148595295-34	chr5	148595037	148595514	+	0.000	0.000	Merged-chr5-148595295-34
Merged-chr1-60098100-129	chr1	60097817	60098326	+	0.000	0.000	Merged-chr1-60098100-129
Merged-chr9-41030058-11	chr9	41029833	41030299	+	0.000	0.000	Merged-chr9-41030058-11
Merged-chr5-75693512-1	chr5	75693414	75693612	+	0.000	0.000	Merged-chr5-75693512-1
Merged-chr13-3642271-16	chr13	3642103	3642437	+	0.000	0.000	Merged-chr13-3642271-16
Merged-chr1-173490646-4	chr1	173490548	173490746	+	0.000	0.000	Merged-chr1-173490646-4
Merged-chr7-19301290-62	chr7	19300618	19301996	+	0.000	0.000	Merged-chr7-19301290-62
Merged-chr16-5050226-109	chr16	5049950	5050483	+	0.000	0.000	Merged-chr16-5050226-109
Merged-chr7-80192617-45	chr7	80192418	80192849	+	0.000	0.000	Merged-chr7-80192617-45
Merged-chr3-36151200-64	chr3	36150943	36151411	+	0.000	0.000	Merged-chr3-36151200-64
Merged-chr9-21526182-42	chr9	21525843	21526450	+	0.000	0.000	Merged-chr9-21526182-42
Merged-chr6-89410132-1	chr6	89410034	89410232	+	0.000	0.000	Merged-chr6-89410132-1
Merged-chr5-43841618-50	chr5	43841176	43842145	+	0.000	0.000	Merged-chr5-43841618-50
Merged-chr8-104565019-56	chr8	104564793	104565297	+	0.000	0.000	Merged-chr8-104565019-56
Merged-chr4-32343944-58	chr4	32343633	32344236	+	0.000	0.000	Merged-chr4-32343944-58
Merged-chr1-105663837-98	chr1	105663489	105664165	+	0.000	0.000	Merged-chr1-105663837-98
Merged-chr2-16611911-2	chr2	16611810	16612015	+	0.000	0.000	Merged-chr2-16611911-2
Merged-chr5-75044293-102	chr5	75043890	75044850	+	0.000	0.000	Merged-chr5-75044293-102
Merged-chr4-15958337-98	chr4	15958096	15958617	+	0.000	0.000	Merged-chr4-15958337-98
Merged-chr16-10784438-1	chr16	10784340	10784538	+	0.000	0.000	Merged-chr16-10784438-1
Merged-chr18-7518815-4	chr18	7518623	7518973	+	0.000	0.000	Merged-chr18-7518815-4
Merged-chr2-34963403-108	chr2	34962900	34963867	+	0.000	0.000	Merged-chr2-34963403-108
Merged-chr3-52343640-60	chr3	52343205	52343998	+	0.000	0.000	Merged-chr3-52343640-60
Merged-chr1-189927861-32	chr1	189927685	189928120	+	0.000	0.000	Merged-chr1-189927861-32
Merged-chr17-84185833-1	chr17	84185735	84185933	+	0.000	0.000	Merged-chr17-84185833-1
Merged-chr14-62733787-20	chr14	62733629	62733998	+	0.000	0.000	Merged-chr14-62733787-20
Merged-chr1-44122465-48	chr1	44122309	44122644	+	0.000	0.000	Merged-chr1-44122465-48
Merged-chr4-126861919-23	chr4	126861701	126862218	+	0.000	0.000	Merged-chr4-126861919-23
Merged-chr2-16292147-16	chr2	16291910	16292355	+	0.000	0.000	Merged-chr2-16292147-16
Merged-chr4-32176829-5	chr4	32176602	32177043	+	0.000	0.000	Merged-chr4-32176829-5
Merged-chr7-92561441-74	chr7	92561235	92561687	+	0.000	0.000	Merged-chr7-92561441-74
Merged-chr6-143861453-1	chr6	143861355	143861553	+	0.000	0.000	Merged-chr6-143861453-1
Merged-chr1-71576177-1	chr1	71576079	71576277	+	0.000	0.000	Merged-chr1-71576177-1
Merged-chr11-3146960-2	chr11	3146824	3147098	+	0.000	0.000	Merged-chr11-3146960-2
Merged-chr10-100488141-2	chr10	100488043	100488241	+	0.000	0.000	Merged-chr10-100488141-2
Merged-chr1-127302862-6	chr1	127302717	127302997	+	0.000	0.000	Merged-chr1-127302862-6
Merged-chr14-78536863-71	chr14	78536645	78537157	+	0.000	0.000	Merged-chr14-78536863-71
Merged-chr2-68382520-132	chr2	68382095	68383117	+	0.000	0.000	Merged-chr2-68382520-132
Merged-chr13-117230467-15	chr13	117230277	117230752	+	0.000	0.000	Merged-chr13-117230467-15
