#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_I--ATAC_peaks.bed all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Th1.dn.bed
Merged-chr3-84809112-18	chr3	84808794	84809293	+	0.000	0.000	Merged-chr3-84809112-18
Merged-chr13-43268816-104	chr13	43268554	43269187	+	0.000	0.000	Merged-chr13-43268816-104
Merged-chr8-70811512-10	chr8	70811300	70811682	+	0.000	0.000	Merged-chr8-70811512-10
Merged-chr8-115531430-21	chr8	115531244	115531620	+	0.000	0.000	Merged-chr8-115531430-21
Merged-chr6-129045306-7	chr6	129045106	129045468	+	0.000	0.000	Merged-chr6-129045306-7
Merged-chr13-74808125-133	chr13	74807657	74808542	+	0.000	0.000	Merged-chr13-74808125-133
Merged-chr1-58652657-88	chr1	58652334	58653083	+	0.000	0.000	Merged-chr1-58652657-88
Merged-chr5-112274120-60	chr5	112273972	112274396	+	0.000	0.000	Merged-chr5-112274120-60
Merged-chr12-103059282-39	chr12	103059090	103059618	+	0.000	0.000	Merged-chr12-103059282-39
Merged-chr13-45917473-39	chr13	45917289	45917671	+	0.000	0.000	Merged-chr13-45917473-39
Merged-chr5-113830533-46	chr5	113830287	113830934	+	0.000	0.000	Merged-chr5-113830533-46
Merged-chrX-169319212-31	chrX	169318905	169319451	+	0.000	0.000	Merged-chrX-169319212-31
Merged-chr5-139299297-63	chr5	139299062	139299588	+	0.000	0.000	Merged-chr5-139299297-63
Merged-chr7-139224870-39	chr7	139224607	139225102	+	0.000	0.000	Merged-chr7-139224870-39
Merged-chr13-63187815-25	chr13	63187608	63188034	+	0.000	0.000	Merged-chr13-63187815-25
Merged-chr14-25640736-54	chr14	25640513	25640991	+	0.000	0.000	Merged-chr14-25640736-54
Merged-chr13-102126870-1	chr13	102126772	102126970	+	0.000	0.000	Merged-chr13-102126870-1
Merged-chr17-31820375-2	chr17	31820271	31820482	+	0.000	0.000	Merged-chr17-31820375-2
Merged-chr11-53805960-3	chr11	53805835	53806082	+	0.000	0.000	Merged-chr11-53805960-3
Merged-chr16-49840085-71	chr16	49839762	49840319	+	0.000	0.000	Merged-chr16-49840085-71
Merged-chr8-115514618-39	chr8	115514351	115515028	+	0.000	0.000	Merged-chr8-115514618-39
Merged-chr18-62164450-51	chr18	62164215	62164707	+	0.000	0.000	Merged-chr18-62164450-51
Merged-chr5-134237023-52	chr5	134236836	134237271	+	0.000	0.000	Merged-chr5-134237023-52
Merged-chr6-86853576-1	chr6	86853478	86853676	+	0.000	0.000	Merged-chr6-86853576-1
Merged-chr6-113691184-6	chr6	113691012	113691378	+	0.000	0.000	Merged-chr6-113691184-6
Merged-chr10-83869390-2	chr10	83869285	83869498	+	0.000	0.000	Merged-chr10-83869390-2
Merged-chr3-96273916-38	chr3	96273684	96274108	+	0.000	0.000	Merged-chr3-96273916-38
Merged-chr11-53786235-5	chr11	53786127	53786350	+	0.000	0.000	Merged-chr11-53786235-5
Merged-chr6-82753621-62	chr6	82753042	82754191	+	0.000	0.000	Merged-chr6-82753621-62
Merged-chr2-105398879-2	chr2	105398781	105398979	+	0.000	0.000	Merged-chr2-105398879-2
Merged-chr17-27204193-91	chr17	27203833	27204701	+	0.000	0.000	Merged-chr17-27204193-91
Merged-chr11-118476977-48	chr11	118476795	118477189	+	0.000	0.000	Merged-chr11-118476977-48
Merged-chr2-125341077-1	chr2	125340979	125341177	+	0.000	0.000	Merged-chr2-125341077-1
Merged-chr11-68465236-16	chr11	68465072	68465438	+	0.000	0.000	Merged-chr11-68465236-16
Merged-chr8-115182935-4	chr8	115182793	115183090	+	0.000	0.000	Merged-chr8-115182935-4
Merged-chr13-38503650-43	chr13	38503428	38503912	+	0.000	0.000	Merged-chr13-38503650-43
Merged-chr11-104550275-106	chr11	104549953	104550691	+	0.000	0.000	Merged-chr11-104550275-106
Merged-chr13-63246406-68	chr13	63245856	63247108	+	0.000	0.000	Merged-chr13-63246406-68
Merged-chr18-25504648-1	chr18	25504550	25504748	+	0.000	0.000	Merged-chr18-25504648-1
Merged-chr9-57262063-111	chr9	57260967	57262698	+	0.000	0.000	Merged-chr9-57262063-111
Merged-chr7-74696900-78	chr7	74696374	74697548	+	0.000	0.000	Merged-chr7-74696900-78
Merged-chr11-110496308-14	chr11	110495961	110496504	+	0.000	0.000	Merged-chr11-110496308-14
Merged-chr9-72955826-8	chr9	72955682	72955969	+	0.000	0.000	Merged-chr9-72955826-8
Merged-chr10-44447590-6	chr10	44447449	44447733	+	0.000	0.000	Merged-chr10-44447590-6
Merged-chr19-5727223-79	chr19	5726858	5728082	+	0.000	0.000	Merged-chr19-5727223-79
Merged-chr8-86839061-45	chr8	86838690	86839287	+	0.000	0.000	Merged-chr8-86839061-45
Merged-chr14-102982981-12	chr14	102982827	102983270	+	0.000	0.000	Merged-chr14-102982981-12
Merged-chr4-24556316-23	chr4	24556150	24556500	+	0.000	0.000	Merged-chr4-24556316-23
Merged-chr8-115739981-29	chr8	115739636	115740268	+	0.000	0.000	Merged-chr8-115739981-29
Merged-chr17-50094346-48	chr17	50094144	50094621	+	0.000	0.000	Merged-chr17-50094346-48
Merged-chr11-101657872-2	chr11	101657772	101657974	+	0.000	0.000	Merged-chr11-101657872-2
Merged-chr17-28512509-7	chr17	28512377	28512667	+	0.000	0.000	Merged-chr17-28512509-7
Merged-chr18-46201005-50	chr18	46200856	46201168	+	0.000	0.000	Merged-chr18-46201005-50
Merged-chr4-107802171-78	chr4	107801755	107802523	+	0.000	0.000	Merged-chr4-107802171-78
Merged-chr13-114887859-1	chr13	114887761	114887959	+	0.000	0.000	Merged-chr13-114887859-1
Merged-chr16-49793742-18	chr16	49793460	49793936	+	0.000	0.000	Merged-chr16-49793742-18
Merged-chr5-8368132-14	chr5	8367906	8368325	+	0.000	0.000	Merged-chr5-8368132-14
Merged-chr3-10012893-114	chr3	10012654	10013303	+	0.000	0.000	Merged-chr3-10012893-114
Merged-chr9-122232701-1	chr9	122232603	122232801	+	0.000	0.000	Merged-chr9-122232701-1
Merged-chr11-119005957-25	chr11	119005723	119006294	+	0.000	0.000	Merged-chr11-119005957-25
Merged-chr5-107946729-17	chr5	107946483	107946921	+	0.000	0.000	Merged-chr5-107946729-17
Merged-chr2-128103653-19	chr2	128103370	128103864	+	0.000	0.000	Merged-chr2-128103653-19
Merged-chr6-135363607-18	chr6	135363477	135363774	+	0.000	0.000	Merged-chr6-135363607-18
Merged-chr3-137110581-3	chr3	137110399	137110732	+	0.000	0.000	Merged-chr3-137110581-3
Merged-chr16-46107609-30	chr16	46107360	46107864	+	0.000	0.000	Merged-chr16-46107609-30
Merged-chr6-108665749-34	chr6	108665517	108666008	+	0.000	0.000	Merged-chr6-108665749-34
Merged-chr13-60848709-82	chr13	60848201	60849079	+	0.000	0.000	Merged-chr13-60848709-82
Merged-chr15-52565701-16	chr15	52565509	52565959	+	0.000	0.000	Merged-chr15-52565701-16
Merged-chr2-156876394-2	chr2	156876279	156876511	+	0.000	0.000	Merged-chr2-156876394-2
Merged-chr18-4959828-14	chr18	4959568	4960076	+	0.000	0.000	Merged-chr18-4959828-14
Merged-chr16-58690415-61	chr16	58690120	58690742	+	0.000	0.000	Merged-chr16-58690415-61
Merged-chr5-134236625-2	chr5	134236527	134236725	+	0.000	0.000	Merged-chr5-134236625-2
Merged-chr5-115011570-116	chr5	115010785	115012356	+	0.000	0.000	Merged-chr5-115011570-116
Merged-chr2-90490651-37	chr2	90490289	90491035	+	0.000	0.000	Merged-chr2-90490651-37
Merged-chr15-37679688-19	chr15	37679477	37679935	+	0.000	0.000	Merged-chr15-37679688-19
Merged-chr13-95942793-1	chr13	95942695	95942893	+	0.000	0.000	Merged-chr13-95942793-1
Merged-chr7-43438752-42	chr7	43438459	43439012	+	0.000	0.000	Merged-chr7-43438752-42
Merged-chr9-57259963-13	chr9	57259693	57260248	+	0.000	0.000	Merged-chr9-57259963-13
Merged-chr17-50087023-6	chr17	50086870	50087206	+	0.000	0.000	Merged-chr17-50087023-6
Merged-chr13-38501583-20	chr13	38501230	38501985	+	0.000	0.000	Merged-chr13-38501583-20
Merged-chr7-119860527-21	chr7	119860250	119860755	+	0.000	0.000	Merged-chr7-119860527-21
Merged-chr5-77134607-48	chr5	77134361	77134914	+	0.000	0.000	Merged-chr5-77134607-48
Merged-chr1-131135243-3	chr1	131135136	131135356	+	0.000	0.000	Merged-chr1-131135243-3
Merged-chr10-94408966-47	chr10	94408707	94409191	+	0.000	0.000	Merged-chr10-94408966-47
Merged-chr17-24671512-6	chr17	24671352	24671666	+	0.000	0.000	Merged-chr17-24671512-6
Merged-chr8-115400365-68	chr8	115400124	115400619	+	0.000	0.000	Merged-chr8-115400365-68
Merged-chr7-74554229-6	chr7	74554065	74554382	+	0.000	0.000	Merged-chr7-74554229-6
Merged-chr9-95835913-33	chr9	95835648	95836129	+	0.000	0.000	Merged-chr9-95835913-33
Merged-chr2-118602008-1	chr2	118601910	118602108	+	0.000	0.000	Merged-chr2-118602008-1
Merged-chrX-13631859-9	chrX	13631606	13632023	+	0.000	0.000	Merged-chrX-13631859-9
Merged-chr11-88950340-4	chr11	88950215	88950464	+	0.000	0.000	Merged-chr11-88950340-4
Merged-chr8-94179958-7	chr8	94179790	94180139	+	0.000	0.000	Merged-chr8-94179958-7
Merged-chr10-127263127-11	chr10	127262941	127263298	+	0.000	0.000	Merged-chr10-127263127-11
Merged-chr2-32870456-13	chr2	32870298	32870620	+	0.000	0.000	Merged-chr2-32870456-13
Merged-chr13-38528691-1	chr13	38528593	38528791	+	0.000	0.000	Merged-chr13-38528691-1
Merged-chr10-19597137-35	chr10	19596891	19597350	+	0.000	0.000	Merged-chr10-19597137-35
Merged-chr11-74560230-1	chr11	74560132	74560330	+	0.000	0.000	Merged-chr11-74560230-1
Merged-chr18-25523528-1	chr18	25523430	25523628	+	0.000	0.000	Merged-chr18-25523528-1
Merged-chr10-79797957-4	chr10	79797797	79798089	+	0.000	0.000	Merged-chr10-79797957-4
Merged-chr7-44572491-3	chr7	44572386	44572601	+	0.000	0.000	Merged-chr7-44572491-3
Merged-chr2-105400264-9	chr2	105400034	105400469	+	0.000	0.000	Merged-chr2-105400264-9
Merged-chrX-155267080-5	chrX	155266912	155267220	+	0.000	0.000	Merged-chrX-155267080-5
Merged-chr9-123936830-62	chr9	123936601	123937059	+	0.000	0.000	Merged-chr9-123936830-62
Merged-chr11-74522748-45	chr11	74522402	74523010	+	0.000	0.000	Merged-chr11-74522748-45
Merged-chr3-9968684-31	chr3	9968460	9968949	+	0.000	0.000	Merged-chr3-9968684-31
Merged-chr13-24599752-50	chr13	24599571	24599932	+	0.000	0.000	Merged-chr13-24599752-50
Merged-chr2-52319482-58	chr2	52319269	52319809	+	0.000	0.000	Merged-chr2-52319482-58
Merged-chr7-43438333-4	chr7	43438235	43438433	+	0.000	0.000	Merged-chr7-43438333-4
Merged-chr2-128365920-27	chr2	128365732	128366161	+	0.000	0.000	Merged-chr2-128365920-27
Merged-chr6-129036923-80	chr6	129036453	129037337	+	0.000	0.000	Merged-chr6-129036923-80
Merged-chr2-126490737-1	chr2	126490639	126490837	+	0.000	0.000	Merged-chr2-126490737-1
Merged-chr16-91781524-1	chr16	91781426	91781624	+	0.000	0.000	Merged-chr16-91781524-1
Merged-chr4-133057911-45	chr4	133057493	133058342	+	0.000	0.000	Merged-chr4-133057911-45
Merged-chr1-131049436-17	chr1	131049086	131049647	+	0.000	0.000	Merged-chr1-131049436-17
Merged-chr6-125191910-87	chr6	125191568	125192150	+	0.000	0.000	Merged-chr6-125191910-87
Merged-chr8-115183735-24	chr8	115183534	115183925	+	0.000	0.000	Merged-chr8-115183735-24
Merged-chr10-41476446-34	chr10	41476241	41476676	+	0.000	0.000	Merged-chr10-41476446-34
Merged-chr12-113059214-12	chr12	113059058	113059360	+	0.000	0.000	Merged-chr12-113059214-12
Merged-chr13-75708400-9	chr13	75708241	75708559	+	0.000	0.000	Merged-chr13-75708400-9
Merged-chr9-66158396-48	chr9	66158053	66158692	+	0.000	0.000	Merged-chr9-66158396-48
Merged-chr4-132753702-1	chr4	132753604	132753802	+	0.000	0.000	Merged-chr4-132753702-1
Merged-chr11-82239644-20	chr11	82239453	82239927	+	0.000	0.000	Merged-chr11-82239644-20
Merged-chr1-170167960-28	chr1	170167748	170168261	+	0.000	0.000	Merged-chr1-170167960-28
Merged-chr14-121421712-3	chr14	121421553	121421892	+	0.000	0.000	Merged-chr14-121421712-3
Merged-chr1-191575534-133	chr1	191574943	191575945	+	0.000	0.000	Merged-chr1-191575534-133
Merged-chr14-70781292-78	chr14	70781057	70781487	+	0.000	0.000	Merged-chr14-70781292-78
Merged-chr18-75392054-3	chr18	75391903	75392181	+	0.000	0.000	Merged-chr18-75392054-3
Merged-chr16-58694307-32	chr16	58694014	58694517	+	0.000	0.000	Merged-chr16-58694307-32
Merged-chr9-64779927-39	chr9	64779645	64780173	+	0.000	0.000	Merged-chr9-64779927-39
Merged-chr18-32352849-42	chr18	32352596	32353557	+	0.000	0.000	Merged-chr18-32352849-42
Merged-chr17-44105756-70	chr17	44105524	44106033	+	0.000	0.000	Merged-chr17-44105756-70
Merged-chrX-142469778-72	chrX	142469064	142470409	+	0.000	0.000	Merged-chrX-142469778-72
Merged-chr19-56530729-50	chr19	56530523	56530954	+	0.000	0.000	Merged-chr19-56530729-50
Merged-chr16-8655850-21	chr16	8655666	8656012	+	0.000	0.000	Merged-chr16-8655850-21
Merged-chr9-95835465-2	chr9	95835367	95835565	+	0.000	0.000	Merged-chr9-95835465-2
Merged-chr2-65200275-1	chr2	65200177	65200375	+	0.000	0.000	Merged-chr2-65200275-1
Merged-chr13-22049966-26	chr13	22049763	22050241	+	0.000	0.000	Merged-chr13-22049966-26
Merged-chr2-71814151-46	chr2	71813918	71814407	+	0.000	0.000	Merged-chr2-71814151-46
Merged-chr11-116617585-17	chr11	116617315	116617956	+	0.000	0.000	Merged-chr11-116617585-17
Merged-chr19-45752039-30	chr19	45751894	45752228	+	0.000	0.000	Merged-chr19-45752039-30
Merged-chr19-18599866-22	chr19	18599708	18600037	+	0.000	0.000	Merged-chr19-18599866-22
Merged-chrX-159043640-18	chrX	159043436	159043801	+	0.000	0.000	Merged-chrX-159043640-18
Merged-chr11-53795155-60	chr11	53794787	53795363	+	0.000	0.000	Merged-chr11-53795155-60
Merged-chr6-66535397-73	chr6	66535034	66535698	+	0.000	0.000	Merged-chr6-66535397-73
Merged-chr14-103667677-1	chr14	103667579	103667777	+	0.000	0.000	Merged-chr14-103667677-1
Merged-chr8-94179211-44	chr8	94178888	94179676	+	0.000	0.000	Merged-chr8-94179211-44
Merged-chr2-11693188-23	chr2	11692837	11693404	+	0.000	0.000	Merged-chr2-11693188-23
Merged-chr8-115653141-5	chr8	115653012	115653275	+	0.000	0.000	Merged-chr8-115653141-5
Merged-chr13-95685937-61	chr13	95685247	95686256	+	0.000	0.000	Merged-chr13-95685937-61
Merged-chr13-63223082-1	chr13	63222984	63223182	+	0.000	0.000	Merged-chr13-63223082-1
Merged-chr3-8510518-3	chr3	8510400	8510636	+	0.000	0.000	Merged-chr3-8510518-3
Merged-chr19-18598032-2	chr19	18597902	18598164	+	0.000	0.000	Merged-chr19-18598032-2
Merged-chr10-44676682-10	chr10	44676492	44676904	+	0.000	0.000	Merged-chr10-44676682-10
Merged-chr1-181922021-44	chr1	181921817	181922312	+	0.000	0.000	Merged-chr1-181922021-44
Merged-chr8-115185594-22	chr8	115185338	115185734	+	0.000	0.000	Merged-chr8-115185594-22
Merged-chr9-35117076-156	chr9	35116556	35117510	+	0.000	0.000	Merged-chr9-35117076-156
Merged-chr4-11721470-80	chr4	11721174	11721788	+	0.000	0.000	Merged-chr4-11721470-80
Merged-chr14-102979979-6	chr14	102979827	102980122	+	0.000	0.000	Merged-chr14-102979979-6
Merged-chr11-64113606-12	chr11	64113422	64113785	+	0.000	0.000	Merged-chr11-64113606-12
Merged-chr17-24687301-48	chr17	24686963	24687588	+	0.000	0.000	Merged-chr17-24687301-48
Merged-chr4-149549430-28	chr4	149549195	149549671	+	0.000	0.000	Merged-chr4-149549430-28
Merged-chr1-191426068-17	chr1	191425892	191426296	+	0.000	0.000	Merged-chr1-191426068-17
Merged-chr18-83751830-2	chr18	83751722	83751940	+	0.000	0.000	Merged-chr18-83751830-2
Merged-chr11-109495747-14	chr11	109495570	109495914	+	0.000	0.000	Merged-chr11-109495747-14
Merged-chr11-53839665-72	chr11	53839171	53840300	+	0.000	0.000	Merged-chr11-53839665-72
Merged-chr13-102210055-1	chr13	102209957	102210155	+	0.000	0.000	Merged-chr13-102210055-1
Merged-chr8-115707487-136	chr8	115706809	115707914	+	0.000	0.000	Merged-chr8-115707487-136
Merged-chr10-41887558-60	chr10	41887334	41887995	+	0.000	0.000	Merged-chr10-41887558-60
Merged-chr13-95913173-23	chr13	95912940	95913405	+	0.000	0.000	Merged-chr13-95913173-23
Merged-chr13-24419838-27	chr13	24419526	24420086	+	0.000	0.000	Merged-chr13-24419838-27
Merged-chr7-114088152-53	chr7	114087883	114088420	+	0.000	0.000	Merged-chr7-114088152-53
Merged-chr5-77148298-3	chr5	77148161	77148420	+	0.000	0.000	Merged-chr5-77148298-3
Merged-chr11-95356301-1	chr11	95356203	95356401	+	0.000	0.000	Merged-chr11-95356301-1
Merged-chr11-59965076-80	chr11	59964728	59965645	+	0.000	0.000	Merged-chr11-59965076-80
Merged-chr7-3289241-19	chr7	3289110	3289423	+	0.000	0.000	Merged-chr7-3289241-19
Merged-chr11-74572247-2	chr11	74572110	74572386	+	0.000	0.000	Merged-chr11-74572247-2
Merged-chr19-18615969-1	chr19	18615871	18616069	+	0.000	0.000	Merged-chr19-18615969-1
Merged-chr9-122226680-11	chr9	122226329	122226858	+	0.000	0.000	Merged-chr9-122226680-11
Merged-chr10-95677953-62	chr10	95677709	95678168	+	0.000	0.000	Merged-chr10-95677953-62
Merged-chr2-13573939-7	chr2	13573743	13574125	+	0.000	0.000	Merged-chr2-13573939-7
Merged-chr7-80576009-57	chr7	80575777	80576439	+	0.000	0.000	Merged-chr7-80576009-57
Merged-chr17-86187981-35	chr17	86187809	86188134	+	0.000	0.000	Merged-chr17-86187981-35
Merged-chr7-135736096-74	chr7	135735714	135736333	+	0.000	0.000	Merged-chr7-135736096-74
Merged-chr2-118159783-1	chr2	118159685	118159883	+	0.000	0.000	Merged-chr2-118159783-1
Merged-chr6-17281526-83	chr6	17281095	17281960	+	0.000	0.000	Merged-chr6-17281526-83
Merged-chr4-89400416-12	chr4	89400187	89400627	+	0.000	0.000	Merged-chr4-89400416-12
Merged-chr7-43437887-5	chr7	43437617	43438175	+	0.000	0.000	Merged-chr7-43437887-5
Merged-chr8-91081645-1	chr8	91081547	91081745	+	0.000	0.000	Merged-chr8-91081645-1
Merged-chr18-35118873-79	chr18	35118527	35119127	+	0.000	0.000	Merged-chr18-35118873-79
Merged-chr3-93554661-4	chr3	93554548	93554767	+	0.000	0.000	Merged-chr3-93554661-4
Merged-chr2-79250186-5	chr2	79250051	79250310	+	0.000	0.000	Merged-chr2-79250186-5
Merged-chr6-127151154-7	chr6	127150949	127151343	+	0.000	0.000	Merged-chr6-127151154-7
Merged-chr2-72536133-16	chr2	72535952	72536346	+	0.000	0.000	Merged-chr2-72536133-16
Merged-chr1-86503611-1	chr1	86503513	86503711	+	0.000	0.000	Merged-chr1-86503611-1
Merged-chr12-113014523-77	chr12	113014058	113015101	+	0.000	0.000	Merged-chr12-113014523-77
Merged-chr11-116616118-41	chr11	116615788	116616478	+	0.000	0.000	Merged-chr11-116616118-41
Merged-chr13-114894914-23	chr13	114894666	114895310	+	0.000	0.000	Merged-chr13-114894914-23
Merged-chr17-50158722-59	chr17	50158309	50159007	+	0.000	0.000	Merged-chr17-50158722-59
Merged-chr3-102995869-67	chr3	102995601	102996257	+	0.000	0.000	Merged-chr3-102995869-67
Merged-chr11-105911758-13	chr11	105911545	105911982	+	0.000	0.000	Merged-chr11-105911758-13
Merged-chr3-102715322-54	chr3	102715066	102715559	+	0.000	0.000	Merged-chr3-102715322-54
Merged-chr5-104982403-2	chr5	104982289	104982519	+	0.000	0.000	Merged-chr5-104982403-2
Merged-chr10-8370203-10	chr10	8370010	8370345	+	0.000	0.000	Merged-chr10-8370203-10
Merged-chr10-112000662-33	chr10	112000468	112000848	+	0.000	0.000	Merged-chr10-112000662-33
Merged-chr3-9924809-24	chr3	9924569	9924995	+	0.000	0.000	Merged-chr3-9924809-24
Merged-chr11-109496356-118	chr11	109495996	109496845	+	0.000	0.000	Merged-chr11-109496356-118
Merged-chr6-66537446-1	chr6	66537348	66537546	+	0.000	0.000	Merged-chr6-66537446-1
Merged-chr5-150196068-64	chr5	150195667	150196511	+	0.000	0.000	Merged-chr5-150196068-64
Merged-chr17-57102485-3	chr17	57102346	57102652	+	0.000	0.000	Merged-chr17-57102485-3
Merged-chr3-144134560-2	chr3	144134441	144134682	+	0.000	0.000	Merged-chr3-144134560-2
Merged-chr9-54612474-11	chr9	54612355	54612610	+	0.000	0.000	Merged-chr9-54612474-11
Merged-chr8-115530088-29	chr8	115529779	115530376	+	0.000	0.000	Merged-chr8-115530088-29
Merged-chr6-137604948-13	chr6	137604747	137605202	+	0.000	0.000	Merged-chr6-137604948-13
Merged-chr13-75740223-12	chr13	75739956	75740490	+	0.000	0.000	Merged-chr13-75740223-12
Merged-chr2-72406907-14	chr2	72406673	72407105	+	0.000	0.000	Merged-chr2-72406907-14
Merged-chr2-66149820-8	chr2	66149658	66150116	+	0.000	0.000	Merged-chr2-66149820-8
Merged-chr2-167358645-9	chr2	167358467	167358929	+	0.000	0.000	Merged-chr2-167358645-9
Merged-chr19-53520175-41	chr19	53519879	53520425	+	0.000	0.000	Merged-chr19-53520175-41
Merged-chr1-127628999-1	chr1	127628901	127629099	+	0.000	0.000	Merged-chr1-127628999-1
Merged-chrX-109013241-158	chrX	109012657	109013756	+	0.000	0.000	Merged-chrX-109013241-158
Merged-chr11-105588181-2	chr11	105588074	105588290	+	0.000	0.000	Merged-chr11-105588181-2
Merged-chr9-122213151-2	chr9	122213047	122213257	+	0.000	0.000	Merged-chr9-122213151-2
Merged-chr5-37259222-30	chr5	37258992	37259576	+	0.000	0.000	Merged-chr5-37259222-30
Merged-chr1-136254796-4	chr1	136254637	136254945	+	0.000	0.000	Merged-chr1-136254796-4
Merged-chr13-102175650-1	chr13	102175552	102175750	+	0.000	0.000	Merged-chr13-102175650-1
Merged-chr14-67716021-91	chr14	67715674	67716257	+	0.000	0.000	Merged-chr14-67716021-91
Merged-chr4-24496528-78	chr4	24496112	24496740	+	0.000	0.000	Merged-chr4-24496528-78
Merged-chr3-136670047-60	chr3	136669564	136670319	+	0.000	0.000	Merged-chr3-136670047-60
Merged-chr8-3347756-1	chr8	3347658	3347856	+	0.000	0.000	Merged-chr8-3347756-1
Merged-chr11-104608031-67	chr11	104607768	104608350	+	0.000	0.000	Merged-chr11-104608031-67
Merged-chr1-191499977-31	chr1	191499700	191500221	+	0.000	0.000	Merged-chr1-191499977-31
Merged-chr13-106998870-40	chr13	106998638	106999103	+	0.000	0.000	Merged-chr13-106998870-40
Merged-chr7-25826984-1	chr7	25826886	25827084	+	0.000	0.000	Merged-chr7-25826984-1
Merged-chr8-86853895-53	chr8	86853651	86854166	+	0.000	0.000	Merged-chr8-86853895-53
Merged-chr15-84663201-26	chr15	84662954	84663447	+	0.000	0.000	Merged-chr15-84663201-26
Merged-chr5-21385058-34	chr5	21384559	21385409	+	0.000	0.000	Merged-chr5-21385058-34
Merged-chr14-60130504-4	chr14	60130257	60130741	+	0.000	0.000	Merged-chr14-60130504-4
Merged-chr2-11360305-19	chr2	11360042	11360669	+	0.000	0.000	Merged-chr2-11360305-19
Merged-chr19-8995301-1	chr19	8995203	8995401	+	0.000	0.000	Merged-chr19-8995301-1
Merged-chr11-82183511-55	chr11	82183300	82183808	+	0.000	0.000	Merged-chr11-82183511-55
Merged-chr2-26744468-4	chr2	26744361	26744580	+	0.000	0.000	Merged-chr2-26744468-4
Merged-chr17-44599243-2	chr17	44599125	44599364	+	0.000	0.000	Merged-chr17-44599243-2
Merged-chr1-131051393-11	chr1	131051173	131051666	+	0.000	0.000	Merged-chr1-131051393-11
Merged-chr14-59694915-1	chr14	59694817	59695015	+	0.000	0.000	Merged-chr14-59694915-1
Merged-chr5-105145750-96	chr5	105145290	105146115	+	0.000	0.000	Merged-chr5-105145750-96
Merged-chr17-12163028-32	chr17	12162792	12163264	+	0.000	0.000	Merged-chr17-12163028-32
Merged-chr11-67526987-43	chr11	67526696	67527423	+	0.000	0.000	Merged-chr11-67526987-43
Merged-chr2-71810145-53	chr2	71809801	71810391	+	0.000	0.000	Merged-chr2-71810145-53
Merged-chr16-8671994-77	chr16	8671771	8672183	+	0.000	0.000	Merged-chr16-8671994-77
Merged-chr7-65644925-69	chr7	65644665	65645158	+	0.000	0.000	Merged-chr7-65644925-69
Merged-chr3-89418493-51	chr3	89418286	89418770	+	0.000	0.000	Merged-chr3-89418493-51
Merged-chr19-56757804-4	chr19	56757624	56757985	+	0.000	0.000	Merged-chr19-56757804-4
Merged-chr11-87968039-56	chr11	87967650	87968536	+	0.000	0.000	Merged-chr11-87968039-56
Merged-chr3-30856003-66	chr3	30855798	30856217	+	0.000	0.000	Merged-chr3-30856003-66
Merged-chr9-106313051-17	chr9	106312792	106313249	+	0.000	0.000	Merged-chr9-106313051-17
Merged-chr7-139991181-9	chr7	139990909	139991401	+	0.000	0.000	Merged-chr7-139991181-9
Merged-chr19-55903539-1	chr19	55903441	55903639	+	0.000	0.000	Merged-chr19-55903539-1
Merged-chr5-134253199-1	chr5	134253101	134253299	+	0.000	0.000	Merged-chr5-134253199-1
Merged-chr16-58514049-1	chr16	58513951	58514149	+	0.000	0.000	Merged-chr16-58514049-1
Merged-chr5-92624653-16	chr5	92624461	92624875	+	0.000	0.000	Merged-chr5-92624653-16
Merged-chr13-95893381-2	chr13	95893245	95893520	+	0.000	0.000	Merged-chr13-95893381-2
Merged-chr2-156887103-59	chr2	156886555	156887431	+	0.000	0.000	Merged-chr2-156887103-59
Merged-chr6-70831056-63	chr6	70830622	70831321	+	0.000	0.000	Merged-chr6-70831056-63
Merged-chr9-35123035-17	chr9	35122863	35123247	+	0.000	0.000	Merged-chr9-35123035-17
Merged-chr16-44332712-87	chr16	44332342	44333131	+	0.000	0.000	Merged-chr16-44332712-87
Merged-chr1-189597091-1	chr1	189596993	189597191	+	0.000	0.000	Merged-chr1-189597091-1
Merged-chr5-105139642-65	chr5	105139269	105139902	+	0.000	0.000	Merged-chr5-105139642-65
Merged-chr17-87344693-70	chr17	87344364	87344924	+	0.000	0.000	Merged-chr17-87344693-70
Merged-chr2-65237970-5	chr2	65237760	65238131	+	0.000	0.000	Merged-chr2-65237970-5
Merged-chr7-25238227-126	chr7	25237886	25238671	+	0.000	0.000	Merged-chr7-25238227-126
Merged-chr11-116620758-6	chr11	116620629	116620890	+	0.000	0.000	Merged-chr11-116620758-6
Merged-chr4-135068016-12	chr4	135067868	135068180	+	0.000	0.000	Merged-chr4-135068016-12
Merged-chr19-53535545-21	chr19	53535378	53535685	+	0.000	0.000	Merged-chr19-53535545-21
Merged-chr2-128430953-27	chr2	128430742	128431103	+	0.000	0.000	Merged-chr2-128430953-27
Merged-chr3-96263071-120	chr3	96262767	96263441	+	0.000	0.000	Merged-chr3-96263071-120
Merged-chr19-18583788-5	chr19	18583653	18583905	+	0.000	0.000	Merged-chr19-18583788-5
