#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TH1_Associated--ATAC_peaks.bed all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed
Merged-chr16-17085766-56	chr16	17085370	17086571	+	0.000	0.000	Merged-chr16-17085766-56
Merged-chr6-86921974-19	chr6	86921751	86922274	+	0.000	0.000	Merged-chr6-86921974-19
Merged-chr3-84679070-45	chr3	84678862	84679279	+	0.000	0.000	Merged-chr3-84679070-45
Merged-chr2-148596258-1	chr2	148596160	148596358	+	0.000	0.000	Merged-chr2-148596258-1
Merged-chr18-65322333-46	chr18	65322047	65322578	+	0.000	0.000	Merged-chr18-65322333-46
Merged-chr1-172507219-12	chr1	172506962	172507413	+	0.000	0.000	Merged-chr1-172507219-12
Merged-chr3-10009584-22	chr3	10009391	10009753	+	0.000	0.000	Merged-chr3-10009584-22
Merged-chr2-60866977-3	chr2	60866810	60867135	+	0.000	0.000	Merged-chr2-60866977-3
Merged-chr11-95777825-14	chr11	95777626	95778032	+	0.000	0.000	Merged-chr11-95777825-14
Merged-chr3-9887395-87	chr3	9887131	9887624	+	0.000	0.000	Merged-chr3-9887395-87
Merged-chr5-8426095-8	chr5	8425891	8426254	+	0.000	0.000	Merged-chr5-8426095-8
Merged-chr4-89307188-5	chr4	89307038	89307335	+	0.000	0.000	Merged-chr4-89307188-5
Merged-chr4-8799696-68	chr4	8799424	8799969	+	0.000	0.000	Merged-chr4-8799696-68
Merged-chr15-98830856-7	chr15	98830697	98830983	+	0.000	0.000	Merged-chr15-98830856-7
Merged-chr18-12955930-65	chr18	12955634	12956206	+	0.000	0.000	Merged-chr18-12955930-65
Merged-chr9-120055592-11	chr9	120055420	120055757	+	0.000	0.000	Merged-chr9-120055592-11
Merged-chr4-8838748-37	chr4	8838530	8838967	+	0.000	0.000	Merged-chr4-8838748-37
Merged-chr10-75566957-1	chr10	75566859	75567057	+	0.000	0.000	Merged-chr10-75566957-1
Merged-chr4-8806089-48	chr4	8805840	8806287	+	0.000	0.000	Merged-chr4-8806089-48
Merged-chr19-45577468-39	chr19	45577200	45577698	+	0.000	0.000	Merged-chr19-45577468-39
Merged-chr10-8535682-19	chr10	8535504	8535837	+	0.000	0.000	Merged-chr10-8535682-19
Merged-chr12-55078897-1	chr12	55078799	55078997	+	0.000	0.000	Merged-chr12-55078897-1
Merged-chr1-133798159-16	chr1	133797699	133798505	+	0.000	0.000	Merged-chr1-133798159-16
Merged-chr2-122234275-1	chr2	122234177	122234375	+	0.000	0.000	Merged-chr2-122234275-1
Merged-chr2-65189232-92	chr2	65188432	65189862	+	0.000	0.000	Merged-chr2-65189232-92
Merged-chr7-127135146-26	chr7	127134798	127135378	+	0.000	0.000	Merged-chr7-127135146-26
Merged-chr13-45966167-2	chr13	45966000	45966337	+	0.000	0.000	Merged-chr13-45966167-2
Merged-chr9-110645405-57	chr9	110645085	110645731	+	0.000	0.000	Merged-chr9-110645405-57
Merged-chr11-68442579-25	chr11	68442309	68443115	+	0.000	0.000	Merged-chr11-68442579-25
Merged-chr17-29259747-13	chr17	29259569	29259946	+	0.000	0.000	Merged-chr17-29259747-13
Merged-chr2-79121079-51	chr2	79120885	79121297	+	0.000	0.000	Merged-chr2-79121079-51
Merged-chr9-117910970-21	chr9	117910711	117911323	+	0.000	0.000	Merged-chr9-117910970-21
Merged-chr4-9033378-5	chr4	9033253	9033514	+	0.000	0.000	Merged-chr4-9033378-5
Merged-chr4-47502756-26	chr4	47502547	47502956	+	0.000	0.000	Merged-chr4-47502756-26
Merged-chr5-142932336-53	chr5	142931885	142932640	+	0.000	0.000	Merged-chr5-142932336-53
Merged-chr7-127136978-9	chr7	127136741	127137198	+	0.000	0.000	Merged-chr7-127136978-9
Merged-chr8-83956955-2	chr8	83956851	83957061	+	0.000	0.000	Merged-chr8-83956955-2
Merged-chr9-123814525-64	chr9	123814250	123814779	+	0.000	0.000	Merged-chr9-123814525-64
Merged-chr1-33565999-31	chr1	33565824	33566174	+	0.000	0.000	Merged-chr1-33565999-31
Merged-chr3-89266655-39	chr3	89266413	89266861	+	0.000	0.000	Merged-chr3-89266655-39
Merged-chr11-97115476-51	chr11	97114876	97116203	+	0.000	0.000	Merged-chr11-97115476-51
Merged-chr19-18603214-44	chr19	18602985	18603382	+	0.000	0.000	Merged-chr19-18603214-44
Merged-chr15-99154930-7	chr15	99154740	99155169	+	0.000	0.000	Merged-chr15-99154930-7
Merged-chr8-115728663-11	chr8	115728488	115728859	+	0.000	0.000	Merged-chr8-115728663-11
Merged-chr15-5250378-18	chr15	5250210	5250572	+	0.000	0.000	Merged-chr15-5250378-18
Merged-chr1-91600873-13	chr1	91600677	91601079	+	0.000	0.000	Merged-chr1-91600873-13
Merged-chr9-32539747-88	chr9	32539050	32540649	+	0.000	0.000	Merged-chr9-32539747-88
Merged-chr8-121832850-44	chr8	121832652	121833181	+	0.000	0.000	Merged-chr8-121832850-44
Merged-chr2-181377481-47	chr2	181377257	181377797	+	0.000	0.000	Merged-chr2-181377481-47
Merged-chr1-161766732-121	chr1	161766519	161767187	+	0.000	0.000	Merged-chr1-161766732-121
Merged-chr9-32538268-31	chr9	32537597	32538566	+	0.000	0.000	Merged-chr9-32538268-31
Merged-chr8-71406037-52	chr8	71405791	71406338	+	0.000	0.000	Merged-chr8-71406037-52
Merged-chr17-83808700-1	chr17	83808602	83808800	+	0.000	0.000	Merged-chr17-83808700-1
Merged-chr15-80327888-7	chr15	80327715	80328077	+	0.000	0.000	Merged-chr15-80327888-7
Merged-chr7-46963434-23	chr7	46963228	46963683	+	0.000	0.000	Merged-chr7-46963434-23
Merged-chr6-97354122-37	chr6	97353818	97354458	+	0.000	0.000	Merged-chr6-97354122-37
Merged-chr12-118255780-45	chr12	118255580	118256005	+	0.000	0.000	Merged-chr12-118255780-45
Merged-chrX-164013487-51	chrX	164013185	164013762	+	0.000	0.000	Merged-chrX-164013487-51
Merged-chr3-102733167-19	chr3	102732909	102733430	+	0.000	0.000	Merged-chr3-102733167-19
Merged-chr3-152144450-11	chr3	152144272	152144630	+	0.000	0.000	Merged-chr3-152144450-11
Merged-chr5-107078603-5	chr5	107078478	107078741	+	0.000	0.000	Merged-chr5-107078603-5
Merged-chr5-72269840-12	chr5	72269544	72270116	+	0.000	0.000	Merged-chr5-72269840-12
Merged-chr15-96709487-2	chr15	96709389	96709587	+	0.000	0.000	Merged-chr15-96709487-2
Merged-chr7-75781059-14	chr7	75780908	75781292	+	0.000	0.000	Merged-chr7-75781059-14
Merged-chr9-13827378-145	chr9	13827189	13827602	+	0.000	0.000	Merged-chr9-13827378-145
Merged-chr3-88452451-33	chr3	88452069	88452872	+	0.000	0.000	Merged-chr3-88452451-33
Merged-chr2-180731398-17	chr2	180731161	180731837	+	0.000	0.000	Merged-chr2-180731398-17
Merged-chr15-11994866-1	chr15	11994768	11994966	+	0.000	0.000	Merged-chr15-11994866-1
Merged-chr6-50408828-6	chr6	50408702	50408985	+	0.000	0.000	Merged-chr6-50408828-6
Merged-chr17-33890750-49	chr17	33890551	33890934	+	0.000	0.000	Merged-chr17-33890750-49
Merged-chr16-36666811-59	chr16	36666404	36667328	+	0.000	0.000	Merged-chr16-36666811-59
Merged-chr4-148626635-124	chr4	148626383	148627020	+	0.000	0.000	Merged-chr4-148626635-124
Merged-chr15-78514847-17	chr15	78514629	78514992	+	0.000	0.000	Merged-chr15-78514847-17
Merged-chr13-21716857-17	chr13	21716641	21717108	+	0.000	0.000	Merged-chr13-21716857-17
Merged-chr17-87298507-1	chr17	87298409	87298607	+	0.000	0.000	Merged-chr17-87298507-1
Merged-chr2-154791937-2	chr2	154791821	154792056	+	0.000	0.000	Merged-chr2-154791937-2
Merged-chr4-46635507-41	chr4	46634950	46635990	+	0.000	0.000	Merged-chr4-46635507-41
Merged-chr5-112324796-2	chr5	112324672	112324923	+	0.000	0.000	Merged-chr5-112324796-2
Merged-chr4-8928787-42	chr4	8928295	8929092	+	0.000	0.000	Merged-chr4-8928787-42
Merged-chr12-59061210-70	chr12	59060913	59061402	+	0.000	0.000	Merged-chr12-59061210-70
Merged-chr8-84132520-3	chr8	84132403	84132643	+	0.000	0.000	Merged-chr8-84132520-3
Merged-chr1-170997016-15	chr1	170996779	170997183	+	0.000	0.000	Merged-chr1-170997016-15
Merged-chr7-114116108-3	chr7	114115985	114116246	+	0.000	0.000	Merged-chr7-114116108-3
Merged-chr17-86957023-15	chr17	86956815	86957340	+	0.000	0.000	Merged-chr17-86957023-15
Merged-chr19-40679319-124	chr19	40678704	40679674	+	0.000	0.000	Merged-chr19-40679319-124
Merged-chr1-131010715-50	chr1	131010475	131010968	+	0.000	0.000	Merged-chr1-131010715-50
Merged-chr19-6278146-14	chr19	6277860	6278355	+	0.000	0.000	Merged-chr19-6278146-14
Merged-chr11-82205985-28	chr11	82205313	82206480	+	0.000	0.000	Merged-chr11-82205985-28
Merged-chr1-43542582-56	chr1	43542340	43542834	+	0.000	0.000	Merged-chr1-43542582-56
Merged-chr12-100890798-28	chr12	100890521	100891015	+	0.000	0.000	Merged-chr12-100890798-28
Merged-chrX-167025120-15	chrX	167024768	167025363	+	0.000	0.000	Merged-chrX-167025120-15
Merged-chr18-70632981-16	chr18	70632781	70633241	+	0.000	0.000	Merged-chr18-70632981-16
Merged-chr10-40165050-35	chr10	40164780	40165252	+	0.000	0.000	Merged-chr10-40165050-35
Merged-chr4-8690646-122	chr4	8689970	8691791	+	0.000	0.000	Merged-chr4-8690646-122
Merged-chr7-142461005-80	chr7	142460573	142461328	+	0.000	0.000	Merged-chr7-142461005-80
Merged-chr17-31831136-47	chr17	31830691	31831590	+	0.000	0.000	Merged-chr17-31831136-47
Merged-chr11-77508225-26	chr11	77508043	77508425	+	0.000	0.000	Merged-chr11-77508225-26
Merged-chr5-8458131-6	chr5	8457947	8458315	+	0.000	0.000	Merged-chr5-8458131-6
Merged-chr8-13600859-122	chr8	13600227	13601594	+	0.000	0.000	Merged-chr8-13600859-122
Merged-chr5-100570837-10	chr5	100570536	100571083	+	0.000	0.000	Merged-chr5-100570837-10
Merged-chr1-55043266-20	chr1	55043025	55043488	+	0.000	0.000	Merged-chr1-55043266-20
Merged-chr18-21001968-97	chr18	21001639	21002225	+	0.000	0.000	Merged-chr18-21001968-97
Merged-chr10-79689199-4	chr10	79688924	79689417	+	0.000	0.000	Merged-chr10-79689199-4
Merged-chr7-142381414-45	chr7	142381197	142381699	+	0.000	0.000	Merged-chr7-142381414-45
Merged-chr7-80123359-34	chr7	80123127	80123585	+	0.000	0.000	Merged-chr7-80123359-34
Merged-chr17-44650389-9	chr17	44650219	44650577	+	0.000	0.000	Merged-chr17-44650389-9
Merged-chr7-18884656-52	chr7	18884378	18884937	+	0.000	0.000	Merged-chr7-18884656-52
Merged-chr9-49055695-54	chr9	49055392	49056027	+	0.000	0.000	Merged-chr9-49055695-54
Merged-chr9-66226161-27	chr9	66225732	66226642	+	0.000	0.000	Merged-chr9-66226161-27
Merged-chr2-13573197-1	chr2	13573099	13573297	+	0.000	0.000	Merged-chr2-13573197-1
Merged-chr5-115347790-23	chr5	115347533	115347977	+	0.000	0.000	Merged-chr5-115347790-23
Merged-chr6-86871933-13	chr6	86871617	86872117	+	0.000	0.000	Merged-chr6-86871933-13
Merged-chr13-63253800-2	chr13	63253702	63253900	+	0.000	0.000	Merged-chr13-63253800-2
Merged-chr14-100213183-35	chr14	100212951	100213570	+	0.000	0.000	Merged-chr14-100213183-35
Merged-chr18-84043834-16	chr18	84043568	84044024	+	0.000	0.000	Merged-chr18-84043834-16
Merged-chr2-128190126-44	chr2	128189804	128190565	+	0.000	0.000	Merged-chr2-128190126-44
Merged-chr15-102165758-28	chr15	102165576	102165925	+	0.000	0.000	Merged-chr15-102165758-28
Merged-chr13-95956684-58	chr13	95956424	95956993	+	0.000	0.000	Merged-chr13-95956684-58
Merged-chr2-11653612-53	chr2	11653316	11653828	+	0.000	0.000	Merged-chr2-11653612-53
Merged-chr9-32487772-66	chr9	32487320	32488339	+	0.000	0.000	Merged-chr9-32487772-66
Merged-chr15-12017783-9	chr15	12017646	12017937	+	0.000	0.000	Merged-chr15-12017783-9
Merged-chr1-172310200-78	chr1	172309913	172310461	+	0.000	0.000	Merged-chr1-172310200-78
Merged-chr13-22001933-23	chr13	22001674	22002191	+	0.000	0.000	Merged-chr13-22001933-23
Merged-chr18-89176946-25	chr18	89176601	89177380	+	0.000	0.000	Merged-chr18-89176946-25
Merged-chr7-75849476-13	chr7	75849218	75849638	+	0.000	0.000	Merged-chr7-75849476-13
Merged-chr1-182539437-37	chr1	182539196	182539696	+	0.000	0.000	Merged-chr1-182539437-37
Merged-chr19-11049610-1	chr19	11049512	11049710	+	0.000	0.000	Merged-chr19-11049610-1
Merged-chr4-135179248-50	chr4	135179005	135179480	+	0.000	0.000	Merged-chr4-135179248-50
Merged-chr11-68435830-38	chr11	68435508	68436314	+	0.000	0.000	Merged-chr11-68435830-38
Merged-chr13-21783235-60	chr13	21783004	21783442	+	0.000	0.000	Merged-chr13-21783235-60
Merged-chr4-117120855-98	chr4	117120510	117121079	+	0.000	0.000	Merged-chr4-117120855-98
Merged-chr5-100583273-8	chr5	100583160	100583383	+	0.000	0.000	Merged-chr5-100583273-8
Merged-chr2-164953372-29	chr2	164953000	164953585	+	0.000	0.000	Merged-chr2-164953372-29
Merged-chr5-124028703-2	chr5	124028538	124028871	+	0.000	0.000	Merged-chr5-124028703-2
Merged-chr3-93592195-4	chr3	93592055	93592317	+	0.000	0.000	Merged-chr3-93592195-4
Merged-chr4-57956340-134	chr4	57956006	57956699	+	0.000	0.000	Merged-chr4-57956340-134
Merged-chr18-62092853-21	chr18	62092504	62093086	+	0.000	0.000	Merged-chr18-62092853-21
Merged-chr12-118411153-21	chr12	118410904	118411487	+	0.000	0.000	Merged-chr12-118411153-21
Merged-chr4-154141086-18	chr4	154140587	154141380	+	0.000	0.000	Merged-chr4-154141086-18
Merged-chr15-31137508-23	chr15	31137338	31137796	+	0.000	0.000	Merged-chr15-31137508-23
Merged-chr10-91182003-104	chr10	91181598	91182312	+	0.000	0.000	Merged-chr10-91182003-104
Merged-chr8-125184123-38	chr8	125183814	125184316	+	0.000	0.000	Merged-chr8-125184123-38
Merged-chr3-101232789-7	chr3	101232615	101232934	+	0.000	0.000	Merged-chr3-101232789-7
Merged-chr12-16259149-1	chr12	16259051	16259249	+	0.000	0.000	Merged-chr12-16259149-1
Merged-chr19-29325284-39	chr19	29325083	29325483	+	0.000	0.000	Merged-chr19-29325284-39
Merged-chr2-45141075-18	chr2	45140857	45141312	+	0.000	0.000	Merged-chr2-45141075-18
Merged-chr10-111422684-38	chr10	111422363	111423056	+	0.000	0.000	Merged-chr10-111422684-38
Merged-chr3-101291202-8	chr3	101290861	101291388	+	0.000	0.000	Merged-chr3-101291202-8
Merged-chr2-60845573-40	chr2	60845306	60845914	+	0.000	0.000	Merged-chr2-60845573-40
Merged-chr2-90667868-44	chr2	90667592	90668176	+	0.000	0.000	Merged-chr2-90667868-44
Merged-chr10-118435600-33	chr10	118435443	118435786	+	0.000	0.000	Merged-chr10-118435600-33
Merged-chr19-9135336-75	chr19	9134770	9135779	+	0.000	0.000	Merged-chr19-9135336-75
Merged-chr16-52426369-2	chr16	52426256	52426485	+	0.000	0.000	Merged-chr16-52426369-2
Merged-chr11-98943480-23	chr11	98943239	98943966	+	0.000	0.000	Merged-chr11-98943480-23
Merged-chr1-143814080-47	chr1	143813786	143814287	+	0.000	0.000	Merged-chr1-143814080-47
Merged-chr10-40163524-42	chr10	40163324	40163946	+	0.000	0.000	Merged-chr10-40163524-42
Merged-chr5-140597971-2	chr5	140597810	140598134	+	0.000	0.000	Merged-chr5-140597971-2
Merged-chr17-83832348-24	chr17	83831965	83832613	+	0.000	0.000	Merged-chr17-83832348-24
Merged-chr15-36779503-2	chr15	36779387	36779622	+	0.000	0.000	Merged-chr15-36779503-2
Merged-chr14-102906795-50	chr14	102906229	102907387	+	0.000	0.000	Merged-chr14-102906795-50
Merged-chr12-16589670-47	chr12	16589430	16589900	+	0.000	0.000	Merged-chr12-16589670-47
Merged-chr7-67371674-5	chr7	67371549	67371805	+	0.000	0.000	Merged-chr7-67371674-5
Merged-chr7-118470727-6	chr7	118470540	118470951	+	0.000	0.000	Merged-chr7-118470727-6
Merged-chr2-3740398-41	chr2	3740035	3740690	+	0.000	0.000	Merged-chr2-3740398-41
Merged-chr14-56304213-23	chr14	56303938	56304478	+	0.000	0.000	Merged-chr14-56304213-23
Merged-chr1-60913121-3	chr1	60913000	60913233	+	0.000	0.000	Merged-chr1-60913121-3
Merged-chr19-7315303-4	chr19	7315187	7315416	+	0.000	0.000	Merged-chr19-7315303-4
Merged-chr9-99587893-32	chr9	99587658	99588118	+	0.000	0.000	Merged-chr9-99587893-32
Merged-chr5-112249616-2	chr5	112249455	112249779	+	0.000	0.000	Merged-chr5-112249616-2
Merged-chr18-14512252-13	chr18	14511907	14512476	+	0.000	0.000	Merged-chr18-14512252-13
Merged-chr2-26932932-1	chr2	26932834	26933032	+	0.000	0.000	Merged-chr2-26932932-1
Merged-chr15-37459053-63	chr15	37458353	37459566	+	0.000	0.000	Merged-chr15-37459053-63
Merged-chr18-83738862-1	chr18	83738764	83738962	+	0.000	0.000	Merged-chr18-83738862-1
Merged-chr1-120057307-12	chr1	120057090	120057575	+	0.000	0.000	Merged-chr1-120057307-12
Merged-chr2-103668249-32	chr2	103667930	103668501	+	0.000	0.000	Merged-chr2-103668249-32
Merged-chr15-80038049-1	chr15	80037951	80038149	+	0.000	0.000	Merged-chr15-80038049-1
Merged-chr11-109792147-5	chr11	109792029	109792273	+	0.000	0.000	Merged-chr11-109792147-5
Merged-chr5-77144936-48	chr5	77144745	77145114	+	0.000	0.000	Merged-chr5-77144936-48
Merged-chr4-136174331-1	chr4	136174233	136174431	+	0.000	0.000	Merged-chr4-136174331-1
Merged-chr15-78802818-50	chr15	78802601	78803140	+	0.000	0.000	Merged-chr15-78802818-50
Merged-chr16-49781889-37	chr16	49781629	49782205	+	0.000	0.000	Merged-chr16-49781889-37
Merged-chr4-11900204-55	chr4	11899921	11900425	+	0.000	0.000	Merged-chr4-11900204-55
Merged-chr1-180397160-1	chr1	180397062	180397260	+	0.000	0.000	Merged-chr1-180397160-1
Merged-chr3-136725981-1	chr3	136725883	136726081	+	0.000	0.000	Merged-chr3-136725981-1
Merged-chr2-25183528-1	chr2	25183430	25183628	+	0.000	0.000	Merged-chr2-25183528-1
Merged-chr6-142386410-1	chr6	142386312	142386510	+	0.000	0.000	Merged-chr6-142386410-1
Merged-chr11-101201152-7	chr11	101201016	101201294	+	0.000	0.000	Merged-chr11-101201152-7
Merged-chr8-86852748-9	chr8	86852596	86852890	+	0.000	0.000	Merged-chr8-86852748-9
Merged-chr12-11266075-96	chr12	11265726	11266543	+	0.000	0.000	Merged-chr12-11266075-96
Merged-chr17-12175036-1	chr17	12174938	12175136	+	0.000	0.000	Merged-chr17-12175036-1
Merged-chr1-54935355-37	chr1	54934976	54935788	+	0.000	0.000	Merged-chr1-54935355-37
Merged-chr13-12520187-58	chr13	12519874	12520514	+	0.000	0.000	Merged-chr13-12520187-58
Merged-chr4-44012710-53	chr4	44012356	44012967	+	0.000	0.000	Merged-chr4-44012710-53
Merged-chr4-46618486-40	chr4	46618218	46618779	+	0.000	0.000	Merged-chr4-46618486-40
Merged-chrX-167231316-28	chrX	167231165	167231518	+	0.000	0.000	Merged-chrX-167231316-28
Merged-chr10-21975536-24	chr10	21975336	21975752	+	0.000	0.000	Merged-chr10-21975536-24
Merged-chr13-45867017-27	chr13	45866689	45867336	+	0.000	0.000	Merged-chr13-45867017-27
Merged-chr2-3742681-34	chr2	3741992	3743249	+	0.000	0.000	Merged-chr2-3742681-34
Merged-chr9-32504182-18	chr9	32503907	32504379	+	0.000	0.000	Merged-chr9-32504182-18
Merged-chr10-41984389-13	chr10	41984209	41984559	+	0.000	0.000	Merged-chr10-41984389-13
Merged-chr4-43010376-54	chr4	43010159	43010625	+	0.000	0.000	Merged-chr4-43010376-54
Merged-chr5-120697061-40	chr5	120696652	120697334	+	0.000	0.000	Merged-chr5-120697061-40
Merged-chr2-167345442-1	chr2	167345344	167345542	+	0.000	0.000	Merged-chr2-167345442-1
Merged-chr2-128465659-44	chr2	128465408	128465923	+	0.000	0.000	Merged-chr2-128465659-44
Merged-chr7-113378054-39	chr7	113377802	113378391	+	0.000	0.000	Merged-chr7-113378054-39
Merged-chr17-35516869-65	chr17	35516600	35517168	+	0.000	0.000	Merged-chr17-35516869-65
Merged-chr16-36687290-4	chr16	36687127	36687449	+	0.000	0.000	Merged-chr16-36687290-4
Merged-chr18-83934444-16	chr18	83934222	83934687	+	0.000	0.000	Merged-chr18-83934444-16
Merged-chr9-21901660-8	chr9	21901510	21901838	+	0.000	0.000	Merged-chr9-21901660-8
Merged-chr7-127137762-54	chr7	127137410	127138072	+	0.000	0.000	Merged-chr7-127137762-54
Merged-chr13-59674921-1	chr13	59674823	59675021	+	0.000	0.000	Merged-chr13-59674921-1
Merged-chr3-102702087-37	chr3	102701852	102702352	+	0.000	0.000	Merged-chr3-102702087-37
Merged-chr4-120951059-1	chr4	120950961	120951159	+	0.000	0.000	Merged-chr4-120951059-1
Merged-chr10-128525524-136	chr10	128525241	128525794	+	0.000	0.000	Merged-chr10-128525524-136
Merged-chr11-83628943-8	chr11	83628718	83629133	+	0.000	0.000	Merged-chr11-83628943-8
Merged-chr14-46832058-73	chr14	46831807	46832381	+	0.000	0.000	Merged-chr14-46832058-73
Merged-chr4-141862091-43	chr4	141861856	141862361	+	0.000	0.000	Merged-chr4-141862091-43
Merged-chr13-23562257-80	chr13	23561956	23562633	+	0.000	0.000	Merged-chr13-23562257-80
Merged-chr7-67320637-20	chr7	67320378	67320841	+	0.000	0.000	Merged-chr7-67320637-20
Merged-chr15-66789335-49	chr15	66789122	66789782	+	0.000	0.000	Merged-chr15-66789335-49
Merged-chr1-54925710-2	chr1	54925593	54925829	+	0.000	0.000	Merged-chr1-54925710-2
Merged-chr2-60774747-55	chr2	60774511	60774966	+	0.000	0.000	Merged-chr2-60774747-55
Merged-chr2-154615883-15	chr2	154615665	154616024	+	0.000	0.000	Merged-chr2-154615883-15
Merged-chr7-142461716-23	chr7	142461460	142462004	+	0.000	0.000	Merged-chr7-142461716-23
Merged-chr7-88259865-2	chr7	88259700	88260032	+	0.000	0.000	Merged-chr7-88259865-2
Merged-chr15-31166801-87	chr15	31166400	31167098	+	0.000	0.000	Merged-chr15-31166801-87
Merged-chr7-118518880-41	chr7	118518669	118519107	+	0.000	0.000	Merged-chr7-118518880-41
Merged-chr1-135729206-62	chr1	135728917	135729751	+	0.000	0.000	Merged-chr1-135729206-62
Merged-chr9-107231690-47	chr9	107231442	107232010	+	0.000	0.000	Merged-chr9-107231690-47
Merged-chr13-95988075-76	chr13	95987618	95988560	+	0.000	0.000	Merged-chr13-95988075-76
Merged-chr9-44018069-13	chr9	44017934	44018244	+	0.000	0.000	Merged-chr9-44018069-13
Merged-chr4-145229202-5	chr4	145229039	145229350	+	0.000	0.000	Merged-chr4-145229202-5
Merged-chr17-74159677-34	chr17	74159497	74159927	+	0.000	0.000	Merged-chr17-74159677-34
Merged-chr7-80404319-49	chr7	80403945	80404546	+	0.000	0.000	Merged-chr7-80404319-49
Merged-chr2-109378237-2	chr2	109378139	109378337	+	0.000	0.000	Merged-chr2-109378237-2
Merged-chr7-128165905-1	chr7	128165807	128166005	+	0.000	0.000	Merged-chr7-128165905-1
Merged-chr2-164833418-99	chr2	164832674	164834241	+	0.000	0.000	Merged-chr2-164833418-99
Merged-chr12-70713725-41	chr12	70713389	70714026	+	0.000	0.000	Merged-chr12-70713725-41
Merged-chr15-98744008-46	chr15	98743852	98744349	+	0.000	0.000	Merged-chr15-98744008-46
Merged-chr8-120716591-36	chr8	120716331	120716826	+	0.000	0.000	Merged-chr8-120716591-36
Merged-chr19-18620127-1	chr19	18620029	18620227	+	0.000	0.000	Merged-chr19-18620127-1
Merged-chr10-41478018-1	chr10	41477920	41478118	+	0.000	0.000	Merged-chr10-41478018-1
Merged-chr17-47793541-32	chr17	47793309	47793780	+	0.000	0.000	Merged-chr17-47793541-32
Merged-chr6-135501519-1	chr6	135501421	135501619	+	0.000	0.000	Merged-chr6-135501519-1
Merged-chr14-60129717-50	chr14	60129441	60130164	+	0.000	0.000	Merged-chr14-60129717-50
Merged-chr7-81863346-31	chr7	81863108	81863562	+	0.000	0.000	Merged-chr7-81863346-31
Merged-chr8-122568587-1	chr8	122568489	122568687	+	0.000	0.000	Merged-chr8-122568587-1
Merged-chr11-107432419-10	chr11	107432257	107432593	+	0.000	0.000	Merged-chr11-107432419-10
Merged-chr2-60881249-79	chr2	60880986	60881461	+	0.000	0.000	Merged-chr2-60881249-79
Merged-chr8-13685893-6	chr8	13685733	13686048	+	0.000	0.000	Merged-chr8-13685893-6
Merged-chr10-117802767-2	chr10	117802608	117802928	+	0.000	0.000	Merged-chr10-117802767-2
Merged-chr16-78557841-48	chr16	78557589	78558103	+	0.000	0.000	Merged-chr16-78557841-48
Merged-chr18-4305032-14	chr18	4304849	4305218	+	0.000	0.000	Merged-chr18-4305032-14
Merged-chr13-63431477-108	chr13	63431238	63431734	+	0.000	0.000	Merged-chr13-63431477-108
Merged-chr16-3962878-14	chr16	3962517	3963116	+	0.000	0.000	Merged-chr16-3962878-14
Merged-chr4-23983062-1	chr4	23982964	23983162	+	0.000	0.000	Merged-chr4-23983062-1
Merged-chr9-69450525-8	chr9	69450368	69450680	+	0.000	0.000	Merged-chr9-69450525-8
Merged-chr6-124903872-48	chr6	124903623	124904108	+	0.000	0.000	Merged-chr6-124903872-48
Merged-chr1-125420128-6	chr1	125419997	125420285	+	0.000	0.000	Merged-chr1-125420128-6
Merged-chr9-32507415-81	chr9	32506977	32507705	+	0.000	0.000	Merged-chr9-32507415-81
Merged-chr1-125430879-43	chr1	125430547	125431018	+	0.000	0.000	Merged-chr1-125430879-43
Merged-chr6-135450790-30	chr6	135450472	135451121	+	0.000	0.000	Merged-chr6-135450790-30
Merged-chr6-86778019-10	chr6	86777798	86778185	+	0.000	0.000	Merged-chr6-86778019-10
Merged-chr7-48879663-3	chr7	48879542	48879779	+	0.000	0.000	Merged-chr7-48879663-3
Merged-chr19-10709872-54	chr19	10709353	10710241	+	0.000	0.000	Merged-chr19-10709872-54
Merged-chr7-75891656-12	chr7	75891411	75891864	+	0.000	0.000	Merged-chr7-75891656-12
Merged-chr18-46280741-59	chr18	46280413	46281018	+	0.000	0.000	Merged-chr18-46280741-59
Merged-chr17-26886283-27	chr17	26885937	26886482	+	0.000	0.000	Merged-chr17-26886283-27
Merged-chr13-29979339-43	chr13	29978961	29979741	+	0.000	0.000	Merged-chr13-29979339-43
Merged-chr2-27514416-1	chr2	27514318	27514516	+	0.000	0.000	Merged-chr2-27514416-1
Merged-chr1-175863387-1	chr1	175863289	175863487	+	0.000	0.000	Merged-chr1-175863387-1
Merged-chr5-113824477-15	chr5	113824277	113824682	+	0.000	0.000	Merged-chr5-113824477-15
Merged-chr10-127177857-47	chr10	127177517	127178282	+	0.000	0.000	Merged-chr10-127177857-47
Merged-chr11-109471677-3	chr11	109471579	109471777	+	0.000	0.000	Merged-chr11-109471677-3
Merged-chr13-63112828-16	chr13	63112651	63113072	+	0.000	0.000	Merged-chr13-63112828-16
Merged-chr14-20929476-97	chr14	20929055	20929736	+	0.000	0.000	Merged-chr14-20929476-97
