#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Th1.up.bed
Merged-chr6-116628813-88	chr6	116628450	116629137	+	0.000	0.000	Merged-chr6-116628813-88
Merged-chr17-9031806-57	chr17	9031396	9032260	+	0.000	0.000	Merged-chr17-9031806-57
Merged-chr12-85703718-17	chr12	85703497	85704017	+	0.000	0.000	Merged-chr12-85703718-17
Merged-chr10-43479514-117	chr10	43479105	43480139	+	0.000	0.000	Merged-chr10-43479514-117
Merged-chr6-94672644-32	chr6	94672427	94672918	+	0.000	0.000	Merged-chr6-94672644-32
Merged-chr7-120796607-11	chr7	120796460	120796781	+	0.000	0.000	Merged-chr7-120796607-11
Merged-chr9-96167406-22	chr9	96167220	96167620	+	0.000	0.000	Merged-chr9-96167406-22
Merged-chr7-99450884-18	chr7	99450586	99451097	+	0.000	0.000	Merged-chr7-99450884-18
Merged-chr12-15814780-9	chr12	15814555	15814985	+	0.000	0.000	Merged-chr12-15814780-9
Merged-chr13-44852207-8	chr13	44851986	44852426	+	0.000	0.000	Merged-chr13-44852207-8
Merged-chr6-41550135-1	chr6	41550037	41550235	+	0.000	0.000	Merged-chr6-41550135-1
Merged-chr4-152136601-1	chr4	152136503	152136701	+	0.000	0.000	Merged-chr4-152136601-1
Merged-chr1-164411460-2	chr1	164411345	164411577	+	0.000	0.000	Merged-chr1-164411460-2
Merged-chr9-102867048-29	chr9	102866841	102867307	+	0.000	0.000	Merged-chr9-102867048-29
Merged-chr1-60410229-3	chr1	60410102	60410351	+	0.000	0.000	Merged-chr1-60410229-3
Merged-chr9-67901955-26	chr9	67901695	67902283	+	0.000	0.000	Merged-chr9-67901955-26
Merged-chrX-166323438-29	chrX	166323126	166323898	+	0.000	0.000	Merged-chrX-166323438-29
Merged-chr7-12781138-1	chr7	12781040	12781238	+	0.000	0.000	Merged-chr7-12781138-1
Merged-chr5-105113343-1	chr5	105113245	105113443	+	0.000	0.000	Merged-chr5-105113343-1
Merged-chr5-65889163-36	chr5	65888806	65889433	+	0.000	0.000	Merged-chr5-65889163-36
Merged-chr1-61139626-38	chr1	61139270	61140138	+	0.000	0.000	Merged-chr1-61139626-38
Merged-chr10-121310216-10	chr10	121309921	121310407	+	0.000	0.000	Merged-chr10-121310216-10
Merged-chr10-60077857-9	chr10	60077704	60078036	+	0.000	0.000	Merged-chr10-60077857-9
Merged-chr16-85172081-1	chr16	85171983	85172181	+	0.000	0.000	Merged-chr16-85172081-1
Merged-chr3-129602465-51	chr3	129602170	129602693	+	0.000	0.000	Merged-chr3-129602465-51
Merged-chr13-55135445-2	chr13	55135339	55135554	+	0.000	0.000	Merged-chr13-55135445-2
Merged-chr10-12851139-23	chr10	12850818	12851455	+	0.000	0.000	Merged-chr10-12851139-23
Merged-chr4-6883364-1	chr4	6883266	6883464	+	0.000	0.000	Merged-chr4-6883364-1
Merged-chr4-134749508-2	chr4	134749327	134749691	+	0.000	0.000	Merged-chr4-134749508-2
Merged-chr9-62536828-26	chr9	62536619	62537068	+	0.000	0.000	Merged-chr9-62536828-26
Merged-chr6-134274107-38	chr6	134273817	134274329	+	0.000	0.000	Merged-chr6-134274107-38
Merged-chr7-29260214-5	chr7	29259970	29260447	+	0.000	0.000	Merged-chr7-29260214-5
Merged-chr2-61484018-22	chr2	61483833	61484244	+	0.000	0.000	Merged-chr2-61484018-22
Merged-chr17-84306486-55	chr17	84306194	84306819	+	0.000	0.000	Merged-chr17-84306486-55
Merged-chr9-56260924-23	chr9	56260717	56261183	+	0.000	0.000	Merged-chr9-56260924-23
Merged-chr15-66877875-1	chr15	66877777	66877975	+	0.000	0.000	Merged-chr15-66877875-1
Merged-chr18-35887802-1	chr18	35887704	35887902	+	0.000	0.000	Merged-chr18-35887802-1
Merged-chr1-190629246-4	chr1	190629118	190629363	+	0.000	0.000	Merged-chr1-190629246-4
Merged-chr9-61745239-9	chr9	61745081	61745414	+	0.000	0.000	Merged-chr9-61745239-9
Merged-chr12-86079285-87	chr12	86078882	86079592	+	0.000	0.000	Merged-chr12-86079285-87
Merged-chr10-67484199-8	chr10	67484037	67484376	+	0.000	0.000	Merged-chr10-67484199-8
Merged-chr6-91472402-9	chr6	91472225	91472544	+	0.000	0.000	Merged-chr6-91472402-9
Merged-chr11-117965771-41	chr11	117965575	117965953	+	0.000	0.000	Merged-chr11-117965771-41
Merged-chrX-12015103-56	chrX	12014882	12015323	+	0.000	0.000	Merged-chrX-12015103-56
Merged-chr5-123016010-9	chr5	123015819	123016179	+	0.000	0.000	Merged-chr5-123016010-9
Merged-chr2-91962165-55	chr2	91961833	91962451	+	0.000	0.000	Merged-chr2-91962165-55
Merged-chr4-150366949-6	chr4	150366799	150367108	+	0.000	0.000	Merged-chr4-150366949-6
Merged-chr15-61988003-29	chr15	61987720	61988240	+	0.000	0.000	Merged-chr15-61988003-29
Merged-chr2-19715961-49	chr2	19715793	19716118	+	0.000	0.000	Merged-chr2-19715961-49
Merged-chr12-17511273-48	chr12	17511002	17511505	+	0.000	0.000	Merged-chr12-17511273-48
Merged-chr12-110861556-21	chr12	110861312	110861782	+	0.000	0.000	Merged-chr12-110861556-21
Merged-chr7-39650740-5	chr7	39650530	39650930	+	0.000	0.000	Merged-chr7-39650740-5
Merged-chr11-78323037-36	chr11	78322797	78323287	+	0.000	0.000	Merged-chr11-78323037-36
Merged-chr14-45038197-18	chr14	45038013	45038347	+	0.000	0.000	Merged-chr14-45038197-18
Merged-chr7-112180328-30	chr7	112180149	112180669	+	0.000	0.000	Merged-chr7-112180328-30
Merged-chr1-73940938-50	chr1	73940695	73941287	+	0.000	0.000	Merged-chr1-73940938-50
Merged-chr1-192510804-31	chr1	192510599	192511074	+	0.000	0.000	Merged-chr1-192510804-31
Merged-chr9-118476509-3	chr9	118476312	118476757	+	0.000	0.000	Merged-chr9-118476509-3
Merged-chr17-34972191-70	chr17	34971757	34972515	+	0.000	0.000	Merged-chr17-34972191-70
Merged-chr17-31061034-42	chr17	31060813	31061245	+	0.000	0.000	Merged-chr17-31061034-42
Merged-chr9-22132302-2	chr9	22132185	22132421	+	0.000	0.000	Merged-chr9-22132302-2
Merged-chr16-4886423-61	chr16	4885980	4886990	+	0.000	0.000	Merged-chr16-4886423-61
Merged-chr17-87608990-28	chr17	87608788	87609279	+	0.000	0.000	Merged-chr17-87608990-28
Merged-chr18-50031058-57	chr18	50030542	50031527	+	0.000	0.000	Merged-chr18-50031058-57
Merged-chr11-52318681-44	chr11	52318517	52318894	+	0.000	0.000	Merged-chr11-52318681-44
Merged-chr17-35315822-1	chr17	35315724	35315922	+	0.000	0.000	Merged-chr17-35315822-1
Merged-chr3-86103938-30	chr3	86103589	86104250	+	0.000	0.000	Merged-chr3-86103938-30
Merged-chr4-6748423-8	chr4	6748275	6748597	+	0.000	0.000	Merged-chr4-6748423-8
Merged-chr10-121293701-1	chr10	121293603	121293801	+	0.000	0.000	Merged-chr10-121293701-1
Merged-chr14-101467841-26	chr14	101467546	101468097	+	0.000	0.000	Merged-chr14-101467841-26
Merged-chr9-65211729-8	chr9	65211614	65211849	+	0.000	0.000	Merged-chr9-65211729-8
Merged-chr3-132928330-1	chr3	132928232	132928430	+	0.000	0.000	Merged-chr3-132928330-1
Merged-chr5-92392769-24	chr5	92392414	92393073	+	0.000	0.000	Merged-chr5-92392769-24
Merged-chr3-37259753-44	chr3	37259592	37260044	+	0.000	0.000	Merged-chr3-37259753-44
Merged-chr16-45305942-3	chr16	45305837	45306048	+	0.000	0.000	Merged-chr16-45305942-3
Merged-chr5-107201705-60	chr5	107201001	107202273	+	0.000	0.000	Merged-chr5-107201705-60
Merged-chr1-78724867-61	chr1	78724525	78725420	+	0.000	0.000	Merged-chr1-78724867-61
Merged-chr3-129588899-30	chr3	129588599	129589173	+	0.000	0.000	Merged-chr3-129588899-30
Merged-chr9-123260365-122	chr9	123259996	123260969	+	0.000	0.000	Merged-chr9-123260365-122
Merged-chr16-97523294-33	chr16	97523042	97523600	+	0.000	0.000	Merged-chr16-97523294-33
Merged-chr13-92674085-2	chr13	92673972	92674201	+	0.000	0.000	Merged-chr13-92674085-2
Merged-chr15-64210787-15	chr15	64210626	64210922	+	0.000	0.000	Merged-chr15-64210787-15
Merged-chr7-45525580-4	chr7	45525443	45525723	+	0.000	0.000	Merged-chr7-45525580-4
Merged-chr13-112356222-16	chr13	112356005	112356447	+	0.000	0.000	Merged-chr13-112356222-16
Merged-chr10-13059290-1	chr10	13059192	13059390	+	0.000	0.000	Merged-chr10-13059290-1
Merged-chr4-10912852-21	chr4	10912644	10913046	+	0.000	0.000	Merged-chr4-10912852-21
Merged-chr5-35974104-27	chr5	35973697	35974494	+	0.000	0.000	Merged-chr5-35974104-27
Merged-chr13-92631343-15	chr13	92631172	92631556	+	0.000	0.000	Merged-chr13-92631343-15
Merged-chr17-65772489-42	chr17	65772149	65772828	+	0.000	0.000	Merged-chr17-65772489-42
Merged-chr9-14352862-2	chr9	14352764	14352962	+	0.000	0.000	Merged-chr9-14352862-2
Merged-chr14-30184705-37	chr14	30184400	30184917	+	0.000	0.000	Merged-chr14-30184705-37
Merged-chr17-35341927-1	chr17	35341829	35342027	+	0.000	0.000	Merged-chr17-35341927-1
Merged-chr15-72742645-6	chr15	72742464	72742804	+	0.000	0.000	Merged-chr15-72742645-6
Merged-chr18-50010771-2	chr18	50010598	50010947	+	0.000	0.000	Merged-chr18-50010771-2
Merged-chr1-78682425-23	chr1	78682188	78682699	+	0.000	0.000	Merged-chr1-78682425-23
Merged-chr3-138746730-15	chr3	138746553	138746903	+	0.000	0.000	Merged-chr3-138746730-15
Merged-chr6-147588557-1	chr6	147588459	147588657	+	0.000	0.000	Merged-chr6-147588557-1
Merged-chr10-14207893-35	chr10	14207597	14208246	+	0.000	0.000	Merged-chr10-14207893-35
Merged-chr19-38812374-10	chr19	38812089	38812655	+	0.000	0.000	Merged-chr19-38812374-10
Merged-chr18-79263255-24	chr18	79263048	79263470	+	0.000	0.000	Merged-chr18-79263255-24
Merged-chr15-6603804-8	chr15	6603592	6603964	+	0.000	0.000	Merged-chr15-6603804-8
Merged-chr17-84420400-1	chr17	84420302	84420500	+	0.000	0.000	Merged-chr17-84420400-1
Merged-chr9-121642625-86	chr9	121642363	121642978	+	0.000	0.000	Merged-chr9-121642625-86
Merged-chr7-67951127-14	chr7	67950980	67951282	+	0.000	0.000	Merged-chr7-67951127-14
Merged-chr4-106787908-56	chr4	106787505	106788191	+	0.000	0.000	Merged-chr4-106787908-56
Merged-chr17-28701389-22	chr17	28701195	28701711	+	0.000	0.000	Merged-chr17-28701389-22
Merged-chr11-71033460-26	chr11	71033086	71033713	+	0.000	0.000	Merged-chr11-71033460-26
Merged-chr5-135702928-61	chr5	135702664	135703152	+	0.000	0.000	Merged-chr5-135702928-61
Merged-chr11-109361856-24	chr11	109361638	109362035	+	0.000	0.000	Merged-chr11-109361856-24
Merged-chr12-54192129-39	chr12	54191901	54192400	+	0.000	0.000	Merged-chr12-54192129-39
Merged-chr3-138861130-9	chr3	138860885	138861433	+	0.000	0.000	Merged-chr3-138861130-9
Merged-chr8-81491835-29	chr8	81491600	81492178	+	0.000	0.000	Merged-chr8-81491835-29
Merged-chr8-104846957-13	chr8	104846750	104847170	+	0.000	0.000	Merged-chr8-104846957-13
Merged-chr11-61111046-1	chr11	61110948	61111146	+	0.000	0.000	Merged-chr11-61111046-1
Merged-chr13-112427724-41	chr13	112427530	112427894	+	0.000	0.000	Merged-chr13-112427724-41
Merged-chr5-64764597-23	chr5	64764410	64764779	+	0.000	0.000	Merged-chr5-64764597-23
Merged-chr3-68787191-73	chr3	68786309	68787887	+	0.000	0.000	Merged-chr3-68787191-73
Merged-chr1-180226273-94	chr1	180226016	180226529	+	0.000	0.000	Merged-chr1-180226273-94
Merged-chr6-99028336-69	chr6	99027856	99028920	+	0.000	0.000	Merged-chr6-99028336-69
Merged-chr2-113234652-8	chr2	113234477	113234851	+	0.000	0.000	Merged-chr2-113234652-8
Merged-chr4-57797871-1	chr4	57797773	57797971	+	0.000	0.000	Merged-chr4-57797871-1
Merged-chr1-73937297-2	chr1	73937193	73937404	+	0.000	0.000	Merged-chr1-73937297-2
Merged-chr16-76283887-58	chr16	76283631	76284324	+	0.000	0.000	Merged-chr16-76283887-58
Merged-chr17-30128698-1	chr17	30128600	30128798	+	0.000	0.000	Merged-chr17-30128698-1
Merged-chr10-68239369-73	chr10	68239007	68239655	+	0.000	0.000	Merged-chr10-68239369-73
Merged-chr2-168742095-110	chr2	168741772	168742820	+	0.000	0.000	Merged-chr2-168742095-110
Merged-chr1-190911808-69	chr1	190911538	190912188	+	0.000	0.000	Merged-chr1-190911808-69
Merged-chr5-105114341-2	chr5	105114243	105114441	+	0.000	0.000	Merged-chr5-105114341-2
Merged-chr3-129594863-2	chr3	129594747	129594982	+	0.000	0.000	Merged-chr3-129594863-2
Merged-chr1-34005339-1	chr1	34005241	34005439	+	0.000	0.000	Merged-chr1-34005339-1
Merged-chr3-69044768-74	chr3	69044517	69045084	+	0.000	0.000	Merged-chr3-69044768-74
Merged-chr2-174598768-21	chr2	174598500	174598998	+	0.000	0.000	Merged-chr2-174598768-21
Merged-chr17-84421572-4	chr17	84421392	84421712	+	0.000	0.000	Merged-chr17-84421572-4
Merged-chr19-41835590-1	chr19	41835492	41835690	+	0.000	0.000	Merged-chr19-41835590-1
Merged-chr6-37460111-1	chr6	37460013	37460211	+	0.000	0.000	Merged-chr6-37460111-1
Merged-chr2-117399695-40	chr2	117399514	117399883	+	0.000	0.000	Merged-chr2-117399695-40
Merged-chr10-76835846-46	chr10	76835560	76836112	+	0.000	0.000	Merged-chr10-76835846-46
Merged-chr7-101837936-19	chr7	101837739	101838167	+	0.000	0.000	Merged-chr7-101837936-19
Merged-chr11-99244239-11	chr11	99244080	99244481	+	0.000	0.000	Merged-chr11-99244239-11
Merged-chr7-35118342-5	chr7	35118115	35118595	+	0.000	0.000	Merged-chr7-35118342-5
Merged-chr19-34302814-1	chr19	34302716	34302914	+	0.000	0.000	Merged-chr19-34302814-1
Merged-chr16-76283420-1	chr16	76283322	76283520	+	0.000	0.000	Merged-chr16-76283420-1
Merged-chr6-99486374-21	chr6	99486160	99486592	+	0.000	0.000	Merged-chr6-99486374-21
Merged-chr4-6896159-16	chr4	6895971	6896344	+	0.000	0.000	Merged-chr4-6896159-16
Merged-chr15-25591085-6	chr15	25590960	25591225	+	0.000	0.000	Merged-chr15-25591085-6
Merged-chr4-95461696-1	chr4	95461598	95461796	+	0.000	0.000	Merged-chr4-95461696-1
Merged-chr2-117352784-31	chr2	117352575	117353224	+	0.000	0.000	Merged-chr2-117352784-31
Merged-chrX-13845836-1	chrX	13845738	13845936	+	0.000	0.000	Merged-chrX-13845836-1
Merged-chr12-80273315-49	chr12	80273126	80273597	+	0.000	0.000	Merged-chr12-80273315-49
Merged-chr3-138858987-11	chr3	138858707	138859219	+	0.000	0.000	Merged-chr3-138858987-11
Merged-chr16-76409543-10	chr16	76409349	76409791	+	0.000	0.000	Merged-chr16-76409543-10
Merged-chr8-81766244-47	chr8	81765845	81766514	+	0.000	0.000	Merged-chr8-81766244-47
Merged-chr9-14352578-25	chr9	14352280	14352757	+	0.000	0.000	Merged-chr9-14352578-25
Merged-chr5-107403453-62	chr5	107403034	107403880	+	0.000	0.000	Merged-chr5-107403453-62
Merged-chr2-6220387-36	chr2	6220192	6220590	+	0.000	0.000	Merged-chr2-6220387-36
Merged-chr14-120279024-5	chr14	120278916	120279155	+	0.000	0.000	Merged-chr14-120279024-5
Merged-chr1-52456813-18	chr1	52456634	52457061	+	0.000	0.000	Merged-chr1-52456813-18
Merged-chr19-18747046-98	chr19	18746370	18747876	+	0.000	0.000	Merged-chr19-18747046-98
Merged-chr12-16014936-12	chr12	16014782	16015170	+	0.000	0.000	Merged-chr12-16014936-12
Merged-chr7-110797664-1	chr7	110797566	110797764	+	0.000	0.000	Merged-chr7-110797664-1
Merged-chr12-82187311-20	chr12	82187148	82187594	+	0.000	0.000	Merged-chr12-82187311-20
Merged-chrX-12150581-9	chrX	12150388	12150749	+	0.000	0.000	Merged-chrX-12150581-9
Merged-chr17-35354216-4	chr17	35354042	35354422	+	0.000	0.000	Merged-chr17-35354216-4
Merged-chr5-144295152-24	chr5	144294813	144295397	+	0.000	0.000	Merged-chr5-144295152-24
Merged-chr4-145295858-11	chr4	145295697	145295998	+	0.000	0.000	Merged-chr4-145295858-11
Merged-chr3-131138399-6	chr3	131138240	131138558	+	0.000	0.000	Merged-chr3-131138399-6
Merged-chr17-6005820-51	chr17	6005396	6006422	+	0.000	0.000	Merged-chr17-6005820-51
Merged-chr6-144997365-10	chr6	144997209	144997531	+	0.000	0.000	Merged-chr6-144997365-10
Merged-chr7-92741583-79	chr7	92741221	92742027	+	0.000	0.000	Merged-chr7-92741583-79
Merged-chrX-12091143-34	chrX	12090813	12091436	+	0.000	0.000	Merged-chrX-12091143-34
Merged-chr12-103401492-1	chr12	103401394	103401592	+	0.000	0.000	Merged-chr12-103401492-1
Merged-chr4-34050032-15	chr4	34049688	34050375	+	0.000	0.000	Merged-chr4-34050032-15
Merged-chr2-77158589-1	chr2	77158491	77158689	+	0.000	0.000	Merged-chr2-77158589-1
Merged-chr8-14952534-33	chr8	14952280	14952750	+	0.000	0.000	Merged-chr8-14952534-33
Merged-chr11-87073947-35	chr11	87073703	87074212	+	0.000	0.000	Merged-chr11-87073947-35
Merged-chr4-138913859-62	chr4	138913420	138914197	+	0.000	0.000	Merged-chr4-138913859-62
Merged-chr17-30131968-5	chr17	30131643	30132217	+	0.000	0.000	Merged-chr17-30131968-5
Merged-chr17-28692428-34	chr17	28692209	28692697	+	0.000	0.000	Merged-chr17-28692428-34
Merged-chr17-55945217-72	chr17	55944994	55945430	+	0.000	0.000	Merged-chr17-55945217-72
Merged-chr13-63496701-1	chr13	63496603	63496801	+	0.000	0.000	Merged-chr13-63496701-1
Merged-chr16-45007243-35	chr16	45007053	45007484	+	0.000	0.000	Merged-chr16-45007243-35
Merged-chr9-104339051-30	chr9	104338568	104339626	+	0.000	0.000	Merged-chr9-104339051-30
Merged-chr18-79303705-44	chr18	79303234	79304092	+	0.000	0.000	Merged-chr18-79303705-44
Merged-chr10-96602495-12	chr10	96602340	96602646	+	0.000	0.000	Merged-chr10-96602495-12
Merged-chr12-24572978-1	chr12	24572880	24573078	+	0.000	0.000	Merged-chr12-24572978-1
Merged-chr14-7964637-21	chr14	7964455	7964885	+	0.000	0.000	Merged-chr14-7964637-21
Merged-chr7-49451105-18	chr7	49450562	49451655	+	0.000	0.000	Merged-chr7-49451105-18
Merged-chr19-5823518-15	chr19	5823305	5823711	+	0.000	0.000	Merged-chr19-5823518-15
Merged-chr4-16254823-5	chr4	16254648	16254962	+	0.000	0.000	Merged-chr4-16254823-5
Merged-chr6-146538267-8	chr6	146538105	146538459	+	0.000	0.000	Merged-chr6-146538267-8
Merged-chr10-67841086-29	chr10	67840868	67841408	+	0.000	0.000	Merged-chr10-67841086-29
Merged-chr7-97082548-1	chr7	97082450	97082648	+	0.000	0.000	Merged-chr7-97082548-1
Merged-chr15-36396472-80	chr15	36396025	36396897	+	0.000	0.000	Merged-chr15-36396472-80
Merged-chr18-49968877-31	chr18	49968688	49969141	+	0.000	0.000	Merged-chr18-49968877-31
Merged-chr3-121171657-61	chr3	121171392	121171895	+	0.000	0.000	Merged-chr3-121171657-61
Merged-chr14-14632490-1	chr14	14632392	14632590	+	0.000	0.000	Merged-chr14-14632490-1
Merged-chr9-25173461-5	chr9	25173206	25173640	+	0.000	0.000	Merged-chr9-25173461-5
Merged-chr1-91459490-61	chr1	91459176	91459727	+	0.000	0.000	Merged-chr1-91459490-61
Merged-chr9-20976394-107	chr9	20975979	20976996	+	0.000	0.000	Merged-chr9-20976394-107
Merged-chr6-145023244-34	chr6	145023035	145023520	+	0.000	0.000	Merged-chr6-145023244-34
Merged-chr9-123240097-40	chr9	123239640	123240717	+	0.000	0.000	Merged-chr9-123240097-40
Merged-chr15-36397113-3	chr15	36396956	36397243	+	0.000	0.000	Merged-chr15-36397113-3
Merged-chr2-59203140-2	chr2	59203019	59203264	+	0.000	0.000	Merged-chr2-59203140-2
Merged-chr13-95524264-2	chr13	95524166	95524364	+	0.000	0.000	Merged-chr13-95524264-2
Merged-chr12-17709611-1	chr12	17709513	17709711	+	0.000	0.000	Merged-chr12-17709611-1
Merged-chr5-122707725-80	chr5	122707507	122707955	+	0.000	0.000	Merged-chr5-122707725-80
Merged-chr7-35120628-3	chr7	35120506	35120755	+	0.000	0.000	Merged-chr7-35120628-3
Merged-chr18-54839071-1	chr18	54838973	54839171	+	0.000	0.000	Merged-chr18-54839071-1
Merged-chr2-174050373-2	chr2	174050208	174050541	+	0.000	0.000	Merged-chr2-174050373-2
Merged-chr16-30686693-12	chr16	30686544	30686918	+	0.000	0.000	Merged-chr16-30686693-12
Merged-chr13-112133906-22	chr13	112133710	112134152	+	0.000	0.000	Merged-chr13-112133906-22
Merged-chr9-34987227-2	chr9	34987057	34987400	+	0.000	0.000	Merged-chr9-34987227-2
Merged-chr7-45451488-16	chr7	45451235	45451684	+	0.000	0.000	Merged-chr7-45451488-16
Merged-chr13-100002073-34	chr13	100001868	100002261	+	0.000	0.000	Merged-chr13-100002073-34
Merged-chr5-89900078-10	chr5	89899742	89900409	+	0.000	0.000	Merged-chr5-89900078-10
Merged-chr5-107289121-92	chr5	107288833	107289597	+	0.000	0.000	Merged-chr5-107289121-92
Merged-chr9-34996088-18	chr9	34995856	34996385	+	0.000	0.000	Merged-chr9-34996088-18
Merged-chr15-36521520-11	chr15	36521352	36521671	+	0.000	0.000	Merged-chr15-36521520-11
Merged-chr9-118678587-68	chr9	118678194	118678795	+	0.000	0.000	Merged-chr9-118678587-68
Merged-chr5-120747462-1	chr5	120747364	120747562	+	0.000	0.000	Merged-chr5-120747462-1
Merged-chr15-64285392-6	chr15	64285236	64285557	+	0.000	0.000	Merged-chr15-64285392-6
Merged-chr6-72379635-1	chr6	72379537	72379735	+	0.000	0.000	Merged-chr6-72379635-1
Merged-chr19-12488322-25	chr19	12488095	12488559	+	0.000	0.000	Merged-chr19-12488322-25
Merged-chr9-102834749-1	chr9	102834651	102834849	+	0.000	0.000	Merged-chr9-102834749-1
Merged-chr13-99410581-1	chr13	99410483	99410681	+	0.000	0.000	Merged-chr13-99410581-1
Merged-chr16-97313121-43	chr16	97312793	97313698	+	0.000	0.000	Merged-chr16-97313121-43
Merged-chr3-95995239-3	chr3	95995109	95995374	+	0.000	0.000	Merged-chr3-95995239-3
Merged-chr8-81761666-20	chr8	81761495	81761840	+	0.000	0.000	Merged-chr8-81761666-20
Merged-chr18-34840702-39	chr18	34840356	34841188	+	0.000	0.000	Merged-chr18-34840702-39
Merged-chr4-95490410-1	chr4	95490312	95490510	+	0.000	0.000	Merged-chr4-95490410-1
Merged-chr6-122553933-10	chr6	122553718	122554172	+	0.000	0.000	Merged-chr6-122553933-10
Merged-chr7-128382170-51	chr7	128381823	128382531	+	0.000	0.000	Merged-chr7-128382170-51
Merged-chr2-49616998-24	chr2	49616807	49617158	+	0.000	0.000	Merged-chr2-49616998-24
Merged-chr12-8351458-49	chr12	8351180	8351772	+	0.000	0.000	Merged-chr12-8351458-49
Merged-chr15-36474869-12	chr15	36474623	36475104	+	0.000	0.000	Merged-chr15-36474869-12
Merged-chr13-93498486-2	chr13	93498375	93498599	+	0.000	0.000	Merged-chr13-93498486-2
Merged-chr2-172937621-25	chr2	172937458	172937777	+	0.000	0.000	Merged-chr2-172937621-25
Merged-chr10-43478998-1	chr10	43478900	43479098	+	0.000	0.000	Merged-chr10-43478998-1
Merged-chr19-5742004-5	chr19	5741822	5742161	+	0.000	0.000	Merged-chr19-5742004-5
Merged-chr13-73469751-49	chr13	73469500	73470002	+	0.000	0.000	Merged-chr13-73469751-49
Merged-chr13-36203222-10	chr13	36203106	36203353	+	0.000	0.000	Merged-chr13-36203222-10
Merged-chr9-78176145-151	chr9	78175528	78176510	+	0.000	0.000	Merged-chr9-78176145-151
Merged-chr6-99521786-49	chr6	99521041	99522279	+	0.000	0.000	Merged-chr6-99521786-49
Merged-chr7-4949541-1	chr7	4949443	4949641	+	0.000	0.000	Merged-chr7-4949541-1
Merged-chr2-135648236-1	chr2	135648138	135648336	+	0.000	0.000	Merged-chr2-135648236-1
Merged-chr2-132018494-1	chr2	132018396	132018594	+	0.000	0.000	Merged-chr2-132018494-1
Merged-chr15-25623101-2	chr15	25623003	25623201	+	0.000	0.000	Merged-chr15-25623101-2
Merged-chr2-72170854-84	chr2	72170272	72171600	+	0.000	0.000	Merged-chr2-72170854-84
Merged-chr11-106126005-12	chr11	106125875	106126183	+	0.000	0.000	Merged-chr11-106126005-12
Merged-chr5-114356887-29	chr5	114356600	114357216	+	0.000	0.000	Merged-chr5-114356887-29
Merged-chr14-52141237-71	chr14	52140442	52141707	+	0.000	0.000	Merged-chr14-52141237-71
Merged-chr13-99398640-45	chr13	99398089	99399362	+	0.000	0.000	Merged-chr13-99398640-45
Merged-chr19-29064177-55	chr19	29063927	29064414	+	0.000	0.000	Merged-chr19-29064177-55
Merged-chr6-117863237-45	chr6	117862800	117863760	+	0.000	0.000	Merged-chr6-117863237-45
Merged-chr2-131505614-2	chr2	131505494	131505737	+	0.000	0.000	Merged-chr2-131505614-2
Merged-chr19-4231537-6	chr19	4231397	4231660	+	0.000	0.000	Merged-chr19-4231537-6
Merged-chr2-103566209-140	chr2	103565642	103566785	+	0.000	0.000	Merged-chr2-103566209-140
Merged-chr12-80114436-28	chr12	80114168	80114624	+	0.000	0.000	Merged-chr12-80114436-28
Merged-chr5-118069472-39	chr5	118069193	118069693	+	0.000	0.000	Merged-chr5-118069472-39
Merged-chr1-92086703-67	chr1	92086135	92087275	+	0.000	0.000	Merged-chr1-92086703-67
Merged-chr6-94534982-12	chr6	94534772	94535184	+	0.000	0.000	Merged-chr6-94534982-12
Merged-chr15-93751087-35	chr15	93750893	93751279	+	0.000	0.000	Merged-chr15-93751087-35
Merged-chr10-67898474-11	chr10	67898298	67898741	+	0.000	0.000	Merged-chr10-67898474-11
Merged-chr4-6963700-17	chr4	6963498	6963915	+	0.000	0.000	Merged-chr4-6963700-17
Merged-chr6-71156958-28	chr6	71156654	71157198	+	0.000	0.000	Merged-chr6-71156958-28
Merged-chr10-96618337-31	chr10	96618073	96618537	+	0.000	0.000	Merged-chr10-96618337-31
Merged-chr9-56128365-14	chr9	56128138	56128620	+	0.000	0.000	Merged-chr9-56128365-14
Merged-chr7-142968090-41	chr7	142967754	142968407	+	0.000	0.000	Merged-chr7-142968090-41
Merged-chr10-81249714-12	chr10	81249472	81249994	+	0.000	0.000	Merged-chr10-81249714-12
Merged-chr12-69724305-1	chr12	69724207	69724405	+	0.000	0.000	Merged-chr12-69724305-1
Merged-chr4-6958431-33	chr4	6958131	6958844	+	0.000	0.000	Merged-chr4-6958431-33
Merged-chr5-107148487-19	chr5	107148311	107148692	+	0.000	0.000	Merged-chr5-107148487-19
Merged-chr7-44246733-118	chr7	44246482	44247003	+	0.000	0.000	Merged-chr7-44246733-118
Merged-chr8-84985409-5	chr8	84985257	84985545	+	0.000	0.000	Merged-chr8-84985409-5
Merged-chr3-159840263-108	chr3	159839531	159840660	+	0.000	0.000	Merged-chr3-159840263-108
Merged-chr1-134561420-1	chr1	134561322	134561520	+	0.000	0.000	Merged-chr1-134561420-1
