#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_IV--ATAC_peaks.bed all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_KO_Tfh_vs_WT_Th1.dn.bed
Merged-chr3-129552605-9	chr3	129552439	129552745	+	0.000	0.000	Merged-chr3-129552605-9
Merged-chrX-165825546-1	chrX	165825448	165825646	+	0.000	0.000	Merged-chrX-165825546-1
Merged-chr2-28517592-38	chr2	28517324	28517798	+	0.000	0.000	Merged-chr2-28517592-38
Merged-chr6-6149577-22	chr6	6149285	6150045	+	0.000	0.000	Merged-chr6-6149577-22
Merged-chr17-84333098-53	chr17	84332914	84333273	+	0.000	0.000	Merged-chr17-84333098-53
Merged-chr17-84435331-72	chr17	84434837	84436236	+	0.000	0.000	Merged-chr17-84435331-72
Merged-chr11-106160193-191	chr11	106159344	106161166	+	0.000	0.000	Merged-chr11-106160193-191
Merged-chr8-81693347-14	chr8	81693148	81693516	+	0.000	0.000	Merged-chr8-81693347-14
Merged-chr17-46383696-57	chr17	46383353	46384066	+	0.000	0.000	Merged-chr17-46383696-57
Merged-chr15-73318798-19	chr15	73318596	73319052	+	0.000	0.000	Merged-chr15-73318798-19
Merged-chr4-7112485-9	chr4	7112271	7112662	+	0.000	0.000	Merged-chr4-7112485-9
Merged-chr15-97581834-38	chr15	97581587	97582061	+	0.000	0.000	Merged-chr15-97581834-38
Merged-chr9-118489742-49	chr9	118489386	118489948	+	0.000	0.000	Merged-chr9-118489742-49
Merged-chr18-79300351-1	chr18	79300253	79300451	+	0.000	0.000	Merged-chr18-79300351-1
Merged-chr1-164999652-18	chr1	164999440	164999843	+	0.000	0.000	Merged-chr1-164999652-18
Merged-chr12-41096290-9	chr12	41096144	41096413	+	0.000	0.000	Merged-chr12-41096290-9
Merged-chr16-89904595-58	chr16	89904089	89904980	+	0.000	0.000	Merged-chr16-89904595-58
Merged-chr1-136683345-27	chr1	136682972	136683783	+	0.000	0.000	Merged-chr1-136683345-27
Merged-chr15-61983458-31	chr15	61983240	61983651	+	0.000	0.000	Merged-chr15-61983458-31
Merged-chr6-90630640-19	chr6	90630443	90630842	+	0.000	0.000	Merged-chr6-90630640-19
Merged-chr3-68794543-41	chr3	68794134	68794775	+	0.000	0.000	Merged-chr3-68794543-41
Merged-chr7-82811676-2	chr7	82811574	82811780	+	0.000	0.000	Merged-chr7-82811676-2
Merged-chr9-118478904-62	chr9	118478435	118479397	+	0.000	0.000	Merged-chr9-118478904-62
Merged-chr12-8829730-25	chr12	8829548	8829986	+	0.000	0.000	Merged-chr12-8829730-25
Merged-chr8-14965734-19	chr8	14965526	14965968	+	0.000	0.000	Merged-chr8-14965734-19
Merged-chr11-19979475-55	chr11	19979247	19979752	+	0.000	0.000	Merged-chr11-19979475-55
Merged-chr11-52299835-51	chr11	52299578	52300027	+	0.000	0.000	Merged-chr11-52299835-51
Merged-chr4-149880219-52	chr4	149879990	149880465	+	0.000	0.000	Merged-chr4-149880219-52
Merged-chr13-104526729-1	chr13	104526631	104526829	+	0.000	0.000	Merged-chr13-104526729-1
Merged-chr4-115101833-38	chr4	115101596	115102118	+	0.000	0.000	Merged-chr4-115101833-38
Merged-chr19-57344006-22	chr19	57343781	57344296	+	0.000	0.000	Merged-chr19-57344006-22
Merged-chr14-7933850-33	chr14	7933569	7934169	+	0.000	0.000	Merged-chr14-7933850-33
Merged-chr13-112289570-28	chr13	112289336	112289906	+	0.000	0.000	Merged-chr13-112289570-28
Merged-chr7-64101971-35	chr7	64101649	64102224	+	0.000	0.000	Merged-chr7-64101971-35
Merged-chr12-102439750-49	chr12	102439565	102439960	+	0.000	0.000	Merged-chr12-102439750-49
Merged-chr19-34527201-67	chr19	34526837	34527638	+	0.000	0.000	Merged-chr19-34527201-67
Merged-chr18-54970177-21	chr18	54969959	54970367	+	0.000	0.000	Merged-chr18-54970177-21
Merged-chr5-103443130-4	chr5	103443016	103443242	+	0.000	0.000	Merged-chr5-103443130-4
Merged-chr18-54940674-40	chr18	54940432	54940952	+	0.000	0.000	Merged-chr18-54940674-40
Merged-chr5-122645730-91	chr5	122645129	122646469	+	0.000	0.000	Merged-chr5-122645730-91
Merged-chr19-32147779-18	chr19	32147599	32147998	+	0.000	0.000	Merged-chr19-32147779-18
Merged-chr4-134734669-83	chr4	134734465	134734901	+	0.000	0.000	Merged-chr4-134734669-83
Merged-chr15-10981797-77	chr15	10981563	10982026	+	0.000	0.000	Merged-chr15-10981797-77
Merged-chr15-53399783-1	chr15	53399685	53399883	+	0.000	0.000	Merged-chr15-53399783-1
Merged-chr15-97964061-82	chr15	97963772	97964433	+	0.000	0.000	Merged-chr15-97964061-82
Merged-chr12-17544915-80	chr12	17544527	17545500	+	0.000	0.000	Merged-chr12-17544915-80
Merged-chr14-52338882-26	chr14	52338641	52339120	+	0.000	0.000	Merged-chr14-52338882-26
Merged-chr5-114444156-63	chr5	114443900	114444379	+	0.000	0.000	Merged-chr5-114444156-63
Merged-chr11-113176364-3	chr11	113176195	113176519	+	0.000	0.000	Merged-chr11-113176364-3
Merged-chr17-28204490-5	chr17	28204338	28204686	+	0.000	0.000	Merged-chr17-28204490-5
Merged-chr4-145312696-44	chr4	145312461	145312901	+	0.000	0.000	Merged-chr4-145312696-44
Merged-chr7-83655455-47	chr7	83655144	83655651	+	0.000	0.000	Merged-chr7-83655455-47
Merged-chr2-126252361-10	chr2	126252168	126252559	+	0.000	0.000	Merged-chr2-126252361-10
Merged-chr7-35991280-23	chr7	35990838	35991660	+	0.000	0.000	Merged-chr7-35991280-23
Merged-chr7-25120558-69	chr7	25119705	25121131	+	0.000	0.000	Merged-chr7-25120558-69
Merged-chr1-192742211-3	chr1	192742081	192742332	+	0.000	0.000	Merged-chr1-192742211-3
Merged-chr10-13034992-1	chr10	13034894	13035092	+	0.000	0.000	Merged-chr10-13034992-1
Merged-chr7-78451897-56	chr7	78451601	78452149	+	0.000	0.000	Merged-chr7-78451897-56
Merged-chr7-143685833-51	chr7	143685614	143686194	+	0.000	0.000	Merged-chr7-143685833-51
Merged-chr3-138753245-27	chr3	138752913	138753484	+	0.000	0.000	Merged-chr3-138753245-27
Merged-chr3-89872416-43	chr3	89872231	89872594	+	0.000	0.000	Merged-chr3-89872416-43
Merged-chr4-154432671-1	chr4	154432573	154432771	+	0.000	0.000	Merged-chr4-154432671-1
Merged-chr2-6444990-17	chr2	6444734	6445329	+	0.000	0.000	Merged-chr2-6444990-17
Merged-chr2-18957647-16	chr2	18957405	18958031	+	0.000	0.000	Merged-chr2-18957647-16
Merged-chrX-71215140-87	chrX	71214848	71215435	+	0.000	0.000	Merged-chrX-71215140-87
Merged-chrX-151096457-56	chrX	151096091	151096763	+	0.000	0.000	Merged-chrX-151096457-56
Merged-chr9-85860691-1	chr9	85860593	85860791	+	0.000	0.000	Merged-chr9-85860691-1
Merged-chr6-37371465-5	chr6	37371347	37371606	+	0.000	0.000	Merged-chr6-37371465-5
Merged-chr16-97272459-57	chr16	97272155	97272692	+	0.000	0.000	Merged-chr16-97272459-57
Merged-chr12-36439593-19	chr12	36439418	36439762	+	0.000	0.000	Merged-chr12-36439593-19
Merged-chr1-181256937-103	chr1	181256444	181257308	+	0.000	0.000	Merged-chr1-181256937-103
Merged-chr15-86056647-3	chr15	86056530	86056768	+	0.000	0.000	Merged-chr15-86056647-3
Merged-chr2-161090344-28	chr2	161090135	161090637	+	0.000	0.000	Merged-chr2-161090344-28
Merged-chr6-128807188-11	chr6	128807042	128807313	+	0.000	0.000	Merged-chr6-128807188-11
Merged-chr4-154375727-1	chr4	154375629	154375827	+	0.000	0.000	Merged-chr4-154375727-1
Merged-chr10-80399766-4	chr10	80399631	80399887	+	0.000	0.000	Merged-chr10-80399766-4
Merged-chr5-125197452-10	chr5	125197255	125197625	+	0.000	0.000	Merged-chr5-125197452-10
Merged-chr19-4906591-19	chr19	4906396	4906767	+	0.000	0.000	Merged-chr19-4906591-19
Merged-chr10-121739985-100	chr10	121739625	121740180	+	0.000	0.000	Merged-chr10-121739985-100
Merged-chr16-43303663-37	chr16	43303329	43304050	+	0.000	0.000	Merged-chr16-43303663-37
Merged-chr11-117872185-83	chr11	117871717	117872625	+	0.000	0.000	Merged-chr11-117872185-83
Merged-chr11-75962033-17	chr11	75961745	75962202	+	0.000	0.000	Merged-chr11-75962033-17
Merged-chr3-101047810-38	chr3	101047541	101048088	+	0.000	0.000	Merged-chr3-101047810-38
Merged-chr3-138743281-13	chr3	138743129	138743439	+	0.000	0.000	Merged-chr3-138743281-13
Merged-chr16-76561459-129	chr16	76560152	76562330	+	0.000	0.000	Merged-chr16-76561459-129
Merged-chr5-140830422-64	chr5	140830038	140830737	+	0.000	0.000	Merged-chr5-140830422-64
Merged-chr9-57956511-1	chr9	57956413	57956611	+	0.000	0.000	Merged-chr9-57956511-1
Merged-chr12-85447254-58	chr12	85447089	85447407	+	0.000	0.000	Merged-chr12-85447254-58
Merged-chr1-128831902-22	chr1	128831556	128832115	+	0.000	0.000	Merged-chr1-128831902-22
Merged-chr12-85661084-38	chr12	85660858	85661337	+	0.000	0.000	Merged-chr12-85661084-38
Merged-chr6-147576548-5	chr6	147576381	147576698	+	0.000	0.000	Merged-chr6-147576548-5
Merged-chr12-83921941-52	chr12	83921711	83922170	+	0.000	0.000	Merged-chr12-83921941-52
Merged-chr13-95563885-30	chr13	95563690	95564068	+	0.000	0.000	Merged-chr13-95563885-30
Merged-chr7-101618490-14	chr7	101618250	101618669	+	0.000	0.000	Merged-chr7-101618490-14
Merged-chr12-112617493-30	chr12	112617184	112617936	+	0.000	0.000	Merged-chr12-112617493-30
Merged-chr18-79293898-35	chr18	79293683	79294137	+	0.000	0.000	Merged-chr18-79293898-35
Merged-chr4-120363479-1	chr4	120363381	120363579	+	0.000	0.000	Merged-chr4-120363479-1
Merged-chr4-95403547-1	chr4	95403449	95403647	+	0.000	0.000	Merged-chr4-95403547-1
Merged-chr6-98782065-1	chr6	98781967	98782165	+	0.000	0.000	Merged-chr6-98782065-1
Merged-chr17-84466187-53	chr17	84466025	84466399	+	0.000	0.000	Merged-chr17-84466187-53
Merged-chr7-139388959-78	chr7	139388707	139389166	+	0.000	0.000	Merged-chr7-139388959-78
Merged-chr17-7170509-1	chr17	7170411	7170609	+	0.000	0.000	Merged-chr17-7170509-1
Merged-chr6-116628813-88	chr6	116628450	116629137	+	0.000	0.000	Merged-chr6-116628813-88
Merged-chr16-25426499-60	chr16	25426232	25426706	+	0.000	0.000	Merged-chr16-25426499-60
Merged-chr11-78178287-75	chr11	78177938	78178585	+	0.000	0.000	Merged-chr11-78178287-75
Merged-chr3-101884248-30	chr3	101883957	101884589	+	0.000	0.000	Merged-chr3-101884248-30
Merged-chr12-76837684-61	chr12	76837452	76837973	+	0.000	0.000	Merged-chr12-76837684-61
Merged-chr5-103442346-46	chr5	103442140	103442733	+	0.000	0.000	Merged-chr5-103442346-46
Merged-chr4-154389005-1	chr4	154388907	154389105	+	0.000	0.000	Merged-chr4-154389005-1
Merged-chr12-16008873-105	chr12	16008230	16009458	+	0.000	0.000	Merged-chr12-16008873-105
Merged-chr1-164411460-2	chr1	164411345	164411577	+	0.000	0.000	Merged-chr1-164411460-2
Merged-chr6-129282412-1	chr6	129282314	129282512	+	0.000	0.000	Merged-chr6-129282412-1
Merged-chr13-63528491-46	chr13	63528262	63528750	+	0.000	0.000	Merged-chr13-63528491-46
Merged-chr9-67901955-26	chr9	67901695	67902283	+	0.000	0.000	Merged-chr9-67901955-26
Merged-chr17-74745133-7	chr17	74744948	74745327	+	0.000	0.000	Merged-chr17-74745133-7
Merged-chr16-76373079-131	chr16	76372739	76373445	+	0.000	0.000	Merged-chr16-76373079-131
Merged-chr2-18939077-26	chr2	18938788	18939233	+	0.000	0.000	Merged-chr2-18939077-26
Merged-chr10-68199721-19	chr10	68199492	68199972	+	0.000	0.000	Merged-chr10-68199721-19
Merged-chr7-83659580-37	chr7	83659288	83659771	+	0.000	0.000	Merged-chr7-83659580-37
Merged-chr17-73142383-41	chr17	73141769	73142825	+	0.000	0.000	Merged-chr17-73142383-41
Merged-chr10-12851139-23	chr10	12850818	12851455	+	0.000	0.000	Merged-chr10-12851139-23
Merged-chr4-154407570-1	chr4	154407472	154407670	+	0.000	0.000	Merged-chr4-154407570-1
Merged-chr6-128766936-56	chr6	128766667	128767221	+	0.000	0.000	Merged-chr6-128766936-56
Merged-chr5-64389971-20	chr5	64389763	64390216	+	0.000	0.000	Merged-chr5-64389971-20
Merged-chr10-67480235-1	chr10	67480137	67480335	+	0.000	0.000	Merged-chr10-67480235-1
Merged-chr1-138276101-29	chr1	138275903	138276310	+	0.000	0.000	Merged-chr1-138276101-29
Merged-chr9-15685378-23	chr9	15685179	15685586	+	0.000	0.000	Merged-chr9-15685378-23
Merged-chr3-121163660-47	chr3	121163440	121163896	+	0.000	0.000	Merged-chr3-121163660-47
Merged-chr15-53354043-25	chr15	53353801	53354272	+	0.000	0.000	Merged-chr15-53354043-25
Merged-chr7-83742815-34	chr7	83742608	83743044	+	0.000	0.000	Merged-chr7-83742815-34
Merged-chr11-117965771-41	chr11	117965575	117965953	+	0.000	0.000	Merged-chr11-117965771-41
Merged-chr5-123016010-9	chr5	123015819	123016179	+	0.000	0.000	Merged-chr5-123016010-9
Merged-chr2-161271410-1	chr2	161271312	161271510	+	0.000	0.000	Merged-chr2-161271410-1
Merged-chrX-12159655-2	chrX	12159499	12159814	+	0.000	0.000	Merged-chrX-12159655-2
Merged-chr2-91962165-55	chr2	91961833	91962451	+	0.000	0.000	Merged-chr2-91962165-55
Merged-chr10-67483633-46	chr10	67483345	67484033	+	0.000	0.000	Merged-chr10-67483633-46
Merged-chr15-61988003-29	chr15	61987720	61988240	+	0.000	0.000	Merged-chr15-61988003-29
Merged-chr6-41537552-2	chr6	41537448	41537659	+	0.000	0.000	Merged-chr6-41537552-2
Merged-chrX-94625346-2	chrX	94625231	94625463	+	0.000	0.000	Merged-chrX-94625346-2
Merged-chr11-19965912-13	chr11	19965710	19966112	+	0.000	0.000	Merged-chr11-19965912-13
Merged-chr12-17511273-48	chr12	17511002	17511505	+	0.000	0.000	Merged-chr12-17511273-48
Merged-chr10-67727735-22	chr10	67727532	67727950	+	0.000	0.000	Merged-chr10-67727735-22
Merged-chr11-117136064-7	chr11	117135915	117136210	+	0.000	0.000	Merged-chr11-117136064-7
Merged-chr12-15896851-37	chr12	15896526	15897296	+	0.000	0.000	Merged-chr12-15896851-37
Merged-chr18-55055827-13	chr18	55055673	55055979	+	0.000	0.000	Merged-chr18-55055827-13
Merged-chr3-101933748-15	chr3	101933429	101933964	+	0.000	0.000	Merged-chr3-101933748-15
Merged-chr7-112180328-30	chr7	112180149	112180669	+	0.000	0.000	Merged-chr7-112180328-30
Merged-chr13-112343316-26	chr13	112343096	112343552	+	0.000	0.000	Merged-chr13-112343316-26
Merged-chr17-46388393-29	chr17	46388181	46388540	+	0.000	0.000	Merged-chr17-46388393-29
Merged-chr9-118476509-3	chr9	118476312	118476757	+	0.000	0.000	Merged-chr9-118476509-3
Merged-chr7-144447346-49	chr7	144447120	144447563	+	0.000	0.000	Merged-chr7-144447346-49
Merged-chr9-61722013-20	chr9	61721728	61722337	+	0.000	0.000	Merged-chr9-61722013-20
Merged-chr6-147605427-1	chr6	147605329	147605527	+	0.000	0.000	Merged-chr6-147605427-1
Merged-chr9-119963439-34	chr9	119963252	119963628	+	0.000	0.000	Merged-chr9-119963439-34
Merged-chr17-87608990-28	chr17	87608788	87609279	+	0.000	0.000	Merged-chr17-87608990-28
Merged-chr6-99420809-31	chr6	99420635	99421047	+	0.000	0.000	Merged-chr6-99420809-31
Merged-chr5-34187827-64	chr5	34187539	34188128	+	0.000	0.000	Merged-chr5-34187827-64
Merged-chr5-135632742-49	chr5	135632498	135632992	+	0.000	0.000	Merged-chr5-135632742-49
Merged-chr9-44517678-51	chr9	44517381	44517902	+	0.000	0.000	Merged-chr9-44517678-51
Merged-chr16-4032511-6	chr16	4032386	4032674	+	0.000	0.000	Merged-chr16-4032511-6
Merged-chr9-61708026-57	chr9	61707625	61708231	+	0.000	0.000	Merged-chr9-61708026-57
Merged-chr4-154334922-29	chr4	154334653	154335182	+	0.000	0.000	Merged-chr4-154334922-29
Merged-chr16-89938532-48	chr16	89938276	89938749	+	0.000	0.000	Merged-chr16-89938532-48
Merged-chr3-129588899-30	chr3	129588599	129589173	+	0.000	0.000	Merged-chr3-129588899-30
Merged-chr16-97523294-33	chr16	97523042	97523600	+	0.000	0.000	Merged-chr16-97523294-33
Merged-chr1-155173464-79	chr1	155173283	155173805	+	0.000	0.000	Merged-chr1-155173464-79
Merged-chr4-154927334-11	chr4	154927155	154927577	+	0.000	0.000	Merged-chr4-154927334-11
Merged-chr16-90181555-14	chr16	90181295	90181805	+	0.000	0.000	Merged-chr16-90181555-14
Merged-chr17-84368765-10	chr17	84368569	84368965	+	0.000	0.000	Merged-chr17-84368765-10
Merged-chr6-147588557-1	chr6	147588459	147588657	+	0.000	0.000	Merged-chr6-147588557-1
Merged-chr6-48802126-31	chr6	48801970	48802386	+	0.000	0.000	Merged-chr6-48802126-31
Merged-chr6-59416631-1	chr6	59416533	59416731	+	0.000	0.000	Merged-chr6-59416631-1
Merged-chr18-79263255-24	chr18	79263048	79263470	+	0.000	0.000	Merged-chr18-79263255-24
Merged-chr13-48513320-57	chr13	48513063	48513617	+	0.000	0.000	Merged-chr13-48513320-57
Merged-chr7-99535755-146	chr7	99535509	99536118	+	0.000	0.000	Merged-chr7-99535755-146
Merged-chr1-86580596-17	chr1	86580352	86580763	+	0.000	0.000	Merged-chr1-86580596-17
Merged-chr16-57571504-3	chr16	57571406	57571604	+	0.000	0.000	Merged-chr16-57571504-3
Merged-chr2-71941624-65	chr2	71941432	71941849	+	0.000	0.000	Merged-chr2-71941624-65
Merged-chr14-30249773-45	chr14	30249410	30250123	+	0.000	0.000	Merged-chr14-30249773-45
Merged-chr3-138861130-9	chr3	138860885	138861433	+	0.000	0.000	Merged-chr3-138861130-9
Merged-chr9-118674693-5	chr9	118674546	118674819	+	0.000	0.000	Merged-chr9-118674693-5
Merged-chr1-86154641-52	chr1	86154445	86154901	+	0.000	0.000	Merged-chr1-86154641-52
Merged-chr1-180226273-94	chr1	180226016	180226529	+	0.000	0.000	Merged-chr1-180226273-94
Merged-chr6-99028336-69	chr6	99027856	99028920	+	0.000	0.000	Merged-chr6-99028336-69
Merged-chr2-169690138-4	chr2	169689986	169690285	+	0.000	0.000	Merged-chr2-169690138-4
Merged-chr2-113234652-8	chr2	113234477	113234851	+	0.000	0.000	Merged-chr2-113234652-8
Merged-chrX-42399563-21	chrX	42399367	42399776	+	0.000	0.000	Merged-chrX-42399563-21
Merged-chr7-128554722-15	chr7	128554526	128554950	+	0.000	0.000	Merged-chr7-128554722-15
Merged-chr4-149871771-25	chr4	149871552	149872022	+	0.000	0.000	Merged-chr4-149871771-25
Merged-chr2-169636132-1	chr2	169636034	169636232	+	0.000	0.000	Merged-chr2-169636132-1
Merged-chr17-51179139-100	chr17	51178913	51179517	+	0.000	0.000	Merged-chr17-51179139-100
Merged-chr7-99374530-9	chr7	99374381	99374679	+	0.000	0.000	Merged-chr7-99374530-9
Merged-chr13-112211274-7	chr13	112211086	112211484	+	0.000	0.000	Merged-chr13-112211274-7
Merged-chr2-113160236-2	chr2	113160125	113160350	+	0.000	0.000	Merged-chr2-113160236-2
Merged-chr8-110912208-23	chr8	110911796	110912458	+	0.000	0.000	Merged-chr8-110912208-23
Merged-chr2-117399695-40	chr2	117399514	117399883	+	0.000	0.000	Merged-chr2-117399695-40
Merged-chr1-92058895-31	chr1	92058717	92059062	+	0.000	0.000	Merged-chr1-92058895-31
Merged-chr12-80259996-121	chr12	80259436	80260651	+	0.000	0.000	Merged-chr12-80259996-121
Merged-chr4-95461696-1	chr4	95461598	95461796	+	0.000	0.000	Merged-chr4-95461696-1
Merged-chr10-20005632-50	chr10	20005353	20005895	+	0.000	0.000	Merged-chr10-20005632-50
Merged-chr2-144658440-5	chr2	144658315	144658559	+	0.000	0.000	Merged-chr2-144658440-5
Merged-chr7-80718716-12	chr7	80718518	80718920	+	0.000	0.000	Merged-chr7-80718716-12
Merged-chr1-91183532-6	chr1	91183362	91183692	+	0.000	0.000	Merged-chr1-91183532-6
Merged-chrX-11839890-20	chrX	11839610	11840054	+	0.000	0.000	Merged-chrX-11839890-20
Merged-chr5-144295152-24	chr5	144294813	144295397	+	0.000	0.000	Merged-chr5-144295152-24
Merged-chr10-25221077-23	chr10	25220795	25221277	+	0.000	0.000	Merged-chr10-25221077-23
Merged-chr7-114414858-8	chr7	114414588	114415102	+	0.000	0.000	Merged-chr7-114414858-8
Merged-chr7-92741583-79	chr7	92741221	92742027	+	0.000	0.000	Merged-chr7-92741583-79
Merged-chr6-129284661-64	chr6	129284082	129285009	+	0.000	0.000	Merged-chr6-129284661-64
Merged-chr4-138913859-62	chr4	138913420	138914197	+	0.000	0.000	Merged-chr4-138913859-62
Merged-chr16-45007243-35	chr16	45007053	45007484	+	0.000	0.000	Merged-chr16-45007243-35
Merged-chr9-104339051-30	chr9	104338568	104339626	+	0.000	0.000	Merged-chr9-104339051-30
Merged-chr18-79303705-44	chr18	79303234	79304092	+	0.000	0.000	Merged-chr18-79303705-44
Merged-chr10-96602495-12	chr10	96602340	96602646	+	0.000	0.000	Merged-chr10-96602495-12
Merged-chr9-66667231-9	chr9	66667036	66667426	+	0.000	0.000	Merged-chr9-66667231-9
Merged-chr3-121444097-11	chr3	121443637	121444598	+	0.000	0.000	Merged-chr3-121444097-11
Merged-chr1-191288953-28	chr1	191288659	191289134	+	0.000	0.000	Merged-chr1-191288953-28
Merged-chr6-34518021-7	chr6	34517825	34518252	+	0.000	0.000	Merged-chr6-34518021-7
Merged-chr3-121171657-61	chr3	121171392	121171895	+	0.000	0.000	Merged-chr3-121171657-61
Merged-chr1-91459490-61	chr1	91459176	91459727	+	0.000	0.000	Merged-chr1-91459490-61
Merged-chr6-145023244-34	chr6	145023035	145023520	+	0.000	0.000	Merged-chr6-145023244-34
Merged-chr10-96599778-54	chr10	96599446	96600044	+	0.000	0.000	Merged-chr10-96599778-54
Merged-chr17-6008813-6	chr17	6008680	6008972	+	0.000	0.000	Merged-chr17-6008813-6
Merged-chr4-155162672-62	chr4	155162359	155162898	+	0.000	0.000	Merged-chr4-155162672-62
Merged-chr18-79366086-1	chr18	79365988	79366186	+	0.000	0.000	Merged-chr18-79366086-1
Merged-chr15-27926448-169	chr15	27925469	27927245	+	0.000	0.000	Merged-chr15-27926448-169
Merged-chr2-174050373-2	chr2	174050208	174050541	+	0.000	0.000	Merged-chr2-174050373-2
Merged-chr7-132430450-1	chr7	132430352	132430550	+	0.000	0.000	Merged-chr7-132430450-1
Merged-chr14-7934334-2	chr14	7934232	7934438	+	0.000	0.000	Merged-chr14-7934334-2
Merged-chr12-82268056-22	chr12	82267881	82268228	+	0.000	0.000	Merged-chr12-82268056-22
Merged-chr9-118678587-68	chr9	118678194	118678795	+	0.000	0.000	Merged-chr9-118678587-68
Merged-chr14-31780618-1	chr14	31780520	31780718	+	0.000	0.000	Merged-chr14-31780618-1
Merged-chr3-51744632-10	chr3	51744432	51744890	+	0.000	0.000	Merged-chr3-51744632-10
Merged-chr9-102834749-1	chr9	102834651	102834849	+	0.000	0.000	Merged-chr9-102834749-1
Merged-chr16-97313121-43	chr16	97312793	97313698	+	0.000	0.000	Merged-chr16-97313121-43
Merged-chr4-95490410-1	chr4	95490312	95490510	+	0.000	0.000	Merged-chr4-95490410-1
Merged-chr9-50768250-64	chr9	50768049	50768501	+	0.000	0.000	Merged-chr9-50768250-64
Merged-chr2-49616998-24	chr2	49616807	49617158	+	0.000	0.000	Merged-chr2-49616998-24
Merged-chr2-151978257-4	chr2	151978149	151978376	+	0.000	0.000	Merged-chr2-151978257-4
Merged-chr13-99395160-4	chr13	99394949	99395362	+	0.000	0.000	Merged-chr13-99395160-4
Merged-chr11-94392804-33	chr11	94392569	94393112	+	0.000	0.000	Merged-chr11-94392804-33
Merged-chr3-131113270-13	chr3	131113124	131113422	+	0.000	0.000	Merged-chr3-131113270-13
Merged-chr10-43478998-1	chr10	43478900	43479098	+	0.000	0.000	Merged-chr10-43478998-1
Merged-chr17-65724346-42	chr17	65724071	65724723	+	0.000	0.000	Merged-chr17-65724346-42
Merged-chr12-52701322-34	chr12	52701105	52701698	+	0.000	0.000	Merged-chr12-52701322-34
Merged-chr11-119363762-38	chr11	119363505	119363932	+	0.000	0.000	Merged-chr11-119363762-38
Merged-chr2-132018494-1	chr2	132018396	132018594	+	0.000	0.000	Merged-chr2-132018494-1
Merged-chr5-114356887-29	chr5	114356600	114357216	+	0.000	0.000	Merged-chr5-114356887-29
Merged-chr11-3206891-1	chr11	3206793	3206991	+	0.000	0.000	Merged-chr11-3206891-1
Merged-chr2-117342772-139	chr2	117342431	117343016	+	0.000	0.000	Merged-chr2-117342772-139
Merged-chr2-174110585-108	chr2	174110387	174111005	+	0.000	0.000	Merged-chr2-174110585-108
Merged-chr6-59412569-64	chr6	59412200	59412967	+	0.000	0.000	Merged-chr6-59412569-64
Merged-chr16-97468543-70	chr16	97468029	97469478	+	0.000	0.000	Merged-chr16-97468543-70
Merged-chr15-93751087-35	chr15	93750893	93751279	+	0.000	0.000	Merged-chr15-93751087-35
Merged-chr8-121578886-116	chr8	121578509	121579177	+	0.000	0.000	Merged-chr8-121578886-116
Merged-chr9-85749221-147	chr9	85748992	85749422	+	0.000	0.000	Merged-chr9-85749221-147
Merged-chr6-71156958-28	chr6	71156654	71157198	+	0.000	0.000	Merged-chr6-71156958-28
Merged-chr6-94554268-2	chr6	94554154	94554384	+	0.000	0.000	Merged-chr6-94554268-2
Merged-chr9-56128365-14	chr9	56128138	56128620	+	0.000	0.000	Merged-chr9-56128365-14
Merged-chr2-60019234-65	chr2	60018940	60019504	+	0.000	0.000	Merged-chr2-60019234-65
Merged-chr8-111573910-73	chr8	111573548	111574175	+	0.000	0.000	Merged-chr8-111573910-73
Merged-chr1-52500431-96	chr1	52499834	52500993	+	0.000	0.000	Merged-chr1-52500431-96
Merged-chr16-94383515-34	chr16	94383260	94383744	+	0.000	0.000	Merged-chr16-94383515-34
Merged-chrX-151344372-127	chrX	151344172	151344550	+	0.000	0.000	Merged-chrX-151344372-127
Merged-chr7-39518107-73	chr7	39517642	39519011	+	0.000	0.000	Merged-chr7-39518107-73
Merged-chr19-32138517-38	chr19	32138074	32139028	+	0.000	0.000	Merged-chr19-32138517-38
Merged-chr19-17295434-36	chr19	17295241	17295724	+	0.000	0.000	Merged-chr19-17295434-36
Merged-chr6-146313637-14	chr6	146313470	146313818	+	0.000	0.000	Merged-chr6-146313637-14
Merged-chr8-40610083-54	chr8	40609886	40610262	+	0.000	0.000	Merged-chr8-40610083-54
Merged-chr10-12875013-52	chr10	12874789	12875319	+	0.000	0.000	Merged-chr10-12875013-52
Merged-chr1-92258987-8	chr1	92258809	92259143	+	0.000	0.000	Merged-chr1-92258987-8
Merged-chr18-55050703-48	chr18	55050512	55051096	+	0.000	0.000	Merged-chr18-55050703-48
Merged-chr2-174018150-40	chr2	174017965	174018428	+	0.000	0.000	Merged-chr2-174018150-40
Merged-chr10-20952486-81	chr10	20952282	20952719	+	0.000	0.000	Merged-chr10-20952486-81
Merged-chr10-81082466-12	chr10	81082225	81082647	+	0.000	0.000	Merged-chr10-81082466-12
Merged-chr16-97279097-24	chr16	97278854	97279342	+	0.000	0.000	Merged-chr16-97279097-24
