#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_I--ATAC_peaks.bed all.df.numx.c5-STAT4_WT_Tfh_vs_Naive.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-STAT4_WT_Tfh_vs_Naive.dn.bed
Merged-chrX-140539423-1	chrX	140539325	140539523	+	0.000	0.000	Merged-chrX-140539423-1
Merged-chr3-86812964-22	chr3	86812817	86813154	+	0.000	0.000	Merged-chr3-86812964-22
Merged-chr6-137558133-151	chr6	137556792	137559510	+	0.000	0.000	Merged-chr6-137558133-151
Merged-chr15-12034488-11	chr15	12034361	12034617	+	0.000	0.000	Merged-chr15-12034488-11
Merged-chr13-74854551-37	chr13	74854272	74854823	+	0.000	0.000	Merged-chr13-74854551-37
Merged-chr6-67318701-5	chr6	67318533	67318902	+	0.000	0.000	Merged-chr6-67318701-5
Merged-chr3-136697993-45	chr3	136697699	136698209	+	0.000	0.000	Merged-chr3-136697993-45
Merged-chr14-121315767-6	chr14	121315587	121315895	+	0.000	0.000	Merged-chr14-121315767-6
Merged-chr11-120600932-23	chr11	120600737	120601137	+	0.000	0.000	Merged-chr11-120600932-23
Merged-chr6-70824909-77	chr6	70824637	70825144	+	0.000	0.000	Merged-chr6-70824909-77
Merged-chrX-140542886-82	chrX	140542393	140543484	+	0.000	0.000	Merged-chrX-140542886-82
Merged-chr1-191421132-37	chr1	191420841	191421519	+	0.000	0.000	Merged-chr1-191421132-37
Merged-chr8-4925633-1	chr8	4925535	4925733	+	0.000	0.000	Merged-chr8-4925633-1
Merged-chr8-53611772-3	chr8	53611619	53611903	+	0.000	0.000	Merged-chr8-53611772-3
Merged-chr1-134074702-1	chr1	134074604	134074802	+	0.000	0.000	Merged-chr1-134074702-1
Merged-chr14-121330198-13	chr14	121330054	121330371	+	0.000	0.000	Merged-chr14-121330198-13
Merged-chr16-44321913-9	chr16	44321744	44322047	+	0.000	0.000	Merged-chr16-44321913-9
Merged-chr2-105448364-1	chr2	105448266	105448464	+	0.000	0.000	Merged-chr2-105448364-1
Merged-chr12-100636391-39	chr12	100636167	100636662	+	0.000	0.000	Merged-chr12-100636391-39
Merged-chr4-11848499-2	chr4	11848394	11848607	+	0.000	0.000	Merged-chr4-11848499-2
Merged-chr6-8259350-77	chr6	8259130	8259574	+	0.000	0.000	Merged-chr6-8259350-77
Merged-chr6-35462751-23	chr6	35462511	35462994	+	0.000	0.000	Merged-chr6-35462751-23
Merged-chr14-99750630-1	chr14	99750532	99750730	+	0.000	0.000	Merged-chr14-99750630-1
Merged-chr13-107021671-17	chr13	107021371	107021829	+	0.000	0.000	Merged-chr13-107021671-17
Merged-chr5-113429729-3	chr5	113429576	113429916	+	0.000	0.000	Merged-chr5-113429729-3
Merged-chr9-24413892-11	chr9	24413735	24414083	+	0.000	0.000	Merged-chr9-24413892-11
Merged-chrX-142464957-2	chrX	142464834	142465082	+	0.000	0.000	Merged-chrX-142464957-2
Merged-chr13-33965220-126	chr13	33964785	33965498	+	0.000	0.000	Merged-chr13-33965220-126
Merged-chr2-66159765-1	chr2	66159667	66159865	+	0.000	0.000	Merged-chr2-66159765-1
Merged-chr18-13020952-8	chr18	13020770	13021218	+	0.000	0.000	Merged-chr18-13020952-8
Merged-chr8-122474248-52	chr8	122473991	122474453	+	0.000	0.000	Merged-chr8-122474248-52
Merged-chr13-22050796-90	chr13	22050402	22051244	+	0.000	0.000	Merged-chr13-22050796-90
Merged-chr17-79016098-11	chr17	79015897	79016362	+	0.000	0.000	Merged-chr17-79016098-11
Merged-chr19-43523434-47	chr19	43523239	43523667	+	0.000	0.000	Merged-chr19-43523434-47
Merged-chr18-73835590-83	chr18	73835309	73835868	+	0.000	0.000	Merged-chr18-73835590-83
Merged-chr19-6400319-26	chr19	6400024	6400769	+	0.000	0.000	Merged-chr19-6400319-26
Merged-chr5-93268238-3	chr5	93268127	93268365	+	0.000	0.000	Merged-chr5-93268238-3
Merged-chr13-101969075-1	chr13	101968977	101969175	+	0.000	0.000	Merged-chr13-101969075-1
Merged-chr13-114886987-4	chr13	114886889	114887087	+	0.000	0.000	Merged-chr13-114886987-4
Merged-chr10-8518233-215	chr10	8516876	8519360	+	0.000	0.000	Merged-chr10-8518233-215
Merged-chr13-114962151-20	chr13	114961900	114962379	+	0.000	0.000	Merged-chr13-114962151-20
Merged-chr7-139142586-1	chr7	139142488	139142686	+	0.000	0.000	Merged-chr7-139142586-1
Merged-chr3-9770746-5	chr3	9770626	9770870	+	0.000	0.000	Merged-chr3-9770746-5
Merged-chr10-83898059-2	chr10	83897952	83898168	+	0.000	0.000	Merged-chr10-83898059-2
Merged-chr13-101760534-4	chr13	101760428	101760645	+	0.000	0.000	Merged-chr13-101760534-4
Merged-chr9-58582361-93	chr9	58582017	58582771	+	0.000	0.000	Merged-chr9-58582361-93
Merged-chr5-150195334-1	chr5	150195236	150195434	+	0.000	0.000	Merged-chr5-150195334-1
Merged-chr13-100786411-88	chr13	100786150	100786754	+	0.000	0.000	Merged-chr13-100786411-88
Merged-chr3-84654205-56	chr3	84653982	84654462	+	0.000	0.000	Merged-chr3-84654205-56
Merged-chr6-131276753-31	chr6	131276419	131277167	+	0.000	0.000	Merged-chr6-131276753-31
Merged-chr13-24481997-16	chr13	24481845	24482160	+	0.000	0.000	Merged-chr13-24481997-16
Merged-chr10-44684800-1	chr10	44684702	44684900	+	0.000	0.000	Merged-chr10-44684800-1
Merged-chr4-133261852-12	chr4	133261676	133262061	+	0.000	0.000	Merged-chr4-133261852-12
Merged-chr14-121348977-3	chr14	121348855	121349108	+	0.000	0.000	Merged-chr14-121348977-3
Merged-chr10-42018378-38	chr10	42018156	42018647	+	0.000	0.000	Merged-chr10-42018378-38
Merged-chr1-136261068-1	chr1	136260970	136261168	+	0.000	0.000	Merged-chr1-136261068-1
Merged-chrX-140542025-21	chrX	140541610	140542376	+	0.000	0.000	Merged-chrX-140542025-21
Merged-chr13-74846097-19	chr13	74845717	74846359	+	0.000	0.000	Merged-chr13-74846097-19
Merged-chr11-67578583-16	chr11	67578372	67578839	+	0.000	0.000	Merged-chr11-67578583-16
Merged-chr11-68483427-7	chr11	68483282	68483556	+	0.000	0.000	Merged-chr11-68483427-7
Merged-chr5-105405259-24	chr5	105405098	105405400	+	0.000	0.000	Merged-chr5-105405259-24
Merged-chr13-115095757-4	chr13	115095589	115095964	+	0.000	0.000	Merged-chr13-115095757-4
Merged-chr6-17282259-15	chr6	17282056	17282567	+	0.000	0.000	Merged-chr6-17282259-15
Merged-chr10-83785257-1	chr10	83785159	83785357	+	0.000	0.000	Merged-chr10-83785257-1
Merged-chr3-137864256-74	chr3	137864026	137864469	+	0.000	0.000	Merged-chr3-137864256-74
Merged-chr11-68464858-12	chr11	68464722	68464981	+	0.000	0.000	Merged-chr11-68464858-12
Merged-chr17-12204575-1	chr17	12204477	12204675	+	0.000	0.000	Merged-chr17-12204575-1
Merged-chr3-85127158-54	chr3	85126822	85127575	+	0.000	0.000	Merged-chr3-85127158-54
Merged-chr3-27317154-55	chr3	27316846	27317576	+	0.000	0.000	Merged-chr3-27317154-55
Merged-chr19-6399338-114	chr19	6398552	6399994	+	0.000	0.000	Merged-chr19-6399338-114
Merged-chr14-121256675-4	chr14	121256453	121256955	+	0.000	0.000	Merged-chr14-121256675-4
Merged-chr13-101711564-33	chr13	101711352	101711932	+	0.000	0.000	Merged-chr13-101711564-33
Merged-chr14-121422910-45	chr14	121422628	121423262	+	0.000	0.000	Merged-chr14-121422910-45
Merged-chr6-109582585-1	chr6	109582487	109582685	+	0.000	0.000	Merged-chr6-109582585-1
Merged-chr14-121324999-52	chr14	121324744	121325229	+	0.000	0.000	Merged-chr14-121324999-52
Merged-chr10-19566068-15	chr10	19565912	19566219	+	0.000	0.000	Merged-chr10-19566068-15
Merged-chr1-88705567-62	chr1	88705102	88706128	+	0.000	0.000	Merged-chr1-88705567-62
Merged-chr3-9895947-13	chr3	9895738	9896149	+	0.000	0.000	Merged-chr3-9895947-13
Merged-chr3-59042256-2	chr3	59042127	59042388	+	0.000	0.000	Merged-chr3-59042256-2
Merged-chr6-108876104-51	chr6	108875822	108876353	+	0.000	0.000	Merged-chr6-108876104-51
Merged-chr6-135377824-45	chr6	135377631	135378038	+	0.000	0.000	Merged-chr6-135377824-45
Merged-chr4-70533473-2	chr4	70533364	70533585	+	0.000	0.000	Merged-chr4-70533473-2
Merged-chrX-140504149-30	chrX	140503985	140504400	+	0.000	0.000	Merged-chrX-140504149-30
Merged-chr2-9718103-10	chr2	9717944	9718318	+	0.000	0.000	Merged-chr2-9718103-10
Merged-chr16-44320422-17	chr16	44320192	44320641	+	0.000	0.000	Merged-chr16-44320422-17
Merged-chr7-114069993-85	chr7	114069677	114070493	+	0.000	0.000	Merged-chr7-114069993-85
Merged-chr6-99643748-32	chr6	99643493	99643992	+	0.000	0.000	Merged-chr6-99643748-32
Merged-chr10-81433026-44	chr10	81432820	81433279	+	0.000	0.000	Merged-chr10-81433026-44
Merged-chr17-78994621-3	chr17	78994455	78994784	+	0.000	0.000	Merged-chr17-78994621-3
Merged-chr9-122293937-1	chr9	122293839	122294037	+	0.000	0.000	Merged-chr9-122293937-1
Merged-chr5-113825242-12	chr5	113824995	113825432	+	0.000	0.000	Merged-chr5-113825242-12
Merged-chr11-104631492-24	chr11	104631333	104631666	+	0.000	0.000	Merged-chr11-104631492-24
Merged-chr2-100020310-1	chr2	100020212	100020410	+	0.000	0.000	Merged-chr2-100020310-1
Merged-chr4-46689596-22	chr4	46689328	46689846	+	0.000	0.000	Merged-chr4-46689596-22
Merged-chr19-12541773-42	chr19	12541363	12542071	+	0.000	0.000	Merged-chr19-12541773-42
Merged-chr2-52570542-44	chr2	52570158	52570868	+	0.000	0.000	Merged-chr2-52570542-44
Merged-chr5-93267720-160	chr5	93267455	93267941	+	0.000	0.000	Merged-chr5-93267720-160
Merged-chr13-114964389-31	chr13	114964161	114964568	+	0.000	0.000	Merged-chr13-114964389-31
Merged-chr9-44029838-4	chr9	44029634	44029981	+	0.000	0.000	Merged-chr9-44029838-4
Merged-chr10-8214078-56	chr10	8213886	8214377	+	0.000	0.000	Merged-chr10-8214078-56
Merged-chr1-138963261-12	chr1	138963149	138963386	+	0.000	0.000	Merged-chr1-138963261-12
Merged-chr13-60843103-8	chr13	60842929	60843298	+	0.000	0.000	Merged-chr13-60843103-8
Merged-chr13-75839037-4	chr13	75838928	75839149	+	0.000	0.000	Merged-chr13-75839037-4
Merged-chr5-104958387-32	chr5	104958160	104958694	+	0.000	0.000	Merged-chr5-104958387-32
Merged-chr12-102945751-11	chr12	102945547	102945942	+	0.000	0.000	Merged-chr12-102945751-11
Merged-chr3-93593683-6	chr3	93593559	93593829	+	0.000	0.000	Merged-chr3-93593683-6
Merged-chr14-77867784-2	chr14	77867684	77867886	+	0.000	0.000	Merged-chr14-77867784-2
Merged-chr11-68451925-9	chr11	68451789	68452173	+	0.000	0.000	Merged-chr11-68451925-9
Merged-chr13-115090156-125	chr13	115089868	115090595	+	0.000	0.000	Merged-chr13-115090156-125
Merged-chrX-134308001-68	chrX	134307763	134308216	+	0.000	0.000	Merged-chrX-134308001-68
Merged-chr13-95813903-46	chr13	95813559	95814133	+	0.000	0.000	Merged-chr13-95813903-46
Merged-chr8-91077551-42	chr8	91077348	91077843	+	0.000	0.000	Merged-chr8-91077551-42
Merged-chr2-113903314-24	chr2	113903133	113903581	+	0.000	0.000	Merged-chr2-113903314-24
Merged-chr17-50173577-19	chr17	50173297	50173815	+	0.000	0.000	Merged-chr17-50173577-19
Merged-chr2-101416938-1	chr2	101416840	101417038	+	0.000	0.000	Merged-chr2-101416938-1
Merged-chr2-11259567-5	chr2	11259429	11259722	+	0.000	0.000	Merged-chr2-11259567-5
Merged-chr13-102085968-1	chr13	102085870	102086068	+	0.000	0.000	Merged-chr13-102085968-1
Merged-chr4-116720847-59	chr4	116720339	116721161	+	0.000	0.000	Merged-chr4-116720847-59
Merged-chr1-160024850-77	chr1	160024301	160025267	+	0.000	0.000	Merged-chr1-160024850-77
Merged-chr10-9900538-11	chr10	9900212	9900711	+	0.000	0.000	Merged-chr10-9900538-11
Merged-chr15-90224402-90	chr15	90224118	90224680	+	0.000	0.000	Merged-chr15-90224402-90
Merged-chr10-44460135-1	chr10	44460037	44460235	+	0.000	0.000	Merged-chr10-44460135-1
Merged-chr13-33957078-33	chr13	33956881	33957355	+	0.000	0.000	Merged-chr13-33957078-33
Merged-chr7-114115270-5	chr7	114115127	114115425	+	0.000	0.000	Merged-chr7-114115270-5
Merged-chr11-67532343-16	chr11	67532100	67532603	+	0.000	0.000	Merged-chr11-67532343-16
Merged-chr4-107801567-1	chr4	107801469	107801667	+	0.000	0.000	Merged-chr4-107801567-1
Merged-chr15-11995673-123	chr15	11994976	11996233	+	0.000	0.000	Merged-chr15-11995673-123
Merged-chr12-54999059-64	chr12	54998799	54999519	+	0.000	0.000	Merged-chr12-54999059-64
Merged-chr1-133847657-11	chr1	133847518	133847775	+	0.000	0.000	Merged-chr1-133847657-11
Merged-chr19-38053790-1	chr19	38053692	38053890	+	0.000	0.000	Merged-chr19-38053790-1
Merged-chr6-99658803-9	chr6	99658659	99658955	+	0.000	0.000	Merged-chr6-99658803-9
Merged-chr13-106999635-1	chr13	106999537	106999735	+	0.000	0.000	Merged-chr13-106999635-1
Merged-chr13-63255767-2	chr13	63255613	63255924	+	0.000	0.000	Merged-chr13-63255767-2
Merged-chr13-74770012-5	chr13	74769876	74770191	+	0.000	0.000	Merged-chr13-74770012-5
Merged-chr5-107978348-39	chr5	107977938	107978756	+	0.000	0.000	Merged-chr5-107978348-39
Merged-chr3-9817216-3	chr3	9817063	9817407	+	0.000	0.000	Merged-chr3-9817216-3
Merged-chr7-74544568-34	chr7	74544331	74544858	+	0.000	0.000	Merged-chr7-74544568-34
Merged-chr6-67322636-3	chr6	67322507	67322767	+	0.000	0.000	Merged-chr6-67322636-3
Merged-chr3-159495553-70	chr3	159495250	159495806	+	0.000	0.000	Merged-chr3-159495553-70
Merged-chr10-30199682-10	chr10	30199483	30199820	+	0.000	0.000	Merged-chr10-30199682-10
Merged-chr10-30200308-74	chr10	30199963	30200615	+	0.000	0.000	Merged-chr10-30200308-74
Merged-chr1-88655113-58	chr1	88654795	88655470	+	0.000	0.000	Merged-chr1-88655113-58
Merged-chr17-79895160-10	chr17	79894975	79895284	+	0.000	0.000	Merged-chr17-79895160-10
Merged-chr3-38440724-15	chr3	38440537	38440984	+	0.000	0.000	Merged-chr3-38440724-15
Merged-chr14-100260783-20	chr14	100260586	100261057	+	0.000	0.000	Merged-chr14-100260783-20
Merged-chr7-99979720-1	chr7	99979622	99979820	+	0.000	0.000	Merged-chr7-99979720-1
Merged-chr17-50071769-42	chr17	50071544	50071997	+	0.000	0.000	Merged-chr17-50071769-42
Merged-chr2-9879570-49	chr2	9879347	9879848	+	0.000	0.000	Merged-chr2-9879570-49
Merged-chr13-95973704-43	chr13	95973377	95974038	+	0.000	0.000	Merged-chr13-95973704-43
Merged-chr1-167393932-88	chr1	167393515	167394208	+	0.000	0.000	Merged-chr1-167393932-88
Merged-chr8-115878428-26	chr8	115878127	115878720	+	0.000	0.000	Merged-chr8-115878428-26
Merged-chr10-95691143-13	chr10	95690927	95691334	+	0.000	0.000	Merged-chr10-95691143-13
Merged-chr17-83907081-28	chr17	83906783	83907484	+	0.000	0.000	Merged-chr17-83907081-28
Merged-chr9-72968638-44	chr9	72968452	72968801	+	0.000	0.000	Merged-chr9-72968638-44
Merged-chr4-98922414-1	chr4	98922316	98922514	+	0.000	0.000	Merged-chr4-98922414-1
Merged-chr3-36572079-53	chr3	36571831	36572452	+	0.000	0.000	Merged-chr3-36572079-53
Merged-chr4-138216401-6	chr4	138216220	138216597	+	0.000	0.000	Merged-chr4-138216401-6
Merged-chr2-11662282-5	chr2	11662158	11662421	+	0.000	0.000	Merged-chr2-11662282-5
Merged-chr18-73810130-9	chr18	73809947	73810265	+	0.000	0.000	Merged-chr18-73810130-9
Merged-chr9-24505220-44	chr9	24504976	24505458	+	0.000	0.000	Merged-chr9-24505220-44
Merged-chr19-55741563-64	chr19	55741099	55741865	+	0.000	0.000	Merged-chr19-55741563-64
Merged-chr7-74551940-59	chr7	74551444	74552380	+	0.000	0.000	Merged-chr7-74551940-59
Merged-chr13-74770542-85	chr13	74770331	74771007	+	0.000	0.000	Merged-chr13-74770542-85
Merged-chr14-26970383-95	chr14	26970203	26970777	+	0.000	0.000	Merged-chr14-26970383-95
Merged-chr3-93550146-53	chr3	93549818	93550348	+	0.000	0.000	Merged-chr3-93550146-53
Merged-chr2-4883400-34	chr2	4883225	4883644	+	0.000	0.000	Merged-chr2-4883400-34
Merged-chr2-4881275-5	chr2	4880998	4881496	+	0.000	0.000	Merged-chr2-4881275-5
Merged-chr3-86919838-4	chr3	86919697	86919976	+	0.000	0.000	Merged-chr3-86919838-4
Merged-chr11-53803686-61	chr11	53803114	53804136	+	0.000	0.000	Merged-chr11-53803686-61
Merged-chr6-35539475-95	chr6	35539006	35539932	+	0.000	0.000	Merged-chr6-35539475-95
Merged-chr1-127611779-19	chr1	127611585	127611978	+	0.000	0.000	Merged-chr1-127611779-19
Merged-chr12-113150080-1	chr12	113149982	113150180	+	0.000	0.000	Merged-chr12-113150080-1
Merged-chr4-133050964-41	chr4	133050583	133051227	+	0.000	0.000	Merged-chr4-133050964-41
Merged-chr5-62759603-62	chr5	62758970	62760371	+	0.000	0.000	Merged-chr5-62759603-62
Merged-chr4-8922262-9	chr4	8922084	8922434	+	0.000	0.000	Merged-chr4-8922262-9
Merged-chr7-106426995-13	chr7	106426738	106427253	+	0.000	0.000	Merged-chr7-106426995-13
Merged-chr4-46754989-10	chr4	46754778	46755218	+	0.000	0.000	Merged-chr4-46754989-10
Merged-chr2-119618525-54	chr2	119618330	119618816	+	0.000	0.000	Merged-chr2-119618525-54
Merged-chr3-137103671-1	chr3	137103573	137103771	+	0.000	0.000	Merged-chr3-137103671-1
Merged-chr18-74207831-60	chr18	74207581	74208059	+	0.000	0.000	Merged-chr18-74207831-60
Merged-chr11-67564427-31	chr11	67564159	67564753	+	0.000	0.000	Merged-chr11-67564427-31
Merged-chr4-154127522-10	chr4	154127349	154127689	+	0.000	0.000	Merged-chr4-154127522-10
Merged-chr5-107980170-14	chr5	107979892	107980345	+	0.000	0.000	Merged-chr5-107980170-14
Merged-chr14-100283659-2	chr14	100283470	100283851	+	0.000	0.000	Merged-chr14-100283659-2
Merged-chr13-29986284-62	chr13	29985920	29986542	+	0.000	0.000	Merged-chr13-29986284-62
Merged-chr5-112287105-89	chr5	112286867	112287390	+	0.000	0.000	Merged-chr5-112287105-89
Merged-chr14-102678089-1	chr14	102677991	102678189	+	0.000	0.000	Merged-chr14-102678089-1
Merged-chrX-159159822-7	chrX	159159705	159159956	+	0.000	0.000	Merged-chrX-159159822-7
Merged-chr1-191404835-11	chr1	191404628	191405075	+	0.000	0.000	Merged-chr1-191404835-11
Merged-chr6-108717791-30	chr6	108717543	108718037	+	0.000	0.000	Merged-chr6-108717791-30
Merged-chr6-135364478-50	chr6	135364259	135364643	+	0.000	0.000	Merged-chr6-135364478-50
Merged-chr8-84846613-1	chr8	84846515	84846713	+	0.000	0.000	Merged-chr8-84846613-1
Merged-chr17-50070273-24	chr17	50070121	50070451	+	0.000	0.000	Merged-chr17-50070273-24
Merged-chr3-136630225-22	chr3	136629908	136630486	+	0.000	0.000	Merged-chr3-136630225-22
Merged-chr8-57486834-2	chr8	57486685	57486985	+	0.000	0.000	Merged-chr8-57486834-2
Merged-chr18-65788927-59	chr18	65788704	65789206	+	0.000	0.000	Merged-chr18-65788927-59
Merged-chr1-191402800-7	chr1	191402644	191403013	+	0.000	0.000	Merged-chr1-191402800-7
Merged-chr10-8184927-13	chr10	8184726	8185098	+	0.000	0.000	Merged-chr10-8184927-13
Merged-chr8-115462396-21	chr8	115462226	115462577	+	0.000	0.000	Merged-chr8-115462396-21
Merged-chr5-105053656-75	chr5	105053308	105053893	+	0.000	0.000	Merged-chr5-105053656-75
Merged-chr1-172507219-12	chr1	172506962	172507413	+	0.000	0.000	Merged-chr1-172507219-12
Merged-chr3-10009584-22	chr3	10009391	10009753	+	0.000	0.000	Merged-chr3-10009584-22
Merged-chr3-9887395-87	chr3	9887131	9887624	+	0.000	0.000	Merged-chr3-9887395-87
Merged-chr4-8799696-68	chr4	8799424	8799969	+	0.000	0.000	Merged-chr4-8799696-68
Merged-chr6-108861313-26	chr6	108861078	108861608	+	0.000	0.000	Merged-chr6-108861313-26
Merged-chr3-135191984-24	chr3	135191693	135192231	+	0.000	0.000	Merged-chr3-135191984-24
Merged-chr2-71813011-39	chr2	71812722	71813213	+	0.000	0.000	Merged-chr2-71813011-39
Merged-chr10-8535682-19	chr10	8535504	8535837	+	0.000	0.000	Merged-chr10-8535682-19
Merged-chr2-9594121-50	chr2	9593857	9594401	+	0.000	0.000	Merged-chr2-9594121-50
Merged-chr2-65189232-92	chr2	65188432	65189862	+	0.000	0.000	Merged-chr2-65189232-92
Merged-chr17-12769499-71	chr17	12769148	12769916	+	0.000	0.000	Merged-chr17-12769499-71
Merged-chr14-47395249-1	chr14	47395151	47395349	+	0.000	0.000	Merged-chr14-47395249-1
Merged-chr16-49797153-43	chr16	49796799	49797326	+	0.000	0.000	Merged-chr16-49797153-43
Merged-chr2-79121079-51	chr2	79120885	79121297	+	0.000	0.000	Merged-chr2-79121079-51
Merged-chr7-25239376-34	chr7	25239219	25239535	+	0.000	0.000	Merged-chr7-25239376-34
Merged-chr2-9684759-5	chr2	9684624	9684906	+	0.000	0.000	Merged-chr2-9684759-5
Merged-chr4-9033378-5	chr4	9033253	9033514	+	0.000	0.000	Merged-chr4-9033378-5
Merged-chr12-100544393-2	chr12	100544242	100544546	+	0.000	0.000	Merged-chr12-100544393-2
Merged-chr8-115728663-11	chr8	115728488	115728859	+	0.000	0.000	Merged-chr8-115728663-11
Merged-chr1-91600873-13	chr1	91600677	91601079	+	0.000	0.000	Merged-chr1-91600873-13
Merged-chr10-59436019-23	chr10	59435822	59436221	+	0.000	0.000	Merged-chr10-59436019-23
Merged-chr9-32538268-31	chr9	32537597	32538566	+	0.000	0.000	Merged-chr9-32538268-31
Merged-chr1-170174869-88	chr1	170174681	170175160	+	0.000	0.000	Merged-chr1-170174869-88
Merged-chr1-64690862-70	chr1	64690502	64691194	+	0.000	0.000	Merged-chr1-64690862-70
Merged-chr9-13827378-145	chr9	13827189	13827602	+	0.000	0.000	Merged-chr9-13827378-145
Merged-chrX-153359894-79	chrX	153359459	153360294	+	0.000	0.000	Merged-chrX-153359894-79
Merged-chr2-180731398-17	chr2	180731161	180731837	+	0.000	0.000	Merged-chr2-180731398-17
Merged-chr3-144050254-1	chr3	144050156	144050354	+	0.000	0.000	Merged-chr3-144050254-1
Merged-chr15-11994866-1	chr15	11994768	11994966	+	0.000	0.000	Merged-chr15-11994866-1
Merged-chr17-44105279-2	chr17	44105139	44105422	+	0.000	0.000	Merged-chr17-44105279-2
Merged-chr8-91019876-32	chr8	91019437	91020138	+	0.000	0.000	Merged-chr8-91019876-32
Merged-chr7-114116108-3	chr7	114115985	114116246	+	0.000	0.000	Merged-chr7-114116108-3
Merged-chrX-167025120-15	chrX	167024768	167025363	+	0.000	0.000	Merged-chrX-167025120-15
Merged-chr13-95859546-7	chr13	95859398	95859775	+	0.000	0.000	Merged-chr13-95859546-7
Merged-chr10-44483317-39	chr10	44483115	44483509	+	0.000	0.000	Merged-chr10-44483317-39
Merged-chr3-57736067-78	chr3	57735820	57736366	+	0.000	0.000	Merged-chr3-57736067-78
Merged-chr4-8690646-122	chr4	8689970	8691791	+	0.000	0.000	Merged-chr4-8690646-122
Merged-chr8-64849140-3	chr8	64849030	64849248	+	0.000	0.000	Merged-chr8-64849140-3
Merged-chr13-75840041-65	chr13	75839802	75840329	+	0.000	0.000	Merged-chr13-75840041-65
Merged-chr18-21001968-97	chr18	21001639	21002225	+	0.000	0.000	Merged-chr18-21001968-97
Merged-chr1-177008942-27	chr1	177008706	177009169	+	0.000	0.000	Merged-chr1-177008942-27
Merged-chr18-84043834-16	chr18	84043568	84044024	+	0.000	0.000	Merged-chr18-84043834-16
Merged-chr2-128190126-44	chr2	128189804	128190565	+	0.000	0.000	Merged-chr2-128190126-44
Merged-chr15-102165758-28	chr15	102165576	102165925	+	0.000	0.000	Merged-chr15-102165758-28
Merged-chr13-95956684-58	chr13	95956424	95956993	+	0.000	0.000	Merged-chr13-95956684-58
Merged-chr2-11653612-53	chr2	11653316	11653828	+	0.000	0.000	Merged-chr2-11653612-53
Merged-chr15-12017783-9	chr15	12017646	12017937	+	0.000	0.000	Merged-chr15-12017783-9
Merged-chr16-37011748-55	chr16	37011198	37012038	+	0.000	0.000	Merged-chr16-37011748-55
Merged-chr13-22001933-23	chr13	22001674	22002191	+	0.000	0.000	Merged-chr13-22001933-23
Merged-chr11-104661475-50	chr11	104661130	104662059	+	0.000	0.000	Merged-chr11-104661475-50
Merged-chr11-68435830-38	chr11	68435508	68436314	+	0.000	0.000	Merged-chr11-68435830-38
Merged-chr14-20785376-56	chr14	20785143	20785830	+	0.000	0.000	Merged-chr14-20785376-56
Merged-chr4-57956340-134	chr4	57956006	57956699	+	0.000	0.000	Merged-chr4-57956340-134
Merged-chr18-62092853-21	chr18	62092504	62093086	+	0.000	0.000	Merged-chr18-62092853-21
Merged-chr10-91182003-104	chr10	91181598	91182312	+	0.000	0.000	Merged-chr10-91182003-104
Merged-chr2-65145677-23	chr2	65145492	65145824	+	0.000	0.000	Merged-chr2-65145677-23
Merged-chr10-111422684-38	chr10	111422363	111423056	+	0.000	0.000	Merged-chr10-111422684-38
Merged-chr16-52426369-2	chr16	52426256	52426485	+	0.000	0.000	Merged-chr16-52426369-2
Merged-chr14-102906795-50	chr14	102906229	102907387	+	0.000	0.000	Merged-chr14-102906795-50
Merged-chr18-83738862-1	chr18	83738764	83738962	+	0.000	0.000	Merged-chr18-83738862-1
Merged-chr18-75424574-26	chr18	75424381	75424779	+	0.000	0.000	Merged-chr18-75424574-26
Merged-chr5-77144936-48	chr5	77144745	77145114	+	0.000	0.000	Merged-chr5-77144936-48
Merged-chr11-29721001-1	chr11	29720903	29721101	+	0.000	0.000	Merged-chr11-29721001-1
Merged-chr16-49781889-37	chr16	49781629	49782205	+	0.000	0.000	Merged-chr16-49781889-37
Merged-chr18-62125570-18	chr18	62125348	62125774	+	0.000	0.000	Merged-chr18-62125570-18
Merged-chr3-136725981-1	chr3	136725883	136726081	+	0.000	0.000	Merged-chr3-136725981-1
Merged-chr6-142386410-1	chr6	142386312	142386510	+	0.000	0.000	Merged-chr6-142386410-1
Merged-chr3-86682940-13	chr3	86682720	86683146	+	0.000	0.000	Merged-chr3-86682940-13
Merged-chr17-12175036-1	chr17	12174938	12175136	+	0.000	0.000	Merged-chr17-12175036-1
Merged-chr1-153901123-2	chr1	153901003	153901246	+	0.000	0.000	Merged-chr1-153901123-2
Merged-chr4-135045078-6	chr4	135044931	135045208	+	0.000	0.000	Merged-chr4-135045078-6
Merged-chr18-83934444-16	chr18	83934222	83934687	+	0.000	0.000	Merged-chr18-83934444-16
Merged-chr7-25155994-40	chr7	25155793	25156187	+	0.000	0.000	Merged-chr7-25155994-40
Merged-chr9-21901660-8	chr9	21901510	21901838	+	0.000	0.000	Merged-chr9-21901660-8
Merged-chr18-74788763-4	chr18	74788594	74788895	+	0.000	0.000	Merged-chr18-74788763-4
Merged-chr16-58523344-116	chr16	58523015	58523565	+	0.000	0.000	Merged-chr16-58523344-116
