#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/Group_III--ATAC_peaks.bed all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
Merged-chr10-115385008-149	chr10	115384514	115385233	+	0.000	0.000	Merged-chr10-115385008-149
Merged-chr10-75667633-88	chr10	75667222	75668045	+	0.000	0.000	Merged-chr10-75667633-88
Merged-chr7-4792933-47	chr7	4792651	4793212	+	0.000	0.000	Merged-chr7-4792933-47
Merged-chr13-12395311-75	chr13	12394955	12395495	+	0.000	0.000	Merged-chr13-12395311-75
Merged-chr13-116972376-8	chr13	116972160	116972577	+	0.000	0.000	Merged-chr13-116972376-8
Merged-chr9-14244719-42	chr9	14244409	14245016	+	0.000	0.000	Merged-chr9-14244719-42
Merged-chr15-3995835-69	chr15	3995405	3996120	+	0.000	0.000	Merged-chr15-3995835-69
Merged-chr16-93585331-1	chr16	93585233	93585431	+	0.000	0.000	Merged-chr16-93585331-1
Merged-chr11-109369318-57	chr11	109369061	109369916	+	0.000	0.000	Merged-chr11-109369318-57
Merged-chr11-4548889-1	chr11	4548791	4548989	+	0.000	0.000	Merged-chr11-4548889-1
Merged-chr4-139599159-54	chr4	139598838	139599338	+	0.000	0.000	Merged-chr4-139599159-54
Merged-chr4-19569772-83	chr4	19569524	19570087	+	0.000	0.000	Merged-chr4-19569772-83
Merged-chr1-93754706-110	chr1	93754373	93755090	+	0.000	0.000	Merged-chr1-93754706-110
Merged-chr16-10767314-4	chr16	10767152	10767518	+	0.000	0.000	Merged-chr16-10767314-4
Merged-chr4-19569261-1	chr4	19569163	19569361	+	0.000	0.000	Merged-chr4-19569261-1
Merged-chr2-68461008-10	chr2	68460724	68461240	+	0.000	0.000	Merged-chr2-68461008-10
Merged-chr9-62421317-30	chr9	62421125	62421487	+	0.000	0.000	Merged-chr9-62421317-30
Merged-chr10-59964870-60	chr10	59964566	59965217	+	0.000	0.000	Merged-chr10-59964870-60
Merged-chr19-29418635-70	chr19	29418352	29418966	+	0.000	0.000	Merged-chr19-29418635-70
Merged-chr9-94614552-1	chr9	94614454	94614652	+	0.000	0.000	Merged-chr9-94614552-1
Merged-chr12-73908126-110	chr12	73907699	73908816	+	0.000	0.000	Merged-chr12-73908126-110
Merged-chr2-68319886-32	chr2	68319644	68320139	+	0.000	0.000	Merged-chr2-68319886-32
Merged-chr7-19310248-55	chr7	19309951	19310438	+	0.000	0.000	Merged-chr7-19310248-55
Merged-chr1-189871035-1	chr1	189870937	189871135	+	0.000	0.000	Merged-chr1-189871035-1
Merged-chr5-75484105-1	chr5	75484007	75484205	+	0.000	0.000	Merged-chr5-75484105-1
Merged-chr7-13024228-149	chr7	13023689	13024689	+	0.000	0.000	Merged-chr7-13024228-149
Merged-chr5-148494934-110	chr5	148494561	148495532	+	0.000	0.000	Merged-chr5-148494934-110
Merged-chr11-54844701-31	chr11	54844471	54844974	+	0.000	0.000	Merged-chr11-54844701-31
Merged-chr13-116884873-20	chr13	116884469	116885357	+	0.000	0.000	Merged-chr13-116884873-20
Merged-chr6-143830198-17	chr6	143829855	143830444	+	0.000	0.000	Merged-chr6-143830198-17
Merged-chr12-113212688-4	chr12	113212552	113212824	+	0.000	0.000	Merged-chr12-113212688-4
Merged-chr6-120978325-32	chr6	120978096	120978638	+	0.000	0.000	Merged-chr6-120978325-32
Merged-chrX-137049718-53	chrX	137049393	137049973	+	0.000	0.000	Merged-chrX-137049718-53
Merged-chr8-61540042-30	chr8	61539762	61540280	+	0.000	0.000	Merged-chr8-61540042-30
Merged-chr8-79060066-12	chr8	79059656	79060327	+	0.000	0.000	Merged-chr8-79060066-12
Merged-chr6-143961927-1	chr6	143961829	143962027	+	0.000	0.000	Merged-chr6-143961927-1
Merged-chr10-75666667-21	chr10	75666428	75667009	+	0.000	0.000	Merged-chr10-75666667-21
Merged-chr17-73821760-2	chr17	73821627	73821896	+	0.000	0.000	Merged-chr17-73821760-2
Merged-chr9-48480601-54	chr9	48480351	48480927	+	0.000	0.000	Merged-chr9-48480601-54
Merged-chr9-53356792-29	chr9	53356536	53357014	+	0.000	0.000	Merged-chr9-53356792-29
Merged-chr10-127662313-49	chr10	127662011	127662612	+	0.000	0.000	Merged-chr10-127662313-49
Merged-chr1-191956552-42	chr1	191956308	191956761	+	0.000	0.000	Merged-chr1-191956552-42
Merged-chr7-73583891-58	chr7	73583501	73584312	+	0.000	0.000	Merged-chr7-73583891-58
Merged-chr14-103363341-36	chr14	103363128	103363580	+	0.000	0.000	Merged-chr14-103363341-36
Merged-chr6-143838453-2	chr6	143838307	143838601	+	0.000	0.000	Merged-chr6-143838453-2
Merged-chr3-95650788-36	chr3	95650483	95651280	+	0.000	0.000	Merged-chr3-95650788-36
Merged-chr11-115814180-82	chr11	115813655	115814540	+	0.000	0.000	Merged-chr11-115814180-82
Merged-chr8-126539798-23	chr8	126539576	126540035	+	0.000	0.000	Merged-chr8-126539798-23
Merged-chr9-40350871-8	chr9	40350751	40351004	+	0.000	0.000	Merged-chr9-40350871-8
Merged-chr12-69501974-43	chr12	69501730	69502315	+	0.000	0.000	Merged-chr12-69501974-43
Merged-chr13-4712896-2	chr13	4712775	4713020	+	0.000	0.000	Merged-chr13-4712896-2
Merged-chr15-78913955-53	chr15	78913698	78914184	+	0.000	0.000	Merged-chr15-78913955-53
Merged-chr7-123084747-69	chr7	123084547	123085016	+	0.000	0.000	Merged-chr7-123084747-69
Merged-chr6-144190387-4	chr6	144190259	144190509	+	0.000	0.000	Merged-chr6-144190387-4
Merged-chr8-125752507-1	chr8	125752409	125752607	+	0.000	0.000	Merged-chr8-125752507-1
Merged-chrX-134751230-54	chrX	134750947	134751540	+	0.000	0.000	Merged-chrX-134751230-54
Merged-chr7-143627990-12	chr7	143627748	143628298	+	0.000	0.000	Merged-chr7-143627990-12
Merged-chr8-94012464-75	chr8	94012128	94012914	+	0.000	0.000	Merged-chr8-94012464-75
Merged-chr4-32160945-10	chr4	32160712	32161209	+	0.000	0.000	Merged-chr4-32160945-10
Merged-chr11-3141764-10	chr11	3141533	3141921	+	0.000	0.000	Merged-chr11-3141764-10
Merged-chr14-51913534-68	chr14	51913122	51913830	+	0.000	0.000	Merged-chr14-51913534-68
Merged-chr9-53436232-20	chr9	53436002	53436521	+	0.000	0.000	Merged-chr9-53436232-20
Merged-chr7-81320014-23	chr7	81319741	81320207	+	0.000	0.000	Merged-chr7-81320014-23
Merged-chrX-134585795-59	chrX	134585571	134586056	+	0.000	0.000	Merged-chrX-134585795-59
Merged-chr19-44078434-18	chr19	44078214	44078669	+	0.000	0.000	Merged-chr19-44078434-18
Merged-chr3-126597082-207	chr3	126596488	126597388	+	0.000	0.000	Merged-chr3-126597082-207
Merged-chr2-16551082-1	chr2	16550984	16551182	+	0.000	0.000	Merged-chr2-16551082-1
Merged-chr19-10555854-44	chr19	10555601	10556121	+	0.000	0.000	Merged-chr19-10555854-44
Merged-chr2-37702611-3	chr2	37702450	37702743	+	0.000	0.000	Merged-chr2-37702611-3
Merged-chr10-117629481-71	chr10	117629186	117629692	+	0.000	0.000	Merged-chr10-117629481-71
Merged-chr11-77489748-14	chr11	77489504	77490066	+	0.000	0.000	Merged-chr11-77489748-14
Merged-chr19-41895947-91	chr19	41895603	41896230	+	0.000	0.000	Merged-chr19-41895947-91
Merged-chr8-128320967-22	chr8	128320749	128321186	+	0.000	0.000	Merged-chr8-128320967-22
Merged-chr5-65102762-27	chr5	65102419	65103226	+	0.000	0.000	Merged-chr5-65102762-27
Merged-chr17-84183642-1	chr17	84183544	84183742	+	0.000	0.000	Merged-chr17-84183642-1
Merged-chr14-31414970-54	chr14	31414644	31415391	+	0.000	0.000	Merged-chr14-31414970-54
Merged-chr6-89439047-1	chr6	89438949	89439147	+	0.000	0.000	Merged-chr6-89439047-1
Merged-chr2-32694192-49	chr2	32694003	32694381	+	0.000	0.000	Merged-chr2-32694192-49
Merged-chr9-5311572-34	chr9	5311281	5311831	+	0.000	0.000	Merged-chr9-5311572-34
Merged-chr10-130330917-51	chr10	130330709	130331174	+	0.000	0.000	Merged-chr10-130330917-51
Merged-chr9-94993790-30	chr9	94993515	94994035	+	0.000	0.000	Merged-chr9-94993790-30
Merged-chr16-94239755-12	chr16	94239554	94239955	+	0.000	0.000	Merged-chr16-94239755-12
Merged-chr8-126673229-3	chr8	126673075	126673415	+	0.000	0.000	Merged-chr8-126673229-3
Merged-chr9-7897799-25	chr9	7897502	7897997	+	0.000	0.000	Merged-chr9-7897799-25
Merged-chr3-123506114-2	chr3	123505967	123506263	+	0.000	0.000	Merged-chr3-123506114-2
Merged-chr2-34982434-20	chr2	34982215	34982609	+	0.000	0.000	Merged-chr2-34982434-20
Merged-chr1-105463592-2	chr1	105463444	105463743	+	0.000	0.000	Merged-chr1-105463592-2
Merged-chr3-52298855-38	chr3	52298596	52299136	+	0.000	0.000	Merged-chr3-52298855-38
Merged-chr9-53346409-3	chr9	53346187	53346594	+	0.000	0.000	Merged-chr9-53346409-3
Merged-chr8-88631262-2	chr8	88631135	88631392	+	0.000	0.000	Merged-chr8-88631262-2
Merged-chr9-62343848-45	chr9	62343044	62344294	+	0.000	0.000	Merged-chr9-62343848-45
Merged-chr7-80032517-2	chr7	80032417	80032620	+	0.000	0.000	Merged-chr7-80032517-2
Merged-chr15-59596634-94	chr15	59596176	59597224	+	0.000	0.000	Merged-chr15-59596634-94
Merged-chr10-19187840-1	chr10	19187742	19187940	+	0.000	0.000	Merged-chr10-19187840-1
Merged-chr14-24779334-63	chr14	24779027	24779713	+	0.000	0.000	Merged-chr14-24779334-63
Merged-chr7-35754427-56	chr7	35754196	35754608	+	0.000	0.000	Merged-chr7-35754427-56
Merged-chr8-61425459-4	chr8	61425229	61425726	+	0.000	0.000	Merged-chr8-61425459-4
Merged-chr5-105699890-8	chr5	105699736	105700052	+	0.000	0.000	Merged-chr5-105699890-8
Merged-chr7-127895657-49	chr7	127895389	127896115	+	0.000	0.000	Merged-chr7-127895657-49
Merged-chr19-43940128-49	chr19	43939878	43940368	+	0.000	0.000	Merged-chr19-43940128-49
Merged-chr7-19326423-25	chr7	19326128	19326710	+	0.000	0.000	Merged-chr7-19326423-25
Merged-chr11-4096720-48	chr11	4096494	4096945	+	0.000	0.000	Merged-chr11-4096720-48
Merged-chr15-78915861-11	chr15	78915623	78916029	+	0.000	0.000	Merged-chr15-78915861-11
Merged-chr2-34962465-3	chr2	34962367	34962565	+	0.000	0.000	Merged-chr2-34962465-3
Merged-chr4-32388354-27	chr4	32388177	32388525	+	0.000	0.000	Merged-chr4-32388354-27
Merged-chr11-32015031-2	chr11	32014930	32015135	+	0.000	0.000	Merged-chr11-32015031-2
Merged-chr8-34964798-1	chr8	34964700	34964898	+	0.000	0.000	Merged-chr8-34964798-1
Merged-chr15-59174617-3	chr15	59174465	59174768	+	0.000	0.000	Merged-chr15-59174617-3
Merged-chr11-116354750-2	chr11	116354633	116354870	+	0.000	0.000	Merged-chr11-116354750-2
Merged-chr18-7869140-116	chr18	7868708	7869455	+	0.000	0.000	Merged-chr18-7869140-116
Merged-chr1-55489612-12	chr1	55489447	55489806	+	0.000	0.000	Merged-chr1-55489612-12
Merged-chr9-42039131-7	chr9	42038966	42039305	+	0.000	0.000	Merged-chr9-42039131-7
Merged-chr7-30194867-53	chr7	30194318	30195235	+	0.000	0.000	Merged-chr7-30194867-53
Merged-chr13-100108112-61	chr13	100107921	100108379	+	0.000	0.000	Merged-chr13-100108112-61
Merged-chr6-134037174-7	chr6	134037017	134037386	+	0.000	0.000	Merged-chr6-134037174-7
Merged-chr9-41078542-5	chr9	41078429	41078652	+	0.000	0.000	Merged-chr9-41078542-5
Merged-chr5-65091600-42	chr5	65091365	65091838	+	0.000	0.000	Merged-chr5-65091600-42
Merged-chr4-16159748-7	chr4	16159602	16159902	+	0.000	0.000	Merged-chr4-16159748-7
Merged-chr2-62441216-45	chr2	62440993	62441408	+	0.000	0.000	Merged-chr2-62441216-45
Merged-chr18-80492606-36	chr18	80492452	80492785	+	0.000	0.000	Merged-chr18-80492606-36
Merged-chr17-3082332-197	chr17	3082009	3082685	+	0.000	0.000	Merged-chr17-3082332-197
Merged-chr11-101316251-71	chr11	101315843	101316640	+	0.000	0.000	Merged-chr11-101316251-71
Merged-chr7-73595384-59	chr7	73595081	73595733	+	0.000	0.000	Merged-chr7-73595384-59
Merged-chr11-77483872-51	chr11	77483576	77484235	+	0.000	0.000	Merged-chr11-77483872-51
Merged-chr16-24092313-3	chr16	24092184	24092429	+	0.000	0.000	Merged-chr16-24092313-3
Merged-chr14-14347275-2	chr14	14347147	14347405	+	0.000	0.000	Merged-chr14-14347275-2
Merged-chr1-189879850-1	chr1	189879752	189879950	+	0.000	0.000	Merged-chr1-189879850-1
Merged-chr7-80176723-11	chr7	80176395	80177024	+	0.000	0.000	Merged-chr7-80176723-11
Merged-chr11-49204089-8	chr11	49203953	49204235	+	0.000	0.000	Merged-chr11-49204089-8
Merged-chr1-180303799-22	chr1	180303563	180303975	+	0.000	0.000	Merged-chr1-180303799-22
Merged-chr9-41072439-1	chr9	41072341	41072539	+	0.000	0.000	Merged-chr9-41072439-1
Merged-chr9-106477001-83	chr9	106476640	106477382	+	0.000	0.000	Merged-chr9-106477001-83
Merged-chr5-148493203-2	chr5	148493077	148493332	+	0.000	0.000	Merged-chr5-148493203-2
Merged-chr9-101074267-139	chr9	101073906	101074944	+	0.000	0.000	Merged-chr9-101074267-139
Merged-chr7-35729754-35	chr7	35729552	35729956	+	0.000	0.000	Merged-chr7-35729754-35
Merged-chr9-110132063-73	chr9	110131809	110132305	+	0.000	0.000	Merged-chr9-110132063-73
Merged-chr13-91461110-110	chr13	91460681	91461478	+	0.000	0.000	Merged-chr13-91461110-110
Merged-chr16-14439328-12	chr16	14439072	14439508	+	0.000	0.000	Merged-chr16-14439328-12
Merged-chr12-113221567-2	chr12	113221463	113221674	+	0.000	0.000	Merged-chr12-113221567-2
Merged-chr9-14498849-2	chr9	14498736	14498964	+	0.000	0.000	Merged-chr9-14498849-2
Merged-chr18-53937531-41	chr18	53937334	53937821	+	0.000	0.000	Merged-chr18-53937531-41
Merged-chr1-55406748-7	chr1	55406612	55406891	+	0.000	0.000	Merged-chr1-55406748-7
Merged-chr9-14088046-43	chr9	14087819	14088327	+	0.000	0.000	Merged-chr9-14088046-43
Merged-chr4-32335883-56	chr4	32335604	32336164	+	0.000	0.000	Merged-chr4-32335883-56
Merged-chr7-73524685-48	chr7	73524359	73524940	+	0.000	0.000	Merged-chr7-73524685-48
Merged-chr15-99702299-64	chr15	99701966	99702732	+	0.000	0.000	Merged-chr15-99702299-64
Merged-chr9-71896366-36	chr9	71896003	71896674	+	0.000	0.000	Merged-chr9-71896366-36
Merged-chr2-16357586-1	chr2	16357488	16357686	+	0.000	0.000	Merged-chr2-16357586-1
Merged-chr4-32252453-5	chr4	32252221	32252642	+	0.000	0.000	Merged-chr4-32252453-5
Merged-chr8-14989606-62	chr8	14989437	14989865	+	0.000	0.000	Merged-chr8-14989606-62
Merged-chr7-96915877-37	chr7	96915640	96916137	+	0.000	0.000	Merged-chr7-96915877-37
Merged-chr8-125720220-10	chr8	125720006	125720399	+	0.000	0.000	Merged-chr8-125720220-10
Merged-chr18-24206447-6	chr18	24206293	24206681	+	0.000	0.000	Merged-chr18-24206447-6
Merged-chr5-105636927-69	chr5	105636694	105637196	+	0.000	0.000	Merged-chr5-105636927-69
Merged-chr14-105198652-25	chr14	105198429	105198843	+	0.000	0.000	Merged-chr14-105198652-25
Merged-chr19-55061249-39	chr19	55060964	55061523	+	0.000	0.000	Merged-chr19-55061249-39
Merged-chr7-24617959-10	chr7	24617787	24618104	+	0.000	0.000	Merged-chr7-24617959-10
Merged-chr8-121907786-62	chr8	121907581	121908032	+	0.000	0.000	Merged-chr8-121907786-62
Merged-chr11-52098997-87	chr11	52098416	52099471	+	0.000	0.000	Merged-chr11-52098997-87
Merged-chr17-33824550-48	chr17	33824290	33824755	+	0.000	0.000	Merged-chr17-33824550-48
Merged-chr3-135958988-1	chr3	135958890	135959088	+	0.000	0.000	Merged-chr3-135958988-1
Merged-chrX-7841668-98	chrX	7841406	7841994	+	0.000	0.000	Merged-chrX-7841668-98
Merged-chr2-29252821-93	chr2	29252194	29253429	+	0.000	0.000	Merged-chr2-29252821-93
Merged-chr11-3164655-4	chr11	3164510	3164791	+	0.000	0.000	Merged-chr11-3164655-4
Merged-chr18-46574183-54	chr18	46573972	46574445	+	0.000	0.000	Merged-chr18-46574183-54
Merged-chr4-144907129-1	chr4	144907031	144907229	+	0.000	0.000	Merged-chr4-144907129-1
Merged-chr3-126609975-57	chr3	126609660	126610291	+	0.000	0.000	Merged-chr3-126609975-57
Merged-chr15-82899429-110	chr15	82898850	82899682	+	0.000	0.000	Merged-chr15-82899429-110
Merged-chr11-106674818-63	chr11	106674360	106675173	+	0.000	0.000	Merged-chr11-106674818-63
Merged-chr7-81829140-123	chr7	81828539	81829776	+	0.000	0.000	Merged-chr7-81829140-123
Merged-chr5-105244982-37	chr5	105244782	105245286	+	0.000	0.000	Merged-chr5-105244982-37
Merged-chr10-80656566-55	chr10	80656328	80656887	+	0.000	0.000	Merged-chr10-80656566-55
Merged-chr2-21205632-118	chr2	21205417	21205828	+	0.000	0.000	Merged-chr2-21205632-118
Merged-chr14-121934636-24	chr14	121934496	121934907	+	0.000	0.000	Merged-chr14-121934636-24
Merged-chr9-62420075-10	chr9	62419935	62420224	+	0.000	0.000	Merged-chr9-62420075-10
Merged-chr16-91551484-1	chr16	91551386	91551584	+	0.000	0.000	Merged-chr16-91551484-1
Merged-chr9-14463327-1	chr9	14463229	14463427	+	0.000	0.000	Merged-chr9-14463327-1
Merged-chr10-130313729-35	chr10	130313443	130314040	+	0.000	0.000	Merged-chr10-130313729-35
Merged-chr10-115394911-1	chr10	115394813	115395011	+	0.000	0.000	Merged-chr10-115394911-1
Merged-chr3-129831268-81	chr3	129831046	129831559	+	0.000	0.000	Merged-chr3-129831268-81
Merged-chr6-125468241-50	chr6	125467876	125468789	+	0.000	0.000	Merged-chr6-125468241-50
Merged-chr4-134483836-10	chr4	134483619	134484206	+	0.000	0.000	Merged-chr4-134483836-10
Merged-chrX-7878266-57	chrX	7877927	7878545	+	0.000	0.000	Merged-chrX-7878266-57
Merged-chr4-136602506-88	chr4	136601875	136603009	+	0.000	0.000	Merged-chr4-136602506-88
Merged-chr17-35194472-47	chr17	35194234	35194794	+	0.000	0.000	Merged-chr17-35194472-47
Merged-chr15-12322339-4	chr15	12322230	12322451	+	0.000	0.000	Merged-chr15-12322339-4
Merged-chr9-121317284-25	chr9	121317018	121317533	+	0.000	0.000	Merged-chr9-121317284-25
Merged-chr19-29391437-12	chr19	29391220	29391622	+	0.000	0.000	Merged-chr19-29391437-12
Merged-chr4-123416422-1	chr4	123416324	123416522	+	0.000	0.000	Merged-chr4-123416422-1
Merged-chr14-121798052-125	chr14	121797771	121798264	+	0.000	0.000	Merged-chr14-121798052-125
Merged-chr11-79141624-10	chr11	79141347	79141755	+	0.000	0.000	Merged-chr11-79141624-10
Merged-chr15-58824462-1	chr15	58824364	58824562	+	0.000	0.000	Merged-chr15-58824462-1
Merged-chr17-84181390-116	chr17	84180814	84181877	+	0.000	0.000	Merged-chr17-84181390-116
Merged-chr6-71494113-84	chr6	71493772	71494401	+	0.000	0.000	Merged-chr6-71494113-84
Merged-chr18-53864493-20	chr18	53864338	53864669	+	0.000	0.000	Merged-chr18-53864493-20
Merged-chr11-106716812-28	chr11	106716519	106717053	+	0.000	0.000	Merged-chr11-106716812-28
Merged-chr5-75693512-1	chr5	75693414	75693612	+	0.000	0.000	Merged-chr5-75693512-1
Merged-chr8-61462424-22	chr8	61462142	61462715	+	0.000	0.000	Merged-chr8-61462424-22
Merged-chr11-77491322-26	chr11	77491146	77491548	+	0.000	0.000	Merged-chr11-77491322-26
Merged-chr17-28328668-59	chr17	28328373	28328933	+	0.000	0.000	Merged-chr17-28328668-59
Merged-chr11-106687558-7	chr11	106687355	106687817	+	0.000	0.000	Merged-chr11-106687558-7
Merged-chr16-5050226-109	chr16	5049950	5050483	+	0.000	0.000	Merged-chr16-5050226-109
Merged-chr3-126690917-48	chr3	126690697	126691236	+	0.000	0.000	Merged-chr3-126690917-48
Merged-chr7-80192617-45	chr7	80192418	80192849	+	0.000	0.000	Merged-chr7-80192617-45
Merged-chr8-126582785-35	chr8	126582604	126582992	+	0.000	0.000	Merged-chr8-126582785-35
Merged-chr11-116389441-52	chr11	116389191	116389690	+	0.000	0.000	Merged-chr11-116389441-52
Merged-chr7-80187054-9	chr7	80186857	80187220	+	0.000	0.000	Merged-chr7-80187054-9
Merged-chr7-35773451-7	chr7	35773275	35773593	+	0.000	0.000	Merged-chr7-35773451-7
Merged-chr2-16611911-2	chr2	16611810	16612015	+	0.000	0.000	Merged-chr2-16611911-2
Merged-chr5-75044293-102	chr5	75043890	75044850	+	0.000	0.000	Merged-chr5-75044293-102
Merged-chr18-65015553-1	chr18	65015455	65015653	+	0.000	0.000	Merged-chr18-65015553-1
Merged-chr16-10784438-1	chr16	10784340	10784538	+	0.000	0.000	Merged-chr16-10784438-1
Merged-chr18-7518815-4	chr18	7518623	7518973	+	0.000	0.000	Merged-chr18-7518815-4
Merged-chr5-105620720-17	chr5	105620463	105621046	+	0.000	0.000	Merged-chr5-105620720-17
Merged-chr11-4506645-22	chr11	4506445	4506843	+	0.000	0.000	Merged-chr11-4506645-22
Merged-chr17-84185833-1	chr17	84185735	84185933	+	0.000	0.000	Merged-chr17-84185833-1
Merged-chr13-30136524-51	chr13	30136315	30136905	+	0.000	0.000	Merged-chr13-30136524-51
Merged-chr4-126861919-23	chr4	126861701	126862218	+	0.000	0.000	Merged-chr4-126861919-23
Merged-chr2-16292147-16	chr2	16291910	16292355	+	0.000	0.000	Merged-chr2-16292147-16
Merged-chr4-32176829-5	chr4	32176602	32177043	+	0.000	0.000	Merged-chr4-32176829-5
Merged-chr16-10774943-5	chr16	10774808	10775088	+	0.000	0.000	Merged-chr16-10774943-5
Merged-chr2-16352654-2	chr2	16352556	16352754	+	0.000	0.000	Merged-chr2-16352654-2
Merged-chr7-92561441-74	chr7	92561235	92561687	+	0.000	0.000	Merged-chr7-92561441-74
Merged-chr6-143861453-1	chr6	143861355	143861553	+	0.000	0.000	Merged-chr6-143861453-1
Merged-chr1-71576177-1	chr1	71576079	71576277	+	0.000	0.000	Merged-chr1-71576177-1
Merged-chr5-28329563-25	chr5	28329364	28329854	+	0.000	0.000	Merged-chr5-28329563-25
Merged-chr8-125744334-1	chr8	125744236	125744434	+	0.000	0.000	Merged-chr8-125744334-1
Merged-chr10-100488141-2	chr10	100488043	100488241	+	0.000	0.000	Merged-chr10-100488141-2
Merged-chr14-78536863-71	chr14	78536645	78537157	+	0.000	0.000	Merged-chr14-78536863-71
Merged-chr1-189891823-1	chr1	189891725	189891923	+	0.000	0.000	Merged-chr1-189891823-1
Merged-chr17-42943646-37	chr17	42943421	42943913	+	0.000	0.000	Merged-chr17-42943646-37
Merged-chr1-39383444-1	chr1	39383346	39383544	+	0.000	0.000	Merged-chr1-39383444-1
Merged-chr4-139611653-20	chr4	139611378	139611842	+	0.000	0.000	Merged-chr4-139611653-20
Merged-chr1-20890851-96	chr1	20890599	20891115	+	0.000	0.000	Merged-chr1-20890851-96
Merged-chr18-80496628-2	chr18	80496442	80496816	+	0.000	0.000	Merged-chr18-80496628-2
Merged-chr4-11156857-34	chr4	11156686	11157062	+	0.000	0.000	Merged-chr4-11156857-34
Merged-chr9-35421650-87	chr9	35421288	35422004	+	0.000	0.000	Merged-chr9-35421650-87
Merged-chr1-33739390-46	chr1	33739051	33739921	+	0.000	0.000	Merged-chr1-33739390-46
Merged-chr2-68430660-54	chr2	68430432	68430905	+	0.000	0.000	Merged-chr2-68430660-54
Merged-chr11-54860715-54	chr11	54860358	54860944	+	0.000	0.000	Merged-chr11-54860715-54
Merged-chr10-75764403-65	chr10	75764114	75764755	+	0.000	0.000	Merged-chr10-75764403-65
Merged-chr8-15028186-3	chr8	15028002	15028332	+	0.000	0.000	Merged-chr8-15028186-3
Merged-chr10-118882775-60	chr10	118882552	118883006	+	0.000	0.000	Merged-chr10-118882775-60
Merged-chr19-40831431-72	chr19	40831051	40831746	+	0.000	0.000	Merged-chr19-40831431-72
Merged-chr14-121906463-47	chr14	121905991	121906838	+	0.000	0.000	Merged-chr14-121906463-47
Merged-chr4-11157562-36	chr4	11157329	11157843	+	0.000	0.000	Merged-chr4-11157562-36
Merged-chr2-68471818-151	chr2	68471580	68472330	+	0.000	0.000	Merged-chr2-68471818-151
Merged-chr1-82832305-128	chr1	82831720	82832859	+	0.000	0.000	Merged-chr1-82832305-128
Merged-chr10-111232548-22	chr10	111232272	111232780	+	0.000	0.000	Merged-chr10-111232548-22
Merged-chr11-52232101-58	chr11	52231767	52232365	+	0.000	0.000	Merged-chr11-52232101-58
Merged-chr11-70562826-54	chr11	70562460	70563251	+	0.000	0.000	Merged-chr11-70562826-54
Merged-chr11-3123937-74	chr11	3123711	3124377	+	0.000	0.000	Merged-chr11-3123937-74
Merged-chr9-106447571-44	chr9	106447343	106447803	+	0.000	0.000	Merged-chr9-106447571-44
Merged-chr11-31671882-56	chr11	31671628	31672194	+	0.000	0.000	Merged-chr11-31671882-56
Merged-chr15-12322810-12	chr15	12322588	12323112	+	0.000	0.000	Merged-chr15-12322810-12
Merged-chr13-67214299-31	chr13	67214019	67214600	+	0.000	0.000	Merged-chr13-67214299-31
Merged-chr6-121239911-4	chr6	121239790	121240036	+	0.000	0.000	Merged-chr6-121239911-4
Merged-chr16-32609068-64	chr16	32608714	32609293	+	0.000	0.000	Merged-chr16-32609068-64
Merged-chr2-120478897-19	chr2	120478699	120479174	+	0.000	0.000	Merged-chr2-120478897-19
Merged-chr18-24205400-15	chr18	24205186	24205539	+	0.000	0.000	Merged-chr18-24205400-15
Merged-chr8-18846559-82	chr8	18846310	18846761	+	0.000	0.000	Merged-chr8-18846559-82
Merged-chr9-121298802-91	chr9	121298145	121299668	+	0.000	0.000	Merged-chr9-121298802-91
Merged-chr14-24490940-66	chr14	24490584	24491301	+	0.000	0.000	Merged-chr14-24490940-66
Merged-chr4-131843494-43	chr4	131843330	131843723	+	0.000	0.000	Merged-chr4-131843494-43
Merged-chr15-3994865-9	chr15	3994710	3995014	+	0.000	0.000	Merged-chr15-3994865-9
Merged-chr2-29253616-2	chr2	29253457	29253777	+	0.000	0.000	Merged-chr2-29253616-2
Merged-chr10-59958273-13	chr10	59957825	59958555	+	0.000	0.000	Merged-chr10-59958273-13
Merged-chr1-162548502-61	chr1	162548265	162548841	+	0.000	0.000	Merged-chr1-162548502-61
Merged-chr12-113222932-1	chr12	113222834	113223032	+	0.000	0.000	Merged-chr12-113222932-1
Merged-chr19-16781022-84	chr19	16780714	16781364	+	0.000	0.000	Merged-chr19-16781022-84
Merged-chr14-18271014-66	chr14	18270773	18271327	+	0.000	0.000	Merged-chr14-18271014-66
Merged-chr18-58661867-1	chr18	58661769	58661967	+	0.000	0.000	Merged-chr18-58661867-1
Merged-chr9-62373386-1	chr9	62373288	62373486	+	0.000	0.000	Merged-chr9-62373386-1
Merged-chr10-117627744-48	chr10	117627496	117627983	+	0.000	0.000	Merged-chr10-117627744-48
Merged-chrX-133898261-39	chrX	133897827	133898553	+	0.000	0.000	Merged-chrX-133898261-39
Merged-chr1-82917988-3	chr1	82917851	82918136	+	0.000	0.000	Merged-chr1-82917988-3
