#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TH1_Associated--ATAC_peaks.bed all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
Merged-chr2-45197380-25	chr2	45196813	45197644	+	0.000	0.000	Merged-chr2-45197380-25
Merged-chr7-66200897-8	chr7	66200682	66201144	+	0.000	0.000	Merged-chr7-66200897-8
Merged-chr3-9755096-55	chr3	9754850	9755428	+	0.000	0.000	Merged-chr3-9755096-55
Merged-chr9-72678882-22	chr9	72678688	72679059	+	0.000	0.000	Merged-chr9-72678882-22
Merged-chr13-64150285-13	chr13	64150125	64150404	+	0.000	0.000	Merged-chr13-64150285-13
Merged-chr17-31834871-1	chr17	31834773	31834971	+	0.000	0.000	Merged-chr17-31834871-1
Merged-chr6-97473618-39	chr6	97473066	97474132	+	0.000	0.000	Merged-chr6-97473618-39
Merged-chr14-64664734-7	chr14	64664537	64665027	+	0.000	0.000	Merged-chr14-64664734-7
Merged-chr15-66849889-24	chr15	66849697	66850123	+	0.000	0.000	Merged-chr15-66849889-24
Merged-chr9-117925055-43	chr9	117924815	117925322	+	0.000	0.000	Merged-chr9-117925055-43
Merged-chr9-123734197-54	chr9	123733691	123734557	+	0.000	0.000	Merged-chr9-123734197-54
Merged-chr5-34526064-63	chr5	34525811	34526334	+	0.000	0.000	Merged-chr5-34526064-63
Merged-chr6-137582391-38	chr6	137582211	137582705	+	0.000	0.000	Merged-chr6-137582391-38
Merged-chr13-56158985-1	chr13	56158887	56159085	+	0.000	0.000	Merged-chr13-56158985-1
Merged-chr2-30982189-58	chr2	30982015	30982372	+	0.000	0.000	Merged-chr2-30982189-58
Merged-chr5-150540130-8	chr5	150539942	150540304	+	0.000	0.000	Merged-chr5-150540130-8
Merged-chr5-139310271-22	chr5	139310032	139310491	+	0.000	0.000	Merged-chr5-139310271-22
Merged-chr5-8456696-26	chr5	8456416	8456871	+	0.000	0.000	Merged-chr5-8456696-26
Merged-chrX-157483060-25	chrX	157482764	157483246	+	0.000	0.000	Merged-chrX-157483060-25
Merged-chr17-12727995-27	chr17	12727701	12728251	+	0.000	0.000	Merged-chr17-12727995-27
Merged-chr9-72660303-37	chr9	72660108	72660534	+	0.000	0.000	Merged-chr9-72660303-37
Merged-chr4-145266696-11	chr4	145266492	145266863	+	0.000	0.000	Merged-chr4-145266696-11
Merged-chr8-117074609-38	chr8	117074455	117074810	+	0.000	0.000	Merged-chr8-117074609-38
Merged-chr18-14682022-2	chr18	14681886	14682160	+	0.000	0.000	Merged-chr18-14682022-2
Merged-chr12-118359478-26	chr12	118359300	118359667	+	0.000	0.000	Merged-chr12-118359478-26
Merged-chr15-102225119-79	chr15	102224541	102225598	+	0.000	0.000	Merged-chr15-102225119-79
Merged-chr2-174294615-11	chr2	174294342	174294793	+	0.000	0.000	Merged-chr2-174294615-11
Merged-chr7-25848293-34	chr7	25848067	25848535	+	0.000	0.000	Merged-chr7-25848293-34
Merged-chr19-41330336-17	chr19	41330038	41330607	+	0.000	0.000	Merged-chr19-41330336-17
Merged-chr5-120679894-15	chr5	120679637	120680379	+	0.000	0.000	Merged-chr5-120679894-15
Merged-chr8-115531430-21	chr8	115531244	115531620	+	0.000	0.000	Merged-chr8-115531430-21
Merged-chr6-51580456-21	chr6	51580292	51580660	+	0.000	0.000	Merged-chr6-51580456-21
Merged-chr13-113087664-28	chr13	113087513	113087836	+	0.000	0.000	Merged-chr13-113087664-28
Merged-chr4-133887813-60	chr4	133887493	133888170	+	0.000	0.000	Merged-chr4-133887813-60
Merged-chr6-129045306-7	chr6	129045106	129045468	+	0.000	0.000	Merged-chr6-129045306-7
Merged-chr13-74808125-133	chr13	74807657	74808542	+	0.000	0.000	Merged-chr13-74808125-133
Merged-chr8-34101232-34	chr8	34100912	34101522	+	0.000	0.000	Merged-chr8-34101232-34
Merged-chr1-182281108-2	chr1	182281010	182281208	+	0.000	0.000	Merged-chr1-182281108-2
Merged-chr8-117548113-3	chr8	117548002	117548241	+	0.000	0.000	Merged-chr8-117548113-3
Merged-chr14-47354448-30	chr14	47354057	47354900	+	0.000	0.000	Merged-chr14-47354448-30
Merged-chr8-120807939-5	chr8	120807734	120808122	+	0.000	0.000	Merged-chr8-120807939-5
Merged-chr17-47515680-12	chr17	47515386	47515946	+	0.000	0.000	Merged-chr17-47515680-12
Merged-chr3-109124189-33	chr3	109123970	109124496	+	0.000	0.000	Merged-chr3-109124189-33
Merged-chr5-112274120-60	chr5	112273972	112274396	+	0.000	0.000	Merged-chr5-112274120-60
Merged-chr13-45917473-39	chr13	45917289	45917671	+	0.000	0.000	Merged-chr13-45917473-39
Merged-chr11-104549653-13	chr11	104549476	104549788	+	0.000	0.000	Merged-chr11-104549653-13
Merged-chr15-103169108-57	chr15	103168919	103169434	+	0.000	0.000	Merged-chr15-103169108-57
Merged-chr7-109986340-83	chr7	109986084	109986700	+	0.000	0.000	Merged-chr7-109986340-83
Merged-chr5-113830533-46	chr5	113830287	113830934	+	0.000	0.000	Merged-chr5-113830533-46
Merged-chr2-101762037-3	chr2	101761890	101762213	+	0.000	0.000	Merged-chr2-101762037-3
Merged-chr4-136173181-2	chr4	136173083	136173281	+	0.000	0.000	Merged-chr4-136173181-2
Merged-chrX-169319212-31	chrX	169318905	169319451	+	0.000	0.000	Merged-chrX-169319212-31
Merged-chr6-108661578-14	chr6	108661359	108661760	+	0.000	0.000	Merged-chr6-108661578-14
Merged-chr5-139299297-63	chr5	139299062	139299588	+	0.000	0.000	Merged-chr5-139299297-63
Merged-chr9-54586552-67	chr9	54586282	54586832	+	0.000	0.000	Merged-chr9-54586552-67
Merged-chr10-24714093-1	chr10	24713995	24714193	+	0.000	0.000	Merged-chr10-24714093-1
Merged-chr15-78899808-32	chr15	78899476	78900029	+	0.000	0.000	Merged-chr15-78899808-32
Merged-chr3-59211912-10	chr3	59211722	59212086	+	0.000	0.000	Merged-chr3-59211912-10
Merged-chr17-44738227-48	chr17	44737483	44738621	+	0.000	0.000	Merged-chr17-44738227-48
Merged-chrX-51431471-1	chrX	51431373	51431571	+	0.000	0.000	Merged-chrX-51431471-1
Merged-chr6-97701586-2	chr6	97701463	97701711	+	0.000	0.000	Merged-chr6-97701586-2
Merged-chr8-115159945-72	chr8	115159129	115160360	+	0.000	0.000	Merged-chr8-115159945-72
Merged-chr14-25640736-54	chr14	25640513	25640991	+	0.000	0.000	Merged-chr14-25640736-54
Merged-chr17-31820375-2	chr17	31820271	31820482	+	0.000	0.000	Merged-chr17-31820375-2
Merged-chr16-49798984-29	chr16	49798776	49799203	+	0.000	0.000	Merged-chr16-49798984-29
Merged-chr8-115514618-39	chr8	115514351	115515028	+	0.000	0.000	Merged-chr8-115514618-39
Merged-chr5-34636823-94	chr5	34636475	34637025	+	0.000	0.000	Merged-chr5-34636823-94
Merged-chr13-104227730-1	chr13	104227632	104227830	+	0.000	0.000	Merged-chr13-104227730-1
Merged-chrX-167180082-68	chrX	167179838	167180323	+	0.000	0.000	Merged-chrX-167180082-68
Merged-chr2-70127363-89	chr2	70126835	70128115	+	0.000	0.000	Merged-chr2-70127363-89
Merged-chr13-63251492-2	chr13	63251340	63251646	+	0.000	0.000	Merged-chr13-63251492-2
Merged-chr6-86853576-1	chr6	86853478	86853676	+	0.000	0.000	Merged-chr6-86853576-1
Merged-chr12-99322326-28	chr12	99322138	99322578	+	0.000	0.000	Merged-chr12-99322326-28
Merged-chr5-137707287-72	chr5	137707003	137707591	+	0.000	0.000	Merged-chr5-137707287-72
Merged-chr13-108390764-33	chr13	108390544	108391116	+	0.000	0.000	Merged-chr13-108390764-33
Merged-chr9-80261052-5	chr9	80260915	80261224	+	0.000	0.000	Merged-chr9-80261052-5
Merged-chr3-109171494-32	chr3	109171259	109171716	+	0.000	0.000	Merged-chr3-109171494-32
Merged-chr3-96273916-38	chr3	96273684	96274108	+	0.000	0.000	Merged-chr3-96273916-38
Merged-chr10-83206883-9	chr10	83206633	83207130	+	0.000	0.000	Merged-chr10-83206883-9
Merged-chr19-7341756-71	chr19	7341460	7342018	+	0.000	0.000	Merged-chr19-7341756-71
Merged-chr6-97211992-1	chr6	97211894	97212092	+	0.000	0.000	Merged-chr6-97211992-1
Merged-chr6-82753621-62	chr6	82753042	82754191	+	0.000	0.000	Merged-chr6-82753621-62
Merged-chr9-37553299-2	chr9	37553201	37553399	+	0.000	0.000	Merged-chr9-37553299-2
Merged-chr4-107092472-5	chr4	107092351	107092633	+	0.000	0.000	Merged-chr4-107092472-5
Merged-chr7-88313151-1	chr7	88313053	88313251	+	0.000	0.000	Merged-chr7-88313151-1
Merged-chr7-141558432-24	chr7	141558140	141558619	+	0.000	0.000	Merged-chr7-141558432-24
Merged-chr9-44324383-1	chr9	44324285	44324483	+	0.000	0.000	Merged-chr9-44324383-1
Merged-chr11-104608679-6	chr11	104608551	104608825	+	0.000	0.000	Merged-chr11-104608679-6
Merged-chr13-6000907-14	chr13	6000362	6001467	+	0.000	0.000	Merged-chr13-6000907-14
Merged-chr18-14603655-48	chr18	14603405	14604204	+	0.000	0.000	Merged-chr18-14603655-48
Merged-chr16-17125112-58	chr16	17124802	17125459	+	0.000	0.000	Merged-chr16-17125112-58
Merged-chr8-115182935-4	chr8	115182793	115183090	+	0.000	0.000	Merged-chr8-115182935-4
Merged-chr10-21908729-44	chr10	21908345	21909109	+	0.000	0.000	Merged-chr10-21908729-44
Merged-chr2-158734922-4	chr2	158734757	158735089	+	0.000	0.000	Merged-chr2-158734922-4
Merged-chr9-35173482-4	chr9	35173363	35173633	+	0.000	0.000	Merged-chr9-35173482-4
Merged-chr17-35048526-14	chr17	35048402	35048689	+	0.000	0.000	Merged-chr17-35048526-14
Merged-chr11-104550275-106	chr11	104549953	104550691	+	0.000	0.000	Merged-chr11-104550275-106
Merged-chr7-80444672-5	chr7	80444518	80444883	+	0.000	0.000	Merged-chr7-80444672-5
Merged-chr1-143819749-20	chr1	143819434	143820067	+	0.000	0.000	Merged-chr1-143819749-20
Merged-chr18-84086022-5	chr18	84085845	84086164	+	0.000	0.000	Merged-chr18-84086022-5
Merged-chr1-182521297-12	chr1	182521117	182521510	+	0.000	0.000	Merged-chr1-182521297-12
Merged-chr7-114093850-17	chr7	114093658	114094030	+	0.000	0.000	Merged-chr7-114093850-17
Merged-chr8-95633517-53	chr8	95633177	95633846	+	0.000	0.000	Merged-chr8-95633517-53
Merged-chr7-100228193-13	chr7	100228017	100228428	+	0.000	0.000	Merged-chr7-100228193-13
Merged-chr1-86528310-67	chr1	86527961	86528537	+	0.000	0.000	Merged-chr1-86528310-67
Merged-chr9-117962245-44	chr9	117961992	117962608	+	0.000	0.000	Merged-chr9-117962245-44
Merged-chr1-86501263-3	chr1	86501138	86501379	+	0.000	0.000	Merged-chr1-86501263-3
Merged-chr9-114760553-12	chr9	114760375	114760735	+	0.000	0.000	Merged-chr9-114760553-12
Merged-chr3-79567170-4	chr3	79566961	79567352	+	0.000	0.000	Merged-chr3-79567170-4
Merged-chr8-122432082-1	chr8	122431984	122432182	+	0.000	0.000	Merged-chr8-122432082-1
Merged-chr10-118083304-59	chr10	118082987	118083600	+	0.000	0.000	Merged-chr10-118083304-59
Merged-chr11-109798279-9	chr11	109797755	109798668	+	0.000	0.000	Merged-chr11-109798279-9
Merged-chr19-5727223-79	chr19	5726858	5728082	+	0.000	0.000	Merged-chr19-5727223-79
Merged-chr12-24630472-12	chr12	24630316	24630676	+	0.000	0.000	Merged-chr12-24630472-12
Merged-chr8-86839061-45	chr8	86838690	86839287	+	0.000	0.000	Merged-chr8-86839061-45
Merged-chr14-102982981-12	chr14	102982827	102983270	+	0.000	0.000	Merged-chr14-102982981-12
Merged-chr7-114091168-6	chr7	114090975	114091417	+	0.000	0.000	Merged-chr7-114091168-6
Merged-chr8-115739981-29	chr8	115739636	115740268	+	0.000	0.000	Merged-chr8-115739981-29
Merged-chr17-50094346-48	chr17	50094144	50094621	+	0.000	0.000	Merged-chr17-50094346-48
Merged-chr4-138454597-56	chr4	138453981	138455168	+	0.000	0.000	Merged-chr4-138454597-56
Merged-chr6-57823201-33	chr6	57822911	57823503	+	0.000	0.000	Merged-chr6-57823201-33
Merged-chr13-108298444-3	chr13	108298312	108298563	+	0.000	0.000	Merged-chr13-108298444-3
Merged-chr11-114699717-26	chr11	114699515	114699874	+	0.000	0.000	Merged-chr11-114699717-26
Merged-chr5-146865737-22	chr5	146865516	146865963	+	0.000	0.000	Merged-chr5-146865737-22
Merged-chr16-49793742-18	chr16	49793460	49793936	+	0.000	0.000	Merged-chr16-49793742-18
Merged-chr5-8368132-14	chr5	8367906	8368325	+	0.000	0.000	Merged-chr5-8368132-14
Merged-chr7-16350216-16	chr7	16350032	16350482	+	0.000	0.000	Merged-chr7-16350216-16
Merged-chr14-64652701-67	chr14	64652335	64652985	+	0.000	0.000	Merged-chr14-64652701-67
Merged-chr11-11775045-14	chr11	11774771	11775272	+	0.000	0.000	Merged-chr11-11775045-14
Merged-chr11-101095515-65	chr11	101095271	101095801	+	0.000	0.000	Merged-chr11-101095515-65
Merged-chr15-75086540-31	chr15	75086421	75086727	+	0.000	0.000	Merged-chr15-75086540-31
Merged-chr6-108665749-34	chr6	108665517	108666008	+	0.000	0.000	Merged-chr6-108665749-34
Merged-chr13-41016381-56	chr13	41016142	41016650	+	0.000	0.000	Merged-chr13-41016381-56
Merged-chr4-156109901-53	chr4	156109600	156110126	+	0.000	0.000	Merged-chr4-156109901-53
Merged-chr15-52565701-16	chr15	52565509	52565959	+	0.000	0.000	Merged-chr15-52565701-16
Merged-chr2-156876394-2	chr2	156876279	156876511	+	0.000	0.000	Merged-chr2-156876394-2
Merged-chr4-11885026-32	chr4	11884815	11885245	+	0.000	0.000	Merged-chr4-11885026-32
Merged-chr2-122243973-37	chr2	122243743	122244259	+	0.000	0.000	Merged-chr2-122243973-37
Merged-chr17-86825181-1	chr17	86825083	86825281	+	0.000	0.000	Merged-chr17-86825181-1
Merged-chr18-4959828-14	chr18	4959568	4960076	+	0.000	0.000	Merged-chr18-4959828-14
Merged-chr5-115011570-116	chr5	115010785	115012356	+	0.000	0.000	Merged-chr5-115011570-116
Merged-chr6-51768092-8	chr6	51767936	51768264	+	0.000	0.000	Merged-chr6-51768092-8
Merged-chr2-90490651-37	chr2	90490289	90491035	+	0.000	0.000	Merged-chr2-90490651-37
Merged-chr10-128232604-5	chr10	128232480	128232736	+	0.000	0.000	Merged-chr10-128232604-5
Merged-chr19-41345427-47	chr19	41344995	41345763	+	0.000	0.000	Merged-chr19-41345427-47
Merged-chr10-77627731-24	chr10	77627506	77627953	+	0.000	0.000	Merged-chr10-77627731-24
Merged-chr8-117498229-1	chr8	117498131	117498329	+	0.000	0.000	Merged-chr8-117498229-1
Merged-chr5-138171224-13	chr5	138171031	138171362	+	0.000	0.000	Merged-chr5-138171224-13
Merged-chr1-91626193-21	chr1	91625988	91626418	+	0.000	0.000	Merged-chr1-91626193-21
Merged-chr9-41143309-11	chr9	41143126	41143548	+	0.000	0.000	Merged-chr9-41143309-11
Merged-chr7-123327122-14	chr7	123326886	123327421	+	0.000	0.000	Merged-chr7-123327122-14
Merged-chr10-59236613-4	chr10	59236413	59236759	+	0.000	0.000	Merged-chr10-59236613-4
Merged-chr11-72963811-9	chr11	72963588	72963965	+	0.000	0.000	Merged-chr11-72963811-9
Merged-chr8-46618274-8	chr8	46618106	46618526	+	0.000	0.000	Merged-chr8-46618274-8
Merged-chr4-133620771-57	chr4	133620401	133621069	+	0.000	0.000	Merged-chr4-133620771-57
Merged-chr9-44044278-2	chr9	44044130	44044429	+	0.000	0.000	Merged-chr9-44044278-2
Merged-chr1-85959041-3	chr1	85958943	85959141	+	0.000	0.000	Merged-chr1-85959041-3
Merged-chr5-140608984-1	chr5	140608886	140609084	+	0.000	0.000	Merged-chr5-140608984-1
Merged-chr9-114788883-8	chr9	114788730	114789052	+	0.000	0.000	Merged-chr9-114788883-8
Merged-chr7-43438752-42	chr7	43438459	43439012	+	0.000	0.000	Merged-chr7-43438752-42
Merged-chr1-37865069-70	chr1	37864844	37865288	+	0.000	0.000	Merged-chr1-37865069-70
Merged-chr17-50087023-6	chr17	50086870	50087206	+	0.000	0.000	Merged-chr17-50087023-6
Merged-chr7-119860527-21	chr7	119860250	119860755	+	0.000	0.000	Merged-chr7-119860527-21
Merged-chr2-9876074-34	chr2	9875913	9876215	+	0.000	0.000	Merged-chr2-9876074-34
Merged-chr8-35433894-19	chr8	35433691	35434167	+	0.000	0.000	Merged-chr8-35433894-19
Merged-chr4-8800117-1	chr4	8800019	8800217	+	0.000	0.000	Merged-chr4-8800117-1
Merged-chr8-115400365-68	chr8	115400124	115400619	+	0.000	0.000	Merged-chr8-115400365-68
Merged-chr8-115227272-68	chr8	115226974	115227605	+	0.000	0.000	Merged-chr8-115227272-68
Merged-chr1-43520918-1	chr1	43520820	43521018	+	0.000	0.000	Merged-chr1-43520918-1
Merged-chr11-98959702-39	chr11	98959535	98959915	+	0.000	0.000	Merged-chr11-98959702-39
Merged-chr15-96708175-7	chr15	96708002	96708405	+	0.000	0.000	Merged-chr15-96708175-7
Merged-chr2-76015614-27	chr2	76015433	76015841	+	0.000	0.000	Merged-chr2-76015614-27
Merged-chr1-43311027-1	chr1	43310929	43311127	+	0.000	0.000	Merged-chr1-43311027-1
Merged-chr16-18687311-31	chr16	18686958	18687715	+	0.000	0.000	Merged-chr16-18687311-31
Merged-chr10-127263127-11	chr10	127262941	127263298	+	0.000	0.000	Merged-chr10-127263127-11
Merged-chr13-38528691-1	chr13	38528593	38528791	+	0.000	0.000	Merged-chr13-38528691-1
Merged-chr11-98953016-12	chr11	98952862	98953167	+	0.000	0.000	Merged-chr11-98953016-12
Merged-chr9-31217851-21	chr9	31217651	31218039	+	0.000	0.000	Merged-chr9-31217851-21
Merged-chr3-145942154-31	chr3	145941834	145942367	+	0.000	0.000	Merged-chr3-145942154-31
Merged-chr2-38537160-2	chr2	38537058	38537264	+	0.000	0.000	Merged-chr2-38537160-2
Merged-chr18-66410673-37	chr18	66410408	66410920	+	0.000	0.000	Merged-chr18-66410673-37
Merged-chr1-151686910-2	chr1	151686804	151687019	+	0.000	0.000	Merged-chr1-151686910-2
Merged-chr14-78679093-56	chr14	78678817	78679382	+	0.000	0.000	Merged-chr14-78679093-56
Merged-chr10-91477817-1	chr10	91477719	91477917	+	0.000	0.000	Merged-chr10-91477817-1
Merged-chr1-180403715-60	chr1	180403534	180403989	+	0.000	0.000	Merged-chr1-180403715-60
Merged-chr2-105400264-9	chr2	105400034	105400469	+	0.000	0.000	Merged-chr2-105400264-9
Merged-chr13-63180937-16	chr13	63180755	63181259	+	0.000	0.000	Merged-chr13-63180937-16
Merged-chr17-80221516-11	chr17	80221222	80221808	+	0.000	0.000	Merged-chr17-80221516-11
Merged-chrX-155267080-5	chrX	155266912	155267220	+	0.000	0.000	Merged-chrX-155267080-5
Merged-chr5-86065938-144	chr5	86065464	86066287	+	0.000	0.000	Merged-chr5-86065938-144
Merged-chr16-58465503-54	chr16	58465038	58466145	+	0.000	0.000	Merged-chr16-58465503-54
Merged-chr5-34643160-22	chr5	34643007	34643365	+	0.000	0.000	Merged-chr5-34643160-22
Merged-chr9-123936830-62	chr9	123936601	123937059	+	0.000	0.000	Merged-chr9-123936830-62
Merged-chr10-7630837-45	chr10	7630283	7631253	+	0.000	0.000	Merged-chr10-7630837-45
Merged-chr10-81550447-2	chr10	81550297	81550600	+	0.000	0.000	Merged-chr10-81550447-2
Merged-chr10-82986438-6	chr10	82986250	82986653	+	0.000	0.000	Merged-chr10-82986438-6
Merged-chr18-75338929-5	chr18	75338740	75339095	+	0.000	0.000	Merged-chr18-75338929-5
Merged-chr6-128838356-4	chr6	128838253	128838468	+	0.000	0.000	Merged-chr6-128838356-4
Merged-chr3-9968684-31	chr3	9968460	9968949	+	0.000	0.000	Merged-chr3-9968684-31
Merged-chr6-142572090-14	chr6	142571853	142572284	+	0.000	0.000	Merged-chr6-142572090-14
Merged-chr9-44046788-2	chr9	44046678	44046900	+	0.000	0.000	Merged-chr9-44046788-2
Merged-chr2-3800677-4	chr2	3800501	3800824	+	0.000	0.000	Merged-chr2-3800677-4
Merged-chr8-57540400-20	chr8	57540137	57540655	+	0.000	0.000	Merged-chr8-57540400-20
Merged-chr7-67425669-21	chr7	67425135	67426048	+	0.000	0.000	Merged-chr7-67425669-21
Merged-chr2-52319482-58	chr2	52319269	52319809	+	0.000	0.000	Merged-chr2-52319482-58
Merged-chr2-174295186-5	chr2	174295075	174295306	+	0.000	0.000	Merged-chr2-174295186-5
Merged-chr6-122270304-33	chr6	122270077	122270543	+	0.000	0.000	Merged-chr6-122270304-33
Merged-chr14-61429201-4	chr14	61429029	61429369	+	0.000	0.000	Merged-chr14-61429201-4
Merged-chr14-30717039-13	chr14	30716833	30717245	+	0.000	0.000	Merged-chr14-30717039-13
Merged-chr16-91781524-1	chr16	91781426	91781624	+	0.000	0.000	Merged-chr16-91781524-1
Merged-chr5-62659360-12	chr5	62659169	62659539	+	0.000	0.000	Merged-chr5-62659360-12
Merged-chr17-33552490-32	chr17	33552213	33552882	+	0.000	0.000	Merged-chr17-33552490-32
Merged-chr2-126331993-16	chr2	126331747	126332252	+	0.000	0.000	Merged-chr2-126331993-16
Merged-chr4-133057911-45	chr4	133057493	133058342	+	0.000	0.000	Merged-chr4-133057911-45
Merged-chr1-97522024-1	chr1	97521926	97522124	+	0.000	0.000	Merged-chr1-97522024-1
Merged-chr2-58178183-2	chr2	58178046	58178323	+	0.000	0.000	Merged-chr2-58178183-2
Merged-chr1-131049436-17	chr1	131049086	131049647	+	0.000	0.000	Merged-chr1-131049436-17
Merged-chr4-46479311-23	chr4	46479025	46479557	+	0.000	0.000	Merged-chr4-46479311-23
Merged-chr2-158735504-54	chr2	158735233	158735824	+	0.000	0.000	Merged-chr2-158735504-54
Merged-chr6-50417055-62	chr6	50416796	50417300	+	0.000	0.000	Merged-chr6-50417055-62
Merged-chr2-25272306-56	chr2	25272032	25272534	+	0.000	0.000	Merged-chr2-25272306-56
Merged-chr3-59229189-56	chr3	59228933	59229536	+	0.000	0.000	Merged-chr3-59229189-56
Merged-chr14-70545396-53	chr14	70545153	70545725	+	0.000	0.000	Merged-chr14-70545396-53
Merged-chr6-128837193-1	chr6	128837095	128837293	+	0.000	0.000	Merged-chr6-128837193-1
Merged-chr8-121848691-8	chr8	121848562	121848862	+	0.000	0.000	Merged-chr8-121848691-8
Merged-chr3-9715345-15	chr3	9715121	9715567	+	0.000	0.000	Merged-chr3-9715345-15
Merged-chr6-125191910-87	chr6	125191568	125192150	+	0.000	0.000	Merged-chr6-125191910-87
Merged-chr6-97311024-32	chr6	97310812	97311294	+	0.000	0.000	Merged-chr6-97311024-32
Merged-chr8-115183735-24	chr8	115183534	115183925	+	0.000	0.000	Merged-chr8-115183735-24
Merged-chr4-21712391-32	chr4	21712242	21712609	+	0.000	0.000	Merged-chr4-21712391-32
Merged-chr3-108726514-23	chr3	108726311	108726717	+	0.000	0.000	Merged-chr3-108726514-23
Merged-chr2-4872463-2	chr2	4872364	4872565	+	0.000	0.000	Merged-chr2-4872463-2
Merged-chr15-89356530-4	chr15	89356392	89356722	+	0.000	0.000	Merged-chr15-89356530-4
Merged-chr1-153130055-45	chr1	153129768	153130363	+	0.000	0.000	Merged-chr1-153130055-45
Merged-chr10-128231276-2	chr10	128231165	128231390	+	0.000	0.000	Merged-chr10-128231276-2
Merged-chr13-97198262-49	chr13	97197992	97198486	+	0.000	0.000	Merged-chr13-97198262-49
Merged-chr9-66158396-48	chr9	66158053	66158692	+	0.000	0.000	Merged-chr9-66158396-48
Merged-chr6-122290088-1	chr6	122289990	122290188	+	0.000	0.000	Merged-chr6-122290088-1
Merged-chr4-132753702-1	chr4	132753604	132753802	+	0.000	0.000	Merged-chr4-132753702-1
Merged-chr7-118141478-27	chr7	118141300	118141675	+	0.000	0.000	Merged-chr7-118141478-27
Merged-chr1-170167960-28	chr1	170167748	170168261	+	0.000	0.000	Merged-chr1-170167960-28
Merged-chr2-148874254-3	chr2	148874011	148874444	+	0.000	0.000	Merged-chr2-148874254-3
Merged-chr14-70781292-78	chr14	70781057	70781487	+	0.000	0.000	Merged-chr14-70781292-78
Merged-chr17-44713966-59	chr17	44713428	44714605	+	0.000	0.000	Merged-chr17-44713966-59
Merged-chr8-84026107-15	chr8	84025937	84026315	+	0.000	0.000	Merged-chr8-84026107-15
Merged-chr3-146121713-45	chr3	146121539	146121938	+	0.000	0.000	Merged-chr3-146121713-45
Merged-chr4-135150517-4	chr4	135150396	135150662	+	0.000	0.000	Merged-chr4-135150517-4
Merged-chr17-50086189-28	chr17	50085728	50086535	+	0.000	0.000	Merged-chr17-50086189-28
Merged-chr6-50503909-4	chr6	50503679	50504133	+	0.000	0.000	Merged-chr6-50503909-4
Merged-chr18-32352849-42	chr18	32352596	32353557	+	0.000	0.000	Merged-chr18-32352849-42
Merged-chr6-97417201-28	chr6	97416993	97417433	+	0.000	0.000	Merged-chr6-97417201-28
Merged-chrX-142469778-72	chrX	142469064	142470409	+	0.000	0.000	Merged-chrX-142469778-72
Merged-chr19-56530729-50	chr19	56530523	56530954	+	0.000	0.000	Merged-chr19-56530729-50
Merged-chr5-117388866-82	chr5	117388608	117389235	+	0.000	0.000	Merged-chr5-117388866-82
Merged-chr7-38227770-72	chr7	38227522	38228132	+	0.000	0.000	Merged-chr7-38227770-72
Merged-chr9-75544945-8	chr9	75544780	75545128	+	0.000	0.000	Merged-chr9-75544945-8
Merged-chr2-52420161-1	chr2	52420063	52420261	+	0.000	0.000	Merged-chr2-52420161-1
Merged-chr6-108709910-74	chr6	108709701	108710330	+	0.000	0.000	Merged-chr6-108709910-74
Merged-chr6-115989651-28	chr6	115989396	115989906	+	0.000	0.000	Merged-chr6-115989651-28
Merged-chr9-114797763-25	chr9	114797512	114797980	+	0.000	0.000	Merged-chr9-114797763-25
Merged-chr2-103761224-59	chr2	103761021	103761431	+	0.000	0.000	Merged-chr2-103761224-59
Merged-chr11-106994404-9	chr11	106994196	106994642	+	0.000	0.000	Merged-chr11-106994404-9
Merged-chr1-139163024-8	chr1	139162857	139163192	+	0.000	0.000	Merged-chr1-139163024-8
Merged-chr7-4816774-19	chr7	4816628	4816961	+	0.000	0.000	Merged-chr7-4816774-19
Merged-chr16-8655850-21	chr16	8655666	8656012	+	0.000	0.000	Merged-chr16-8655850-21
Merged-chr9-107312364-1	chr9	107312266	107312464	+	0.000	0.000	Merged-chr9-107312364-1
Merged-chr9-44044631-4	chr9	44044450	44044774	+	0.000	0.000	Merged-chr9-44044631-4
Merged-chr1-144273228-38	chr1	144273084	144273460	+	0.000	0.000	Merged-chr1-144273228-38
Merged-chr15-80631459-1	chr15	80631361	80631559	+	0.000	0.000	Merged-chr15-80631459-1
Merged-chr12-72664669-78	chr12	72664353	72664935	+	0.000	0.000	Merged-chr12-72664669-78
Merged-chr5-33651563-1	chr5	33651465	33651663	+	0.000	0.000	Merged-chr5-33651563-1
Merged-chr15-80572443-63	chr15	80572165	80572792	+	0.000	0.000	Merged-chr15-80572443-63
Merged-chr1-157411675-8	chr1	157411301	157411915	+	0.000	0.000	Merged-chr1-157411675-8
Merged-chr11-95876479-4	chr11	95876283	95876666	+	0.000	0.000	Merged-chr11-95876479-4
Merged-chr4-120959527-5	chr4	120959362	120959707	+	0.000	0.000	Merged-chr4-120959527-5
Merged-chr13-22049966-26	chr13	22049763	22050241	+	0.000	0.000	Merged-chr13-22049966-26
