#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TFH_Associated--ATAC_peaks.bed all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
Merged-chr11-3150858-4	chr11	3150709	3150989	+	0.000	0.000	Merged-chr11-3150858-4
Merged-chr4-108780102-4	chr4	108779952	108780247	+	0.000	0.000	Merged-chr4-108780102-4
Merged-chr11-115631252-39	chr11	115631014	115631647	+	0.000	0.000	Merged-chr11-115631252-39
Merged-chr5-134494514-28	chr5	134494318	134494655	+	0.000	0.000	Merged-chr5-134494514-28
Merged-chr7-101108593-67	chr7	101108245	101109060	+	0.000	0.000	Merged-chr7-101108593-67
Merged-chr16-89836623-18	chr16	89836455	89836833	+	0.000	0.000	Merged-chr16-89836623-18
Merged-chr8-88604204-17	chr8	88604035	88604410	+	0.000	0.000	Merged-chr8-88604204-17
Merged-chr13-30192249-19	chr13	30192012	30192445	+	0.000	0.000	Merged-chr13-30192249-19
Merged-chr11-105180803-1	chr11	105180705	105180903	+	0.000	0.000	Merged-chr11-105180803-1
Merged-chr6-146481511-38	chr6	146481292	146481815	+	0.000	0.000	Merged-chr6-146481511-38
Merged-chr2-6444990-17	chr2	6444734	6445329	+	0.000	0.000	Merged-chr2-6444990-17
Merged-chr2-18957647-16	chr2	18957405	18958031	+	0.000	0.000	Merged-chr2-18957647-16
Merged-chr17-5165532-60	chr17	5165079	5165879	+	0.000	0.000	Merged-chr17-5165532-60
Merged-chr14-101480860-35	chr14	101480618	101481166	+	0.000	0.000	Merged-chr14-101480860-35
Merged-chr19-46042474-4	chr19	46042271	46042619	+	0.000	0.000	Merged-chr19-46042474-4
Merged-chr14-47649549-79	chr14	47649161	47649901	+	0.000	0.000	Merged-chr14-47649549-79
Merged-chr12-36439593-19	chr12	36439418	36439762	+	0.000	0.000	Merged-chr12-36439593-19
Merged-chr17-84419944-108	chr17	84419602	84420170	+	0.000	0.000	Merged-chr17-84419944-108
Merged-chr15-86056647-3	chr15	86056530	86056768	+	0.000	0.000	Merged-chr15-86056647-3
Merged-chr6-128807188-11	chr6	128807042	128807313	+	0.000	0.000	Merged-chr6-128807188-11
Merged-chr19-6975546-1	chr19	6975448	6975646	+	0.000	0.000	Merged-chr19-6975546-1
Merged-chr11-106674818-63	chr11	106674360	106675173	+	0.000	0.000	Merged-chr11-106674818-63
Merged-chr16-14350919-24	chr16	14350711	14351164	+	0.000	0.000	Merged-chr16-14350919-24
Merged-chr13-116711857-1	chr13	116711759	116711957	+	0.000	0.000	Merged-chr13-116711857-1
Merged-chr7-81829140-123	chr7	81828539	81829776	+	0.000	0.000	Merged-chr7-81829140-123
Merged-chr1-36264360-59	chr1	36264054	36264592	+	0.000	0.000	Merged-chr1-36264360-59
Merged-chr14-54426956-48	chr14	54426624	54427308	+	0.000	0.000	Merged-chr14-54426956-48
Merged-chr5-120779287-23	chr5	120779015	120779499	+	0.000	0.000	Merged-chr5-120779287-23
Merged-chr5-140419081-107	chr5	140418771	140419405	+	0.000	0.000	Merged-chr5-140419081-107
Merged-chr12-116049840-17	chr12	116049503	116050078	+	0.000	0.000	Merged-chr12-116049840-17
Merged-chr4-32258239-72	chr4	32258006	32258521	+	0.000	0.000	Merged-chr4-32258239-72
Merged-chr2-21205632-118	chr2	21205417	21205828	+	0.000	0.000	Merged-chr2-21205632-118
Merged-chr6-67475756-29	chr6	67475493	67476019	+	0.000	0.000	Merged-chr6-67475756-29
Merged-chr6-99452798-17	chr6	99452641	99452947	+	0.000	0.000	Merged-chr6-99452798-17
Merged-chr4-32149076-96	chr4	32148849	32149333	+	0.000	0.000	Merged-chr4-32149076-96
Merged-chr4-32335031-5	chr4	32334825	32335309	+	0.000	0.000	Merged-chr4-32335031-5
Merged-chr12-52552304-7	chr12	52552173	52552434	+	0.000	0.000	Merged-chr12-52552304-7
Merged-chr13-21362890-33	chr13	21362651	21363161	+	0.000	0.000	Merged-chr13-21362890-33
Merged-chr16-33380769-130	chr16	33380181	33381484	+	0.000	0.000	Merged-chr16-33380769-130
Merged-chr16-43303663-37	chr16	43303329	43304050	+	0.000	0.000	Merged-chr16-43303663-37
Merged-chr11-69766217-75	chr11	69765958	69766711	+	0.000	0.000	Merged-chr11-69766217-75
Merged-chr1-136637078-45	chr1	136636693	136637376	+	0.000	0.000	Merged-chr1-136637078-45
Merged-chr14-121934636-24	chr14	121934496	121934907	+	0.000	0.000	Merged-chr14-121934636-24
Merged-chr15-89211006-134	chr15	89210172	89211817	+	0.000	0.000	Merged-chr15-89211006-134
Merged-chr15-76661271-8	chr15	76661039	76661544	+	0.000	0.000	Merged-chr15-76661271-8
Merged-chr17-15804141-1	chr17	15804043	15804241	+	0.000	0.000	Merged-chr17-15804141-1
Merged-chr4-57883873-2	chr4	57883744	57884005	+	0.000	0.000	Merged-chr4-57883873-2
Merged-chr16-76561459-129	chr16	76560152	76562330	+	0.000	0.000	Merged-chr16-76561459-129
Merged-chr3-89437057-99	chr3	89436364	89437649	+	0.000	0.000	Merged-chr3-89437057-99
Merged-chr4-102682369-35	chr4	102682113	102682629	+	0.000	0.000	Merged-chr4-102682369-35
Merged-chr13-85484946-17	chr13	85484699	85485305	+	0.000	0.000	Merged-chr13-85484946-17
Merged-chr10-81230614-44	chr10	81230235	81231071	+	0.000	0.000	Merged-chr10-81230614-44
Merged-chr3-101058101-14	chr3	101057635	101058634	+	0.000	0.000	Merged-chr3-101058101-14
Merged-chr5-140830422-64	chr5	140830038	140830737	+	0.000	0.000	Merged-chr5-140830422-64
Merged-chr4-115985181-4	chr4	115985034	115985312	+	0.000	0.000	Merged-chr4-115985181-4
Merged-chr15-28025754-115	chr15	28025484	28026218	+	0.000	0.000	Merged-chr15-28025754-115
Merged-chr14-61818597-46	chr14	61818332	61818970	+	0.000	0.000	Merged-chr14-61818597-46
Merged-chr17-84186814-6	chr17	84186633	84187050	+	0.000	0.000	Merged-chr17-84186814-6
Merged-chr3-129863927-12	chr3	129863766	129864070	+	0.000	0.000	Merged-chr3-129863927-12
Merged-chr16-44737385-3	chr16	44737265	44737511	+	0.000	0.000	Merged-chr16-44737385-3
Merged-chr10-17775311-43	chr10	17775117	17775553	+	0.000	0.000	Merged-chr10-17775311-43
Merged-chr19-5787074-81	chr19	5786551	5787543	+	0.000	0.000	Merged-chr19-5787074-81
Merged-chr7-28169858-100	chr7	28169426	28170148	+	0.000	0.000	Merged-chr7-28169858-100
Merged-chr6-125468241-50	chr6	125467876	125468789	+	0.000	0.000	Merged-chr6-125468241-50
Merged-chr6-85141260-4	chr6	85141144	85141385	+	0.000	0.000	Merged-chr6-85141260-4
Merged-chrX-7878266-57	chrX	7877927	7878545	+	0.000	0.000	Merged-chrX-7878266-57
Merged-chr19-5793940-3	chr19	5793818	5794053	+	0.000	0.000	Merged-chr19-5793940-3
Merged-chr12-36134299-2	chr12	36134162	36134439	+	0.000	0.000	Merged-chr12-36134299-2
Merged-chr1-128831902-22	chr1	128831556	128832115	+	0.000	0.000	Merged-chr1-128831902-22
Merged-chr12-76904037-12	chr12	76903854	76904197	+	0.000	0.000	Merged-chr12-76904037-12
Merged-chr12-85661084-38	chr12	85660858	85661337	+	0.000	0.000	Merged-chr12-85661084-38
Merged-chr7-30973937-62	chr7	30973666	30974198	+	0.000	0.000	Merged-chr7-30973937-62
Merged-chr16-11253273-5	chr16	11253151	11253428	+	0.000	0.000	Merged-chr16-11253273-5
Merged-chr13-95563885-30	chr13	95563690	95564068	+	0.000	0.000	Merged-chr13-95563885-30
Merged-chr7-64058117-33	chr7	64057806	64058470	+	0.000	0.000	Merged-chr7-64058117-33
Merged-chr1-182362940-5	chr1	182362722	182363149	+	0.000	0.000	Merged-chr1-182362940-5
Merged-chr5-123015411-110	chr5	123014724	123015672	+	0.000	0.000	Merged-chr5-123015411-110
Merged-chr7-78847158-68	chr7	78846845	78847418	+	0.000	0.000	Merged-chr7-78847158-68
Merged-chr10-60245274-29	chr10	60245090	60245486	+	0.000	0.000	Merged-chr10-60245274-29
Merged-chr8-45410262-39	chr8	45409956	45410574	+	0.000	0.000	Merged-chr8-45410262-39
Merged-chr3-89912331-1	chr3	89912233	89912431	+	0.000	0.000	Merged-chr3-89912331-1
Merged-chr4-120363479-1	chr4	120363381	120363579	+	0.000	0.000	Merged-chr4-120363479-1
Merged-chr3-126663698-16	chr3	126663472	126663889	+	0.000	0.000	Merged-chr3-126663698-16
Merged-chr9-121317284-25	chr9	121317018	121317533	+	0.000	0.000	Merged-chr9-121317284-25
Merged-chr1-179167528-7	chr1	179167342	179167736	+	0.000	0.000	Merged-chr1-179167528-7
Merged-chr1-155163743-14	chr1	155163590	155163912	+	0.000	0.000	Merged-chr1-155163743-14
Merged-chr11-22858514-1	chr11	22858416	22858614	+	0.000	0.000	Merged-chr11-22858514-1
Merged-chr13-112464481-1	chr13	112464383	112464581	+	0.000	0.000	Merged-chr13-112464481-1
Merged-chr7-49462687-57	chr7	49462262	49463189	+	0.000	0.000	Merged-chr7-49462687-57
Merged-chr14-121798052-125	chr14	121797771	121798264	+	0.000	0.000	Merged-chr14-121798052-125
Merged-chr1-36321937-14	chr1	36321737	36322182	+	0.000	0.000	Merged-chr1-36321937-14
Merged-chr17-84466187-53	chr17	84466025	84466399	+	0.000	0.000	Merged-chr17-84466187-53
Merged-chr5-118376006-52	chr5	118375584	118376454	+	0.000	0.000	Merged-chr5-118376006-52
Merged-chr5-120742294-10	chr5	120742111	120742509	+	0.000	0.000	Merged-chr5-120742294-10
Merged-chr7-139388959-78	chr7	139388707	139389166	+	0.000	0.000	Merged-chr7-139388959-78
Merged-chr12-3780555-30	chr12	3780253	3780803	+	0.000	0.000	Merged-chr12-3780555-30
Merged-chr15-58824462-1	chr15	58824364	58824562	+	0.000	0.000	Merged-chr15-58824462-1
Merged-chr5-122995076-1	chr5	122994978	122995176	+	0.000	0.000	Merged-chr5-122995076-1
Merged-chr17-84181390-116	chr17	84180814	84181877	+	0.000	0.000	Merged-chr17-84181390-116
Merged-chr13-51951802-36	chr13	51951567	51952006	+	0.000	0.000	Merged-chr13-51951802-36
Merged-chr12-85703718-17	chr12	85703497	85704017	+	0.000	0.000	Merged-chr12-85703718-17
Merged-chr13-117211586-48	chr13	117211317	117211775	+	0.000	0.000	Merged-chr13-117211586-48
Merged-chr2-3912872-30	chr2	3912668	3913062	+	0.000	0.000	Merged-chr2-3912872-30
Merged-chr6-94672644-32	chr6	94672427	94672918	+	0.000	0.000	Merged-chr6-94672644-32
Merged-chr5-127616364-13	chr5	127616138	127616602	+	0.000	0.000	Merged-chr5-127616364-13
Merged-chr7-143296173-108	chr7	143295308	143296763	+	0.000	0.000	Merged-chr7-143296173-108
Merged-chr12-15814780-9	chr12	15814555	15814985	+	0.000	0.000	Merged-chr12-15814780-9
Merged-chr18-53864493-20	chr18	53864338	53864669	+	0.000	0.000	Merged-chr18-53864493-20
Merged-chr12-73842345-69	chr12	73842150	73842524	+	0.000	0.000	Merged-chr12-73842345-69
Merged-chr11-106716812-28	chr11	106716519	106717053	+	0.000	0.000	Merged-chr11-106716812-28
Merged-chr7-129690150-2	chr7	129690043	129690260	+	0.000	0.000	Merged-chr7-129690150-2
Merged-chr8-61462424-22	chr8	61462142	61462715	+	0.000	0.000	Merged-chr8-61462424-22
Merged-chr13-117217993-49	chr13	117217619	117218438	+	0.000	0.000	Merged-chr13-117217993-49
Merged-chr12-16008873-105	chr12	16008230	16009458	+	0.000	0.000	Merged-chr12-16008873-105
Merged-chr10-93124386-49	chr10	93123986	93124641	+	0.000	0.000	Merged-chr10-93124386-49
Merged-chr16-24854563-13	chr16	24854294	24854802	+	0.000	0.000	Merged-chr16-24854563-13
Merged-chr11-77491322-26	chr11	77491146	77491548	+	0.000	0.000	Merged-chr11-77491322-26
Merged-chr1-164411460-2	chr1	164411345	164411577	+	0.000	0.000	Merged-chr1-164411460-2
Merged-chr9-102867048-29	chr9	102866841	102867307	+	0.000	0.000	Merged-chr9-102867048-29
Merged-chr1-60410229-3	chr1	60410102	60410351	+	0.000	0.000	Merged-chr1-60410229-3
Merged-chr2-180257083-89	chr2	180256702	180257507	+	0.000	0.000	Merged-chr2-180257083-89
Merged-chr9-67901955-26	chr9	67901695	67902283	+	0.000	0.000	Merged-chr9-67901955-26
Merged-chr16-11448842-30	chr16	11448642	11449019	+	0.000	0.000	Merged-chr16-11448842-30
Merged-chrX-166323438-29	chrX	166323126	166323898	+	0.000	0.000	Merged-chrX-166323438-29
Merged-chr5-105113343-1	chr5	105113245	105113443	+	0.000	0.000	Merged-chr5-105113343-1
Merged-chr3-9500875-3	chr3	9500762	9500992	+	0.000	0.000	Merged-chr3-9500875-3
Merged-chr8-4404338-13	chr8	4404179	4404515	+	0.000	0.000	Merged-chr8-4404338-13
Merged-chr1-61139626-38	chr1	61139270	61140138	+	0.000	0.000	Merged-chr1-61139626-38
Merged-chr11-106687558-7	chr11	106687355	106687817	+	0.000	0.000	Merged-chr11-106687558-7
Merged-chr7-83659580-37	chr7	83659288	83659771	+	0.000	0.000	Merged-chr7-83659580-37
Merged-chr10-121310216-10	chr10	121309921	121310407	+	0.000	0.000	Merged-chr10-121310216-10
Merged-chr10-60077857-9	chr10	60077704	60078036	+	0.000	0.000	Merged-chr10-60077857-9
Merged-chr3-126690917-48	chr3	126690697	126691236	+	0.000	0.000	Merged-chr3-126690917-48
Merged-chr4-6883364-1	chr4	6883266	6883464	+	0.000	0.000	Merged-chr4-6883364-1
Merged-chr9-62536828-26	chr9	62536619	62537068	+	0.000	0.000	Merged-chr9-62536828-26
Merged-chr6-134274107-38	chr6	134273817	134274329	+	0.000	0.000	Merged-chr6-134274107-38
Merged-chr5-146794136-3	chr5	146793983	146794291	+	0.000	0.000	Merged-chr5-146794136-3
Merged-chr8-126582785-35	chr8	126582604	126582992	+	0.000	0.000	Merged-chr8-126582785-35
Merged-chr17-84306486-55	chr17	84306194	84306819	+	0.000	0.000	Merged-chr17-84306486-55
Merged-chr12-3280262-11	chr12	3280057	3280529	+	0.000	0.000	Merged-chr12-3280262-11
Merged-chr11-116389441-52	chr11	116389191	116389690	+	0.000	0.000	Merged-chr11-116389441-52
Merged-chr3-36151200-64	chr3	36150943	36151411	+	0.000	0.000	Merged-chr3-36151200-64
Merged-chr17-57194978-1	chr17	57194880	57195078	+	0.000	0.000	Merged-chr17-57194978-1
Merged-chr10-53596886-150	chr10	53596562	53597289	+	0.000	0.000	Merged-chr10-53596886-150
Merged-chr6-128766936-56	chr6	128766667	128767221	+	0.000	0.000	Merged-chr6-128766936-56
Merged-chr7-19404013-49	chr7	19403663	19404347	+	0.000	0.000	Merged-chr7-19404013-49
Merged-chr18-35887802-1	chr18	35887704	35887902	+	0.000	0.000	Merged-chr18-35887802-1
Merged-chr1-190629246-4	chr1	190629118	190629363	+	0.000	0.000	Merged-chr1-190629246-4
Merged-chr7-80187054-9	chr7	80186857	80187220	+	0.000	0.000	Merged-chr7-80187054-9
Merged-chr9-61745239-9	chr9	61745081	61745414	+	0.000	0.000	Merged-chr9-61745239-9
Merged-chr1-179142350-36	chr1	179142004	179142593	+	0.000	0.000	Merged-chr1-179142350-36
Merged-chr12-86079285-87	chr12	86078882	86079592	+	0.000	0.000	Merged-chr12-86079285-87
Merged-chr17-35359572-17	chr17	35359283	35359843	+	0.000	0.000	Merged-chr17-35359572-17
Merged-chr1-43098696-60	chr1	43098499	43098932	+	0.000	0.000	Merged-chr1-43098696-60
Merged-chr10-67484199-8	chr10	67484037	67484376	+	0.000	0.000	Merged-chr10-67484199-8
Merged-chr6-91472402-9	chr6	91472225	91472544	+	0.000	0.000	Merged-chr6-91472402-9
Merged-chr5-144256379-5	chr5	144256174	144256602	+	0.000	0.000	Merged-chr5-144256379-5
Merged-chr11-117965771-41	chr11	117965575	117965953	+	0.000	0.000	Merged-chr11-117965771-41
Merged-chr5-123016010-9	chr5	123015819	123016179	+	0.000	0.000	Merged-chr5-123016010-9
Merged-chr12-116138094-2	chr12	116137951	116138240	+	0.000	0.000	Merged-chr12-116138094-2
Merged-chr11-4821770-4	chr11	4821603	4821921	+	0.000	0.000	Merged-chr11-4821770-4
Merged-chrX-12159655-2	chrX	12159499	12159814	+	0.000	0.000	Merged-chrX-12159655-2
Merged-chr4-150366949-6	chr4	150366799	150367108	+	0.000	0.000	Merged-chr4-150366949-6
Merged-chr4-138130450-19	chr4	138130299	138130615	+	0.000	0.000	Merged-chr4-138130450-19
Merged-chr10-39815281-4	chr10	39815164	39815410	+	0.000	0.000	Merged-chr10-39815281-4
Merged-chr15-61988003-29	chr15	61987720	61988240	+	0.000	0.000	Merged-chr15-61988003-29
Merged-chr2-19715961-49	chr2	19715793	19716118	+	0.000	0.000	Merged-chr2-19715961-49
Merged-chr12-17511273-48	chr12	17511002	17511505	+	0.000	0.000	Merged-chr12-17511273-48
Merged-chr12-110861556-21	chr12	110861312	110861782	+	0.000	0.000	Merged-chr12-110861556-21
Merged-chr11-78323037-36	chr11	78322797	78323287	+	0.000	0.000	Merged-chr11-78323037-36
Merged-chr10-67727735-22	chr10	67727532	67727950	+	0.000	0.000	Merged-chr10-67727735-22
Merged-chr12-15896851-37	chr12	15896526	15897296	+	0.000	0.000	Merged-chr12-15896851-37
Merged-chr18-55055827-13	chr18	55055673	55055979	+	0.000	0.000	Merged-chr18-55055827-13
Merged-chr5-105620720-17	chr5	105620463	105621046	+	0.000	0.000	Merged-chr5-105620720-17
Merged-chr17-84185833-1	chr17	84185735	84185933	+	0.000	0.000	Merged-chr17-84185833-1
Merged-chr14-45038197-18	chr14	45038013	45038347	+	0.000	0.000	Merged-chr14-45038197-18
Merged-chr12-113224551-1	chr12	113224453	113224651	+	0.000	0.000	Merged-chr12-113224551-1
Merged-chr1-73940938-50	chr1	73940695	73941287	+	0.000	0.000	Merged-chr1-73940938-50
Merged-chr4-150029862-9	chr4	150029641	150030015	+	0.000	0.000	Merged-chr4-150029862-9
Merged-chr1-192510804-31	chr1	192510599	192511074	+	0.000	0.000	Merged-chr1-192510804-31
Merged-chr10-93228796-6	chr10	93228644	93228928	+	0.000	0.000	Merged-chr10-93228796-6
Merged-chr7-92561441-74	chr7	92561235	92561687	+	0.000	0.000	Merged-chr7-92561441-74
Merged-chr5-122224441-19	chr5	122224214	122224654	+	0.000	0.000	Merged-chr5-122224441-19
Merged-chr11-20740892-2	chr11	20740715	20741071	+	0.000	0.000	Merged-chr11-20740892-2
Merged-chr16-4886423-61	chr16	4885980	4886990	+	0.000	0.000	Merged-chr16-4886423-61
Merged-chr8-125744334-1	chr8	125744236	125744434	+	0.000	0.000	Merged-chr8-125744334-1
Merged-chr17-87608990-28	chr17	87608788	87609279	+	0.000	0.000	Merged-chr17-87608990-28
Merged-chr12-80168403-35	chr12	80168234	80168668	+	0.000	0.000	Merged-chr12-80168403-35
Merged-chr4-144893219-11	chr4	144893007	144893408	+	0.000	0.000	Merged-chr4-144893219-11
Merged-chr18-50031058-57	chr18	50030542	50031527	+	0.000	0.000	Merged-chr18-50031058-57
Merged-chr11-52318681-44	chr11	52318517	52318894	+	0.000	0.000	Merged-chr11-52318681-44
Merged-chr1-156108070-28	chr1	156107864	156108284	+	0.000	0.000	Merged-chr1-156108070-28
Merged-chr7-6172429-2	chr7	6172331	6172529	+	0.000	0.000	Merged-chr7-6172429-2
Merged-chr5-34187827-64	chr5	34187539	34188128	+	0.000	0.000	Merged-chr5-34187827-64
Merged-chr8-72330292-1	chr8	72330194	72330392	+	0.000	0.000	Merged-chr8-72330292-1
Merged-chr5-135632742-49	chr5	135632498	135632992	+	0.000	0.000	Merged-chr5-135632742-49
Merged-chr14-101467841-26	chr14	101467546	101468097	+	0.000	0.000	Merged-chr14-101467841-26
Merged-chr2-29688581-1	chr2	29688483	29688681	+	0.000	0.000	Merged-chr2-29688581-1
Merged-chr5-92392769-24	chr5	92392414	92393073	+	0.000	0.000	Merged-chr5-92392769-24
Merged-chr4-88003423-46	chr4	88003168	88003612	+	0.000	0.000	Merged-chr4-88003423-46
Merged-chr11-3146960-2	chr11	3146824	3147098	+	0.000	0.000	Merged-chr11-3146960-2
Merged-chr9-61708026-57	chr9	61707625	61708231	+	0.000	0.000	Merged-chr9-61708026-57
Merged-chr2-30112786-18	chr2	30112531	30112942	+	0.000	0.000	Merged-chr2-30112786-18
Merged-chr16-45305942-3	chr16	45305837	45306048	+	0.000	0.000	Merged-chr16-45305942-3
Merged-chr1-78724867-61	chr1	78724525	78725420	+	0.000	0.000	Merged-chr1-78724867-61
Merged-chr3-129588899-30	chr3	129588599	129589173	+	0.000	0.000	Merged-chr3-129588899-30
Merged-chr7-129649047-41	chr7	129648808	129649307	+	0.000	0.000	Merged-chr7-129649047-41
Merged-chr9-123260365-122	chr9	123259996	123260969	+	0.000	0.000	Merged-chr9-123260365-122
Merged-chr14-78536863-71	chr14	78536645	78537157	+	0.000	0.000	Merged-chr14-78536863-71
Merged-chr16-97523294-33	chr16	97523042	97523600	+	0.000	0.000	Merged-chr16-97523294-33
Merged-chr10-21160014-11	chr10	21159808	21160291	+	0.000	0.000	Merged-chr10-21160014-11
Merged-chr15-64210787-15	chr15	64210626	64210922	+	0.000	0.000	Merged-chr15-64210787-15
Merged-chr7-45525580-4	chr7	45525443	45525723	+	0.000	0.000	Merged-chr7-45525580-4
Merged-chr1-189891823-1	chr1	189891725	189891923	+	0.000	0.000	Merged-chr1-189891823-1
Merged-chr11-4848919-5	chr11	4848738	4849134	+	0.000	0.000	Merged-chr11-4848919-5
Merged-chr11-54956037-55	chr11	54955828	54956235	+	0.000	0.000	Merged-chr11-54956037-55
Merged-chr13-117230467-15	chr13	117230277	117230752	+	0.000	0.000	Merged-chr13-117230467-15
Merged-chr4-10912852-21	chr4	10912644	10913046	+	0.000	0.000	Merged-chr4-10912852-21
Merged-chr17-42943646-37	chr17	42943421	42943913	+	0.000	0.000	Merged-chr17-42943646-37
Merged-chr12-73888255-48	chr12	73888018	73888550	+	0.000	0.000	Merged-chr12-73888255-48
Merged-chr5-35974104-27	chr5	35973697	35974494	+	0.000	0.000	Merged-chr5-35974104-27
Merged-chr13-92631343-15	chr13	92631172	92631556	+	0.000	0.000	Merged-chr13-92631343-15
Merged-chr17-65772489-42	chr17	65772149	65772828	+	0.000	0.000	Merged-chr17-65772489-42
Merged-chr4-154927334-11	chr4	154927155	154927577	+	0.000	0.000	Merged-chr4-154927334-11
Merged-chr17-35341927-1	chr17	35341829	35342027	+	0.000	0.000	Merged-chr17-35341927-1
Merged-chr4-139611653-20	chr4	139611378	139611842	+	0.000	0.000	Merged-chr4-139611653-20
Merged-chr16-90181555-14	chr16	90181295	90181805	+	0.000	0.000	Merged-chr16-90181555-14
Merged-chr1-78682425-23	chr1	78682188	78682699	+	0.000	0.000	Merged-chr1-78682425-23
Merged-chr17-84368765-10	chr17	84368569	84368965	+	0.000	0.000	Merged-chr17-84368765-10
Merged-chr10-14207893-35	chr10	14207597	14208246	+	0.000	0.000	Merged-chr10-14207893-35
Merged-chr4-32426640-23	chr4	32426393	32426890	+	0.000	0.000	Merged-chr4-32426640-23
Merged-chr1-136565078-4	chr1	136564943	136565212	+	0.000	0.000	Merged-chr1-136565078-4
Merged-chr18-79263255-24	chr18	79263048	79263470	+	0.000	0.000	Merged-chr18-79263255-24
Merged-chr18-80496628-2	chr18	80496442	80496816	+	0.000	0.000	Merged-chr18-80496628-2
Merged-chr16-45124484-3	chr16	45124337	45124612	+	0.000	0.000	Merged-chr16-45124484-3
Merged-chr4-11156857-34	chr4	11156686	11157062	+	0.000	0.000	Merged-chr4-11156857-34
Merged-chr15-6603804-8	chr15	6603592	6603964	+	0.000	0.000	Merged-chr15-6603804-8
Merged-chr9-121642625-86	chr9	121642363	121642978	+	0.000	0.000	Merged-chr9-121642625-86
Merged-chr1-86580596-17	chr1	86580352	86580763	+	0.000	0.000	Merged-chr1-86580596-17
Merged-chr1-38627618-38	chr1	38627265	38628279	+	0.000	0.000	Merged-chr1-38627618-38
Merged-chr2-68430660-54	chr2	68430432	68430905	+	0.000	0.000	Merged-chr2-68430660-54
Merged-chr4-154163583-2	chr4	154163471	154163698	+	0.000	0.000	Merged-chr4-154163583-2
Merged-chr11-71033460-26	chr11	71033086	71033713	+	0.000	0.000	Merged-chr11-71033460-26
Merged-chr16-57571504-3	chr16	57571406	57571604	+	0.000	0.000	Merged-chr16-57571504-3
Merged-chr4-124703869-75	chr4	124703658	124704197	+	0.000	0.000	Merged-chr4-124703869-75
Merged-chr11-116412370-1	chr11	116412272	116412470	+	0.000	0.000	Merged-chr11-116412370-1
Merged-chr12-54192129-39	chr12	54191901	54192400	+	0.000	0.000	Merged-chr12-54192129-39
Merged-chr19-29805286-18	chr19	29805036	29805526	+	0.000	0.000	Merged-chr19-29805286-18
Merged-chr15-100873372-8	chr15	100873199	100873568	+	0.000	0.000	Merged-chr15-100873372-8
Merged-chr3-138861130-9	chr3	138860885	138861433	+	0.000	0.000	Merged-chr3-138861130-9
Merged-chr8-104846957-13	chr8	104846750	104847170	+	0.000	0.000	Merged-chr8-104846957-13
Merged-chr6-67475225-1	chr6	67475127	67475325	+	0.000	0.000	Merged-chr6-67475225-1
Merged-chr11-3157744-93	chr11	3156688	3158306	+	0.000	0.000	Merged-chr11-3157744-93
Merged-chr4-141065305-32	chr4	141065078	141065565	+	0.000	0.000	Merged-chr4-141065305-32
Merged-chr11-52080171-5	chr11	52080010	52080302	+	0.000	0.000	Merged-chr11-52080171-5
Merged-chr9-118674693-5	chr9	118674546	118674819	+	0.000	0.000	Merged-chr9-118674693-5
Merged-chr13-112427724-41	chr13	112427530	112427894	+	0.000	0.000	Merged-chr13-112427724-41
Merged-chr8-15028186-3	chr8	15028002	15028332	+	0.000	0.000	Merged-chr8-15028186-3
Merged-chr12-76957913-30	chr12	76957608	76958094	+	0.000	0.000	Merged-chr12-76957913-30
Merged-chr5-64764597-23	chr5	64764410	64764779	+	0.000	0.000	Merged-chr5-64764597-23
Merged-chr19-40831431-72	chr19	40831051	40831746	+	0.000	0.000	Merged-chr19-40831431-72
Merged-chr10-17733283-32	chr10	17733100	17733522	+	0.000	0.000	Merged-chr10-17733283-32
Merged-chr1-86154641-52	chr1	86154445	86154901	+	0.000	0.000	Merged-chr1-86154641-52
Merged-chr6-99028336-69	chr6	99027856	99028920	+	0.000	0.000	Merged-chr6-99028336-69
Merged-chr17-83365702-38	chr17	83365104	83366275	+	0.000	0.000	Merged-chr17-83365702-38
Merged-chr4-57797871-1	chr4	57797773	57797971	+	0.000	0.000	Merged-chr4-57797871-1
Merged-chr1-73937297-2	chr1	73937193	73937404	+	0.000	0.000	Merged-chr1-73937297-2
Merged-chr17-51179139-100	chr17	51178913	51179517	+	0.000	0.000	Merged-chr17-51179139-100
Merged-chr14-122558294-11	chr14	122558144	122558467	+	0.000	0.000	Merged-chr14-122558294-11
Merged-chr4-11157562-36	chr4	11157329	11157843	+	0.000	0.000	Merged-chr4-11157562-36
Merged-chr3-87768982-52	chr3	87768725	87769199	+	0.000	0.000	Merged-chr3-87768982-52
Merged-chr13-112439925-37	chr13	112439419	112440263	+	0.000	0.000	Merged-chr13-112439925-37
Merged-chr5-136567356-85	chr5	136566821	136567795	+	0.000	0.000	Merged-chr5-136567356-85
Merged-chr1-82832305-128	chr1	82831720	82832859	+	0.000	0.000	Merged-chr1-82832305-128
Merged-chr5-105114341-2	chr5	105114243	105114441	+	0.000	0.000	Merged-chr5-105114341-2
Merged-chr3-129594863-2	chr3	129594747	129594982	+	0.000	0.000	Merged-chr3-129594863-2
