#Name (cmd = mergePeaks -d 200 -cobound 1 /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/6_GeneGroupMotifAnalysis/byGroup/bed/TH1_Associated--ATAC_peaks.bed all.df.numx.c5-DKO_Th1_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	all.df.numx.c5-DKO_Th1_vs_WT_Tfh.up.bed
Merged-chr5-112242517-49	chr5	112242276	112242735	+	0.000	0.000	Merged-chr5-112242517-49
Merged-chr15-103172692-7	chr15	103172526	103172947	+	0.000	0.000	Merged-chr15-103172692-7
Merged-chr7-3289241-19	chr7	3289110	3289423	+	0.000	0.000	Merged-chr7-3289241-19
Merged-chr10-111508765-1	chr10	111508667	111508865	+	0.000	0.000	Merged-chr10-111508765-1
Merged-chr19-18615969-1	chr19	18615871	18616069	+	0.000	0.000	Merged-chr19-18615969-1
Merged-chr12-112692822-1	chr12	112692724	112692922	+	0.000	0.000	Merged-chr12-112692822-1
Merged-chr8-84011629-75	chr8	84010991	84012404	+	0.000	0.000	Merged-chr8-84011629-75
Merged-chr2-13573939-7	chr2	13573743	13574125	+	0.000	0.000	Merged-chr2-13573939-7
Merged-chr7-80576009-57	chr7	80575777	80576439	+	0.000	0.000	Merged-chr7-80576009-57
Merged-chr4-89400416-12	chr4	89400187	89400627	+	0.000	0.000	Merged-chr4-89400416-12
Merged-chr5-107694686-33	chr5	107694361	107695018	+	0.000	0.000	Merged-chr5-107694686-33
Merged-chr7-43437887-5	chr7	43437617	43438175	+	0.000	0.000	Merged-chr7-43437887-5
Merged-chr5-72212800-19	chr5	72212661	72212980	+	0.000	0.000	Merged-chr5-72212800-19
Merged-chr15-31222442-41	chr15	31222061	31222658	+	0.000	0.000	Merged-chr15-31222442-41
Merged-chr8-91081645-1	chr8	91081547	91081745	+	0.000	0.000	Merged-chr8-91081645-1
Merged-chr7-141010285-1	chr7	141010187	141010385	+	0.000	0.000	Merged-chr7-141010285-1
Merged-chr18-4314050-37	chr18	4313851	4314371	+	0.000	0.000	Merged-chr18-4314050-37
Merged-chr9-48817420-28	chr9	48817156	48817589	+	0.000	0.000	Merged-chr9-48817420-28
Merged-chr6-142554574-12	chr6	142554187	142554842	+	0.000	0.000	Merged-chr6-142554574-12
Merged-chr18-35118873-79	chr18	35118527	35119127	+	0.000	0.000	Merged-chr18-35118873-79
Merged-chr15-34237471-2	chr15	34237330	34237614	+	0.000	0.000	Merged-chr15-34237471-2
Merged-chr19-8926872-10	chr19	8926698	8927042	+	0.000	0.000	Merged-chr19-8926872-10
Merged-chr17-44458009-9	chr17	44457854	44458156	+	0.000	0.000	Merged-chr17-44458009-9
Merged-chr6-127151154-7	chr6	127150949	127151343	+	0.000	0.000	Merged-chr6-127151154-7
Merged-chr6-122295390-9	chr6	122295160	122295638	+	0.000	0.000	Merged-chr6-122295390-9
Merged-chr2-72536133-16	chr2	72535952	72536346	+	0.000	0.000	Merged-chr2-72536133-16
Merged-chr1-86503611-1	chr1	86503513	86503711	+	0.000	0.000	Merged-chr1-86503611-1
Merged-chr12-91736459-30	chr12	91736075	91736715	+	0.000	0.000	Merged-chr12-91736459-30
Merged-chr3-40800246-87	chr3	40799963	40800487	+	0.000	0.000	Merged-chr3-40800246-87
Merged-chr11-116616118-41	chr11	116615788	116616478	+	0.000	0.000	Merged-chr11-116616118-41
Merged-chr13-114894914-23	chr13	114894666	114895310	+	0.000	0.000	Merged-chr13-114894914-23
Merged-chr9-106371968-17	chr9	106371651	106372130	+	0.000	0.000	Merged-chr9-106371968-17
Merged-chr17-50158722-59	chr17	50158309	50159007	+	0.000	0.000	Merged-chr17-50158722-59
Merged-chr9-123678661-32	chr9	123678424	123678920	+	0.000	0.000	Merged-chr9-123678661-32
Merged-chr3-102995869-67	chr3	102995601	102996257	+	0.000	0.000	Merged-chr3-102995869-67
Merged-chr11-105911758-13	chr11	105911545	105911982	+	0.000	0.000	Merged-chr11-105911758-13
Merged-chr11-70229697-7	chr11	70229435	70229865	+	0.000	0.000	Merged-chr11-70229697-7
Merged-chr17-35997233-37	chr17	35997056	35997537	+	0.000	0.000	Merged-chr17-35997233-37
Merged-chr6-120365274-1	chr6	120365176	120365374	+	0.000	0.000	Merged-chr6-120365274-1
Merged-chr2-4882192-160	chr2	4881584	4882768	+	0.000	0.000	Merged-chr2-4882192-160
Merged-chr11-53770148-86	chr11	53769741	53770826	+	0.000	0.000	Merged-chr11-53770148-86
Merged-chr12-32285209-18	chr12	32285013	32285441	+	0.000	0.000	Merged-chr12-32285209-18
Merged-chr3-102715322-54	chr3	102715066	102715559	+	0.000	0.000	Merged-chr3-102715322-54
Merged-chr5-104982403-2	chr5	104982289	104982519	+	0.000	0.000	Merged-chr5-104982403-2
Merged-chr5-32104376-51	chr5	32104173	32104605	+	0.000	0.000	Merged-chr5-32104376-51
Merged-chr10-117864903-52	chr10	117864576	117865207	+	0.000	0.000	Merged-chr10-117864903-52
Merged-chr10-8370203-10	chr10	8370010	8370345	+	0.000	0.000	Merged-chr10-8370203-10
Merged-chr8-122576792-51	chr8	122576553	122577086	+	0.000	0.000	Merged-chr8-122576792-51
Merged-chr4-135494610-66	chr4	135494042	135494887	+	0.000	0.000	Merged-chr4-135494610-66
Merged-chr10-112000662-33	chr10	112000468	112000848	+	0.000	0.000	Merged-chr10-112000662-33
Merged-chr3-9924809-24	chr3	9924569	9924995	+	0.000	0.000	Merged-chr3-9924809-24
Merged-chr11-109496356-118	chr11	109495996	109496845	+	0.000	0.000	Merged-chr11-109496356-118
Merged-chr5-150196068-64	chr5	150195667	150196511	+	0.000	0.000	Merged-chr5-150196068-64
Merged-chr17-57102485-3	chr17	57102346	57102652	+	0.000	0.000	Merged-chr17-57102485-3
Merged-chr10-12929241-10	chr10	12929036	12929435	+	0.000	0.000	Merged-chr10-12929241-10
Merged-chr15-98927787-24	chr15	98927450	98928025	+	0.000	0.000	Merged-chr15-98927787-24
Merged-chr13-45907051-110	chr13	45906499	45907782	+	0.000	0.000	Merged-chr13-45907051-110
Merged-chr2-57301970-1	chr2	57301872	57302070	+	0.000	0.000	Merged-chr2-57301970-1
Merged-chr3-144134560-2	chr3	144134441	144134682	+	0.000	0.000	Merged-chr3-144134560-2
Merged-chr12-116405371-63	chr12	116405056	116405595	+	0.000	0.000	Merged-chr12-116405371-63
Merged-chr9-54612474-11	chr9	54612355	54612610	+	0.000	0.000	Merged-chr9-54612474-11
Merged-chr8-115530088-29	chr8	115529779	115530376	+	0.000	0.000	Merged-chr8-115530088-29
Merged-chr6-137604948-13	chr6	137604747	137605202	+	0.000	0.000	Merged-chr6-137604948-13
Merged-chr1-176845739-2	chr1	176845604	176845876	+	0.000	0.000	Merged-chr1-176845739-2
Merged-chr3-152111289-20	chr3	152111072	152111473	+	0.000	0.000	Merged-chr3-152111289-20
Merged-chr2-66149820-8	chr2	66149658	66150116	+	0.000	0.000	Merged-chr2-66149820-8
Merged-chr14-78732002-4	chr14	78731825	78732227	+	0.000	0.000	Merged-chr14-78732002-4
Merged-chr2-167358645-9	chr2	167358467	167358929	+	0.000	0.000	Merged-chr2-167358645-9
Merged-chr1-127628999-1	chr1	127628901	127629099	+	0.000	0.000	Merged-chr1-127628999-1
Merged-chr5-107684494-1	chr5	107684396	107684594	+	0.000	0.000	Merged-chr5-107684494-1
Merged-chr11-46421538-60	chr11	46421244	46421869	+	0.000	0.000	Merged-chr11-46421538-60
Merged-chr10-77288922-8	chr10	77288780	77289104	+	0.000	0.000	Merged-chr10-77288922-8
Merged-chr11-105588181-2	chr11	105588074	105588290	+	0.000	0.000	Merged-chr11-105588181-2
Merged-chr10-7667535-49	chr10	7667290	7667802	+	0.000	0.000	Merged-chr10-7667535-49
Merged-chr2-101819569-26	chr2	101819317	101819760	+	0.000	0.000	Merged-chr2-101819569-26
Merged-chr17-33566318-8	chr17	33566179	33566444	+	0.000	0.000	Merged-chr17-33566318-8
Merged-chr6-108704873-18	chr6	108704667	108705137	+	0.000	0.000	Merged-chr6-108704873-18
Merged-chr5-37259222-30	chr5	37258992	37259576	+	0.000	0.000	Merged-chr5-37259222-30
Merged-chrX-140457754-5	chrX	140457531	140457988	+	0.000	0.000	Merged-chrX-140457754-5
Merged-chr1-136254796-4	chr1	136254637	136254945	+	0.000	0.000	Merged-chr1-136254796-4
Merged-chr13-102175650-1	chr13	102175552	102175750	+	0.000	0.000	Merged-chr13-102175650-1
Merged-chr7-80425825-1	chr7	80425727	80425925	+	0.000	0.000	Merged-chr7-80425825-1
Merged-chr3-136670047-60	chr3	136669564	136670319	+	0.000	0.000	Merged-chr3-136670047-60
Merged-chr8-3347756-1	chr8	3347658	3347856	+	0.000	0.000	Merged-chr8-3347756-1
Merged-chr9-41153398-36	chr9	41153084	41153785	+	0.000	0.000	Merged-chr9-41153398-36
Merged-chr12-24710864-1	chr12	24710766	24710964	+	0.000	0.000	Merged-chr12-24710864-1
Merged-chr2-131188401-2	chr2	131188281	131188524	+	0.000	0.000	Merged-chr2-131188401-2
Merged-chr2-121355266-61	chr2	121355032	121355554	+	0.000	0.000	Merged-chr2-121355266-61
Merged-chr11-104608031-67	chr11	104607768	104608350	+	0.000	0.000	Merged-chr11-104608031-67
Merged-chr1-191499977-31	chr1	191499700	191500221	+	0.000	0.000	Merged-chr1-191499977-31
Merged-chr4-133011579-73	chr4	133011233	133012070	+	0.000	0.000	Merged-chr4-133011579-73
Merged-chr9-123740966-33	chr9	123740763	123741242	+	0.000	0.000	Merged-chr9-123740966-33
Merged-chr17-73952254-58	chr17	73952022	73952520	+	0.000	0.000	Merged-chr17-73952254-58
Merged-chr1-180397907-5	chr1	180397758	180398027	+	0.000	0.000	Merged-chr1-180397907-5
Merged-chr13-106998870-40	chr13	106998638	106999103	+	0.000	0.000	Merged-chr13-106998870-40
Merged-chr7-25826984-1	chr7	25826886	25827084	+	0.000	0.000	Merged-chr7-25826984-1
Merged-chr8-124317867-82	chr8	124317590	124318219	+	0.000	0.000	Merged-chr8-124317867-82
Merged-chr17-29398137-3	chr17	29398023	29398262	+	0.000	0.000	Merged-chr17-29398137-3
Merged-chr15-96778537-47	chr15	96778299	96778738	+	0.000	0.000	Merged-chr15-96778537-47
Merged-chr8-86853895-53	chr8	86853651	86854166	+	0.000	0.000	Merged-chr8-86853895-53
Merged-chr15-84663201-26	chr15	84662954	84663447	+	0.000	0.000	Merged-chr15-84663201-26
Merged-chr5-21385058-34	chr5	21384559	21385409	+	0.000	0.000	Merged-chr5-21385058-34
Merged-chr14-60130504-4	chr14	60130257	60130741	+	0.000	0.000	Merged-chr14-60130504-4
Merged-chr2-11360305-19	chr2	11360042	11360669	+	0.000	0.000	Merged-chr2-11360305-19
Merged-chr19-8995301-1	chr19	8995203	8995401	+	0.000	0.000	Merged-chr19-8995301-1
Merged-chr13-101767014-5	chr13	101766788	101767217	+	0.000	0.000	Merged-chr13-101767014-5
Merged-chr15-75085658-7	chr15	75085533	75085793	+	0.000	0.000	Merged-chr15-75085658-7
Merged-chr11-120632981-1	chr11	120632883	120633081	+	0.000	0.000	Merged-chr11-120632981-1
Merged-chr1-170977420-4	chr1	170977292	170977557	+	0.000	0.000	Merged-chr1-170977420-4
Merged-chr11-82183511-55	chr11	82183300	82183808	+	0.000	0.000	Merged-chr11-82183511-55
Merged-chr10-7600806-26	chr10	7600599	7601035	+	0.000	0.000	Merged-chr10-7600806-26
Merged-chr1-182283296-1	chr1	182283198	182283396	+	0.000	0.000	Merged-chr1-182283296-1
Merged-chr1-74304047-56	chr1	74303785	74304355	+	0.000	0.000	Merged-chr1-74304047-56
Merged-chr2-26744468-4	chr2	26744361	26744580	+	0.000	0.000	Merged-chr2-26744468-4
Merged-chr17-44599243-2	chr17	44599125	44599364	+	0.000	0.000	Merged-chr17-44599243-2
Merged-chr1-182504417-24	chr1	182504202	182504769	+	0.000	0.000	Merged-chr1-182504417-24
Merged-chr15-99803335-29	chr15	99803101	99803736	+	0.000	0.000	Merged-chr15-99803335-29
Merged-chr1-131051393-11	chr1	131051173	131051666	+	0.000	0.000	Merged-chr1-131051393-11
Merged-chr17-12163028-32	chr17	12162792	12163264	+	0.000	0.000	Merged-chr17-12163028-32
Merged-chr11-67526987-43	chr11	67526696	67527423	+	0.000	0.000	Merged-chr11-67526987-43
Merged-chr7-127136324-1	chr7	127136226	127136424	+	0.000	0.000	Merged-chr7-127136324-1
Merged-chr2-25148103-14	chr2	25147914	25148336	+	0.000	0.000	Merged-chr2-25148103-14
Merged-chr1-151564558-27	chr1	151564316	151564772	+	0.000	0.000	Merged-chr1-151564558-27
Merged-chr15-76710526-48	chr15	76710244	76710824	+	0.000	0.000	Merged-chr15-76710526-48
Merged-chr19-56757804-4	chr19	56757624	56757985	+	0.000	0.000	Merged-chr19-56757804-4
Merged-chrX-134601254-82	chrX	134600920	134601533	+	0.000	0.000	Merged-chrX-134601254-82
Merged-chr19-37333490-26	chr19	37333327	37333713	+	0.000	0.000	Merged-chr19-37333490-26
Merged-chr9-106313051-17	chr9	106312792	106313249	+	0.000	0.000	Merged-chr9-106313051-17
Merged-chr7-3272381-16	chr7	3272178	3272630	+	0.000	0.000	Merged-chr7-3272381-16
Merged-chr8-124314112-1	chr8	124314014	124314212	+	0.000	0.000	Merged-chr8-124314112-1
Merged-chr7-139991181-9	chr7	139990909	139991401	+	0.000	0.000	Merged-chr7-139991181-9
Merged-chr10-118446344-23	chr10	118446106	118446597	+	0.000	0.000	Merged-chr10-118446344-23
Merged-chr19-6276080-2	chr19	6275915	6276248	+	0.000	0.000	Merged-chr19-6276080-2
Merged-chr11-6416116-138	chr11	6415941	6416341	+	0.000	0.000	Merged-chr11-6416116-138
Merged-chr13-95893381-2	chr13	95893245	95893520	+	0.000	0.000	Merged-chr13-95893381-2
Merged-chr2-156887103-59	chr2	156886555	156887431	+	0.000	0.000	Merged-chr2-156887103-59
Merged-chr7-123399982-6	chr7	123399784	123400150	+	0.000	0.000	Merged-chr7-123399982-6
Merged-chr9-35123035-17	chr9	35122863	35123247	+	0.000	0.000	Merged-chr9-35123035-17
Merged-chr3-104788845-60	chr3	104788382	104789185	+	0.000	0.000	Merged-chr3-104788845-60
Merged-chr1-119837262-93	chr1	119836712	119837654	+	0.000	0.000	Merged-chr1-119837262-93
Merged-chr16-44332712-87	chr16	44332342	44333131	+	0.000	0.000	Merged-chr16-44332712-87
Merged-chr12-100857883-31	chr12	100857720	100858101	+	0.000	0.000	Merged-chr12-100857883-31
Merged-chr4-134118466-32	chr4	134118244	134118689	+	0.000	0.000	Merged-chr4-134118466-32
Merged-chr13-5864867-1	chr13	5864769	5864967	+	0.000	0.000	Merged-chr13-5864867-1
Merged-chr1-143819193-15	chr1	143819026	143819397	+	0.000	0.000	Merged-chr1-143819193-15
Merged-chr6-115994893-69	chr6	115994359	115995234	+	0.000	0.000	Merged-chr6-115994893-69
Merged-chr15-36733808-27	chr15	36733637	36734150	+	0.000	0.000	Merged-chr15-36733808-27
Merged-chr16-64759519-1	chr16	64759421	64759619	+	0.000	0.000	Merged-chr16-64759519-1
Merged-chr7-16364476-48	chr7	16364219	16364728	+	0.000	0.000	Merged-chr7-16364476-48
Merged-chr5-100570335-4	chr5	100570091	100570484	+	0.000	0.000	Merged-chr5-100570335-4
Merged-chr18-67688678-27	chr18	67688491	67688896	+	0.000	0.000	Merged-chr18-67688678-27
Merged-chr17-87344693-70	chr17	87344364	87344924	+	0.000	0.000	Merged-chr17-87344693-70
Merged-chr1-93804092-59	chr1	93803698	93804460	+	0.000	0.000	Merged-chr1-93804092-59
Merged-chr2-65237970-5	chr2	65237760	65238131	+	0.000	0.000	Merged-chr2-65237970-5
Merged-chr7-66180398-100	chr7	66179807	66180739	+	0.000	0.000	Merged-chr7-66180398-100
Merged-chr7-118481600-4	chr7	118481429	118481785	+	0.000	0.000	Merged-chr7-118481600-4
Merged-chr11-116620758-6	chr11	116620629	116620890	+	0.000	0.000	Merged-chr11-116620758-6
Merged-chr5-33652283-110	chr5	33651967	33652578	+	0.000	0.000	Merged-chr5-33652283-110
Merged-chr4-135068016-12	chr4	135067868	135068180	+	0.000	0.000	Merged-chr4-135068016-12
Merged-chr9-123761041-31	chr9	123760832	123761281	+	0.000	0.000	Merged-chr9-123761041-31
Merged-chr4-44022551-59	chr4	44022300	44022885	+	0.000	0.000	Merged-chr4-44022551-59
Merged-chr14-73124034-46	chr14	73123817	73124321	+	0.000	0.000	Merged-chr14-73124034-46
Merged-chr2-128430953-27	chr2	128430742	128431103	+	0.000	0.000	Merged-chr2-128430953-27
Merged-chr13-24416141-118	chr13	24415483	24416928	+	0.000	0.000	Merged-chr13-24416141-118
Merged-chr19-53338883-3	chr19	53338774	53339001	+	0.000	0.000	Merged-chr19-53338883-3
Merged-chr11-83654737-1	chr11	83654639	83654837	+	0.000	0.000	Merged-chr11-83654737-1
Merged-chr5-4104538-75	chr5	4104269	4104893	+	0.000	0.000	Merged-chr5-4104538-75
Merged-chr5-72201680-1	chr5	72201582	72201780	+	0.000	0.000	Merged-chr5-72201680-1
Merged-chr3-96263071-120	chr3	96262767	96263441	+	0.000	0.000	Merged-chr3-96263071-120
Merged-chr19-18583788-5	chr19	18583653	18583905	+	0.000	0.000	Merged-chr19-18583788-5
Merged-chr2-121514944-1	chr2	121514846	121515044	+	0.000	0.000	Merged-chr2-121514944-1
Merged-chrX-77801758-16	chrX	77801517	77801984	+	0.000	0.000	Merged-chrX-77801758-16
Merged-chr13-95964370-69	chr13	95964109	95964627	+	0.000	0.000	Merged-chr13-95964370-69
Merged-chr12-100508863-24	chr12	100508589	100509128	+	0.000	0.000	Merged-chr12-100508863-24
Merged-chr11-22982151-60	chr11	22981910	22982320	+	0.000	0.000	Merged-chr11-22982151-60
Merged-chr7-48881197-86	chr7	48880851	48881600	+	0.000	0.000	Merged-chr7-48881197-86
Merged-chr5-136929293-20	chr5	136929099	136929490	+	0.000	0.000	Merged-chr5-136929293-20
Merged-chr17-50125394-33	chr17	50125133	50125672	+	0.000	0.000	Merged-chr17-50125394-33
Merged-chr10-44679817-10	chr10	44679659	44679997	+	0.000	0.000	Merged-chr10-44679817-10
Merged-chr11-101627512-104	chr11	101627062	101627836	+	0.000	0.000	Merged-chr11-101627512-104
Merged-chr9-64173118-100	chr9	64172591	64173657	+	0.000	0.000	Merged-chr9-64173118-100
Merged-chr13-60935285-22	chr13	60935005	60935548	+	0.000	0.000	Merged-chr13-60935285-22
Merged-chr9-120055033-46	chr9	120054827	120055257	+	0.000	0.000	Merged-chr9-120055033-46
Merged-chr4-43483689-52	chr4	43483383	43483957	+	0.000	0.000	Merged-chr4-43483689-52
Merged-chr10-81430261-92	chr10	81429455	81430978	+	0.000	0.000	Merged-chr10-81430261-92
Merged-chr17-44556103-15	chr17	44555881	44556392	+	0.000	0.000	Merged-chr17-44556103-15
Merged-chr6-54088359-21	chr6	54088163	54088569	+	0.000	0.000	Merged-chr6-54088359-21
Merged-chr14-25646256-47	chr14	25646009	25646589	+	0.000	0.000	Merged-chr14-25646256-47
Merged-chr15-78493760-47	chr15	78493523	78494054	+	0.000	0.000	Merged-chr15-78493760-47
Merged-chr11-107470208-115	chr11	107469002	107470994	+	0.000	0.000	Merged-chr11-107470208-115
Merged-chr11-88955371-64	chr11	88955184	88955636	+	0.000	0.000	Merged-chr11-88955371-64
Merged-chr10-83140838-15	chr10	83140684	83140984	+	0.000	0.000	Merged-chr10-83140838-15
Merged-chr19-40737260-25	chr19	40737099	40737442	+	0.000	0.000	Merged-chr19-40737260-25
Merged-chr5-113826814-9	chr5	113826600	113826972	+	0.000	0.000	Merged-chr5-113826814-9
Merged-chr14-70775826-84	chr14	70774945	70776446	+	0.000	0.000	Merged-chr14-70775826-84
Merged-chr3-86915418-7	chr3	86915252	86915558	+	0.000	0.000	Merged-chr3-86915418-7
Merged-chr15-78589660-2	chr15	78589508	78589815	+	0.000	0.000	Merged-chr15-78589660-2
Merged-chr4-8666905-29	chr4	8666751	8667199	+	0.000	0.000	Merged-chr4-8666905-29
Merged-chr1-160042538-15	chr1	160042372	160042715	+	0.000	0.000	Merged-chr1-160042538-15
Merged-chr14-77903606-1	chr14	77903508	77903706	+	0.000	0.000	Merged-chr14-77903606-1
Merged-chr1-43446926-7	chr1	43446788	43447115	+	0.000	0.000	Merged-chr1-43446926-7
Merged-chr1-191498446-41	chr1	191498168	191498685	+	0.000	0.000	Merged-chr1-191498446-41
Merged-chr9-124039143-13	chr9	124038984	124039337	+	0.000	0.000	Merged-chr9-124039143-13
Merged-chr5-8423609-71	chr5	8423443	8423957	+	0.000	0.000	Merged-chr5-8423609-71
Merged-chr1-125467463-13	chr1	125467266	125467680	+	0.000	0.000	Merged-chr1-125467463-13
Merged-chr8-106017356-24	chr8	106017191	106017607	+	0.000	0.000	Merged-chr8-106017356-24
Merged-chr11-115477851-75	chr11	115477482	115478096	+	0.000	0.000	Merged-chr11-115477851-75
Merged-chr12-91713689-29	chr12	91713223	91713979	+	0.000	0.000	Merged-chr12-91713689-29
Merged-chr2-181879155-37	chr2	181878945	181879463	+	0.000	0.000	Merged-chr2-181879155-37
Merged-chr9-110652591-12	chr9	110652310	110652894	+	0.000	0.000	Merged-chr9-110652591-12
Merged-chr16-38463059-10	chr16	38462889	38463200	+	0.000	0.000	Merged-chr16-38463059-10
Merged-chr7-128184822-3	chr7	128184704	128184952	+	0.000	0.000	Merged-chr7-128184822-3
Merged-chr8-104344230-45	chr8	104344046	104344404	+	0.000	0.000	Merged-chr8-104344230-45
Merged-chr8-13689540-1	chr8	13689442	13689640	+	0.000	0.000	Merged-chr8-13689540-1
Merged-chr19-40661209-23	chr19	40660979	40661480	+	0.000	0.000	Merged-chr19-40661209-23
Merged-chr10-42057428-21	chr10	42057095	42057676	+	0.000	0.000	Merged-chr10-42057428-21
Merged-chr8-13663197-13	chr8	13662979	13663408	+	0.000	0.000	Merged-chr8-13663197-13
Merged-chr5-74348625-55	chr5	74348361	74348899	+	0.000	0.000	Merged-chr5-74348625-55
Merged-chr11-73095625-2	chr11	73095521	73095731	+	0.000	0.000	Merged-chr11-73095625-2
Merged-chr8-83724964-34	chr8	83724701	83725200	+	0.000	0.000	Merged-chr8-83724964-34
Merged-chr2-57587301-16	chr2	57587149	57587482	+	0.000	0.000	Merged-chr2-57587301-16
Merged-chr8-122443717-73	chr8	122443312	122444147	+	0.000	0.000	Merged-chr8-122443717-73
Merged-chr18-67641400-76	chr18	67641150	67641674	+	0.000	0.000	Merged-chr18-67641400-76
Merged-chr11-104648786-9	chr11	104648631	104648919	+	0.000	0.000	Merged-chr11-104648786-9
Merged-chr15-80611666-31	chr15	80611442	80611901	+	0.000	0.000	Merged-chr15-80611666-31
Merged-chr17-44459159-33	chr17	44458879	44459384	+	0.000	0.000	Merged-chr17-44459159-33
Merged-chr5-105515630-23	chr5	105515359	105515836	+	0.000	0.000	Merged-chr5-105515630-23
Merged-chr8-83955457-59	chr8	83955247	83955638	+	0.000	0.000	Merged-chr8-83955457-59
Merged-chrX-164027245-2	chrX	164027147	164027345	+	0.000	0.000	Merged-chrX-164027245-2
Merged-chr13-110554072-2	chr13	110553913	110554234	+	0.000	0.000	Merged-chr13-110554072-2
Merged-chr2-11655377-58	chr2	11655210	11655580	+	0.000	0.000	Merged-chr2-11655377-58
Merged-chr2-66102335-49	chr2	66102078	66102742	+	0.000	0.000	Merged-chr2-66102335-49
Merged-chr12-118372100-17	chr12	118371929	118372374	+	0.000	0.000	Merged-chr12-118372100-17
Merged-chr19-7340993-1	chr19	7340895	7341093	+	0.000	0.000	Merged-chr19-7340993-1
Merged-chr8-71558703-90	chr8	71558070	71559322	+	0.000	0.000	Merged-chr8-71558703-90
Merged-chr1-133763303-37	chr1	133763109	133763531	+	0.000	0.000	Merged-chr1-133763303-37
Merged-chr4-59189471-98	chr4	59188810	59190186	+	0.000	0.000	Merged-chr4-59189471-98
Merged-chr7-110202943-8	chr7	110202721	110203384	+	0.000	0.000	Merged-chr7-110202943-8
Merged-chr15-98831395-87	chr15	98831166	98831939	+	0.000	0.000	Merged-chr15-98831395-87
Merged-chrX-167106643-1	chrX	167106545	167106743	+	0.000	0.000	Merged-chrX-167106643-1
Merged-chr5-112278382-13	chr5	112278248	112278494	+	0.000	0.000	Merged-chr5-112278382-13
Merged-chr11-104664090-22	chr11	104663840	104664288	+	0.000	0.000	Merged-chr11-104664090-22
Merged-chr17-32364369-47	chr17	32364133	32364784	+	0.000	0.000	Merged-chr17-32364369-47
Merged-chr17-50136209-46	chr17	50135961	50136439	+	0.000	0.000	Merged-chr17-50136209-46
Merged-chr7-114086185-16	chr7	114086003	114086377	+	0.000	0.000	Merged-chr7-114086185-16
Merged-chr2-128427077-16	chr2	128426881	128427246	+	0.000	0.000	Merged-chr2-128427077-16
Merged-chr13-114887526-35	chr13	114887096	114887749	+	0.000	0.000	Merged-chr13-114887526-35
Merged-chr16-64898423-6	chr16	64898218	64898578	+	0.000	0.000	Merged-chr16-64898423-6
Merged-chr5-137705432-32	chr5	137705262	137705598	+	0.000	0.000	Merged-chr5-137705432-32
Merged-chr5-112256899-1	chr5	112256801	112256999	+	0.000	0.000	Merged-chr5-112256899-1
Merged-chr10-99107593-160	chr10	99107363	99107844	+	0.000	0.000	Merged-chr10-99107593-160
Merged-chr4-155894344-17	chr4	155894128	155894591	+	0.000	0.000	Merged-chr4-155894344-17
Merged-chr13-63240218-75	chr13	63239897	63240641	+	0.000	0.000	Merged-chr13-63240218-75
Merged-chr2-101816960-10	chr2	101816661	101817244	+	0.000	0.000	Merged-chr2-101816960-10
Merged-chr19-5726405-23	chr19	5726166	5726643	+	0.000	0.000	Merged-chr19-5726405-23
Merged-chr8-13675749-3	chr8	13675635	13675869	+	0.000	0.000	Merged-chr8-13675749-3
Merged-chr7-44748552-57	chr7	44748335	44748784	+	0.000	0.000	Merged-chr7-44748552-57
Merged-chr11-97703111-88	chr11	97702884	97703630	+	0.000	0.000	Merged-chr11-97703111-88
Merged-chr12-118376782-123	chr12	118376491	118377102	+	0.000	0.000	Merged-chr12-118376782-123
Merged-chr15-11992599-3	chr15	11992492	11992707	+	0.000	0.000	Merged-chr15-11992599-3
Merged-chr12-103129553-17	chr12	103129324	103129786	+	0.000	0.000	Merged-chr12-103129553-17
Merged-chr10-111532370-8	chr10	111532212	111532523	+	0.000	0.000	Merged-chr10-111532370-8
Merged-chr11-58948790-70	chr11	58948569	58949052	+	0.000	0.000	Merged-chr11-58948790-70
Merged-chr1-160040121-22	chr1	160039899	160040285	+	0.000	0.000	Merged-chr1-160040121-22
Merged-chr10-44410043-43	chr10	44409835	44410450	+	0.000	0.000	Merged-chr10-44410043-43
Merged-chr3-27314931-22	chr3	27314769	27315102	+	0.000	0.000	Merged-chr3-27314931-22
Merged-chr8-115515804-27	chr8	115515512	115516094	+	0.000	0.000	Merged-chr8-115515804-27
Merged-chr3-109165436-34	chr3	109165218	109165600	+	0.000	0.000	Merged-chr3-109165436-34
Merged-chr8-111940042-1	chr8	111939944	111940142	+	0.000	0.000	Merged-chr8-111940042-1
Merged-chr7-97355237-14	chr7	97354918	97355478	+	0.000	0.000	Merged-chr7-97355237-14
Merged-chr4-136190007-31	chr4	136189733	136190285	+	0.000	0.000	Merged-chr4-136190007-31
Merged-chr2-52378804-68	chr2	52378416	52379059	+	0.000	0.000	Merged-chr2-52378804-68
Merged-chr3-79504650-9	chr3	79504477	79504871	+	0.000	0.000	Merged-chr3-79504650-9
Merged-chr2-26668948-49	chr2	26668713	26669194	+	0.000	0.000	Merged-chr2-26668948-49
Merged-chr3-59079479-32	chr3	59079312	59079643	+	0.000	0.000	Merged-chr3-59079479-32
Merged-chr1-127679895-18	chr1	127679683	127680076	+	0.000	0.000	Merged-chr1-127679895-18
