#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/DKO_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/bed/all.df.numx.c5-DKO_Th1_vs_Bcl6KO_Th1-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/bed/all.df.numx.c5-DKO_Th1_vs_Bcl6KO_Th1-pval-0.05_up.bed
NR837--MA0493.1.Klf1	chr1	61016826	61016836	+	0.000	0.000	Merged-chr1-61016858-25
NR2182--MA0039.3.KLF4	chr1	135766475	135766485	-	0.000	0.000	Merged-chr1-135766283-55
NR35646--MA0741.1.KLF16	chr2	132379896	132379906	-	0.000	0.000	Merged-chr2-132379852-19
NR41957--MA1107.1.KLF9	chr4	42866050	42866062	+	0.000	0.000	Merged-chr4-42865977-16
NR53014--MA0740.1.KLF14	chr6	129049283	129049296	-	0.000	0.000	Merged-chr6-129049251-27
NR39954--MA0740.1.KLF14	chr3	121495131	121495144	-	0.000	0.000	Merged-chr3-121495033-1
NR61789--MA0039.3.KLF4	chr9	15003323	15003333	+	0.000	0.000	Merged-chr9-15003468-19
NR66344--MA0493.1.Klf1	chrX	99042495	99042505	+	0.000	0.000	Merged-chrX-99042663-22
NR63893--MA1107.1.KLF9	chr9	87026076	87026088	+	0.000	0.000	Merged-chr9-87025935-38
NR53870--MA0741.1.KLF16	chr6	145256795	145256805	-	0.000	0.000	Merged-chr6-145256997-16
NR53179--MA0599.1.KLF5	chr6	134348665	134348674	-	0.000	0.000	Merged-chr6-134348726-53
NR29730--MA0599.1.KLF5	chr18	60632874	60632883	-	0.000	0.000	Merged-chr18-60633052-25
NR62423--MA0657.1.KLF13	chr9	42423874	42423891	+	0.000	0.000	Merged-chr9-42423784-11
NR12275--MA0039.3.KLF4	chr11	116688051	116688061	-	0.000	0.000	Merged-chr11-116688042-60
NR57749--MA0599.1.KLF5	chr7	132317225	132317234	+	0.000	0.000	Merged-chr7-132317352-2
NR13263--MA0493.1.Klf1	chr12	52383031	52383041	+	0.000	0.000	Merged-chr12-52383146-23
NR32578--MA1107.1.KLF9	chr2	7254631	7254643	-	0.000	0.000	Merged-chr2-7254714-17
NR9776--MA0740.1.KLF14	chr11	66961665	66961678	+	0.000	0.000	Merged-chr11-66961666-9
NR47033--MA0493.1.Klf1	chr5	77130584	77130594	+	0.000	0.000	Merged-chr5-77130540-43
NR50356--MA1107.1.KLF9	chr5	150859863	150859875	+	0.000	0.000	Merged-chr5-150859850-43
NR56104--MA0599.1.KLF5	chr7	79752089	79752098	-	0.000	0.000	Merged-chr7-79752237-9
NR27992--MA0039.3.KLF4	chr17	70886786	70886796	-	0.000	0.000	Merged-chr17-70886838-34
NR5229--MA0741.1.KLF16	chr10	53461527	53461537	-	0.000	0.000	Merged-chr10-53461441-37
NR62418--MA0039.3.KLF4	chr9	42423818	42423828	+	0.000	0.000	Merged-chr9-42423784-11
NR59284--MA0599.1.KLF5	chr8	57402498	57402507	-	0.000	0.000	Merged-chr8-57402577-20
NR47241--MA0741.1.KLF16	chr5	92967514	92967524	+	0.000	0.000	Merged-chr5-92967427-8
NR12278--MA0741.1.KLF16	chr11	116688052	116688062	-	0.000	0.000	Merged-chr11-116688042-60
NR42192--MA1107.1.KLF9	chr4	47251261	47251273	+	0.000	0.000	Merged-chr4-47251279-48
NR7614--MA0657.1.KLF13	chr10	118787588	118787605	+	0.000	0.000	Merged-chr10-118787587-44
NR46781--MA0599.1.KLF5	chr5	66620373	66620382	-	0.000	0.000	Merged-chr5-66620441-17
NR3524--MA0742.1.Klf12	chr1	178182342	178182356	+	0.000	0.000	Merged-chr1-178182458-49
NR61388--MA0599.1.KLF5	chr8	124434605	124434614	+	0.000	0.000	Merged-chr8-124434522-47
NR55943--MA0741.1.KLF16	chr7	68205948	68205958	-	0.000	0.000	Merged-chr7-68206033-25
NR53915--MA0741.1.KLF16	chr6	145992968	145992978	+	0.000	0.000	Merged-chr6-145993129-56
NR22342--MA1107.1.KLF9	chr15	84372962	84372974	-	0.000	0.000	Merged-chr15-84372915-18
NR13500--MA1107.1.KLF9	chr12	69853616	69853628	+	0.000	0.000	Merged-chr12-69853558-20
NR12877--MA0599.1.KLF5	chr12	17511204	17511213	+	0.000	0.000	Merged-chr12-17511273-48
NR21226--MA0493.1.Klf1	chr15	51803265	51803275	-	0.000	0.000	Merged-chr15-51803142-36
NR17628--MA0599.1.KLF5	chr13	105294051	105294060	+	0.000	0.000	Merged-chr13-105294247-42
NR18719--MA0742.1.Klf12	chr14	31934160	31934174	-	0.000	0.000	Merged-chr14-31934172-18
NR417--MA0493.1.Klf1	chr1	38723991	38724001	+	0.000	0.000	Merged-chr1-38723833-22
NR14730--MA0599.1.KLF5	chr12	109446608	109446617	+	0.000	0.000	Merged-chr12-109446341-43
NR64782--MA1107.1.KLF9	chr9	112186614	112186626	+	0.000	0.000	Merged-chr9-112186441-37
NR61924--MA0039.3.KLF4	chr9	21419887	21419897	-	0.000	0.000	Merged-chr9-21419783-26
NR1811--MA0599.1.KLF5	chr1	127322326	127322335	-	0.000	0.000	Merged-chr1-127322582-29
NR6225--MA1107.1.KLF9	chr10	80662383	80662395	+	0.000	0.000	Merged-chr10-80662335-4
NR58947--MA0740.1.KLF14	chr8	33968619	33968632	+	0.000	0.000	Merged-chr8-33968508-27
NR60988--MA0599.1.KLF5	chr8	119569898	119569907	-	0.000	0.000	Merged-chr8-119570093-35
NR20871--MA0599.1.KLF5	chr15	25696042	25696051	-	0.000	0.000	Merged-chr15-25696018-37
NR15809--MA0741.1.KLF16	chr13	35129644	35129654	-	0.000	0.000	Merged-chr13-35129636-40
NR53873--MA0493.1.Klf1	chr6	145256892	145256902	+	0.000	0.000	Merged-chr6-145256997-16
NR49917--MA0599.1.KLF5	chr5	144295004	144295013	-	0.000	0.000	Merged-chr5-144295152-24
NR47233--MA0741.1.KLF16	chr5	92967506	92967516	+	0.000	0.000	Merged-chr5-92967427-8
NR49921--MA0742.1.Klf12	chr5	144358182	144358196	-	0.000	0.000	Merged-chr5-144358177-56
NR22063--MA0741.1.KLF16	chr15	80602606	80602616	+	0.000	0.000	Merged-chr15-80602759-36
NR14646--MA0740.1.KLF14	chr12	108275476	108275489	+	0.000	0.000	Merged-chr12-108275445-64
NR15810--MA1107.1.KLF9	chr13	35129643	35129655	-	0.000	0.000	Merged-chr13-35129636-40
NR8096--MA1107.1.KLF9	chr10	127621032	127621044	-	0.000	0.000	Merged-chr10-127621046-1
NR20520--MA0742.1.Klf12	chr14	121659005	121659019	+	0.000	0.000	Merged-chr14-121658944-24
NR30637--MA0493.1.Klf1	chr18	89626889	89626899	+	0.000	0.000	Merged-chr18-89627032-39
NR5023--MA0039.3.KLF4	chr10	41620110	41620120	-	0.000	0.000	Merged-chr10-41620205-22
NR38018--MA0599.1.KLF5	chr3	35721119	35721128	-	0.000	0.000	Merged-chr3-35721125-55
NR4623--MA1107.1.KLF9	chr10	13446831	13446843	-	0.000	0.000	Merged-chr10-13446841-15
NR53841--MA0741.1.KLF16	chr6	145002405	145002415	-	0.000	0.000	Merged-chr6-145002461-23
NR47513--MA0493.1.Klf1	chr5	103459367	103459377	+	0.000	0.000	Merged-chr5-103459309-20
NR55945--MA1107.1.KLF9	chr7	68205943	68205955	-	0.000	0.000	Merged-chr7-68206033-25
NR51237--MA0493.1.Klf1	chr6	54495159	54495169	+	0.000	0.000	Merged-chr6-54495059-17
NR60323--MA0741.1.KLF16	chr8	93810344	93810354	-	0.000	0.000	Merged-chr8-93810346-59
NR2905--MA0741.1.KLF16	chr1	162477090	162477100	+	0.000	0.000	Merged-chr1-162477062-12
NR52205--MA0039.3.KLF4	chr6	106981293	106981303	-	0.000	0.000	Merged-chr6-106981432-3
NR3878--MA1107.1.KLF9	chr1	184182453	184182465	-	0.000	0.000	Merged-chr1-184182339-15
NR436--MA0742.1.Klf12	chr1	39196987	39197001	-	0.000	0.000	Merged-chr1-39196974-45
NR40246--MA1107.1.KLF9	chr3	129879497	129879509	-	0.000	0.000	Merged-chr3-129879420-1
NR66072--MA0741.1.KLF16	chrX	57189589	57189599	-	0.000	0.000	Merged-chrX-57189507-26
NR49925--MA1107.1.KLF9	chr5	144358184	144358196	-	0.000	0.000	Merged-chr5-144358177-56
NR3525--MA0493.1.Klf1	chr1	178182342	178182352	+	0.000	0.000	Merged-chr1-178182458-49
NR41364--MA0599.1.KLF5	chr3	157884205	157884214	+	0.000	0.000	Merged-chr3-157884103-23
NR337--MA0493.1.Klf1	chr1	36920565	36920575	+	0.000	0.000	Merged-chr1-36920402-81
NR21611--MA1107.1.KLF9	chr15	73627497	73627509	-	0.000	0.000	Merged-chr15-73627530-51
NR60326--MA0599.1.KLF5	chr8	93810539	93810548	+	0.000	0.000	Merged-chr8-93810346-59
NR37958--MA0599.1.KLF5	chr3	28402423	28402432	-	0.000	0.000	Merged-chr3-28402386-46
NR43650--MA1107.1.KLF9	chr4	128713450	128713462	-	0.000	0.000	Merged-chr4-128713412-15
NR52144--MA0599.1.KLF5	chr6	100581241	100581250	+	0.000	0.000	Merged-chr6-100581320-61
NR62221--MA0741.1.KLF16	chr9	32740970	32740980	+	0.000	0.000	Merged-chr9-32741073-58
NR61653--MA0599.1.KLF5	chr8	128418604	128418613	+	0.000	0.000	Merged-chr8-128418642-30
NR22338--MA0039.3.KLF4	chr15	84372962	84372972	-	0.000	0.000	Merged-chr15-84372915-18
NR24103--MA0599.1.KLF5	chr16	24834890	24834899	+	0.000	0.000	Merged-chr16-24834930-16
NR14523--MA0742.1.Klf12	chr12	106016397	106016411	-	0.000	0.000	Merged-chr12-106016418-37
NR10870--MA0741.1.KLF16	chr11	94210224	94210234	+	0.000	0.000	Merged-chr11-94210319-4
NR25626--MA1107.1.KLF9	chr17	5748072	5748084	-	0.000	0.000	Merged-chr17-5748141-46
NR18736--MA0493.1.Klf1	chr14	32716953	32716963	+	0.000	0.000	Merged-chr14-32716978-71
NR51273--MA0493.1.Klf1	chr6	57449423	57449433	-	0.000	0.000	Merged-chr6-57449516-18
NR55189--MA0742.1.Klf12	chr7	34630503	34630517	-	0.000	0.000	Merged-chr7-34630517-24
NR169--MA0741.1.KLF16	chr1	20912782	20912792	-	0.000	0.000	Merged-chr1-20912686-65
NR4628--MA1107.1.KLF9	chr10	13446841	13446853	-	0.000	0.000	Merged-chr10-13446841-15
NR64271--MA0742.1.Klf12	chr9	101251869	101251883	+	0.000	0.000	Merged-chr9-101251656-72
NR27037--MA0599.1.KLF5	chr17	35197374	35197383	+	0.000	0.000	Merged-chr17-35197339-8
NR60795--MA1107.1.KLF9	chr8	114878681	114878693	+	0.000	0.000	Merged-chr8-114878790-3
NR22335--MA0742.1.Klf12	chr15	84372972	84372986	-	0.000	0.000	Merged-chr15-84372915-18
NR14749--MA0599.1.KLF5	chr12	110381480	110381489	+	0.000	0.000	Merged-chr12-110381552-59
NR47321--MA0493.1.Klf1	chr5	96878935	96878945	+	0.000	0.000	Merged-chr5-96879087-37
NR11269--MA0599.1.KLF5	chr11	99132690	99132699	-	0.000	0.000	Merged-chr11-99132520-18
NR46026--MA0742.1.Klf12	chr5	28269888	28269902	-	0.000	0.000	Merged-chr5-28269924-54
NR1018--MA0039.3.KLF4	chr1	74570563	74570573	+	0.000	0.000	Merged-chr1-74570528-25
NR53833--MA0741.1.KLF16	chr6	145002397	145002407	-	0.000	0.000	Merged-chr6-145002461-23
NR64275--MA0741.1.KLF16	chr9	101251857	101251867	+	0.000	0.000	Merged-chr9-101251656-72
NR61658--MA0599.1.KLF5	chr8	128420725	128420734	+	0.000	0.000	Merged-chr8-128420826-46
NR47238--MA0741.1.KLF16	chr5	92967511	92967521	+	0.000	0.000	Merged-chr5-92967427-8
NR9340--MA0599.1.KLF5	chr11	54063288	54063297	-	0.000	0.000	Merged-chr11-54063198-57
NR1851--MA1107.1.KLF9	chr1	127796443	127796455	-	0.000	0.000	Merged-chr1-127796546-56
NR4996--MA0493.1.Klf1	chr10	40683314	40683324	-	0.000	0.000	Merged-chr10-40683346-22
NR37846--MA0493.1.Klf1	chr3	21543944	21543954	+	0.000	0.000	Merged-chr3-21543860-13
NR14645--MA1107.1.KLF9	chr12	108275431	108275443	+	0.000	0.000	Merged-chr12-108275445-64
NR39484--MA0493.1.Klf1	chr3	104616373	104616383	-	0.000	0.000	Merged-chr3-104616358-38
NR36210--MA0493.1.Klf1	chr2	152904422	152904432	-	0.000	0.000	Merged-chr2-152904288-57
NR34295--MA0599.1.KLF5	chr2	75114516	75114525	-	0.000	0.000	Merged-chr2-75114355-21
NR5096--MA1107.1.KLF9	chr10	42887289	42887301	-	0.000	0.000	Merged-chr10-42887187-18
NR11277--MA1107.1.KLF9	chr11	99132675	99132687	-	0.000	0.000	Merged-chr11-99132520-18
NR62704--MA0740.1.KLF14	chr9	53706272	53706285	-	0.000	0.000	Merged-chr9-53706205-55
NR66348--MA0741.1.KLF16	chrX	99042530	99042540	-	0.000	0.000	Merged-chrX-99042663-22
NR36569--MA0599.1.KLF5	chr2	160367182	160367191	-	0.000	0.000	Merged-chr2-160367322-62
NR43343--MA0742.1.Klf12	chr4	120287788	120287802	-	0.000	0.000	Merged-chr4-120287807-68
NR27394--MA0039.3.KLF4	chr17	46880158	46880168	+	0.000	0.000	Merged-chr17-46880120-39
NR62711--MA0742.1.Klf12	chr9	53706348	53706362	-	0.000	0.000	Merged-chr9-53706205-55
NR59362--MA0599.1.KLF5	chr8	60632658	60632667	-	0.000	0.000	Merged-chr8-60632762-58
NR11971--MA1107.1.KLF9	chr11	113005536	113005548	+	0.000	0.000	Merged-chr11-113005354-7
NR66533--MA0039.3.KLF4	chrX	113298190	113298200	-	0.000	0.000	Merged-chrX-113298172-75
NR20446--MA1107.1.KLF9	chr14	120313644	120313656	+	0.000	0.000	Merged-chr14-120313531-118
NR2181--MA0742.1.Klf12	chr1	135766473	135766487	-	0.000	0.000	Merged-chr1-135766283-55
NR1856--MA1107.1.KLF9	chr1	127796461	127796473	-	0.000	0.000	Merged-chr1-127796546-56
NR18718--MA0740.1.KLF14	chr14	31934161	31934174	-	0.000	0.000	Merged-chr14-31934172-18
NR40959--MA1107.1.KLF9	chr3	148511244	148511256	+	0.000	0.000	Merged-chr3-148511126-2
NR4917--MA0741.1.KLF16	chr10	34207261	34207271	-	0.000	0.000	Merged-chr10-34207023-88
NR24107--MA0741.1.KLF16	chr16	24834895	24834905	+	0.000	0.000	Merged-chr16-24834930-16
NR59890--MA0740.1.KLF14	chr8	76902219	76902232	+	0.000	0.000	Merged-chr8-76902143-41
NR28601--MA1107.1.KLF9	chr17	86184963	86184975	-	0.000	0.000	Merged-chr17-86185009-23
NR47030--MA0742.1.Klf12	chr5	77130584	77130598	+	0.000	0.000	Merged-chr5-77130540-43
NR64274--MA0493.1.Klf1	chr9	101251889	101251899	+	0.000	0.000	Merged-chr9-101251656-72
NR39282--MA0039.3.KLF4	chr3	100582913	100582923	-	0.000	0.000	Merged-chr3-100582913-18
NR54071--MA0740.1.KLF14	chr7	3292943	3292956	+	0.000	0.000	Merged-chr7-3292987-7
NR36689--MA1107.1.KLF9	chr2	163603906	163603918	+	0.000	0.000	Merged-chr2-163604093-28
NR8918--MA0599.1.KLF5	chr11	32138435	32138444	-	0.000	0.000	Merged-chr11-32138495-33
NR66347--MA0599.1.KLF5	chrX	99042541	99042550	-	0.000	0.000	Merged-chrX-99042663-22
NR49920--MA0740.1.KLF14	chr5	144358183	144358196	-	0.000	0.000	Merged-chr5-144358177-56
NR167--MA0039.3.KLF4	chr1	20912781	20912791	-	0.000	0.000	Merged-chr1-20912686-65
NR64278--MA1107.1.KLF9	chr9	101251869	101251881	+	0.000	0.000	Merged-chr9-101251656-72
NR27629--MA0599.1.KLF5	chr17	56425181	56425190	-	0.000	0.000	Merged-chr17-56425045-2
NR66691--MA0493.1.Klf1	chrX	140664765	140664775	-	0.000	0.000	Merged-chrX-140664923-33
NR59358--MA0599.1.KLF5	chr8	57743791	57743800	+	0.000	0.000	Merged-chr8-57743874-24
NR53740--MA0740.1.KLF14	chr6	144332206	144332219	-	0.000	0.000	Merged-chr6-144332292-25
NR48351--MA0741.1.KLF16	chr5	118661944	118661954	+	0.000	0.000	Merged-chr5-118661904-17
NR53838--MA0741.1.KLF16	chr6	145002402	145002412	-	0.000	0.000	Merged-chr6-145002461-23
NR57926--MA0741.1.KLF16	chr7	136894429	136894439	+	0.000	0.000	Merged-chr7-136894538-85
NR39280--MA0740.1.KLF14	chr3	100582912	100582925	-	0.000	0.000	Merged-chr3-100582913-18
NR47034--MA0741.1.KLF16	chr5	77130585	77130595	+	0.000	0.000	Merged-chr5-77130540-43
NR28176--MA1107.1.KLF9	chr17	74864998	74865010	-	0.000	0.000	Merged-chr17-74864979-18
NR59912--MA1107.1.KLF9	chr8	77268574	77268586	+	0.000	0.000	Merged-chr8-77268341-22
NR66346--MA1107.1.KLF9	chrX	99042495	99042507	+	0.000	0.000	Merged-chrX-99042663-22
NR61923--MA0599.1.KLF5	chr9	21419889	21419898	-	0.000	0.000	Merged-chr9-21419783-26
NR28171--MA0039.3.KLF4	chr17	74865012	74865022	-	0.000	0.000	Merged-chr17-74864979-18
NR20362--MA0493.1.Klf1	chr14	118682884	118682894	-	0.000	0.000	Merged-chr14-118682781-56
NR8922--MA0493.1.Klf1	chr11	32211339	32211349	+	0.000	0.000	Merged-chr11-32211226-20
NR17066--MA0599.1.KLF5	chr13	94144784	94144793	-	0.000	0.000	Merged-chr13-94144726-31
NR1898--MA0599.1.KLF5	chr1	128618084	128618093	+	0.000	0.000	Merged-chr1-128617938-22
NR55194--MA0741.1.KLF16	chr7	34630506	34630516	-	0.000	0.000	Merged-chr7-34630517-24
NR32562--MA0740.1.KLF14	chr2	6622316	6622329	-	0.000	0.000	Merged-chr2-6622331-33
NR13265--MA1107.1.KLF9	chr12	52383031	52383043	+	0.000	0.000	Merged-chr12-52383146-23
NR164--MA0740.1.KLF14	chr1	20912780	20912793	-	0.000	0.000	Merged-chr1-20912686-65
NR435--MA0740.1.KLF14	chr1	39196988	39197001	-	0.000	0.000	Merged-chr1-39196974-45
NR66520--MA0742.1.Klf12	chrX	113181117	113181131	-	0.000	0.000	Merged-chrX-113181070-1
NR47035--MA1107.1.KLF9	chr5	77130584	77130596	+	0.000	0.000	Merged-chr5-77130540-43
NR53166--MA0741.1.KLF16	chr6	134220566	134220576	+	0.000	0.000	Merged-chr6-134220428-49
NR42733--MA0599.1.KLF5	chr4	98436895	98436904	-	0.000	0.000	Merged-chr4-98436733-103
NR5541--MA0741.1.KLF16	chr10	63175388	63175398	+	0.000	0.000	Merged-chr10-63175316-22
NR40879--MA1107.1.KLF9	chr3	146063219	146063231	-	0.000	0.000	Merged-chr3-146063322-20
NR45064--MA0740.1.KLF14	chr4	148683791	148683804	+	0.000	0.000	Merged-chr4-148683681-71
NR61386--MA0599.1.KLF5	chr8	124434540	124434549	-	0.000	0.000	Merged-chr8-124434522-47
NR20216--MA0741.1.KLF16	chr14	105897591	105897601	+	0.000	0.000	Merged-chr14-105897458-44
NR56508--MA0039.3.KLF4	chr7	98797413	98797423	-	0.000	0.000	Merged-chr7-98797577-28
NR63691--MA0599.1.KLF5	chr9	80754614	80754623	+	0.000	0.000	Merged-chr9-80754738-24
NR53180--MA0039.3.KLF4	chr6	134348663	134348673	-	0.000	0.000	Merged-chr6-134348726-53
NR63892--MA0493.1.Klf1	chr9	87026076	87026086	+	0.000	0.000	Merged-chr9-87025935-38
NR43348--MA0493.1.Klf1	chr4	120288020	120288030	+	0.000	0.000	Merged-chr4-120287807-68
NR60805--MA0039.3.KLF4	chr8	114888926	114888936	+	0.000	0.000	Merged-chr8-114888790-56
NR59908--MA1107.1.KLF9	chr8	77268566	77268578	+	0.000	0.000	Merged-chr8-77268341-22
NR8261--MA0740.1.KLF14	chr10	128933762	128933775	-	0.000	0.000	Merged-chr10-128933885-33
NR32577--MA0493.1.Klf1	chr2	7254633	7254643	-	0.000	0.000	Merged-chr2-7254714-17
NR59290--MA1107.1.KLF9	chr8	57402496	57402508	-	0.000	0.000	Merged-chr8-57402577-20
NR4478--MA0493.1.Klf1	chr10	5448588	5448598	-	0.000	0.000	Merged-chr10-5448562-35
NR3514--MA0599.1.KLF5	chr1	177455706	177455715	-	0.000	0.000	Merged-chr1-177455545-12
NR63891--MA0039.3.KLF4	chr9	87026078	87026088	+	0.000	0.000	Merged-chr9-87025935-38
NR29723--MA1107.1.KLF9	chr18	60625459	60625471	-	0.000	0.000	Merged-chr18-60625535-13
NR66689--MA0742.1.Klf12	chrX	140664761	140664775	-	0.000	0.000	Merged-chrX-140664923-33
NR10780--MA0741.1.KLF16	chr11	90257464	90257474	+	0.000	0.000	Merged-chr11-90257307-51
NR22337--MA0599.1.KLF5	chr15	84372976	84372985	-	0.000	0.000	Merged-chr15-84372915-18
NR13162--MA0039.3.KLF4	chr12	35770600	35770610	+	0.000	0.000	Merged-chr12-35770526-40
NR15133--MA0599.1.KLF5	chr12	117173293	117173302	+	0.000	0.000	Merged-chr12-117173433-4
NR7723--MA0741.1.KLF16	chr10	120697633	120697643	+	0.000	0.000	Merged-chr10-120697518-32
NR56307--MA0657.1.KLF13	chr7	90007513	90007530	+	0.000	0.000	Merged-chr7-90007418-46
NR13499--MA0493.1.Klf1	chr12	69853616	69853626	+	0.000	0.000	Merged-chr12-69853558-20
NR7617--MA0039.3.KLF4	chr10	118787591	118787601	+	0.000	0.000	Merged-chr10-118787587-44
NR66706--MA0599.1.KLF5	chrX	143030585	143030594	+	0.000	0.000	Merged-chrX-143030752-27
NR42621--MA0493.1.Klf1	chr4	88079172	88079182	-	0.000	0.000	Merged-chr4-88079193-33
NR64356--MA0742.1.Klf12	chr9	104002482	104002496	+	0.000	0.000	Merged-chr9-104002686-98
NR64866--MA0493.1.Klf1	chr9	114613181	114613191	-	0.000	0.000	Merged-chr9-114613191-38
NR17686--MA0741.1.KLF16	chr13	108100622	108100632	+	0.000	0.000	Merged-chr13-108100820-31
NR17201--MA0599.1.KLF5	chr13	96465482	96465491	+	0.000	0.000	Merged-chr13-96465577-16
NR62591--MA0039.3.KLF4	chr9	48447926	48447936	+	0.000	0.000	Merged-chr9-48448010-22
NR64777--MA0599.1.KLF5	chr9	112186615	112186624	+	0.000	0.000	Merged-chr9-112186441-37
NR53875--MA1107.1.KLF9	chr6	145256892	145256904	+	0.000	0.000	Merged-chr6-145256997-16
NR44821--MA0740.1.KLF14	chr4	144901710	144901723	+	0.000	0.000	Merged-chr4-144901724-37
NR59080--MA1107.1.KLF9	chr8	40584799	40584811	+	0.000	0.000	Merged-chr8-40584789-43
NR1911--MA1107.1.KLF9	chr1	128713110	128713122	-	0.000	0.000	Merged-chr1-128713010-21
NR4621--MA1107.1.KLF9	chr10	13446827	13446839	-	0.000	0.000	Merged-chr10-13446841-15
NR45065--MA0657.1.KLF13	chr4	148683790	148683807	+	0.000	0.000	Merged-chr4-148683681-71
NR14715--MA0599.1.KLF5	chr12	109438214	109438223	+	0.000	0.000	Merged-chr12-109438029-53
NR59501--MA1107.1.KLF9	chr8	68726069	68726081	+	0.000	0.000	Merged-chr8-68726108-23
NR58878--MA0599.1.KLF5	chr8	27201025	27201034	+	0.000	0.000	Merged-chr8-27201067-26
NR42671--MA0599.1.KLF5	chr4	89350504	89350513	+	0.000	0.000	Merged-chr4-89350457-2
NR30639--MA1107.1.KLF9	chr18	89626889	89626901	+	0.000	0.000	Merged-chr18-89627032-39
NR62705--MA0599.1.KLF5	chr9	53706275	53706284	-	0.000	0.000	Merged-chr9-53706205-55
NR43342--MA0740.1.KLF14	chr4	120287784	120287797	-	0.000	0.000	Merged-chr4-120287807-68
NR36815--MA0741.1.KLF16	chr2	165890682	165890692	+	0.000	0.000	Merged-chr2-165890606-34
NR26598--MA0742.1.Klf12	chr17	29155791	29155805	+	0.000	0.000	Merged-chr17-29155963-15
NR60641--MA0493.1.Klf1	chr8	109957364	109957374	+	0.000	0.000	Merged-chr8-109957445-42
NR47515--MA1107.1.KLF9	chr5	103459367	103459379	+	0.000	0.000	Merged-chr5-103459309-20
NR50265--MA0039.3.KLF4	chr5	149427522	149427532	-	0.000	0.000	Merged-chr5-149427432-30
NR32565--MA0741.1.KLF16	chr2	6622318	6622328	-	0.000	0.000	Merged-chr2-6622331-33
NR16013--MA0599.1.KLF5	chr13	43789138	43789147	-	0.000	0.000	Merged-chr13-43789112-65
NR2180--MA0740.1.KLF14	chr1	135766474	135766487	-	0.000	0.000	Merged-chr1-135766283-55
NR63364--MA1107.1.KLF9	chr9	69073444	69073456	-	0.000	0.000	Merged-chr9-69073494-25
NR1900--MA0741.1.KLF16	chr1	128618086	128618096	+	0.000	0.000	Merged-chr1-128617938-22
NR44832--MA0741.1.KLF16	chr4	144996132	144996142	-	0.000	0.000	Merged-chr4-144996009-47
NR57363--MA0599.1.KLF5	chr7	123189954	123189963	+	0.000	0.000	Merged-chr7-123189982-13
NR66529--MA0741.1.KLF16	chrX	113298148	113298158	-	0.000	0.000	Merged-chrX-113298172-75
NR339--MA1107.1.KLF9	chr1	36920565	36920577	+	0.000	0.000	Merged-chr1-36920402-81
NR59286--MA0039.3.KLF4	chr8	57402496	57402506	-	0.000	0.000	Merged-chr8-57402577-20
NR49929--MA0599.1.KLF5	chr5	144358278	144358287	-	0.000	0.000	Merged-chr5-144358177-56
NR63686--MA0039.3.KLF4	chr9	80313810	80313820	-	0.000	0.000	Merged-chr9-80313733-27
NR22830--MA0599.1.KLF5	chr15	97252758	97252767	+	0.000	0.000	Merged-chr15-97252790-15
NR39133--MA0599.1.KLF5	chr3	96338272	96338281	+	0.000	0.000	Merged-chr3-96338308-3
NR66376--MA0742.1.Klf12	chrX	100777162	100777176	+	0.000	0.000	Merged-chrX-100777014-69
NR24122--MA0742.1.Klf12	chr16	25587922	25587936	-	0.000	0.000	Merged-chr16-25587871-42
NR50297--MA1107.1.KLF9	chr5	149647678	149647690	+	0.000	0.000	Merged-chr5-149647772-15
NR20971--MA0039.3.KLF4	chr15	31440121	31440131	+	0.000	0.000	Merged-chr15-31440136-19
NR54956--MA0039.3.KLF4	chr7	28423307	28423317	+	0.000	0.000	Merged-chr7-28423189-12
NR18738--MA1107.1.KLF9	chr14	32716938	32716950	+	0.000	0.000	Merged-chr14-32716978-71
NR8264--MA0741.1.KLF16	chr10	128933733	128933743	-	0.000	0.000	Merged-chr10-128933885-33
NR15071--MA0599.1.KLF5	chr12	116077568	116077577	-	0.000	0.000	Merged-chr12-116077743-55
NR66532--MA0599.1.KLF5	chrX	113298192	113298201	-	0.000	0.000	Merged-chrX-113298172-75
NR47236--MA0741.1.KLF16	chr5	92967509	92967519	+	0.000	0.000	Merged-chr5-92967427-8
NR52679--MA0493.1.Klf1	chr6	121110180	121110190	-	0.000	0.000	Merged-chr6-121110104-77
NR53878--MA0741.1.KLF16	chr6	145284480	145284490	-	0.000	0.000	Merged-chr6-145284477-26
NR2903--MA1107.1.KLF9	chr1	162477004	162477016	+	0.000	0.000	Merged-chr1-162477062-12
NR66342--MA0742.1.Klf12	chrX	99042495	99042509	+	0.000	0.000	Merged-chrX-99042663-22
NR38280--MA0493.1.Klf1	chr3	52832551	52832561	+	0.000	0.000	Merged-chr3-52832411-30
NR27851--MA0741.1.KLF16	chr17	64628989	64628999	-	0.000	0.000	Merged-chr17-64628994-21
NR64357--MA0599.1.KLF5	chr9	104002483	104002492	+	0.000	0.000	Merged-chr9-104002686-98
NR55192--MA0493.1.Klf1	chr7	34630507	34630517	-	0.000	0.000	Merged-chr7-34630517-24
