#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-WT_Tfh_vs_WT_Th1-log2fc-1_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-WT_Tfh_vs_WT_Th1-log2fc-1_dn.bed
NR41727--MA0493.1.Klf1	chr3	89378396	89378406	-	0.000	0.000	Merged-chr3-89378543-26
NR18191--MA0599.1.KLF5	chr13	99431575	99431584	+	0.000	0.000	Merged-chr13-99431578-17
NR13358--MA0039.3.KLF4	chr12	4065645	4065655	+	0.000	0.000	Merged-chr12-4065716-30
NR13185--MA0740.1.KLF14	chr11	120190045	120190058	+	0.000	0.000	Merged-chr11-120189977-47
NR13727--MA0740.1.KLF14	chr12	25155527	25155540	-	0.000	0.000	Merged-chr12-25155613-40
NR13721--MA1107.1.KLF9	chr12	25092720	25092732	-	0.000	0.000	Merged-chr12-25092783-66
NR3297--MA1107.1.KLF9	chr1	156667700	156667712	-	0.000	0.000	Merged-chr1-156667693-16
NR62049--MA0740.1.KLF14	chr7	110203785	110203798	-	0.000	0.000	Merged-chr7-110203728-41
NR46634--MA1107.1.KLF9	chr4	107006402	107006414	-	0.000	0.000	Merged-chr4-107006366-21
NR18612--MA0599.1.KLF5	chr13	108862404	108862413	+	0.000	0.000	Merged-chr13-108862166-40
NR56850--MA0740.1.KLF14	chr6	108630897	108630910	+	0.000	0.000	Merged-chr6-108631007-44
NR13166--MA1107.1.KLF9	chr11	119877300	119877312	-	0.000	0.000	Merged-chr11-119877317-14
NR63859--MA0039.3.KLF4	chr7	143724084	143724094	+	0.000	0.000	Merged-chr7-143724096-15
NR119--MA0742.1.Klf12	chr1	13559532	13559546	-	0.000	0.000	Merged-chr1-13559747-54
NR22460--MA1107.1.KLF9	chr15	25884682	25884694	-	0.000	0.000	Merged-chr15-25884835-36
NR1490--MA0599.1.KLF5	chr1	85720716	85720725	+	0.000	0.000	Merged-chr1-85720773-26
NR9166--MA0599.1.KLF5	chr11	4206008	4206017	-	0.000	0.000	Merged-chr11-4206247-48
NR57638--MA1107.1.KLF9	chr6	127575267	127575279	+	0.000	0.000	Merged-chr6-127575169-36
NR68884--MA0493.1.Klf1	chr9	57278571	57278581	+	0.000	0.000	Merged-chr9-57278495-40
NR48801--MA0493.1.Klf1	chr4	150894668	150894678	+	0.000	0.000	Merged-chr4-150894695-19
NR18287--MA0741.1.KLF16	chr13	101344181	101344191	+	0.000	0.000	Merged-chr13-101344260-14
NR26108--MA1107.1.KLF9	chr16	44362189	44362201	+	0.000	0.000	Merged-chr16-44362356-45
NR33218--MA1107.1.KLF9	chr19	8592093	8592105	-	0.000	0.000	Merged-chr19-8592238-38
NR70997--MA0493.1.Klf1	chr9	114016562	114016572	-	0.000	0.000	Merged-chr9-114016465-30
NR63759--MA0740.1.KLF14	chr7	142354081	142354094	+	0.000	0.000	Merged-chr7-142354183-49
NR11878--MA0493.1.Klf1	chr11	97104261	97104271	+	0.000	0.000	Merged-chr11-97104187-33
NR15529--MA0740.1.KLF14	chr12	107961261	107961274	+	0.000	0.000	Merged-chr12-107961222-28
NR68910--MA0741.1.KLF16	chr9	57708567	57708577	-	0.000	0.000	Merged-chr9-57708660-35
NR24399--MA0493.1.Klf1	chr15	93694680	93694690	+	0.000	0.000	Merged-chr15-93694661-9
NR37307--MA0741.1.KLF16	chr2	101762097	101762107	+	0.000	0.000	Merged-chr2-101762037-3
NR58620--MA0039.3.KLF4	chr6	146452299	146452309	+	0.000	0.000	Merged-chr6-146452180-48
NR52444--MA1107.1.KLF9	chr5	120831203	120831215	+	0.000	0.000	Merged-chr5-120831228-43
NR66704--MA1107.1.KLF9	chr8	111769389	111769401	-	0.000	0.000	Merged-chr8-111769335-16
NR66924--MA0493.1.Klf1	chr8	117481972	117481982	-	0.000	0.000	Merged-chr8-117482001-12
NR44482--MA0493.1.Klf1	chr4	8834802	8834812	-	0.000	0.000	Merged-chr4-8834782-18
NR30451--MA0599.1.KLF5	chr17	83854489	83854498	+	0.000	0.000	Merged-chr17-83854411-35
NR26457--MA0039.3.KLF4	chr16	64800653	64800663	+	0.000	0.000	Merged-chr16-64800516-42
NR23649--MA1107.1.KLF9	chr15	77969949	77969961	+	0.000	0.000	Merged-chr15-77969939-12
NR25954--MA0740.1.KLF14	chr16	36985751	36985764	-	0.000	0.000	Merged-chr16-36985776-57
NR69950--MA0740.1.KLF14	chr9	86425812	86425825	+	0.000	0.000	Merged-chr9-86425989-29
NR61147--MA0039.3.KLF4	chr7	80123282	80123292	+	0.000	0.000	Merged-chr7-80123359-34
NR5356--MA0039.3.KLF4	chr10	19530340	19530350	+	0.000	0.000	Merged-chr10-19530154-52
NR13728--MA0657.1.KLF13	chr12	25155524	25155541	-	0.000	0.000	Merged-chr12-25155613-40
NR4862--MA1107.1.KLF9	chr1	191999183	191999195	-	0.000	0.000	Merged-chr1-191999183-26
NR69656--MA1107.1.KLF9	chr9	78074219	78074231	+	0.000	0.000	Merged-chr9-78074095-46
NR47890--MA1107.1.KLF9	chr4	134734841	134734853	+	0.000	0.000	Merged-chr4-134734669-83
NR45697--MA1107.1.KLF9	chr4	59531339	59531351	-	0.000	0.000	Merged-chr4-59531324-24
NR33492--MA0493.1.Klf1	chr19	21786047	21786057	-	0.000	0.000	Merged-chr19-21785964-7
NR55043--MA0493.1.Klf1	chr6	38360278	38360288	-	0.000	0.000	Merged-chr6-38360325-47
NR17102--MA0599.1.KLF5	chr13	55714694	55714703	-	0.000	0.000	Merged-chr13-55714775-39
NR58420--MA0493.1.Klf1	chr6	142862378	142862388	-	0.000	0.000	Merged-chr6-142862347-56
NR15391--MA1107.1.KLF9	chr12	105001113	105001125	+	0.000	0.000	Merged-chr12-105001185-43
NR53222--MA0599.1.KLF5	chr5	134393838	134393847	-	0.000	0.000	Merged-chr5-134393835-14
NR22134--MA1107.1.KLF9	chr14	122187049	122187061	+	0.000	0.000	Merged-chr14-122187060-26
NR66714--MA0493.1.Klf1	chr8	111769477	111769487	+	0.000	0.000	Merged-chr8-111769335-16
NR35645--MA0493.1.Klf1	chr2	31131250	31131260	+	0.000	0.000	Merged-chr2-31131193-36
NR28450--MA0493.1.Klf1	chr17	29500859	29500869	-	0.000	0.000	Merged-chr17-29500871-30
NR6689--MA0493.1.Klf1	chr10	75536274	75536284	+	0.000	0.000	Merged-chr10-75536310-39
NR38198--MA0740.1.KLF14	chr2	128470705	128470718	-	0.000	0.000	Merged-chr2-128470524-44
NR48086--MA0599.1.KLF5	chr4	137603899	137603908	+	0.000	0.000	Merged-chr4-137603877-24
NR28361--MA0599.1.KLF5	chr17	28516348	28516357	+	0.000	0.000	Merged-chr17-28516201-30
NR67214--MA0742.1.Klf12	chr8	122451265	122451279	-	0.000	0.000	Merged-chr8-122451262-3
NR55510--MA0741.1.KLF16	chr6	54092923	54092933	+	0.000	0.000	Merged-chr6-54092801-44
NR33491--MA0039.3.KLF4	chr19	21786045	21786055	-	0.000	0.000	Merged-chr19-21785964-7
NR21726--MA0599.1.KLF5	chr14	115250768	115250777	-	0.000	0.000	Merged-chr14-115250840-27
NR72178--MA0039.3.KLF4	chrX	73880898	73880908	+	0.000	0.000	Merged-chrX-73880699-35
NR47711--MA0741.1.KLF16	chr4	132808292	132808302	-	0.000	0.000	Merged-chr4-132808337-17
NR28454--MA1107.1.KLF9	chr17	29500855	29500867	-	0.000	0.000	Merged-chr17-29500871-30
NR28452--MA0741.1.KLF16	chr17	29500856	29500866	-	0.000	0.000	Merged-chr17-29500871-30
NR13735--MA0039.3.KLF4	chr12	25155610	25155620	+	0.000	0.000	Merged-chr12-25155613-40
NR42660--MA0039.3.KLF4	chr3	109133239	109133249	+	0.000	0.000	Merged-chr3-109133281-24
NR18876--MA1107.1.KLF9	chr13	114887433	114887445	-	0.000	0.000	Merged-chr13-114887526-35
NR41433--MA0741.1.KLF16	chr3	79194582	79194592	-	0.000	0.000	Merged-chr3-79194432-21
NR10709--MA0599.1.KLF5	chr11	68545938	68545947	-	0.000	0.000	Merged-chr11-68546136-23
NR52696--MA0493.1.Klf1	chr5	124497061	124497071	+	0.000	0.000	Merged-chr5-124497096-41
NR9990--MA0493.1.Klf1	chr11	49100591	49100601	-	0.000	0.000	Merged-chr11-49100506-9
NR60574--MA0599.1.KLF5	chr7	49741665	49741674	+	0.000	0.000	Merged-chr7-49741664-32
NR34456--MA0740.1.KLF14	chr19	56756561	56756574	-	0.000	0.000	Merged-chr19-56756635-43
NR15127--MA0039.3.KLF4	chr12	94083600	94083610	+	0.000	0.000	Merged-chr12-94083592-14
NR9543--MA0599.1.KLF5	chr11	21192111	21192120	-	0.000	0.000	Merged-chr11-21192059-23
NR14917--MA0741.1.KLF16	chr12	87411316	87411326	-	0.000	0.000	Merged-chr12-87411276-22
NR44267--MA0039.3.KLF4	chr3	154628325	154628335	+	0.000	0.000	Merged-chr3-154628476-23
NR28921--MA0599.1.KLF5	chr17	36167765	36167774	+	0.000	0.000	Merged-chr17-36167828-41
NR21128--MA0741.1.KLF16	chr14	76579977	76579987	-	0.000	0.000	Merged-chr14-76580010-38
NR1499--MA1107.1.KLF9	chr1	85720772	85720784	+	0.000	0.000	Merged-chr1-85720773-26
NR9994--MA1107.1.KLF9	chr11	49100589	49100601	-	0.000	0.000	Merged-chr11-49100506-9
NR24659--MA1107.1.KLF9	chr15	98927697	98927709	+	0.000	0.000	Merged-chr15-98927787-24
NR55513--MA1107.1.KLF9	chr6	54092922	54092934	+	0.000	0.000	Merged-chr6-54092801-44
NR15817--MA1107.1.KLF9	chr12	112673269	112673281	+	0.000	0.000	Merged-chr12-112673444-1
NR48758--MA0599.1.KLF5	chr4	149759719	149759728	-	0.000	0.000	Merged-chr4-149759725-31
NR43434--MA0599.1.KLF5	chr3	134339449	134339458	+	0.000	0.000	Merged-chr3-134339453-34
NR59985--MA0493.1.Klf1	chr7	31028758	31028768	+	0.000	0.000	Merged-chr7-31028766-21
NR24614--MA0741.1.KLF16	chr15	98634714	98634724	+	0.000	0.000	Merged-chr15-98634819-42
NR743--MA0741.1.KLF16	chr1	52578326	52578336	+	0.000	0.000	Merged-chr1-52578518-39
NR33647--MA0741.1.KLF16	chr19	31337343	31337353	-	0.000	0.000	Merged-chr19-31337298-1
NR40817--MA1107.1.KLF9	chr3	37280943	37280955	-	0.000	0.000	Merged-chr3-37281103-32
NR16339--MA0741.1.KLF16	chr13	23581489	23581499	+	0.000	0.000	Merged-chr13-23581680-55
NR58384--MA0741.1.KLF16	chr6	142571413	142571423	-	0.000	0.000	Merged-chr6-142571386-44
NR71205--MA0039.3.KLF4	chr9	117896557	117896567	+	0.000	0.000	Merged-chr9-117896590-25
NR51964--MA1107.1.KLF9	chr5	112239855	112239867	-	0.000	0.000	Merged-chr5-112239781-12
NR66893--MA1107.1.KLF9	chr8	117052561	117052573	-	0.000	0.000	Merged-chr8-117052612-3
NR47685--MA1107.1.KLF9	chr4	132749038	132749050	-	0.000	0.000	Merged-chr4-132748989-25
NR50445--MA0741.1.KLF16	chr5	54111080	54111090	+	0.000	0.000	Merged-chr5-54110931-21
NR4788--MA0599.1.KLF5	chr1	191097833	191097842	+	0.000	0.000	Merged-chr1-191097986-4
NR51046--MA0039.3.KLF4	chr5	77167224	77167234	-	0.000	0.000	Merged-chr5-77167373-14
NR25692--MA0599.1.KLF5	chr16	29978035	29978044	-	0.000	0.000	Merged-chr16-29977874-22
NR27018--MA0741.1.KLF16	chr16	91588232	91588242	+	0.000	0.000	Merged-chr16-91588038-25
NR23951--MA0599.1.KLF5	chr15	82224430	82224439	-	0.000	0.000	Merged-chr15-82224462-30
NR15705--MA0039.3.KLF4	chr12	110506241	110506251	-	0.000	0.000	Merged-chr12-110506270-12
NR13046--MA0742.1.Klf12	chr11	117611226	117611240	+	0.000	0.000	Merged-chr11-117611199-52
NR65466--MA0740.1.KLF14	chr8	71665695	71665708	-	0.000	0.000	Merged-chr8-71665590-47
NR10302--MA0599.1.KLF5	chr11	57664956	57664965	-	0.000	0.000	Merged-chr11-57664898-25
NR23118--MA0493.1.Klf1	chr15	60120108	60120118	-	0.000	0.000	Merged-chr15-60120172-38
NR49884--MA0599.1.KLF5	chr5	31602559	31602568	-	0.000	0.000	Merged-chr5-31602596-35
NR20234--MA0741.1.KLF16	chr14	52343664	52343674	+	0.000	0.000	Merged-chr14-52343445-41
NR69027--MA0599.1.KLF5	chr9	60998295	60998304	-	0.000	0.000	Merged-chr9-60998373-9
NR33942--MA0740.1.KLF14	chr19	41597370	41597383	-	0.000	0.000	Merged-chr19-41597559-38
NR4861--MA0741.1.KLF16	chr1	191999184	191999194	-	0.000	0.000	Merged-chr1-191999183-26
NR26092--MA0493.1.Klf1	chr16	44337718	44337728	-	0.000	0.000	Merged-chr16-44337753-20
NR20314--MA0493.1.Klf1	chr14	54146702	54146712	+	0.000	0.000	Merged-chr14-54146707-32
NR12141--MA0493.1.Klf1	chr11	100411933	100411943	+	0.000	0.000	Merged-chr11-100411934-13
NR11946--MA1107.1.KLF9	chr11	97719314	97719326	+	0.000	0.000	Merged-chr11-97719070-35
NR41080--MA0599.1.KLF5	chr3	54567655	54567664	+	0.000	0.000	Merged-chr3-54567528-25
NR60117--MA1107.1.KLF9	chr7	37978641	37978653	+	0.000	0.000	Merged-chr7-37978660-9
NR11195--MA0599.1.KLF5	chr11	78094720	78094729	-	0.000	0.000	Merged-chr11-78094778-43
NR57263--MA0039.3.KLF4	chr6	120264383	120264393	-	0.000	0.000	Merged-chr6-120264409-18
NR13011--MA1107.1.KLF9	chr11	117299851	117299863	-	0.000	0.000	Merged-chr11-117299965-22
NR11833--MA0741.1.KLF16	chr11	95834562	95834572	+	0.000	0.000	Merged-chr11-95834511-50
NR66889--MA1107.1.KLF9	chr8	117052553	117052565	-	0.000	0.000	Merged-chr8-117052612-3
NR11396--MA0493.1.Klf1	chr11	82214556	82214566	-	0.000	0.000	Merged-chr11-82214647-44
NR1522--MA1107.1.KLF9	chr1	86415831	86415843	+	0.000	0.000	Merged-chr1-86415733-84
NR13357--MA0599.1.KLF5	chr12	4065644	4065653	+	0.000	0.000	Merged-chr12-4065716-30
NR56867--MA0742.1.Klf12	chr6	108665781	108665795	+	0.000	0.000	Merged-chr6-108665749-34
NR48659--MA1107.1.KLF9	chr4	148060462	148060474	+	0.000	0.000	Merged-chr4-148060529-23
NR16043--MA0039.3.KLF4	chr12	118424068	118424078	-	0.000	0.000	Merged-chr12-118424167-25
NR46918--MA1107.1.KLF9	chr4	116168772	116168784	+	0.000	0.000	Merged-chr4-116168946-31
NR35048--MA0741.1.KLF16	chr2	18524633	18524643	-	0.000	0.000	Merged-chr2-18524516-29
NR66717--MA0741.1.KLF16	chr8	111769473	111769483	+	0.000	0.000	Merged-chr8-111769335-16
NR63858--MA0599.1.KLF5	chr7	143724083	143724092	+	0.000	0.000	Merged-chr7-143724096-15
NR55470--MA0599.1.KLF5	chr6	52962623	52962632	-	0.000	0.000	Merged-chr6-52962536-54
NR47934--MA0741.1.KLF16	chr4	135168279	135168289	+	0.000	0.000	Merged-chr4-135168211-13
NR61789--MA1107.1.KLF9	chr7	101634556	101634568	-	0.000	0.000	Merged-chr7-101634721-37
NR52741--MA1107.1.KLF9	chr5	125052282	125052294	+	0.000	0.000	Merged-chr5-125052528-23
NR41039--MA1107.1.KLF9	chr3	52732159	52732171	+	0.000	0.000	Merged-chr3-52732187-17
NR28946--MA0741.1.KLF16	chr17	37046869	37046879	+	0.000	0.000	Merged-chr17-37046853-1
NR17339--MA0039.3.KLF4	chr13	63189528	63189538	-	0.000	0.000	Merged-chr13-63189715-33
NR17349--MA0493.1.Klf1	chr13	63189866	63189876	+	0.000	0.000	Merged-chr13-63189715-33
NR69749--MA0742.1.Klf12	chr9	80081173	80081187	-	0.000	0.000	Merged-chr9-80081246-66
NR49984--MA0742.1.Klf12	chr5	34636794	34636808	-	0.000	0.000	Merged-chr5-34636823-94
NR12395--MA0741.1.KLF16	chr11	104631540	104631550	-	0.000	0.000	Merged-chr11-104631492-24
NR5193--MA0742.1.Klf12	chr10	10307604	10307618	-	0.000	0.000	Merged-chr10-10307543-35
NR30448--MA0740.1.KLF14	chr17	83854488	83854501	+	0.000	0.000	Merged-chr17-83854411-35
NR56653--MA1107.1.KLF9	chr6	99435232	99435244	+	0.000	0.000	Merged-chr6-99435291-39
NR57631--MA1107.1.KLF9	chr6	127575253	127575265	+	0.000	0.000	Merged-chr6-127575169-36
NR29272--MA1107.1.KLF9	chr17	47943112	47943124	+	0.000	0.000	Merged-chr17-47943297-31
NR70525--MA0599.1.KLF5	chr9	104269540	104269549	+	0.000	0.000	Merged-chr9-104269530-16
NR5107--MA0741.1.KLF16	chr10	7473711	7473721	-	0.000	0.000	Merged-chr10-7473929-104
NR15532--MA0493.1.Klf1	chr12	107961261	107961271	+	0.000	0.000	Merged-chr12-107961222-28
NR20794--MA0740.1.KLF14	chr14	67886974	67886987	+	0.000	0.000	Merged-chr14-67887091-21
NR66910--MA0742.1.Klf12	chr8	117289160	117289174	-	0.000	0.000	Merged-chr8-117289266-15
NR5416--MA0039.3.KLF4	chr10	21975566	21975576	+	0.000	0.000	Merged-chr10-21975536-24
NR57081--MA0493.1.Klf1	chr6	115972940	115972950	-	0.000	0.000	Merged-chr6-115972922-11
NR49986--MA0039.3.KLF4	chr5	34636796	34636806	-	0.000	0.000	Merged-chr5-34636823-94
NR15533--MA0741.1.KLF16	chr12	107961262	107961272	+	0.000	0.000	Merged-chr12-107961222-28
NR26456--MA0599.1.KLF5	chr16	64800652	64800661	+	0.000	0.000	Merged-chr16-64800516-42
NR55340--MA0493.1.Klf1	chr6	50560914	50560924	+	0.000	0.000	Merged-chr6-50560959-32
NR13245--MA0493.1.Klf1	chr11	120729619	120729629	-	0.000	0.000	Merged-chr11-120729772-16
NR20802--MA1107.1.KLF9	chr14	67912073	67912085	+	0.000	0.000	Merged-chr14-67911920-26
NR57640--MA1107.1.KLF9	chr6	127575271	127575283	+	0.000	0.000	Merged-chr6-127575169-36
NR11968--MA0741.1.KLF16	chr11	98019399	98019409	-	0.000	0.000	Merged-chr11-98019407-17
NR71273--MA0039.3.KLF4	chr9	118737379	118737389	-	0.000	0.000	Merged-chr9-118737460-19
NR16622--MA0493.1.Klf1	chr13	38503553	38503563	+	0.000	0.000	Merged-chr13-38503650-43
NR33463--MA0599.1.KLF5	chr19	20424215	20424224	-	0.000	0.000	Merged-chr19-20424322-22
NR10209--MA0599.1.KLF5	chr11	53810298	53810307	-	0.000	0.000	Merged-chr11-53810428-22
NR67213--MA0740.1.KLF14	chr8	122451266	122451279	-	0.000	0.000	Merged-chr8-122451262-3
NR6691--MA0599.1.KLF5	chr10	75536382	75536391	-	0.000	0.000	Merged-chr10-75536310-39
NR65164--MA1107.1.KLF9	chr8	68158281	68158293	+	0.000	0.000	Merged-chr8-68158417-16
NR18285--MA0741.1.KLF16	chr13	101344179	101344189	+	0.000	0.000	Merged-chr13-101344260-14
NR44458--MA0599.1.KLF5	chr4	6472884	6472893	-	0.000	0.000	Merged-chr4-6472958-17
NR27443--MA0599.1.KLF5	chr17	5841308	5841317	-	0.000	0.000	Merged-chr17-5841153-1
NR62101--MA0493.1.Klf1	chr7	110956798	110956808	+	0.000	0.000	Merged-chr7-110956692-58
NR30303--MA0741.1.KLF16	chr17	80169133	80169143	+	0.000	0.000	Merged-chr17-80169005-20
NR20932--MA1107.1.KLF9	chr14	71137989	71138001	+	0.000	0.000	Merged-chr14-71138006-34
NR10370--MA0599.1.KLF5	chr11	58214939	58214948	+	0.000	0.000	Merged-chr11-58214991-50
NR56869--MA0493.1.Klf1	chr6	108665781	108665791	+	0.000	0.000	Merged-chr6-108665749-34
NR29268--MA1107.1.KLF9	chr17	47943104	47943116	+	0.000	0.000	Merged-chr17-47943297-31
NR21059--MA0741.1.KLF16	chr14	75069548	75069558	-	0.000	0.000	Merged-chr14-75069632-2
NR48123--MA0493.1.Klf1	chr4	137883662	137883672	-	0.000	0.000	Merged-chr4-137883798-33
NR6690--MA1107.1.KLF9	chr10	75536274	75536286	+	0.000	0.000	Merged-chr10-75536310-39
NR43271--MA0742.1.Klf12	chr3	131057377	131057391	-	0.000	0.000	Merged-chr3-131057396-52
NR47933--MA0493.1.Klf1	chr4	135168278	135168288	+	0.000	0.000	Merged-chr4-135168211-13
NR9243--MA0039.3.KLF4	chr11	5005452	5005462	-	0.000	0.000	Merged-chr11-5005546-13
NR5108--MA1107.1.KLF9	chr10	7473690	7473702	-	0.000	0.000	Merged-chr10-7473929-104
NR4781--MA0740.1.KLF14	chr1	191097789	191097802	+	0.000	0.000	Merged-chr1-191097986-4
NR16889--MA0741.1.KLF16	chr13	49371712	49371722	+	0.000	0.000	Merged-chr13-49371654-30
NR16985--MA0493.1.Klf1	chr13	53000591	53000601	+	0.000	0.000	Merged-chr13-53000704-16
NR52432--MA0742.1.Klf12	chr5	120688648	120688662	-	0.000	0.000	Merged-chr5-120688663-27
NR26218--MA1107.1.KLF9	chr16	49796919	49796931	+	0.000	0.000	Merged-chr16-49797153-43
NR28362--MA0741.1.KLF16	chr17	28516341	28516351	+	0.000	0.000	Merged-chr17-28516201-30
NR22230--MA1107.1.KLF9	chr15	3174250	3174262	-	0.000	0.000	Merged-chr15-3174330-41
NR72177--MA0599.1.KLF5	chrX	73880897	73880906	+	0.000	0.000	Merged-chrX-73880699-35
NR10357--MA0599.1.KLF5	chr11	58096414	58096423	+	0.000	0.000	Merged-chr11-58096378-33
NR10359--MA0741.1.KLF16	chr11	58096414	58096424	+	0.000	0.000	Merged-chr11-58096378-33
NR43492--MA0039.3.KLF4	chr3	135675687	135675697	+	0.000	0.000	Merged-chr3-135675679-12
NR747--MA0039.3.KLF4	chr1	52578383	52578393	+	0.000	0.000	Merged-chr1-52578518-39
NR57190--MA0741.1.KLF16	chr6	119199105	119199115	+	0.000	0.000	Merged-chr6-119199024-52
NR45678--MA0599.1.KLF5	chr4	59224958	59224967	-	0.000	0.000	Merged-chr4-59225002-19
NR26454--MA0657.1.KLF13	chr16	64800650	64800667	+	0.000	0.000	Merged-chr16-64800516-42
NR4358--MA0039.3.KLF4	chr1	182383214	182383224	-	0.000	0.000	Merged-chr1-182383219-38
NR14918--MA0599.1.KLF5	chr12	87411332	87411341	-	0.000	0.000	Merged-chr12-87411276-22
NR13051--MA0741.1.KLF16	chr11	117611227	117611237	+	0.000	0.000	Merged-chr11-117611199-52
NR39184--MA0741.1.KLF16	chr2	157424108	157424118	-	0.000	0.000	Merged-chr2-157424284-16
NR26236--MA1107.1.KLF9	chr16	49982434	49982446	-	0.000	0.000	Merged-chr16-49982447-38
NR47705--MA0493.1.Klf1	chr4	132796428	132796438	+	0.000	0.000	Merged-chr4-132796395-33
NR68968--MA0741.1.KLF16	chr9	58583282	58583292	-	0.000	0.000	Merged-chr9-58583464-18
NR11447--MA0599.1.KLF5	chr11	83427164	83427173	-	0.000	0.000	Merged-chr11-83427228-21
NR28123--MA0741.1.KLF16	chr17	25583846	25583856	+	0.000	0.000	Merged-chr17-25583989-33
NR13165--MA0493.1.Klf1	chr11	119877314	119877324	-	0.000	0.000	Merged-chr11-119877317-14
NR15126--MA0599.1.KLF5	chr12	94083599	94083608	+	0.000	0.000	Merged-chr12-94083592-14
NR69233--MA0740.1.KLF14	chr9	66158204	66158217	+	0.000	0.000	Merged-chr9-66158396-48
NR52031--MA0742.1.Klf12	chr5	113165049	113165063	+	0.000	0.000	Merged-chr5-113165071-16
NR16625--MA0742.1.Klf12	chr13	38503655	38503669	+	0.000	0.000	Merged-chr13-38503650-43
NR38204--MA0039.3.KLF4	chr2	128470706	128470716	-	0.000	0.000	Merged-chr2-128470524-44
NR47928--MA0039.3.KLF4	chr4	135168040	135168050	+	0.000	0.000	Merged-chr4-135168211-13
NR45682--MA0493.1.Klf1	chr4	59264862	59264872	+	0.000	0.000	Merged-chr4-59265208-63
NR12953--MA0740.1.KLF14	chr11	116615941	116615954	-	0.000	0.000	Merged-chr11-116616118-41
NR38691--MA0741.1.KLF16	chr2	144240274	144240284	+	0.000	0.000	Merged-chr2-144240355-14
NR18873--MA0657.1.KLF13	chr13	114887429	114887446	-	0.000	0.000	Merged-chr13-114887526-35
NR34460--MA0741.1.KLF16	chr19	56756563	56756573	-	0.000	0.000	Merged-chr19-56756635-43
NR4858--MA0741.1.KLF16	chr1	191999164	191999174	-	0.000	0.000	Merged-chr1-191999183-26
NR69654--MA1107.1.KLF9	chr9	78074215	78074227	+	0.000	0.000	Merged-chr9-78074095-46
NR2773--MA0742.1.Klf12	chr1	138588031	138588045	-	0.000	0.000	Merged-chr1-138588005-39
NR41434--MA1107.1.KLF9	chr3	79194581	79194593	-	0.000	0.000	Merged-chr3-79194432-21
NR30551--MA1107.1.KLF9	chr17	85908829	85908841	+	0.000	0.000	Merged-chr17-85908968-35
NR65891--MA0599.1.KLF5	chr8	84825804	84825813	-	0.000	0.000	Merged-chr8-84825845-44
NR4444--MA0741.1.KLF16	chr1	184277184	184277194	-	0.000	0.000	Merged-chr1-184277240-19
NR121--MA1107.1.KLF9	chr1	13559534	13559546	-	0.000	0.000	Merged-chr1-13559747-54
NR52433--MA0039.3.KLF4	chr5	120688650	120688660	-	0.000	0.000	Merged-chr5-120688663-27
NR56234--MA0740.1.KLF14	chr6	88832788	88832801	-	0.000	0.000	Merged-chr6-88832926-25
NR1492--MA1107.1.KLF9	chr1	85720758	85720770	+	0.000	0.000	Merged-chr1-85720773-26
NR13049--MA0493.1.Klf1	chr11	117611226	117611236	+	0.000	0.000	Merged-chr11-117611199-52
NR58422--MA1107.1.KLF9	chr6	142862376	142862388	-	0.000	0.000	Merged-chr6-142862347-56
NR41887--MA0493.1.Klf1	chr3	94388229	94388239	-	0.000	0.000	Merged-chr3-94388255-39
NR52340--MA0493.1.Klf1	chr5	118404362	118404372	+	0.000	0.000	Merged-chr5-118404562-37
NR33934--MA0599.1.KLF5	chr19	41360631	41360640	+	0.000	0.000	Merged-chr19-41360707-21
NR58749--MA1107.1.KLF9	chr7	3409968	3409980	-	0.000	0.000	Merged-chr7-3410111-7
NR51045--MA0599.1.KLF5	chr5	77165852	77165861	-	0.000	0.000	Merged-chr5-77165715-4
NR39338--MA0741.1.KLF16	chr2	160657972	160657982	-	0.000	0.000	Merged-chr2-160657923-30
NR42748--MA1107.1.KLF9	chr3	115692526	115692538	+	0.000	0.000	Merged-chr3-115692552-34
NR15704--MA0599.1.KLF5	chr12	110506249	110506258	-	0.000	0.000	Merged-chr12-110506270-12
NR70530--MA0741.1.KLF16	chr9	104269542	104269552	+	0.000	0.000	Merged-chr9-104269530-16
NR63446--MA0039.3.KLF4	chr7	137476771	137476781	+	0.000	0.000	Merged-chr7-137476773-22
NR58580--MA0599.1.KLF5	chr6	145249631	145249640	-	0.000	0.000	Merged-chr6-145249454-6
NR56172--MA0599.1.KLF5	chr6	87038460	87038469	-	0.000	0.000	Merged-chr6-87038264-54
NR1699--MA0493.1.Klf1	chr1	92190675	92190685	+	0.000	0.000	Merged-chr1-92190679-18
NR30547--MA1107.1.KLF9	chr17	85908760	85908772	+	0.000	0.000	Merged-chr17-85908611-2
NR10326--MA0742.1.Klf12	chr11	57952966	57952980	-	0.000	0.000	Merged-chr11-57952769-40
NR52032--MA0599.1.KLF5	chr5	113165050	113165059	+	0.000	0.000	Merged-chr5-113165071-16
NR45696--MA0493.1.Klf1	chr4	59531341	59531351	-	0.000	0.000	Merged-chr4-59531324-24
