#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-WT_Tfh_vs_WT_Th1-log2fc-1_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-WT_Tfh_vs_WT_Th1-log2fc-1_up.bed
NR463--MA0599.1.KLF5	chr1	38395439	38395448	+	0.000	0.000	Merged-chr1-38395375-19
NR54181--MA0741.1.KLF16	chr5	146839876	146839886	+	0.000	0.000	Merged-chr5-146839913-1
NR52838--MA0741.1.KLF16	chr5	127478716	127478726	-	0.000	0.000	Merged-chr5-127478750-4
NR31396--MA0493.1.Klf1	chr18	41753031	41753041	-	0.000	0.000	Merged-chr18-41752958-32
NR62240--MA0039.3.KLF4	chr7	115416121	115416131	-	0.000	0.000	Merged-chr7-115416169-1
NR34772--MA0039.3.KLF4	chr2	6379104	6379114	+	0.000	0.000	Merged-chr2-6378947-26
NR18064--MA1107.1.KLF9	chr13	97287258	97287270	-	0.000	0.000	Merged-chr13-97287179-8
NR16351--MA0599.1.KLF5	chr13	24547221	24547230	-	0.000	0.000	Merged-chr13-24547194-39
NR10313--MA0741.1.KLF16	chr11	57791223	57791233	+	0.000	0.000	Merged-chr11-57791276-17
NR41116--MA0657.1.KLF13	chr3	55688147	55688164	-	0.000	0.000	Merged-chr3-55687980-1
NR26683--MA0741.1.KLF16	chr16	76283302	76283312	+	0.000	0.000	Merged-chr16-76283420-1
NR43924--MA0493.1.Klf1	chr3	148465661	148465671	-	0.000	0.000	Merged-chr3-148465597-36
NR16747--MA0741.1.KLF16	chr13	43453449	43453459	-	0.000	0.000	Merged-chr13-43453382-48
NR72863--MA0599.1.KLF5	chrX	162643608	162643617	+	0.000	0.000	Merged-chrX-162643590-34
NR57503--MA0742.1.Klf12	chr6	125229075	125229089	-	0.000	0.000	Merged-chr6-125228994-3
NR532--MA0741.1.KLF16	chr1	39762214	39762224	+	0.000	0.000	Merged-chr1-39762027-2
NR55162--MA1107.1.KLF9	chr6	43619511	43619523	+	0.000	0.000	Merged-chr6-43619418-19
NR35652--MA1107.1.KLF9	chr2	31239406	31239418	-	0.000	0.000	Merged-chr2-31239481-10
NR33912--MA0741.1.KLF16	chr19	40962984	40962994	+	0.000	0.000	Merged-chr19-40963168-20
NR55368--MA1107.1.KLF9	chr6	51207145	51207157	-	0.000	0.000	Merged-chr6-51207089-18
NR17849--MA0657.1.KLF13	chr13	89521651	89521668	+	0.000	0.000	Merged-chr13-89521757-30
NR69637--MA1107.1.KLF9	chr9	77938960	77938972	-	0.000	0.000	Merged-chr9-77938986-43
NR47195--MA1107.1.KLF9	chr4	122829452	122829464	-	0.000	0.000	Merged-chr4-122829434-12
NR72343--MA0740.1.KLF14	chrX	99042583	99042596	-	0.000	0.000	Merged-chrX-99042663-22
NR57996--MA0493.1.Klf1	chr6	135150462	135150472	-	0.000	0.000	Merged-chr6-135150450-14
NR23229--MA0741.1.KLF16	chr15	64382480	64382490	+	0.000	0.000	Merged-chr15-64382690-41
NR9807--MA0741.1.KLF16	chr11	33702003	33702013	-	0.000	0.000	Merged-chr11-33701915-7
NR50601--MA0741.1.KLF16	chr5	63943575	63943585	-	0.000	0.000	Merged-chr5-63943362-36
NR30382--MA0742.1.Klf12	chr17	83148733	83148747	+	0.000	0.000	Merged-chr17-83148588-10
NR61109--MA0741.1.KLF16	chr7	79536235	79536245	+	0.000	0.000	Merged-chr7-79536349-24
NR67493--MA1107.1.KLF9	chr8	126864493	126864505	+	0.000	0.000	Merged-chr8-126864545-1
NR2566--MA0599.1.KLF5	chr1	134332981	134332990	-	0.000	0.000	Merged-chr1-134332992-10
NR5286--MA0741.1.KLF16	chr10	14325300	14325310	-	0.000	0.000	Merged-chr10-14325229-5
NR11251--MA0599.1.KLF5	chr11	78690770	78690779	+	0.000	0.000	Merged-chr11-78690691-3
NR51261--MA0740.1.KLF14	chr5	92897985	92897998	-	0.000	0.000	Merged-chr5-92897961-19
NR46867--MA0493.1.Klf1	chr4	115047763	115047773	-	0.000	0.000	Merged-chr4-115047935-22
NR65628--MA0599.1.KLF5	chr8	77376595	77376604	+	0.000	0.000	Merged-chr8-77376569-21
NR46414--MA0741.1.KLF16	chr4	101217266	101217276	-	0.000	0.000	Merged-chr4-101217167-64
NR68338--MA0599.1.KLF5	chr9	40997193	40997202	-	0.000	0.000	Merged-chr9-40997043-1
NR45360--MA1107.1.KLF9	chr4	47001266	47001278	+	0.000	0.000	Merged-chr4-47001144-9
NR13399--MA0493.1.Klf1	chr12	8496543	8496553	-	0.000	0.000	Merged-chr12-8496481-10
NR11438--MA1107.1.KLF9	chr11	83185910	83185922	-	0.000	0.000	Merged-chr11-83185820-16
NR45002--MA1107.1.KLF9	chr4	41295618	41295630	+	0.000	0.000	Merged-chr4-41295781-15
NR14762--MA0741.1.KLF16	chr12	82166463	82166473	-	0.000	0.000	Merged-chr12-82166286-58
NR44164--MA0599.1.KLF5	chr3	152886829	152886838	-	0.000	0.000	Merged-chr3-152886887-20
NR2687--MA0599.1.KLF5	chr1	136538346	136538355	-	0.000	0.000	Merged-chr1-136538390-12
NR7518--MA0493.1.Klf1	chr10	86786239	86786249	-	0.000	0.000	Merged-chr10-86786135-22
NR69440--MA1107.1.KLF9	chr9	72400789	72400801	+	0.000	0.000	Merged-chr9-72400723-1
NR42095--MA1107.1.KLF9	chr3	96575125	96575137	+	0.000	0.000	Merged-chr3-96575084-6
NR54322--MA0741.1.KLF16	chr5	149368226	149368236	-	0.000	0.000	Merged-chr5-149368318-30
NR20809--MA0493.1.Klf1	chr14	68078500	68078510	+	0.000	0.000	Merged-chr14-68078565-20
NR42164--MA0741.1.KLF16	chr3	98086073	98086083	-	0.000	0.000	Merged-chr3-98085981-10
NR66194--MA0599.1.KLF5	chr8	95154909	95154918	+	0.000	0.000	Merged-chr8-95154872-23
NR63084--MA0741.1.KLF16	chr7	130812697	130812707	-	0.000	0.000	Merged-chr7-130812664-20
NR8407--MA0599.1.KLF5	chr10	117985084	117985093	-	0.000	0.000	Merged-chr10-117985120-21
NR39775--MA0493.1.Klf1	chr2	169360429	169360439	-	0.000	0.000	Merged-chr2-169360551-6
NR24408--MA0599.1.KLF5	chr15	93756158	93756167	+	0.000	0.000	Merged-chr15-93756205-23
NR27242--MA1107.1.KLF9	chr16	96208435	96208447	-	0.000	0.000	Merged-chr16-96208613-13
NR41561--MA0493.1.Klf1	chr3	84477663	84477673	+	0.000	0.000	Merged-chr3-84477603-8
NR68695--MA1107.1.KLF9	chr9	50728193	50728205	+	0.000	0.000	Merged-chr9-50728136-17
NR5603--MA0599.1.KLF5	chr10	37207074	37207083	-	0.000	0.000	Merged-chr10-37207171-14
NR1687--MA0741.1.KLF16	chr1	91825519	91825529	-	0.000	0.000	Merged-chr1-91825474-20
NR6029--MA0741.1.KLF16	chr10	57632021	57632031	-	0.000	0.000	Merged-chr10-57632105-19
NR36297--MA0741.1.KLF16	chr2	59332578	59332588	+	0.000	0.000	Merged-chr2-59332590-12
NR36294--MA0039.3.KLF4	chr2	59332403	59332413	-	0.000	0.000	Merged-chr2-59332590-12
NR4793--MA0741.1.KLF16	chr1	191111388	191111398	-	0.000	0.000	Merged-chr1-191111364-43
NR54822--MA0657.1.KLF13	chr6	29853644	29853661	-	0.000	0.000	Merged-chr6-29853688-66
NR14252--MA0741.1.KLF16	chr12	55560443	55560453	+	0.000	0.000	Merged-chr12-55560358-27
NR51568--MA0039.3.KLF4	chr5	100929922	100929932	+	0.000	0.000	Merged-chr5-100929891-31
NR12096--MA0741.1.KLF16	chr11	99124252	99124262	-	0.000	0.000	Merged-chr11-99124300-22
NR42450--MA0599.1.KLF5	chr3	103862696	103862705	+	0.000	0.000	Merged-chr3-103862515-1
NR65632--MA0493.1.Klf1	chr8	77383805	77383815	+	0.000	0.000	Merged-chr8-77383968-15
NR5804--MA0493.1.Klf1	chr10	42849028	42849038	-	0.000	0.000	Merged-chr10-42848913-29
NR29404--MA1107.1.KLF9	chr17	51735660	51735672	+	0.000	0.000	Merged-chr17-51735735-27
NR56634--MA0741.1.KLF16	chr6	98843092	98843102	+	0.000	0.000	Merged-chr6-98843089-22
NR25507--MA0741.1.KLF16	chr16	18733523	18733533	+	0.000	0.000	Merged-chr16-18733506-32
NR56710--MA0599.1.KLF5	chr6	100390398	100390407	+	0.000	0.000	Merged-chr6-100390476-26
NR17405--MA0493.1.Klf1	chr13	65070137	65070147	+	0.000	0.000	Merged-chr13-65070187-24
NR13403--MA1107.1.KLF9	chr12	8496541	8496553	-	0.000	0.000	Merged-chr12-8496481-10
NR66193--MA1107.1.KLF9	chr8	95149675	95149687	-	0.000	0.000	Merged-chr8-95149594-5
NR46344--MA0599.1.KLF5	chr4	98243937	98243946	+	0.000	0.000	Merged-chr4-98243867-45
NR44613--MA0742.1.Klf12	chr4	15273293	15273307	+	0.000	0.000	Merged-chr4-15273435-28
NR55785--MA0657.1.KLF13	chr6	67318013	67318030	-	0.000	0.000	Merged-chr6-67318064-30
NR66736--MA0599.1.KLF5	chr8	113669808	113669817	-	0.000	0.000	Merged-chr8-113669969-10
NR14282--MA0039.3.KLF4	chr12	59170023	59170033	+	0.000	0.000	Merged-chr12-59170039-43
NR23208--MA0741.1.KLF16	chr15	64113259	64113269	+	0.000	0.000	Merged-chr15-64113403-29
NR9110--MA0742.1.Klf12	chr11	3345222	3345236	-	0.000	0.000	Merged-chr11-3345059-26
NR14399--MA1107.1.KLF9	chr12	69502003	69502015	-	0.000	0.000	Merged-chr12-69501974-43
NR33916--MA1107.1.KLF9	chr19	41031265	41031277	-	0.000	0.000	Merged-chr19-41031181-46
NR41560--MA0039.3.KLF4	chr3	84477665	84477675	+	0.000	0.000	Merged-chr3-84477603-8
NR42043--MA0742.1.Klf12	chr3	96102393	96102407	-	0.000	0.000	Merged-chr3-96102380-20
NR17507--MA0039.3.KLF4	chr13	70600157	70600167	-	0.000	0.000	Merged-chr13-70600282-8
NR68355--MA1107.1.KLF9	chr9	41160885	41160897	-	0.000	0.000	Merged-chr9-41160864-12
NR25616--MA0741.1.KLF16	chr16	23100321	23100331	+	0.000	0.000	Merged-chr16-23100189-17
NR33396--MA0741.1.KLF16	chr19	16373320	16373330	+	0.000	0.000	Merged-chr19-16373273-16
NR46456--MA0599.1.KLF5	chr4	101419676	101419685	-	0.000	0.000	Merged-chr4-101419713-70
NR10401--MA0741.1.KLF16	chr11	59787733	59787743	+	0.000	0.000	Merged-chr11-59787548-18
NR69897--MA1107.1.KLF9	chr9	85319573	85319585	-	0.000	0.000	Merged-chr9-85319747-2
NR21114--MA0741.1.KLF16	chr14	76165445	76165455	-	0.000	0.000	Merged-chr14-76165391-21
NR23326--MA0742.1.Klf12	chr15	72859485	72859499	+	0.000	0.000	Merged-chr15-72859470-25
NR53690--MA1107.1.KLF9	chr5	139932825	139932837	-	0.000	0.000	Merged-chr5-139932762-12
NR5190--MA1107.1.KLF9	chr10	9880452	9880464	+	0.000	0.000	Merged-chr10-9880520-21
NR35599--MA0741.1.KLF16	chr2	30472073	30472083	+	0.000	0.000	Merged-chr2-30472114-26
NR12878--MA0493.1.Klf1	chr11	115751908	115751918	+	0.000	0.000	Merged-chr11-115751964-2
NR60791--MA1107.1.KLF9	chr7	63957543	63957555	-	0.000	0.000	Merged-chr7-63957418-17
NR63162--MA0599.1.KLF5	chr7	132317313	132317322	+	0.000	0.000	Merged-chr7-132317352-2
NR31541--MA0740.1.KLF14	chr18	53245578	53245591	+	0.000	0.000	Merged-chr18-53245593-51
NR56915--MA1107.1.KLF9	chr6	112162851	112162863	+	0.000	0.000	Merged-chr6-112162678-1
NR21067--MA0599.1.KLF5	chr14	75197979	75197988	-	0.000	0.000	Merged-chr14-75197932-9
NR44700--MA0039.3.KLF4	chr4	21752127	21752137	+	0.000	0.000	Merged-chr4-21752041-18
NR50968--MA0599.1.KLF5	chr5	75574899	75574908	-	0.000	0.000	Merged-chr5-75574836-1
NR25860--MA0493.1.Klf1	chr16	34531734	34531744	-	0.000	0.000	Merged-chr16-34531790-5
NR49926--MA1107.1.KLF9	chr5	33143055	33143067	-	0.000	0.000	Merged-chr5-33143118-19
NR1828--MA0741.1.KLF16	chr1	96871623	96871633	-	0.000	0.000	Merged-chr1-96871649-2
NR13535--MA0740.1.KLF14	chr12	14152274	14152287	-	0.000	0.000	Merged-chr12-14152213-14
NR42767--MA1107.1.KLF9	chr3	115897889	115897901	+	0.000	0.000	Merged-chr3-115897908-5
NR26082--MA0599.1.KLF5	chr16	44210825	44210834	+	0.000	0.000	Merged-chr16-44210859-20
NR63950--MA0599.1.KLF5	chr8	3587607	3587616	-	0.000	0.000	Merged-chr8-3587694-26
NR63063--MA0741.1.KLF16	chr7	130631892	130631902	-	0.000	0.000	Merged-chr7-130631867-47
NR5620--MA1107.1.KLF9	chr10	37721420	37721432	+	0.000	0.000	Merged-chr10-37721362-7
NR22444--MA0741.1.KLF16	chr15	25673781	25673791	+	0.000	0.000	Merged-chr15-25673661-24
NR524--MA0741.1.KLF16	chr1	39702701	39702711	-	0.000	0.000	Merged-chr1-39702774-23
NR54413--MA1107.1.KLF9	chr5	150894468	150894480	-	0.000	0.000	Merged-chr5-150894547-1
NR15047--MA0599.1.KLF5	chr12	92303486	92303495	-	0.000	0.000	Merged-chr12-92303389-10
NR696--MA0493.1.Klf1	chr1	50927286	50927296	-	0.000	0.000	Merged-chr1-50927546-47
NR44617--MA0741.1.KLF16	chr4	15273294	15273304	+	0.000	0.000	Merged-chr4-15273435-28
NR41337--MA1107.1.KLF9	chr3	68763111	68763123	+	0.000	0.000	Merged-chr3-68763187-8
NR50640--MA1107.1.KLF9	chr5	64455579	64455591	+	0.000	0.000	Merged-chr5-64455679-15
NR25892--MA0599.1.KLF5	chr16	35154885	35154894	-	0.000	0.000	Merged-chr16-35154981-11
NR18763--MA1107.1.KLF9	chr13	112824271	112824283	+	0.000	0.000	Merged-chr13-112824318-13
NR41122--MA1107.1.KLF9	chr3	55688151	55688163	-	0.000	0.000	Merged-chr3-55687980-1
NR8676--MA0599.1.KLF5	chr10	122755185	122755194	-	0.000	0.000	Merged-chr10-122755211-20
NR54633--MA0493.1.Klf1	chr6	17307666	17307676	-	0.000	0.000	Merged-chr6-17307561-30
NR62190--MA0741.1.KLF16	chr7	114093726	114093736	+	0.000	0.000	Merged-chr7-114093850-17
NR72019--MA0741.1.KLF16	chrX	53607883	53607893	+	0.000	0.000	Merged-chrX-53607978-28
NR1826--MA0599.1.KLF5	chr1	96871624	96871633	-	0.000	0.000	Merged-chr1-96871649-2
NR50771--MA0599.1.KLF5	chr5	66620373	66620382	-	0.000	0.000	Merged-chr5-66620441-17
NR29978--MA0742.1.Klf12	chr17	72854434	72854448	-	0.000	0.000	Merged-chr17-72854440-12
NR11108--MA0493.1.Klf1	chr11	76184486	76184496	-	0.000	0.000	Merged-chr11-76184587-9
NR31586--MA0741.1.KLF16	chr18	55303712	55303722	+	0.000	0.000	Merged-chr18-55303601-6
NR68934--MA0599.1.KLF5	chr9	58112461	58112470	+	0.000	0.000	Merged-chr9-58112486-25
NR5844--MA1107.1.KLF9	chr10	43706426	43706438	-	0.000	0.000	Merged-chr10-43706280-54
NR65614--MA0740.1.KLF14	chr8	76902219	76902232	+	0.000	0.000	Merged-chr8-76902143-41
NR32022--MA0657.1.KLF13	chr18	67239286	67239303	-	0.000	0.000	Merged-chr18-67239336-22
NR68906--MA1107.1.KLF9	chr9	57647828	57647840	-	0.000	0.000	Merged-chr9-57647746-26
NR30687--MA1107.1.KLF9	chr17	88597600	88597612	+	0.000	0.000	Merged-chr17-88597413-65
NR8989--MA0493.1.Klf1	chr10	128149933	128149943	+	0.000	0.000	Merged-chr10-128149784-21
NR61112--MA0740.1.KLF14	chr7	79592230	79592243	+	0.000	0.000	Merged-chr7-79592418-20
NR10286--MA1107.1.KLF9	chr11	55194512	55194524	+	0.000	0.000	Merged-chr11-55194635-21
NR31172--MA0741.1.KLF16	chr18	34202689	34202699	+	0.000	0.000	Merged-chr18-34202543-19
NR46658--MA0741.1.KLF16	chr4	107434701	107434711	-	0.000	0.000	Merged-chr4-107434749-32
NR9738--MA1107.1.KLF9	chr11	32011898	32011910	+	0.000	0.000	Merged-chr11-32012025-22
NR41770--MA0657.1.KLF13	chr3	89911444	89911461	+	0.000	0.000	Merged-chr3-89911440-10
NR18810--MA0740.1.KLF14	chr13	113490607	113490620	-	0.000	0.000	Merged-chr13-113490560-4
NR52363--MA0741.1.KLF16	chr5	118661945	118661955	+	0.000	0.000	Merged-chr5-118661904-17
NR53216--MA1107.1.KLF9	chr5	134373275	134373287	+	0.000	0.000	Merged-chr5-134373166-2
NR60956--MA0741.1.KLF16	chr7	71379407	71379417	-	0.000	0.000	Merged-chr7-71379218-17
NR5411--MA0599.1.KLF5	chr10	21476441	21476450	+	0.000	0.000	Merged-chr10-21476462-10
NR50651--MA0740.1.KLF14	chr5	64684279	64684292	+	0.000	0.000	Merged-chr5-64684447-46
NR45262--MA0741.1.KLF16	chr4	45766156	45766166	-	0.000	0.000	Merged-chr4-45766216-17
NR62725--MA1107.1.KLF9	chr7	126230482	126230494	-	0.000	0.000	Merged-chr7-126230639-34
NR49036--MA0493.1.Klf1	chr4	155050347	155050357	+	0.000	0.000	Merged-chr4-155050218-26
NR54758--MA1107.1.KLF9	chr6	28932000	28932012	+	0.000	0.000	Merged-chr6-28932026-12
NR36037--MA0741.1.KLF16	chr2	44953136	44953146	+	0.000	0.000	Merged-chr2-44953031-31
NR11107--MA0039.3.KLF4	chr11	76184484	76184494	-	0.000	0.000	Merged-chr11-76184587-9
NR14503--MA0493.1.Klf1	chr12	71954570	71954580	+	0.000	0.000	Merged-chr12-71954531-3
NR36257--MA0740.1.KLF14	chr2	57253109	57253122	-	0.000	0.000	Merged-chr2-57253205-15
NR41329--MA0493.1.Klf1	chr3	68763070	68763080	-	0.000	0.000	Merged-chr3-68763187-8
NR6164--MA1107.1.KLF9	chr10	60746571	60746583	+	0.000	0.000	Merged-chr10-60746399-1
NR41588--MA1107.1.KLF9	chr3	86104012	86104024	-	0.000	0.000	Merged-chr3-86103938-30
NR39532--MA0742.1.Klf12	chr2	165854757	165854771	-	0.000	0.000	Merged-chr2-165854688-17
NR580--MA0741.1.KLF16	chr1	40228152	40228162	-	0.000	0.000	Merged-chr1-40228252-23
NR22837--MA0741.1.KLF16	chr15	44748516	44748526	+	0.000	0.000	Merged-chr15-44748463-50
NR56084--MA0741.1.KLF16	chr6	85339432	85339442	+	0.000	0.000	Merged-chr6-85339410-34
NR25570--MA0599.1.KLF5	chr16	21310909	21310918	+	0.000	0.000	Merged-chr16-21310892-31
NR69902--MA1107.1.KLF9	chr9	85319583	85319595	-	0.000	0.000	Merged-chr9-85319747-2
NR70916--MA1107.1.KLF9	chr9	112185872	112185884	+	0.000	0.000	Merged-chr9-112185998-1
NR54795--MA0599.1.KLF5	chr6	29513369	29513378	-	0.000	0.000	Merged-chr6-29513467-24
NR34599--MA1107.1.KLF9	chr19	59650731	59650743	-	0.000	0.000	Merged-chr19-59650746-15
NR72868--MA0493.1.Klf1	chrX	162643655	162643665	+	0.000	0.000	Merged-chrX-162643590-34
NR6139--MA0742.1.Klf12	chr10	60160929	60160943	+	0.000	0.000	Merged-chr10-60161046-15
NR60922--MA0741.1.KLF16	chr7	68189868	68189878	+	0.000	0.000	Merged-chr7-68190151-33
NR21049--MA0493.1.Klf1	chr14	74918735	74918745	-	0.000	0.000	Merged-chr14-74918775-39
NR14767--MA0741.1.KLF16	chr12	82187382	82187392	+	0.000	0.000	Merged-chr12-82187311-20
NR55777--MA0657.1.KLF13	chr6	67146672	67146689	-	0.000	0.000	Merged-chr6-67146910-15
NR22423--MA0741.1.KLF16	chr15	25269713	25269723	-	0.000	0.000	Merged-chr15-25269773-79
NR41902--MA0493.1.Klf1	chr3	94483005	94483015	-	0.000	0.000	Merged-chr3-94482974-4
NR66780--MA1107.1.KLF9	chr8	115136875	115136887	+	0.000	0.000	Merged-chr8-115136921-34
NR12466--MA1107.1.KLF9	chr11	106057116	106057128	-	0.000	0.000	Merged-chr11-106057103-42
NR55078--MA1107.1.KLF9	chr6	39256914	39256926	+	0.000	0.000	Merged-chr6-39256768-1
NR25977--MA0493.1.Klf1	chr16	38348504	38348514	+	0.000	0.000	Merged-chr16-38348536-9
NR18768--MA1107.1.KLF9	chr13	112824341	112824353	+	0.000	0.000	Merged-chr13-112824318-13
NR16920--MA0493.1.Klf1	chr13	51685365	51685375	-	0.000	0.000	Merged-chr13-51685389-6
NR68351--MA0741.1.KLF16	chr9	41160882	41160892	-	0.000	0.000	Merged-chr9-41160864-12
NR40750--MA0599.1.KLF5	chr3	34416473	34416482	-	0.000	0.000	Merged-chr3-34416550-2
NR484--MA0741.1.KLF16	chr1	39046885	39046895	-	0.000	0.000	Merged-chr1-39046899-9
NR52293--MA0599.1.KLF5	chr5	117069255	117069264	-	0.000	0.000	Merged-chr5-117069414-24
NR71810--MA0599.1.KLF5	chrX	17319516	17319525	+	0.000	0.000	Merged-chrX-17319399-10
NR23386--MA0741.1.KLF16	chr15	73716731	73716741	+	0.000	0.000	Merged-chr15-73716639-32
NR62193--MA0493.1.Klf1	chr7	114093942	114093952	+	0.000	0.000	Merged-chr7-114093850-17
NR60555--MA0741.1.KLF16	chr7	49450948	49450958	-	0.000	0.000	Merged-chr7-49451105-18
NR64821--MA0599.1.KLF5	chr8	46654735	46654744	-	0.000	0.000	Merged-chr8-46654782-26
NR58840--MA0740.1.KLF14	chr7	4964459	4964472	+	0.000	0.000	Merged-chr7-4964465-28
NR20685--MA0599.1.KLF5	chr14	63940957	63940966	-	0.000	0.000	Merged-chr14-63940977-13
NR13556--MA1107.1.KLF9	chr12	16384271	16384283	+	0.000	0.000	Merged-chr12-16384404-18
NR2257--MA1107.1.KLF9	chr1	127322311	127322323	+	0.000	0.000	Merged-chr1-127322582-29
NR28300--MA0741.1.KLF16	chr17	28193641	28193651	-	0.000	0.000	Merged-chr17-28193674-11
NR63082--MA0599.1.KLF5	chr7	130812698	130812707	-	0.000	0.000	Merged-chr7-130812664-20
NR68172--MA1107.1.KLF9	chr9	32672293	32672305	-	0.000	0.000	Merged-chr9-32672440-49
NR24434--MA0039.3.KLF4	chr15	94255267	94255277	+	0.000	0.000	Merged-chr15-94255177-46
NR14525--MA1107.1.KLF9	chr12	72748669	72748681	-	0.000	0.000	Merged-chr12-72748579-13
NR35177--MA0741.1.KLF16	chr2	23006373	23006383	+	0.000	0.000	Merged-chr2-23006422-36
NR69171--MA0741.1.KLF16	chr9	64936740	64936750	+	0.000	0.000	Merged-chr9-64936635-11
NR68382--MA0039.3.KLF4	chr9	42423779	42423789	+	0.000	0.000	Merged-chr9-42423784-11
NR68249--MA0493.1.Klf1	chr9	36905618	36905628	-	0.000	0.000	Merged-chr9-36905642-9
NR14580--MA0742.1.Klf12	chr12	75905508	75905522	+	0.000	0.000	Merged-chr12-75905530-21
NR23273--MA1107.1.KLF9	chr15	67290901	67290913	-	0.000	0.000	Merged-chr15-67291006-6
NR41070--MA0599.1.KLF5	chr3	54400030	54400039	+	0.000	0.000	Merged-chr3-54399982-24
NR516--MA0741.1.KLF16	chr1	39556198	39556208	-	0.000	0.000	Merged-chr1-39556139-36
NR52835--MA0599.1.KLF5	chr5	127478717	127478726	-	0.000	0.000	Merged-chr5-127478750-4
NR55545--MA0599.1.KLF5	chr6	54595352	54595361	+	0.000	0.000	Merged-chr6-54595326-63
NR67844--MA0493.1.Klf1	chr9	20757374	20757384	-	0.000	0.000	Merged-chr9-20757221-14
NR67764--MA0599.1.KLF5	chr9	15004539	15004548	+	0.000	0.000	Merged-chr9-15004523-21
NR5966--MA0493.1.Klf1	chr10	53889524	53889534	-	0.000	0.000	Merged-chr10-53889619-14
NR52833--MA0740.1.KLF14	chr5	127478708	127478721	-	0.000	0.000	Merged-chr5-127478750-4
NR7742--MA0740.1.KLF14	chr10	93188644	93188657	+	0.000	0.000	Merged-chr10-93188465-33
NR2275--MA1107.1.KLF9	chr1	127796441	127796453	-	0.000	0.000	Merged-chr1-127796546-56
NR10310--MA0599.1.KLF5	chr11	57791233	57791242	+	0.000	0.000	Merged-chr11-57791276-17
NR63180--MA0493.1.Klf1	chr7	132484475	132484485	+	0.000	0.000	Merged-chr7-132484598-7
NR35491--MA0741.1.KLF16	chr2	28698442	28698452	+	0.000	0.000	Merged-chr2-28698593-11
NR47005--MA0599.1.KLF5	chr4	118060378	118060387	+	0.000	0.000	Merged-chr4-118060227-12
NR32317--MA0742.1.Klf12	chr18	76222448	76222462	+	0.000	0.000	Merged-chr18-76222464-24
NR39171--MA1107.1.KLF9	chr2	157119299	157119311	-	0.000	0.000	Merged-chr2-157119108-55
NR31352--MA1107.1.KLF9	chr18	38276201	38276213	-	0.000	0.000	Merged-chr18-38276208-2
NR4321--MA0493.1.Klf1	chr1	181352593	181352603	-	0.000	0.000	Merged-chr1-181352639-14
NR2337--MA0740.1.KLF14	chr1	128713043	128713056	+	0.000	0.000	Merged-chr1-128713010-21
NR24104--MA0493.1.Klf1	chr15	85709428	85709438	-	0.000	0.000	Merged-chr15-85709467-21
NR57325--MA0742.1.Klf12	chr6	121110155	121110169	-	0.000	0.000	Merged-chr6-121110104-77
NR27758--MA0741.1.KLF16	chr17	13480019	13480029	-	0.000	0.000	Merged-chr17-13479919-17
NR38373--MA0740.1.KLF14	chr2	132379894	132379907	-	0.000	0.000	Merged-chr2-132379852-19
NR2387--MA1107.1.KLF9	chr1	130522444	130522456	+	0.000	0.000	Merged-chr1-130522626-12
NR54383--MA0741.1.KLF16	chr5	150232878	150232888	+	0.000	0.000	Merged-chr5-150232910-1
NR13132--MA0599.1.KLF5	chr11	119023850	119023859	+	0.000	0.000	Merged-chr11-119023765-1
NR27401--MA0599.1.KLF5	chr17	5093542	5093551	+	0.000	0.000	Merged-chr17-5093524-26
NR41589--MA0493.1.Klf1	chr3	86214189	86214199	-	0.000	0.000	Merged-chr3-86214292-17
NR11278--MA1107.1.KLF9	chr11	78818235	78818247	-	0.000	0.000	Merged-chr11-78818098-1
NR39826--MA0599.1.KLF5	chr2	170216251	170216260	-	0.000	0.000	Merged-chr2-170216227-3
NR42091--MA0742.1.Klf12	chr3	96575125	96575139	+	0.000	0.000	Merged-chr3-96575084-6
NR14110--MA0599.1.KLF5	chr12	52383142	52383151	-	0.000	0.000	Merged-chr12-52383146-23
NR938--MA1107.1.KLF9	chr1	62049752	62049764	+	0.000	0.000	Merged-chr1-62049803-1
NR62077--MA0493.1.Klf1	chr7	110627600	110627610	+	0.000	0.000	Merged-chr7-110627584-9
NR9452--MA1107.1.KLF9	chr11	20035547	20035559	-	0.000	0.000	Merged-chr11-20035595-25
NR29720--MA0740.1.KLF14	chr17	64628987	64629000	-	0.000	0.000	Merged-chr17-64628994-21
NR1177--MA0493.1.Klf1	chr1	73940876	73940886	+	0.000	0.000	Merged-chr1-73940938-50
NR65615--MA0657.1.KLF13	chr8	76902218	76902235	+	0.000	0.000	Merged-chr8-76902143-41
NR5823--MA0740.1.KLF14	chr10	43520079	43520092	+	0.000	0.000	Merged-chr10-43520023-14
NR56714--MA0741.1.KLF16	chr6	100390398	100390408	+	0.000	0.000	Merged-chr6-100390476-26
NR23946--MA0599.1.KLF5	chr15	82162409	82162418	-	0.000	0.000	Merged-chr15-82162318-6
NR56509--MA0741.1.KLF16	chr6	95552790	95552800	+	0.000	0.000	Merged-chr6-95552744-18
