#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Th1_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1-log2fc-1_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1-log2fc-1_dn.bed
NR305--MA0741.1.KLF16	chr1	34831636	34831646	-	0.000	0.000	Merged-chr1-34831505-37
NR41194--MA0741.1.KLF16	chr3	87948274	87948284	-	0.000	0.000	Merged-chr3-87948447-14
NR58883--MA1107.1.KLF9	chr7	44572482	44572494	+	0.000	0.000	Merged-chr7-44572491-3
NR25156--MA0493.1.Klf1	chr16	21204597	21204607	-	0.000	0.000	Merged-chr16-21204669-33
NR19024--MA0493.1.Klf1	chr13	112801414	112801424	-	0.000	0.000	Merged-chr13-112801565-4
NR38339--MA1107.1.KLF9	chr2	147832627	147832639	+	0.000	0.000	Merged-chr2-147832545-2
NR67259--MA0742.1.Klf12	chr9	75429145	75429159	-	0.000	0.000	Merged-chr9-75429221-1
NR33015--MA1107.1.KLF9	chr19	16327595	16327607	-	0.000	0.000	Merged-chr19-16327429-1
NR21374--MA0493.1.Klf1	chr14	103620083	103620093	-	0.000	0.000	Merged-chr14-103620031-34
NR30133--MA0741.1.KLF16	chr17	88654067	88654077	-	0.000	0.000	Merged-chr17-88654141-3
NR8651--MA1107.1.KLF9	chr10	125333672	125333684	+	0.000	0.000	Merged-chr10-125333760-2
NR233--MA1107.1.KLF9	chr1	25765025	25765037	-	0.000	0.000	Merged-chr1-25764961-1
NR41686--MA0599.1.KLF5	chr3	96938957	96938966	-	0.000	0.000	Merged-chr3-96938962-26
NR10329--MA0039.3.KLF4	chr11	66905994	66906004	+	0.000	0.000	Merged-chr11-66906049-23
NR33047--MA0741.1.KLF16	chr19	17152621	17152631	-	0.000	0.000	Merged-chr19-17152711-1
NR38228--MA0740.1.KLF14	chr2	146606367	146606380	-	0.000	0.000	Merged-chr2-146606447-27
NR35184--MA0741.1.KLF16	chr2	30690446	30690456	+	0.000	0.000	Merged-chr2-30690325-1
NR395--MA0741.1.KLF16	chr1	37300936	37300946	-	0.000	0.000	Merged-chr1-37301008-22
NR58326--MA0741.1.KLF16	chr7	27325313	27325323	+	0.000	0.000	Merged-chr7-27325300-3
NR26805--MA1107.1.KLF9	chr16	97002523	97002535	+	0.000	0.000	Merged-chr16-97002537-1
NR68373--MA0599.1.KLF5	chr9	107356294	107356303	+	0.000	0.000	Merged-chr9-107356268-12
NR41989--MA0039.3.KLF4	chr3	105451746	105451756	+	0.000	0.000	Merged-chr3-105451566-1
NR56493--MA0742.1.Klf12	chr6	134981444	134981458	-	0.000	0.000	Merged-chr6-134981456-22
NR35214--MA0599.1.KLF5	chr2	31043128	31043137	-	0.000	0.000	Merged-chr2-31043017-22
NR61862--MA1107.1.KLF9	chr7	140063394	140063406	-	0.000	0.000	Merged-chr7-140063234-12
NR50955--MA0740.1.KLF14	chr5	113165068	113165081	+	0.000	0.000	Merged-chr5-113165071-16
NR68207--MA0493.1.Klf1	chr9	104373476	104373486	-	0.000	0.000	Merged-chr9-104373447-21
NR34123--MA1107.1.KLF9	chr19	56761939	56761951	-	0.000	0.000	Merged-chr19-56762004-4
NR44168--MA0599.1.KLF5	chr4	11386619	11386628	+	0.000	0.000	Merged-chr4-11386729-1
NR54465--MA0742.1.Klf12	chr6	71322741	71322755	+	0.000	0.000	Merged-chr6-71322825-41
NR58879--MA1107.1.KLF9	chr7	44572474	44572486	+	0.000	0.000	Merged-chr7-44572491-3
NR60684--MA0599.1.KLF5	chr7	112679302	112679311	+	0.000	0.000	Merged-chr7-112679423-49
NR8656--MA1107.1.KLF9	chr10	125333682	125333694	+	0.000	0.000	Merged-chr10-125333760-2
NR1497--MA1107.1.KLF9	chr1	88228199	88228211	+	0.000	0.000	Merged-chr1-88228292-3
NR229--MA1107.1.KLF9	chr1	25765017	25765029	-	0.000	0.000	Merged-chr1-25764961-1
NR4198--MA1107.1.KLF9	chr1	185613533	185613545	+	0.000	0.000	Merged-chr1-185613484-1
NR56497--MA0741.1.KLF16	chr6	134981447	134981457	-	0.000	0.000	Merged-chr6-134981456-22
NR41077--MA0741.1.KLF16	chr3	81835984	81835994	-	0.000	0.000	Merged-chr3-81835793-30
NR58647--MA0493.1.Klf1	chr7	34630507	34630517	-	0.000	0.000	Merged-chr7-34630517-24
NR30132--MA0599.1.KLF5	chr17	88654073	88654082	-	0.000	0.000	Merged-chr17-88654141-3
NR70034--MA0599.1.KLF5	chrX	99042541	99042550	-	0.000	0.000	Merged-chrX-99042663-22
NR39439--MA0493.1.Klf1	chr2	169520067	169520077	-	0.000	0.000	Merged-chr2-169519991-22
NR56498--MA1107.1.KLF9	chr6	134981446	134981458	-	0.000	0.000	Merged-chr6-134981456-22
NR62743--MA0599.1.KLF5	chr8	34798286	34798295	-	0.000	0.000	Merged-chr8-34798144-28
NR7123--MA1107.1.KLF9	chr10	83898129	83898141	+	0.000	0.000	Merged-chr10-83898059-2
NR54757--MA1107.1.KLF9	chr6	86127183	86127195	-	0.000	0.000	Merged-chr6-86127203-6
NR50039--MA0039.3.KLF4	chr5	86783217	86783227	+	0.000	0.000	Merged-chr5-86783243-43
NR64103--MA0493.1.Klf1	chr8	93661978	93661988	-	0.000	0.000	Merged-chr8-93661902-1
NR12447--MA1107.1.KLF9	chr11	109124575	109124587	+	0.000	0.000	Merged-chr11-109124612-1
NR27117--MA0493.1.Klf1	chr17	10425420	10425430	+	0.000	0.000	Merged-chr17-10425505-16
NR34585--MA0493.1.Klf1	chr2	12467060	12467070	-	0.000	0.000	Merged-chr2-12467220-10
NR2694--MA0039.3.KLF4	chr1	151236860	151236870	+	0.000	0.000	Merged-chr1-151236737-36
NR15639--MA0741.1.KLF16	chr12	110381480	110381490	+	0.000	0.000	Merged-chr12-110381552-59
NR58646--MA0039.3.KLF4	chr7	34630505	34630515	-	0.000	0.000	Merged-chr7-34630517-24
NR49157--MA0741.1.KLF16	chr5	35729104	35729114	+	0.000	0.000	Merged-chr5-35729116-40
NR39438--MA0039.3.KLF4	chr2	169520065	169520075	-	0.000	0.000	Merged-chr2-169519991-22
NR57226--MA0493.1.Klf1	chr6	145992967	145992977	+	0.000	0.000	Merged-chr6-145993129-56
NR55081--MA0039.3.KLF4	chr6	97447101	97447111	+	0.000	0.000	Merged-chr6-97447180-22
NR62409--MA0741.1.KLF16	chr8	13200677	13200687	-	0.000	0.000	Merged-chr8-13200567-28
NR26268--MA0039.3.KLF4	chr16	87610831	87610841	-	0.000	0.000	Merged-chr16-87610696-25
NR65368--MA0740.1.KLF14	chr8	126129471	126129484	-	0.000	0.000	Merged-chr8-126129401-4
NR53801--MA0740.1.KLF14	chr6	37564052	37564065	+	0.000	0.000	Merged-chr6-37564158-19
NR41199--MA0741.1.KLF16	chr3	87948539	87948549	+	0.000	0.000	Merged-chr3-87948447-14
NR35679--MA1107.1.KLF9	chr2	50303423	50303435	+	0.000	0.000	Merged-chr2-50303497-2
NR37083--MA0742.1.Klf12	chr2	113327716	113327730	-	0.000	0.000	Merged-chr2-113327705-46
NR67176--MA0493.1.Klf1	chr9	71358898	71358908	+	0.000	0.000	Merged-chr9-71359059-9
NR31230--MA1107.1.KLF9	chr18	61622348	61622360	+	0.000	0.000	Merged-chr18-61622282-13
NR64108--MA0493.1.Klf1	chr8	93810304	93810314	+	0.000	0.000	Merged-chr8-93810346-59
NR37085--MA0493.1.Klf1	chr2	113327720	113327730	-	0.000	0.000	Merged-chr2-113327705-46
NR60031--MA0599.1.KLF5	chr7	97042038	97042047	+	0.000	0.000	Merged-chr7-97042218-26
NR41688--MA0741.1.KLF16	chr3	96938956	96938966	-	0.000	0.000	Merged-chr3-96938962-26
NR12162--MA0599.1.KLF5	chr11	102467223	102467232	-	0.000	0.000	Merged-chr11-102467251-44
NR10049--MA0493.1.Klf1	chr11	58283331	58283341	-	0.000	0.000	Merged-chr11-58283474-2
NR68256--MA0039.3.KLF4	chr9	105683527	105683537	-	0.000	0.000	Merged-chr9-105683443-1
NR29188--MA0742.1.Klf12	chr17	65559496	65559510	+	0.000	0.000	Merged-chr17-65559393-20
NR65467--MA0599.1.KLF5	chr8	127500453	127500462	-	0.000	0.000	Merged-chr8-127500615-4
NR17916--MA0599.1.KLF5	chr13	91038226	91038235	-	0.000	0.000	Merged-chr13-91038224-15
NR63814--MA0741.1.KLF16	chr8	84026050	84026060	+	0.000	0.000	Merged-chr8-84026107-15
NR29150--MA0599.1.KLF5	chr17	64182655	64182664	-	0.000	0.000	Merged-chr17-64182571-3
NR27723--MA0741.1.KLF16	chr17	27655799	27655809	-	0.000	0.000	Merged-chr17-27655639-31
NR36342--MA0741.1.KLF16	chr2	76070779	76070789	+	0.000	0.000	Merged-chr2-76070778-23
NR65372--MA1107.1.KLF9	chr8	126129472	126129484	-	0.000	0.000	Merged-chr8-126129401-4
NR27717--MA1107.1.KLF9	chr17	27564906	27564918	-	0.000	0.000	Merged-chr17-27564806-2
NR64256--MA0493.1.Klf1	chr8	104039727	104039737	-	0.000	0.000	Merged-chr8-104039758-41
NR70093--MA0599.1.KLF5	chrX	102934138	102934147	-	0.000	0.000	Merged-chrX-102934111-32
NR41811--MA0039.3.KLF4	chr3	100421694	100421704	+	0.000	0.000	Merged-chr3-100421832-10
NR10672--MA0599.1.KLF5	chr11	74100917	74100926	-	0.000	0.000	Merged-chr11-74100988-13
NR15638--MA0599.1.KLF5	chr12	110381480	110381489	+	0.000	0.000	Merged-chr12-110381552-59
NR69809--MA0599.1.KLF5	chrX	56374554	56374563	-	0.000	0.000	Merged-chrX-56374648-33
NR60179--MA0741.1.KLF16	chr7	99795665	99795675	+	0.000	0.000	Merged-chr7-99795499-24
NR25215--MA1107.1.KLF9	chr16	24263251	24263263	-	0.000	0.000	Merged-chr16-24263045-11
NR41298--MA0599.1.KLF5	chr3	89378432	89378441	-	0.000	0.000	Merged-chr3-89378543-26
NR20913--MA0599.1.KLF5	chr14	75527331	75527340	+	0.000	0.000	Merged-chr14-75527299-19
NR33792--MA0599.1.KLF5	chr19	46148487	46148496	+	0.000	0.000	Merged-chr19-46148494-21
NR34675--MA0741.1.KLF16	chr2	17597925	17597935	-	0.000	0.000	Merged-chr2-17597899-18
NR46067--MA0599.1.KLF5	chr4	109229934	109229943	+	0.000	0.000	Merged-chr4-109229977-29
NR40768--MA0599.1.KLF5	chr3	62338923	62338932	-	0.000	0.000	Merged-chr3-62339060-22
NR22202--MA0599.1.KLF5	chr15	31536422	31536431	+	0.000	0.000	Merged-chr15-31536246-8
NR43469--MA0741.1.KLF16	chr3	146039644	146039654	-	0.000	0.000	Merged-chr3-146039588-29
NR25926--MA0741.1.KLF16	chr16	65542382	65542392	-	0.000	0.000	Merged-chr16-65542301-4
NR53750--MA0599.1.KLF5	chr6	34497705	34497714	-	0.000	0.000	Merged-chr6-34497714-15
NR70094--MA0741.1.KLF16	chrX	102934137	102934147	-	0.000	0.000	Merged-chrX-102934111-32
NR30835--MA1107.1.KLF9	chr18	43493010	43493022	-	0.000	0.000	Merged-chr18-43493033-11
NR55889--MA0493.1.Klf1	chr6	121017544	121017554	-	0.000	0.000	Merged-chr6-121017523-33
NR22882--MA0493.1.Klf1	chr15	64163724	64163734	-	0.000	0.000	Merged-chr15-64163684-42
NR54464--MA0740.1.KLF14	chr6	71322741	71322754	+	0.000	0.000	Merged-chr6-71322825-41
NR65171--MA1107.1.KLF9	chr8	123163075	123163087	+	0.000	0.000	Merged-chr8-123163099-40
NR2186--MA0493.1.Klf1	chr1	133053259	133053269	+	0.000	0.000	Merged-chr1-133053249-27
NR40773--MA0741.1.KLF16	chr3	62338940	62338950	-	0.000	0.000	Merged-chr3-62339060-22
NR24936--MA1107.1.KLF9	chr16	13448308	13448320	-	0.000	0.000	Merged-chr16-13448119-36
NR70126--MA0741.1.KLF16	chrX	104857309	104857319	+	0.000	0.000	Merged-chrX-104857124-25
NR19026--MA0741.1.KLF16	chr13	112801419	112801429	-	0.000	0.000	Merged-chr13-112801565-4
NR23051--MA0741.1.KLF16	chr15	74538493	74538503	-	0.000	0.000	Merged-chr15-74538442-18
NR24833--MA1107.1.KLF9	chr16	7550781	7550793	-	0.000	0.000	Merged-chr16-7550847-1
NR34672--MA0599.1.KLF5	chr2	17597916	17597925	-	0.000	0.000	Merged-chr2-17597899-18
NR4907--MA1107.1.KLF9	chr10	5795639	5795651	+	0.000	0.000	Merged-chr10-5795457-7
NR46971--MA0493.1.Klf1	chr4	133468215	133468225	-	0.000	0.000	Merged-chr4-133468292-6
NR56204--MA1107.1.KLF9	chr6	127942080	127942092	+	0.000	0.000	Merged-chr6-127942038-1
NR57074--MA0039.3.KLF4	chr6	144329537	144329547	+	0.000	0.000	Merged-chr6-144329601-7
NR38332--MA1107.1.KLF9	chr2	147832609	147832621	+	0.000	0.000	Merged-chr2-147832545-2
NR34426--MA0599.1.KLF5	chr2	4298932	4298941	+	0.000	0.000	Merged-chr2-4299012-15
NR26798--MA1107.1.KLF9	chr16	97002495	97002507	+	0.000	0.000	Merged-chr16-97002537-1
NR7993--MA1107.1.KLF9	chr10	111912405	111912417	-	0.000	0.000	Merged-chr10-111912286-27
NR65318--MA0740.1.KLF14	chr8	125558862	125558875	+	0.000	0.000	Merged-chr8-125558804-33
NR16736--MA0039.3.KLF4	chr13	41097560	41097570	-	0.000	0.000	Merged-chr13-41097728-40
NR35850--MA0039.3.KLF4	chr2	59513731	59513741	-	0.000	0.000	Merged-chr2-59513816-12
NR61394--MA1107.1.KLF9	chr7	128554784	128554796	+	0.000	0.000	Merged-chr7-128554722-15
NR20944--MA1107.1.KLF9	chr14	76165435	76165447	-	0.000	0.000	Merged-chr14-76165391-21
NR20829--MA0740.1.KLF14	chr14	73445309	73445322	+	0.000	0.000	Merged-chr14-73445360-10
NR19464--MA0039.3.KLF4	chr14	15272488	15272498	-	0.000	0.000	Merged-chr14-15272424-5
NR24838--MA1107.1.KLF9	chr16	7550791	7550803	-	0.000	0.000	Merged-chr16-7550847-1
NR4193--MA0742.1.Klf12	chr1	185613533	185613547	+	0.000	0.000	Merged-chr1-185613484-1
NR50038--MA0599.1.KLF5	chr5	86783216	86783225	+	0.000	0.000	Merged-chr5-86783243-43
NR29191--MA0493.1.Klf1	chr17	65559496	65559506	+	0.000	0.000	Merged-chr17-65559393-20
NR37082--MA0740.1.KLF14	chr2	113327717	113327730	-	0.000	0.000	Merged-chr2-113327705-46
NR222--MA1107.1.KLF9	chr1	25765003	25765015	-	0.000	0.000	Merged-chr1-25764961-1
NR14603--MA0599.1.KLF5	chr12	80315626	80315635	+	0.000	0.000	Merged-chr12-80315468-2
NR41303--MA0493.1.Klf1	chr3	89378532	89378542	+	0.000	0.000	Merged-chr3-89378543-26
NR21376--MA1107.1.KLF9	chr14	103620081	103620093	-	0.000	0.000	Merged-chr14-103620031-34
NR26803--MA1107.1.KLF9	chr16	97002519	97002531	+	0.000	0.000	Merged-chr16-97002537-1
NR1283--MA0741.1.KLF16	chr1	78422501	78422511	+	0.000	0.000	Merged-chr1-78422740-38
NR33022--MA1107.1.KLF9	chr19	16373319	16373331	+	0.000	0.000	Merged-chr19-16373273-16
NR59735--MA0599.1.KLF5	chr7	81454612	81454621	+	0.000	0.000	Merged-chr7-81454544-19
NR55080--MA0599.1.KLF5	chr6	97447100	97447109	+	0.000	0.000	Merged-chr6-97447180-22
NR35846--MA0039.3.KLF4	chr2	59513711	59513721	-	0.000	0.000	Merged-chr2-59513816-12
NR17979--MA1107.1.KLF9	chr13	92722554	92722566	-	0.000	0.000	Merged-chr13-92722597-29
NR4197--MA0741.1.KLF16	chr1	185613534	185613544	+	0.000	0.000	Merged-chr1-185613484-1
NR23463--MA0599.1.KLF5	chr15	80704446	80704455	-	0.000	0.000	Merged-chr15-80704480-26
NR9037--MA0493.1.Klf1	chr11	4344286	4344296	-	0.000	0.000	Merged-chr11-4344147-20
NR42902--MA0740.1.KLF14	chr3	132928112	132928125	-	0.000	0.000	Merged-chr3-132927951-20
NR13468--MA0741.1.KLF16	chr12	11196562	11196572	-	0.000	0.000	Merged-chr12-11196431-27
NR58890--MA0741.1.KLF16	chr7	44589259	44589269	+	0.000	0.000	Merged-chr7-44589309-11
NR25073--MA1107.1.KLF9	chr16	18733717	18733729	-	0.000	0.000	Merged-chr16-18733506-32
NR26140--MA0039.3.KLF4	chr16	78264697	78264707	-	0.000	0.000	Merged-chr16-78264728-2
NR15711--MA0599.1.KLF5	chr12	111406901	111406910	+	0.000	0.000	Merged-chr12-111406868-16
NR58877--MA1107.1.KLF9	chr7	44572470	44572482	+	0.000	0.000	Merged-chr7-44572491-3
NR10050--MA1107.1.KLF9	chr11	58283329	58283341	-	0.000	0.000	Merged-chr11-58283474-2
NR25522--MA0599.1.KLF5	chr16	37385005	37385014	+	0.000	0.000	Merged-chr16-37384954-25
NR24078--MA0493.1.Klf1	chr15	94255265	94255275	+	0.000	0.000	Merged-chr15-94255177-46
NR8645--MA1107.1.KLF9	chr10	125333660	125333672	+	0.000	0.000	Merged-chr10-125333760-2
NR227--MA1107.1.KLF9	chr1	25765013	25765025	-	0.000	0.000	Merged-chr1-25764961-1
NR61393--MA0741.1.KLF16	chr7	128554785	128554795	+	0.000	0.000	Merged-chr7-128554722-15
NR33643--MA0741.1.KLF16	chr19	42770732	42770742	-	0.000	0.000	Merged-chr19-42770693-24
NR15710--MA0657.1.KLF13	chr12	111406893	111406910	+	0.000	0.000	Merged-chr12-111406868-16
NR9743--MA0741.1.KLF16	chr11	50952641	50952651	+	0.000	0.000	Merged-chr11-50952542-18
NR49435--MA0742.1.Klf12	chr5	53437811	53437825	+	0.000	0.000	Merged-chr5-53437793-20
NR58201--MA1107.1.KLF9	chr7	24945275	24945287	+	0.000	0.000	Merged-chr7-24945337-3
NR19463--MA0742.1.Klf12	chr14	15272486	15272500	-	0.000	0.000	Merged-chr14-15272424-5
NR5090--MA0599.1.KLF5	chr10	13475326	13475335	+	0.000	0.000	Merged-chr10-13475400-5
NR47070--MA0742.1.Klf12	chr4	134372585	134372599	+	0.000	0.000	Merged-chr4-134372505-25
NR62065--MA0599.1.KLF5	chr7	143052737	143052746	-	0.000	0.000	Merged-chr7-143052544-1
NR7467--MA0599.1.KLF5	chr10	93360918	93360927	-	0.000	0.000	Merged-chr10-93360796-29
NR15714--MA0740.1.KLF14	chr12	111413360	111413373	-	0.000	0.000	Merged-chr12-111413494-19
NR15341--MA0742.1.Klf12	chr12	105539834	105539848	-	0.000	0.000	Merged-chr12-105539913-8
NR19087--MA0741.1.KLF16	chr13	114280932	114280942	-	0.000	0.000	Merged-chr13-114280997-1
NR41022--MA0599.1.KLF5	chr3	79451644	79451653	-	0.000	0.000	Merged-chr3-79451498-29
NR41003--MA1107.1.KLF9	chr3	79129194	79129206	-	0.000	0.000	Merged-chr3-79129160-12
NR34122--MA0493.1.Klf1	chr19	56761941	56761951	-	0.000	0.000	Merged-chr19-56762004-4
NR7130--MA1107.1.KLF9	chr10	83898143	83898155	+	0.000	0.000	Merged-chr10-83898059-2
NR27710--MA0740.1.KLF14	chr17	27564905	27564918	-	0.000	0.000	Merged-chr17-27564806-2
NR61534--MA0741.1.KLF16	chr7	132718602	132718612	+	0.000	0.000	Merged-chr7-132718647-1
NR54097--MA1107.1.KLF9	chr6	49973803	49973815	-	0.000	0.000	Merged-chr6-49973713-27
NR67968--MA0741.1.KLF16	chr9	96545557	96545567	+	0.000	0.000	Merged-chr9-96545653-10
NR27114--MA0039.3.KLF4	chr17	10425422	10425432	+	0.000	0.000	Merged-chr17-10425505-16
NR49149--MA1107.1.KLF9	chr5	35462422	35462434	+	0.000	0.000	Merged-chr5-35462574-17
NR27720--MA0599.1.KLF5	chr17	27655802	27655811	-	0.000	0.000	Merged-chr17-27655639-31
NR18195--MA0740.1.KLF14	chr13	98299065	98299078	+	0.000	0.000	Merged-chr13-98299222-33
NR25312--MA0599.1.KLF5	chr16	31035494	31035503	-	0.000	0.000	Merged-chr16-31035448-26
NR57228--MA1107.1.KLF9	chr6	145992967	145992979	+	0.000	0.000	Merged-chr6-145993129-56
NR1496--MA0493.1.Klf1	chr1	88228199	88228209	+	0.000	0.000	Merged-chr1-88228292-3
NR34121--MA0039.3.KLF4	chr19	56761939	56761949	-	0.000	0.000	Merged-chr19-56762004-4
NR42224--MA0599.1.KLF5	chr3	110141787	110141796	-	0.000	0.000	Merged-chr3-110141817-15
NR41009--MA0599.1.KLF5	chr3	79129237	79129246	-	0.000	0.000	Merged-chr3-79129160-12
NR50518--MA0599.1.KLF5	chr5	103579947	103579956	-	0.000	0.000	Merged-chr5-103579979-7
NR41067--MA0741.1.KLF16	chr3	81102299	81102309	-	0.000	0.000	Merged-chr3-81102418-9
NR18201--MA1107.1.KLF9	chr13	98299065	98299077	+	0.000	0.000	Merged-chr13-98299222-33
NR1837--MA0599.1.KLF5	chr1	118627883	118627892	+	0.000	0.000	Merged-chr1-118628003-42
NR67967--MA0599.1.KLF5	chr9	96536990	96536999	-	0.000	0.000	Merged-chr9-96537068-27
NR66750--MA0039.3.KLF4	chr9	62763759	62763769	+	0.000	0.000	Merged-chr9-62763874-18
NR12920--MA0741.1.KLF16	chr11	116869768	116869778	-	0.000	0.000	Merged-chr11-116869693-21
NR7135--MA1107.1.KLF9	chr10	83898171	83898183	+	0.000	0.000	Merged-chr10-83898059-2
NR5085--MA1107.1.KLF9	chr10	13446827	13446839	-	0.000	0.000	Merged-chr10-13446841-15
NR25893--MA1107.1.KLF9	chr16	64783949	64783961	-	0.000	0.000	Merged-chr16-64783982-5
NR38797--MA0740.1.KLF14	chr2	158179199	158179212	-	0.000	0.000	Merged-chr2-158179183-18
NR38229--MA0741.1.KLF16	chr2	146606369	146606379	-	0.000	0.000	Merged-chr2-146606447-27
NR39926--MA0741.1.KLF16	chr2	181081017	181081027	-	0.000	0.000	Merged-chr2-181081085-14
NR1841--MA0493.1.Klf1	chr1	118627896	118627906	+	0.000	0.000	Merged-chr1-118628003-42
NR65343--MA1107.1.KLF9	chr8	125888337	125888349	-	0.000	0.000	Merged-chr8-125888357-1
NR53663--MA0740.1.KLF14	chr6	29517305	29517318	-	0.000	0.000	Merged-chr6-29517345-20
NR45161--MA0039.3.KLF4	chr4	59895141	59895151	+	0.000	0.000	Merged-chr4-59895245-17
NR19068--MA0493.1.Klf1	chr13	113484743	113484753	+	0.000	0.000	Merged-chr13-113484650-2
NR42905--MA0741.1.KLF16	chr3	132928114	132928124	-	0.000	0.000	Merged-chr3-132927951-20
NR61682--MA1107.1.KLF9	chr7	136171731	136171743	-	0.000	0.000	Merged-chr7-136171818-25
NR1845--MA1107.1.KLF9	chr1	118627896	118627908	+	0.000	0.000	Merged-chr1-118628003-42
NR46974--MA0741.1.KLF16	chr4	133468462	133468472	-	0.000	0.000	Merged-chr4-133468292-6
NR34292--MA1107.1.KLF9	chr19	58735225	58735237	-	0.000	0.000	Merged-chr19-58735100-3
NR27711--MA0657.1.KLF13	chr17	27564902	27564919	-	0.000	0.000	Merged-chr17-27564806-2
NR54466--MA0599.1.KLF5	chr6	71322742	71322751	+	0.000	0.000	Merged-chr6-71322825-41
NR15533--MA0599.1.KLF5	chr12	108554916	108554925	+	0.000	0.000	Merged-chr12-108554926-29
NR23659--MA0741.1.KLF16	chr15	84168813	84168823	-	0.000	0.000	Merged-chr15-84168860-11
NR29371--MA1107.1.KLF9	chr17	71918810	71918822	-	0.000	0.000	Merged-chr17-71918800-1
NR12701--MA1107.1.KLF9	chr11	114219832	114219844	+	0.000	0.000	Merged-chr11-114219775-1
NR53749--MA0742.1.Klf12	chr6	34497701	34497715	-	0.000	0.000	Merged-chr6-34497714-15
NR4192--MA0740.1.KLF14	chr1	185613533	185613546	+	0.000	0.000	Merged-chr1-185613484-1
NR65339--MA1107.1.KLF9	chr8	125888305	125888317	-	0.000	0.000	Merged-chr8-125888357-1
NR55886--MA0742.1.Klf12	chr6	121017540	121017554	-	0.000	0.000	Merged-chr6-121017523-33
NR13463--MA0740.1.KLF14	chr12	11196553	11196566	-	0.000	0.000	Merged-chr12-11196431-27
NR57072--MA1107.1.KLF9	chr6	144329504	144329516	+	0.000	0.000	Merged-chr6-144329601-7
NR4006--MA0599.1.KLF5	chr1	182764154	182764163	+	0.000	0.000	Merged-chr1-182764155-66
NR43467--MA0599.1.KLF5	chr3	146039645	146039654	-	0.000	0.000	Merged-chr3-146039588-29
NR1833--MA0740.1.KLF14	chr1	118627896	118627909	+	0.000	0.000	Merged-chr1-118628003-42
NR31014--MA1107.1.KLF9	chr18	53904414	53904426	+	0.000	0.000	Merged-chr18-53904421-2
NR12164--MA1107.1.KLF9	chr11	102467221	102467233	-	0.000	0.000	Merged-chr11-102467251-44
NR53826--MA0657.1.KLF13	chr6	38523964	38523981	+	0.000	0.000	Merged-chr6-38524100-15
NR66475--MA0599.1.KLF5	chr9	54501295	54501304	-	0.000	0.000	Merged-chr9-54501243-1
NR30162--MA0493.1.Klf1	chr17	89539819	89539829	-	0.000	0.000	Merged-chr17-89539919-3
NR15662--MA1107.1.KLF9	chr12	110559537	110559549	+	0.000	0.000	Merged-chr12-110559537-7
NR58330--MA0741.1.KLF16	chr7	27325317	27325327	+	0.000	0.000	Merged-chr7-27325300-3
NR29152--MA1107.1.KLF9	chr17	64182653	64182665	-	0.000	0.000	Merged-chr17-64182571-3
NR12159--MA0740.1.KLF14	chr11	102467220	102467233	-	0.000	0.000	Merged-chr11-102467251-44
NR15416--MA1107.1.KLF9	chr12	106046458	106046470	-	0.000	0.000	Merged-chr12-106046288-9
NR63935--MA0742.1.Klf12	chr8	86485065	86485079	+	0.000	0.000	Merged-chr8-86484982-16
NR27635--MA1107.1.KLF9	chr17	26551299	26551311	-	0.000	0.000	Merged-chr17-26551311-33
NR26224--MA0599.1.KLF5	chr16	84625105	84625114	-	0.000	0.000	Merged-chr16-84625247-15
NR53806--MA0493.1.Klf1	chr6	37564087	37564097	+	0.000	0.000	Merged-chr6-37564158-19
NR2188--MA1107.1.KLF9	chr1	133053259	133053271	+	0.000	0.000	Merged-chr1-133053249-27
NR25367--MA0599.1.KLF5	chr16	32516539	32516548	-	0.000	0.000	Merged-chr16-32516451-30
NR14484--MA0599.1.KLF5	chr12	76324786	76324795	+	0.000	0.000	Merged-chr12-76324931-27
NR20942--MA0741.1.KLF16	chr14	76165445	76165455	-	0.000	0.000	Merged-chr14-76165391-21
NR41977--MA0599.1.KLF5	chr3	104865488	104865497	+	0.000	0.000	Merged-chr3-104865594-1
NR1210--MA1107.1.KLF9	chr1	74794882	74794894	+	0.000	0.000	Merged-chr1-74794765-31
NR51304--MA0493.1.Klf1	chr5	119359919	119359929	-	0.000	0.000	Merged-chr5-119360019-16
NR36486--MA1107.1.KLF9	chr2	82119481	82119493	-	0.000	0.000	Merged-chr2-82119507-1
NR14381--MA0599.1.KLF5	chr12	71577500	71577509	-	0.000	0.000	Merged-chr12-71577475-38
NR42225--MA0741.1.KLF16	chr3	110141786	110141796	-	0.000	0.000	Merged-chr3-110141817-15
NR69806--MA0039.3.KLF4	chrX	56346458	56346468	-	0.000	0.000	Merged-chrX-56346415-28
NR29148--MA0741.1.KLF16	chr17	64182519	64182529	-	0.000	0.000	Merged-chr17-64182571-3
NR50143--MA0599.1.KLF5	chr5	90452978	90452987	-	0.000	0.000	Merged-chr5-90452927-18
