#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh-log2fc-1_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh-log2fc-1_dn.bed
NR68035--MA0742.1.Klf12	chr9	22468353	22468367	-	0.000	0.000	Merged-chr9-22468507-1
NR11095--MA0741.1.KLF16	chr11	75926973	75926983	+	0.000	0.000	Merged-chr11-75926776-30
NR12799--MA1107.1.KLF9	chr11	114813036	114813048	+	0.000	0.000	Merged-chr11-114812922-18
NR13155--MA0741.1.KLF16	chr11	119352857	119352867	-	0.000	0.000	Merged-chr11-119352857-1
NR1500--MA1107.1.KLF9	chr1	85720774	85720786	+	0.000	0.000	Merged-chr1-85720773-26
NR53218--MA1107.1.KLF9	chr5	134373279	134373291	+	0.000	0.000	Merged-chr5-134373166-2
NR14504--MA0741.1.KLF16	chr12	71954571	71954581	+	0.000	0.000	Merged-chr12-71954531-3
NR8679--MA0742.1.Klf12	chr10	122778137	122778151	+	0.000	0.000	Merged-chr10-122778014-1
NR52356--MA0039.3.KLF4	chr5	118589291	118589301	-	0.000	0.000	Merged-chr5-118589133-25
NR42777--MA0741.1.KLF16	chr3	115897936	115897946	+	0.000	0.000	Merged-chr3-115897908-5
NR8911--MA0599.1.KLF5	chr10	127471407	127471416	+	0.000	0.000	Merged-chr10-127471535-20
NR37660--MA1107.1.KLF9	chr2	113430869	113430881	+	0.000	0.000	Merged-chr2-113431034-10
NR68039--MA0741.1.KLF16	chr9	22468371	22468381	-	0.000	0.000	Merged-chr9-22468507-1
NR51499--MA0039.3.KLF4	chr5	99891685	99891695	+	0.000	0.000	Merged-chr5-99891648-1
NR19835--MA0742.1.Klf12	chr14	33099320	33099334	+	0.000	0.000	Merged-chr14-33099452-34
NR13493--MA0657.1.KLF13	chr12	11280078	11280095	-	0.000	0.000	Merged-chr12-11280014-10
NR27191--MA1107.1.KLF9	chr16	95243071	95243083	+	0.000	0.000	Merged-chr16-95243231-1
NR10530--MA1107.1.KLF9	chr11	61760704	61760716	-	0.000	0.000	Merged-chr11-61760771-9
NR31243--MA0599.1.KLF5	chr18	35383408	35383417	-	0.000	0.000	Merged-chr18-35383519-5
NR35226--MA0493.1.Klf1	chr2	24750200	24750210	-	0.000	0.000	Merged-chr2-24750294-26
NR22283--MA0039.3.KLF4	chr15	6622779	6622789	-	0.000	0.000	Merged-chr15-6622657-10
NR12771--MA0741.1.KLF16	chr11	114401824	114401834	-	0.000	0.000	Merged-chr11-114401705-1
NR4681--MA0493.1.Klf1	chr1	189165265	189165275	+	0.000	0.000	Merged-chr1-189165180-1
NR40178--MA1107.1.KLF9	chr2	178891776	178891788	+	0.000	0.000	Merged-chr2-178891686-1
NR38048--MA0493.1.Klf1	chr2	122789530	122789540	+	0.000	0.000	Merged-chr2-122789643-8
NR39384--MA0493.1.Klf1	chr2	161633810	161633820	-	0.000	0.000	Merged-chr2-161633712-2
NR13134--MA0741.1.KLF16	chr11	119023850	119023860	+	0.000	0.000	Merged-chr11-119023765-1
NR68045--MA0493.1.Klf1	chr9	22468430	22468440	+	0.000	0.000	Merged-chr9-22468507-1
NR35906--MA1107.1.KLF9	chr2	35729771	35729783	+	0.000	0.000	Merged-chr2-35729635-16
NR13674--MA0039.3.KLF4	chr12	21472684	21472694	+	0.000	0.000	Merged-chr12-21472738-21
NR32135--MA0741.1.KLF16	chr18	69537633	69537643	-	0.000	0.000	Merged-chr18-69537623-22
NR11606--MA0657.1.KLF13	chr11	88517191	88517208	-	0.000	0.000	Merged-chr11-88517082-7
NR28479--MA0493.1.Klf1	chr17	30575638	30575648	-	0.000	0.000	Merged-chr17-30575700-2
NR57261--MA0742.1.Klf12	chr6	120264381	120264395	-	0.000	0.000	Merged-chr6-120264409-18
NR25675--MA0493.1.Klf1	chr16	28853747	28853757	+	0.000	0.000	Merged-chr16-28853718-1
NR860--MA0493.1.Klf1	chr1	58953882	58953892	+	0.000	0.000	Merged-chr1-58953999-17
NR44775--MA1107.1.KLF9	chr4	32342538	32342550	+	0.000	0.000	Merged-chr4-32342446-3
NR42769--MA0741.1.KLF16	chr3	115897928	115897938	+	0.000	0.000	Merged-chr3-115897908-5
NR1887--MA0599.1.KLF5	chr1	106032121	106032130	+	0.000	0.000	Merged-chr1-106032051-18
NR58817--MA0599.1.KLF5	chr7	4777044	4777053	-	0.000	0.000	Merged-chr7-4777194-35
NR57078--MA0599.1.KLF5	chr6	115972920	115972929	-	0.000	0.000	Merged-chr6-115972922-11
NR52421--MA0599.1.KLF5	chr5	120576867	120576876	+	0.000	0.000	Merged-chr5-120577035-13
NR50263--MA0741.1.KLF16	chr5	44971074	44971084	+	0.000	0.000	Merged-chr5-44970910-1
NR62213--MA1107.1.KLF9	chr7	114284564	114284576	-	0.000	0.000	Merged-chr7-114284648-5
NR35905--MA0741.1.KLF16	chr2	35729772	35729782	+	0.000	0.000	Merged-chr2-35729635-16
NR15528--MA1107.1.KLF9	chr12	107953675	107953687	+	0.000	0.000	Merged-chr12-107953476-22
NR39084--MA1107.1.KLF9	chr2	154713414	154713426	+	0.000	0.000	Merged-chr2-154713279-3
NR39971--MA0493.1.Klf1	chr2	173036668	173036678	-	0.000	0.000	Merged-chr2-173036738-9
NR46746--MA0599.1.KLF5	chr4	109229939	109229948	+	0.000	0.000	Merged-chr4-109229977-29
NR28480--MA0741.1.KLF16	chr17	30575637	30575647	-	0.000	0.000	Merged-chr17-30575700-2
NR41637--MA0599.1.KLF5	chr3	87947389	87947398	+	0.000	0.000	Merged-chr3-87947580-8
NR41609--MA1107.1.KLF9	chr3	87488119	87488131	+	0.000	0.000	Merged-chr3-87488125-17
NR5422--MA0741.1.KLF16	chr10	22149876	22149886	-	0.000	0.000	Merged-chr10-22149944-1
NR874--MA0493.1.Klf1	chr1	59180245	59180255	+	0.000	0.000	Merged-chr1-59180254-19
NR43265--MA0740.1.KLF14	chr3	130819807	130819820	+	0.000	0.000	Merged-chr3-130819788-3
NR62209--MA1107.1.KLF9	chr7	114284556	114284568	-	0.000	0.000	Merged-chr7-114284648-5
NR61749--MA0741.1.KLF16	chr7	100950761	100950771	+	0.000	0.000	Merged-chr7-100950799-22
NR4377--MA1107.1.KLF9	chr1	182711606	182711618	-	0.000	0.000	Merged-chr1-182711604-2
NR8868--MA0742.1.Klf12	chr10	127151483	127151497	+	0.000	0.000	Merged-chr10-127151405-14
NR9128--MA1107.1.KLF9	chr11	3863940	3863952	-	0.000	0.000	Merged-chr11-3863952-34
NR61062--MA0599.1.KLF5	chr7	78383922	78383931	+	0.000	0.000	Merged-chr7-78384000-1
NR68034--MA0740.1.KLF14	chr9	22468354	22468367	-	0.000	0.000	Merged-chr9-22468507-1
NR51498--MA0742.1.Klf12	chr5	99891683	99891697	+	0.000	0.000	Merged-chr5-99891648-1
NR72056--MA1107.1.KLF9	chrX	57326759	57326771	-	0.000	0.000	Merged-chrX-57326687-25
NR52838--MA0741.1.KLF16	chr5	127478716	127478726	-	0.000	0.000	Merged-chr5-127478750-4
NR62240--MA0039.3.KLF4	chr7	115416121	115416131	-	0.000	0.000	Merged-chr7-115416169-1
NR18064--MA1107.1.KLF9	chr13	97287258	97287270	-	0.000	0.000	Merged-chr13-97287179-8
NR35652--MA1107.1.KLF9	chr2	31239406	31239418	-	0.000	0.000	Merged-chr2-31239481-10
NR33912--MA0741.1.KLF16	chr19	40962984	40962994	+	0.000	0.000	Merged-chr19-40963168-20
NR57996--MA0493.1.Klf1	chr6	135150462	135150472	-	0.000	0.000	Merged-chr6-135150450-14
NR68338--MA0599.1.KLF5	chr9	40997193	40997202	-	0.000	0.000	Merged-chr9-40997043-1
NR18849--MA0599.1.KLF5	chr13	114280933	114280942	-	0.000	0.000	Merged-chr13-114280997-1
NR6342--MA0039.3.KLF4	chr10	63381573	63381583	+	0.000	0.000	Merged-chr10-63381719-30
NR12792--MA1107.1.KLF9	chr11	114813022	114813034	+	0.000	0.000	Merged-chr11-114812922-18
NR1493--MA1107.1.KLF9	chr1	85720760	85720772	+	0.000	0.000	Merged-chr1-85720773-26
NR42450--MA0599.1.KLF5	chr3	103862696	103862705	+	0.000	0.000	Merged-chr3-103862515-1,Merged-chr3-103862758-3
NR5804--MA0493.1.Klf1	chr10	42849028	42849038	-	0.000	0.000	Merged-chr10-42848913-29
NR66736--MA0599.1.KLF5	chr8	113669808	113669817	-	0.000	0.000	Merged-chr8-113669969-10
NR8406--MA1107.1.KLF9	chr10	117984819	117984831	-	0.000	0.000	Merged-chr10-117984742-1
NR68355--MA1107.1.KLF9	chr9	41160885	41160897	-	0.000	0.000	Merged-chr9-41160864-12
NR59992--MA1107.1.KLF9	chr7	31053174	31053186	-	0.000	0.000	Merged-chr7-31052989-15
NR19758--MA0742.1.Klf12	chr14	30675192	30675206	-	0.000	0.000	Merged-chr14-30675172-26
NR12878--MA0493.1.Klf1	chr11	115751908	115751918	+	0.000	0.000	Merged-chr11-115751964-2
NR9353--MA0741.1.KLF16	chr11	6680674	6680684	+	0.000	0.000	Merged-chr11-6680624-1
NR56915--MA1107.1.KLF9	chr6	112162851	112162863	+	0.000	0.000	Merged-chr6-112162678-1
NR67938--MA0599.1.KLF5	chr9	21723529	21723538	+	0.000	0.000	Merged-chr9-21723653-9
NR42767--MA1107.1.KLF9	chr3	115897889	115897901	+	0.000	0.000	Merged-chr3-115897908-5
NR71428--MA1107.1.KLF9	chr9	121455040	121455052	-	0.000	0.000	Merged-chr9-121454962-55
NR54413--MA1107.1.KLF9	chr5	150894468	150894480	-	0.000	0.000	Merged-chr5-150894547-1
NR52592--MA0493.1.Klf1	chr5	123512266	123512276	-	0.000	0.000	Merged-chr5-123512374-9
NR58571--MA1107.1.KLF9	chr6	145135508	145135520	-	0.000	0.000	Merged-chr6-145135361-11
NR16217--MA0493.1.Klf1	chr13	13531065	13531075	-	0.000	0.000	Merged-chr13-13531086-27
NR35271--MA0657.1.KLF13	chr2	25170648	25170665	-	0.000	0.000	Merged-chr2-25170502-21
NR59989--MA0599.1.KLF5	chr7	31053176	31053185	-	0.000	0.000	Merged-chr7-31052989-15
NR20993--MA0657.1.KLF13	chr14	73596753	73596770	+	0.000	0.000	Merged-chr14-73596722-14
NR25627--MA1107.1.KLF9	chr16	23375105	23375117	+	0.000	0.000	Merged-chr16-23375120-32
NR79--MA0741.1.KLF16	chr1	11229580	11229590	+	0.000	0.000	Merged-chr1-11229597-37
NR41770--MA0657.1.KLF13	chr3	89911444	89911461	+	0.000	0.000	Merged-chr3-89911440-10
NR53216--MA1107.1.KLF9	chr5	134373275	134373287	+	0.000	0.000	Merged-chr5-134373166-2
NR60956--MA0741.1.KLF16	chr7	71379407	71379417	-	0.000	0.000	Merged-chr7-71379218-17
NR14503--MA0493.1.Klf1	chr12	71954570	71954580	+	0.000	0.000	Merged-chr12-71954531-3
NR46222--MA0039.3.KLF4	chr4	87669662	87669672	+	0.000	0.000	Merged-chr4-87669731-33
NR9127--MA0741.1.KLF16	chr11	3863941	3863951	-	0.000	0.000	Merged-chr11-3863952-34
NR41588--MA1107.1.KLF9	chr3	86104012	86104024	-	0.000	0.000	Merged-chr3-86103938-30
NR54795--MA0599.1.KLF5	chr6	29513369	29513378	-	0.000	0.000	Merged-chr6-29513467-24
NR55777--MA0657.1.KLF13	chr6	67146672	67146689	-	0.000	0.000	Merged-chr6-67146910-15
NR68351--MA0741.1.KLF16	chr9	41160882	41160892	-	0.000	0.000	Merged-chr9-41160864-12
NR40750--MA0599.1.KLF5	chr3	34416473	34416482	-	0.000	0.000	Merged-chr3-34416550-2
NR71810--MA0599.1.KLF5	chrX	17319516	17319525	+	0.000	0.000	Merged-chrX-17319399-10
NR61659--MA0599.1.KLF5	chr7	98995323	98995332	-	0.000	0.000	Merged-chr7-98995432-21
NR64154--MA0599.1.KLF5	chr8	12977495	12977504	+	0.000	0.000	Merged-chr8-12977424-1
NR47326--MA1107.1.KLF9	chr4	126104379	126104391	+	0.000	0.000	Merged-chr4-126104536-1
NR68382--MA0039.3.KLF4	chr9	42423779	42423789	+	0.000	0.000	Merged-chr9-42423784-11
NR47590--MA1107.1.KLF9	chr4	130802165	130802177	+	0.000	0.000	Merged-chr4-130802230-25
NR61747--MA0039.3.KLF4	chr7	100950762	100950772	+	0.000	0.000	Merged-chr7-100950799-22
NR52835--MA0599.1.KLF5	chr5	127478717	127478726	-	0.000	0.000	Merged-chr5-127478750-4
NR67844--MA0493.1.Klf1	chr9	20757374	20757384	-	0.000	0.000	Merged-chr9-20757221-14
NR67764--MA0599.1.KLF5	chr9	15004539	15004548	+	0.000	0.000	Merged-chr9-15004523-21
NR42334--MA0493.1.Klf1	chr3	101939311	101939321	+	0.000	0.000	Merged-chr3-101939314-18
NR52833--MA0740.1.KLF14	chr5	127478708	127478721	-	0.000	0.000	Merged-chr5-127478750-4
NR68047--MA1107.1.KLF9	chr9	22468430	22468442	+	0.000	0.000	Merged-chr9-22468507-1
NR13132--MA0599.1.KLF5	chr11	119023850	119023859	+	0.000	0.000	Merged-chr11-119023765-1
NR27401--MA0599.1.KLF5	chr17	5093542	5093551	+	0.000	0.000	Merged-chr17-5093524-26
NR938--MA1107.1.KLF9	chr1	62049752	62049764	+	0.000	0.000	Merged-chr1-62049803-1
NR402--MA0599.1.KLF5	chr1	36797589	36797598	+	0.000	0.000	Merged-chr1-36797700-29
NR34501--MA1107.1.KLF9	chr19	57327965	57327977	-	0.000	0.000	Merged-chr19-57327761-18
NR1701--MA0740.1.KLF14	chr1	92627901	92627914	-	0.000	0.000	Merged-chr1-92627858-2
NR33178--MA0039.3.KLF4	chr19	7118091	7118101	+	0.000	0.000	Merged-chr19-7118010-10
NR8913--MA1107.1.KLF9	chr10	127471406	127471418	+	0.000	0.000	Merged-chr10-127471535-20
NR71926--MA1107.1.KLF9	chrX	41401272	41401284	-	0.000	0.000	Merged-chrX-41401443-3
NR67736--MA0039.3.KLF4	chr9	14281779	14281789	-	0.000	0.000	Merged-chr9-14281792-3
NR65457--MA0740.1.KLF14	chr8	71654769	71654782	+	0.000	0.000	Merged-chr8-71654739-11
NR47784--MA0741.1.KLF16	chr4	133666365	133666375	-	0.000	0.000	Merged-chr4-133666445-25
NR5802--MA0740.1.KLF14	chr10	42849025	42849038	-	0.000	0.000	Merged-chr10-42848913-29
NR57084--MA1107.1.KLF9	chr6	115972938	115972950	-	0.000	0.000	Merged-chr6-115972922-11
NR41607--MA1107.1.KLF9	chr3	87488048	87488060	+	0.000	0.000	Merged-chr3-87488125-17
NR43912--MA1107.1.KLF9	chr3	148219380	148219392	-	0.000	0.000	Merged-chr3-148219203-2
NR44787--MA1107.1.KLF9	chr4	32342562	32342574	+	0.000	0.000	Merged-chr4-32342446-3
NR35273--MA0039.3.KLF4	chr2	25170652	25170662	-	0.000	0.000	Merged-chr2-25170502-21
NR49605--MA0741.1.KLF16	chr5	24351724	24351734	+	0.000	0.000	Merged-chr5-24351780-25
NR41644--MA0599.1.KLF5	chr3	87960961	87960970	+	0.000	0.000	Merged-chr3-87960988-36
NR19757--MA0740.1.KLF14	chr14	30675193	30675206	-	0.000	0.000	Merged-chr14-30675172-26
NR39078--MA1107.1.KLF9	chr2	154713402	154713414	+	0.000	0.000	Merged-chr2-154713279-3
NR876--MA1107.1.KLF9	chr1	59180245	59180257	+	0.000	0.000	Merged-chr1-59180254-19
NR80--MA1107.1.KLF9	chr1	11229579	11229591	+	0.000	0.000	Merged-chr1-11229597-37
NR35876--MA0741.1.KLF16	chr2	35259927	35259937	+	0.000	0.000	Merged-chr2-35259882-5
NR62216--MA1107.1.KLF9	chr7	114284570	114284582	-	0.000	0.000	Merged-chr7-114284648-5
NR42326--MA0740.1.KLF14	chr3	101933738	101933751	-	0.000	0.000	Merged-chr3-101933748-15
NR13907--MA0493.1.Klf1	chr12	33036351	33036361	+	0.000	0.000	Merged-chr12-33036196-25
NR68997--MA1107.1.KLF9	chr9	59565755	59565767	-	0.000	0.000	Merged-chr9-59565831-20
NR33302--MA0657.1.KLF13	chr19	10648453	10648470	-	0.000	0.000	Merged-chr19-10648246-15
NR42930--MA0741.1.KLF16	chr3	121982312	121982322	+	0.000	0.000	Merged-chr3-121982250-28
NR44484--MA0599.1.KLF5	chr4	8913759	8913768	-	0.000	0.000	Merged-chr4-8913815-2
NR56034--MA0741.1.KLF16	chr6	83456836	83456846	-	0.000	0.000	Merged-chr6-83457033-1
NR43908--MA1107.1.KLF9	chr3	148219372	148219384	-	0.000	0.000	Merged-chr3-148219203-2
NR35875--MA0599.1.KLF5	chr2	35259927	35259936	+	0.000	0.000	Merged-chr2-35259882-5
NR10365--MA0599.1.KLF5	chr11	58199548	58199557	+	0.000	0.000	Merged-chr11-58199630-58
NR49770--MA0741.1.KLF16	chr5	27995452	27995462	-	0.000	0.000	Merged-chr5-27995403-19
NR41517--MA0741.1.KLF16	chr3	82365265	82365275	-	0.000	0.000	Merged-chr3-82365236-33
NR20367--MA0039.3.KLF4	chr14	55086052	55086062	+	0.000	0.000	Merged-chr14-55086185-11
NR18129--MA0039.3.KLF4	chr13	97790020	97790030	+	0.000	0.000	Merged-chr13-97790032-25
NR41424--MA1107.1.KLF9	chr3	79129202	79129214	-	0.000	0.000	Merged-chr3-79129160-12
NR46221--MA0599.1.KLF5	chr4	87669661	87669670	+	0.000	0.000	Merged-chr4-87669731-33
NR56586--MA1107.1.KLF9	chr6	97487826	97487838	-	0.000	0.000	Merged-chr6-97487837-16
NR56032--MA0599.1.KLF5	chr6	83456837	83456846	-	0.000	0.000	Merged-chr6-83457033-1
NR61067--MA0741.1.KLF16	chr7	78383924	78383934	+	0.000	0.000	Merged-chr7-78384000-1
NR9083--MA0599.1.KLF5	chr10	130434341	130434350	+	0.000	0.000	Merged-chr10-130434426-5
NR13552--MA0741.1.KLF16	chr12	16258507	16258517	+	0.000	0.000	Merged-chr12-16258722-16
NR59736--MA0599.1.KLF5	chr7	28440986	28440995	+	0.000	0.000	Merged-chr7-28440989-32
NR19843--MA0741.1.KLF16	chr14	33099321	33099331	+	0.000	0.000	Merged-chr14-33099452-34
NR42327--MA0657.1.KLF13	chr3	101933735	101933752	-	0.000	0.000	Merged-chr3-101933748-15
NR44928--MA0599.1.KLF5	chr4	40236981	40236990	-	0.000	0.000	Merged-chr4-40236961-8
NR56913--MA1107.1.KLF9	chr6	112162847	112162859	+	0.000	0.000	Merged-chr6-112162678-1
NR35683--MA0599.1.KLF5	chr2	31950192	31950201	-	0.000	0.000	Merged-chr2-31950269-16
NR41605--MA0741.1.KLF16	chr3	87488049	87488059	+	0.000	0.000	Merged-chr3-87488125-17
NR4179--MA1107.1.KLF9	chr1	178959913	178959925	-	0.000	0.000	Merged-chr1-178959718-2
NR24648--MA0599.1.KLF5	chr15	98793346	98793355	+	0.000	0.000	Merged-chr15-98793364-7
NR19176--MA0599.1.KLF5	chr14	8608688	8608697	-	0.000	0.000	Merged-chr14-8608793-20
NR71784--MA1107.1.KLF9	chrX	12151847	12151859	+	0.000	0.000	Merged-chrX-12151801-24
NR61746--MA0599.1.KLF5	chr7	100950761	100950770	+	0.000	0.000	Merged-chr7-100950799-22
NR54293--MA0741.1.KLF16	chr5	149320905	149320915	+	0.000	0.000	Merged-chr5-149320865-18
NR33305--MA0742.1.Klf12	chr19	10742351	10742365	+	0.000	0.000	Merged-chr19-10742399-21
NR61069--MA1107.1.KLF9	chr7	78383921	78383933	+	0.000	0.000	Merged-chr7-78384000-1
NR8871--MA0741.1.KLF16	chr10	127151484	127151494	+	0.000	0.000	Merged-chr10-127151405-14
NR42556--MA0599.1.KLF5	chr3	107185798	107185807	+	0.000	0.000	Merged-chr3-107185785-15
NR8405--MA0493.1.Klf1	chr10	117984821	117984831	-	0.000	0.000	Merged-chr10-117984742-1
NR57251--MA1107.1.KLF9	chr6	120006492	120006504	+	0.000	0.000	Merged-chr6-120006378-7
NR50635--MA0599.1.KLF5	chr5	64435676	64435685	+	0.000	0.000	Merged-chr5-64435633-23
NR46794--MA0493.1.Klf1	chr4	111435252	111435262	-	0.000	0.000	Merged-chr4-111435287-1
NR56909--MA1107.1.KLF9	chr6	112162839	112162851	+	0.000	0.000	Merged-chr6-112162678-1
NR59991--MA0493.1.Klf1	chr7	31053176	31053186	-	0.000	0.000	Merged-chr7-31052989-15
NR871--MA0742.1.Klf12	chr1	59180245	59180259	+	0.000	0.000	Merged-chr1-59180254-19
NR14505--MA1107.1.KLF9	chr12	71954570	71954582	+	0.000	0.000	Merged-chr12-71954531-3
NR47724--MA0657.1.KLF13	chr4	133039341	133039358	+	0.000	0.000	Merged-chr4-133039433-1
NR33177--MA0599.1.KLF5	chr19	7118066	7118075	-	0.000	0.000	Merged-chr19-7118010-10
NR58569--MA0741.1.KLF16	chr6	145135518	145135528	+	0.000	0.000	Merged-chr6-145135361-11
NR59990--MA0039.3.KLF4	chr7	31053174	31053184	-	0.000	0.000	Merged-chr7-31052989-15
NR67735--MA0599.1.KLF5	chr9	14281781	14281790	-	0.000	0.000	Merged-chr9-14281792-3
NR78--MA0742.1.Klf12	chr1	11229579	11229593	+	0.000	0.000	Merged-chr1-11229597-37
NR46840--MA0741.1.KLF16	chr4	114418508	114418518	+	0.000	0.000	Merged-chr4-114418502-2
NR875--MA0741.1.KLF16	chr1	59180246	59180256	+	0.000	0.000	Merged-chr1-59180254-19
NR9638--MA1107.1.KLF9	chr11	24252517	24252529	+	0.000	0.000	Merged-chr11-24252496-5
NR62714--MA0039.3.KLF4	chr7	125620284	125620294	-	0.000	0.000	Merged-chr7-125620287-12
NR1501--MA1107.1.KLF9	chr1	85720776	85720788	+	0.000	0.000	Merged-chr1-85720773-26
NR53219--MA1107.1.KLF9	chr5	134373281	134373293	+	0.000	0.000	Merged-chr5-134373166-2
NR49560--MA0740.1.KLF14	chr5	22740219	22740232	-	0.000	0.000	Merged-chr5-22740212-9
NR19762--MA1107.1.KLF9	chr14	30675194	30675206	-	0.000	0.000	Merged-chr14-30675172-26
NR57265--MA1107.1.KLF9	chr6	120264383	120264395	-	0.000	0.000	Merged-chr6-120264409-18
NR8683--MA0493.1.Klf1	chr10	122778137	122778147	+	0.000	0.000	Merged-chr10-122778014-1
NR61660--MA0039.3.KLF4	chr7	98995321	98995331	-	0.000	0.000	Merged-chr7-98995432-21
NR58819--MA0741.1.KLF16	chr7	4777059	4777069	-	0.000	0.000	Merged-chr7-4777194-35
NR35272--MA0742.1.Klf12	chr2	25170650	25170664	-	0.000	0.000	Merged-chr2-25170502-21
NR20994--MA0742.1.Klf12	chr14	73596754	73596768	+	0.000	0.000	Merged-chr14-73596722-14
NR12361--MA0039.3.KLF4	chr11	103351167	103351177	+	0.000	0.000	Merged-chr11-103350991-5
NR1846--MA1107.1.KLF9	chr1	98088160	98088172	-	0.000	0.000	Merged-chr1-98088226-2
NR61311--MA0039.3.KLF4	chr7	82834688	82834698	+	0.000	0.000	Merged-chr7-82834673-11
NR44780--MA1107.1.KLF9	chr4	32342548	32342560	+	0.000	0.000	Merged-chr4-32342446-3
NR53950--MA0599.1.KLF5	chr5	142926603	142926612	-	0.000	0.000	Merged-chr5-142926803-39
NR40944--MA0039.3.KLF4	chr3	50474769	50474779	+	0.000	0.000	Merged-chr3-50474670-1
NR19761--MA0741.1.KLF16	chr14	30675195	30675205	-	0.000	0.000	Merged-chr14-30675172-26
NR40179--MA1107.1.KLF9	chr2	178891778	178891790	+	0.000	0.000	Merged-chr2-178891686-1
NR21099--MA0742.1.Klf12	chr14	76001934	76001948	-	0.000	0.000	Merged-chr14-76001968-11
NR60114--MA0039.3.KLF4	chr7	37978643	37978653	+	0.000	0.000	Merged-chr7-37978660-9
NR34760--MA0599.1.KLF5	chr2	5747699	5747708	-	0.000	0.000	Merged-chr2-5747765-15
NR37657--MA1107.1.KLF9	chr2	113430863	113430875	+	0.000	0.000	Merged-chr2-113431034-10
NR39080--MA1107.1.KLF9	chr2	154713406	154713418	+	0.000	0.000	Merged-chr2-154713279-3
NR28664--MA0741.1.KLF16	chr17	34127649	34127659	+	0.000	0.000	Merged-chr17-34127670-6
NR44776--MA1107.1.KLF9	chr4	32342540	32342552	+	0.000	0.000	Merged-chr4-32342446-3
NR13904--MA0742.1.Klf12	chr12	33036351	33036365	+	0.000	0.000	Merged-chr12-33036196-25
NR68856--MA1107.1.KLF9	chr9	56325861	56325873	+	0.000	0.000	Merged-chr9-56325915-29
NR57079--MA0599.1.KLF5	chr6	115972940	115972949	-	0.000	0.000	Merged-chr6-115972922-11
NR55775--MA0039.3.KLF4	chr6	67129048	67129058	+	0.000	0.000	Merged-chr6-67129210-17
NR41763--MA0742.1.Klf12	chr3	89911329	89911343	-	0.000	0.000	Merged-chr3-89911440-10
NR10119--MA0740.1.KLF14	chr11	52248931	52248944	-	0.000	0.000	Merged-chr11-52248814-1
NR59026--MA0599.1.KLF5	chr7	16129681	16129690	+	0.000	0.000	Merged-chr7-16129723-14
NR62214--MA1107.1.KLF9	chr7	114284566	114284578	-	0.000	0.000	Merged-chr7-114284648-5
NR39085--MA1107.1.KLF9	chr2	154713416	154713428	+	0.000	0.000	Merged-chr2-154713279-3
NR69082--MA1107.1.KLF9	chr9	62261188	62261200	-	0.000	0.000	Merged-chr9-62261115-16
NR13908--MA0741.1.KLF16	chr12	33036352	33036362	+	0.000	0.000	Merged-chr12-33036196-25
NR45451--MA0599.1.KLF5	chr4	49626503	49626512	-	0.000	0.000	Merged-chr4-49626526-1
NR13909--MA1107.1.KLF9	chr12	33036351	33036363	+	0.000	0.000	Merged-chr12-33036196-25
NR14569--MA1107.1.KLF9	chr12	74009609	74009621	+	0.000	0.000	Merged-chr12-74009516-16
NR19830--MA0740.1.KLF14	chr14	33099300	33099313	+	0.000	0.000	Merged-chr14-33099452-34
NR15360--MA0741.1.KLF16	chr12	104263601	104263611	+	0.000	0.000	Merged-chr12-104263435-1
NR41767--MA0741.1.KLF16	chr3	89911332	89911342	-	0.000	0.000	Merged-chr3-89911440-10
NR58826--MA1107.1.KLF9	chr7	4777375	4777387	+	0.000	0.000	Merged-chr7-4777194-35
NR62250--MA1107.1.KLF9	chr7	115543709	115543721	+	0.000	0.000	Merged-chr7-115543677-6
NR1845--MA0741.1.KLF16	chr1	98088159	98088169	-	0.000	0.000	Merged-chr1-98088226-2
NR870--MA0740.1.KLF14	chr1	59180245	59180258	+	0.000	0.000	Merged-chr1-59180254-19
NR35742--MA1107.1.KLF9	chr2	32553886	32553898	-	0.000	0.000	Merged-chr2-32553962-47
NR31169--MA0599.1.KLF5	chr18	34119163	34119172	+	0.000	0.000	Merged-chr18-34119023-1
NR50950--MA0599.1.KLF5	chr5	75155859	75155868	+	0.000	0.000	Merged-chr5-75155749-2
NR4378--MA1107.1.KLF9	chr1	182711608	182711620	-	0.000	0.000	Merged-chr1-182711604-2
NR61063--MA0599.1.KLF5	chr7	78383928	78383937	+	0.000	0.000	Merged-chr7-78384000-1
NR68996--MA0493.1.Klf1	chr9	59565757	59565767	-	0.000	0.000	Merged-chr9-59565831-20
NR8685--MA0741.1.KLF16	chr10	122778138	122778148	+	0.000	0.000	Merged-chr10-122778014-1
NR60954--MA0740.1.KLF14	chr7	71379405	71379418	-	0.000	0.000	Merged-chr7-71379218-17
NR34502--MA0741.1.KLF16	chr19	57343924	57343934	+	0.000	0.000	Merged-chr19-57344006-22
