#Name (cmd = mergePeaks -d 200 -cobound 1 ./2_mpbs_Klf/WT_Tfh_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-log2fc-1_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_1_selected/log2fc_1_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-log2fc-1_dn.bed
NR68725--MA1107.1.KLF9	chr9	51162040	51162052	-	0.000	0.000	Merged-chr9-51161990-29
NR21110--MA0599.1.KLF5	chr14	76165439	76165448	-	0.000	0.000	Merged-chr14-76165391-21
NR69909--MA1107.1.KLF9	chr9	85319698	85319710	+	0.000	0.000	Merged-chr9-85319747-2
NR23249--MA0493.1.Klf1	chr15	66558861	66558871	-	0.000	0.000	Merged-chr15-66559012-25
NR11606--MA0657.1.KLF13	chr11	88517191	88517208	-	0.000	0.000	Merged-chr11-88517082-7
NR55574--MA0599.1.KLF5	chr6	55511906	55511915	-	0.000	0.000	Merged-chr6-55511868-6
NR36343--MA0657.1.KLF13	chr2	60693657	60693674	-	0.000	0.000	Merged-chr2-60693604-10
NR18015--MA0599.1.KLF5	chr13	95063723	95063732	-	0.000	0.000	Merged-chr13-95063599-48
NR71489--MA1107.1.KLF9	chr9	123229919	123229931	+	0.000	0.000	Merged-chr9-123229915-16
NR23211--MA0741.1.KLF16	chr15	64113262	64113272	+	0.000	0.000	Merged-chr15-64113403-29
NR67985--MA0493.1.Klf1	chr9	21962591	21962601	+	0.000	0.000	Merged-chr9-21962533-26
NR55471--MA0599.1.KLF5	chr6	53038238	53038247	+	0.000	0.000	Merged-chr6-53038389-13
NR25675--MA0493.1.Klf1	chr16	28853747	28853757	+	0.000	0.000	Merged-chr16-28853718-1
NR43373--MA0599.1.KLF5	chr3	132928115	132928124	-	0.000	0.000	Merged-chr3-132927951-20
NR628--MA0599.1.KLF5	chr1	43469054	43469063	+	0.000	0.000	Merged-chr1-43469252-2
NR42769--MA0741.1.KLF16	chr3	115897928	115897938	+	0.000	0.000	Merged-chr3-115897908-5
NR19444--MA1107.1.KLF9	chr14	21078650	21078662	-	0.000	0.000	Merged-chr14-21078723-20
NR1887--MA0599.1.KLF5	chr1	106032121	106032130	+	0.000	0.000	Merged-chr1-106032051-18
NR5605--MA0741.1.KLF16	chr10	37207073	37207083	-	0.000	0.000	Merged-chr10-37207171-14
NR12971--MA0599.1.KLF5	chr11	116869776	116869785	-	0.000	0.000	Merged-chr11-116869693-21
NR43800--MA0741.1.KLF16	chr3	145613473	145613483	+	0.000	0.000	Merged-chr3-145613509-1
NR25777--MA0039.3.KLF4	chr16	32229247	32229257	-	0.000	0.000	Merged-chr16-32229198-4
NR44511--MA0741.1.KLF16	chr4	10974815	10974825	+	0.000	0.000	Merged-chr4-10974743-13
NR18836--MA0741.1.KLF16	chr13	114086372	114086382	+	0.000	0.000	Merged-chr13-114086496-8
NR16885--MA0741.1.KLF16	chr13	49249004	49249014	-	0.000	0.000	Merged-chr13-49249137-9
NR30054--MA1107.1.KLF9	chr17	74354606	74354618	+	0.000	0.000	Merged-chr17-74354475-5
NR14810--MA0741.1.KLF16	chr12	84851596	84851606	+	0.000	0.000	Merged-chr12-84851532-12
NR24137--MA1107.1.KLF9	chr15	86309685	86309697	-	0.000	0.000	Merged-chr15-86309591-12
NR57078--MA0599.1.KLF5	chr6	115972920	115972929	-	0.000	0.000	Merged-chr6-115972922-11
NR49572--MA0599.1.KLF5	chr5	23256312	23256321	+	0.000	0.000	Merged-chr5-23256254-4
NR69063--MA1107.1.KLF9	chr9	61715235	61715247	-	0.000	0.000	Merged-chr9-61715160-12
NR2842--MA0493.1.Klf1	chr1	143941593	143941603	+	0.000	0.000	Merged-chr1-143941609-14
NR6516--MA1107.1.KLF9	chr10	69571690	69571702	-	0.000	0.000	Merged-chr10-69571391-44
NR57946--MA0493.1.Klf1	chr6	134450908	134450918	-	0.000	0.000	Merged-chr6-134450954-21
NR62213--MA1107.1.KLF9	chr7	114284564	114284576	-	0.000	0.000	Merged-chr7-114284648-5
NR4237--MA0740.1.KLF14	chr1	180483485	180483498	+	0.000	0.000	Merged-chr1-180483466-4
NR67611--MA0657.1.KLF13	chr8	128333488	128333505	-	0.000	0.000	Merged-chr8-128333532-18
NR44655--MA0493.1.Klf1	chr4	16739978	16739988	-	0.000	0.000	Merged-chr4-16739896-7
NR37314--MA0741.1.KLF16	chr2	102049966	102049976	+	0.000	0.000	Merged-chr2-102050053-17
NR14714--MA0741.1.KLF16	chr12	80885708	80885718	-	0.000	0.000	Merged-chr12-80885869-36
NR23853--MA1107.1.KLF9	chr15	81033331	81033343	+	0.000	0.000	Merged-chr15-81033220-15
NR66014--MA0740.1.KLF14	chr8	88604327	88604340	-	0.000	0.000	Merged-chr8-88604204-17
NR36345--MA0741.1.KLF16	chr2	60693662	60693672	-	0.000	0.000	Merged-chr2-60693604-10
NR13269--MA0741.1.KLF16	chr11	120981077	120981087	+	0.000	0.000	Merged-chr11-120981125-9
NR67267--MA0741.1.KLF16	chr8	122769457	122769467	-	0.000	0.000	Merged-chr8-122769435-21
NR51905--MA0742.1.Klf12	chr5	111298863	111298877	-	0.000	0.000	Merged-chr5-111298964-4
NR828--MA0039.3.KLF4	chr1	55372818	55372828	+	0.000	0.000	Merged-chr1-55372833-8
NR22442--MA0599.1.KLF5	chr15	25673781	25673790	+	0.000	0.000	Merged-chr15-25673661-24
NR2640--MA1107.1.KLF9	chr1	135829019	135829031	-	0.000	0.000	Merged-chr1-135829093-15
NR57978--MA0599.1.KLF5	chr6	134981448	134981457	-	0.000	0.000	Merged-chr6-134981456-22
NR23062--MA0741.1.KLF16	chr15	58595076	58595086	+	0.000	0.000	Merged-chr15-58595150-15
NR43475--MA1107.1.KLF9	chr3	135579479	135579491	-	0.000	0.000	Merged-chr3-135579457-44
NR34848--MA1107.1.KLF9	chr2	11173718	11173730	+	0.000	0.000	Merged-chr2-11173621-55
NR59468--MA0741.1.KLF16	chr7	25082746	25082756	-	0.000	0.000	Merged-chr7-25082743-14
NR41115--MA0740.1.KLF14	chr3	55688150	55688163	-	0.000	0.000	Merged-chr3-55687980-1
NR9706--MA0741.1.KLF16	chr11	31169346	31169356	+	0.000	0.000	Merged-chr11-31169541-9
NR29170--MA1107.1.KLF9	chr17	46933195	46933207	-	0.000	0.000	Merged-chr17-46933316-17
NR36258--MA0742.1.Klf12	chr2	57253108	57253122	-	0.000	0.000	Merged-chr2-57253205-15
NR10316--MA1107.1.KLF9	chr11	57791222	57791234	+	0.000	0.000	Merged-chr11-57791276-17
NR39533--MA0599.1.KLF5	chr2	165854761	165854770	-	0.000	0.000	Merged-chr2-165854688-17
NR17848--MA0740.1.KLF14	chr13	89521652	89521665	+	0.000	0.000	Merged-chr13-89521757-30
NR58051--MA0493.1.Klf1	chr6	136547180	136547190	-	0.000	0.000	Merged-chr6-136547260-16
NR50752--MA0741.1.KLF16	chr5	65950933	65950943	-	0.000	0.000	Merged-chr5-65951105-46
NR7407--MA0741.1.KLF16	chr10	84440711	84440721	+	0.000	0.000	Merged-chr10-84440807-71
NR67480--MA0599.1.KLF5	chr8	126539620	126539629	-	0.000	0.000	Merged-chr8-126539798-23
NR16613--MA0039.3.KLF4	chr13	38145172	38145182	+	0.000	0.000	Merged-chr13-38145291-8
NR15331--MA1107.1.KLF9	chr12	102703862	102703874	-	0.000	0.000	Merged-chr12-102703809-1
NR14493--MA0599.1.KLF5	chr12	71577575	71577584	-	0.000	0.000	Merged-chr12-71577475-38
NR24383--MA0039.3.KLF4	chr15	93443915	93443925	+	0.000	0.000	Merged-chr15-93443797-12
NR39029--MA0742.1.Klf12	chr2	153325875	153325889	-	0.000	0.000	Merged-chr2-153325949-22
NR46746--MA0599.1.KLF5	chr4	109229939	109229948	+	0.000	0.000	Merged-chr4-109229977-29
NR41637--MA0599.1.KLF5	chr3	87947389	87947398	+	0.000	0.000	Merged-chr3-87947580-8
NR41761--MA1107.1.KLF9	chr3	89896721	89896733	+	0.000	0.000	Merged-chr3-89896775-17
NR31269--MA0740.1.KLF14	chr18	35830178	35830191	+	0.000	0.000	Merged-chr18-35830192-19
NR7406--MA0599.1.KLF5	chr10	84440711	84440720	+	0.000	0.000	Merged-chr10-84440807-71
NR56690--MA1107.1.KLF9	chr6	100072810	100072822	-	0.000	0.000	Merged-chr6-100072784-7
NR5836--MA0741.1.KLF16	chr10	43706318	43706328	-	0.000	0.000	Merged-chr10-43706280-54
NR61329--MA0039.3.KLF4	chr7	83649043	83649053	+	0.000	0.000	Merged-chr7-83649000-10
NR48908--MA0599.1.KLF5	chr4	152247436	152247445	+	0.000	0.000	Merged-chr4-152247398-23
NR66810--MA1107.1.KLF9	chr8	115531466	115531478	+	0.000	0.000	Merged-chr8-115531430-21
NR43265--MA0740.1.KLF14	chr3	130819807	130819820	+	0.000	0.000	Merged-chr3-130819788-3
NR62209--MA1107.1.KLF9	chr7	114284556	114284568	-	0.000	0.000	Merged-chr7-114284648-5
NR29908--MA0741.1.KLF16	chr17	71118812	71118822	-	0.000	0.000	Merged-chr17-71118704-30
NR33933--MA0741.1.KLF16	chr19	41323517	41323527	-	0.000	0.000	Merged-chr19-41323479-14
NR22590--MA0599.1.KLF5	chr15	34096547	34096556	-	0.000	0.000	Merged-chr15-34096594-23
NR42909--MA0039.3.KLF4	chr3	121312580	121312590	+	0.000	0.000	Merged-chr3-121312656-21
NR54821--MA0740.1.KLF14	chr6	29853647	29853660	-	0.000	0.000	Merged-chr6-29853688-66
NR16354--MA0741.1.KLF16	chr13	24547220	24547230	-	0.000	0.000	Merged-chr13-24547194-39
NR2645--MA1107.1.KLF9	chr1	135829029	135829041	-	0.000	0.000	Merged-chr1-135829093-15
NR63015--MA0741.1.KLF16	chr7	129774305	129774315	+	0.000	0.000	Merged-chr7-129774380-36
NR35594--MA0741.1.KLF16	chr2	30472068	30472078	+	0.000	0.000	Merged-chr2-30472114-26
NR61062--MA0599.1.KLF5	chr7	78383922	78383931	+	0.000	0.000	Merged-chr7-78384000-1
NR67769--MA0741.1.KLF16	chr9	15014179	15014189	-	0.000	0.000	Merged-chr9-15014101-6
NR64654--MA0599.1.KLF5	chr8	36248437	36248446	+	0.000	0.000	Merged-chr8-36248253-9
NR19565--MA0039.3.KLF4	chr14	25189490	25189500	+	0.000	0.000	Merged-chr14-25189493-18
NR7660--MA1107.1.KLF9	chr10	89764352	89764364	-	0.000	0.000	Merged-chr10-89764216-3
NR2338--MA0742.1.Klf12	chr1	128713043	128713057	+	0.000	0.000	Merged-chr1-128713010-21
NR28520--MA0493.1.Klf1	chr17	31693554	31693564	-	0.000	0.000	Merged-chr17-31693537-59
NR56708--MA0741.1.KLF16	chr6	100363907	100363917	+	0.000	0.000	Merged-chr6-100363925-10
NR6464--MA0599.1.KLF5	chr10	68300308	68300317	+	0.000	0.000	Merged-chr10-68300314-9
NR63205--MA1107.1.KLF9	chr7	132824632	132824644	+	0.000	0.000	Merged-chr7-132824609-20
NR3350--MA0742.1.Klf12	chr1	157555236	157555250	+	0.000	0.000	Merged-chr1-157555103-45
NR31472--MA0741.1.KLF16	chr18	46446845	46446855	+	0.000	0.000	Merged-chr18-46446812-2
NR23216--MA0741.1.KLF16	chr15	64113267	64113277	+	0.000	0.000	Merged-chr15-64113403-29
NR72548--MA0657.1.KLF13	chrX	135569669	135569686	+	0.000	0.000	Merged-chrX-135569626-23
NR31809--MA0741.1.KLF16	chr18	62267377	62267387	-	0.000	0.000	Merged-chr18-62267467-16
NR11058--MA0741.1.KLF16	chr11	75571460	75571470	-	0.000	0.000	Merged-chr11-75571465-10
NR14807--MA0599.1.KLF5	chr12	84851596	84851605	+	0.000	0.000	Merged-chr12-84851532-12
NR6095--MA0740.1.KLF14	chr10	59921282	59921295	-	0.000	0.000	Merged-chr10-59921087-38
NR56686--MA1107.1.KLF9	chr6	100072802	100072814	-	0.000	0.000	Merged-chr6-100072784-7
NR463--MA0599.1.KLF5	chr1	38395439	38395448	+	0.000	0.000	Merged-chr1-38395375-19
NR14713--MA0599.1.KLF5	chr12	80885709	80885718	-	0.000	0.000	Merged-chr12-80885869-36
NR72056--MA1107.1.KLF9	chrX	57326759	57326771	-	0.000	0.000	Merged-chrX-57326687-25
NR52838--MA0741.1.KLF16	chr5	127478716	127478726	-	0.000	0.000	Merged-chr5-127478750-4
NR31396--MA0493.1.Klf1	chr18	41753031	41753041	-	0.000	0.000	Merged-chr18-41752958-32
NR62240--MA0039.3.KLF4	chr7	115416121	115416131	-	0.000	0.000	Merged-chr7-115416169-1
NR34772--MA0039.3.KLF4	chr2	6379104	6379114	+	0.000	0.000	Merged-chr2-6378947-26
NR18064--MA1107.1.KLF9	chr13	97287258	97287270	-	0.000	0.000	Merged-chr13-97287179-8
NR16351--MA0599.1.KLF5	chr13	24547221	24547230	-	0.000	0.000	Merged-chr13-24547194-39
NR1565--MA0741.1.KLF16	chr1	87847400	87847410	-	0.000	0.000	Merged-chr1-87847290-68
NR10313--MA0741.1.KLF16	chr11	57791223	57791233	+	0.000	0.000	Merged-chr11-57791276-17
NR41116--MA0657.1.KLF13	chr3	55688147	55688164	-	0.000	0.000	Merged-chr3-55687980-1
NR26683--MA0741.1.KLF16	chr16	76283302	76283312	+	0.000	0.000	Merged-chr16-76283420-1
NR57503--MA0742.1.Klf12	chr6	125229075	125229089	-	0.000	0.000	Merged-chr6-125228994-3
NR9828--MA0599.1.KLF5	chr11	35838498	35838507	-	0.000	0.000	Merged-chr11-35838525-24
NR532--MA0741.1.KLF16	chr1	39762214	39762224	+	0.000	0.000	Merged-chr1-39762027-2
NR55162--MA1107.1.KLF9	chr6	43619511	43619523	+	0.000	0.000	Merged-chr6-43619418-19
NR17849--MA0657.1.KLF13	chr13	89521651	89521668	+	0.000	0.000	Merged-chr13-89521757-30
NR47195--MA1107.1.KLF9	chr4	122829452	122829464	-	0.000	0.000	Merged-chr4-122829434-12
NR72343--MA0740.1.KLF14	chrX	99042583	99042596	-	0.000	0.000	Merged-chrX-99042663-22
NR57996--MA0493.1.Klf1	chr6	135150462	135150472	-	0.000	0.000	Merged-chr6-135150450-14
NR71648--MA0599.1.KLF5	chrX	7657349	7657358	+	0.000	0.000	Merged-chrX-7657381-29
NR12973--MA0741.1.KLF16	chr11	116869768	116869778	-	0.000	0.000	Merged-chr11-116869693-21
NR30382--MA0742.1.Klf12	chr17	83148733	83148747	+	0.000	0.000	Merged-chr17-83148588-10
NR61109--MA0741.1.KLF16	chr7	79536235	79536245	+	0.000	0.000	Merged-chr7-79536349-24
NR39661--MA0741.1.KLF16	chr2	167713156	167713166	-	0.000	0.000	Merged-chr2-167713112-41
NR67493--MA1107.1.KLF9	chr8	126864493	126864505	+	0.000	0.000	Merged-chr8-126864545-1
NR2566--MA0599.1.KLF5	chr1	134332981	134332990	-	0.000	0.000	Merged-chr1-134332992-10
NR11251--MA0599.1.KLF5	chr11	78690770	78690779	+	0.000	0.000	Merged-chr11-78690691-3
NR45002--MA1107.1.KLF9	chr4	41295618	41295630	+	0.000	0.000	Merged-chr4-41295781-15
NR5262--MA0493.1.Klf1	chr10	13475325	13475335	+	0.000	0.000	Merged-chr10-13475400-5
NR69440--MA1107.1.KLF9	chr9	72400789	72400801	+	0.000	0.000	Merged-chr9-72400723-1
NR42164--MA0741.1.KLF16	chr3	98086073	98086083	-	0.000	0.000	Merged-chr3-98085981-10
NR66194--MA0599.1.KLF5	chr8	95154909	95154918	+	0.000	0.000	Merged-chr8-95154872-23
NR9832--MA0493.1.Klf1	chr11	35838498	35838508	-	0.000	0.000	Merged-chr11-35838525-24
NR18849--MA0599.1.KLF5	chr13	114280933	114280942	-	0.000	0.000	Merged-chr13-114280997-1
NR34333--MA0740.1.KLF14	chr19	53491668	53491681	+	0.000	0.000	Merged-chr19-53491759-39
NR24408--MA0599.1.KLF5	chr15	93756158	93756167	+	0.000	0.000	Merged-chr15-93756205-23
NR47744--MA0741.1.KLF16	chr4	133095385	133095395	-	0.000	0.000	Merged-chr4-133095471-9
NR27242--MA1107.1.KLF9	chr16	96208435	96208447	-	0.000	0.000	Merged-chr16-96208613-13
NR41561--MA0493.1.Klf1	chr3	84477663	84477673	+	0.000	0.000	Merged-chr3-84477603-8
NR70580--MA0493.1.Klf1	chr9	106071859	106071869	+	0.000	0.000	Merged-chr9-106071900-22
NR5603--MA0599.1.KLF5	chr10	37207074	37207083	-	0.000	0.000	Merged-chr10-37207171-14
NR36297--MA0741.1.KLF16	chr2	59332578	59332588	+	0.000	0.000	Merged-chr2-59332590-12
NR36294--MA0039.3.KLF4	chr2	59332403	59332413	-	0.000	0.000	Merged-chr2-59332590-12
NR20965--MA1107.1.KLF9	chr14	72983653	72983665	-	0.000	0.000	Merged-chr14-72983519-34
NR55741--MA0599.1.KLF5	chr6	66059975	66059984	+	0.000	0.000	Merged-chr6-66059821-1
NR54822--MA0657.1.KLF13	chr6	29853644	29853661	-	0.000	0.000	Merged-chr6-29853688-66
NR64574--MA0599.1.KLF5	chr8	33902977	33902986	-	0.000	0.000	Merged-chr8-33902890-33
NR51568--MA0039.3.KLF4	chr5	100929922	100929932	+	0.000	0.000	Merged-chr5-100929891-31
NR35172--MA0741.1.KLF16	chr2	22957662	22957672	-	0.000	0.000	Merged-chr2-22957628-19
NR9836--MA1107.1.KLF9	chr11	35838496	35838508	-	0.000	0.000	Merged-chr11-35838525-24
NR65632--MA0493.1.Klf1	chr8	77383805	77383815	+	0.000	0.000	Merged-chr8-77383968-15
NR5804--MA0493.1.Klf1	chr10	42849028	42849038	-	0.000	0.000	Merged-chr10-42848913-29
NR25507--MA0741.1.KLF16	chr16	18733523	18733533	+	0.000	0.000	Merged-chr16-18733506-32
NR56710--MA0599.1.KLF5	chr6	100390398	100390407	+	0.000	0.000	Merged-chr6-100390476-26
NR17405--MA0493.1.Klf1	chr13	65070137	65070147	+	0.000	0.000	Merged-chr13-65070187-24
NR9831--MA0039.3.KLF4	chr11	35838507	35838517	-	0.000	0.000	Merged-chr11-35838525-24
NR66193--MA1107.1.KLF9	chr8	95149675	95149687	-	0.000	0.000	Merged-chr8-95149594-5
NR46344--MA0599.1.KLF5	chr4	98243937	98243946	+	0.000	0.000	Merged-chr4-98243867-45
NR55785--MA0657.1.KLF13	chr6	67318013	67318030	-	0.000	0.000	Merged-chr6-67318064-30
NR23208--MA0741.1.KLF16	chr15	64113259	64113269	+	0.000	0.000	Merged-chr15-64113403-29
NR14399--MA1107.1.KLF9	chr12	69502003	69502015	-	0.000	0.000	Merged-chr12-69501974-43
NR33916--MA1107.1.KLF9	chr19	41031265	41031277	-	0.000	0.000	Merged-chr19-41031181-46
NR41560--MA0039.3.KLF4	chr3	84477665	84477675	+	0.000	0.000	Merged-chr3-84477603-8
NR17507--MA0039.3.KLF4	chr13	70600157	70600167	-	0.000	0.000	Merged-chr13-70600282-8
NR68355--MA1107.1.KLF9	chr9	41160885	41160897	-	0.000	0.000	Merged-chr9-41160864-12
NR50044--MA0039.3.KLF4	chr5	35789746	35789756	-	0.000	0.000	Merged-chr5-35789877-12
NR25616--MA0741.1.KLF16	chr16	23100321	23100331	+	0.000	0.000	Merged-chr16-23100189-17
NR33396--MA0741.1.KLF16	chr19	16373320	16373330	+	0.000	0.000	Merged-chr19-16373273-16
NR10401--MA0741.1.KLF16	chr11	59787733	59787743	+	0.000	0.000	Merged-chr11-59787548-18
NR69897--MA1107.1.KLF9	chr9	85319573	85319585	-	0.000	0.000	Merged-chr9-85319747-2
NR21114--MA0741.1.KLF16	chr14	76165445	76165455	-	0.000	0.000	Merged-chr14-76165391-21
NR23326--MA0742.1.Klf12	chr15	72859485	72859499	+	0.000	0.000	Merged-chr15-72859470-25
NR59992--MA1107.1.KLF9	chr7	31053174	31053186	-	0.000	0.000	Merged-chr7-31052989-15
NR35599--MA0741.1.KLF16	chr2	30472073	30472083	+	0.000	0.000	Merged-chr2-30472114-26
NR12878--MA0493.1.Klf1	chr11	115751908	115751918	+	0.000	0.000	Merged-chr11-115751964-2
NR43732--MA0493.1.Klf1	chr3	143379403	143379413	+	0.000	0.000	Merged-chr3-143379316-24
NR60791--MA1107.1.KLF9	chr7	63957543	63957555	-	0.000	0.000	Merged-chr7-63957418-17
NR6096--MA0657.1.KLF13	chr10	59921279	59921296	-	0.000	0.000	Merged-chr10-59921087-38
NR9353--MA0741.1.KLF16	chr11	6680674	6680684	+	0.000	0.000	Merged-chr11-6680624-1
NR56915--MA1107.1.KLF9	chr6	112162851	112162863	+	0.000	0.000	Merged-chr6-112162678-1
NR21067--MA0599.1.KLF5	chr14	75197979	75197988	-	0.000	0.000	Merged-chr14-75197932-9
NR65095--MA0493.1.Klf1	chr8	64788878	64788888	+	0.000	0.000	Merged-chr8-64788923-42
NR44700--MA0039.3.KLF4	chr4	21752127	21752137	+	0.000	0.000	Merged-chr4-21752041-18
NR25860--MA0493.1.Klf1	chr16	34531734	34531744	-	0.000	0.000	Merged-chr16-34531790-5
NR13767--MA0599.1.KLF5	chr12	26185284	26185293	-	0.000	0.000	Merged-chr12-26185150-29
NR25780--MA0599.1.KLF5	chr16	32516544	32516553	-	0.000	0.000	Merged-chr16-32516451-30
NR49926--MA1107.1.KLF9	chr5	33143055	33143067	-	0.000	0.000	Merged-chr5-33143118-19
NR1828--MA0741.1.KLF16	chr1	96871623	96871633	-	0.000	0.000	Merged-chr1-96871649-2
NR13535--MA0740.1.KLF14	chr12	14152274	14152287	-	0.000	0.000	Merged-chr12-14152213-14
NR42767--MA1107.1.KLF9	chr3	115897889	115897901	+	0.000	0.000	Merged-chr3-115897908-5
NR63950--MA0599.1.KLF5	chr8	3587607	3587616	-	0.000	0.000	Merged-chr8-3587694-26
NR5620--MA1107.1.KLF9	chr10	37721420	37721432	+	0.000	0.000	Merged-chr10-37721362-7
NR22444--MA0741.1.KLF16	chr15	25673781	25673791	+	0.000	0.000	Merged-chr15-25673661-24
NR524--MA0741.1.KLF16	chr1	39702701	39702711	-	0.000	0.000	Merged-chr1-39702774-23
NR41337--MA1107.1.KLF9	chr3	68763111	68763123	+	0.000	0.000	Merged-chr3-68763187-8
NR25892--MA0599.1.KLF5	chr16	35154885	35154894	-	0.000	0.000	Merged-chr16-35154981-11
NR18763--MA1107.1.KLF9	chr13	112824271	112824283	+	0.000	0.000	Merged-chr13-112824318-13
NR41122--MA1107.1.KLF9	chr3	55688151	55688163	-	0.000	0.000	Merged-chr3-55687980-1
NR62190--MA0741.1.KLF16	chr7	114093726	114093736	+	0.000	0.000	Merged-chr7-114093850-17
NR72019--MA0741.1.KLF16	chrX	53607883	53607893	+	0.000	0.000	Merged-chrX-53607978-28
NR44598--MA0741.1.KLF16	chr4	14819949	14819959	-	0.000	0.000	Merged-chr4-14819908-10
NR1826--MA0599.1.KLF5	chr1	96871624	96871633	-	0.000	0.000	Merged-chr1-96871649-2
NR50771--MA0599.1.KLF5	chr5	66620373	66620382	-	0.000	0.000	Merged-chr5-66620441-17
NR58571--MA1107.1.KLF9	chr6	145135508	145135520	-	0.000	0.000	Merged-chr6-145135361-11
NR29978--MA0742.1.Klf12	chr17	72854434	72854448	-	0.000	0.000	Merged-chr17-72854440-12
NR59989--MA0599.1.KLF5	chr7	31053176	31053185	-	0.000	0.000	Merged-chr7-31052989-15
NR15807--MA1107.1.KLF9	chr12	112629099	112629111	-	0.000	0.000	Merged-chr12-112629266-49
NR31586--MA0741.1.KLF16	chr18	55303712	55303722	+	0.000	0.000	Merged-chr18-55303601-6
NR68934--MA0599.1.KLF5	chr9	58112461	58112470	+	0.000	0.000	Merged-chr9-58112486-25
NR5844--MA1107.1.KLF9	chr10	43706426	43706438	-	0.000	0.000	Merged-chr10-43706280-54
NR25627--MA1107.1.KLF9	chr16	23375105	23375117	+	0.000	0.000	Merged-chr16-23375120-32
NR31172--MA0741.1.KLF16	chr18	34202689	34202699	+	0.000	0.000	Merged-chr18-34202543-19
NR41770--MA0657.1.KLF13	chr3	89911444	89911461	+	0.000	0.000	Merged-chr3-89911440-10
NR52363--MA0741.1.KLF16	chr5	118661945	118661955	+	0.000	0.000	Merged-chr5-118661904-17
NR53216--MA1107.1.KLF9	chr5	134373275	134373287	+	0.000	0.000	Merged-chr5-134373166-2
NR60956--MA0741.1.KLF16	chr7	71379407	71379417	-	0.000	0.000	Merged-chr7-71379218-17
NR5411--MA0599.1.KLF5	chr10	21476441	21476450	+	0.000	0.000	Merged-chr10-21476462-10
NR45262--MA0741.1.KLF16	chr4	45766156	45766166	-	0.000	0.000	Merged-chr4-45766216-17
NR36037--MA0741.1.KLF16	chr2	44953136	44953146	+	0.000	0.000	Merged-chr2-44953031-31
NR18889--MA0741.1.KLF16	chr13	114949266	114949276	+	0.000	0.000	Merged-chr13-114949183-17
NR14503--MA0493.1.Klf1	chr12	71954570	71954580	+	0.000	0.000	Merged-chr12-71954531-3
NR66614--MA0039.3.KLF4	chr8	109957366	109957376	+	0.000	0.000	Merged-chr8-109957445-42
NR36257--MA0740.1.KLF14	chr2	57253109	57253122	-	0.000	0.000	Merged-chr2-57253205-15
NR41329--MA0493.1.Klf1	chr3	68763070	68763080	-	0.000	0.000	Merged-chr3-68763187-8
NR6164--MA1107.1.KLF9	chr10	60746571	60746583	+	0.000	0.000	Merged-chr10-60746399-1
NR41588--MA1107.1.KLF9	chr3	86104012	86104024	-	0.000	0.000	Merged-chr3-86103938-30
NR39532--MA0742.1.Klf12	chr2	165854757	165854771	-	0.000	0.000	Merged-chr2-165854688-17
NR69902--MA1107.1.KLF9	chr9	85319583	85319595	-	0.000	0.000	Merged-chr9-85319747-2
NR70916--MA1107.1.KLF9	chr9	112185872	112185884	+	0.000	0.000	Merged-chr9-112185998-1
NR54795--MA0599.1.KLF5	chr6	29513369	29513378	-	0.000	0.000	Merged-chr6-29513467-24
NR34599--MA1107.1.KLF9	chr19	59650731	59650743	-	0.000	0.000	Merged-chr19-59650746-15
NR9823--MA0740.1.KLF14	chr11	35838495	35838508	-	0.000	0.000	Merged-chr11-35838525-24
NR60922--MA0741.1.KLF16	chr7	68189868	68189878	+	0.000	0.000	Merged-chr7-68190151-33
NR46264--MA0599.1.KLF5	chr4	89137628	89137637	-	0.000	0.000	Merged-chr4-89137676-98
NR14767--MA0741.1.KLF16	chr12	82187382	82187392	+	0.000	0.000	Merged-chr12-82187311-20
NR55777--MA0657.1.KLF13	chr6	67146672	67146689	-	0.000	0.000	Merged-chr6-67146910-15
NR55773--MA0599.1.KLF5	chr6	66973327	66973336	+	0.000	0.000	Merged-chr6-66973310-7
NR41902--MA0493.1.Klf1	chr3	94483005	94483015	-	0.000	0.000	Merged-chr3-94482974-4
NR12466--MA1107.1.KLF9	chr11	106057116	106057128	-	0.000	0.000	Merged-chr11-106057103-42
NR55078--MA1107.1.KLF9	chr6	39256914	39256926	+	0.000	0.000	Merged-chr6-39256768-1
NR18768--MA1107.1.KLF9	chr13	112824341	112824353	+	0.000	0.000	Merged-chr13-112824318-13
NR71223--MA0493.1.Klf1	chr9	118477726	118477736	-	0.000	0.000	Merged-chr9-118477763-16
NR68351--MA0741.1.KLF16	chr9	41160882	41160892	-	0.000	0.000	Merged-chr9-41160864-12
NR40750--MA0599.1.KLF5	chr3	34416473	34416482	-	0.000	0.000	Merged-chr3-34416550-2
NR484--MA0741.1.KLF16	chr1	39046885	39046895	-	0.000	0.000	Merged-chr1-39046899-9
NR52293--MA0599.1.KLF5	chr5	117069255	117069264	-	0.000	0.000	Merged-chr5-117069414-24
NR69062--MA0741.1.KLF16	chr9	61715236	61715246	-	0.000	0.000	Merged-chr9-61715160-12
