#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Th1_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed
NR28318--MA0742.1.Klf12	chr2	49846311	49846325	+	0.000	0.000	Merged-chr2-49846316-44
NR6180--MA0740.1.KLF14	chr10	117651867	117651880	+	0.000	0.000	Merged-chr10-117652105-48
NR36151--MA0741.1.KLF16	chr4	120288021	120288031	+	0.000	0.000	Merged-chr4-120287807-68
NR47268--MA0039.3.KLF4	chr7	92420557	92420567	-	0.000	0.000	Merged-chr7-92420666-38
NR427--MA0740.1.KLF14	chr1	39196988	39197001	-	0.000	0.000	Merged-chr1-39196974-45
NR9157--MA1107.1.KLF9	chr11	90257463	90257475	+	0.000	0.000	Merged-chr11-90257307-51
NR45433--MA0039.3.KLF4	chr7	16001849	16001859	-	0.000	0.000	Merged-chr7-16001989-41
NR13297--MA1107.1.KLF9	chr13	30693076	30693088	+	0.000	0.000	Merged-chr13-30693070-31
NR11299--MA0741.1.KLF16	chr12	52383032	52383042	+	0.000	0.000	Merged-chr12-52383146-23
NR3858--MA1107.1.KLF9	chr10	13446831	13446843	-	0.000	0.000	Merged-chr10-13446841-15
NR47633--MA0742.1.Klf12	chr7	107659369	107659383	-	0.000	0.000	Merged-chr7-107659322-39
NR4621--MA1107.1.KLF9	chr10	66955493	66955505	+	0.000	0.000	Merged-chr10-66955647-19
NR47157--MA0742.1.Klf12	chr7	82363379	82363393	+	0.000	0.000	Merged-chr7-82363436-17
NR49905--MA1107.1.KLF9	chr8	68726069	68726081	+	0.000	0.000	Merged-chr8-68726108-23
NR43813--MA0039.3.KLF4	chr6	108482669	108482679	-	0.000	0.000	Merged-chr6-108482601-32
NR28647--MA1107.1.KLF9	chr2	69125437	69125449	-	0.000	0.000	Merged-chr2-69125568-4
NR26449--MA0039.3.KLF4	chr19	40821550	40821560	+	0.000	0.000	Merged-chr19-40821418-1
NR9919--MA0493.1.Klf1	chr11	104661460	104661470	-	0.000	0.000	Merged-chr11-104661475-50
NR39221--MA1107.1.KLF9	chr5	74132681	74132693	-	0.000	0.000	Merged-chr5-74132835-25
NR55784--MA0741.1.KLF16	chrX	143030858	143030868	+	0.000	0.000	Merged-chrX-143030752-27
NR14822--MA0493.1.Klf1	chr13	102875117	102875127	-	0.000	0.000	Merged-chr13-102875123-19
NR2549--MA0741.1.KLF16	chr1	157020052	157020062	+	0.000	0.000	Merged-chr1-157020072-9
NR4505--MA1107.1.KLF9	chr10	61233349	61233361	+	0.000	0.000	Merged-chr10-61233317-40
NR41577--MA0599.1.KLF5	chr5	140992699	140992708	-	0.000	0.000	Merged-chr5-140992576-52
NR13302--MA1107.1.KLF9	chr13	30693086	30693098	+	0.000	0.000	Merged-chr13-30693070-31
NR18600--MA0741.1.KLF16	chr15	80192528	80192538	+	0.000	0.000	Merged-chr15-80192413-58
NR45031--MA1107.1.KLF9	chr6	145256892	145256904	+	0.000	0.000	Merged-chr6-145256997-16
NR27633--MA0741.1.KLF16	chr2	25620546	25620556	-	0.000	0.000	Merged-chr2-25620603-21
NR35208--MA0599.1.KLF5	chr4	71291615	71291624	+	0.000	0.000	Merged-chr4-71291736-94
NR43735--MA0740.1.KLF14	chr6	100576332	100576345	-	0.000	0.000	Merged-chr6-100576347-26
NR15341--MA0742.1.Klf12	chr14	12243814	12243828	+	0.000	0.000	Merged-chr14-12243878-61
NR28442--MA0493.1.Klf1	chr2	59513733	59513743	-	0.000	0.000	Merged-chr2-59513816-12
NR11093--MA0657.1.KLF13	chr12	25351018	25351035	+	0.000	0.000	Merged-chr12-25351011-20
NR52272--MA0599.1.KLF5	chr9	31121455	31121464	+	0.000	0.000	Merged-chr9-31121439-5
NR39226--MA1107.1.KLF9	chr5	74132691	74132703	-	0.000	0.000	Merged-chr5-74132835-25
NR15052--MA1107.1.KLF9	chr13	111568971	111568983	-	0.000	0.000	Merged-chr13-111569188-35
NR21394--MA0039.3.KLF4	chr17	6154523	6154533	+	0.000	0.000	Merged-chr17-6154576-19
NR38294--MA0599.1.KLF5	chr5	23413835	23413844	+	0.000	0.000	Merged-chr5-23413835-21
NR24673--MA1107.1.KLF9	chr18	61480108	61480120	+	0.000	0.000	Merged-chr18-61480035-15
NR39333--MA0039.3.KLF4	chr5	77130586	77130596	+	0.000	0.000	Merged-chr5-77130540-43
NR4469--MA0742.1.Klf12	chr10	60225385	60225399	-	0.000	0.000	Merged-chr10-60225461-7
NR12248--MA0742.1.Klf12	chr12	102581773	102581787	+	0.000	0.000	Merged-chr12-102581960-56
NR11234--MA0039.3.KLF4	chr12	35770600	35770610	+	0.000	0.000	Merged-chr12-35770526-40
NR1496--MA0493.1.Klf1	chr1	105565262	105565272	+	0.000	0.000	Merged-chr1-105565114-33
NR51190--MA1107.1.KLF9	chr8	115136962	115136974	+	0.000	0.000	Merged-chr8-115136921-34
NR37938--MA0493.1.Klf1	chr4	155082197	155082207	+	0.000	0.000	Merged-chr4-155082260-14
NR38916--MA0493.1.Klf1	chr5	64371318	64371328	+	0.000	0.000	Merged-chr5-64371502-26
NR43018--MA0741.1.KLF16	chr6	61271210	61271220	+	0.000	0.000	Merged-chr6-61271177-5
NR11257--MA1107.1.KLF9	chr12	40536189	40536201	+	0.000	0.000	Merged-chr12-40536190-67
NR23280--MA0599.1.KLF5	chr17	64827058	64827067	-	0.000	0.000	Merged-chr17-64827066-53
NR26447--MA0742.1.Klf12	chr19	40821548	40821562	+	0.000	0.000	Merged-chr19-40821418-1
NR51765--MA0740.1.KLF14	chr8	125727531	125727544	-	0.000	0.000	Merged-chr8-125727602-12
NR28437--MA0039.3.KLF4	chr2	59513711	59513721	-	0.000	0.000	Merged-chr2-59513816-12
NR1495--MA0039.3.KLF4	chr1	105565264	105565274	+	0.000	0.000	Merged-chr1-105565114-33
NR16946--MA0741.1.KLF16	chr14	105895072	105895082	-	0.000	0.000	Merged-chr14-105895286-34
NR30787--MA0039.3.KLF4	chr2	165890683	165890693	+	0.000	0.000	Merged-chr2-165890606-34
NR47409--MA0493.1.Klf1	chr7	98797681	98797691	+	0.000	0.000	Merged-chr7-98797577-28
NR8338--MA0599.1.KLF5	chr11	70113794	70113803	+	0.000	0.000	Merged-chr11-70113983-20
NR13101--MA1107.1.KLF9	chr13	15982597	15982609	+	0.000	0.000	Merged-chr13-15982553-21
NR23480--MA0742.1.Klf12	chr17	74864996	74865010	-	0.000	0.000	Merged-chr17-74864979-18
NR13536--MA0493.1.Klf1	chr13	44319663	44319673	-	0.000	0.000	Merged-chr13-44319778-8
NR13580--MA1107.1.KLF9	chr13	45885145	45885157	+	0.000	0.000	Merged-chr13-45885080-29
NR29034--MA0741.1.KLF16	chr2	91835255	91835265	+	0.000	0.000	Merged-chr2-91835374-51
NR11236--MA0741.1.KLF16	chr12	35770599	35770609	+	0.000	0.000	Merged-chr12-35770526-40
NR11293--MA1107.1.KLF9	chr12	52009333	52009345	-	0.000	0.000	Merged-chr12-52009335-9
NR44152--MA0741.1.KLF16	chr6	121110158	121110168	-	0.000	0.000	Merged-chr6-121110104-77
NR45000--MA0742.1.Klf12	chr6	144890400	144890414	+	0.000	0.000	Merged-chr6-144890317-11
NR28370--MA0039.3.KLF4	chr2	53051379	53051389	-	0.000	0.000	Merged-chr2-53051556-37
NR52397--MA1107.1.KLF9	chr9	35173368	35173380	+	0.000	0.000	Merged-chr9-35173482-4
NR13801--MA0599.1.KLF5	chr13	52985771	52985780	-	0.000	0.000	Merged-chr13-52985661-11
NR53703--MA0599.1.KLF5	chr9	87026077	87026086	+	0.000	0.000	Merged-chr9-87025935-38
NR10974--MA0493.1.Klf1	chr12	17511203	17511213	+	0.000	0.000	Merged-chr12-17511273-48
NR12532--MA0741.1.KLF16	chr12	109438214	109438224	+	0.000	0.000	Merged-chr12-109438029-53
NR23485--MA0039.3.KLF4	chr17	74865012	74865022	-	0.000	0.000	Merged-chr17-74864979-18
NR5869--MA1107.1.KLF9	chr10	98745684	98745696	+	0.000	0.000	Merged-chr10-98745748-77
NR14940--MA0741.1.KLF16	chr13	108100622	108100632	+	0.000	0.000	Merged-chr13-108100820-31
NR43234--MA0599.1.KLF5	chr6	82402609	82402618	+	0.000	0.000	Merged-chr6-82402722-33
NR3117--MA0493.1.Klf1	chr1	178182342	178182352	+	0.000	0.000	Merged-chr1-178182458-49
NR41703--MA0493.1.Klf1	chr5	144165950	144165960	-	0.000	0.000	Merged-chr5-144166019-31
NR39603--MA1107.1.KLF9	chr5	99495558	99495570	+	0.000	0.000	Merged-chr5-99495568-41
NR14573--MA0741.1.KLF16	chr13	95450626	95450636	+	0.000	0.000	Merged-chr13-95450580-4
NR3545--MA0741.1.KLF16	chr1	190875329	190875339	-	0.000	0.000	Merged-chr1-190875350-16
NR20337--MA1107.1.KLF9	chr16	36057601	36057613	+	0.000	0.000	Merged-chr16-36057640-19
NR43233--MA1107.1.KLF9	chr6	82402555	82402567	-	0.000	0.000	Merged-chr6-82402722-33
NR27706--MA0039.3.KLF4	chr2	27187613	27187623	-	0.000	0.000	Merged-chr2-27187639-44
NR16633--MA0741.1.KLF16	chr14	75820041	75820051	-	0.000	0.000	Merged-chr14-75819905-19
NR24832--MA0599.1.KLF5	chr18	67255714	67255723	-	0.000	0.000	Merged-chr18-67255745-40
NR37433--MA0493.1.Klf1	chr4	144901751	144901761	+	0.000	0.000	Merged-chr4-144901724-37
NR9593--MA1107.1.KLF9	chr11	99132663	99132675	-	0.000	0.000	Merged-chr11-99132520-18
NR16471--MA0741.1.KLF16	chr14	70271425	70271435	+	0.000	0.000	Merged-chr14-70271520-14
NR26451--MA1107.1.KLF9	chr19	40821548	40821560	+	0.000	0.000	Merged-chr19-40821418-1
NR31172--MA0599.1.KLF5	chr2	172977718	172977727	+	0.000	0.000	Merged-chr2-172977593-131
NR45432--MA0599.1.KLF5	chr7	16001851	16001860	-	0.000	0.000	Merged-chr7-16001989-41
NR1744--MA0742.1.Klf12	chr1	127830371	127830385	+	0.000	0.000	Merged-chr1-127830460-48
NR40529--MA0599.1.KLF5	chr5	121837190	121837199	-	0.000	0.000	Merged-chr5-121837232-116
NR26304--MA0493.1.Klf1	chr19	36478050	36478060	+	0.000	0.000	Merged-chr19-36478148-8
NR49475--MA0742.1.Klf12	chr8	34529601	34529615	-	0.000	0.000	Merged-chr8-34529653-1
NR431--MA0741.1.KLF16	chr1	39196990	39197000	-	0.000	0.000	Merged-chr1-39196974-45
NR6329--MA0741.1.KLF16	chr10	119031178	119031188	-	0.000	0.000	Merged-chr10-119031155-35
NR51769--MA1107.1.KLF9	chr8	125727532	125727544	-	0.000	0.000	Merged-chr8-125727602-12
NR26448--MA0599.1.KLF5	chr19	40821549	40821558	+	0.000	0.000	Merged-chr19-40821418-1
NR3091--MA0741.1.KLF16	chr1	177008801	177008811	+	0.000	0.000	Merged-chr1-177008942-27
NR23489--MA0741.1.KLF16	chr17	74865013	74865023	-	0.000	0.000	Merged-chr17-74864979-18
NR36146--MA1107.1.KLF9	chr4	120287853	120287865	-	0.000	0.000	Merged-chr4-120287807-68
NR34987--MA1107.1.KLF9	chr4	55343391	55343403	+	0.000	0.000	Merged-chr4-55343422-62
NR47906--MA0039.3.KLF4	chr7	117406358	117406368	-	0.000	0.000	Merged-chr7-117406595-16
NR43229--MA0742.1.Klf12	chr6	82402553	82402567	-	0.000	0.000	Merged-chr6-82402722-33
NR10460--MA0493.1.Klf1	chr11	116688053	116688063	-	0.000	0.000	Merged-chr11-116688042-60
NR3860--MA1107.1.KLF9	chr10	13446835	13446847	-	0.000	0.000	Merged-chr10-13446841-15
NR44150--MA0599.1.KLF5	chr6	121110159	121110168	-	0.000	0.000	Merged-chr6-121110104-77
NR37021--MA1107.1.KLF9	chr4	136123304	136123316	-	0.000	0.000	Merged-chr4-136123235-13
NR12537--MA0741.1.KLF16	chr12	109446514	109446524	-	0.000	0.000	Merged-chr12-109446341-43
NR4950--MA1107.1.KLF9	chr10	78115184	78115196	-	0.000	0.000	Merged-chr10-78115092-14
NR9916--MA1107.1.KLF9	chr11	104661421	104661433	-	0.000	0.000	Merged-chr11-104661475-50
NR1793--MA0493.1.Klf1	chr1	128793990	128794000	-	0.000	0.000	Merged-chr1-128794102-26
NR30503--MA0493.1.Klf1	chr2	158179202	158179212	-	0.000	0.000	Merged-chr2-158179183-18
NR24913--MA0741.1.KLF16	chr18	68190010	68190020	+	0.000	0.000	Merged-chr18-68190088-51
NR21393--MA0599.1.KLF5	chr17	6154522	6154531	+	0.000	0.000	Merged-chr17-6154576-19
NR11097--MA0039.3.KLF4	chr12	25351098	25351108	+	0.000	0.000	Merged-chr12-25351011-20
NR52520--MA0741.1.KLF16	chr9	42423817	42423827	+	0.000	0.000	Merged-chr9-42423784-11
NR24751--MA1107.1.KLF9	chr18	65099345	65099357	-	0.000	0.000	Merged-chr18-65099318-13
NR17522--MA0740.1.KLF14	chr15	25696039	25696052	-	0.000	0.000	Merged-chr15-25696018-37
NR39332--MA0599.1.KLF5	chr5	77130585	77130594	+	0.000	0.000	Merged-chr5-77130540-43
NR1006--MA0599.1.KLF5	chr1	74773335	74773344	-	0.000	0.000	Merged-chr1-74773287-28
NR11233--MA0599.1.KLF5	chr12	35770599	35770608	+	0.000	0.000	Merged-chr12-35770526-40
NR52686--MA0599.1.KLF5	chr9	50414321	50414330	+	0.000	0.000	Merged-chr9-50414250-13
NR3865--MA1107.1.KLF9	chr10	13446845	13446857	-	0.000	0.000	Merged-chr10-13446841-15
NR9908--MA0493.1.Klf1	chr11	104661421	104661431	-	0.000	0.000	Merged-chr11-104661475-50
NR26540--MA0741.1.KLF16	chr19	43520844	43520854	-	0.000	0.000	Merged-chr19-43520668-20
NR52798--MA0599.1.KLF5	chr9	56098022	56098031	+	0.000	0.000	Merged-chr9-56098023-21
NR17433--MA0742.1.Klf12	chr15	9533527	9533541	-	0.000	0.000	Merged-chr15-9533546-44
NR3544--MA0599.1.KLF5	chr1	190875330	190875339	-	0.000	0.000	Merged-chr1-190875350-16
NR1494--MA0599.1.KLF5	chr1	105565263	105565272	+	0.000	0.000	Merged-chr1-105565114-33
NR33003--MA0493.1.Klf1	chr3	104796706	104796716	-	0.000	0.000	Merged-chr3-104796663-34
NR1117--MA1107.1.KLF9	chr1	80700300	80700312	-	0.000	0.000	Merged-chr1-80700065-37
NR47849--MA1107.1.KLF9	chr7	114356564	114356576	-	0.000	0.000	Merged-chr7-114356592-29
NR52275--MA0741.1.KLF16	chr9	31121460	31121470	+	0.000	0.000	Merged-chr9-31121439-5
NR6679--MA0493.1.Klf1	chr10	127337883	127337893	-	0.000	0.000	Merged-chr10-127337702-25
NR25074--MA0741.1.KLF16	chr18	75322575	75322585	-	0.000	0.000	Merged-chr18-75322404-42
NR33254--MA0493.1.Klf1	chr3	121426492	121426502	-	0.000	0.000	Merged-chr3-121426726-98
NR25072--MA0493.1.Klf1	chr18	75322576	75322586	-	0.000	0.000	Merged-chr18-75322404-42
NR39233--MA1107.1.KLF9	chr5	74132705	74132717	-	0.000	0.000	Merged-chr5-74132835-25
NR38475--MA0493.1.Klf1	chr5	30353801	30353811	-	0.000	0.000	Merged-chr5-30353789-16
NR45002--MA0039.3.KLF4	chr6	144890402	144890412	+	0.000	0.000	Merged-chr6-144890317-11
NR49480--MA0741.1.KLF16	chr8	34652036	34652046	-	0.000	0.000	Merged-chr8-34651925-47
NR16468--MA0741.1.KLF16	chr14	70271422	70271432	+	0.000	0.000	Merged-chr14-70271520-14
NR4504--MA0493.1.Klf1	chr10	61233349	61233359	+	0.000	0.000	Merged-chr10-61233317-40
NR15738--MA0740.1.KLF14	chr14	32716953	32716966	+	0.000	0.000	Merged-chr14-32716978-71
NR2374--MA0599.1.KLF5	chr1	152270362	152270371	-	0.000	0.000	Merged-chr1-152270213-74
NR20093--MA0493.1.Klf1	chr16	24834889	24834899	+	0.000	0.000	Merged-chr16-24834930-16
NR24644--MA0039.3.KLF4	chr18	60625569	60625579	-	0.000	0.000	Merged-chr18-60625535-13
NR6822--MA1107.1.KLF9	chr10	128940562	128940574	-	0.000	0.000	Merged-chr10-128940717-41
NR34820--MA0741.1.KLF16	chr4	46404271	46404281	+	0.000	0.000	Merged-chr4-46404308-42
NR13305--MA1107.1.KLF9	chr13	30693092	30693104	+	0.000	0.000	Merged-chr13-30693070-31
NR50637--MA0599.1.KLF5	chr8	93864378	93864387	-	0.000	0.000	Merged-chr8-93864262-35
NR19817--MA0039.3.KLF4	chr16	11073553	11073563	+	0.000	0.000	Merged-chr16-11073416-33
NR13211--MA1107.1.KLF9	chr13	24468066	24468078	-	0.000	0.000	Merged-chr13-24467982-34
NR3674--MA0493.1.Klf1	chr1	193365983	193365993	-	0.000	0.000	Merged-chr1-193366026-12
NR23277--MA0741.1.KLF16	chr17	64628989	64628999	-	0.000	0.000	Merged-chr17-64628994-21
NR37422--MA0599.1.KLF5	chr4	144901551	144901560	+	0.000	0.000	Merged-chr4-144901724-37
NR23349--MA1107.1.KLF9	chr17	70728948	70728960	+	0.000	0.000	Merged-chr17-70729015-28
NR17437--MA0493.1.Klf1	chr15	9567639	9567649	-	0.000	0.000	Merged-chr15-9567519-26
NR6182--MA1107.1.KLF9	chr10	117651867	117651879	+	0.000	0.000	Merged-chr10-117652105-48
NR20330--MA1107.1.KLF9	chr16	36057587	36057599	+	0.000	0.000	Merged-chr16-36057640-19
NR20504--MA0741.1.KLF16	chr16	48788735	48788745	-	0.000	0.000	Merged-chr16-48788871-49
NR1722--MA0740.1.KLF14	chr1	127239933	127239946	+	0.000	0.000	Merged-chr1-127240112-40
NR49472--MA0741.1.KLF16	chr8	34398002	34398012	+	0.000	0.000	Merged-chr8-34397971-66
NR28024--MA1107.1.KLF9	chr2	32778329	32778341	+	0.000	0.000	Merged-chr2-32778262-13
NR18597--MA0741.1.KLF16	chr15	80192525	80192535	+	0.000	0.000	Merged-chr15-80192413-58
NR13100--MA0493.1.Klf1	chr13	15982597	15982607	+	0.000	0.000	Merged-chr13-15982553-21
NR40807--MA0039.3.KLF4	chr5	125016668	125016678	-	0.000	0.000	Merged-chr5-125016719-26
NR20071--MA0741.1.KLF16	chr16	24160876	24160886	+	0.000	0.000	Merged-chr16-24160756-32
NR21687--MA0740.1.KLF14	chr17	17792247	17792260	-	0.000	0.000	Merged-chr17-17792149-13
NR38927--MA0039.3.KLF4	chr5	64455581	64455591	+	0.000	0.000	Merged-chr5-64455679-15
NR13686--MA1107.1.KLF9	chr13	51391535	51391547	-	0.000	0.000	Merged-chr13-51391583-19
NR51189--MA1107.1.KLF9	chr8	115136875	115136887	+	0.000	0.000	Merged-chr8-115136921-34
NR15741--MA0493.1.Klf1	chr14	32716953	32716963	+	0.000	0.000	Merged-chr14-32716978-71
NR39807--MA1107.1.KLF9	chr5	105738713	105738725	-	0.000	0.000	Merged-chr5-105738785-9
NR11292--MA0493.1.Klf1	chr12	52009335	52009345	-	0.000	0.000	Merged-chr12-52009335-9
NR43110--MA1107.1.KLF9	chr6	71831725	71831737	-	0.000	0.000	Merged-chr6-71831897-1
NR33115--MA0741.1.KLF16	chr3	108124281	108124291	-	0.000	0.000	Merged-chr3-108124378-33
NR47905--MA0599.1.KLF5	chr7	117406360	117406369	-	0.000	0.000	Merged-chr7-117406595-16
NR17290--MA0599.1.KLF5	chr14	122902130	122902139	+	0.000	0.000	Merged-chr14-122902262-49
NR20335--MA1107.1.KLF9	chr16	36057597	36057609	+	0.000	0.000	Merged-chr16-36057640-19
NR51893--MA0599.1.KLF5	chr8	128418609	128418618	+	0.000	0.000	Merged-chr8-128418642-30
NR6299--MA1107.1.KLF9	chr10	118766023	118766035	-	0.000	0.000	Merged-chr10-118766153-45
NR38987--MA0599.1.KLF5	chr5	64990218	64990227	-	0.000	0.000	Merged-chr5-64990076-28
NR27826--MA0493.1.Klf1	chr2	29666763	29666773	-	0.000	0.000	Merged-chr2-29666836-9
NR37430--MA0742.1.Klf12	chr4	144901751	144901765	+	0.000	0.000	Merged-chr4-144901724-37
NR13383--MA0599.1.KLF5	chr13	36369642	36369651	+	0.000	0.000	Merged-chr13-36369600-5
NR22197--MA1107.1.KLF9	chr17	29193445	29193457	+	0.000	0.000	Merged-chr17-29193494-23
NR37435--MA1107.1.KLF9	chr4	144901751	144901763	+	0.000	0.000	Merged-chr4-144901724-37
NR12251--MA0741.1.KLF16	chr12	102581774	102581784	+	0.000	0.000	Merged-chr12-102581960-56
NR11096--MA0599.1.KLF5	chr12	25351097	25351106	+	0.000	0.000	Merged-chr12-25351011-20
NR50329--MA0599.1.KLF5	chr8	81572627	81572636	-	0.000	0.000	Merged-chr8-81572647-16
NR44155--MA0741.1.KLF16	chr6	121110179	121110189	-	0.000	0.000	Merged-chr6-121110104-77
NR20102--MA0039.3.KLF4	chr16	25485348	25485358	-	0.000	0.000	Merged-chr16-25485313-47
NR49735--MA0741.1.KLF16	chr8	57401523	57401533	+	0.000	0.000	Merged-chr8-57401385-31
NR14585--MA0599.1.KLF5	chr13	96465482	96465491	+	0.000	0.000	Merged-chr13-96465577-16
NR14572--MA0742.1.Klf12	chr13	95450625	95450639	+	0.000	0.000	Merged-chr13-95450580-4
NR4344--MA0493.1.Klf1	chr10	53461528	53461538	-	0.000	0.000	Merged-chr10-53461441-37
NR1723--MA0657.1.KLF13	chr1	127239932	127239949	+	0.000	0.000	Merged-chr1-127240112-40
NR37434--MA0741.1.KLF16	chr4	144901752	144901762	+	0.000	0.000	Merged-chr4-144901724-37
NR52521--MA1107.1.KLF9	chr9	42423816	42423828	+	0.000	0.000	Merged-chr9-42423784-11
NR43232--MA0493.1.Klf1	chr6	82402557	82402567	-	0.000	0.000	Merged-chr6-82402722-33
NR12535--MA0741.1.KLF16	chr12	109446512	109446522	-	0.000	0.000	Merged-chr12-109446341-43
NR17383--MA0039.3.KLF4	chr15	6726536	6726546	-	0.000	0.000	Merged-chr15-6726597-28
NR37427--MA0493.1.Klf1	chr4	144901710	144901720	+	0.000	0.000	Merged-chr4-144901724-37
NR3908--MA0493.1.Klf1	chr10	18193273	18193283	-	0.000	0.000	Merged-chr10-18193414-42
NR45089--MA1107.1.KLF9	chr6	146081156	146081168	-	0.000	0.000	Merged-chr6-146081045-99
NR26450--MA0493.1.Klf1	chr19	40821548	40821558	+	0.000	0.000	Merged-chr19-40821418-1
NR23632--MA1107.1.KLF9	chr17	83158740	83158752	+	0.000	0.000	Merged-chr17-83158899-1
NR9596--MA1107.1.KLF9	chr11	99132669	99132681	-	0.000	0.000	Merged-chr11-99132520-18
NR9154--MA0741.1.KLF16	chr11	90257460	90257470	+	0.000	0.000	Merged-chr11-90257307-51
NR43008--MA1107.1.KLF9	chr6	61180912	61180924	-	0.000	0.000	Merged-chr6-61180623-103
NR32125--MA1107.1.KLF9	chr3	60603217	60603229	-	0.000	0.000	Merged-chr3-60603394-48
NR1795--MA1107.1.KLF9	chr1	128793988	128794000	-	0.000	0.000	Merged-chr1-128794102-26
NR12540--MA0599.1.KLF5	chr12	109446608	109446617	+	0.000	0.000	Merged-chr12-109446341-43
NR30505--MA1107.1.KLF9	chr2	158179200	158179212	-	0.000	0.000	Merged-chr2-158179183-18
NR433--MA1107.1.KLF9	chr1	39196989	39197001	-	0.000	0.000	Merged-chr1-39196974-45
NR10459--MA0599.1.KLF5	chr11	116688053	116688062	-	0.000	0.000	Merged-chr11-116688042-60
NR34986--MA0493.1.Klf1	chr4	55343393	55343403	+	0.000	0.000	Merged-chr4-55343422-62
NR8932--MA0741.1.KLF16	chr11	85407805	85407815	+	0.000	0.000	Merged-chr11-85407928-27
NR45001--MA0599.1.KLF5	chr6	144890401	144890410	+	0.000	0.000	Merged-chr6-144890317-11
NR26490--MA1107.1.KLF9	chr19	41597650	41597662	+	0.000	0.000	Merged-chr19-41597559-38
NR39945--MA0740.1.KLF14	chr5	111039993	111040006	+	0.000	0.000	Merged-chr5-111039945-24
NR8815--MA0039.3.KLF4	chr11	82195243	82195253	+	0.000	0.000	Merged-chr11-82195229-33
NR8825--MA0493.1.Klf1	chr11	82430109	82430119	-	0.000	0.000	Merged-chr11-82429983-15
NR9127--MA0493.1.Klf1	chr11	88864589	88864599	+	0.000	0.000	Merged-chr11-88864546-48
NR34985--MA0039.3.KLF4	chr4	55343395	55343405	+	0.000	0.000	Merged-chr4-55343422-62
NR4944--MA1107.1.KLF9	chr10	78115172	78115184	-	0.000	0.000	Merged-chr10-78115092-14
NR16564--MA0599.1.KLF5	chr14	74918656	74918665	+	0.000	0.000	Merged-chr14-74918775-39
NR24666--MA0741.1.KLF16	chr18	61188203	61188213	-	0.000	0.000	Merged-chr18-61188282-36
NR9905--MA0039.3.KLF4	chr11	104661411	104661421	-	0.000	0.000	Merged-chr11-104661475-50
NR44153--MA0599.1.KLF5	chr6	121110180	121110189	-	0.000	0.000	Merged-chr6-121110104-77
NR15742--MA0741.1.KLF16	chr14	32716954	32716964	+	0.000	0.000	Merged-chr14-32716978-71
NR35488--MA0741.1.KLF16	chr4	101217267	101217277	-	0.000	0.000	Merged-chr4-101217167-64
NR19816--MA0599.1.KLF5	chr16	11073552	11073561	+	0.000	0.000	Merged-chr16-11073416-33
NR35759--MA0599.1.KLF5	chr4	108371566	108371575	-	0.000	0.000	Merged-chr4-108371608-19
NR13298--MA1107.1.KLF9	chr13	30693078	30693090	+	0.000	0.000	Merged-chr13-30693070-31
NR15343--MA0039.3.KLF4	chr14	12243816	12243826	+	0.000	0.000	Merged-chr14-12243878-61
NR3859--MA1107.1.KLF9	chr10	13446833	13446845	-	0.000	0.000	Merged-chr10-13446841-15
NR17288--MA0740.1.KLF14	chr14	122852467	122852480	-	0.000	0.000	Merged-chr14-122852603-67
NR30671--MA1107.1.KLF9	chr2	163603906	163603918	+	0.000	0.000	Merged-chr2-163604093-28
NR23628--MA0039.3.KLF4	chr17	83158742	83158752	+	0.000	0.000	Merged-chr17-83158899-1
NR16466--MA0741.1.KLF16	chr14	70271420	70271430	+	0.000	0.000	Merged-chr14-70271520-14
NR23343--MA0599.1.KLF5	chr17	70728912	70728921	-	0.000	0.000	Merged-chr17-70729015-28
NR28648--MA1107.1.KLF9	chr2	69125439	69125451	-	0.000	0.000	Merged-chr2-69125568-4
NR3094--MA0493.1.Klf1	chr1	177008854	177008864	+	0.000	0.000	Merged-chr1-177008942-27
NR11110--MA0493.1.Klf1	chr12	25851715	25851725	+	0.000	0.000	Merged-chr12-25851772-17
NR24645--MA0741.1.KLF16	chr18	60625568	60625578	-	0.000	0.000	Merged-chr18-60625535-13
NR43711--MA0039.3.KLF4	chr6	99811604	99811614	+	0.000	0.000	Merged-chr6-99811499-44
NR43014--MA0741.1.KLF16	chr6	61271206	61271216	+	0.000	0.000	Merged-chr6-61271177-5
NR45431--MA0742.1.Klf12	chr7	16001847	16001861	-	0.000	0.000	Merged-chr7-16001989-41
NR39222--MA1107.1.KLF9	chr5	74132683	74132695	-	0.000	0.000	Merged-chr5-74132835-25
NR31593--MA0742.1.Klf12	chr3	10213233	10213247	-	0.000	0.000	Merged-chr3-10213193-21
NR37925--MA0493.1.Klf1	chr4	155050347	155050357	+	0.000	0.000	Merged-chr4-155050218-26
NR35437--MA0599.1.KLF5	chr4	97996086	97996095	+	0.000	0.000	Merged-chr4-97996259-58
NR38138--MA0599.1.KLF5	chr5	8075534	8075543	-	0.000	0.000	Merged-chr5-8075370-38
