#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed
NR30357--MA0742.1.Klf12	chr3	141778822	141778836	-	0.000	0.000	Merged-chr3-141778800-74
NR40847--MA0039.3.KLF4	chr7	24481952	24481962	+	0.000	0.000	Merged-chr7-24481860-36
NR401--MA0493.1.Klf1	chr1	39196991	39197001	-	0.000	0.000	Merged-chr1-39196974-45
NR6546--MA0599.1.KLF5	chr11	52268708	52268717	+	0.000	0.000	Merged-chr11-52268561-57
NR681--MA0742.1.Klf12	chr1	60016437	60016451	-	0.000	0.000	Merged-chr1-60016690-100
NR20689--MA0493.1.Klf1	chr17	74865014	74865024	-	0.000	0.000	Merged-chr17-74864979-18
NR33704--MA0741.1.KLF16	chr4	144901711	144901721	+	0.000	0.000	Merged-chr4-144901724-37
NR35077--MA0599.1.KLF5	chr5	53605582	53605591	-	0.000	0.000	Merged-chr5-53605625-25
NR42835--MA1107.1.KLF9	chr7	116484540	116484552	-	0.000	0.000	Merged-chr7-116484434-42
NR39759--MA0599.1.KLF5	chr6	131294134	131294143	-	0.000	0.000	Merged-chr6-131294237-12
NR43305--MA0741.1.KLF16	chr7	130812673	130812683	-	0.000	0.000	Merged-chr7-130812664-20
NR15142--MA0599.1.KLF5	chr15	25696042	25696051	-	0.000	0.000	Merged-chr15-25696018-37
NR14285--MA0599.1.KLF5	chr14	67878037	67878046	-	0.000	0.000	Merged-chr14-67877957-30
NR36851--MA1107.1.KLF9	chr5	125016541	125016553	-	0.000	0.000	Merged-chr5-125016719-26
NR37588--MA0493.1.Klf1	chr5	144295004	144295014	-	0.000	0.000	Merged-chr5-144295152-24
NR44409--MA0741.1.KLF16	chr8	57401525	57401535	+	0.000	0.000	Merged-chr8-57401385-31
NR11902--MA0599.1.KLF5	chr13	44507199	44507208	+	0.000	0.000	Merged-chr13-44507226-54
NR39427--MA1107.1.KLF9	chr6	120206737	120206749	+	0.000	0.000	Merged-chr6-120206801-39
NR21904--MA0039.3.KLF4	chr18	60625569	60625579	-	0.000	0.000	Merged-chr18-60625535-13
NR40557--MA0039.3.KLF4	chr7	16001849	16001859	-	0.000	0.000	Merged-chr7-16001989-41
NR37947--MA0599.1.KLF5	chr6	22340138	22340147	-	0.000	0.000	Merged-chr6-22340067-27
NR40384--MA0599.1.KLF5	chr7	4614259	4614268	-	0.000	0.000	Merged-chr7-4614138-46
NR11007--MA0599.1.KLF5	chr12	109438214	109438223	+	0.000	0.000	Merged-chr12-109438029-53
NR25625--MA0599.1.KLF5	chr2	70844844	70844853	-	0.000	0.000	Merged-chr2-70845075-67
NR23123--MA0599.1.KLF5	chr19	14588415	14588424	+	0.000	0.000	Merged-chr19-14588447-32
NR48348--MA0741.1.KLF16	chr9	108035415	108035425	-	0.000	0.000	Merged-chr9-108035594-66
NR22051--MA0599.1.KLF5	chr18	67212691	67212700	+	0.000	0.000	Merged-chr18-67212775-57
NR37473--MA0741.1.KLF16	chr5	141241421	141241431	-	0.000	0.000	Merged-chr5-141241462-54
NR22053--MA0741.1.KLF16	chr18	67212685	67212695	+	0.000	0.000	Merged-chr18-67212775-57
