#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed
NR11729--MA0741.1.KLF16	chr12	69539531	69539541	-	0.000	0.000	Merged-chr12-69539558-45
NR40667--MA0599.1.KLF5	chr5	63943562	63943571	-	0.000	0.000	Merged-chr5-63943362-36
NR10790--MA0741.1.KLF16	chr11	119143523	119143533	-	0.000	0.000	Merged-chr11-119143613-43
NR47919--MA1107.1.KLF9	chr7	24481950	24481962	+	0.000	0.000	Merged-chr7-24481860-36
NR1563--MA1107.1.KLF9	chr1	106562061	106562073	-	0.000	0.000	Merged-chr1-106562243-20
NR6314--MA1107.1.KLF9	chr10	98745688	98745700	+	0.000	0.000	Merged-chr10-98745748-77
NR25623--MA0741.1.KLF16	chr18	61188203	61188213	-	0.000	0.000	Merged-chr18-61188282-36
NR50823--MA0599.1.KLF5	chr7	132772647	132772656	-	0.000	0.000	Merged-chr7-132772585-7
NR3995--MA0599.1.KLF5	chr1	193421576	193421585	-	0.000	0.000	Merged-chr1-193421738-60
NR11275--MA0741.1.KLF16	chr12	25247231	25247241	-	0.000	0.000	Merged-chr12-25247115-16
NR46285--MA0741.1.KLF16	chr6	120206738	120206748	+	0.000	0.000	Merged-chr6-120206801-39
NR12876--MA0741.1.KLF16	chr12	109446511	109446521	-	0.000	0.000	Merged-chr12-109446341-43
NR3994--MA0742.1.Klf12	chr1	193421572	193421586	-	0.000	0.000	Merged-chr1-193421738-60
NR32227--MA0741.1.KLF16	chr2	165890682	165890692	+	0.000	0.000	Merged-chr2-165890606-34
NR25809--MA1107.1.KLF9	chr18	67212690	67212702	+	0.000	0.000	Merged-chr18-67212775-57
NR49007--MA1107.1.KLF9	chr7	55890160	55890172	+	0.000	0.000	Merged-chr7-55890160-26
NR27534--MA0741.1.KLF16	chr19	41597372	41597382	-	0.000	0.000	Merged-chr19-41597559-38
NR55918--MA1107.1.KLF9	chr9	80318211	80318223	+	0.000	0.000	Merged-chr9-80318250-48
NR54748--MA0741.1.KLF16	chr9	32740970	32740980	+	0.000	0.000	Merged-chr9-32741073-58
NR53680--MA1107.1.KLF9	chr8	115137016	115137028	-	0.000	0.000	Merged-chr8-115136921-34
NR39251--MA0599.1.KLF5	chr4	145177762	145177771	-	0.000	0.000	Merged-chr4-145177901-38
NR6690--MA0741.1.KLF16	chr10	117731703	117731713	+	0.000	0.000	Merged-chr10-117731554-42
NR3436--MA0599.1.KLF5	chr1	181352609	181352618	-	0.000	0.000	Merged-chr1-181352639-14
NR50321--MA0741.1.KLF16	chr7	119860417	119860427	+	0.000	0.000	Merged-chr7-119860527-21
NR50164--MA0039.3.KLF4	chr7	114356564	114356574	-	0.000	0.000	Merged-chr7-114356592-29
NR25801--MA0740.1.KLF14	chr18	67212684	67212697	+	0.000	0.000	Merged-chr18-67212775-57
NR5167--MA1107.1.KLF9	chr10	75839306	75839318	+	0.000	0.000	Merged-chr10-75839326-47
NR11273--MA0599.1.KLF5	chr12	25247232	25247241	-	0.000	0.000	Merged-chr12-25247115-16
NR55208--MA0742.1.Klf12	chr9	55410575	55410589	+	0.000	0.000	Merged-chr9-55410514-19
NR42755--MA0740.1.KLF14	chr5	129192019	129192032	+	0.000	0.000	Merged-chr5-129191899-21
NR43466--MA0740.1.KLF14	chr5	141241327	141241340	-	0.000	0.000	Merged-chr5-141241462-54
NR42757--MA0039.3.KLF4	chr5	129192021	129192031	+	0.000	0.000	Merged-chr5-129191899-21
NR33244--MA0741.1.KLF16	chr3	38280293	38280303	+	0.000	0.000	Merged-chr3-38280395-39
NR4580--MA0599.1.KLF5	chr10	42699281	42699290	+	0.000	0.000	Merged-chr10-42699170-35
NR37441--MA0741.1.KLF16	chr4	101217266	101217276	-	0.000	0.000	Merged-chr4-101217167-64
NR40674--MA0740.1.KLF14	chr5	64040798	64040811	+	0.000	0.000	Merged-chr5-64040859-39
NR55917--MA0657.1.KLF13	chr9	80318210	80318227	+	0.000	0.000	Merged-chr9-80318250-48
NR21075--MA0493.1.Klf1	chr16	48594805	48594815	-	0.000	0.000	Merged-chr16-48594719-53
NR601--MA1107.1.KLF9	chr1	52650251	52650263	-	0.000	0.000	Merged-chr1-52650227-37
NR39229--MA0493.1.Klf1	chr4	144898351	144898361	+	0.000	0.000	Merged-chr4-144898190-46
NR49980--MA0493.1.Klf1	chr7	107664508	107664518	+	0.000	0.000	Merged-chr7-107664561-57
NR24224--MA0493.1.Klf1	chr17	74865014	74865024	-	0.000	0.000	Merged-chr17-74864979-18
NR15641--MA1107.1.KLF9	chr14	12307773	12307785	-	0.000	0.000	Merged-chr14-12307905-40
NR18052--MA0741.1.KLF16	chr15	25696041	25696051	-	0.000	0.000	Merged-chr15-25696018-37
NR28283--MA1107.1.KLF9	chr2	7254631	7254643	-	0.000	0.000	Merged-chr2-7254714-17
NR14596--MA0741.1.KLF16	chr13	75943476	75943486	-	0.000	0.000	Merged-chr13-75943546-39
NR19209--MA0741.1.KLF16	chr15	80192529	80192539	+	0.000	0.000	Merged-chr15-80192413-58
NR30916--MA0493.1.Klf1	chr2	125422566	125422576	-	0.000	0.000	Merged-chr2-125422559-12
NR45089--MA0599.1.KLF5	chr6	71831706	71831715	-	0.000	0.000	Merged-chr6-71831897-1
NR2098--MA0742.1.Klf12	chr1	135766473	135766487	-	0.000	0.000	Merged-chr1-135766283-55
NR42145--MA1107.1.KLF9	chr5	115711896	115711908	-	0.000	0.000	Merged-chr5-115712054-77
NR40675--MA0657.1.KLF13	chr5	64040797	64040814	+	0.000	0.000	Merged-chr5-64040859-39
NR55209--MA0599.1.KLF5	chr9	55410576	55410585	+	0.000	0.000	Merged-chr9-55410514-19
NR12721--MA1107.1.KLF9	chr12	106016399	106016411	-	0.000	0.000	Merged-chr12-106016418-37
NR11525--MA0599.1.KLF5	chr12	52383137	52383146	-	0.000	0.000	Merged-chr12-52383146-23
NR15777--MA0599.1.KLF5	chr14	21112781	21112790	+	0.000	0.000	Merged-chr14-21112934-51
NR25803--MA0599.1.KLF5	chr18	67212685	67212694	+	0.000	0.000	Merged-chr18-67212775-57
NR34146--MA0740.1.KLF14	chr3	97211378	97211391	+	0.000	0.000	Merged-chr3-97211392-28
NR25587--MA1107.1.KLF9	chr18	60625567	60625579	-	0.000	0.000	Merged-chr18-60625535-13
NR46818--MA0039.3.KLF4	chr6	134348663	134348673	-	0.000	0.000	Merged-chr6-134348726-53
NR18253--MA0039.3.KLF4	chr15	38120405	38120415	-	0.000	0.000	Merged-chr15-38120488-27
NR55207--MA0740.1.KLF14	chr9	55410575	55410588	+	0.000	0.000	Merged-chr9-55410514-19
NR50163--MA0599.1.KLF5	chr7	114356566	114356575	-	0.000	0.000	Merged-chr7-114356592-29
NR18049--MA0599.1.KLF5	chr15	25696042	25696051	-	0.000	0.000	Merged-chr15-25696018-37
NR8086--MA0599.1.KLF5	chr11	54063060	54063069	-	0.000	0.000	Merged-chr11-54063198-57
NR34147--MA0657.1.KLF13	chr3	97211377	97211394	+	0.000	0.000	Merged-chr3-97211392-28
NR14896--MA0740.1.KLF14	chr13	95892102	95892115	+	0.000	0.000	Merged-chr13-95891948-150
NR42756--MA0599.1.KLF5	chr5	129192020	129192029	+	0.000	0.000	Merged-chr5-129191899-21
NR14025--MA0493.1.Klf1	chr13	51598238	51598248	-	0.000	0.000	Merged-chr13-51598262-24
NR35475--MA0742.1.Klf12	chr3	145663927	145663941	-	0.000	0.000	Merged-chr3-145663716-20
NR49256--MA1107.1.KLF9	chr7	73531207	73531219	-	0.000	0.000	Merged-chr7-73531012-64
NR40679--MA0493.1.Klf1	chr5	64040798	64040808	+	0.000	0.000	Merged-chr5-64040859-39
NR35515--MA0039.3.KLF4	chr3	146765067	146765077	+	0.000	0.000	Merged-chr3-146765113-32
NR35211--MA1107.1.KLF9	chr3	135636497	135636509	+	0.000	0.000	Merged-chr3-135636443-43
NR45020--MA0741.1.KLF16	chr6	67533270	67533280	+	0.000	0.000	Merged-chr6-67533170-65
NR12879--MA0741.1.KLF16	chr12	109446514	109446524	-	0.000	0.000	Merged-chr12-109446341-43
