#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed
NR35863--MA0493.1.Klf1	chr4	129060106	129060116	-	0.000	0.000	Merged-chr4-129060075-18
NR34399--MA0741.1.KLF16	chr4	46404269	46404279	+	0.000	0.000	Merged-chr4-46404308-42
NR23067--MA0741.1.KLF16	chr17	83654863	83654873	-	0.000	0.000	Merged-chr17-83654883-58
NR8844--MA0039.3.KLF4	chr11	86078229	86078239	+	0.000	0.000	Merged-chr11-86078174-26
NR39010--MA0599.1.KLF5	chr5	105609840	105609849	+	0.000	0.000	Merged-chr5-105609798-27
NR42030--MA0742.1.Klf12	chr6	54925959	54925973	+	0.000	0.000	Merged-chr6-54926058-40
NR14523--MA0741.1.KLF16	chr13	114887434	114887444	-	0.000	0.000	Merged-chr13-114887526-35
NR47975--MA0493.1.Klf1	chr7	142354081	142354091	+	0.000	0.000	Merged-chr7-142354183-49
NR42933--MA0742.1.Klf12	chr6	108630897	108630911	+	0.000	0.000	Merged-chr6-108631007-44
NR566--MA0493.1.Klf1	chr1	51577913	51577923	+	0.000	0.000	Merged-chr1-51577937-41
NR5621--MA0599.1.KLF5	chr10	88540383	88540392	-	0.000	0.000	Merged-chr10-88540211-41
NR3517--MA0742.1.Klf12	chr1	194995347	194995361	+	0.000	0.000	Merged-chr1-194995347-49
NR47974--MA0039.3.KLF4	chr7	142354083	142354093	+	0.000	0.000	Merged-chr7-142354183-49
NR27901--MA0493.1.Klf1	chr2	55081977	55081987	+	0.000	0.000	Merged-chr2-55082182-18
NR41010--MA1107.1.KLF9	chr5	148489494	148489506	-	0.000	0.000	Merged-chr5-148489625-52
NR5854--MA0599.1.KLF5	chr10	98776515	98776524	-	0.000	0.000	Merged-chr10-98776574-38
NR9005--MA0741.1.KLF16	chr11	93995358	93995368	+	0.000	0.000	Merged-chr11-93995310-5
NR32299--MA0740.1.KLF14	chr3	101570873	101570886	-	0.000	0.000	Merged-chr3-101570775-35
NR48848--MA0741.1.KLF16	chr8	48123040	48123050	+	0.000	0.000	Merged-chr8-48123053-31
NR21932--MA0740.1.KLF14	chr17	44569345	44569358	+	0.000	0.000	Merged-chr17-44569444-63
NR24877--MA0039.3.KLF4	chr18	82607786	82607796	-	0.000	0.000	Merged-chr18-82607647-23
NR51435--MA0742.1.Klf12	chr9	32740969	32740983	+	0.000	0.000	Merged-chr9-32741073-58
NR43849--MA0493.1.Klf1	chr6	142862378	142862388	-	0.000	0.000	Merged-chr6-142862347-56
NR42218--MA0599.1.KLF5	chr6	71638618	71638627	+	0.000	0.000	Merged-chr6-71638648-13
NR7827--MA0741.1.KLF16	chr11	55131243	55131253	+	0.000	0.000	Merged-chr11-55131266-10
NR50846--MA0039.3.KLF4	chr8	124275835	124275845	-	0.000	0.000	Merged-chr8-124275920-41
NR16208--MA0741.1.KLF16	chr14	78687924	78687934	+	0.000	0.000	Merged-chr14-78687892-42
NR1728--MA0599.1.KLF5	chr1	128570359	128570368	+	0.000	0.000	Merged-chr1-128570257-50
NR17017--MA0599.1.KLF5	chr15	31357168	31357177	+	0.000	0.000	Merged-chr15-31357016-32
NR49413--MA0599.1.KLF5	chr8	75082634	75082643	-	0.000	0.000	Merged-chr8-75082480-28
NR35125--MA1107.1.KLF9	chr4	102630031	102630043	+	0.000	0.000	Merged-chr4-102629885-23
NR19876--MA1107.1.KLF9	chr16	49982428	49982440	-	0.000	0.000	Merged-chr16-49982447-38
NR1727--MA1107.1.KLF9	chr1	128570200	128570212	+	0.000	0.000	Merged-chr1-128570257-50
NR48815--MA0742.1.Klf12	chr8	46869633	46869647	-	0.000	0.000	Merged-chr8-46869591-35
NR10618--MA1107.1.KLF9	chr12	17511203	17511215	+	0.000	0.000	Merged-chr12-17511273-48
NR16038--MA1107.1.KLF9	chr14	73088246	73088258	+	0.000	0.000	Merged-chr14-73088018-78
NR5998--MA0741.1.KLF16	chr10	111031831	111031841	+	0.000	0.000	Merged-chr10-111031729-43
NR7815--MA0742.1.Klf12	chr11	55131118	55131132	+	0.000	0.000	Merged-chr11-55131266-10
NR13538--MA0039.3.KLF4	chr13	63189868	63189878	+	0.000	0.000	Merged-chr13-63189715-33
NR23064--MA0599.1.KLF5	chr17	83654866	83654875	-	0.000	0.000	Merged-chr17-83654883-58
NR23062--MA0740.1.KLF14	chr17	83654863	83654876	-	0.000	0.000	Merged-chr17-83654883-58
NR42026--MA0599.1.KLF5	chr6	54775930	54775939	-	0.000	0.000	Merged-chr6-54775842-27
NR16960--MA0740.1.KLF14	chr15	25884681	25884694	-	0.000	0.000	Merged-chr15-25884835-36
NR20447--MA1107.1.KLF9	chr16	94241054	94241066	+	0.000	0.000	Merged-chr16-94241195-48
NR572--MA0741.1.KLF16	chr1	52019940	52019950	-	0.000	0.000	Merged-chr1-52019898-50
NR26646--MA1107.1.KLF9	chr19	60183110	60183122	+	0.000	0.000	Merged-chr19-60182957-49
NR30033--MA0740.1.KLF14	chr2	158132955	158132968	+	0.000	0.000	Merged-chr2-158132818-1
NR12947--MA0599.1.KLF5	chr13	38503520	38503529	+	0.000	0.000	Merged-chr13-38503650-43
NR30106--MA0742.1.Klf12	chr2	160471238	160471252	+	0.000	0.000	Merged-chr2-160471164-70
NR50686--MA1107.1.KLF9	chr8	120701896	120701908	-	0.000	0.000	Merged-chr8-120702084-56
NR36596--MA1107.1.KLF9	chr4	141917916	141917928	-	0.000	0.000	Merged-chr4-141918116-30
NR7828--MA1107.1.KLF9	chr11	55131213	55131225	+	0.000	0.000	Merged-chr11-55131266-10
NR48843--MA0740.1.KLF14	chr8	48123039	48123052	+	0.000	0.000	Merged-chr8-48123053-31
NR6770--MA0493.1.Klf1	chr10	130439193	130439203	+	0.000	0.000	Merged-chr10-130439179-24
NR19648--MA0740.1.KLF14	chr16	36985751	36985764	-	0.000	0.000	Merged-chr16-36985776-57
NR16737--MA1107.1.KLF9	chr14	122187049	122187061	+	0.000	0.000	Merged-chr14-122187060-26
NR32684--MA0039.3.KLF4	chr3	109133239	109133249	+	0.000	0.000	Merged-chr3-109133281-24
NR46337--MA0741.1.KLF16	chr7	92420558	92420568	-	0.000	0.000	Merged-chr7-92420666-38
NR52979--MA0741.1.KLF16	chr9	104269533	104269543	+	0.000	0.000	Merged-chr9-104269530-16
NR27317--MA0740.1.KLF14	chr2	29849975	29849988	+	0.000	0.000	Merged-chr2-29850143-19
NR38893--MA0493.1.Klf1	chr5	100572397	100572407	-	0.000	0.000	Merged-chr5-100572278-24
NR28912--MA0742.1.Klf12	chr2	114136953	114136967	-	0.000	0.000	Merged-chr2-114137020-31
NR20158--MA0599.1.KLF5	chr16	76361319	76361328	+	0.000	0.000	Merged-chr16-76361268-12
NR43936--MA0599.1.KLF5	chr6	145249631	145249640	-	0.000	0.000	Merged-chr6-145249454-6
NR30548--MA0740.1.KLF14	chr2	172390689	172390702	-	0.000	0.000	Merged-chr2-172390550-32
NR6452--MA1107.1.KLF9	chr10	122727908	122727920	+	0.000	0.000	Merged-chr10-122727944-93
NR47973--MA0599.1.KLF5	chr7	142354082	142354091	+	0.000	0.000	Merged-chr7-142354183-49
NR27777--MA1107.1.KLF9	chr2	45172978	45172990	-	0.000	0.000	Merged-chr2-45172921-51
NR39629--MA1107.1.KLF9	chr5	120685778	120685790	+	0.000	0.000	Merged-chr5-120685893-52
NR54598--MA0039.3.KLF4	chrX	106704770	106704780	-	0.000	0.000	Merged-chrX-106704745-40
NR23358--MA0742.1.Klf12	chr17	88484670	88484684	+	0.000	0.000	Merged-chr17-88484456-37
NR21933--MA0599.1.KLF5	chr17	44569346	44569355	+	0.000	0.000	Merged-chr17-44569444-63
NR35865--MA1107.1.KLF9	chr4	129060104	129060116	-	0.000	0.000	Merged-chr4-129060075-18
NR36171--MA0039.3.KLF4	chr4	134734843	134734853	+	0.000	0.000	Merged-chr4-134734669-83
NR42726--MA0742.1.Klf12	chr6	94760882	94760896	+	0.000	0.000	Merged-chr6-94761021-48
NR26041--MA0741.1.KLF16	chr19	38746189	38746199	-	0.000	0.000	Merged-chr19-38746267-36
NR53083--MA0039.3.KLF4	chr9	107334441	107334451	+	0.000	0.000	Merged-chr9-107334469-86
NR26035--MA0599.1.KLF5	chr19	38746135	38746144	-	0.000	0.000	Merged-chr19-38746267-36
NR24876--MA0599.1.KLF5	chr18	82607788	82607797	-	0.000	0.000	Merged-chr18-82607647-23
NR53617--MA0493.1.Klf1	chr9	118750842	118750852	-	0.000	0.000	Merged-chr9-118750873-69
NR26128--MA1107.1.KLF9	chr19	41597472	41597484	+	0.000	0.000	Merged-chr19-41597559-38
NR9669--MA0741.1.KLF16	chr11	106536354	106536364	+	0.000	0.000	Merged-chr11-106536245-61
NR6450--MA0741.1.KLF16	chr10	122717817	122717827	+	0.000	0.000	Merged-chr10-122717958-55
NR39004--MA0599.1.KLF5	chr5	105609752	105609761	+	0.000	0.000	Merged-chr5-105609798-27
NR33241--MA0657.1.KLF13	chr3	138334161	138334178	-	0.000	0.000	Merged-chr3-138334424-50
NR586--MA1107.1.KLF9	chr1	52578404	52578416	+	0.000	0.000	Merged-chr1-52578518-39
NR45797--MA0039.3.KLF4	chr7	66197282	66197292	-	0.000	0.000	Merged-chr7-66197224-72
NR42169--MA0740.1.KLF14	chr6	67375700	67375713	+	0.000	0.000	Merged-chr6-67375893-83
NR16206--MA0493.1.Klf1	chr14	78687923	78687933	+	0.000	0.000	Merged-chr14-78687892-42
NR6448--MA0039.3.KLF4	chr10	122717818	122717828	+	0.000	0.000	Merged-chr10-122717958-55
NR13531--MA0741.1.KLF16	chr13	63189564	63189574	-	0.000	0.000	Merged-chr13-63189715-33
NR37084--MA0599.1.KLF5	chr4	154105757	154105766	-	0.000	0.000	Merged-chr4-154105612-38
NR8198--MA0039.3.KLF4	chr11	68442620	68442630	-	0.000	0.000	Merged-chr11-68442579-25
NR20883--MA1107.1.KLF9	chr17	12727878	12727890	-	0.000	0.000	Merged-chr17-12727995-27
NR42434--MA1107.1.KLF9	chr6	86607666	86607678	-	0.000	0.000	Merged-chr6-86607706-49
NR32302--MA0599.1.KLF5	chr3	101570912	101570921	+	0.000	0.000	Merged-chr3-101570775-35
NR16040--MA1107.1.KLF9	chr14	73088250	73088262	+	0.000	0.000	Merged-chr14-73088018-78
NR32545--MA0741.1.KLF16	chr3	105825697	105825707	+	0.000	0.000	Merged-chr3-105825792-34
NR2264--MA1107.1.KLF9	chr1	155173686	155173698	-	0.000	0.000	Merged-chr1-155173464-79
NR17667--MA0039.3.KLF4	chr15	75728400	75728410	+	0.000	0.000	Merged-chr15-75728235-71
NR16046--MA0599.1.KLF5	chr14	73290094	73290103	-	0.000	0.000	Merged-chr14-73290096-39
NR16247--MA0493.1.Klf1	chr14	79591337	79591347	-	0.000	0.000	Merged-chr14-79591332-25
NR37086--MA0741.1.KLF16	chr4	154105752	154105762	-	0.000	0.000	Merged-chr4-154105612-38
NR10503--MA0657.1.KLF13	chr12	8829881	8829898	-	0.000	0.000	Merged-chr12-8829730-25
NR7809--MA0599.1.KLF5	chr11	55131067	55131076	+	0.000	0.000	Merged-chr11-55131266-10
NR13536--MA0741.1.KLF16	chr13	63189569	63189579	-	0.000	0.000	Merged-chr13-63189715-33
NR1413--MA0599.1.KLF5	chr1	105565263	105565272	+	0.000	0.000	Merged-chr1-105565114-33
NR9571--MA1107.1.KLF9	chr11	104661405	104661417	-	0.000	0.000	Merged-chr11-104661475-50
NR30109--MA0493.1.Klf1	chr2	160471238	160471248	+	0.000	0.000	Merged-chr2-160471164-70
NR15761--MA1107.1.KLF9	chr14	62928250	62928262	-	0.000	0.000	Merged-chr14-62928345-50
NR22155--MA0741.1.KLF16	chr17	47943393	47943403	-	0.000	0.000	Merged-chr17-47943297-31
NR14537--MA1107.1.KLF9	chr13	117048308	117048320	-	0.000	0.000	Merged-chr13-117048588-56
NR26038--MA0741.1.KLF16	chr19	38746134	38746144	-	0.000	0.000	Merged-chr19-38746267-36
NR26541--MA1107.1.KLF9	chr19	57131664	57131676	-	0.000	0.000	Merged-chr19-57131601-25
NR1726--MA0493.1.Klf1	chr1	128570200	128570210	+	0.000	0.000	Merged-chr1-128570257-50
NR23070--MA1107.1.KLF9	chr17	83654862	83654874	-	0.000	0.000	Merged-chr17-83654883-58
NR10617--MA0493.1.Klf1	chr12	17511203	17511213	+	0.000	0.000	Merged-chr12-17511273-48
NR6281--MA0742.1.Klf12	chr10	118550490	118550504	+	0.000	0.000	Merged-chr10-118550430-27
NR15891--MA1107.1.KLF9	chr14	67878035	67878047	-	0.000	0.000	Merged-chr14-67877957-30
NR23631--MA0599.1.KLF5	chr18	24179076	24179085	-	0.000	0.000	Merged-chr18-24178905-33
NR5996--MA0493.1.Klf1	chr10	111031828	111031838	+	0.000	0.000	Merged-chr10-111031729-43
NR945--MA0039.3.KLF4	chr1	74570387	74570397	-	0.000	0.000	Merged-chr1-74570528-25
NR31798--MA0039.3.KLF4	chr3	84772128	84772138	-	0.000	0.000	Merged-chr3-84772067-31
NR3028--MA1107.1.KLF9	chr1	180390390	180390402	-	0.000	0.000	Merged-chr1-180390562-55
NR45964--MA0039.3.KLF4	chr7	78737804	78737814	+	0.000	0.000	Merged-chr7-78737804-54
NR34401--MA0741.1.KLF16	chr4	46404271	46404281	+	0.000	0.000	Merged-chr4-46404308-42
NR26126--MA0741.1.KLF16	chr19	41597473	41597483	+	0.000	0.000	Merged-chr19-41597559-38
NR47046--MA0741.1.KLF16	chr7	118499423	118499433	+	0.000	0.000	Merged-chr7-118499270-20
NR8155--MA1107.1.KLF9	chr11	64116915	64116927	-	0.000	0.000	Merged-chr11-64116814-48
NR21451--MA0493.1.Klf1	chr17	28590947	28590957	-	0.000	0.000	Merged-chr17-28590948-24
NR12948--MA0742.1.Klf12	chr13	38503553	38503567	+	0.000	0.000	Merged-chr13-38503650-43
NR36595--MA0493.1.Klf1	chr4	141917916	141917926	-	0.000	0.000	Merged-chr4-141918116-30
NR16201--MA0740.1.KLF14	chr14	78687918	78687931	+	0.000	0.000	Merged-chr14-78687892-42
NR3083--MA0599.1.KLF5	chr1	181928602	181928611	+	0.000	0.000	Merged-chr1-181928626-21
NR26538--MA0493.1.Klf1	chr19	57131661	57131671	-	0.000	0.000	Merged-chr19-57131601-25
NR4714--MA0740.1.KLF14	chr10	70133474	70133487	-	0.000	0.000	Merged-chr10-70133310-29
NR43176--MA0741.1.KLF16	chr6	117937310	117937320	-	0.000	0.000	Merged-chr6-117937569-43
NR44566--MA1107.1.KLF9	chr7	24369909	24369921	-	0.000	0.000	Merged-chr7-24370030-56
NR9069--MA0741.1.KLF16	chr11	95083037	95083047	-	0.000	0.000	Merged-chr11-95083015-27
NR9567--MA0039.3.KLF4	chr11	104661411	104661421	-	0.000	0.000	Merged-chr11-104661475-50
NR42172--MA0493.1.Klf1	chr6	67375700	67375710	+	0.000	0.000	Merged-chr6-67375893-83
NR38574--MA0599.1.KLF5	chr5	77140337	77140346	+	0.000	0.000	Merged-chr5-77140362-54
NR26537--MA0039.3.KLF4	chr19	57131664	57131674	-	0.000	0.000	Merged-chr19-57131601-25
NR6447--MA0599.1.KLF5	chr10	122717817	122717826	+	0.000	0.000	Merged-chr10-122717958-55
NR34852--MA0740.1.KLF14	chr4	82755889	82755902	+	0.000	0.000	Merged-chr4-82755852-39
NR14140--MA0493.1.Klf1	chr13	101706637	101706647	-	0.000	0.000	Merged-chr13-101706581-30
NR8197--MA0599.1.KLF5	chr11	68442622	68442631	-	0.000	0.000	Merged-chr11-68442579-25
NR20044--MA0493.1.Klf1	chr16	64800651	64800661	+	0.000	0.000	Merged-chr16-64800516-42
NR39628--MA0493.1.Klf1	chr5	120685778	120685788	+	0.000	0.000	Merged-chr5-120685893-52
NR38571--MA0741.1.KLF16	chr5	77140305	77140315	+	0.000	0.000	Merged-chr5-77140362-54
NR20045--MA0741.1.KLF16	chr16	64800652	64800662	+	0.000	0.000	Merged-chr16-64800516-42
NR39009--MA0742.1.Klf12	chr5	105609839	105609853	+	0.000	0.000	Merged-chr5-105609798-27
NR9071--MA1107.1.KLF9	chr11	95083039	95083051	-	0.000	0.000	Merged-chr11-95083015-27
NR41628--MA0039.3.KLF4	chr6	40891169	40891179	+	0.000	0.000	Merged-chr6-40891354-82
NR27539--MA0493.1.Klf1	chr2	32725453	32725463	-	0.000	0.000	Merged-chr2-32725453-72
NR27253--MA0599.1.KLF5	chr2	27693905	27693914	-	0.000	0.000	Merged-chr2-27693880-30
NR14924--MA0493.1.Klf1	chr14	25862038	25862048	-	0.000	0.000	Merged-chr14-25862098-51
NR53101--MA0599.1.KLF5	chr9	107551187	107551196	+	0.000	0.000	Merged-chr9-107551360-55
NR27252--MA0741.1.KLF16	chr2	27693671	27693681	+	0.000	0.000	Merged-chr2-27693880-30
NR17666--MA0599.1.KLF5	chr15	75728399	75728408	+	0.000	0.000	Merged-chr15-75728235-71
NR22153--MA0599.1.KLF5	chr17	47943394	47943403	-	0.000	0.000	Merged-chr17-47943297-31
NR23201--MA0039.3.KLF4	chr17	85908831	85908841	+	0.000	0.000	Merged-chr17-85908968-35
NR34853--MA0657.1.KLF13	chr4	82755888	82755905	+	0.000	0.000	Merged-chr4-82755852-39
NR27903--MA0741.1.KLF16	chr2	55081978	55081988	+	0.000	0.000	Merged-chr2-55082182-18
NR40690--MA0741.1.KLF16	chr5	142920938	142920948	-	0.000	0.000	Merged-chr5-142920894-48
NR30110--MA1107.1.KLF9	chr2	160471238	160471250	+	0.000	0.000	Merged-chr2-160471164-70
NR19818--MA1107.1.KLF9	chr16	45998441	45998453	+	0.000	0.000	Merged-chr16-45998415-40
NR26535--MA0740.1.KLF14	chr19	57100225	57100238	-	0.000	0.000	Merged-chr19-57100169-47
NR2004--MA0741.1.KLF16	chr1	136255132	136255142	+	0.000	0.000	Merged-chr1-136255292-47
NR27319--MA0039.3.KLF4	chr2	29849977	29849987	+	0.000	0.000	Merged-chr2-29850143-19
NR585--MA0493.1.Klf1	chr1	52578408	52578418	+	0.000	0.000	Merged-chr1-52578518-39
NR6312--MA0740.1.KLF14	chr10	118884341	118884354	-	0.000	0.000	Merged-chr10-118884259-20
NR17665--MA0742.1.Klf12	chr15	75728398	75728412	+	0.000	0.000	Merged-chr15-75728235-71
NR51956--MA0599.1.KLF5	chr9	57339937	57339946	-	0.000	0.000	Merged-chr9-57339944-60
NR23632--MA0741.1.KLF16	chr18	24179075	24179085	-	0.000	0.000	Merged-chr18-24178905-33
NR39011--MA0493.1.Klf1	chr5	105609839	105609849	+	0.000	0.000	Merged-chr5-105609798-27
NR31797--MA0599.1.KLF5	chr3	84772130	84772139	-	0.000	0.000	Merged-chr3-84772067-31
NR48847--MA0493.1.Klf1	chr8	48123039	48123049	+	0.000	0.000	Merged-chr8-48123053-31
NR10717--MA1107.1.KLF9	chr12	24633926	24633938	-	0.000	0.000	Merged-chr12-24634074-29
NR13534--MA0741.1.KLF16	chr13	63189567	63189577	-	0.000	0.000	Merged-chr13-63189715-33
NR52983--MA0741.1.KLF16	chr9	104269542	104269552	+	0.000	0.000	Merged-chr9-104269530-16
NR46820--MA0599.1.KLF5	chr7	110956799	110956808	+	0.000	0.000	Merged-chr7-110956692-58
NR46335--MA0039.3.KLF4	chr7	92420557	92420567	-	0.000	0.000	Merged-chr7-92420666-38
NR53075--MA0741.1.KLF16	chr9	107280509	107280519	+	0.000	0.000	Merged-chr9-107280639-112
NR17669--MA0741.1.KLF16	chr15	75728399	75728409	+	0.000	0.000	Merged-chr15-75728235-71
NR5622--MA0493.1.Klf1	chr10	88540383	88540393	-	0.000	0.000	Merged-chr10-88540211-41
NR1074--MA1107.1.KLF9	chr1	80700296	80700308	-	0.000	0.000	Merged-chr1-80700065-37
NR29936--MA0741.1.KLF16	chr2	155553272	155553282	+	0.000	0.000	Merged-chr2-155553198-41
NR1729--MA0599.1.KLF5	chr1	128570381	128570390	+	0.000	0.000	Merged-chr1-128570257-50
NR5855--MA0493.1.Klf1	chr10	98776515	98776525	-	0.000	0.000	Merged-chr10-98776574-38
NR7816--MA0599.1.KLF5	chr11	55131119	55131128	+	0.000	0.000	Merged-chr11-55131266-10
NR6313--MA0657.1.KLF13	chr10	118884338	118884355	-	0.000	0.000	Merged-chr10-118884259-20
NR35126--MA1107.1.KLF9	chr4	102630033	102630045	+	0.000	0.000	Merged-chr4-102629885-23
NR13903--MA0599.1.KLF5	chr13	93763102	93763111	-	0.000	0.000	Merged-chr13-93763032-30
NR26504--MA0493.1.Klf1	chr19	55769055	55769065	-	0.000	0.000	Merged-chr19-55769048-40
NR10972--MA0039.3.KLF4	chr12	40248927	40248937	-	0.000	0.000	Merged-chr12-40248857-57
NR26536--MA0599.1.KLF5	chr19	57131661	57131670	-	0.000	0.000	Merged-chr19-57131601-25
NR7810--MA0039.3.KLF4	chr11	55131068	55131078	+	0.000	0.000	Merged-chr11-55131266-10
NR16048--MA1107.1.KLF9	chr14	73290096	73290108	-	0.000	0.000	Merged-chr14-73290096-39
NR49059--MA0039.3.KLF4	chr8	68218578	68218588	-	0.000	0.000	Merged-chr8-68218689-19
NR32734--MA0740.1.KLF14	chr3	115669502	115669515	+	0.000	0.000	Merged-chr3-115669354-51
NR20448--MA1107.1.KLF9	chr16	94241056	94241068	+	0.000	0.000	Merged-chr16-94241195-48
NR12499--MA1107.1.KLF9	chr13	5847056	5847068	+	0.000	0.000	Merged-chr13-5847113-25
NR30296--MA0599.1.KLF5	chr2	166610541	166610550	+	0.000	0.000	Merged-chr2-166610595-30
NR12621--MA0599.1.KLF5	chr13	17627121	17627130	+	0.000	0.000	Merged-chr13-17627310-18
NR16962--MA0493.1.Klf1	chr15	25884684	25884694	-	0.000	0.000	Merged-chr15-25884835-36
NR10428--MA0599.1.KLF5	chr12	3871219	3871228	+	0.000	0.000	Merged-chr12-3871224-57
NR15890--MA0493.1.Klf1	chr14	67878037	67878047	-	0.000	0.000	Merged-chr14-67877957-30
NR47717--MA0742.1.Klf12	chr7	136270326	136270340	+	0.000	0.000	Merged-chr7-136270364-24
NR6446--MA0742.1.Klf12	chr10	122717816	122717830	+	0.000	0.000	Merged-chr10-122717958-55
NR19416--MA0741.1.KLF16	chr16	24160800	24160810	+	0.000	0.000	Merged-chr16-24160756-32
NR36597--MA1107.1.KLF9	chr4	141917918	141917930	-	0.000	0.000	Merged-chr4-141918116-30
NR7829--MA1107.1.KLF9	chr11	55131242	55131254	+	0.000	0.000	Merged-chr11-55131266-10
NR1667--MA0599.1.KLF5	chr1	127638241	127638250	-	0.000	0.000	Merged-chr1-127638103-34
NR7824--MA0039.3.KLF4	chr11	55131244	55131254	+	0.000	0.000	Merged-chr11-55131266-10
NR42333--MA0741.1.KLF16	chr6	82744661	82744671	-	0.000	0.000	Merged-chr6-82744737-54
NR3027--MA0493.1.Klf1	chr1	180390392	180390402	-	0.000	0.000	Merged-chr1-180390562-55
NR50347--MA1107.1.KLF9	chr8	111955158	111955170	-	0.000	0.000	Merged-chr8-111955328-48
NR23065--MA0493.1.Klf1	chr17	83654866	83654876	-	0.000	0.000	Merged-chr17-83654883-58
NR26004--MA0599.1.KLF5	chr19	37110672	37110681	+	0.000	0.000	Merged-chr19-37110576-17
NR51884--MA0039.3.KLF4	chr9	55285534	55285544	-	0.000	0.000	Merged-chr9-55285466-14
NR42027--MA0493.1.Klf1	chr6	54775930	54775940	-	0.000	0.000	Merged-chr6-54775842-27
NR29935--MA1107.1.KLF9	chr2	155553246	155553258	+	0.000	0.000	Merged-chr2-155553198-41
NR8154--MA0493.1.Klf1	chr11	64116917	64116927	-	0.000	0.000	Merged-chr11-64116814-48
NR42560--MA0742.1.Klf12	chr6	88939585	88939599	-	0.000	0.000	Merged-chr6-88939617-36
NR35864--MA0741.1.KLF16	chr4	129060105	129060115	-	0.000	0.000	Merged-chr4-129060075-18
NR23572--MA0742.1.Klf12	chr18	19524401	19524415	+	0.000	0.000	Merged-chr18-19524471-22
NR32735--MA0657.1.KLF13	chr3	115669501	115669518	+	0.000	0.000	Merged-chr3-115669354-51
NR23087--MA0741.1.KLF16	chr17	84022527	84022537	-	0.000	0.000	Merged-chr17-84022626-28
NR17835--MA0657.1.KLF13	chr15	78495282	78495299	+	0.000	0.000	Merged-chr15-78495177-43
NR36172--MA1107.1.KLF9	chr4	134734841	134734853	+	0.000	0.000	Merged-chr4-134734669-83
NR25813--MA1107.1.KLF9	chr19	27967778	27967790	+	0.000	0.000	Merged-chr19-27967760-35
NR38568--MA0599.1.KLF5	chr5	77140303	77140312	+	0.000	0.000	Merged-chr5-77140362-54
NR34856--MA0039.3.KLF4	chr4	82755891	82755901	+	0.000	0.000	Merged-chr4-82755852-39
NR2881--MA0741.1.KLF16	chr1	177008837	177008847	+	0.000	0.000	Merged-chr1-177008942-27
NR27318--MA0599.1.KLF5	chr2	29849976	29849985	+	0.000	0.000	Merged-chr2-29850143-19
NR4153--MA0493.1.Klf1	chr10	40452152	40452162	+	0.000	0.000	Merged-chr10-40451996-39
NR8195--MA0742.1.Klf12	chr11	68442618	68442632	-	0.000	0.000	Merged-chr11-68442579-25
NR26040--MA0599.1.KLF5	chr19	38746192	38746201	-	0.000	0.000	Merged-chr19-38746267-36
NR6453--MA1107.1.KLF9	chr10	122727910	122727922	+	0.000	0.000	Merged-chr10-122727944-93
NR36859--MA0741.1.KLF16	chr4	149658198	149658208	+	0.000	0.000	Merged-chr4-149658229-60
NR42935--MA0039.3.KLF4	chr6	108630899	108630909	+	0.000	0.000	Merged-chr6-108631007-44
NR39822--MA0741.1.KLF16	chr5	124035862	124035872	-	0.000	0.000	Merged-chr5-124035854-90
NR47861--MA1107.1.KLF9	chr7	140999460	140999472	+	0.000	0.000	Merged-chr7-140999347-54
NR3085--MA1107.1.KLF9	chr1	181928601	181928613	+	0.000	0.000	Merged-chr1-181928626-21
NR51438--MA0493.1.Klf1	chr9	32740969	32740979	+	0.000	0.000	Merged-chr9-32741073-58
NR21803--MA1107.1.KLF9	chr17	35764155	35764167	+	0.000	0.000	Merged-chr17-35764114-33
NR23066--MA0741.1.KLF16	chr17	83654859	83654869	-	0.000	0.000	Merged-chr17-83654883-58
NR16441--MA0741.1.KLF16	chr14	105240335	105240345	+	0.000	0.000	Merged-chr14-105240325-24
NR14138--MA1107.1.KLF9	chr13	101702442	101702454	-	0.000	0.000	Merged-chr13-101702260-81
NR9753--MA0741.1.KLF16	chr11	110919163	110919173	+	0.000	0.000	Merged-chr11-110919203-38
NR24872--MA0741.1.KLF16	chr18	82607558	82607568	+	0.000	0.000	Merged-chr18-82607647-23
NR43870--MA0599.1.KLF5	chr6	142952625	142952634	-	0.000	0.000	Merged-chr6-142952555-57
NR43851--MA1107.1.KLF9	chr6	142862376	142862388	-	0.000	0.000	Merged-chr6-142862347-56
NR16211--MA0493.1.Klf1	chr14	78692261	78692271	-	0.000	0.000	Merged-chr14-78692214-30
NR4717--MA1107.1.KLF9	chr10	70133475	70133487	-	0.000	0.000	Merged-chr10-70133310-29
NR45262--MA0599.1.KLF5	chr7	43437108	43437117	-	0.000	0.000	Merged-chr7-43436818-56
NR42176--MA0741.1.KLF16	chr6	67533270	67533280	+	0.000	0.000	Merged-chr6-67533170-65
NR11899--MA0493.1.Klf1	chr12	100480786	100480796	+	0.000	0.000	Merged-chr12-100480598-53
