#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-dn/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-dn/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_dn.bed
NR38915--MA0039.3.KLF4	chr5	100929922	100929932	+	0.000	0.000	Merged-chr5-100929891-31
NR22158--MA1107.1.KLF9	chr17	48001995	48002007	+	0.000	0.000	Merged-chr17-48002103-40
NR41396--MA0740.1.KLF14	chr6	29853647	29853660	-	0.000	0.000	Merged-chr6-29853688-66
NR38196--MA0599.1.KLF5	chr5	64324644	64324653	+	0.000	0.000	Merged-chr5-64324524-11
NR27354--MA0741.1.KLF16	chr2	30119929	30119939	+	0.000	0.000	Merged-chr2-30119999-30
NR30019--MA0741.1.KLF16	chr2	157122082	157122092	-	0.000	0.000	Merged-chr2-157121969-26
NR46275--MA0599.1.KLF5	chr7	90341792	90341801	-	0.000	0.000	Merged-chr7-90341759-29
NR38378--MA0039.3.KLF4	chr5	71903635	71903645	+	0.000	0.000	Merged-chr5-71903621-28
NR42573--MA0493.1.Klf1	chr6	89286789	89286799	+	0.000	0.000	Merged-chr6-89286978-37
NR5517--MA0741.1.KLF16	chr10	84440711	84440721	+	0.000	0.000	Merged-chr10-84440807-71
NR25715--MA0742.1.Klf12	chr19	21104571	21104585	+	0.000	0.000	Merged-chr19-21104768-51
NR38808--MA0039.3.KLF4	chr5	97090259	97090269	-	0.000	0.000	Merged-chr5-97090318-20
NR26088--MA1107.1.KLF9	chr19	41031257	41031269	-	0.000	0.000	Merged-chr19-41031181-46
NR138--MA0039.3.KLF4	chr1	20891035	20891045	-	0.000	0.000	Merged-chr1-20891220-1
NR54578--MA0599.1.KLF5	chrX	104857315	104857324	+	0.000	0.000	Merged-chrX-104857124-25
NR26750--MA0039.3.KLF4	chr2	4669896	4669906	+	0.000	0.000	Merged-chr2-4669816-18
NR1430--MA0599.1.KLF5	chr1	106032121	106032130	+	0.000	0.000	Merged-chr1-106032051-18
NR12701--MA1107.1.KLF9	chr13	23445577	23445589	+	0.000	0.000	Merged-chr13-23445518-1
NR50419--MA1107.1.KLF9	chr8	115237436	115237448	+	0.000	0.000	Merged-chr8-115237313-17
NR9552--MA0741.1.KLF16	chr11	103808531	103808541	-	0.000	0.000	Merged-chr11-103808730-15
NR48352--MA0599.1.KLF5	chr8	14992928	14992937	+	0.000	0.000	Merged-chr8-14992911-28
NR49950--MA0741.1.KLF16	chr8	95349077	95349087	-	0.000	0.000	Merged-chr8-95348986-27
NR3893--MA0741.1.KLF16	chr10	21659738	21659748	+	0.000	0.000	Merged-chr10-21659696-16
NR51998--MA0599.1.KLF5	chr9	58140190	58140199	-	0.000	0.000	Merged-chr9-58140138-21
NR34292--MA0039.3.KLF4	chr4	44160039	44160049	-	0.000	0.000	Merged-chr4-44160050-19
NR1747--MA1107.1.KLF9	chr1	130522444	130522456	+	0.000	0.000	Merged-chr1-130522626-12
NR41397--MA0657.1.KLF13	chr6	29853644	29853661	-	0.000	0.000	Merged-chr6-29853688-66
NR413--MA0599.1.KLF5	chr1	39702702	39702711	-	0.000	0.000	Merged-chr1-39702774-23
NR17073--MA0741.1.KLF16	chr15	36438863	36438873	-	0.000	0.000	Merged-chr15-36438812-16
NR23986--MA0741.1.KLF16	chr18	43520951	43520961	+	0.000	0.000	Merged-chr18-43520913-20
NR8276--MA0599.1.KLF5	chr11	69919778	69919787	+	0.000	0.000	Merged-chr11-69919909-46
NR23729--MA0599.1.KLF5	chr18	33056718	33056727	+	0.000	0.000	Merged-chr18-33056653-9
NR412--MA1107.1.KLF9	chr1	39702679	39702691	-	0.000	0.000	Merged-chr1-39702774-23
NR24196--MA0742.1.Klf12	chr18	60753804	60753818	+	0.000	0.000	Merged-chr18-60753803-11
NR46618--MA0741.1.KLF16	chr7	101970558	101970568	+	0.000	0.000	Merged-chr7-101970646-136
NR23387--MA0039.3.KLF4	chr17	88758097	88758107	-	0.000	0.000	Merged-chr17-88758216-29
NR11557--MA0740.1.KLF14	chr12	82165837	82165850	+	0.000	0.000	Merged-chr12-82165766-1
NR5520--MA0740.1.KLF14	chr10	84440815	84440828	-	0.000	0.000	Merged-chr10-84440807-71
NR36486--MA1107.1.KLF9	chr4	140601452	140601464	-	0.000	0.000	Merged-chr4-140601329-15
NR17615--MA0599.1.KLF5	chr15	73523273	73523282	-	0.000	0.000	Merged-chr15-73523297-26
NR30090--MA1107.1.KLF9	chr2	160367185	160367197	-	0.000	0.000	Merged-chr2-160367322-62
NR5314--MA0039.3.KLF4	chr10	81253300	81253310	-	0.000	0.000	Merged-chr10-81253220-18
NR34772--MA1107.1.KLF9	chr4	63486709	63486721	+	0.000	0.000	Merged-chr4-63486767-20
NR14492--MA1107.1.KLF9	chr13	114086499	114086511	+	0.000	0.000	Merged-chr13-114086496-8
NR28708--MA0493.1.Klf1	chr2	102039502	102039512	-	0.000	0.000	Merged-chr2-102039537-38
NR12994--MA0599.1.KLF5	chr13	41773944	41773953	-	0.000	0.000	Merged-chr13-41774048-23
NR46844--MA0493.1.Klf1	chr7	112213354	112213364	-	0.000	0.000	Merged-chr7-112213302-61
NR40558--MA0741.1.KLF16	chr5	140663391	140663401	+	0.000	0.000	Merged-chr5-140663494-2
NR50004--MA0493.1.Klf1	chr8	104039727	104039737	-	0.000	0.000	Merged-chr8-104039758-41
NR38807--MA0742.1.Klf12	chr5	97090257	97090271	-	0.000	0.000	Merged-chr5-97090318-20
NR13944--MA1107.1.KLF9	chr13	94567544	94567556	-	0.000	0.000	Merged-chr13-94567668-9
NR16654--MA1107.1.KLF9	chr14	121354112	121354124	+	0.000	0.000	Merged-chr14-121354142-24
NR19584--MA0493.1.Klf1	chr16	33714477	33714487	+	0.000	0.000	Merged-chr16-33714431-35
NR30184--MA0039.3.KLF4	chr2	163112132	163112142	+	0.000	0.000	Merged-chr2-163112057-15
NR24197--MA0599.1.KLF5	chr18	60753805	60753814	+	0.000	0.000	Merged-chr18-60753803-11
NR25633--MA0742.1.Klf12	chr19	16173076	16173090	+	0.000	0.000	Merged-chr19-16172957-13
NR13815--MA0493.1.Klf1	chr13	89521652	89521662	+	0.000	0.000	Merged-chr13-89521757-30
NR20663--MA0741.1.KLF16	chr17	5138645	5138655	-	0.000	0.000	Merged-chr17-5138884-51
NR11558--MA0657.1.KLF13	chr12	82165836	82165853	+	0.000	0.000	Merged-chr12-82165766-1
NR41515--MA0039.3.KLF4	chr6	37564040	37564050	+	0.000	0.000	Merged-chr6-37564158-19
NR52401--MA0657.1.KLF13	chr9	74961251	74961268	-	0.000	0.000	Merged-chr9-74961420-9
NR50964--MA0740.1.KLF14	chr8	126699187	126699200	-	0.000	0.000	Merged-chr8-126699390-72
NR12515--MA0493.1.Klf1	chr13	9082420	9082430	+	0.000	0.000	Merged-chr13-9082570-19
NR38914--MA0599.1.KLF5	chr5	100929921	100929930	+	0.000	0.000	Merged-chr5-100929891-31
NR52538--MA0493.1.Klf1	chr9	80313763	80313773	-	0.000	0.000	Merged-chr9-80313733-27
NR50389--MA1107.1.KLF9	chr8	114506054	114506066	-	0.000	0.000	Merged-chr8-114506190-31
NR48735--MA0742.1.Klf12	chr8	45934965	45934979	-	0.000	0.000	Merged-chr8-45934835-41
NR5523--MA0741.1.KLF16	chr10	84440817	84440827	-	0.000	0.000	Merged-chr10-84440807-71
NR48726--MA0741.1.KLF16	chr8	45410378	45410388	-	0.000	0.000	Merged-chr8-45410262-39
NR24085--MA0493.1.Klf1	chr18	53801710	53801720	-	0.000	0.000	Merged-chr18-53801567-20
NR11456--MA1107.1.KLF9	chr12	76844934	76844946	-	0.000	0.000	Merged-chr12-76844811-17
NR36809--MA0039.3.KLF4	chr4	148509469	148509479	+	0.000	0.000	Merged-chr4-148509676-49
NR3754--MA0493.1.Klf1	chr10	14097958	14097968	-	0.000	0.000	Merged-chr10-14097983-8
NR40596--MA1107.1.KLF9	chr5	140944720	140944732	-	0.000	0.000	Merged-chr5-140944857-24
NR19939--MA0599.1.KLF5	chr16	55824129	55824138	+	0.000	0.000	Merged-chr16-55823991-3
NR7312--MA0741.1.KLF16	chr11	31169346	31169356	+	0.000	0.000	Merged-chr11-31169541-9
NR2018--MA0740.1.KLF14	chr1	136617396	136617409	+	0.000	0.000	Merged-chr1-136617404-40
NR33268--MA0599.1.KLF5	chr3	138649839	138649848	-	0.000	0.000	Merged-chr3-138649925-12
NR29310--MA1107.1.KLF9	chr2	128159245	128159257	-	0.000	0.000	Merged-chr2-128159167-18
NR26359--MA0493.1.Klf1	chr19	47915500	47915510	-	0.000	0.000	Merged-chr19-47915460-18
NR40102--MA0741.1.KLF16	chr5	134234522	134234532	+	0.000	0.000	Merged-chr5-134234445-9
NR13994--MA1107.1.KLF9	chr13	96700921	96700933	-	0.000	0.000	Merged-chr13-96700841-9
NR17514--MA0740.1.KLF14	chr15	66286886	66286899	+	0.000	0.000	Merged-chr15-66286791-54
NR48739--MA0741.1.KLF16	chr8	45934968	45934978	-	0.000	0.000	Merged-chr8-45934835-41
NR26176--MA0599.1.KLF5	chr19	42770733	42770742	-	0.000	0.000	Merged-chr19-42770693-24
NR2016--MA0599.1.KLF5	chr1	136617318	136617327	+	0.000	0.000	Merged-chr1-136617404-40
NR31790--MA1107.1.KLF9	chr3	84686787	84686799	+	0.000	0.000	Merged-chr3-84686985-16
NR46278--MA0741.1.KLF16	chr7	90341791	90341801	-	0.000	0.000	Merged-chr7-90341759-29
NR38488--MA0742.1.Klf12	chr5	74471080	74471094	-	0.000	0.000	Merged-chr5-74471085-11
NR43642--MA1107.1.KLF9	chr6	134450906	134450918	-	0.000	0.000	Merged-chr6-134450954-21
NR11251--MA0493.1.Klf1	chr12	69853616	69853626	+	0.000	0.000	Merged-chr12-69853558-20
NR179--MA0742.1.Klf12	chr1	22806092	22806106	-	0.000	0.000	Merged-chr1-22806040-36
NR16705--MA0741.1.KLF16	chr14	122026155	122026165	-	0.000	0.000	Merged-chr14-122026050-14
NR46473--MA1107.1.KLF9	chr7	99040069	99040081	+	0.000	0.000	Merged-chr7-99040146-14
NR3455--MA0741.1.KLF16	chr1	193146637	193146647	-	0.000	0.000	Merged-chr1-193146532-29
NR46658--MA0741.1.KLF16	chr7	102347591	102347601	+	0.000	0.000	Merged-chr7-102347477-20
NR14135--MA0741.1.KLF16	chr13	101569400	101569410	-	0.000	0.000	Merged-chr13-101569413-14
NR49838--MA0599.1.KLF5	chr8	91463964	91463973	+	0.000	0.000	Merged-chr8-91463868-1
NR468--MA0493.1.Klf1	chr1	40543144	40543154	+	0.000	0.000	Merged-chr1-40542966-13
NR13999--MA1107.1.KLF9	chr13	96700931	96700943	-	0.000	0.000	Merged-chr13-96700841-9
NR45990--MA0741.1.KLF16	chr7	79190951	79190961	-	0.000	0.000	Merged-chr7-79190820-25
NR11249--MA0740.1.KLF14	chr12	69853616	69853629	+	0.000	0.000	Merged-chr12-69853558-20
NR41109--MA1107.1.KLF9	chr5	150262878	150262890	+	0.000	0.000	Merged-chr5-150262822-29
NR34291--MA0599.1.KLF5	chr4	44160041	44160050	-	0.000	0.000	Merged-chr4-44160050-19
NR154--MA1107.1.KLF9	chr1	21064405	21064417	+	0.000	0.000	Merged-chr1-21064468-17
NR26090--MA1107.1.KLF9	chr19	41031261	41031273	-	0.000	0.000	Merged-chr19-41031181-46
NR44890--MA0599.1.KLF5	chr7	28982761	28982770	-	0.000	0.000	Merged-chr7-28982424-141
NR13913--MA0741.1.KLF16	chr13	93939770	93939780	-	0.000	0.000	Merged-chr13-93939742-17
NR19835--MA0039.3.KLF4	chr16	48745620	48745630	+	0.000	0.000	Merged-chr16-48745701-29
NR31786--MA1107.1.KLF9	chr3	84686779	84686791	+	0.000	0.000	Merged-chr3-84686985-16
NR17142--MA0599.1.KLF5	chr15	38709603	38709612	+	0.000	0.000	Merged-chr15-38709565-1
NR54579--MA0741.1.KLF16	chrX	104857309	104857319	+	0.000	0.000	Merged-chrX-104857124-25
NR30017--MA0599.1.KLF5	chr2	157122083	157122092	-	0.000	0.000	Merged-chr2-157121969-26
NR42575--MA1107.1.KLF9	chr6	89286789	89286801	+	0.000	0.000	Merged-chr6-89286978-37
NR37999--MA0741.1.KLF16	chr5	43355360	43355370	-	0.000	0.000	Merged-chr5-43355421-55
NR47590--MA1107.1.KLF9	chr7	132824636	132824648	+	0.000	0.000	Merged-chr7-132824609-20
NR7317--MA0741.1.KLF16	chr11	31169351	31169361	+	0.000	0.000	Merged-chr11-31169541-9
NR9725--MA0741.1.KLF16	chr11	109347875	109347885	-	0.000	0.000	Merged-chr11-109347836-28
NR40489--MA0039.3.KLF4	chr5	140208846	140208856	+	0.000	0.000	Merged-chr5-140208912-49
NR12905--MA1107.1.KLF9	chr13	36214180	36214192	-	0.000	0.000	Merged-chr13-36214295-21
NR5313--MA0599.1.KLF5	chr10	81253302	81253311	-	0.000	0.000	Merged-chr10-81253220-18
NR42160--MA0599.1.KLF5	chr6	67146746	67146755	+	0.000	0.000	Merged-chr6-67146910-15
NR9551--MA0493.1.Klf1	chr11	103808532	103808542	-	0.000	0.000	Merged-chr11-103808730-15
NR27073--MA0741.1.KLF16	chr2	25095349	25095359	+	0.000	0.000	Merged-chr2-25095278-14
NR1652--MA0599.1.KLF5	chr1	127425446	127425455	-	0.000	0.000	Merged-chr1-127425317-19
NR25632--MA0740.1.KLF14	chr19	16173076	16173089	+	0.000	0.000	Merged-chr19-16172957-13
NR54240--MA0741.1.KLF16	chrX	53607883	53607893	+	0.000	0.000	Merged-chrX-53607978-28
NR16169--MA0599.1.KLF5	chr14	77580701	77580710	+	0.000	0.000	Merged-chr14-77580770-64
NR34981--MA0599.1.KLF5	chr4	89137628	89137637	-	0.000	0.000	Merged-chr4-89137676-98
NR42253--MA1107.1.KLF9	chr6	72597100	72597112	+	0.000	0.000	Merged-chr6-72597132-4
NR41485--MA0039.3.KLF4	chr6	34937964	34937974	-	0.000	0.000	Merged-chr6-34938048-1
NR14488--MA0741.1.KLF16	chr13	114086498	114086508	+	0.000	0.000	Merged-chr13-114086496-8
NR35122--MA0741.1.KLF16	chr4	102584699	102584709	+	0.000	0.000	Merged-chr4-102584866-14
NR35027--MA1107.1.KLF9	chr4	97871807	97871819	+	0.000	0.000	Merged-chr4-97871840-30
NR3254--MA0493.1.Klf1	chr1	189500039	189500049	+	0.000	0.000	Merged-chr1-189499965-39
NR23982--MA0599.1.KLF5	chr18	43393466	43393475	+	0.000	0.000	Merged-chr18-43393382-40
NR44318--MA0599.1.KLF5	chr7	16668736	16668745	+	0.000	0.000	Merged-chr7-16668681-27
NR48734--MA0740.1.KLF14	chr8	45934966	45934979	-	0.000	0.000	Merged-chr8-45934835-41
NR41514--MA0599.1.KLF5	chr6	37564088	37564097	+	0.000	0.000	Merged-chr6-37564158-19
NR43428--MA0039.3.KLF4	chr6	125468296	125468306	+	0.000	0.000	Merged-chr6-125468241-50
NR52443--MA0741.1.KLF16	chr9	77683657	77683667	+	0.000	0.000	Merged-chr9-77683679-29
NR52848--MA1107.1.KLF9	chr9	96696377	96696389	+	0.000	0.000	Merged-chr9-96696442-50
NR47713--MA0599.1.KLF5	chr7	136164719	136164728	+	0.000	0.000	Merged-chr7-136164647-23
NR49953--MA0741.1.KLF16	chr8	95349080	95349090	-	0.000	0.000	Merged-chr8-95348986-27
NR39167--MA0039.3.KLF4	chr5	112130131	112130141	+	0.000	0.000	Merged-chr5-112130163-21
NR4370--MA0039.3.KLF4	chr10	58351781	58351791	-	0.000	0.000	Merged-chr10-58351765-21
NR24821--MA0493.1.Klf1	chr18	80660491	80660501	+	0.000	0.000	Merged-chr18-80660488-2
NR20661--MA0741.1.KLF16	chr17	5138643	5138653	-	0.000	0.000	Merged-chr17-5138884-51
NR14487--MA0599.1.KLF5	chr13	114086504	114086513	+	0.000	0.000	Merged-chr13-114086496-8
NR45987--MA0741.1.KLF16	chr7	79190948	79190958	-	0.000	0.000	Merged-chr7-79190820-25
NR10629--MA0741.1.KLF16	chr12	17736625	17736635	-	0.000	0.000	Merged-chr12-17736753-13
NR13940--MA0741.1.KLF16	chr13	94567543	94567553	-	0.000	0.000	Merged-chr13-94567668-9
NR51585--MA0599.1.KLF5	chr9	42463821	42463830	+	0.000	0.000	Merged-chr9-42464013-7
NR39574--MA0657.1.KLF13	chr5	120125305	120125322	-	0.000	0.000	Merged-chr5-120125144-10
NR2331--MA0599.1.KLF5	chr1	156522430	156522439	+	0.000	0.000	Merged-chr1-156522298-40
NR52078--MA0039.3.KLF4	chr9	61236139	61236149	+	0.000	0.000	Merged-chr9-61236183-14
NR42080--MA0493.1.Klf1	chr6	57449423	57449433	-	0.000	0.000	Merged-chr6-57449516-18
NR9723--MA0599.1.KLF5	chr11	109347876	109347885	-	0.000	0.000	Merged-chr11-109347836-28
NR7100--MA0599.1.KLF5	chr11	20035549	20035558	-	0.000	0.000	Merged-chr11-20035595-25
NR447--MA0741.1.KLF16	chr1	40033581	40033591	+	0.000	0.000	Merged-chr1-40033526-12
NR11567--MA0599.1.KLF5	chr12	82187388	82187397	+	0.000	0.000	Merged-chr12-82187311-20
NR45131--MA0599.1.KLF5	chr7	35119050	35119059	-	0.000	0.000	Merged-chr7-35119008-87
NR45318--MA1107.1.KLF9	chr7	44485368	44485380	-	0.000	0.000	Merged-chr7-44485410-35
NR331--MA0493.1.Klf1	chr1	36920565	36920575	+	0.000	0.000	Merged-chr1-36920402-81
NR46506--MA0039.3.KLF4	chr7	99795491	99795501	+	0.000	0.000	Merged-chr7-99795499-24
NR38099--MA0740.1.KLF14	chr5	51552660	51552673	+	0.000	0.000	Merged-chr5-51552540-96
NR50907--MA0493.1.Klf1	chr8	125558862	125558872	+	0.000	0.000	Merged-chr8-125558804-33
NR26016--MA1107.1.KLF9	chr19	37535094	37535106	-	0.000	0.000	Merged-chr19-37535192-30
NR42654--MA0599.1.KLF5	chr6	91660323	91660332	-	0.000	0.000	Merged-chr6-91660194-26
NR26594--MA0493.1.Klf1	chr19	57882082	57882092	+	0.000	0.000	Merged-chr19-57882261-17
NR20193--MA1107.1.KLF9	chr16	78595925	78595937	-	0.000	0.000	Merged-chr16-78595924-17
NR51129--MA0599.1.KLF5	chr9	14926828	14926837	+	0.000	0.000	Merged-chr9-14926732-51
NR24087--MA1107.1.KLF9	chr18	53801708	53801720	-	0.000	0.000	Merged-chr18-53801567-20
NR2518--MA0039.3.KLF4	chr1	165063182	165063192	+	0.000	0.000	Merged-chr1-165063084-17
NR51432--MA0741.1.KLF16	chr9	32672294	32672304	-	0.000	0.000	Merged-chr9-32672440-49
NR41097--MA0039.3.KLF4	chr5	150259562	150259572	+	0.000	0.000	Merged-chr5-150259783-65
NR11419--MA0493.1.Klf1	chr12	76312186	76312196	-	0.000	0.000	Merged-chr12-76312183-20
NR40491--MA1107.1.KLF9	chr5	140208844	140208856	+	0.000	0.000	Merged-chr5-140208912-49
NR41102--MA1107.1.KLF9	chr5	150259560	150259572	+	0.000	0.000	Merged-chr5-150259783-65
NR47721--MA0741.1.KLF16	chr7	136894429	136894439	+	0.000	0.000	Merged-chr7-136894538-85
NR51128--MA1107.1.KLF9	chr9	14559687	14559699	+	0.000	0.000	Merged-chr9-14559722-16
NR34113--MA1107.1.KLF9	chr4	41295618	41295630	+	0.000	0.000	Merged-chr4-41295781-15
NR46659--MA1107.1.KLF9	chr7	102347588	102347600	+	0.000	0.000	Merged-chr7-102347477-20
NR7065--MA0741.1.KLF16	chr11	16838956	16838966	-	0.000	0.000	Merged-chr11-16838980-8
NR6257--MA0599.1.KLF5	chr10	118310793	118310802	+	0.000	0.000	Merged-chr10-118310957-20
NR49809--MA0599.1.KLF5	chr8	88668753	88668762	+	0.000	0.000	Merged-chr8-88668862-52
NR47986--MA0741.1.KLF16	chr7	142967379	142967389	+	0.000	0.000	Merged-chr7-142967366-1
NR32771--MA0741.1.KLF16	chr3	115897932	115897942	+	0.000	0.000	Merged-chr3-115897908-5
NR5091--MA0599.1.KLF5	chr10	80152178	80152187	+	0.000	0.000	Merged-chr10-80152261-5
NR33714--MA0599.1.KLF5	chr4	6941241	6941250	+	0.000	0.000	Merged-chr4-6941109-33
NR19280--MA0741.1.KLF16	chr16	18452509	18452519	-	0.000	0.000	Merged-chr16-18452480-18
NR41484--MA0599.1.KLF5	chr6	34937966	34937975	-	0.000	0.000	Merged-chr6-34938048-1
NR13988--MA1107.1.KLF9	chr13	96700909	96700921	-	0.000	0.000	Merged-chr13-96700841-9
NR31507--MA0493.1.Klf1	chr3	61002323	61002333	-	0.000	0.000	Merged-chr3-61002220-1
NR41108--MA0741.1.KLF16	chr5	150262888	150262898	+	0.000	0.000	Merged-chr5-150262822-29
NR4655--MA0599.1.KLF5	chr10	68300308	68300317	+	0.000	0.000	Merged-chr10-68300314-9
NR3010--MA0599.1.KLF5	chr1	180303605	180303614	-	0.000	0.000	Merged-chr1-180303799-22
NR32784--MA0741.1.KLF16	chr3	116200273	116200283	+	0.000	0.000	Merged-chr3-116200281-40
NR3942--MA0741.1.KLF16	chr10	25140416	25140426	-	0.000	0.000	Merged-chr10-25140477-16
NR180--MA0599.1.KLF5	chr1	22806096	22806105	-	0.000	0.000	Merged-chr1-22806040-36
NR31784--MA1107.1.KLF9	chr3	84686775	84686787	+	0.000	0.000	Merged-chr3-84686985-16
NR20674--MA0599.1.KLF5	chr17	5195663	5195672	-	0.000	0.000	Merged-chr17-5195608-19
NR43641--MA0493.1.Klf1	chr6	134450908	134450918	-	0.000	0.000	Merged-chr6-134450954-21
NR9884--MA1107.1.KLF9	chr11	114876539	114876551	+	0.000	0.000	Merged-chr11-114876694-1
NR51990--MA0741.1.KLF16	chr9	58112635	58112645	-	0.000	0.000	Merged-chr9-58112486-25
NR46472--MA0493.1.Klf1	chr7	99040069	99040079	+	0.000	0.000	Merged-chr7-99040146-14
NR26178--MA1107.1.KLF9	chr19	42770731	42770743	-	0.000	0.000	Merged-chr19-42770693-24
NR12903--MA1107.1.KLF9	chr13	36214176	36214188	-	0.000	0.000	Merged-chr13-36214295-21
NR2170--MA1107.1.KLF9	chr1	152817509	152817521	-	0.000	0.000	Merged-chr1-152817500-27
NR41512--MA0740.1.KLF14	chr6	37564052	37564065	+	0.000	0.000	Merged-chr6-37564158-19
NR33269--MA0741.1.KLF16	chr3	138649838	138649848	-	0.000	0.000	Merged-chr3-138649925-12
NR28053--MA0741.1.KLF16	chr2	61474919	61474929	-	0.000	0.000	Merged-chr2-61474781-19
NR20191--MA0741.1.KLF16	chr16	78595926	78595936	-	0.000	0.000	Merged-chr16-78595924-17
NR9553--MA1107.1.KLF9	chr11	103808530	103808542	-	0.000	0.000	Merged-chr11-103808730-15
NR36484--MA0741.1.KLF16	chr4	140601453	140601463	-	0.000	0.000	Merged-chr4-140601329-15
NR12806--MA0599.1.KLF5	chr13	30186460	30186469	-	0.000	0.000	Merged-chr13-30186492-12
NR51430--MA0599.1.KLF5	chr9	32672295	32672304	-	0.000	0.000	Merged-chr9-32672440-49
NR31131--MA1107.1.KLF9	chr3	31095080	31095092	-	0.000	0.000	Merged-chr3-31095271-1
NR30477--MA0741.1.KLF16	chr2	169398707	169398717	+	0.000	0.000	Merged-chr2-169398588-9
NR26089--MA1107.1.KLF9	chr19	41031259	41031271	-	0.000	0.000	Merged-chr19-41031181-46
NR13916--MA0741.1.KLF16	chr13	94144779	94144789	-	0.000	0.000	Merged-chr13-94144726-31
NR12810--MA0493.1.Klf1	chr13	30186465	30186475	-	0.000	0.000	Merged-chr13-30186492-12
NR13914--MA0599.1.KLF5	chr13	94144784	94144793	-	0.000	0.000	Merged-chr13-94144726-31
NR52077--MA0599.1.KLF5	chr9	61236138	61236147	+	0.000	0.000	Merged-chr9-61236183-14
NR3256--MA1107.1.KLF9	chr1	189500039	189500051	+	0.000	0.000	Merged-chr1-189499965-39
NR42252--MA0493.1.Klf1	chr6	72597100	72597110	+	0.000	0.000	Merged-chr6-72597132-4
NR1249--MA0740.1.KLF14	chr1	90660225	90660238	-	0.000	0.000	Merged-chr1-90660312-12
NR39268--MA0741.1.KLF16	chr5	113873220	113873230	-	0.000	0.000	Merged-chr5-113873174-24
NR11455--MA0741.1.KLF16	chr12	76844941	76844951	-	0.000	0.000	Merged-chr12-76844811-17
NR51672--MA0599.1.KLF5	chr9	44708510	44708519	+	0.000	0.000	Merged-chr9-44708535-22
NR182--MA0741.1.KLF16	chr1	22806095	22806105	-	0.000	0.000	Merged-chr1-22806040-36
NR28054--MA1107.1.KLF9	chr2	61474918	61474930	-	0.000	0.000	Merged-chr2-61474781-19
NR11564--MA0741.1.KLF16	chr12	82166463	82166473	-	0.000	0.000	Merged-chr12-82166286-58
NR14000--MA1107.1.KLF9	chr13	96700933	96700945	-	0.000	0.000	Merged-chr13-96700841-9
NR42251--MA0039.3.KLF4	chr6	72597102	72597112	+	0.000	0.000	Merged-chr6-72597132-4
NR1748--MA1107.1.KLF9	chr1	130522446	130522458	+	0.000	0.000	Merged-chr1-130522626-12
NR4082--MA0741.1.KLF16	chr10	37207073	37207083	-	0.000	0.000	Merged-chr10-37207171-14
NR42162--MA1107.1.KLF9	chr6	67146745	67146757	+	0.000	0.000	Merged-chr6-67146910-15
NR38197--MA0493.1.Klf1	chr5	64324643	64324653	+	0.000	0.000	Merged-chr5-64324524-11
NR50475--MA0599.1.KLF5	chr8	117299356	117299365	-	0.000	0.000	Merged-chr8-117299202-13
NR34057--MA0493.1.Klf1	chr4	35096511	35096521	+	0.000	0.000	Merged-chr4-35096609-40
NR8277--MA0599.1.KLF5	chr11	69919757	69919766	-	0.000	0.000	Merged-chr11-69919909-46
NR11054--MA0741.1.KLF16	chr12	54312105	54312115	+	0.000	0.000	Merged-chr12-54312209-5
NR32768--MA0741.1.KLF16	chr3	115897929	115897939	+	0.000	0.000	Merged-chr3-115897908-5
NR41103--MA0740.1.KLF14	chr5	150262887	150262900	+	0.000	0.000	Merged-chr5-150262822-29
NR24823--MA1107.1.KLF9	chr18	80660491	80660503	+	0.000	0.000	Merged-chr18-80660488-2
NR43925--MA0599.1.KLF5	chr6	145049107	145049116	+	0.000	0.000	Merged-chr6-145048990-28
NR3946--MA1107.1.KLF9	chr10	25140415	25140427	-	0.000	0.000	Merged-chr10-25140477-16
NR22700--MA0740.1.KLF14	chr17	73164575	73164588	+	0.000	0.000	Merged-chr17-73164470-6
NR28763--MA0599.1.KLF5	chr2	103668281	103668290	-	0.000	0.000	Merged-chr2-103668249-32
NR47725--MA0599.1.KLF5	chr7	136894458	136894467	+	0.000	0.000	Merged-chr7-136894538-85
NR43422--MA0742.1.Klf12	chr6	125433842	125433856	+	0.000	0.000	Merged-chr6-125433874-28
NR34773--MA1107.1.KLF9	chr4	63486715	63486727	+	0.000	0.000	Merged-chr4-63486767-20
NR25931--MA1107.1.KLF9	chr19	32523946	32523958	-	0.000	0.000	Merged-chr19-32523975-16
NR1431--MA0741.1.KLF16	chr1	106032121	106032131	+	0.000	0.000	Merged-chr1-106032051-18
NR14493--MA1107.1.KLF9	chr13	114086503	114086515	+	0.000	0.000	Merged-chr13-114086496-8
NR51987--MA0741.1.KLF16	chr9	58112632	58112642	-	0.000	0.000	Merged-chr9-58112486-25
NR36399--MA0599.1.KLF5	chr4	137900344	137900353	-	0.000	0.000	Merged-chr4-137900401-9
NR13945--MA1107.1.KLF9	chr13	94567551	94567563	-	0.000	0.000	Merged-chr13-94567668-9
