#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Tfh_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed
NR7919--MA0591.1.Bach1::Mafk	chr7	75760652	75760666	+	0.000	0.000	Merged-chr7-75760769-39
NR6921--MA0591.1.Bach1::Mafk	chr5	112488583	112488597	-	0.000	0.000	Merged-chr5-112488536-19
NR4489--MA0501.1.MAF::NFE2	chr19	14668747	14668761	+	0.000	0.000	Merged-chr19-14668781-26
NR6725--MA0089.1.MAFG::NFE2L1	chr5	65933824	65933829	+	0.000	0.000	Merged-chr5-65933959-11
NR5203--MA0501.1.MAF::NFE2	chr2	120658699	120658713	-	0.000	0.000	Merged-chr2-120658645-18
NR4146--MA0496.2.MAFK	chr18	4296201	4296219	-	0.000	0.000	Merged-chr18-4296046-21
NR3197--MA0591.1.Bach1::Mafk	chr15	77877481	77877495	-	0.000	0.000	Merged-chr15-77877456-21
NR791--MA0501.1.MAF::NFE2	chr10	39815278	39815292	-	0.000	0.000	Merged-chr10-39815281-4
NR2054--MA0501.1.MAF::NFE2	chr12	110939576	110939590	+	0.000	0.000	Merged-chr12-110939619-21
NR8972--MA0089.1.MAFG::NFE2L1	chr9	111047388	111047393	-	0.000	0.000	Merged-chr9-111047494-21
NR4817--MA0591.1.Bach1::Mafk	chr2	31082800	31082814	+	0.000	0.000	Merged-chr2-31082849-41
NR5722--MA0659.1.MAFG	chr3	84022836	84022856	-	0.000	0.000	Merged-chr3-84022944-34
NR8073--MA0501.1.MAF::NFE2	chr7	115734398	115734412	-	0.000	0.000	Merged-chr7-115734410-28
NR1576--MA0089.1.MAFG::NFE2L1	chr11	97246738	97246743	-	0.000	0.000	Merged-chr11-97246717-13
NR6006--MA0117.2.Mafb	chr3	142545600	142545611	+	0.000	0.000	Merged-chr3-142545607-21
NR7941--MA0089.1.MAFG::NFE2L1	chr7	80449990	80449995	+	0.000	0.000	Merged-chr7-80450087-44
NR5888--MA0501.1.MAF::NFE2	chr3	116434934	116434948	+	0.000	0.000	Merged-chr3-116434903-21
NR3099--MA0117.2.Mafb	chr15	53492256	53492267	+	0.000	0.000	Merged-chr15-53492104-53
NR4625--MA0591.1.Bach1::Mafk	chr19	53464926	53464940	-	0.000	0.000	Merged-chr19-53464901-55
NR5962--MA0495.2.MAFF	chr3	135528002	135528022	-	0.000	0.000	Merged-chr3-135527896-22
NR2562--MA0496.2.MAFK	chr13	113168627	113168645	-	0.000	0.000	Merged-chr13-113168484-63
NR2768--MA0496.2.MAFK	chr14	63377386	63377404	-	0.000	0.000	Merged-chr14-63377518-21
NR4626--MA0501.1.MAF::NFE2	chr19	53464923	53464937	-	0.000	0.000	Merged-chr19-53464901-55
NR7879--MA0501.1.MAF::NFE2	chr7	66116124	66116138	+	0.000	0.000	Merged-chr7-66116161-49
NR2213--MA0089.1.MAFG::NFE2L1	chr13	33077203	33077208	-	0.000	0.000	Merged-chr13-33077340-51
NR4086--MA0117.2.Mafb	chr17	83483964	83483975	-	0.000	0.000	Merged-chr17-83484048-22
NR5214--MA0089.1.MAFG::NFE2L1	chr2	122666672	122666677	+	0.000	0.000	Merged-chr2-122666523-63
NR2914--MA0659.1.MAFG	chr14	103850699	103850719	-	0.000	0.000	Merged-chr14-103850623-36
NR4854--MA0496.2.MAFK	chr2	38536552	38536570	+	0.000	0.000	Merged-chr2-38536477-82
NR5227--MA0089.1.MAFG::NFE2L1	chr2	127313018	127313023	+	0.000	0.000	Merged-chr2-127312939-16
NR916--MA0089.1.MAFG::NFE2L1	chr10	68512603	68512608	-	0.000	0.000	Merged-chr10-68512591-23
NR4184--MA0089.1.MAFG::NFE2L1	chr18	32162448	32162453	-	0.000	0.000	Merged-chr18-32162521-1
NR1052--MA0496.2.MAFK	chr10	96599771	96599789	+	0.000	0.000	Merged-chr10-96599778-54
NR2711--MA0495.2.MAFF	chr14	56262266	56262286	+	0.000	0.000	Merged-chr14-56262328-32
NR2728--MA0501.1.MAF::NFE2	chr14	59553431	59553445	+	0.000	0.000	Merged-chr14-59553394-22
NR3153--MA0089.1.MAFG::NFE2L1	chr15	65810926	65810931	-	0.000	0.000	Merged-chr15-65810890-18
NR1744--MA0659.1.MAFG	chr12	12278413	12278433	-	0.000	0.000	Merged-chr12-12278395-37
NR5725--MA0496.2.MAFK	chr3	84022837	84022855	-	0.000	0.000	Merged-chr3-84022944-34
NR1614--MA0501.1.MAF::NFE2	chr11	104667481	104667495	-	0.000	0.000	Merged-chr11-104667644-45
NR843--MA0117.2.Mafb	chr10	53461297	53461308	+	0.000	0.000	Merged-chr10-53461441-37
NR2397--MA0501.1.MAF::NFE2	chr13	75844212	75844226	+	0.000	0.000	Merged-chr13-75844274-45
NR4282--MA0089.1.MAFG::NFE2L1	chr18	62163173	62163178	-	0.000	0.000	Merged-chr18-62163179-10
NR7522--MA0501.1.MAF::NFE2	chr6	119635736	119635750	-	0.000	0.000	Merged-chr6-119635924-52
NR328--MA0591.1.Bach1::Mafk	chr1	127345063	127345077	+	0.000	0.000	Merged-chr1-127345077-51
NR7498--MA0089.1.MAFG::NFE2L1	chr6	114644708	114644713	-	0.000	0.000	Merged-chr6-114644613-24
NR5738--MA0591.1.Bach1::Mafk	chr3	84809022	84809036	+	0.000	0.000	Merged-chr3-84809112-18
NR2503--MA0117.2.Mafb	chr13	107867073	107867084	+	0.000	0.000	Merged-chr13-107866970-30
NR7948--MA0117.2.Mafb	chr7	81319849	81319860	+	0.000	0.000	Merged-chr7-81320014-23
NR61--MA0117.2.Mafb	chr1	38884008	38884019	+	0.000	0.000	Merged-chr1-38884000-31
NR2398--MA0496.2.MAFK	chr13	75844207	75844225	+	0.000	0.000	Merged-chr13-75844274-45
NR8516--MA0501.1.MAF::NFE2	chr8	113656298	113656312	+	0.000	0.000	Merged-chr8-113656358-52
NR4569--MA0591.1.Bach1::Mafk	chr19	41384220	41384234	-	0.000	0.000	Merged-chr19-41384173-6
NR3666--MA0089.1.MAFG::NFE2L1	chr16	91061642	91061647	-	0.000	0.000	Merged-chr16-91061778-38
NR8828--MA0659.1.MAFG	chr9	72097291	72097311	+	0.000	0.000	Merged-chr9-72097262-35
NR2333--MA0089.1.MAFG::NFE2L1	chr13	56507447	56507452	+	0.000	0.000	Merged-chr13-56507278-42
NR1435--MA0501.1.MAF::NFE2	chr11	76588352	76588366	+	0.000	0.000	Merged-chr11-76588329-33
NR230--MA0089.1.MAFG::NFE2L1	chr1	86580623	86580628	+	0.000	0.000	Merged-chr1-86580596-17
NR7405--MA0495.2.MAFF	chr6	87436968	87436988	-	0.000	0.000	Merged-chr6-87436992-13
NR1360--MA0659.1.MAFG	chr11	58830091	58830111	+	0.000	0.000	Merged-chr11-58829916-12
NR529--MA0495.2.MAFF	chr1	171627936	171627956	+	0.000	0.000	Merged-chr1-171628029-22
NR2551--MA0495.2.MAFF	chr13	112396867	112396887	+	0.000	0.000	Merged-chr13-112396740-45
NR4258--MA0117.2.Mafb	chr18	56547144	56547155	+	0.000	0.000	Merged-chr18-56547142-34
NR5720--MA0591.1.Bach1::Mafk	chr3	84022839	84022853	-	0.000	0.000	Merged-chr3-84022944-34
NR8830--MA0496.2.MAFK	chr9	72097292	72097310	+	0.000	0.000	Merged-chr9-72097262-35
NR532--MA0089.1.MAFG::NFE2L1	chr1	171629065	171629070	-	0.000	0.000	Merged-chr1-171629248-54
NR8510--MA0117.2.Mafb	chr8	111955336	111955347	-	0.000	0.000	Merged-chr8-111955328-48
NR3462--MA0089.1.MAFG::NFE2L1	chr16	24216916	24216921	-	0.000	0.000	Merged-chr16-24217048-44
