#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-dn/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-dn/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_dn.bed
NR16125--MA0599.1.KLF5	chr13	113466827	113466836	+	0.000	0.000	Merged-chr13-113466791-29
NR57344--MA1107.1.KLF9	chr9	41160881	41160893	-	0.000	0.000	Merged-chr9-41160864-12
NR14196--MA0599.1.KLF5	chr13	41774093	41774102	-	0.000	0.000	Merged-chr13-41774048-23
NR22273--MA0740.1.KLF14	chr16	59471773	59471786	-	0.000	0.000	Merged-chr16-59471923-61
NR60736--MA0742.1.Klf12	chrX	104857285	104857299	+	0.000	0.000	Merged-chrX-104857124-25
NR15475--MA0741.1.KLF16	chr13	95765257	95765267	-	0.000	0.000	Merged-chr13-95765232-46
NR16143--MA0599.1.KLF5	chr13	114086498	114086507	+	0.000	0.000	Merged-chr13-114086496-8
NR22942--MA0599.1.KLF5	chr17	5138638	5138647	-	0.000	0.000	Merged-chr17-5138884-51
NR8995--MA0493.1.Klf1	chr11	69919801	69919811	+	0.000	0.000	Merged-chr11-69919909-46
NR7058--MA0740.1.KLF14	chr10	121300785	121300798	+	0.000	0.000	Merged-chr10-121300859-24
NR56833--MA0599.1.KLF5	chr9	14926687	14926696	-	0.000	0.000	Merged-chr9-14926732-51
NR26075--MA0599.1.KLF5	chr18	43520945	43520954	+	0.000	0.000	Merged-chr18-43520913-20
NR6816--MA0599.1.KLF5	chr10	117118630	117118639	-	0.000	0.000	Merged-chr10-117118585-40
NR33256--MA0493.1.Klf1	chr2	174566141	174566151	+	0.000	0.000	Merged-chr2-174566072-46
NR4408--MA0599.1.KLF5	chr10	21947213	21947222	-	0.000	0.000	Merged-chr10-21947042-21
NR36892--MA1107.1.KLF9	chr4	11017710	11017722	-	0.000	0.000	Merged-chr4-11017688-10
NR6909--MA1107.1.KLF9	chr10	118090009	118090021	-	0.000	0.000	Merged-chr10-118090052-13
NR12207--MA0740.1.KLF14	chr12	69853616	69853629	+	0.000	0.000	Merged-chr12-69853558-20
NR57424--MA0740.1.KLF14	chr9	44708540	44708553	-	0.000	0.000	Merged-chr9-44708535-22
NR32557--MA0741.1.KLF16	chr2	157122082	157122092	-	0.000	0.000	Merged-chr2-157121969-26
NR34354--MA0039.3.KLF4	chr3	68981201	68981211	+	0.000	0.000	Merged-chr3-68981196-42
NR30923--MA0599.1.KLF5	chr2	102049966	102049975	+	0.000	0.000	Merged-chr2-102050053-17
NR46071--MA0741.1.KLF16	chr6	28878194	28878204	-	0.000	0.000	Merged-chr6-28878211-33
NR46408--MA0741.1.KLF16	chr6	43619506	43619516	+	0.000	0.000	Merged-chr6-43619418-19
NR8004--MA0741.1.KLF16	chr11	31169347	31169357	+	0.000	0.000	Merged-chr11-31169541-9
NR58391--MA0599.1.KLF5	chr9	77683657	77683666	+	0.000	0.000	Merged-chr9-77683679-29
NR45102--MA0740.1.KLF14	chr5	140148961	140148974	+	0.000	0.000	Merged-chr5-140149143-22
NR57256--MA0493.1.Klf1	chr9	36905618	36905628	-	0.000	0.000	Merged-chr9-36905642-9
NR22503--MA1107.1.KLF9	chr16	78595925	78595937	-	0.000	0.000	Merged-chr16-78595924-17
NR7382--MA0493.1.Klf1	chr10	128135574	128135584	+	0.000	0.000	Merged-chr10-128135587-20
NR31476--MA0599.1.KLF5	chr2	122469535	122469544	+	0.000	0.000	Merged-chr2-122469407-42
NR10660--MA1107.1.KLF9	chr11	109347874	109347886	-	0.000	0.000	Merged-chr11-109347836-28
NR40773--MA0740.1.KLF14	chr4	149854339	149854352	-	0.000	0.000	Merged-chr4-149854542-67
NR7816--MA1107.1.KLF9	chr11	20035542	20035554	-	0.000	0.000	Merged-chr11-20035595-25
NR22500--MA0741.1.KLF16	chr16	78595922	78595932	-	0.000	0.000	Merged-chr16-78595924-17
NR45660--MA0599.1.KLF5	chr5	150232878	150232887	+	0.000	0.000	Merged-chr5-150232910-1
NR11808--MA0039.3.KLF4	chr12	33220641	33220651	-	0.000	0.000	Merged-chr12-33220672-27
NR5887--MA1107.1.KLF9	chr10	81247998	81248010	+	0.000	0.000	Merged-chr10-81248090-40
NR40775--MA0599.1.KLF5	chr4	149854342	149854351	-	0.000	0.000	Merged-chr4-149854542-67
NR30489--MA0493.1.Klf1	chr2	75114167	75114177	+	0.000	0.000	Merged-chr2-75114355-21
NR9226--MA1107.1.KLF9	chr11	75416119	75416131	-	0.000	0.000	Merged-chr11-75416287-12
NR23186--MA1107.1.KLF9	chr17	12276107	12276119	-	0.000	0.000	Merged-chr17-12275973-18
NR46288--MA1107.1.KLF9	chr6	37564052	37564064	+	0.000	0.000	Merged-chr6-37564158-19
NR25232--MA0493.1.Klf1	chr17	83148627	83148637	-	0.000	0.000	Merged-chr17-83148588-10
NR34046--MA0741.1.KLF16	chr3	52102783	52102793	+	0.000	0.000	Merged-chr3-52102741-168
NR22643--MA0493.1.Klf1	chr16	91413257	91413267	+	0.000	0.000	Merged-chr16-91413429-37
NR11760--MA0493.1.Klf1	chr12	31756030	31756040	-	0.000	0.000	Merged-chr12-31756239-29
NR42955--MA0599.1.KLF5	chr5	100896515	100896524	+	0.000	0.000	Merged-chr5-100896571-13
NR60939--MA0599.1.KLF5	chrX	145505243	145505252	-	0.000	0.000	Merged-chrX-145505228-74
NR54112--MA0741.1.KLF16	chr8	36249396	36249406	-	0.000	0.000	Merged-chr8-36249558-6
NR57423--MA0599.1.KLF5	chr9	44708510	44708519	+	0.000	0.000	Merged-chr9-44708535-22
NR35168--MA1107.1.KLF9	chr3	100582695	100582707	-	0.000	0.000	Merged-chr3-100582913-18
NR10549--MA1107.1.KLF9	chr11	106057116	106057128	-	0.000	0.000	Merged-chr11-106057103-42
NR37289--MA0740.1.KLF14	chr4	41295618	41295631	+	0.000	0.000	Merged-chr4-41295781-15
NR28850--MA0039.3.KLF4	chr2	4669896	4669906	+	0.000	0.000	Merged-chr2-4669816-18
NR41461--MA0741.1.KLF16	chr5	24344667	24344677	+	0.000	0.000	Merged-chr5-24344705-18
NR58181--MA0493.1.Klf1	chr9	69288849	69288859	-	0.000	0.000	Merged-chr9-69288990-1
NR50352--MA0039.3.KLF4	chr7	35774223	35774233	+	0.000	0.000	Merged-chr7-35774249-18
NR35186--MA1107.1.KLF9	chr3	101066374	101066386	-	0.000	0.000	Merged-chr3-101066330-34
NR23184--MA0741.1.KLF16	chr17	12276108	12276118	-	0.000	0.000	Merged-chr17-12275973-18
NR25022--MA0493.1.Klf1	chr17	73164613	73164623	+	0.000	0.000	Merged-chr17-73164470-6
NR19753--MA0742.1.Klf12	chr15	73523115	73523129	-	0.000	0.000	Merged-chr15-73523297-26
NR1449--MA0599.1.KLF5	chr1	92015463	92015472	-	0.000	0.000	Merged-chr1-92015551-10
NR46578--MA0741.1.KLF16	chr6	50503201	50503211	-	0.000	0.000	Merged-chr6-50503365-20
NR27757--MA0493.1.Klf1	chr19	16173076	16173086	+	0.000	0.000	Merged-chr19-16172957-13
NR10509--MA0741.1.KLF16	chr11	104001251	104001261	-	0.000	0.000	Merged-chr11-104001412-21
NR35983--MA0742.1.Klf12	chr3	133563677	133563691	-	0.000	0.000	Merged-chr3-133563771-42
NR56682--MA0493.1.Klf1	chr8	126721844	126721854	-	0.000	0.000	Merged-chr8-126721826-22
NR14920--MA0742.1.Klf12	chr13	64432380	64432394	+	0.000	0.000	Merged-chr13-64432516-70
NR43014--MA0039.3.KLF4	chr5	103405412	103405422	-	0.000	0.000	Merged-chr5-103405503-4
NR40776--MA0741.1.KLF16	chr4	149854341	149854351	-	0.000	0.000	Merged-chr4-149854542-67
NR46068--MA0741.1.KLF16	chr6	28878030	28878040	+	0.000	0.000	Merged-chr6-28878211-33
NR57257--MA0741.1.KLF16	chr9	36905617	36905627	-	0.000	0.000	Merged-chr9-36905642-9
NR47889--MA0740.1.KLF14	chr6	116682510	116682523	-	0.000	0.000	Merged-chr6-116682504-22
NR54091--MA0599.1.KLF5	chr8	36030410	36030419	+	0.000	0.000	Merged-chr8-36030382-8
NR37291--MA0599.1.KLF5	chr4	41295619	41295628	+	0.000	0.000	Merged-chr4-41295781-15
NR5512--MA0740.1.KLF14	chr10	76844737	76844750	-	0.000	0.000	Merged-chr10-76844808-11
NR15373--MA0599.1.KLF5	chr13	93939771	93939780	-	0.000	0.000	Merged-chr13-93939742-17
NR56681--MA0039.3.KLF4	chr8	126721842	126721852	-	0.000	0.000	Merged-chr8-126721826-22
NR45671--MA0741.1.KLF16	chr5	150259810	150259820	-	0.000	0.000	Merged-chr5-150259783-65
NR37881--MA0742.1.Klf12	chr4	57091452	57091466	-	0.000	0.000	Merged-chr4-57091525-28
NR48962--MA0599.1.KLF5	chr6	145049107	145049116	+	0.000	0.000	Merged-chr6-145048990-28
NR46719--MA0741.1.KLF16	chr6	54760013	54760023	-	0.000	0.000	Merged-chr6-54760187-57
NR38378--MA0741.1.KLF16	chr4	86725535	86725545	-	0.000	0.000	Merged-chr4-86725378-12
NR19173--MA0599.1.KLF5	chr15	36474811	36474820	+	0.000	0.000	Merged-chr15-36474869-12
NR46286--MA0741.1.KLF16	chr6	37564053	37564063	+	0.000	0.000	Merged-chr6-37564158-19
NR48489--MA0741.1.KLF16	chr6	134450804	134450814	-	0.000	0.000	Merged-chr6-134450954-21
NR25018--MA0741.1.KLF16	chr17	73164556	73164566	+	0.000	0.000	Merged-chr17-73164470-6
NR4602--MA0493.1.Klf1	chr10	39293069	39293079	+	0.000	0.000	Merged-chr10-39293099-66
NR15484--MA1107.1.KLF9	chr13	96700907	96700919	-	0.000	0.000	Merged-chr13-96700841-9
NR10260--MA0741.1.KLF16	chr11	100862018	100862028	+	0.000	0.000	Merged-chr11-100861973-17
NR29606--MA0493.1.Klf1	chr2	32727638	32727648	-	0.000	0.000	Merged-chr2-32727599-14
NR15243--MA0742.1.Klf12	chr13	89521652	89521666	+	0.000	0.000	Merged-chr13-89521757-30
NR58657--MA0599.1.KLF5	chr9	89842381	89842390	+	0.000	0.000	Merged-chr9-89842601-13
NR35695--MA0741.1.KLF16	chr3	122474234	122474244	+	0.000	0.000	Merged-chr3-122474297-38
NR38377--MA0599.1.KLF5	chr4	86725536	86725545	-	0.000	0.000	Merged-chr4-86725378-12
NR35552--MA0741.1.KLF16	chr3	115897930	115897940	+	0.000	0.000	Merged-chr3-115897908-5
NR57339--MA0599.1.KLF5	chr9	41160889	41160898	-	0.000	0.000	Merged-chr9-41160864-12
NR1153--MA1107.1.KLF9	chr1	83006285	83006297	+	0.000	0.000	Merged-chr1-83006483-46
NR34571--MA0039.3.KLF4	chr3	84477659	84477669	+	0.000	0.000	Merged-chr3-84477603-8
NR45106--MA0493.1.Klf1	chr5	140148961	140148971	+	0.000	0.000	Merged-chr5-140149143-22
NR18972--MA0741.1.KLF16	chr15	12068825	12068835	-	0.000	0.000	Merged-chr15-12068944-16
NR12583--MA0599.1.KLF5	chr12	84852967	84852976	+	0.000	0.000	Merged-chr12-84853061-8
NR41459--MA0599.1.KLF5	chr5	24344665	24344674	+	0.000	0.000	Merged-chr5-24344705-18
NR35185--MA0741.1.KLF16	chr3	101066375	101066385	-	0.000	0.000	Merged-chr3-101066330-34
NR2262--MA0599.1.KLF5	chr1	136018675	136018684	+	0.000	0.000	Merged-chr1-136018899-6
NR22712--MA0599.1.KLF5	chr16	92995494	92995503	-	0.000	0.000	Merged-chr16-92995449-20
NR57357--MA0599.1.KLF5	chr9	42463858	42463867	+	0.000	0.000	Merged-chr9-42464013-7
NR48577--MA0741.1.KLF16	chr6	136947148	136947158	-	0.000	0.000	Merged-chr6-136947119-17
NR43745--MA1107.1.KLF9	chr5	118588469	118588481	-	0.000	0.000	Merged-chr5-118588552-7
NR26532--MA0741.1.KLF16	chr18	65322464	65322474	-	0.000	0.000	Merged-chr18-65322333-46
NR35565--MA0741.1.KLF16	chr3	116200270	116200280	+	0.000	0.000	Merged-chr3-116200281-40
NR32621--MA0493.1.Klf1	chr2	160367182	160367192	-	0.000	0.000	Merged-chr2-160367322-62
NR31238--MA0741.1.KLF16	chr2	117365419	117365429	+	0.000	0.000	Merged-chr2-117365460-12
NR20434--MA0599.1.KLF5	chr15	85042838	85042847	+	0.000	0.000	Merged-chr15-85042702-72
NR1149--MA1107.1.KLF9	chr1	83006277	83006289	+	0.000	0.000	Merged-chr1-83006483-46
NR54110--MA0599.1.KLF5	chr8	36249417	36249426	-	0.000	0.000	Merged-chr8-36249558-6
NR35435--MA0741.1.KLF16	chr3	108124281	108124291	-	0.000	0.000	Merged-chr3-108124378-33
NR47895--MA0493.1.Klf1	chr6	116682496	116682506	-	0.000	0.000	Merged-chr6-116682504-22
NR22423--MA0741.1.KLF16	chr16	76283383	76283393	-	0.000	0.000	Merged-chr16-76283420-1
NR5880--MA1107.1.KLF9	chr10	81247984	81247996	+	0.000	0.000	Merged-chr10-81248090-40
NR22946--MA0741.1.KLF16	chr17	5138645	5138655	-	0.000	0.000	Merged-chr17-5138884-51
NR6058--MA0599.1.KLF5	chr10	84440818	84440827	-	0.000	0.000	Merged-chr10-84440807-71
NR57935--MA0599.1.KLF5	chr9	61715237	61715246	-	0.000	0.000	Merged-chr9-61715160-12
NR36889--MA0740.1.KLF14	chr4	11017709	11017722	-	0.000	0.000	Merged-chr4-11017688-10
NR58237--MA0599.1.KLF5	chr9	70584566	70584575	+	0.000	0.000	Merged-chr9-70584670-22
NR47899--MA1107.1.KLF9	chr6	116682494	116682506	-	0.000	0.000	Merged-chr6-116682504-22
NR22726--MA0599.1.KLF5	chr16	93574643	93574652	-	0.000	0.000	Merged-chr16-93574695-56
NR57832--MA0599.1.KLF5	chr9	58112461	58112470	+	0.000	0.000	Merged-chr9-58112486-25
NR15807--MA0039.3.KLF4	chr13	104622036	104622046	-	0.000	0.000	Merged-chr13-104621850-17
NR47108--MA0599.1.KLF5	chr6	83413110	83413119	-	0.000	0.000	Merged-chr6-83413092-38
NR28239--MA1107.1.KLF9	chr19	42770731	42770743	-	0.000	0.000	Merged-chr19-42770693-24
NR35557--MA0741.1.KLF16	chr3	115897935	115897945	+	0.000	0.000	Merged-chr3-115897908-5
NR8023--MA0599.1.KLF5	chr11	32020367	32020376	-	0.000	0.000	Merged-chr11-32020422-50
NR45612--MA1107.1.KLF9	chr5	149427522	149427534	-	0.000	0.000	Merged-chr5-149427432-30
NR32555--MA0599.1.KLF5	chr2	157122083	157122092	-	0.000	0.000	Merged-chr2-157121969-26
NR42230--MA0039.3.KLF4	chr5	64336842	64336852	+	0.000	0.000	Merged-chr5-64336866-17
NR27758--MA0741.1.KLF16	chr19	16173077	16173087	+	0.000	0.000	Merged-chr19-16172957-13
NR10658--MA0741.1.KLF16	chr11	109347875	109347885	-	0.000	0.000	Merged-chr11-109347836-28
NR24748--MA0741.1.KLF16	chr17	64341703	64341713	+	0.000	0.000	Merged-chr17-64341532-1,Merged-chr17-64341836-18
NR7059--MA0741.1.KLF16	chr10	121300786	121300796	+	0.000	0.000	Merged-chr10-121300859-24
NR5885--MA1107.1.KLF9	chr10	81247994	81248006	+	0.000	0.000	Merged-chr10-81248090-40
NR31237--MA0599.1.KLF5	chr2	117365419	117365428	+	0.000	0.000	Merged-chr2-117365460-12
NR7479--MA0493.1.Klf1	chr10	128940596	128940606	-	0.000	0.000	Merged-chr10-128940717-41
NR25013--MA0740.1.KLF14	chr17	73164555	73164568	+	0.000	0.000	Merged-chr17-73164470-6
NR52965--MA0599.1.KLF5	chr7	136894429	136894438	+	0.000	0.000	Merged-chr7-136894538-85
NR48550--MA0039.3.KLF4	chr6	135433721	135433731	-	0.000	0.000	Merged-chr6-135433920-18
NR37883--MA0493.1.Klf1	chr4	57091456	57091466	-	0.000	0.000	Merged-chr4-57091525-28
NR46072--MA0599.1.KLF5	chr6	28878310	28878319	-	0.000	0.000	Merged-chr6-28878211-33
NR37880--MA0740.1.KLF14	chr4	57091453	57091466	-	0.000	0.000	Merged-chr4-57091525-28
NR25020--MA0742.1.Klf12	chr17	73164595	73164609	+	0.000	0.000	Merged-chr17-73164470-6
NR52050--MA0741.1.KLF16	chr7	112918202	112918212	-	0.000	0.000	Merged-chr7-112918016-3
NR34045--MA0493.1.Klf1	chr3	52102782	52102792	+	0.000	0.000	Merged-chr3-52102741-168
NR58484--MA0741.1.KLF16	chr9	80313762	80313772	-	0.000	0.000	Merged-chr9-80313733-27
NR58483--MA0493.1.Klf1	chr9	80313763	80313773	-	0.000	0.000	Merged-chr9-80313733-27
NR7478--MA0039.3.KLF4	chr10	128940594	128940604	-	0.000	0.000	Merged-chr10-128940717-41
NR2942--MA0039.3.KLF4	chr1	165063182	165063192	+	0.000	0.000	Merged-chr1-165063084-17
NR5694--MA0599.1.KLF5	chr10	80152178	80152187	+	0.000	0.000	Merged-chr10-80152261-5
NR56680--MA0599.1.KLF5	chr8	126721844	126721853	-	0.000	0.000	Merged-chr8-126721826-22
NR55440--MA0741.1.KLF16	chr8	95349080	95349090	-	0.000	0.000	Merged-chr8-95348986-27
NR35549--MA0741.1.KLF16	chr3	115897927	115897937	+	0.000	0.000	Merged-chr3-115897908-5
NR22645--MA1107.1.KLF9	chr16	91413257	91413269	+	0.000	0.000	Merged-chr16-91413429-37
NR18240--MA0039.3.KLF4	chr14	101510851	101510861	-	0.000	0.000	Merged-chr14-101510851-45
NR19649--MA0493.1.Klf1	chr15	64249371	64249381	+	0.000	0.000	Merged-chr15-64249418-10
NR4282--MA0599.1.KLF5	chr10	16601079	16601088	-	0.000	0.000	Merged-chr10-16601020-18
NR36041--MA1107.1.KLF9	chr3	135324525	135324537	-	0.000	0.000	Merged-chr3-135324604-5
NR58909--MA0493.1.Klf1	chr9	101061294	101061304	+	0.000	0.000	Merged-chr9-101061268-41
NR18036--MA0599.1.KLF5	chr14	77580701	77580710	+	0.000	0.000	Merged-chr14-77580770-64
NR25014--MA0657.1.KLF13	chr17	73164554	73164571	+	0.000	0.000	Merged-chr17-73164470-6
NR46280--MA0742.1.Klf12	chr6	37564038	37564052	+	0.000	0.000	Merged-chr6-37564158-19
NR17935--MA0493.1.Klf1	chr14	73377972	73377982	-	0.000	0.000	Merged-chr14-73378030-18
NR25024--MA1107.1.KLF9	chr17	73164595	73164607	+	0.000	0.000	Merged-chr17-73164470-6
NR27759--MA1107.1.KLF9	chr19	16173076	16173088	+	0.000	0.000	Merged-chr19-16172957-13
NR53514--MA0599.1.KLF5	chr8	8661411	8661420	+	0.000	0.000	Merged-chr8-8661451-105
NR56177--MA0741.1.KLF16	chr8	117198122	117198132	+	0.000	0.000	Merged-chr8-117198283-35
NR28903--MA0741.1.KLF16	chr2	6622318	6622328	-	0.000	0.000	Merged-chr2-6622331-33
NR34570--MA0599.1.KLF5	chr3	84477664	84477673	+	0.000	0.000	Merged-chr3-84477603-8
NR29044--MA0493.1.Klf1	chr2	16292123	16292133	+	0.000	0.000	Merged-chr2-16292147-16
NR38464--MA0599.1.KLF5	chr4	89137609	89137618	+	0.000	0.000	Merged-chr4-89137676-98
NR26933--MA0740.1.KLF14	chr18	80041987	80042000	+	0.000	0.000	Merged-chr18-80041946-55
NR26831--MA0742.1.Klf12	chr18	75419450	75419464	+	0.000	0.000	Merged-chr18-75419579-57
NR29043--MA0039.3.KLF4	chr2	16292125	16292135	+	0.000	0.000	Merged-chr2-16292147-16
NR13933--MA0039.3.KLF4	chr13	24547271	24547281	-	0.000	0.000	Merged-chr13-24547194-39
NR20435--MA0741.1.KLF16	chr15	85042838	85042848	+	0.000	0.000	Merged-chr15-85042702-72
NR59019--MA0493.1.Klf1	chr9	104337793	104337803	-	0.000	0.000	Merged-chr9-104337728-48
NR42501--MA0493.1.Klf1	chr5	74704611	74704621	+	0.000	0.000	Merged-chr5-74704453-70
NR57645--MA0493.1.Klf1	chr9	51168072	51168082	-	0.000	0.000	Merged-chr9-51168146-14
NR30084--MA0039.3.KLF4	chr2	59332403	59332413	-	0.000	0.000	Merged-chr2-59332590-12
NR10261--MA1107.1.KLF9	chr11	100862017	100862029	+	0.000	0.000	Merged-chr11-100861973-17
NR47898--MA0741.1.KLF16	chr6	116682512	116682522	-	0.000	0.000	Merged-chr6-116682504-22
NR32954--MA0741.1.KLF16	chr2	168525574	168525584	+	0.000	0.000	Merged-chr2-168525389-54
NR51141--MA1107.1.KLF9	chr7	75283167	75283179	-	0.000	0.000	Merged-chr7-75283067-12
NR52353--MA0599.1.KLF5	chr7	120861253	120861262	-	0.000	0.000	Merged-chr7-120861265-21
NR12442--MA0599.1.KLF5	chr12	79628620	79628629	+	0.000	0.000	Merged-chr12-79628685-20
NR15491--MA1107.1.KLF9	chr13	96700921	96700933	-	0.000	0.000	Merged-chr13-96700841-9
NR17920--MA0742.1.Klf12	chr14	72752965	72752979	+	0.000	0.000	Merged-chr14-72753073-15
NR46278--MA0740.1.KLF14	chr6	37564038	37564051	+	0.000	0.000	Merged-chr6-37564158-19
NR13719--MA1107.1.KLF9	chr13	9107262	9107274	+	0.000	0.000	Merged-chr13-9107382-45
NR54412--MA0599.1.KLF5	chr8	61411006	61411015	-	0.000	0.000	Merged-chr8-61410967-8
NR22713--MA0741.1.KLF16	chr16	92995491	92995501	-	0.000	0.000	Merged-chr16-92995449-20
NR30493--MA0741.1.KLF16	chr2	75114515	75114525	-	0.000	0.000	Merged-chr2-75114355-21
NR13661--MA0741.1.KLF16	chr12	119238260	119238270	-	0.000	0.000	Merged-chr12-119238441-107
NR34212--MA0493.1.Klf1	chr3	61002323	61002333	-	0.000	0.000	Merged-chr3-61002220-1
NR4954--MA0493.1.Klf1	chr10	59570941	59570951	+	0.000	0.000	Merged-chr10-59570801-31
NR1459--MA0741.1.KLF16	chr1	92640407	92640417	+	0.000	0.000	Merged-chr1-92640529-29
NR60422--MA1107.1.KLF9	chrX	71464226	71464238	+	0.000	0.000	Merged-chrX-71464449-26
NR52047--MA0741.1.KLF16	chr7	112918198	112918208	-	0.000	0.000	Merged-chr7-112918016-3
NR22280--MA0741.1.KLF16	chr16	59471756	59471766	-	0.000	0.000	Merged-chr16-59471923-61
NR37293--MA1107.1.KLF9	chr4	41295618	41295630	+	0.000	0.000	Merged-chr4-41295781-15
NR45108--MA1107.1.KLF9	chr5	140148961	140148973	+	0.000	0.000	Merged-chr5-140149143-22
NR4771--MA0599.1.KLF5	chr10	42934813	42934822	-	0.000	0.000	Merged-chr10-42934777-29
NR58663--MA1107.1.KLF9	chr9	89869694	89869706	-	0.000	0.000	Merged-chr9-89869766-3
NR1008--MA1107.1.KLF9	chr1	75248516	75248528	-	0.000	0.000	Merged-chr1-75248518-31
NR24746--MA0493.1.Klf1	chr17	64341648	64341658	+	0.000	0.000	Merged-chr17-64341532-1
NR15496--MA1107.1.KLF9	chr13	96700931	96700943	-	0.000	0.000	Merged-chr13-96700841-9
NR26934--MA0657.1.KLF13	chr18	80041986	80042003	+	0.000	0.000	Merged-chr18-80041946-55
NR57345--MA1107.1.KLF9	chr9	41160885	41160897	-	0.000	0.000	Merged-chr9-41160864-12
NR51140--MA0741.1.KLF16	chr7	75283168	75283178	-	0.000	0.000	Merged-chr7-75283067-12
NR20679--MA0741.1.KLF16	chr15	93592094	93592104	+	0.000	0.000	Merged-chr15-93591966-21
NR15245--MA0039.3.KLF4	chr13	89521654	89521664	+	0.000	0.000	Merged-chr13-89521757-30
NR22421--MA0741.1.KLF16	chr16	76283307	76283317	+	0.000	0.000	Merged-chr16-76283420-1
NR22276--MA0599.1.KLF5	chr16	59471757	59471766	-	0.000	0.000	Merged-chr16-59471923-61
NR43593--MA0741.1.KLF16	chr5	115474656	115474666	+	0.000	0.000	Merged-chr5-115474524-35
NR6705--MA0599.1.KLF5	chr10	111562893	111562902	+	0.000	0.000	Merged-chr10-111562842-26
NR26076--MA0599.1.KLF5	chr18	43520951	43520960	+	0.000	0.000	Merged-chr18-43520913-20
NR58659--MA1107.1.KLF9	chr9	89842380	89842392	+	0.000	0.000	Merged-chr9-89842601-13
NR15375--MA0039.3.KLF4	chr13	93939935	93939945	+	0.000	0.000	Merged-chr13-93939742-17
NR32987--MA0599.1.KLF5	chr2	168741368	168741377	+	0.000	0.000	Merged-chr2-168741453-11
NR52045--MA0599.1.KLF5	chr7	112918195	112918204	-	0.000	0.000	Merged-chr7-112918016-3
NR43748--MA1107.1.KLF9	chr5	118588475	118588487	-	0.000	0.000	Merged-chr5-118588552-7
NR33181--MA0493.1.Klf1	chr2	173444556	173444566	+	0.000	0.000	Merged-chr2-173444560-32
NR45666--MA0741.1.KLF16	chr5	150232878	150232888	+	0.000	0.000	Merged-chr5-150232910-1
NR35696--MA1107.1.KLF9	chr3	122474231	122474243	+	0.000	0.000	Merged-chr3-122474297-38
NR46799--MA0493.1.Klf1	chr6	57449423	57449433	-	0.000	0.000	Merged-chr6-57449516-18
NR19650--MA1107.1.KLF9	chr15	64249371	64249383	+	0.000	0.000	Merged-chr15-64249418-10
NR55552--MA0599.1.KLF5	chr8	104039727	104039736	-	0.000	0.000	Merged-chr8-104039758-41
NR26439--MA0741.1.KLF16	chr18	61377971	61377981	-	0.000	0.000	Merged-chr18-61377910-13
NR36893--MA0039.3.KLF4	chr4	11017780	11017790	+	0.000	0.000	Merged-chr4-11017688-10
NR38094--MA0599.1.KLF5	chr4	63486710	63486719	+	0.000	0.000	Merged-chr4-63486767-20
NR11809--MA1107.1.KLF9	chr12	33220641	33220653	-	0.000	0.000	Merged-chr12-33220672-27
NR50309--MA0599.1.KLF5	chr7	35119050	35119059	-	0.000	0.000	Merged-chr7-35119008-87
NR7809--MA0599.1.KLF5	chr11	19926136	19926145	-	0.000	0.000	Merged-chr11-19926174-9
NR56674--MA0740.1.KLF14	chr8	126699187	126699200	-	0.000	0.000	Merged-chr8-126699390-72
NR22640--MA0742.1.Klf12	chr16	91413257	91413271	+	0.000	0.000	Merged-chr16-91413429-37
NR8005--MA0741.1.KLF16	chr11	31169348	31169358	+	0.000	0.000	Merged-chr11-31169541-9
NR34047--MA1107.1.KLF9	chr3	52102782	52102794	+	0.000	0.000	Merged-chr3-52102741-168
NR13374--MA0741.1.KLF16	chr12	111238980	111238990	-	0.000	0.000	Merged-chr12-111239020-11
NR58485--MA1107.1.KLF9	chr9	80313761	80313773	-	0.000	0.000	Merged-chr9-80313733-27
NR45611--MA0493.1.Klf1	chr5	149427524	149427534	-	0.000	0.000	Merged-chr5-149427432-30
NR45620--MA0742.1.Klf12	chr5	149459384	149459398	+	0.000	0.000	Merged-chr5-149459249-24
NR7813--MA0493.1.Klf1	chr11	20035544	20035554	-	0.000	0.000	Merged-chr11-20035595-25
NR51777--MA0741.1.KLF16	chr7	101970473	101970483	+	0.000	0.000	Merged-chr7-101970646-136
NR56856--MA0742.1.Klf12	chr9	15533973	15533987	-	0.000	0.000	Merged-chr9-15533893-20
NR16145--MA0741.1.KLF16	chr13	114086500	114086510	+	0.000	0.000	Merged-chr13-114086496-8
NR11598--MA0741.1.KLF16	chr12	17736621	17736631	-	0.000	0.000	Merged-chr12-17736753-13
NR46066--MA0740.1.KLF14	chr6	28878029	28878042	+	0.000	0.000	Merged-chr6-28878211-33
NR47390--MA0742.1.Klf12	chr6	91698957	91698971	+	0.000	0.000	Merged-chr6-91699017-27
NR7817--MA1107.1.KLF9	chr11	20035547	20035559	-	0.000	0.000	Merged-chr11-20035595-25
