#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-dn/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-dn/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_dn.bed
NR3340--MA0089.1.MAFG::NFE2L1	chr14	30153151	30153156	+	0.000	0.000	Merged-chr14-30153038-10
NR7258--MA0117.2.Mafb	chr4	41295680	41295691	-	0.000	0.000	Merged-chr4-41295781-15
NR5701--MA0089.1.MAFG::NFE2L1	chr2	46443900	46443905	-	0.000	0.000	Merged-chr2-46443981-26
NR1396--MA0089.1.MAFG::NFE2L1	chr10	112278315	112278320	-	0.000	0.000	Merged-chr10-112278323-19
NR8151--MA0659.1.MAFG	chr5	118620495	118620515	+	0.000	0.000	Merged-chr5-118620530-42
NR3264--MA0495.2.MAFF	chr14	7994703	7994723	+	0.000	0.000	Merged-chr14-7994545-46
NR9544--MA0089.1.MAFG::NFE2L1	chr7	130893287	130893292	+	0.000	0.000	Merged-chr7-130893114-41
NR5094--MA0496.2.MAFK	chr18	54822971	54822989	+	0.000	0.000	Merged-chr18-54822886-30
NR3568--MA0496.2.MAFK	chr14	73472444	73472462	-	0.000	0.000	Merged-chr14-73472602-8
NR3060--MA0659.1.MAFG	chr13	90101751	90101771	+	0.000	0.000	Merged-chr13-90101603-11
NR5690--MA0495.2.MAFF	chr2	44953119	44953139	+	0.000	0.000	Merged-chr2-44953031-31
NR4699--MA0495.2.MAFF	chr17	46933242	46933262	+	0.000	0.000	Merged-chr17-46933316-17
NR10635--MA0501.1.MAF::NFE2	chr9	119271676	119271690	+	0.000	0.000	Merged-chr9-119271668-22
NR8163--MA0495.2.MAFF	chr5	121149500	121149520	-	0.000	0.000	Merged-chr5-121149467-5
NR4503--MA0591.1.Bach1::Mafk	chr17	5238757	5238771	-	0.000	0.000	Merged-chr17-5238914-28
NR1980--MA0591.1.Bach1::Mafk	chr11	104001376	104001390	+	0.000	0.000	Merged-chr11-104001412-21
NR736--MA0089.1.MAFG::NFE2L1	chr1	179025411	179025416	+	0.000	0.000	Merged-chr1-179025362-29
NR9143--MA0659.1.MAFG	chr7	35140194	35140214	+	0.000	0.000	Merged-chr7-35140267-30
NR8713--MA0089.1.MAFG::NFE2L1	chr6	99643708	99643713	-	0.000	0.000	Merged-chr6-99643748-32
NR4701--MA0659.1.MAFG	chr17	46933242	46933262	+	0.000	0.000	Merged-chr17-46933316-17
NR3177--MA0659.1.MAFG	chr13	108763381	108763401	+	0.000	0.000	Merged-chr13-108763497-25
NR7966--MA0117.2.Mafb	chr5	77082925	77082936	-	0.000	0.000	Merged-chr5-77082994-13
NR9271--MA0495.2.MAFF	chr7	79301003	79301023	+	0.000	0.000	Merged-chr7-79300921-71
NR8516--MA0501.1.MAF::NFE2	chr6	53704645	53704659	+	0.000	0.000	Merged-chr6-53704558-10
NR6075--MA0591.1.Bach1::Mafk	chr2	122789558	122789572	-	0.000	0.000	Merged-chr2-122789643-8
NR996--MA0117.2.Mafb	chr10	24482416	24482427	-	0.000	0.000	Merged-chr10-24482390-32
NR916--MA0501.1.MAF::NFE2	chr10	13467080	13467094	-	0.000	0.000	Merged-chr10-13467057-15
NR4397--MA0659.1.MAFG	chr16	87723774	87723794	-	0.000	0.000	Merged-chr16-87723708-27
NR5055--MA0591.1.Bach1::Mafk	chr18	43393488	43393502	-	0.000	0.000	Merged-chr18-43393382-40
NR9273--MA0117.2.Mafb	chr7	79301012	79301023	-	0.000	0.000	Merged-chr7-79300921-71
NR7870--MA0591.1.Bach1::Mafk	chr5	43355334	43355348	+	0.000	0.000	Merged-chr5-43355421-55
NR9855--MA0089.1.MAFG::NFE2L1	chr8	79687518	79687523	-	0.000	0.000	Merged-chr8-79687404-10
NR3063--MA0496.2.MAFK	chr13	90101752	90101770	-	0.000	0.000	Merged-chr13-90101603-11
