#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Th1_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed
NR4726--MA0002.2.RUNX1	chr19	36478002	36478012	-	0.000	0.000	Merged-chr19-36478148-8
NR5437--MA0002.2.RUNX1	chr2	158133353	158133363	+	0.000	0.000	Merged-chr2-158133215-37
NR6929--MA0002.2.RUNX1	chr5	105675681	105675691	+	0.000	0.000	Merged-chr5-105675662-27
NR8943--MA0684.1.RUNX3	chr9	66492529	66492538	-	0.000	0.000	Merged-chr9-66492510-30
NR2983--MA0511.2.RUNX2	chr14	101481070	101481078	-	0.000	0.000	Merged-chr14-101480860-35
NR8400--MA0002.2.RUNX1	chr8	64805444	64805454	+	0.000	0.000	Merged-chr8-64805470-51
NR7103--MA0684.1.RUNX3	chr5	143077514	143077523	+	0.000	0.000	Merged-chr5-143077525-16
NR6353--MA0002.2.RUNX1	chr4	108371652	108371662	-	0.000	0.000	Merged-chr4-108371608-19
NR7007--MA0684.1.RUNX3	chr5	115693470	115693479	+	0.000	0.000	Merged-chr5-115693567-32
NR9396--MA0684.1.RUNX3	chrX	160496720	160496729	+	0.000	0.000	Merged-chrX-160496581-5
NR5165--MA0684.1.RUNX3	chr2	78860237	78860246	+	0.000	0.000	Merged-chr2-78860154-39
NR6591--MA0684.1.RUNX3	chr4	152038883	152038892	-	0.000	0.000	Merged-chr4-152038898-1
NR2360--MA0684.1.RUNX3	chr13	30682002	30682011	-	0.000	0.000	Merged-chr13-30682181-38
NR838--MA0684.1.RUNX3	chr10	44679956	44679965	-	0.000	0.000	Merged-chr10-44679817-10
NR1186--MA0684.1.RUNX3	chr10	121382803	121382812	-	0.000	0.000	Merged-chr10-121382753-17
NR6908--MA0002.2.RUNX1	chr5	105010567	105010577	-	0.000	0.000	Merged-chr5-105010527-49
NR4957--MA0002.2.RUNX1	chr2	21222924	21222934	-	0.000	0.000	Merged-chr2-21222970-39
NR5049--MA0002.2.RUNX1	chr2	45141055	45141065	+	0.000	0.000	Merged-chr2-45141075-18
NR3498--MA0684.1.RUNX3	chr16	17695010	17695019	-	0.000	0.000	Merged-chr16-17695007-34
NR7857--MA0684.1.RUNX3	chr7	49335377	49335386	-	0.000	0.000	Merged-chr7-49335315-27
NR9389--MA0002.2.RUNX1	chrX	159828383	159828393	-	0.000	0.000	Merged-chrX-159828290-35
NR8905--MA0511.2.RUNX2	chr9	62080713	62080721	+	0.000	0.000	Merged-chr9-62080517-9
NR4926--MA0511.2.RUNX2	chr2	17597737	17597745	-	0.000	0.000	Merged-chr2-17597899-18
NR546--MA0684.1.RUNX3	chr1	171921414	171921423	-	0.000	0.000	Merged-chr1-171921445-86
NR669--MA0002.2.RUNX1	chr10	5448546	5448556	+	0.000	0.000	Merged-chr10-5448562-35
NR6550--MA0002.2.RUNX1	chr4	149065073	149065083	-	0.000	0.000	Merged-chr4-149065047-12
NR241--MA0684.1.RUNX3	chr1	91755271	91755280	-	0.000	0.000	Merged-chr1-91755348-8
NR8657--MA0002.2.RUNX1	chr8	124509283	124509293	+	0.000	0.000	Merged-chr8-124509346-29
NR9097--MA0002.2.RUNX1	chr9	101249834	101249844	+	0.000	0.000	Merged-chr9-101249791-43
NR3208--MA0511.2.RUNX2	chr15	58750440	58750448	+	0.000	0.000	Merged-chr15-58750240-28
NR2984--MA0684.1.RUNX3	chr14	101481069	101481078	-	0.000	0.000	Merged-chr14-101480860-35
NR3046--MA0511.2.RUNX2	chr14	121846234	121846242	-	0.000	0.000	Merged-chr14-121846246-16
NR4743--MA0511.2.RUNX2	chr19	40821498	40821506	+	0.000	0.000	Merged-chr19-40821418-1
NR7405--MA0511.2.RUNX2	chr6	94683886	94683894	+	0.000	0.000	Merged-chr6-94683964-26
NR4915--MA0002.2.RUNX1	chr2	13718971	13718981	-	0.000	0.000	Merged-chr2-13718816-55
NR8861--MA0684.1.RUNX3	chr9	56106850	56106859	-	0.000	0.000	Merged-chr9-56106826-6
NR8365--MA0002.2.RUNX1	chr8	40584804	40584814	-	0.000	0.000	Merged-chr8-40584789-43
NR4882--MA0684.1.RUNX3	chr2	8965050	8965059	-	0.000	0.000	Merged-chr2-8965212-53
NR7068--MA0684.1.RUNX3	chr5	134482231	134482240	+	0.000	0.000	Merged-chr5-134482403-23
NR3059--MA0511.2.RUNX2	chr14	123163086	123163094	+	0.000	0.000	Merged-chr14-123163033-38
NR2183--MA0002.2.RUNX1	chr12	110939541	110939551	-	0.000	0.000	Merged-chr12-110939619-21
NR7418--MA0511.2.RUNX2	chr6	99811596	99811604	-	0.000	0.000	Merged-chr6-99811499-44
NR5324--MA0511.2.RUNX2	chr2	128117813	128117821	-	0.000	0.000	Merged-chr2-128117807-36
NR3069--MA0002.2.RUNX1	chr15	4816995	4817005	+	0.000	0.000	Merged-chr15-4816968-28
NR6402--MA0511.2.RUNX2	chr4	126053488	126053496	-	0.000	0.000	Merged-chr4-126053470-9
NR8854--MA0002.2.RUNX1	chr9	53854919	53854929	-	0.000	0.000	Merged-chr9-53854971-17
NR2152--MA0511.2.RUNX2	chr12	107640640	107640648	+	0.000	0.000	Merged-chr12-107640697-5
NR6001--MA0511.2.RUNX2	chr3	148510625	148510633	+	0.000	0.000	Merged-chr3-148510691-67
NR4321--MA0511.2.RUNX2	chr18	14494475	14494483	+	0.000	0.000	Merged-chr18-14494264-19
NR6921--MA0684.1.RUNX3	chr5	105313659	105313668	+	0.000	0.000	Merged-chr5-105313637-29
NR6524--MA0511.2.RUNX2	chr4	145045906	145045914	+	0.000	0.000	Merged-chr4-145045932-55
NR8976--MA0002.2.RUNX1	chr9	70040165	70040175	+	0.000	0.000	Merged-chr9-70040199-23
NR193--MA0684.1.RUNX3	chr1	80418895	80418904	-	0.000	0.000	Merged-chr1-80418874-24
NR587--MA0002.2.RUNX1	chr1	179578841	179578851	-	0.000	0.000	Merged-chr1-179578897-31
NR6329--MA0002.2.RUNX1	chr4	103174377	103174387	-	0.000	0.000	Merged-chr4-103174438-7
NR696--MA0002.2.RUNX1	chr10	13438565	13438575	+	0.000	0.000	Merged-chr10-13438536-33
NR652--MA0511.2.RUNX2	chr1	192510749	192510757	+	0.000	0.000	Merged-chr1-192510804-31
NR2812--MA0684.1.RUNX3	chr14	47740500	47740509	+	0.000	0.000	Merged-chr14-47740703-52
NR9067--MA0684.1.RUNX3	chr9	92217819	92217828	-	0.000	0.000	Merged-chr9-92217904-40
NR1128--MA0684.1.RUNX3	chr10	117652226	117652235	+	0.000	0.000	Merged-chr10-117652105-48
NR5783--MA0002.2.RUNX1	chr3	97211320	97211330	+	0.000	0.000	Merged-chr3-97211392-28
NR152--MA0002.2.RUNX1	chr1	64086118	64086128	+	0.000	0.000	Merged-chr1-64086002-50
NR8697--MA0002.2.RUNX1	chr8	128622959	128622969	+	0.000	0.000	Merged-chr8-128622909-9
NR6351--MA0002.2.RUNX1	chr4	108371622	108371632	+	0.000	0.000	Merged-chr4-108371608-19
NR1390--MA0002.2.RUNX1	chr11	58829921	58829931	-	0.000	0.000	Merged-chr11-58829916-12
NR4989--MA0002.2.RUNX1	chr2	25856070	25856080	+	0.000	0.000	Merged-chr2-25856140-7
NR2167--MA0002.2.RUNX1	chr12	108452563	108452573	-	0.000	0.000	Merged-chr12-108452532-13
NR7065--MA0511.2.RUNX2	chr5	134444618	134444626	-	0.000	0.000	Merged-chr5-134444752-37
NR6403--MA0684.1.RUNX3	chr4	126053487	126053496	-	0.000	0.000	Merged-chr4-126053470-9
NR1770--MA0002.2.RUNX1	chr11	118232513	118232523	-	0.000	0.000	Merged-chr11-118232579-51
NR3830--MA0002.2.RUNX1	chr16	93552990	93553000	-	0.000	0.000	Merged-chr16-93552984-42
NR6350--MA0684.1.RUNX3	chr4	107989118	107989127	+	0.000	0.000	Merged-chr4-107989218-22
NR2070--MA0511.2.RUNX2	chr12	98601154	98601162	-	0.000	0.000	Merged-chr12-98601119-23
NR9029--MA0511.2.RUNX2	chr9	83564266	83564274	-	0.000	0.000	Merged-chr9-83564254-44
NR6476--MA0511.2.RUNX2	chr4	135520640	135520648	+	0.000	0.000	Merged-chr4-135520643-13
NR849--MA0684.1.RUNX3	chr10	45711000	45711009	-	0.000	0.000	Merged-chr10-45710990-44
NR2546--MA0684.1.RUNX3	chr13	89670127	89670136	+	0.000	0.000	Merged-chr13-89670013-3
NR8788--MA0511.2.RUNX2	chr9	42158806	42158814	+	0.000	0.000	Merged-chr9-42158908-46
NR4540--MA0684.1.RUNX3	chr18	79297926	79297935	+	0.000	0.000	Merged-chr18-79298014-36
NR6614--MA0002.2.RUNX1	chr5	3887153	3887163	-	0.000	0.000	Merged-chr5-3887091-30
NR69--MA0511.2.RUNX2	chr1	39205208	39205216	-	0.000	0.000	Merged-chr1-39205202-13
NR5840--MA0511.2.RUNX2	chr3	108887078	108887086	+	0.000	0.000	Merged-chr3-108887140-15
NR8502--MA0511.2.RUNX2	chr8	94633720	94633728	-	0.000	0.000	Merged-chr8-94633712-19
NR8403--MA0002.2.RUNX1	chr8	64805564	64805574	-	0.000	0.000	Merged-chr8-64805470-51
NR6455--MA0511.2.RUNX2	chr4	134059083	134059091	+	0.000	0.000	Merged-chr4-134059039-2
NR8370--MA0684.1.RUNX3	chr8	41334318	41334327	-	0.000	0.000	Merged-chr8-41334366-24
NR222--MA0511.2.RUNX2	chr1	88475603	88475611	+	0.000	0.000	Merged-chr1-88475619-20
NR395--MA0684.1.RUNX3	chr1	138952394	138952403	+	0.000	0.000	Merged-chr1-138952405-35
NR1252--MA0002.2.RUNX1	chr11	5411827	5411837	+	0.000	0.000	Merged-chr11-5411816-25
NR8939--MA0002.2.RUNX1	chr9	66142459	66142469	+	0.000	0.000	Merged-chr9-66142492-15
NR8353--MA0511.2.RUNX2	chr8	34740486	34740494	-	0.000	0.000	Merged-chr8-34740455-84
NR4437--MA0002.2.RUNX1	chr18	60752105	60752115	+	0.000	0.000	Merged-chr18-60752169-1
NR8402--MA0684.1.RUNX3	chr8	64805445	64805454	-	0.000	0.000	Merged-chr8-64805470-51
NR8049--MA0002.2.RUNX1	chr7	104400860	104400870	-	0.000	0.000	Merged-chr7-104400949-29
NR2886--MA0684.1.RUNX3	chr14	65330857	65330866	-	0.000	0.000	Merged-chr14-65330788-23
NR6626--MA0684.1.RUNX3	chr5	7829816	7829825	-	0.000	0.000	Merged-chr5-7829791-41
NR659--MA0002.2.RUNX1	chr1	193366053	193366063	-	0.000	0.000	Merged-chr1-193366026-12
NR139--MA0511.2.RUNX2	chr1	60990336	60990344	-	0.000	0.000	Merged-chr1-60990456-63
NR4688--MA0684.1.RUNX3	chr19	29185720	29185729	-	0.000	0.000	Merged-chr19-29185697-46
NR3891--MA0002.2.RUNX1	chr17	3209916	3209926	-	0.000	0.000	Merged-chr17-3209784-17
NR4939--MA0002.2.RUNX1	chr2	17845528	17845538	+	0.000	0.000	Merged-chr2-17845339-45
NR4419--MA0511.2.RUNX2	chr18	56547183	56547191	-	0.000	0.000	Merged-chr18-56547142-34
NR4158--MA0002.2.RUNX1	chr17	52484055	52484065	+	0.000	0.000	Merged-chr17-52484066-25
NR4985--MA0511.2.RUNX2	chr2	25620566	25620574	-	0.000	0.000	Merged-chr2-25620603-21
NR4015--MA0002.2.RUNX1	chr17	27323198	27323208	+	0.000	0.000	Merged-chr17-27323176-36
NR4908--MA0511.2.RUNX2	chr2	11657767	11657775	-	0.000	0.000	Merged-chr2-11657779-45
NR5570--MA0684.1.RUNX3	chr3	16227502	16227511	-	0.000	0.000	Merged-chr3-16227487-10
NR5964--MA0002.2.RUNX1	chr3	138275270	138275280	+	0.000	0.000	Merged-chr3-138275247-64
NR4889--MA0511.2.RUNX2	chr2	9677235	9677243	+	0.000	0.000	Merged-chr2-9677324-22
NR4396--MA0684.1.RUNX3	chr18	41979670	41979679	+	0.000	0.000	Merged-chr18-41979653-39
NR3870--MA0002.2.RUNX1	chr16	95999472	95999482	-	0.000	0.000	Merged-chr16-95999409-48
NR3394--MA0002.2.RUNX1	chr15	97455659	97455669	-	0.000	0.000	Merged-chr15-97455795-23
NR7610--MA0002.2.RUNX1	chr6	134220381	134220391	+	0.000	0.000	Merged-chr6-134220428-49
NR6979--MA0684.1.RUNX3	chr5	112273145	112273154	+	0.000	0.000	Merged-chr5-112273170-1
NR4157--MA0684.1.RUNX3	chr17	52468690	52468699	+	0.000	0.000	Merged-chr17-52468640-52
NR2285--MA0511.2.RUNX2	chr13	9203620	9203628	-	0.000	0.000	Merged-chr13-9203705-17
NR2605--MA0684.1.RUNX3	chr13	99503595	99503604	-	0.000	0.000	Merged-chr13-99503494-98
NR5292--MA0002.2.RUNX1	chr2	124732845	124732855	-	0.000	0.000	Merged-chr2-124732800-44
NR8102--MA0684.1.RUNX3	chr7	115501799	115501808	-	0.000	0.000	Merged-chr7-115501823-28
NR7914--MA0684.1.RUNX3	chr7	73518592	73518601	+	0.000	0.000	Merged-chr7-73518565-13
NR5963--MA0684.1.RUNX3	chr3	137950405	137950414	+	0.000	0.000	Merged-chr3-137950454-34
NR8354--MA0684.1.RUNX3	chr8	34740485	34740494	-	0.000	0.000	Merged-chr8-34740455-84
NR7081--MA0002.2.RUNX1	chr5	137857118	137857128	-	0.000	0.000	Merged-chr5-137857044-20
NR3664--MA0684.1.RUNX3	chr16	48594584	48594593	+	0.000	0.000	Merged-chr16-48594719-53
NR6928--MA0511.2.RUNX2	chr5	105675683	105675691	-	0.000	0.000	Merged-chr5-105675662-27
NR5781--MA0002.2.RUNX1	chr3	97006099	97006109	-	0.000	0.000	Merged-chr3-97006012-1
NR4484--MA0684.1.RUNX3	chr18	68227789	68227798	-	0.000	0.000	Merged-chr18-68227583-82
NR6287--MA0002.2.RUNX1	chr4	89393388	89393398	+	0.000	0.000	Merged-chr4-89393499-15
NR7861--MA0684.1.RUNX3	chr7	55890219	55890228	-	0.000	0.000	Merged-chr7-55890160-26
NR3610--MA0002.2.RUNX1	chr16	35742653	35742663	-	0.000	0.000	Merged-chr16-35742622-74
NR6352--MA0511.2.RUNX2	chr4	108371652	108371660	+	0.000	0.000	Merged-chr4-108371608-19
NR6527--MA0511.2.RUNX2	chr4	145099991	145099999	+	0.000	0.000	Merged-chr4-145100023-41
NR6828--MA0684.1.RUNX3	chr5	74132753	74132762	-	0.000	0.000	Merged-chr5-74132835-25
NR1738--MA0002.2.RUNX1	chr11	115589156	115589166	-	0.000	0.000	Merged-chr11-115589146-15
NR3974--MA0511.2.RUNX2	chr17	21463758	21463766	+	0.000	0.000	Merged-chr17-21463736-49
NR6222--MA0511.2.RUNX2	chr4	59790158	59790166	-	0.000	0.000	Merged-chr4-59790006-29
NR4096--MA0684.1.RUNX3	chr17	44458079	44458088	+	0.000	0.000	Merged-chr17-44458009-9
NR3940--MA0511.2.RUNX2	chr17	12513684	12513692	-	0.000	0.000	Merged-chr17-12513699-7
NR3321--MA0511.2.RUNX2	chr15	82111959	82111967	-	0.000	0.000	Merged-chr15-82112003-17
NR2719--MA0684.1.RUNX3	chr14	12243954	12243963	-	0.000	0.000	Merged-chr14-12243878-61
NR3060--MA0002.2.RUNX1	chr14	123163086	123163096	-	0.000	0.000	Merged-chr14-123163033-38
NR1323--MA0684.1.RUNX3	chr11	43705357	43705366	+	0.000	0.000	Merged-chr11-43705351-17
NR6960--MA0002.2.RUNX1	chr5	110284119	110284129	-	0.000	0.000	Merged-chr5-110284039-11
NR1032--MA0002.2.RUNX1	chr10	93188655	93188665	+	0.000	0.000	Merged-chr10-93188465-33
NR5643--MA0002.2.RUNX1	chr3	52648013	52648023	+	0.000	0.000	Merged-chr3-52648133-66
NR5438--MA0002.2.RUNX1	chr2	158160114	158160124	+	0.000	0.000	Merged-chr2-158160127-37
NR1207--MA0002.2.RUNX1	chr10	127337646	127337656	+	0.000	0.000	Merged-chr10-127337702-25
NR1297--MA0002.2.RUNX1	chr11	32200355	32200365	-	0.000	0.000	Merged-chr11-32200377-38
NR297--MA0684.1.RUNX3	chr1	106373372	106373381	-	0.000	0.000	Merged-chr1-106373403-9
NR7793--MA0002.2.RUNX1	chr7	28423074	28423084	+	0.000	0.000	Merged-chr7-28423189-12
NR915--MA0002.2.RUNX1	chr10	70133337	70133347	+	0.000	0.000	Merged-chr10-70133310-29
NR3565--MA0511.2.RUNX2	chr16	31205790	31205798	-	0.000	0.000	Merged-chr16-31205914-4
NR3195--MA0002.2.RUNX1	chr15	55520851	55520861	+	0.000	0.000	Merged-chr15-55520889-48
NR1120--MA0002.2.RUNX1	chr10	117056182	117056192	+	0.000	0.000	Merged-chr10-117056166-30
NR56--MA0002.2.RUNX1	chr1	38557750	38557760	-	0.000	0.000	Merged-chr1-38557840-50
NR9104--MA0002.2.RUNX1	chr9	103337161	103337171	-	0.000	0.000	Merged-chr9-103337204-21
NR6349--MA0511.2.RUNX2	chr4	107989118	107989126	+	0.000	0.000	Merged-chr4-107989218-22
NR4669--MA0511.2.RUNX2	chr19	21771765	21771773	+	0.000	0.000	Merged-chr19-21771815-24
NR2118--MA0511.2.RUNX2	chr12	102783128	102783136	-	0.000	0.000	Merged-chr12-102783083-16
NR4176--MA0684.1.RUNX3	chr17	57131990	57131999	+	0.000	0.000	Merged-chr17-57131873-41
NR5125--MA0002.2.RUNX1	chr2	68289414	68289424	+	0.000	0.000	Merged-chr2-68289327-28
NR1765--MA0002.2.RUNX1	chr11	117872113	117872123	+	0.000	0.000	Merged-chr11-117872185-83
NR5377--MA0002.2.RUNX1	chr2	140101221	140101231	+	0.000	0.000	Merged-chr2-140101246-37
NR3697--MA0002.2.RUNX1	chr16	52143518	52143528	+	0.000	0.000	Merged-chr16-52143257-58
NR5777--MA0684.1.RUNX3	chr3	96936673	96936682	-	0.000	0.000	Merged-chr3-96936595-28
NR3206--MA0002.2.RUNX1	chr15	58750401	58750411	-	0.000	0.000	Merged-chr15-58750240-28
NR5220--MA0684.1.RUNX3	chr2	101209289	101209298	-	0.000	0.000	Merged-chr2-101209230-18
NR3540--MA0684.1.RUNX3	chr16	24855762	24855771	+	0.000	0.000	Merged-chr16-24855813-1
NR6219--MA0511.2.RUNX2	chr4	59790007	59790015	-	0.000	0.000	Merged-chr4-59790006-29
NR3606--MA0684.1.RUNX3	chr16	35485017	35485026	+	0.000	0.000	Merged-chr16-35485007-20
NR3663--MA0002.2.RUNX1	chr16	48594584	48594594	-	0.000	0.000	Merged-chr16-48594719-53
NR21--MA0684.1.RUNX3	chr1	20740682	20740691	-	0.000	0.000	Merged-chr1-20740658-39
NR3414--MA0511.2.RUNX2	chr15	100060982	100060990	-	0.000	0.000	Merged-chr15-100060928-68
NR3937--MA0511.2.RUNX2	chr17	12513612	12513620	-	0.000	0.000	Merged-chr17-12513699-7
NR8386--MA0684.1.RUNX3	chr8	57387817	57387826	-	0.000	0.000	Merged-chr8-57387843-7
NR997--MA0002.2.RUNX1	chr10	84897547	84897557	-	0.000	0.000	Merged-chr10-84897526-62
NR8038--MA0684.1.RUNX3	chr7	102064045	102064054	+	0.000	0.000	Merged-chr7-102063956-5
NR583--MA0002.2.RUNX1	chr1	179169770	179169780	+	0.000	0.000	Merged-chr1-179169843-56
NR5085--MA0002.2.RUNX1	chr2	59534595	59534605	+	0.000	0.000	Merged-chr2-59534510-22
NR6930--MA0684.1.RUNX3	chr5	105675682	105675691	-	0.000	0.000	Merged-chr5-105675662-27
NR6782--MA0002.2.RUNX1	chr5	63943528	63943538	+	0.000	0.000	Merged-chr5-63943362-36
NR3533--MA0002.2.RUNX1	chr16	24539094	24539104	-	0.000	0.000	Merged-chr16-24539202-40
NR7101--MA0511.2.RUNX2	chr5	143077514	143077522	+	0.000	0.000	Merged-chr5-143077525-16
NR1508--MA0511.2.RUNX2	chr11	80323508	80323516	+	0.000	0.000	Merged-chr11-80323459-26
NR724--MA0002.2.RUNX1	chr10	19321988	19321998	+	0.000	0.000	Merged-chr10-19321944-43
NR1343--MA0002.2.RUNX1	chr11	50213201	50213211	+	0.000	0.000	Merged-chr11-50213336-46
NR7111--MA0002.2.RUNX1	chr5	144294997	144295007	-	0.000	0.000	Merged-chr5-144295152-24
NR7777--MA0002.2.RUNX1	chr7	24457834	24457844	-	0.000	0.000	Merged-chr7-24457903-49
NR7306--MA0684.1.RUNX3	chr6	59265400	59265409	+	0.000	0.000	Merged-chr6-59265419-13
NR9394--MA0511.2.RUNX2	chrX	160496720	160496728	+	0.000	0.000	Merged-chrX-160496581-5
NR3675--MA0684.1.RUNX3	chr16	50070892	50070901	+	0.000	0.000	Merged-chr16-50070751-51
NR1852--MA0684.1.RUNX3	chr12	17726603	17726612	+	0.000	0.000	Merged-chr12-17726607-38
NR8077--MA0511.2.RUNX2	chr7	112860096	112860104	-	0.000	0.000	Merged-chr7-112860209-23
NR1184--MA0511.2.RUNX2	chr10	121382804	121382812	-	0.000	0.000	Merged-chr10-121382753-17
NR4117--MA0511.2.RUNX2	chr17	47710437	47710445	-	0.000	0.000	Merged-chr17-47710307-11
