#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed
NR54302--MA1107.1.KLF9	chr8	128420724	128420736	+	0.000	0.000	Merged-chr8-128420826-46
NR22117--MA0493.1.Klf1	chr16	91533526	91533536	+	0.000	0.000	Merged-chr16-91533689-95
NR51553--MA0742.1.Klf12	chr8	15018751	15018765	+	0.000	0.000	Merged-chr8-15018606-116
NR1240--MA0741.1.KLF16	chr1	88587399	88587409	-	0.000	0.000	Merged-chr1-88587471-60
NR19684--MA0741.1.KLF16	chr15	84168812	84168822	-	0.000	0.000	Merged-chr15-84168860-11
NR30228--MA0599.1.KLF5	chr2	79010056	79010065	-	0.000	0.000	Merged-chr2-79010022-27
NR48873--MA1107.1.KLF9	chr7	55890160	55890172	+	0.000	0.000	Merged-chr7-55890160-26
NR5008--MA0740.1.KLF14	chr10	70133474	70133487	-	0.000	0.000	Merged-chr10-70133310-29
NR26179--MA0741.1.KLF16	chr18	67255713	67255723	-	0.000	0.000	Merged-chr18-67255745-40
NR44979--MA0741.1.KLF16	chr6	71831722	71831732	-	0.000	0.000	Merged-chr6-71831897-1
NR24001--MA1107.1.KLF9	chr17	47710297	47710309	-	0.000	0.000	Merged-chr17-47710307-11
NR15872--MA0599.1.KLF5	chr13	113396544	113396553	-	0.000	0.000	Merged-chr13-113396474-7
NR37029--MA0742.1.Klf12	chr4	63704363	63704377	+	0.000	0.000	Merged-chr4-63704429-30
NR46102--MA0741.1.KLF16	chr6	121110158	121110168	-	0.000	0.000	Merged-chr6-121110104-77
NR6183--MA1107.1.KLF9	chr10	98745684	98745696	+	0.000	0.000	Merged-chr10-98745748-77
NR11919--MA1107.1.KLF9	chr12	40536189	40536201	+	0.000	0.000	Merged-chr12-40536190-67
NR43248--MA0741.1.KLF16	chr5	139175089	139175099	+	0.000	0.000	Merged-chr5-139175161-30
NR12020--MA0493.1.Klf1	chr12	54398449	54398459	-	0.000	0.000	Merged-chr12-54398333-42
NR10185--MA0493.1.Klf1	chr11	102074277	102074287	+	0.000	0.000	Merged-chr11-102074455-23
NR52029--MA1107.1.KLF9	chr8	57401522	57401534	+	0.000	0.000	Merged-chr8-57401385-31
NR53088--MA0741.1.KLF16	chr8	94828236	94828246	+	0.000	0.000	Merged-chr8-94828163-36
NR12024--MA1107.1.KLF9	chr12	54398453	54398465	-	0.000	0.000	Merged-chr12-54398333-42
NR10189--MA1107.1.KLF9	chr11	102074295	102074307	+	0.000	0.000	Merged-chr11-102074455-23
NR29787--MA0493.1.Klf1	chr2	60375320	60375330	-	0.000	0.000	Merged-chr2-60375404-17
NR17254--MA1107.1.KLF9	chr14	65330931	65330943	+	0.000	0.000	Merged-chr14-65330788-23
NR25995--MA0039.3.KLF4	chr18	60625648	60625658	-	0.000	0.000	Merged-chr18-60625535-13
NR1755--MA0741.1.KLF16	chr1	128793989	128793999	-	0.000	0.000	Merged-chr1-128794102-26
NR56501--MA0493.1.Klf1	chr9	107334723	107334733	-	0.000	0.000	Merged-chr9-107334469-86
NR41604--MA0599.1.KLF5	chr5	103914628	103914637	+	0.000	0.000	Merged-chr5-103914737-20
NR53034--MA1107.1.KLF9	chr8	93864376	93864388	-	0.000	0.000	Merged-chr8-93864262-35
NR403--MA0599.1.KLF5	chr1	39196991	39197000	-	0.000	0.000	Merged-chr1-39196974-45
NR53033--MA0741.1.KLF16	chr8	93864377	93864387	-	0.000	0.000	Merged-chr8-93864262-35
NR23998--MA0741.1.KLF16	chr17	47710298	47710308	-	0.000	0.000	Merged-chr17-47710307-11
NR1773--MA1107.1.KLF9	chr1	131012786	131012798	-	0.000	0.000	Merged-chr1-131012685-13
NR41609--MA0599.1.KLF5	chr5	105004713	105004722	-	0.000	0.000	Merged-chr5-105004765-44
NR43247--MA0599.1.KLF5	chr5	139175089	139175098	+	0.000	0.000	Merged-chr5-139175161-30
NR4335--MA0039.3.KLF4	chr10	30655800	30655810	-	0.000	0.000	Merged-chr10-30655945-56
NR55879--MA0657.1.KLF13	chr9	83564364	83564381	+	0.000	0.000	Merged-chr9-83564254-44
NR12947--MA1107.1.KLF9	chr12	102581773	102581785	+	0.000	0.000	Merged-chr12-102581960-56
NR56895--MA1107.1.KLF9	chr9	116243758	116243770	-	0.000	0.000	Merged-chr9-116243832-57
NR11672--MA0742.1.Klf12	chr12	25958807	25958821	+	0.000	0.000	Merged-chr12-25958694-66
NR11660--MA1107.1.KLF9	chr12	25351096	25351108	+	0.000	0.000	Merged-chr12-25351011-20
NR49567--MA0599.1.KLF5	chr7	98797415	98797424	-	0.000	0.000	Merged-chr7-98797577-28
NR21529--MA0039.3.KLF4	chr16	52230260	52230270	-	0.000	0.000	Merged-chr16-52230114-26
NR47135--MA0039.3.KLF4	chr6	146081187	146081197	-	0.000	0.000	Merged-chr6-146081045-99
NR22201--MA0740.1.KLF14	chr16	93552856	93552869	+	0.000	0.000	Merged-chr16-93552984-42
NR37548--MA0039.3.KLF4	chr4	107989038	107989048	-	0.000	0.000	Merged-chr4-107989218-22
NR34413--MA0742.1.Klf12	chr3	97211378	97211392	+	0.000	0.000	Merged-chr3-97211392-28
NR2609--MA0493.1.Klf1	chr1	164135750	164135760	+	0.000	0.000	Merged-chr1-164135865-100
NR51554--MA0493.1.Klf1	chr8	15018751	15018761	+	0.000	0.000	Merged-chr8-15018606-116
NR55604--MA0742.1.Klf12	chr9	70484978	70484992	+	0.000	0.000	Merged-chr9-70485119-27
NR23997--MA0599.1.KLF5	chr17	47710307	47710316	-	0.000	0.000	Merged-chr17-47710307-11
NR11653--MA0657.1.KLF13	chr12	25351018	25351035	+	0.000	0.000	Merged-chr12-25351011-20
NR5010--MA0493.1.Klf1	chr10	70133477	70133487	-	0.000	0.000	Merged-chr10-70133310-29
NR16435--MA0599.1.KLF5	chr14	27392227	27392236	-	0.000	0.000	Merged-chr14-27392084-21
NR17296--MA0493.1.Klf1	chr14	67878037	67878047	-	0.000	0.000	Merged-chr14-67877957-30
NR37823--MA0599.1.KLF5	chr4	118449894	118449903	+	0.000	0.000	Merged-chr4-118449765-23
NR29936--MA0493.1.Klf1	chr2	70844844	70844854	-	0.000	0.000	Merged-chr2-70845075-67
NR37632--MA0741.1.KLF16	chr4	111415072	111415082	+	0.000	0.000	Merged-chr4-111415155-52
NR1750--MA0740.1.KLF14	chr1	128793987	128794000	-	0.000	0.000	Merged-chr1-128794102-26
NR53089--MA1107.1.KLF9	chr8	94828241	94828253	+	0.000	0.000	Merged-chr8-94828163-36
NR1698--MA1107.1.KLF9	chr1	127233189	127233201	-	0.000	0.000	Merged-chr1-127233373-50
NR4610--MA0493.1.Klf1	chr10	53461528	53461538	-	0.000	0.000	Merged-chr10-53461441-37
NR53608--MA0039.3.KLF4	chr8	114888926	114888936	+	0.000	0.000	Merged-chr8-114888790-56
NR9386--MA0741.1.KLF16	chr11	85407805	85407815	+	0.000	0.000	Merged-chr11-85407928-27
NR45262--MA0599.1.KLF5	chr6	88783261	88783270	+	0.000	0.000	Merged-chr6-88783083-54
NR26035--MA1107.1.KLF9	chr18	61614745	61614757	-	0.000	0.000	Merged-chr18-61614590-32
NR26030--MA0039.3.KLF4	chr18	61614737	61614747	-	0.000	0.000	Merged-chr18-61614590-32
NR34584--MA1107.1.KLF9	chr3	101657350	101657362	-	0.000	0.000	Merged-chr3-101657438-15
NR46544--MA0493.1.Klf1	chr6	134348665	134348675	-	0.000	0.000	Merged-chr6-134348726-53
NR52023--MA0599.1.KLF5	chr8	57401523	57401532	+	0.000	0.000	Merged-chr8-57401385-31
NR56503--MA0741.1.KLF16	chr9	107334722	107334732	-	0.000	0.000	Merged-chr9-107334469-86
NR37048--MA1107.1.KLF9	chr4	71291614	71291626	+	0.000	0.000	Merged-chr4-71291736-94
NR53672--MA0493.1.Klf1	chr8	116645535	116645545	-	0.000	0.000	Merged-chr8-116645599-31
NR16798--MA0493.1.Klf1	chr14	47740786	47740796	+	0.000	0.000	Merged-chr14-47740703-52
NR1751--MA0657.1.KLF13	chr1	128793984	128794001	-	0.000	0.000	Merged-chr1-128794102-26
NR25993--MA1107.1.KLF9	chr18	60625567	60625579	-	0.000	0.000	Merged-chr18-60625535-13
NR11137--MA0741.1.KLF16	chr11	119143523	119143533	-	0.000	0.000	Merged-chr11-119143613-43
NR53797--MA1107.1.KLF9	chr8	119946417	119946429	-	0.000	0.000	Merged-chr8-119946472-42
NR54301--MA0493.1.Klf1	chr8	128420724	128420734	+	0.000	0.000	Merged-chr8-128420826-46
NR20288--MA0742.1.Klf12	chr15	100060746	100060760	+	0.000	0.000	Merged-chr15-100060928-68
NR56821--MA0493.1.Klf1	chr9	114613181	114613191	-	0.000	0.000	Merged-chr9-114613191-38
NR10944--MA0493.1.Klf1	chr11	116688053	116688063	-	0.000	0.000	Merged-chr11-116688042-60
NR1063--MA1107.1.KLF9	chr1	83006273	83006285	+	0.000	0.000	Merged-chr1-83006483-46
NR23250--MA0493.1.Klf1	chr17	29193477	29193487	+	0.000	0.000	Merged-chr17-29193494-23
NR11138--MA1107.1.KLF9	chr11	119143522	119143534	-	0.000	0.000	Merged-chr11-119143613-43
NR1828--MA0742.1.Klf12	chr1	131747153	131747167	+	0.000	0.000	Merged-chr1-131747235-22
NR36858--MA0039.3.KLF4	chr4	55343395	55343405	+	0.000	0.000	Merged-chr4-55343422-62
NR46026--MA0599.1.KLF5	chr6	120206738	120206747	+	0.000	0.000	Merged-chr6-120206801-39
NR10187--MA1107.1.KLF9	chr11	102074291	102074303	+	0.000	0.000	Merged-chr11-102074455-23
NR14094--MA0741.1.KLF16	chr13	45885146	45885156	+	0.000	0.000	Merged-chr13-45885080-29
NR43692--MA0599.1.KLF5	chr5	146974170	146974179	+	0.000	0.000	Merged-chr5-146974233-28
NR12794--MA0741.1.KLF16	chr12	98601203	98601213	-	0.000	0.000	Merged-chr12-98601119-23
NR21528--MA0599.1.KLF5	chr16	52230262	52230271	-	0.000	0.000	Merged-chr16-52230114-26
NR2610--MA1107.1.KLF9	chr1	164135750	164135762	+	0.000	0.000	Merged-chr1-164135865-100
NR43777--MA0493.1.Klf1	chr5	148709065	148709075	-	0.000	0.000	Merged-chr5-148709171-35
NR7242--MA0741.1.KLF16	chr10	128940595	128940605	-	0.000	0.000	Merged-chr10-128940717-41
NR42239--MA1107.1.KLF9	chr5	115711896	115711908	-	0.000	0.000	Merged-chr5-115712054-77
NR21509--MA0039.3.KLF4	chr16	50070928	50070938	+	0.000	0.000	Merged-chr16-50070751-51
NR41288--MA1107.1.KLF9	chr5	89044832	89044844	-	0.000	0.000	Merged-chr5-89044916-44
NR29597--MA1107.1.KLF9	chr2	45172976	45172988	-	0.000	0.000	Merged-chr2-45172921-51
NR1754--MA0493.1.Klf1	chr1	128793990	128794000	-	0.000	0.000	Merged-chr1-128794102-26
NR23856--MA0599.1.KLF5	chr17	45703355	45703364	+	0.000	0.000	Merged-chr17-45703436-19
NR41610--MA0039.3.KLF4	chr5	105004711	105004721	-	0.000	0.000	Merged-chr5-105004765-44
NR1519--MA0741.1.KLF16	chr1	106515650	106515660	+	0.000	0.000	Merged-chr1-106515798-55
NR28297--MA1107.1.KLF9	chr19	56682120	56682132	+	0.000	0.000	Merged-chr19-56681979-1
NR3656--MA0741.1.KLF16	chr1	191111388	191111398	-	0.000	0.000	Merged-chr1-191111364-43
NR39508--MA0599.1.KLF5	chr4	150087352	150087361	-	0.000	0.000	Merged-chr4-150087480-81
NR13293--MA0599.1.KLF5	chr12	111914281	111914290	-	0.000	0.000	Merged-chr12-111914227-24
NR37251--MA1107.1.KLF9	chr4	89359537	89359549	-	0.000	0.000	Merged-chr4-89359690-21
NR21465--MA1107.1.KLF9	chr16	45261457	45261469	+	0.000	0.000	Merged-chr16-45261551-46
NR12838--MA1107.1.KLF9	chr12	99610468	99610480	+	0.000	0.000	Merged-chr12-99610571-42
NR53615--MA1107.1.KLF9	chr8	115136962	115136974	+	0.000	0.000	Merged-chr8-115136921-34
NR50754--MA0741.1.KLF16	chr7	135598566	135598576	+	0.000	0.000	Merged-chr7-135598633-32
NR43249--MA1107.1.KLF9	chr5	139175088	139175100	+	0.000	0.000	Merged-chr5-139175161-30
NR46099--MA0599.1.KLF5	chr6	121110180	121110189	-	0.000	0.000	Merged-chr6-121110104-77
NR47049--MA1107.1.KLF9	chr6	144922865	144922877	-	0.000	0.000	Merged-chr6-144923057-24
NR9384--MA0741.1.KLF16	chr11	85407803	85407813	+	0.000	0.000	Merged-chr11-85407928-27
NR37247--MA1107.1.KLF9	chr4	89359529	89359541	-	0.000	0.000	Merged-chr4-89359690-21
NR18640--MA0599.1.KLF5	chr15	39943099	39943108	-	0.000	0.000	Merged-chr15-39943134-5
NR18985--MA0599.1.KLF5	chr15	64163724	64163733	-	0.000	0.000	Merged-chr15-64163684-42
NR27366--MA0599.1.KLF5	chr19	14588415	14588424	+	0.000	0.000	Merged-chr19-14588447-32
NR688--MA1107.1.KLF9	chr1	60016498	60016510	+	0.000	0.000	Merged-chr1-60016690-100
NR32192--MA1107.1.KLF9	chr2	163603906	163603918	+	0.000	0.000	Merged-chr2-163604093-28
NR15329--MA0039.3.KLF4	chr13	99781070	99781080	+	0.000	0.000	Merged-chr13-99781144-21
NR3008--MA0741.1.KLF16	chr1	177008837	177008847	+	0.000	0.000	Merged-chr1-177008942-27
NR22126--MA1107.1.KLF9	chr16	91553695	91553707	+	0.000	0.000	Merged-chr16-91553850-20
NR52025--MA0741.1.KLF16	chr8	57401523	57401533	+	0.000	0.000	Merged-chr8-57401385-31
