#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-dn/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-dn/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_dn.bed
NR32387--MA0741.1.KLF16	chr2	165854760	165854770	-	0.000	0.000	Merged-chr2-165854688-17
NR7722--MA1107.1.KLF9	chr11	20035547	20035559	-	0.000	0.000	Merged-chr11-20035595-25
NR15079--MA0741.1.KLF16	chr13	94567545	94567555	-	0.000	0.000	Merged-chr13-94567668-9
NR54811--MA0599.1.KLF5	chr9	15014176	15014185	-	0.000	0.000	Merged-chr9-15014101-6
NR561--MA0741.1.KLF16	chr1	42953062	42953072	+	0.000	0.000	Merged-chr1-42953184-68
NR29897--MA0741.1.KLF16	chr2	70425766	70425776	+	0.000	0.000	Merged-chr2-70425902-24
NR52229--MA0740.1.KLF14	chr8	36249394	36249407	-	0.000	0.000	Merged-chr8-36249558-6
NR3240--MA0741.1.KLF16	chr1	172197390	172197400	+	0.000	0.000	Merged-chr1-172197316-25
NR42464--MA0741.1.KLF16	chr5	113873212	113873222	-	0.000	0.000	Merged-chr5-113873174-24
NR39412--MA0599.1.KLF5	chr4	140601397	140601406	-	0.000	0.000	Merged-chr4-140601329-15
NR36322--MA0657.1.KLF13	chr4	6963693	6963710	+	0.000	0.000	Merged-chr4-6963700-17
NR15644--MA0039.3.KLF4	chr13	112062199	112062209	+	0.000	0.000	Merged-chr13-112062272-12
NR35647--MA0741.1.KLF16	chr3	135324565	135324575	-	0.000	0.000	Merged-chr3-135324604-5
NR44347--MA0599.1.KLF5	chr5	150232883	150232892	+	0.000	0.000	Merged-chr5-150232910-1
NR9130--MA0741.1.KLF16	chr11	74881144	74881154	+	0.000	0.000	Merged-chr11-74881176-15
NR49671--MA0741.1.KLF16	chr7	83597328	83597338	-	0.000	0.000	Merged-chr7-83597333-20
NR46512--MA1107.1.KLF9	chr6	120202054	120202066	+	0.000	0.000	Merged-chr6-120202158-8
NR46937--MA0039.3.KLF4	chr6	134451032	134451042	-	0.000	0.000	Merged-chr6-134450954-21
NR48768--MA0741.1.KLF16	chr7	44485360	44485370	-	0.000	0.000	Merged-chr7-44485410-35
NR1574--MA0599.1.KLF5	chr1	106032121	106032130	+	0.000	0.000	Merged-chr1-106032051-18
NR50376--MA0599.1.KLF5	chr7	112213354	112213363	-	0.000	0.000	Merged-chr7-112213302-61
NR55803--MA0599.1.KLF5	chr9	61715231	61715240	-	0.000	0.000	Merged-chr9-61715160-12
NR17347--MA0657.1.KLF13	chr14	73377966	73377983	-	0.000	0.000	Merged-chr14-73378030-18
NR10334--MA0741.1.KLF16	chr11	103808600	103808610	-	0.000	0.000	Merged-chr11-103808730-15
NR42027--MA0039.3.KLF4	chr5	100929922	100929932	+	0.000	0.000	Merged-chr5-100929891-31
NR44343--MA0740.1.KLF14	chr5	150232870	150232883	+	0.000	0.000	Merged-chr5-150232910-1
NR4489--MA1107.1.KLF9	chr10	25918383	25918395	-	0.000	0.000	Merged-chr10-25918351-16
NR52140--MA0741.1.KLF16	chr8	34398001	34398011	+	0.000	0.000	Merged-chr8-34397971-66
NR5706--MA0741.1.KLF16	chr10	80139396	80139406	-	0.000	0.000	Merged-chr10-80139256-20
NR13080--MA1107.1.KLF9	chr12	110256658	110256670	+	0.000	0.000	Merged-chr12-110256861-12
NR21122--MA0741.1.KLF16	chr16	44497052	44497062	+	0.000	0.000	Merged-chr16-44497186-22
NR41539--MA0599.1.KLF5	chr5	74105729	74105738	-	0.000	0.000	Merged-chr5-74105575-19
NR47984--MA0599.1.KLF5	chr7	24301045	24301054	+	0.000	0.000	Merged-chr7-24301044-7
NR50138--MA1107.1.KLF9	chr7	102347588	102347600	+	0.000	0.000	Merged-chr7-102347477-20
NR35321--MA0741.1.KLF16	chr3	122474232	122474242	+	0.000	0.000	Merged-chr3-122474297-38
NR44354--MA0741.1.KLF16	chr5	150232893	150232903	+	0.000	0.000	Merged-chr5-150232910-1
NR3870--MA0493.1.Klf1	chr1	189500039	189500049	+	0.000	0.000	Merged-chr1-189499965-39
NR54296--MA1107.1.KLF9	chr8	121898639	121898651	-	0.000	0.000	Merged-chr8-121898554-47
NR39727--MA0741.1.KLF16	chr4	149721183	149721193	+	0.000	0.000	Merged-chr4-149721282-12
NR3877--MA0741.1.KLF16	chr1	189830916	189830926	-	0.000	0.000	Merged-chr1-189831018-42
NR56621--MA0741.1.KLF16	chr9	95637881	95637891	+	0.000	0.000	Merged-chr9-95637632-37
NR49595--MA0493.1.Klf1	chr7	80628864	80628874	+	0.000	0.000	Merged-chr7-80629014-41
NR41562--MA0741.1.KLF16	chr5	74704495	74704505	-	0.000	0.000	Merged-chr5-74704453-70
NR35648--MA1107.1.KLF9	chr3	135324523	135324535	-	0.000	0.000	Merged-chr3-135324604-5
NR36984--MA1107.1.KLF9	chr4	46794777	46794789	-	0.000	0.000	Merged-chr4-46794898-7
NR32844--MA1107.1.KLF9	chr2	174737433	174737445	+	0.000	0.000	Merged-chr2-174737593-6
NR40988--MA0740.1.KLF14	chr5	43355358	43355371	-	0.000	0.000	Merged-chr5-43355421-55
NR41780--MA0741.1.KLF16	chr5	89882216	89882226	-	0.000	0.000	Merged-chr5-89882343-19
NR6044--MA0599.1.KLF5	chr10	84440962	84440971	+	0.000	0.000	Merged-chr10-84440807-71
NR33071--MA0599.1.KLF5	chr3	8717393	8717402	+	0.000	0.000	Merged-chr3-8717539-26
NR29969--MA0493.1.Klf1	chr2	72137078	72137088	+	0.000	0.000	Merged-chr2-72136999-23
NR54553--MA0741.1.KLF16	chr8	125558863	125558873	+	0.000	0.000	Merged-chr8-125558804-33
NR20755--MA1107.1.KLF9	chr16	21845995	21846007	+	0.000	0.000	Merged-chr16-21846082-27
NR7111--MA0493.1.Klf1	chr10	122778157	122778167	+	0.000	0.000	Merged-chr10-122778014-1
NR37877--MA0741.1.KLF16	chr4	102584699	102584709	+	0.000	0.000	Merged-chr4-102584866-14
NR54295--MA0741.1.KLF16	chr8	121898640	121898650	-	0.000	0.000	Merged-chr8-121898554-47
NR15158--MA1107.1.KLF9	chr13	96700927	96700939	-	0.000	0.000	Merged-chr13-96700841-9
NR19532--MA0599.1.KLF5	chr15	85042838	85042847	+	0.000	0.000	Merged-chr15-85042702-72
NR28206--MA0740.1.KLF14	chr19	57430232	57430245	+	0.000	0.000	Merged-chr19-57430178-33
NR27723--MA0599.1.KLF5	chr19	42770733	42770742	-	0.000	0.000	Merged-chr19-42770693-24
NR5880--MA1107.1.KLF9	chr10	81247996	81248008	+	0.000	0.000	Merged-chr10-81248090-40
NR15082--MA1107.1.KLF9	chr13	94567551	94567563	-	0.000	0.000	Merged-chr13-94567668-9
NR52233--MA0741.1.KLF16	chr8	36249396	36249406	-	0.000	0.000	Merged-chr8-36249558-6
NR21881--MA1107.1.KLF9	chr16	93574639	93574651	-	0.000	0.000	Merged-chr16-93574695-56
NR41934--MA0599.1.KLF5	chr5	96809505	96809514	-	0.000	0.000	Merged-chr5-96809696-9
NR32537--MA0599.1.KLF5	chr2	168525577	168525586	+	0.000	0.000	Merged-chr2-168525389-54
NR55809--MA0657.1.KLF13	chr9	61745280	61745297	+	0.000	0.000	Merged-chr9-61745239-9
NR15141--MA0740.1.KLF14	chr13	95765150	95765163	-	0.000	0.000	Merged-chr13-95765232-46
NR47447--MA1107.1.KLF9	chr6	146909287	146909299	-	0.000	0.000	Merged-chr6-146909380-33
NR52137--MA0741.1.KLF16	chr8	34397998	34398008	+	0.000	0.000	Merged-chr8-34397971-66
NR12051--MA0599.1.KLF5	chr12	71577515	71577524	+	0.000	0.000	Merged-chr12-71577475-38
NR54816--MA0741.1.KLF16	chr9	15014182	15014192	-	0.000	0.000	Merged-chr9-15014101-6
NR4110--MA1107.1.KLF9	chr10	6954926	6954938	-	0.000	0.000	Merged-chr10-6954726-16
NR45846--MA0599.1.KLF5	chr6	91660323	91660332	-	0.000	0.000	Merged-chr6-91660194-26
NR15727--MA1107.1.KLF9	chr13	114086499	114086511	+	0.000	0.000	Merged-chr13-114086496-8
NR26624--MA0493.1.Klf1	chr18	83993540	83993550	-	0.000	0.000	Merged-chr18-83993380-25
NR18657--MA0493.1.Klf1	chr15	52886979	52886989	+	0.000	0.000	Merged-chr15-52887057-9
NR46936--MA0599.1.KLF5	chr6	134451034	134451043	-	0.000	0.000	Merged-chr6-134450954-21
NR41371--MA0741.1.KLF16	chr5	65889195	65889205	+	0.000	0.000	Merged-chr5-65889163-36
NR46922--MA0493.1.Klf1	chr6	134184204	134184214	+	0.000	0.000	Merged-chr6-134184108-53
NR51501--MA0741.1.KLF16	chr7	142967379	142967389	+	0.000	0.000	Merged-chr7-142967366-1
NR32215--MA0599.1.KLF5	chr2	160367182	160367191	-	0.000	0.000	Merged-chr2-160367322-62
NR42026--MA0599.1.KLF5	chr5	100929921	100929930	+	0.000	0.000	Merged-chr5-100929891-31
NR24493--MA1107.1.KLF9	chr17	78400550	78400562	+	0.000	0.000	Merged-chr17-78400560-63
NR57603--MA1107.1.KLF9	chr9	122208533	122208545	+	0.000	0.000	Merged-chr9-122208690-9
NR224--MA0741.1.KLF16	chr1	22806095	22806105	-	0.000	0.000	Merged-chr1-22806040-36
NR7717--MA0599.1.KLF5	chr11	20035549	20035558	-	0.000	0.000	Merged-chr11-20035595-25
NR4106--MA1107.1.KLF9	chr10	6954898	6954910	-	0.000	0.000	Merged-chr10-6954726-16
NR46366--MA0039.3.KLF4	chr6	116682494	116682504	-	0.000	0.000	Merged-chr6-116682504-22
NR33094--MA0493.1.Klf1	chr3	9500017	9500027	-	0.000	0.000	Merged-chr3-9499976-58
NR8019--MA0599.1.KLF5	chr11	35326752	35326761	-	0.000	0.000	Merged-chr11-35326644-22
NR52225--MA0741.1.KLF16	chr8	36248360	36248370	+	0.000	0.000	Merged-chr8-36248253-9
NR45533--MA0599.1.KLF5	chr6	83413110	83413119	-	0.000	0.000	Merged-chr6-83413092-38
NR53025--MA0493.1.Klf1	chr8	77383805	77383815	+	0.000	0.000	Merged-chr8-77383968-15
NR16029--MA0039.3.KLF4	chr14	15272488	15272498	-	0.000	0.000	Merged-chr14-15272424-5
NR33617--MA0741.1.KLF16	chr3	52102783	52102793	+	0.000	0.000	Merged-chr3-52102741-168
NR49672--MA1107.1.KLF9	chr7	83597325	83597337	-	0.000	0.000	Merged-chr7-83597333-20
NR54007--MA1107.1.KLF9	chr8	114506094	114506106	-	0.000	0.000	Merged-chr8-114506190-31
NR46716--MA1107.1.KLF9	chr6	125434029	125434041	-	0.000	0.000	Merged-chr6-125433874-28
NR35606--MA0599.1.KLF5	chr3	132928123	132928132	-	0.000	0.000	Merged-chr3-132927951-20
NR28289--MA1107.1.KLF9	chr19	59650731	59650743	-	0.000	0.000	Merged-chr19-59650746-15
NR18918--MA0599.1.KLF5	chr15	66286837	66286846	-	0.000	0.000	Merged-chr15-66286791-54
NR34735--MA0493.1.Klf1	chr3	101066376	101066386	-	0.000	0.000	Merged-chr3-101066330-34
NR13722--MA0741.1.KLF16	chr13	24547220	24547230	-	0.000	0.000	Merged-chr13-24547194-39
NR58520--MA0599.1.KLF5	chrX	104857286	104857295	+	0.000	0.000	Merged-chrX-104857124-25
NR44769--MA0039.3.KLF4	chr6	37564040	37564050	+	0.000	0.000	Merged-chr6-37564158-19
NR27656--MA1107.1.KLF9	chr19	41031263	41031275	-	0.000	0.000	Merged-chr19-41031181-46
NR4278--MA0599.1.KLF5	chr10	16601079	16601088	-	0.000	0.000	Merged-chr10-16601020-18
NR39725--MA0741.1.KLF16	chr4	149721181	149721191	+	0.000	0.000	Merged-chr4-149721282-12
NR36065--MA0599.1.KLF5	chr3	148844376	148844385	-	0.000	0.000	Merged-chr3-148844306-23
NR54388--MA1107.1.KLF9	chr8	122769454	122769466	-	0.000	0.000	Merged-chr8-122769435-21
NR55170--MA0599.1.KLF5	chr9	32672295	32672304	-	0.000	0.000	Merged-chr9-32672440-49
NR51105--MA1107.1.KLF9	chr7	132824634	132824646	+	0.000	0.000	Merged-chr7-132824609-20
NR10173--MA0657.1.KLF13	chr11	100862099	100862116	-	0.000	0.000	Merged-chr11-100861973-17
NR13723--MA1107.1.KLF9	chr13	24547213	24547225	-	0.000	0.000	Merged-chr13-24547194-39
NR22192--MA0741.1.KLF16	chr17	5138646	5138656	-	0.000	0.000	Merged-chr17-5138884-51
NR50136--MA0741.1.KLF16	chr7	102347589	102347599	+	0.000	0.000	Merged-chr7-102347477-20
NR3872--MA1107.1.KLF9	chr1	189500039	189500051	+	0.000	0.000	Merged-chr1-189499965-39
NR35320--MA0599.1.KLF5	chr3	122474232	122474241	+	0.000	0.000	Merged-chr3-122474297-38
NR41779--MA0599.1.KLF5	chr5	89882217	89882226	-	0.000	0.000	Merged-chr5-89882343-19
NR4966--MA0741.1.KLF16	chr10	58714599	58714609	+	0.000	0.000	Merged-chr10-58714323-69
NR25813--MA0493.1.Klf1	chr18	57970445	57970455	+	0.000	0.000	Merged-chr18-57970531-36
NR28513--MA0039.3.KLF4	chr2	12467058	12467068	-	0.000	0.000	Merged-chr2-12467220-10
NR41540--MA0039.3.KLF4	chr5	74105727	74105737	-	0.000	0.000	Merged-chr5-74105575-19
NR17348--MA0742.1.Klf12	chr14	73377968	73377982	-	0.000	0.000	Merged-chr14-73378030-18
NR26374--MA1107.1.KLF9	chr18	77686971	77686983	+	0.000	0.000	Merged-chr18-77686913-10
NR18289--MA0741.1.KLF16	chr15	12068827	12068837	-	0.000	0.000	Merged-chr15-12068944-16
NR58767--MA0599.1.KLF5	chrX	145505243	145505252	-	0.000	0.000	Merged-chrX-145505228-74
NR2448--MA0599.1.KLF5	chr1	151698130	151698139	-	0.000	0.000	Merged-chr1-151698105-31
NR14716--MA0599.1.KLF5	chr13	73685715	73685724	+	0.000	0.000	Merged-chr13-73685774-26
NR35777--MA0599.1.KLF5	chr3	138864389	138864398	+	0.000	0.000	Merged-chr3-138864342-22
NR6864--MA0741.1.KLF16	chr10	118310793	118310803	+	0.000	0.000	Merged-chr10-118310957-20
NR15151--MA1107.1.KLF9	chr13	96700913	96700925	-	0.000	0.000	Merged-chr13-96700841-9
NR3976--MA0493.1.Klf1	chr1	192476718	192476728	-	0.000	0.000	Merged-chr1-192476757-10
NR32386--MA0493.1.Klf1	chr2	165854761	165854771	-	0.000	0.000	Merged-chr2-165854688-17
NR18287--MA0493.1.Klf1	chr15	12068828	12068838	-	0.000	0.000	Merged-chr15-12068944-16
NR12353--MA0742.1.Klf12	chr12	82166460	82166474	-	0.000	0.000	Merged-chr12-82166286-58
NR56377--MA0599.1.KLF5	chr9	83145771	83145780	-	0.000	0.000	Merged-chr9-83145628-1
NR32553--MA0741.1.KLF16	chr2	168575145	168575155	+	0.000	0.000	Merged-chr2-168575169-53
NR53573--MA0599.1.KLF5	chr8	95672902	95672911	+	0.000	0.000	Merged-chr8-95673039-19
NR24340--MA0741.1.KLF16	chr17	71118812	71118822	-	0.000	0.000	Merged-chr17-71118704-30
NR55815--MA0493.1.Klf1	chr9	61779365	61779375	+	0.000	0.000	Merged-chr9-61779248-32
NR29896--MA0599.1.KLF5	chr2	70425766	70425775	+	0.000	0.000	Merged-chr2-70425902-24
NR7106--MA0742.1.Klf12	chr10	122778137	122778151	+	0.000	0.000	Merged-chr10-122778014-1
NR7113--MA1107.1.KLF9	chr10	122778137	122778149	+	0.000	0.000	Merged-chr10-122778014-1
NR55814--MA0039.3.KLF4	chr9	61779367	61779377	+	0.000	0.000	Merged-chr9-61779248-32
NR58524--MA0740.1.KLF14	chrX	104857308	104857321	+	0.000	0.000	Merged-chrX-104857124-25
NR54761--MA0493.1.Klf1	chr9	13536879	13536889	+	0.000	0.000	Merged-chr9-13536890-20
NR15147--MA1107.1.KLF9	chr13	96700905	96700917	-	0.000	0.000	Merged-chr13-96700841-9
NR34565--MA0039.3.KLF4	chr3	97054999	97055009	+	0.000	0.000	Merged-chr3-97055000-19
NR16359--MA0599.1.KLF5	chr14	30184607	30184616	-	0.000	0.000	Merged-chr14-30184705-37
NR35608--MA0741.1.KLF16	chr3	132928122	132928132	-	0.000	0.000	Merged-chr3-132927951-20
NR18597--MA0740.1.KLF14	chr15	41447260	41447273	+	0.000	0.000	Merged-chr15-41447450-62
NR33257--MA0493.1.Klf1	chr3	27463055	27463065	-	0.000	0.000	Merged-chr3-27462923-28
NR39263--MA0741.1.KLF16	chr4	137900343	137900353	-	0.000	0.000	Merged-chr4-137900401-9
NR40954--MA0599.1.KLF5	chr5	36996733	36996742	-	0.000	0.000	Merged-chr5-36996710-15
NR21531--MA0599.1.KLF5	chr16	76283307	76283316	+	0.000	0.000	Merged-chr16-76283420-1
NR25537--MA0599.1.KLF5	chr18	43393466	43393475	+	0.000	0.000	Merged-chr18-43393382-40
NR4986--MA0493.1.Klf1	chr10	59570941	59570951	+	0.000	0.000	Merged-chr10-59570801-31
NR28802--MA0740.1.KLF14	chr2	25095285	25095298	+	0.000	0.000	Merged-chr2-25095278-14
NR44665--MA0740.1.KLF14	chr6	29853647	29853660	-	0.000	0.000	Merged-chr6-29853688-66
NR17350--MA0493.1.Klf1	chr14	73377972	73377982	-	0.000	0.000	Merged-chr14-73378030-18
NR5874--MA1107.1.KLF9	chr10	81247984	81247996	+	0.000	0.000	Merged-chr10-81248090-40
NR12357--MA1107.1.KLF9	chr12	82166462	82166474	-	0.000	0.000	Merged-chr12-82166286-58
NR22189--MA0741.1.KLF16	chr17	5138643	5138653	-	0.000	0.000	Merged-chr17-5138884-51
NR42025--MA0742.1.Klf12	chr5	100929920	100929934	+	0.000	0.000	Merged-chr5-100929891-31
NR3239--MA0599.1.KLF5	chr1	172197390	172197399	+	0.000	0.000	Merged-chr1-172197316-25
NR9232--MA0599.1.KLF5	chr11	77446867	77446876	+	0.000	0.000	Merged-chr11-77446738-31
NR7109--MA0039.3.KLF4	chr10	122778139	122778149	+	0.000	0.000	Merged-chr10-122778014-1
NR41395--MA0741.1.KLF16	chr5	66618860	66618870	-	0.000	0.000	Merged-chr5-66618614-86
NR9559--MA0599.1.KLF5	chr11	86472915	86472924	-	0.000	0.000	Merged-chr11-86473035-30
NR41937--MA0741.1.KLF16	chr5	96825220	96825230	+	0.000	0.000	Merged-chr5-96825060-50
NR44768--MA0599.1.KLF5	chr6	37564039	37564048	+	0.000	0.000	Merged-chr6-37564158-19
NR33750--MA0493.1.Klf1	chr3	60128395	60128405	+	0.000	0.000	Merged-chr3-60128494-15
NR4235--MA0599.1.KLF5	chr10	12974599	12974608	-	0.000	0.000	Merged-chr10-12974738-28
NR27725--MA1107.1.KLF9	chr19	42770731	42770743	-	0.000	0.000	Merged-chr19-42770693-24
NR41936--MA1107.1.KLF9	chr5	96809503	96809515	-	0.000	0.000	Merged-chr5-96809696-9
NR4113--MA1107.1.KLF9	chr10	6954932	6954944	-	0.000	0.000	Merged-chr10-6954726-16
NR58527--MA0741.1.KLF16	chrX	104857309	104857319	+	0.000	0.000	Merged-chrX-104857124-25
NR54382--MA0599.1.KLF5	chr8	122769452	122769461	-	0.000	0.000	Merged-chr8-122769435-21
NR54024--MA0599.1.KLF5	chr8	115126636	115126645	+	0.000	0.000	Merged-chr8-115126776-11
NR18920--MA0741.1.KLF16	chr15	66286836	66286846	-	0.000	0.000	Merged-chr15-66286791-54
NR36580--MA0039.3.KLF4	chr4	35096513	35096523	+	0.000	0.000	Merged-chr4-35096609-40
NR49593--MA0742.1.Klf12	chr7	80628864	80628878	+	0.000	0.000	Merged-chr7-80629014-41
NR5888--MA1107.1.KLF9	chr10	81253300	81253312	-	0.000	0.000	Merged-chr10-81253220-18
NR54812--MA0599.1.KLF5	chr9	15014187	15014196	-	0.000	0.000	Merged-chr9-15014101-6
NR21880--MA0741.1.KLF16	chr16	93574646	93574656	-	0.000	0.000	Merged-chr16-93574695-56
NR12352--MA0740.1.KLF14	chr12	82166461	82166474	-	0.000	0.000	Merged-chr12-82166286-58
NR21532--MA0741.1.KLF16	chr16	76283307	76283317	+	0.000	0.000	Merged-chr16-76283420-1
NR32217--MA1107.1.KLF9	chr2	160367185	160367197	-	0.000	0.000	Merged-chr2-160367322-62
NR11993--MA1107.1.KLF9	chr12	69853616	69853628	+	0.000	0.000	Merged-chr12-69853558-20
NR55812--MA0740.1.KLF14	chr9	61779365	61779378	+	0.000	0.000	Merged-chr9-61779248-32
NR34737--MA1107.1.KLF9	chr3	101066374	101066386	-	0.000	0.000	Merged-chr3-101066330-34
NR54820--MA1107.1.KLF9	chr9	15014183	15014195	-	0.000	0.000	Merged-chr9-15014101-6
NR27654--MA1107.1.KLF9	chr19	41031259	41031271	-	0.000	0.000	Merged-chr19-41031181-46
NR17974--MA0599.1.KLF5	chr14	118854886	118854895	-	0.000	0.000	Merged-chr14-118854981-71
NR52228--MA0741.1.KLF16	chr8	36249345	36249355	-	0.000	0.000	Merged-chr8-36249558-6
NR40990--MA0741.1.KLF16	chr5	43355360	43355370	-	0.000	0.000	Merged-chr5-43355421-55
NR46715--MA0493.1.Klf1	chr6	125434031	125434041	-	0.000	0.000	Merged-chr6-125433874-28
NR37675--MA0039.3.KLF4	chr4	88998582	88998592	-	0.000	0.000	Merged-chr4-88998396-38
NR29450--MA0741.1.KLF16	chr2	44953136	44953146	+	0.000	0.000	Merged-chr2-44953031-31
NR37238--MA0599.1.KLF5	chr4	57091525	57091534	-	0.000	0.000	Merged-chr4-57091525-28
NR55172--MA0741.1.KLF16	chr9	32672294	32672304	-	0.000	0.000	Merged-chr9-32672440-49
NR14575--MA0742.1.Klf12	chr13	64432306	64432320	+	0.000	0.000	Merged-chr13-64432516-70
NR21796--MA0493.1.Klf1	chr16	91413257	91413267	+	0.000	0.000	Merged-chr16-91413429-37
NR4236--MA0741.1.KLF16	chr10	12974598	12974608	-	0.000	0.000	Merged-chr10-12974738-28
NR55804--MA0599.1.KLF5	chr9	61715237	61715246	-	0.000	0.000	Merged-chr9-61715160-12
NR517--MA0493.1.Klf1	chr1	39702846	39702856	+	0.000	0.000	Merged-chr1-39702774-23
NR8710--MA0039.3.KLF4	chr11	63944116	63944126	-	0.000	0.000	Merged-chr11-63944014-11
NR222--MA0599.1.KLF5	chr1	22806096	22806105	-	0.000	0.000	Merged-chr1-22806040-36
NR20953--MA0599.1.KLF5	chr16	33714495	33714504	-	0.000	0.000	Merged-chr16-33714431-35
NR44357--MA0599.1.KLF5	chr5	150259811	150259820	-	0.000	0.000	Merged-chr5-150259783-65
NR36682--MA0742.1.Klf12	chr4	41295618	41295632	+	0.000	0.000	Merged-chr4-41295781-15
NR7402--MA0493.1.Klf1	chr10	128940596	128940606	-	0.000	0.000	Merged-chr10-128940717-41
NR55813--MA0599.1.KLF5	chr9	61779366	61779375	+	0.000	0.000	Merged-chr9-61779248-32
NR10393--MA0740.1.KLF14	chr11	106057115	106057128	-	0.000	0.000	Merged-chr11-106057103-42
NR13718--MA0599.1.KLF5	chr13	24547215	24547224	-	0.000	0.000	Merged-chr13-24547194-39
NR26509--MA0657.1.KLF13	chr18	80861909	80861926	-	0.000	0.000	Merged-chr18-80862030-12
NR53885--MA0741.1.KLF16	chr8	109957365	109957375	+	0.000	0.000	Merged-chr8-109957445-42
NR47300--MA0599.1.KLF5	chr6	143115727	143115736	+	0.000	0.000	Merged-chr6-143115547-2
NR23770--MA0741.1.KLF16	chr17	47688202	47688212	+	0.000	0.000	Merged-chr17-47688340-70
NR56921--MA0599.1.KLF5	chr9	104337793	104337802	-	0.000	0.000	Merged-chr9-104337728-48
NR34872--MA0742.1.Klf12	chr3	104616369	104616383	-	0.000	0.000	Merged-chr3-104616358-38
NR2455--MA0599.1.KLF5	chr1	152270355	152270364	-	0.000	0.000	Merged-chr1-152270213-74
NR52338--MA0742.1.Klf12	chr8	45410375	45410389	-	0.000	0.000	Merged-chr8-45410262-39
NR52584--MA0599.1.KLF5	chr8	61411006	61411015	-	0.000	0.000	Merged-chr8-61410967-8
NR50377--MA0493.1.Klf1	chr7	112213354	112213364	-	0.000	0.000	Merged-chr7-112213302-61
NR56599--MA0599.1.KLF5	chr9	94607625	94607634	-	0.000	0.000	Merged-chr9-94607543-65
NR46511--MA0741.1.KLF16	chr6	120202055	120202065	+	0.000	0.000	Merged-chr6-120202158-8
NR54834--MA0039.3.KLF4	chr9	15501478	15501488	-	0.000	0.000	Merged-chr9-15501515-24
NR53883--MA0039.3.KLF4	chr8	109957366	109957376	+	0.000	0.000	Merged-chr8-109957445-42
NR13972--MA0039.3.KLF4	chr13	41825534	41825544	+	0.000	0.000	Merged-chr13-41825569-18
NR35649--MA1107.1.KLF9	chr3	135324525	135324537	-	0.000	0.000	Merged-chr3-135324604-5
NR15154--MA1107.1.KLF9	chr13	96700919	96700931	-	0.000	0.000	Merged-chr13-96700841-9
NR7108--MA0599.1.KLF5	chr10	122778138	122778147	+	0.000	0.000	Merged-chr10-122778014-1
NR49592--MA0740.1.KLF14	chr7	80628864	80628877	+	0.000	0.000	Merged-chr7-80629014-41
NR45045--MA0599.1.KLF5	chr6	49321612	49321621	+	0.000	0.000	Merged-chr6-49321537-14
NR56601--MA0741.1.KLF16	chr9	94607624	94607634	-	0.000	0.000	Merged-chr9-94607543-65
NR29686--MA0741.1.KLF16	chr2	59332578	59332588	+	0.000	0.000	Merged-chr2-59332590-12
NR30228--MA0599.1.KLF5	chr2	84347619	84347628	-	0.000	0.000	Merged-chr2-84347720-20
NR15724--MA0741.1.KLF16	chr13	114086500	114086510	+	0.000	0.000	Merged-chr13-114086496-8
NR6357--MA0741.1.KLF16	chr10	95942200	95942210	+	0.000	0.000	Merged-chr10-95942106-29
NR28469--MA0599.1.KLF5	chr2	9986365	9986374	-	0.000	0.000	Merged-chr2-9986324-23
NR17352--MA1107.1.KLF9	chr14	73377970	73377982	-	0.000	0.000	Merged-chr14-73378030-18
NR33702--MA0039.3.KLF4	chr3	55688272	55688282	-	0.000	0.000	Merged-chr3-55688329-24
NR15159--MA1107.1.KLF9	chr13	96700929	96700941	-	0.000	0.000	Merged-chr13-96700841-9
NR26503--MA1107.1.KLF9	chr18	80624714	80624726	+	0.000	0.000	Merged-chr18-80624789-1
NR5882--MA0599.1.KLF5	chr10	81249661	81249670	+	0.000	0.000	Merged-chr10-81249714-12
NR8901--MA0599.1.KLF5	chr11	69919802	69919811	+	0.000	0.000	Merged-chr11-69919909-46
NR17351--MA0741.1.KLF16	chr14	73377971	73377981	-	0.000	0.000	Merged-chr14-73378030-18
NR18573--MA0599.1.KLF5	chr15	38535549	38535558	+	0.000	0.000	Merged-chr15-38535554-39
NR5881--MA1107.1.KLF9	chr10	81247998	81248010	+	0.000	0.000	Merged-chr10-81248090-40
NR33255--MA0742.1.Klf12	chr3	27463051	27463065	-	0.000	0.000	Merged-chr3-27462923-28
NR21882--MA1107.1.KLF9	chr16	93574641	93574653	-	0.000	0.000	Merged-chr16-93574695-56
NR48609--MA0039.3.KLF4	chr7	35774223	35774233	+	0.000	0.000	Merged-chr7-35774249-18
NR25814--MA0741.1.KLF16	chr18	57970446	57970456	+	0.000	0.000	Merged-chr18-57970531-36
NR13879--MA0039.3.KLF4	chr13	35808231	35808241	+	0.000	0.000	Merged-chr13-35808207-14
NR36681--MA0740.1.KLF14	chr4	41295618	41295631	+	0.000	0.000	Merged-chr4-41295781-15
NR221--MA0742.1.Klf12	chr1	22806092	22806106	-	0.000	0.000	Merged-chr1-22806040-36
