#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Th1_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed
NR14719--MA0657.1.KLF13	chr13	113243663	113243680	-	0.000	0.000	Merged-chr13-113243711-13
NR42445--MA0741.1.KLF16	chr6	61271204	61271214	+	0.000	0.000	Merged-chr6-61271177-5
NR32509--MA0741.1.KLF16	chr3	97211379	97211389	+	0.000	0.000	Merged-chr3-97211392-28
NR53606--MA0039.3.KLF4	chr9	114613220	114613230	-	0.000	0.000	Merged-chr9-114613191-38
NR14942--MA1107.1.KLF9	chr14	12307767	12307779	-	0.000	0.000	Merged-chr14-12307905-40
NR26171--MA0742.1.Klf12	chr19	33265381	33265395	+	0.000	0.000	Merged-chr19-33265390-26
NR23417--MA1107.1.KLF9	chr17	74869697	74869709	-	0.000	0.000	Merged-chr17-74869887-51
NR42550--MA0599.1.KLF5	chr6	71831706	71831715	-	0.000	0.000	Merged-chr6-71831897-1
NR12087--MA0493.1.Klf1	chr12	106016401	106016411	-	0.000	0.000	Merged-chr12-106016418-37
NR50704--MA1107.1.KLF9	chr8	123163081	123163093	+	0.000	0.000	Merged-chr8-123163099-40
NR30424--MA1107.1.KLF9	chr2	158160111	158160123	-	0.000	0.000	Merged-chr2-158160127-37
NR39436--MA1107.1.KLF9	chr5	111200385	111200397	-	0.000	0.000	Merged-chr5-111200479-33
NR21125--MA0039.3.KLF4	chr17	6154523	6154533	+	0.000	0.000	Merged-chr17-6154576-19
NR24771--MA1107.1.KLF9	chr18	67212684	67212696	+	0.000	0.000	Merged-chr18-67212775-57
NR30428--MA0741.1.KLF16	chr2	158179201	158179211	-	0.000	0.000	Merged-chr2-158179183-18
NR21852--MA0741.1.KLF16	chr17	29193478	29193488	+	0.000	0.000	Merged-chr17-29193494-23
NR18706--MA0039.3.KLF4	chr15	94255267	94255277	+	0.000	0.000	Merged-chr15-94255177-46
NR9860--MA1107.1.KLF9	chr11	113508531	113508543	-	0.000	0.000	Merged-chr11-113508478-30
NR16308--MA0493.1.Klf1	chr14	78559254	78559264	-	0.000	0.000	Merged-chr14-78559223-28
NR11016--MA0599.1.KLF5	chr12	35770599	35770608	+	0.000	0.000	Merged-chr12-35770526-40
NR14947--MA1107.1.KLF9	chr14	12307777	12307789	-	0.000	0.000	Merged-chr14-12307905-40
NR11103--MA0740.1.KLF14	chr12	52383031	52383044	+	0.000	0.000	Merged-chr12-52383146-23
NR16012--MA1107.1.KLF9	chr14	68078500	68078512	+	0.000	0.000	Merged-chr14-68078565-20
NR13338--MA0741.1.KLF16	chr13	44323957	44323967	+	0.000	0.000	Merged-chr13-44323801-22
NR46788--MA1107.1.KLF9	chr7	98797413	98797425	-	0.000	0.000	Merged-chr7-98797577-28
NR52490--MA1107.1.KLF9	chr9	69458368	69458380	+	0.000	0.000	Merged-chr9-69458326-40
NR10136--MA0493.1.Klf1	chr11	116688053	116688063	-	0.000	0.000	Merged-chr11-116688042-60
NR30581--MA1107.1.KLF9	chr2	163298988	163299000	+	0.000	0.000	Merged-chr2-163299110-16
NR9414--MA0599.1.KLF5	chr11	102074473	102074482	+	0.000	0.000	Merged-chr11-102074455-23
NR7364--MA0599.1.KLF5	chr11	52268708	52268717	+	0.000	0.000	Merged-chr11-52268561-57
NR39151--MA0599.1.KLF5	chr5	103459228	103459237	+	0.000	0.000	Merged-chr5-103459309-20
NR52156--MA0742.1.Klf12	chr9	61054576	61054590	-	0.000	0.000	Merged-chr9-61054632-26
NR44045--MA0493.1.Klf1	chr6	134348937	134348947	+	0.000	0.000	Merged-chr6-134348726-53
NR47006--MA0742.1.Klf12	chr7	107664632	107664646	-	0.000	0.000	Merged-chr7-107664561-57
NR23415--MA0741.1.KLF16	chr17	74865041	74865051	-	0.000	0.000	Merged-chr17-74864979-18
NR4055--MA0742.1.Klf12	chr10	42699262	42699276	+	0.000	0.000	Merged-chr10-42699170-35
NR30194--MA0740.1.KLF14	chr2	153292440	153292453	+	0.000	0.000	Merged-chr2-153292567-49
NR27764--MA0742.1.Klf12	chr2	29666759	29666773	-	0.000	0.000	Merged-chr2-29666836-9
NR36807--MA0741.1.KLF16	chr4	140833154	140833164	+	0.000	0.000	Merged-chr4-140833040-18
NR11140--MA0039.3.KLF4	chr12	54398447	54398457	-	0.000	0.000	Merged-chr12-54398333-42
NR51854--MA0599.1.KLF5	chr9	50414321	50414330	+	0.000	0.000	Merged-chr9-50414250-13
NR39003--MA0493.1.Klf1	chr5	96878935	96878945	+	0.000	0.000	Merged-chr5-96879087-37
NR15202--MA0741.1.KLF16	chr14	27262417	27262427	+	0.000	0.000	Merged-chr14-27262535-17
NR35426--MA0039.3.KLF4	chr4	107989038	107989048	-	0.000	0.000	Merged-chr4-107989218-22
NR44310--MA0742.1.Klf12	chr6	142955193	142955207	+	0.000	0.000	Merged-chr6-142955079-5
NR44976--MA0742.1.Klf12	chr7	18925379	18925393	-	0.000	0.000	Merged-chr7-18925390-20
NR30577--MA1107.1.KLF9	chr2	163298970	163298982	+	0.000	0.000	Merged-chr2-163299110-16
NR19864--MA1107.1.KLF9	chr16	31205785	31205797	-	0.000	0.000	Merged-chr16-31205914-4
NR53334--MA0741.1.KLF16	chr9	107334666	107334676	+	0.000	0.000	Merged-chr9-107334469-86
NR44851--MA0493.1.Klf1	chr7	16001851	16001861	-	0.000	0.000	Merged-chr7-16001989-41
NR44977--MA0599.1.KLF5	chr7	18925362	18925371	-	0.000	0.000	Merged-chr7-18925390-20
NR20788--MA0742.1.Klf12	chr16	93552856	93552870	+	0.000	0.000	Merged-chr16-93552984-42
NR21856--MA1107.1.KLF9	chr17	29193475	29193487	+	0.000	0.000	Merged-chr17-29193494-23
NR2918--MA0599.1.KLF5	chr1	177455706	177455715	-	0.000	0.000	Merged-chr1-177455545-12
NR52841--MA0599.1.KLF5	chr9	87026077	87026086	+	0.000	0.000	Merged-chr9-87025935-38
NR7942--MA0599.1.KLF5	chr11	68434912	68434921	-	0.000	0.000	Merged-chr11-68434991-1
NR24678--MA1107.1.KLF9	chr18	61614737	61614749	-	0.000	0.000	Merged-chr18-61614590-32
NR38925--MA0740.1.KLF14	chr5	92925371	92925384	+	0.000	0.000	Merged-chr5-92925240-13
NR12384--MA0599.1.KLF5	chr12	111914281	111914290	-	0.000	0.000	Merged-chr12-111914227-24
NR30242--MA0493.1.Klf1	chr2	154209481	154209491	-	0.000	0.000	Merged-chr2-154209373-6
NR23173--MA0599.1.KLF5	chr17	64826402	64826411	-	0.000	0.000	Merged-chr17-64826379-6
NR51862--MA1107.1.KLF9	chr9	50512102	50512114	-	0.000	0.000	Merged-chr9-50512107-7
NR1197--MA0599.1.KLF5	chr1	88708225	88708234	+	0.000	0.000	Merged-chr1-88708373-21
NR51983--MA1107.1.KLF9	chr9	55410575	55410587	+	0.000	0.000	Merged-chr9-55410514-19
NR41143--MA0493.1.Klf1	chr5	144165950	144165960	-	0.000	0.000	Merged-chr5-144166019-31
NR13371--MA0599.1.KLF5	chr13	45885060	45885069	+	0.000	0.000	Merged-chr13-45885080-29
NR26849--MA1107.1.KLF9	chr19	53760461	53760473	-	0.000	0.000	Merged-chr19-53760542-10
NR44421--MA1107.1.KLF9	chr6	144890238	144890250	+	0.000	0.000	Merged-chr6-144890317-11
NR41175--MA0599.1.KLF5	chr5	144295004	144295013	-	0.000	0.000	Merged-chr5-144295152-24
NR4788--MA1107.1.KLF9	chr10	78115174	78115186	-	0.000	0.000	Merged-chr10-78115092-14
NR50406--MA0493.1.Klf1	chr8	116645535	116645545	-	0.000	0.000	Merged-chr8-116645599-31
NR16240--MA0741.1.KLF16	chr14	75820047	75820057	-	0.000	0.000	Merged-chr14-75819905-19
NR49508--MA0740.1.KLF14	chr8	77376621	77376634	+	0.000	0.000	Merged-chr8-77376569-21
NR14--MA1107.1.KLF9	chr1	6519528	6519540	+	0.000	0.000	Merged-chr1-6519375-11
NR15608--MA0741.1.KLF16	chr14	54165074	54165084	-	0.000	0.000	Merged-chr14-54165125-24
NR20148--MA0742.1.Klf12	chr16	48594801	48594815	-	0.000	0.000	Merged-chr16-48594719-53
NR52631--MA0599.1.KLF5	chr9	77430856	77430865	+	0.000	0.000	Merged-chr9-77430950-36
NR3363--MA0493.1.Klf1	chr1	191152675	191152685	+	0.000	0.000	Merged-chr1-191152485-1
NR20711--MA0741.1.KLF16	chr16	91554027	91554037	-	0.000	0.000	Merged-chr16-91553850-20
NR51962--MA0740.1.KLF14	chr9	55283730	55283743	+	0.000	0.000	Merged-chr9-55283833-16
NR51867--MA1107.1.KLF9	chr9	50512112	50512124	-	0.000	0.000	Merged-chr9-50512107-7
NR2927--MA0493.1.Klf1	chr1	178182342	178182352	+	0.000	0.000	Merged-chr1-178182458-49
NR22745--MA1107.1.KLF9	chr17	47515759	47515771	-	0.000	0.000	Merged-chr17-47515680-12
NR7091--MA0741.1.KLF16	chr11	33701731	33701741	-	0.000	0.000	Merged-chr11-33701915-7
NR29232--MA0039.3.KLF4	chr2	104286394	104286404	-	0.000	0.000	Merged-chr2-104286317-9
NR42451--MA0741.1.KLF16	chr6	61271210	61271220	+	0.000	0.000	Merged-chr6-61271177-5
NR41501--MA1107.1.KLF9	chr5	150859863	150859875	+	0.000	0.000	Merged-chr5-150859850-43
NR42023--MA0493.1.Klf1	chr6	41559578	41559588	-	0.000	0.000	Merged-chr6-41559544-20
NR30197--MA0741.1.KLF16	chr2	153292423	153292433	-	0.000	0.000	Merged-chr2-153292567-49
NR35034--MA0493.1.Klf1	chr4	88079172	88079182	-	0.000	0.000	Merged-chr4-88079193-33
NR32573--MA0740.1.KLF14	chr3	100582912	100582925	-	0.000	0.000	Merged-chr3-100582913-18
NR16986--MA0599.1.KLF5	chr15	9567639	9567648	-	0.000	0.000	Merged-chr15-9567519-26
NR19767--MA0740.1.KLF14	chr16	24160873	24160886	+	0.000	0.000	Merged-chr16-24160756-32
NR12240--MA0741.1.KLF16	chr12	109446513	109446523	-	0.000	0.000	Merged-chr12-109446341-43
NR46288--MA1107.1.KLF9	chr7	68205949	68205961	-	0.000	0.000	Merged-chr7-68206033-25
NR34736--MA1107.1.KLF9	chr4	55343391	55343403	+	0.000	0.000	Merged-chr4-55343422-62
NR30615--MA0599.1.KLF5	chr2	164041217	164041226	+	0.000	0.000	Merged-chr2-164041176-18
NR39451--MA0741.1.KLF16	chr5	111357154	111357164	-	0.000	0.000	Merged-chr5-111357188-22
NR5520--MA0740.1.KLF14	chr10	93188644	93188657	+	0.000	0.000	Merged-chr10-93188465-33
NR48755--MA0741.1.KLF16	chr8	34397999	34398009	+	0.000	0.000	Merged-chr8-34397971-66
NR32646--MA0742.1.Klf12	chr3	101657348	101657362	-	0.000	0.000	Merged-chr3-101657438-15
NR47252--MA0039.3.KLF4	chr7	117406358	117406368	-	0.000	0.000	Merged-chr7-117406595-16
NR1582--MA0742.1.Klf12	chr1	128793986	128794000	-	0.000	0.000	Merged-chr1-128794102-26
NR45069--MA0493.1.Klf1	chr7	19837009	19837019	-	0.000	0.000	Merged-chr7-19837080-20
NR43112--MA0039.3.KLF4	chr6	99811604	99811614	+	0.000	0.000	Merged-chr6-99811499-44
NR50697--MA1107.1.KLF9	chr8	123163067	123163079	+	0.000	0.000	Merged-chr8-123163099-40
NR21124--MA0599.1.KLF5	chr17	6154522	6154531	+	0.000	0.000	Merged-chr17-6154576-19
NR9273--MA0741.1.KLF16	chr11	99150544	99150554	+	0.000	0.000	Merged-chr11-99150380-50
NR29731--MA0599.1.KLF5	chr2	128392481	128392490	+	0.000	0.000	Merged-chr2-128392502-21
NR18705--MA0599.1.KLF5	chr15	94255266	94255275	+	0.000	0.000	Merged-chr15-94255177-46
NR29733--MA0741.1.KLF16	chr2	128392472	128392482	+	0.000	0.000	Merged-chr2-128392502-21
NR18373--MA0493.1.Klf1	chr15	85828970	85828980	+	0.000	0.000	Merged-chr15-85828905-13
NR32499--MA0657.1.KLF13	chr3	97006102	97006119	-	0.000	0.000	Merged-chr3-97006012-1
NR31254--MA0741.1.KLF16	chr3	10212202	10212212	-	0.000	0.000	Merged-chr3-10212114-17
NR42443--MA0741.1.KLF16	chr6	61271201	61271211	+	0.000	0.000	Merged-chr6-61271177-5
NR22744--MA0741.1.KLF16	chr17	47515760	47515770	-	0.000	0.000	Merged-chr17-47515680-12
NR4283--MA1107.1.KLF9	chr10	60225624	60225636	+	0.000	0.000	Merged-chr10-60225461-7
NR50375--MA1107.1.KLF9	chr8	114888554	114888566	-	0.000	0.000	Merged-chr8-114888790-56
NR43190--MA0599.1.KLF5	chr6	107749015	107749024	-	0.000	0.000	Merged-chr6-107749008-33
NR10552--MA0741.1.KLF16	chr12	3871188	3871198	+	0.000	0.000	Merged-chr12-3871224-57
NR34754--MA0039.3.KLF4	chr4	56070739	56070749	+	0.000	0.000	Merged-chr4-56070680-56
NR42642--MA0599.1.KLF5	chr6	82402609	82402618	+	0.000	0.000	Merged-chr6-82402722-33
NR24630--MA1107.1.KLF9	chr18	60625567	60625579	-	0.000	0.000	Merged-chr18-60625535-13
NR32574--MA0657.1.KLF13	chr3	100582909	100582926	-	0.000	0.000	Merged-chr3-100582913-18
NR50702--MA1107.1.KLF9	chr8	123163077	123163089	+	0.000	0.000	Merged-chr8-123163099-40
NR9272--MA0493.1.Klf1	chr11	99150543	99150553	+	0.000	0.000	Merged-chr11-99150380-50
NR28658--MA0657.1.KLF13	chr2	72328314	72328331	+	0.000	0.000	Merged-chr2-72328482-10
NR19418--MA0742.1.Klf12	chr16	10959180	10959194	-	0.000	0.000	Merged-chr16-10959125-1
NR42641--MA1107.1.KLF9	chr6	82402555	82402567	-	0.000	0.000	Merged-chr6-82402722-33
NR4060--MA0493.1.Klf1	chr10	42699280	42699290	+	0.000	0.000	Merged-chr10-42699170-35
NR37396--MA0741.1.KLF16	chr4	155082401	155082411	-	0.000	0.000	Merged-chr4-155082260-14
NR5920--MA0493.1.Klf1	chr10	117104436	117104446	-	0.000	0.000	Merged-chr10-117104293-23
NR35196--MA0493.1.Klf1	chr4	101217009	101217019	+	0.000	0.000	Merged-chr4-101217167-64
NR45124--MA0599.1.KLF5	chr7	24481932	24481941	+	0.000	0.000	Merged-chr7-24481860-36
NR3771--MA1107.1.KLF9	chr10	21354071	21354083	-	0.000	0.000	Merged-chr10-21353968-32
NR9--MA1107.1.KLF9	chr1	6519518	6519530	+	0.000	0.000	Merged-chr1-6519375-11
NR46286--MA0741.1.KLF16	chr7	68205948	68205958	-	0.000	0.000	Merged-chr7-68206033-25
NR5837--MA0742.1.Klf12	chr10	111715397	111715411	-	0.000	0.000	Merged-chr10-111715471-15
NR29866--MA0599.1.KLF5	chr2	132379897	132379906	-	0.000	0.000	Merged-chr2-132379852-19
NR46828--MA0741.1.KLF16	chr7	99834053	99834063	-	0.000	0.000	Merged-chr7-99833987-52
NR4279--MA1107.1.KLF9	chr10	60225387	60225399	-	0.000	0.000	Merged-chr10-60225461-7
NR21277--MA0599.1.KLF5	chr17	12513579	12513588	-	0.000	0.000	Merged-chr17-12513699-7
NR32508--MA0742.1.Klf12	chr3	97211378	97211392	+	0.000	0.000	Merged-chr3-97211392-28
NR18374--MA0741.1.KLF16	chr15	85828971	85828981	+	0.000	0.000	Merged-chr15-85828905-13
NR42435--MA0741.1.KLF16	chr6	61180796	61180806	-	0.000	0.000	Merged-chr6-61180623-103
NR14936--MA1107.1.KLF9	chr14	12243814	12243826	+	0.000	0.000	Merged-chr14-12243878-61
NR23176--MA0741.1.KLF16	chr17	64826401	64826411	-	0.000	0.000	Merged-chr17-64826379-6
NR24766--MA0599.1.KLF5	chr18	67212685	67212694	+	0.000	0.000	Merged-chr18-67212775-57
NR46784--MA0742.1.Klf12	chr7	98797411	98797425	-	0.000	0.000	Merged-chr7-98797577-28
NR4606--MA1107.1.KLF9	chr10	71399679	71399691	+	0.000	0.000	Merged-chr10-71399794-69
NR4159--MA0493.1.Klf1	chr10	53461528	53461538	-	0.000	0.000	Merged-chr10-53461441-37
NR40475--MA1107.1.KLF9	chr5	134482200	134482212	+	0.000	0.000	Merged-chr5-134482403-23
NR20147--MA0740.1.KLF14	chr16	48594802	48594815	-	0.000	0.000	Merged-chr16-48594719-53
NR16686--MA1107.1.KLF9	chr14	120313644	120313656	+	0.000	0.000	Merged-chr14-120313531-118
NR9592--MA0741.1.KLF16	chr11	104661406	104661416	-	0.000	0.000	Merged-chr11-104661475-50
NR37394--MA0493.1.Klf1	chr4	155082197	155082207	+	0.000	0.000	Merged-chr4-155082260-14
NR38358--MA1107.1.KLF9	chr5	64764565	64764577	-	0.000	0.000	Merged-chr5-64764597-23
NR39435--MA0493.1.Klf1	chr5	111200387	111200397	-	0.000	0.000	Merged-chr5-111200479-33
NR10138--MA1107.1.KLF9	chr11	116688045	116688057	-	0.000	0.000	Merged-chr11-116688042-60
NR42448--MA0741.1.KLF16	chr6	61271207	61271217	+	0.000	0.000	Merged-chr6-61271177-5
NR21123--MA0742.1.Klf12	chr17	6154521	6154535	+	0.000	0.000	Merged-chr17-6154576-19
NR44495--MA0493.1.Klf1	chr6	145998769	145998779	+	0.000	0.000	Merged-chr6-145998846-7
NR3333--MA0741.1.KLF16	chr1	190875329	190875339	-	0.000	0.000	Merged-chr1-190875350-16
NR10133--MA0039.3.KLF4	chr11	116688045	116688055	-	0.000	0.000	Merged-chr11-116688042-60
NR51228--MA0039.3.KLF4	chr9	21455527	21455537	-	0.000	0.000	Merged-chr9-21455385-20
NR1960--MA0599.1.KLF5	chr1	138933615	138933624	-	0.000	0.000	Merged-chr1-138933520-5
NR28785--MA0493.1.Klf1	chr2	77277806	77277816	-	0.000	0.000	Merged-chr2-77277826-6
NR12237--MA0741.1.KLF16	chr12	109446236	109446246	-	0.000	0.000	Merged-chr12-109446341-43
NR51979--MA0742.1.Klf12	chr9	55410575	55410589	+	0.000	0.000	Merged-chr9-55410514-19
NR44047--MA1107.1.KLF9	chr6	134348937	134348949	+	0.000	0.000	Merged-chr6-134348726-53
NR24852--MA0741.1.KLF16	chr18	68190010	68190020	+	0.000	0.000	Merged-chr18-68190088-51
NR13100--MA0599.1.KLF5	chr13	36369642	36369651	+	0.000	0.000	Merged-chr13-36369600-5
NR44042--MA0039.3.KLF4	chr6	134348663	134348673	-	0.000	0.000	Merged-chr6-134348726-53
NR46787--MA0493.1.Klf1	chr7	98797415	98797425	-	0.000	0.000	Merged-chr7-98797577-28
NR42995--MA0039.3.KLF4	chr6	94683898	94683908	-	0.000	0.000	Merged-chr6-94683964-26
NR45710--MA1107.1.KLF9	chr7	35742597	35742609	-	0.000	0.000	Merged-chr7-35742502-39
NR42545--MA0742.1.Klf12	chr6	71638617	71638631	+	0.000	0.000	Merged-chr6-71638648-13
NR38255--MA0039.3.KLF4	chr5	53605580	53605590	-	0.000	0.000	Merged-chr5-53605625-25
NR51488--MA0039.3.KLF4	chr9	32743793	32743803	-	0.000	0.000	Merged-chr9-32743908-43
NR4790--MA1107.1.KLF9	chr10	78115178	78115190	-	0.000	0.000	Merged-chr10-78115092-14
NR24779--MA1107.1.KLF9	chr18	67255881	67255893	-	0.000	0.000	Merged-chr18-67255745-40
NR45962--MA0599.1.KLF5	chr7	45695220	45695229	+	0.000	0.000	Merged-chr7-45695271-16
NR44499--MA0039.3.KLF4	chr6	146081187	146081197	-	0.000	0.000	Merged-chr6-146081045-99
NR10833--MA0493.1.Klf1	chr12	25351096	25351106	+	0.000	0.000	Merged-chr12-25351011-20
NR45119--MA0039.3.KLF4	chr7	24481811	24481821	+	0.000	0.000	Merged-chr7-24481860-36
NR44983--MA1107.1.KLF9	chr7	18925360	18925372	-	0.000	0.000	Merged-chr7-18925390-20
NR50077--MA0741.1.KLF16	chr8	105518256	105518266	-	0.000	0.000	Merged-chr8-105518330-1
NR35719--MA0741.1.KLF16	chr4	120287786	120287796	-	0.000	0.000	Merged-chr4-120287807-68
NR41145--MA1107.1.KLF9	chr5	144165948	144165960	-	0.000	0.000	Merged-chr5-144166019-31
NR47251--MA0599.1.KLF5	chr7	117406360	117406369	-	0.000	0.000	Merged-chr7-117406595-16
NR18074--MA0741.1.KLF16	chr15	80192529	80192539	+	0.000	0.000	Merged-chr15-80192413-58
NR35448--MA0493.1.Klf1	chr4	108371566	108371576	-	0.000	0.000	Merged-chr4-108371608-19
NR47715--MA0741.1.KLF16	chr7	130812697	130812707	-	0.000	0.000	Merged-chr7-130812664-20
NR50408--MA1107.1.KLF9	chr8	116645533	116645545	-	0.000	0.000	Merged-chr8-116645599-31
NR48738--MA0039.3.KLF4	chr8	33968520	33968530	+	0.000	0.000	Merged-chr8-33968508-27
NR52084--MA0741.1.KLF16	chr9	58112633	58112643	-	0.000	0.000	Merged-chr9-58112486-25
NR37869--MA0741.1.KLF16	chr5	30353814	30353824	-	0.000	0.000	Merged-chr5-30353789-16
NR51982--MA0493.1.Klf1	chr9	55410575	55410585	+	0.000	0.000	Merged-chr9-55410514-19
NR14986--MA0039.3.KLF4	chr14	16313348	16313358	+	0.000	0.000	Merged-chr14-16313482-17
NR31512--MA0740.1.KLF14	chr3	38280292	38280305	+	0.000	0.000	Merged-chr3-38280395-39
NR23269--MA0741.1.KLF16	chr17	69441206	69441216	-	0.000	0.000	Merged-chr17-69441204-7
NR44312--MA1107.1.KLF9	chr6	142955193	142955205	+	0.000	0.000	Merged-chr6-142955079-5
NR23406--MA0742.1.Klf12	chr17	74865010	74865024	-	0.000	0.000	Merged-chr17-74864979-18
NR44046--MA0741.1.KLF16	chr6	134348938	134348948	+	0.000	0.000	Merged-chr6-134348726-53
NR51981--MA0039.3.KLF4	chr9	55410577	55410587	+	0.000	0.000	Merged-chr9-55410514-19
NR35722--MA0599.1.KLF5	chr4	120288021	120288030	+	0.000	0.000	Merged-chr4-120287807-68
NR15311--MA1107.1.KLF9	chr14	32716938	32716950	+	0.000	0.000	Merged-chr14-32716978-71
NR34935--MA0039.3.KLF4	chr4	82755891	82755901	+	0.000	0.000	Merged-chr4-82755852-39
NR19783--MA0493.1.Klf1	chr16	24468002	24468012	-	0.000	0.000	Merged-chr16-24467843-15
NR22739--MA1107.1.KLF9	chr17	47515653	47515665	+	0.000	0.000	Merged-chr17-47515680-12
NR3052--MA1107.1.KLF9	chr1	180410564	180410576	-	0.000	0.000	Merged-chr1-180410391-12
NR24770--MA0741.1.KLF16	chr18	67212691	67212701	+	0.000	0.000	Merged-chr18-67212775-57
NR41853--MA1107.1.KLF9	chr6	33683799	33683811	-	0.000	0.000	Merged-chr6-33683719-46
NR37212--MA0493.1.Klf1	chr4	150087265	150087275	-	0.000	0.000	Merged-chr4-150087480-81
NR32014--MA0599.1.KLF5	chr3	84770750	84770759	-	0.000	0.000	Merged-chr3-84770670-24
NR36942--MA0599.1.KLF5	chr4	144901551	144901560	+	0.000	0.000	Merged-chr4-144901724-37
NR8206--MA0740.1.KLF14	chr11	72180738	72180751	+	0.000	0.000	Merged-chr11-72180636-22
NR18375--MA1107.1.KLF9	chr15	85828970	85828982	+	0.000	0.000	Merged-chr15-85828905-13
NR34735--MA0493.1.Klf1	chr4	55343393	55343403	+	0.000	0.000	Merged-chr4-55343422-62
NR701--MA0742.1.Klf12	chr1	60016437	60016451	-	0.000	0.000	Merged-chr1-60016690-100
NR31513--MA0657.1.KLF13	chr3	38280291	38280308	+	0.000	0.000	Merged-chr3-38280395-39
NR30985--MA0599.1.KLF5	chr2	172977718	172977727	+	0.000	0.000	Merged-chr2-172977593-131
NR34568--MA0742.1.Klf12	chr4	46411760	46411774	-	0.000	0.000	Merged-chr4-46411765-13
NR25164--MA0599.1.KLF5	chr18	81366953	81366962	+	0.000	0.000	Merged-chr18-81367017-20
NR33461--MA1107.1.KLF9	chr3	136742794	136742806	-	0.000	0.000	Merged-chr3-136742959-57
NR10132--MA0599.1.KLF5	chr11	116688053	116688062	-	0.000	0.000	Merged-chr11-116688042-60
NR16988--MA1107.1.KLF9	chr15	9567637	9567649	-	0.000	0.000	Merged-chr15-9567519-26
NR25042--MA1107.1.KLF9	chr18	77743802	77743814	-	0.000	0.000	Merged-chr18-77743762-23
NR32019--MA0599.1.KLF5	chr3	84772268	84772277	+	0.000	0.000	Merged-chr3-84772067-31
NR31658--MA0741.1.KLF16	chr3	55419532	55419542	+	0.000	0.000	Merged-chr3-55419547-37
NR31515--MA0741.1.KLF16	chr3	38280293	38280303	+	0.000	0.000	Merged-chr3-38280395-39
NR36610--MA1107.1.KLF9	chr4	136123311	136123323	-	0.000	0.000	Merged-chr4-136123235-13
NR44041--MA0599.1.KLF5	chr6	134348665	134348674	-	0.000	0.000	Merged-chr6-134348726-53
NR51221--MA0039.3.KLF4	chr9	21419887	21419897	-	0.000	0.000	Merged-chr9-21419783-26
NR9413--MA0742.1.Klf12	chr11	102074472	102074486	+	0.000	0.000	Merged-chr11-102074455-23
NR50407--MA0741.1.KLF16	chr8	116645534	116645544	-	0.000	0.000	Merged-chr8-116645599-31
NR20706--MA0741.1.KLF16	chr16	91554022	91554032	-	0.000	0.000	Merged-chr16-91553850-20
NR35721--MA0742.1.Klf12	chr4	120288020	120288034	+	0.000	0.000	Merged-chr4-120287807-68
NR45131--MA0599.1.KLF5	chr7	24481986	24481995	-	0.000	0.000	Merged-chr7-24481860-36
NR24775--MA0741.1.KLF16	chr18	67255707	67255717	-	0.000	0.000	Merged-chr18-67255745-40
NR36387--MA0493.1.Klf1	chr4	134059064	134059074	+	0.000	0.000	Merged-chr4-134059039-2
NR8783--MA0741.1.KLF16	chr11	88131942	88131952	+	0.000	0.000	Merged-chr11-88132051-21
NR38254--MA0599.1.KLF5	chr5	53605582	53605591	-	0.000	0.000	Merged-chr5-53605625-25
NR8781--MA0599.1.KLF5	chr11	88131942	88131951	+	0.000	0.000	Merged-chr11-88132051-21
NR5919--MA0599.1.KLF5	chr10	117104436	117104445	-	0.000	0.000	Merged-chr10-117104293-23
NR45130--MA1107.1.KLF9	chr7	24481950	24481962	+	0.000	0.000	Merged-chr7-24481860-36
NR14943--MA1107.1.KLF9	chr14	12307769	12307781	-	0.000	0.000	Merged-chr14-12307905-40
NR30617--MA0039.3.KLF4	chr2	164041241	164041251	-	0.000	0.000	Merged-chr2-164041176-18
NR42640--MA0493.1.Klf1	chr6	82402557	82402567	-	0.000	0.000	Merged-chr6-82402722-33
NR28531--MA0039.3.KLF4	chr2	68289368	68289378	-	0.000	0.000	Merged-chr2-68289327-28
NR50705--MA1107.1.KLF9	chr8	123163083	123163095	+	0.000	0.000	Merged-chr8-123163099-40
NR37612--MA0599.1.KLF5	chr5	8807903	8807912	+	0.000	0.000	Merged-chr5-8807918-2
NR38342--MA0039.3.KLF4	chr5	64455581	64455591	+	0.000	0.000	Merged-chr5-64455679-15
NR4278--MA0493.1.Klf1	chr10	60225389	60225399	-	0.000	0.000	Merged-chr10-60225461-7
NR37724--MA0599.1.KLF5	chr5	23413835	23413844	+	0.000	0.000	Merged-chr5-23413835-21
NR38026--MA0599.1.KLF5	chr5	34822701	34822710	+	0.000	0.000	Merged-chr5-34822830-22
NR16441--MA0742.1.Klf12	chr14	101504726	101504740	+	0.000	0.000	Merged-chr14-101504867-40
NR24772--MA1107.1.KLF9	chr18	67212690	67212702	+	0.000	0.000	Merged-chr18-67212775-57
NR44492--MA0039.3.KLF4	chr6	145998707	145998717	+	0.000	0.000	Merged-chr6-145998846-7
