#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed
NR47989--MA0599.1.KLF5	chr7	24369798	24369807	+	0.000	0.000	Merged-chr7-24370030-56
NR8979--MA1107.1.KLF9	chr11	70597422	70597434	-	0.000	0.000	Merged-chr11-70597550-26
NR27439--MA0741.1.KLF16	chr19	31337343	31337353	-	0.000	0.000	Merged-chr19-31337298-1
NR25488--MA0741.1.KLF16	chr18	39141855	39141865	-	0.000	0.000	Merged-chr18-39141814-16
NR14498--MA0493.1.Klf1	chr13	63189530	63189540	-	0.000	0.000	Merged-chr13-63189715-33
NR2583--MA1107.1.KLF9	chr1	155476416	155476428	-	0.000	0.000	Merged-chr1-155476472-40
NR26731--MA0599.1.KLF5	chr18	89238293	89238302	-	0.000	0.000	Merged-chr18-89238329-52
NR51256--MA0493.1.Klf1	chr7	139157796	139157806	-	0.000	0.000	Merged-chr7-139157777-16
NR5065--MA1107.1.KLF9	chr10	60287902	60287914	-	0.000	0.000	Merged-chr10-60287885-29
NR12694--MA0741.1.KLF16	chr12	99564929	99564939	+	0.000	0.000	Merged-chr12-99564769-43
NR14502--MA0741.1.KLF16	chr13	63189567	63189577	-	0.000	0.000	Merged-chr13-63189715-33
NR34940--MA0599.1.KLF5	chr3	105825735	105825744	+	0.000	0.000	Merged-chr3-105825792-34
NR41650--MA0741.1.KLF16	chr5	77140324	77140334	+	0.000	0.000	Merged-chr5-77140362-54
NR12121--MA1107.1.KLF9	chr12	73657013	73657025	+	0.000	0.000	Merged-chr12-73656860-57
NR18643--MA0493.1.Klf1	chr15	51803265	51803275	-	0.000	0.000	Merged-chr15-51803142-36
NR47941--MA0741.1.KLF16	chr7	19790020	19790030	+	0.000	0.000	Merged-chr7-19790098-49
NR17491--MA0599.1.KLF5	chr14	78687919	78687928	+	0.000	0.000	Merged-chr14-78687892-42
NR3359--MA0741.1.KLF16	chr1	176827653	176827663	-	0.000	0.000	Merged-chr1-176827492-35
NR4785--MA0741.1.KLF16	chr10	44368933	44368943	-	0.000	0.000	Merged-chr10-44368737-26
NR18755--MA0493.1.Klf1	chr15	58655123	58655133	+	0.000	0.000	Merged-chr15-58655104-54
NR21191--MA0039.3.KLF4	chr16	49797121	49797131	-	0.000	0.000	Merged-chr16-49797153-43
NR31405--MA0039.3.KLF4	chr2	131448456	131448466	+	0.000	0.000	Merged-chr2-131448367-26
NR17709--MA0742.1.Klf12	chr14	101879180	101879194	+	0.000	0.000	Merged-chr14-101879110-69
NR54222--MA0599.1.KLF5	chr8	120701898	120701907	-	0.000	0.000	Merged-chr8-120702084-56
NR3912--MA0740.1.KLF14	chr1	191097826	191097839	+	0.000	0.000	Merged-chr1-191097986-4
NR39060--MA0599.1.KLF5	chr4	134734807	134734816	+	0.000	0.000	Merged-chr4-134734669-83
NR20995--MA0741.1.KLF16	chr16	35983953	35983963	-	0.000	0.000	Merged-chr16-35984000-4
NR9435--MA0599.1.KLF5	chr11	82214556	82214565	-	0.000	0.000	Merged-chr11-82214647-44
NR47424--MA0039.3.KLF4	chr6	146081187	146081197	-	0.000	0.000	Merged-chr6-146081045-99
NR35694--MA0493.1.Klf1	chr3	135675685	135675695	+	0.000	0.000	Merged-chr3-135675679-12
NR10619--MA0599.1.KLF5	chr11	113802543	113802552	-	0.000	0.000	Merged-chr11-113802652-27
NR29329--MA0741.1.KLF16	chr2	34938774	34938784	-	0.000	0.000	Merged-chr2-34938971-69
NR34812--MA0741.1.KLF16	chr3	103092015	103092025	-	0.000	0.000	Merged-chr3-103091976-34
NR34027--MA0493.1.Klf1	chr3	84022795	84022805	-	0.000	0.000	Merged-chr3-84022944-34
NR14437--MA0599.1.KLF5	chr13	59536662	59536671	+	0.000	0.000	Merged-chr13-59536572-15
NR38847--MA1107.1.KLF9	chr4	132749078	132749090	-	0.000	0.000	Merged-chr4-132748989-25
NR29459--MA1107.1.KLF9	chr2	45172956	45172968	-	0.000	0.000	Merged-chr2-45172921-51
NR32233--MA0599.1.KLF5	chr2	160471239	160471248	+	0.000	0.000	Merged-chr2-160471164-70
NR2840--MA0493.1.Klf1	chr1	162565216	162565226	+	0.000	0.000	Merged-chr1-162565187-22
NR39951--MA0493.1.Klf1	chr4	154105757	154105767	-	0.000	0.000	Merged-chr4-154105612-38
NR8456--MA0039.3.KLF4	chr11	57669657	57669667	-	0.000	0.000	Merged-chr11-57669677-39
NR635--MA0599.1.KLF5	chr1	52019756	52019765	-	0.000	0.000	Merged-chr1-52019898-50
NR39719--MA0599.1.KLF5	chr4	149518127	149518136	-	0.000	0.000	Merged-chr4-149518177-56
NR17710--MA1107.1.KLF9	chr14	101879180	101879192	+	0.000	0.000	Merged-chr14-101879110-69
NR34063--MA0493.1.Klf1	chr3	84772125	84772135	-	0.000	0.000	Merged-chr3-84772067-31
NR40862--MA0493.1.Klf1	chr5	35176572	35176582	-	0.000	0.000	Merged-chr5-35176446-65
NR2411--MA0599.1.KLF5	chr1	151083907	151083916	-	0.000	0.000	Merged-chr1-151084034-24
NR42459--MA0039.3.KLF4	chr5	113842507	113842517	-	0.000	0.000	Merged-chr5-113842401-77
NR56988--MA1107.1.KLF9	chr9	106430935	106430947	+	0.000	0.000	Merged-chr9-106430870-17
NR5572--MA1107.1.KLF9	chr10	78115182	78115194	-	0.000	0.000	Merged-chr10-78115092-14
NR42160--MA0493.1.Klf1	chr5	105840142	105840152	+	0.000	0.000	Merged-chr5-105840151-44
NR22808--MA0741.1.KLF16	chr17	25584133	25584143	+	0.000	0.000	Merged-chr17-25583989-33
NR35709--MA0599.1.KLF5	chr3	136556572	136556581	-	0.000	0.000	Merged-chr3-136556627-33
NR24699--MA0039.3.KLF4	chr17	84116650	84116660	-	0.000	0.000	Merged-chr17-84116630-65
NR41644--MA0599.1.KLF5	chr5	77140303	77140312	+	0.000	0.000	Merged-chr5-77140362-54
NR9325--MA0742.1.Klf12	chr11	79152830	79152844	+	0.000	0.000	Merged-chr11-79152860-26
NR50048--MA0741.1.KLF16	chr7	100448846	100448856	+	0.000	0.000	Merged-chr7-100448653-1
NR31143--MA0493.1.Klf1	chr2	122673094	122673104	+	0.000	0.000	Merged-chr2-122673136-39
NR6994--MA0493.1.Klf1	chr10	121382684	121382694	-	0.000	0.000	Merged-chr10-121382753-17
NR3414--MA0742.1.Klf12	chr1	178182342	178182356	+	0.000	0.000	Merged-chr1-178182458-49
NR22995--MA0493.1.Klf1	chr17	28590947	28590957	-	0.000	0.000	Merged-chr17-28590948-24
NR1438--MA0599.1.KLF5	chr1	90677849	90677858	+	0.000	0.000	Merged-chr1-90677857-31
NR9434--MA0742.1.Klf12	chr11	82214552	82214566	-	0.000	0.000	Merged-chr11-82214647-44
NR51454--MA1107.1.KLF9	chr7	142354081	142354093	+	0.000	0.000	Merged-chr7-142354183-49
NR29397--MA1107.1.KLF9	chr2	38536598	38536610	+	0.000	0.000	Merged-chr2-38536477-82
NR41652--MA1107.1.KLF9	chr5	77140304	77140316	+	0.000	0.000	Merged-chr5-77140362-54
NR9438--MA0741.1.KLF16	chr11	82214555	82214565	-	0.000	0.000	Merged-chr11-82214647-44
NR51453--MA0741.1.KLF16	chr7	142354082	142354092	+	0.000	0.000	Merged-chr7-142354183-49
NR25961--MA0599.1.KLF5	chr18	65107251	65107260	+	0.000	0.000	Merged-chr18-65107334-45
NR52405--MA0039.3.KLF4	chr8	46869635	46869645	-	0.000	0.000	Merged-chr8-46869591-35
NR18110--MA0657.1.KLF13	chr14	122186863	122186880	+	0.000	0.000	Merged-chr14-122187060-26
NR2415--MA0741.1.KLF16	chr1	151083926	151083936	-	0.000	0.000	Merged-chr1-151084034-24
NR26035--MA0599.1.KLF5	chr18	67255708	67255717	-	0.000	0.000	Merged-chr18-67255745-40
NR38324--MA0039.3.KLF4	chr4	119689514	119689524	+	0.000	0.000	Merged-chr4-119689602-18
NR18824--MA0493.1.Klf1	chr15	60120108	60120118	-	0.000	0.000	Merged-chr15-60120172-38
NR34886--MA0741.1.KLF16	chr3	104771698	104771708	-	0.000	0.000	Merged-chr3-104771571-48
NR39228--MA0741.1.KLF16	chr4	137603899	137603909	+	0.000	0.000	Merged-chr4-137603877-24
NR47964--MA0493.1.Klf1	chr7	19946291	19946301	+	0.000	0.000	Merged-chr7-19946114-52
NR55663--MA0741.1.KLF16	chr9	56418951	56418961	-	0.000	0.000	Merged-chr9-56419056-3
NR25962--MA0741.1.KLF16	chr18	65107247	65107257	+	0.000	0.000	Merged-chr18-65107334-45
NR1250--MA0493.1.Klf1	chr1	80703445	80703455	-	0.000	0.000	Merged-chr1-80703457-36
NR19279--MA0599.1.KLF5	chr15	78926265	78926274	+	0.000	0.000	Merged-chr15-78926202-1
NR12096--MA0039.3.KLF4	chr12	72844275	72844285	+	0.000	0.000	Merged-chr12-72844339-47
NR27594--MA1107.1.KLF9	chr19	38746133	38746145	-	0.000	0.000	Merged-chr19-38746267-36
NR4674--MA0741.1.KLF16	chr10	40713392	40713402	+	0.000	0.000	Merged-chr10-40713251-44
NR36298--MA0493.1.Klf1	chr4	4790431	4790441	-	0.000	0.000	Merged-chr4-4790293-30
NR18753--MA0742.1.Klf12	chr15	58655123	58655137	+	0.000	0.000	Merged-chr15-58655104-54
NR22925--MA0599.1.KLF5	chr17	27405873	27405882	-	0.000	0.000	Merged-chr17-27405803-19
NR51258--MA1107.1.KLF9	chr7	139157794	139157806	-	0.000	0.000	Merged-chr7-139157777-16
NR42984--MA0039.3.KLF4	chr5	124075986	124075996	-	0.000	0.000	Merged-chr5-124075936-23
NR8978--MA0493.1.Klf1	chr11	70597424	70597434	-	0.000	0.000	Merged-chr11-70597550-26
NR13876--MA1107.1.KLF9	chr13	35131731	35131743	+	0.000	0.000	Merged-chr13-35131726-73
NR25487--MA0742.1.Klf12	chr18	39141852	39141866	-	0.000	0.000	Merged-chr18-39141814-16
NR2723--MA0740.1.KLF14	chr1	159813013	159813026	-	0.000	0.000	Merged-chr1-159812982-41
NR49499--MA1107.1.KLF9	chr7	79249795	79249807	-	0.000	0.000	Merged-chr7-79249720-34
NR32087--MA0599.1.KLF5	chr2	156179580	156179589	-	0.000	0.000	Merged-chr2-156179620-5
NR42452--MA1107.1.KLF9	chr5	113828342	113828354	-	0.000	0.000	Merged-chr5-113828538-48
NR52497--MA0599.1.KLF5	chr8	57353862	57353871	-	0.000	0.000	Merged-chr8-57353837-30
NR36320--MA1107.1.KLF9	chr4	6925027	6925039	-	0.000	0.000	Merged-chr4-6924913-49
NR18752--MA0039.3.KLF4	chr15	58649911	58649921	-	0.000	0.000	Merged-chr15-58650001-42
NR4673--MA0599.1.KLF5	chr10	40713392	40713401	+	0.000	0.000	Merged-chr10-40713251-44
NR54609--MA0741.1.KLF16	chr8	127052371	127052381	+	0.000	0.000	Merged-chr8-127052348-23
NR39718--MA0742.1.Klf12	chr4	149518123	149518137	-	0.000	0.000	Merged-chr4-149518177-56
NR24755--MA0742.1.Klf12	chr17	85908760	85908774	+	0.000	0.000	Merged-chr17-85908611-2
NR30251--MA1107.1.KLF9	chr2	84779333	84779345	-	0.000	0.000	Merged-chr2-84779489-49
NR6933--MA0740.1.KLF14	chr10	119083803	119083816	-	0.000	0.000	Merged-chr10-119083697-27
NR2734--MA0741.1.KLF16	chr1	159812996	159813006	-	0.000	0.000	Merged-chr1-159812982-41
NR34365--MA0493.1.Klf1	chr3	94388229	94388239	-	0.000	0.000	Merged-chr3-94388255-39
NR26544--MA0742.1.Klf12	chr18	82607597	82607611	+	0.000	0.000	Merged-chr18-82607647-23
NR9433--MA0740.1.KLF14	chr11	82214553	82214566	-	0.000	0.000	Merged-chr11-82214647-44
NR45361--MA0741.1.KLF16	chr6	67533270	67533280	+	0.000	0.000	Merged-chr6-67533170-65
NR35788--MA0740.1.KLF14	chr3	138893757	138893770	+	0.000	0.000	Merged-chr3-138893657-47
NR6573--MA0742.1.Klf12	chr10	108119537	108119551	+	0.000	0.000	Merged-chr10-108119748-35
NR50555--MA0599.1.KLF5	chr7	118294850	118294859	+	0.000	0.000	Merged-chr7-118294847-26
NR38845--MA1107.1.KLF9	chr4	132749038	132749050	-	0.000	0.000	Merged-chr4-132748989-25
NR2724--MA0657.1.KLF13	chr1	159812991	159813008	-	0.000	0.000	Merged-chr1-159812982-41
NR28162--MA0741.1.KLF16	chr19	56756563	56756573	-	0.000	0.000	Merged-chr19-56756635-43
NR46962--MA0741.1.KLF16	chr6	134903769	134903779	+	0.000	0.000	Merged-chr6-134903917-75
NR39949--MA0742.1.Klf12	chr4	154105753	154105767	-	0.000	0.000	Merged-chr4-154105612-38
NR2489--MA0741.1.KLF16	chr1	153087888	153087898	-	0.000	0.000	Merged-chr1-153087969-27
NR14499--MA0741.1.KLF16	chr13	63189564	63189574	-	0.000	0.000	Merged-chr13-63189715-33
NR26038--MA0741.1.KLF16	chr18	67255713	67255723	-	0.000	0.000	Merged-chr18-67255745-40
NR54659--MA0493.1.Klf1	chr8	128420724	128420734	+	0.000	0.000	Merged-chr8-128420826-46
NR46172--MA1107.1.KLF9	chr6	108338391	108338403	-	0.000	0.000	Merged-chr6-108338556-41
NR8473--MA0493.1.Klf1	chr11	57952970	57952980	-	0.000	0.000	Merged-chr11-57952769-40
NR34065--MA1107.1.KLF9	chr3	84772121	84772133	-	0.000	0.000	Merged-chr3-84772067-31
NR11173--MA0039.3.KLF4	chr12	4065645	4065655	+	0.000	0.000	Merged-chr12-4065716-30
NR28143--MA0039.3.KLF4	chr19	56451075	56451085	-	0.000	0.000	Merged-chr19-56451111-33
NR17190--MA0599.1.KLF5	chr14	67911777	67911786	-	0.000	0.000	Merged-chr14-67911920-26
NR21876--MA0493.1.Klf1	chr16	93552856	93552866	+	0.000	0.000	Merged-chr16-93552984-42
NR42705--MA0599.1.KLF5	chr5	118404363	118404372	+	0.000	0.000	Merged-chr5-118404562-37
NR55565--MA1107.1.KLF9	chr9	52070150	52070162	-	0.000	0.000	Merged-chr9-52070216-22
NR29041--MA1107.1.KLF9	chr2	29849975	29849987	+	0.000	0.000	Merged-chr2-29850143-19
NR40641--MA0493.1.Klf1	chr5	28269733	28269743	-	0.000	0.000	Merged-chr5-28269924-54
NR54090--MA0742.1.Klf12	chr8	117074430	117074444	+	0.000	0.000	Merged-chr8-117074609-38
NR6936--MA0741.1.KLF16	chr10	119083839	119083849	-	0.000	0.000	Merged-chr10-119083697-27
NR28991--MA0599.1.KLF5	chr2	28517544	28517553	+	0.000	0.000	Merged-chr2-28517592-38
NR46093--MA0599.1.KLF5	chr6	100824841	100824850	-	0.000	0.000	Merged-chr6-100824678-47
NR31145--MA1107.1.KLF9	chr2	122673094	122673106	+	0.000	0.000	Merged-chr2-122673136-39
NR17345--MA0741.1.KLF16	chr14	73290097	73290107	-	0.000	0.000	Merged-chr14-73290096-39
NR25492--MA1107.1.KLF9	chr18	39141874	39141886	-	0.000	0.000	Merged-chr18-39141814-16
NR5566--MA1107.1.KLF9	chr10	78115170	78115182	-	0.000	0.000	Merged-chr10-78115092-14
NR46961--MA0493.1.Klf1	chr6	134903768	134903778	+	0.000	0.000	Merged-chr6-134903917-75
NR38993--MA0741.1.KLF16	chr4	134117230	134117240	+	0.000	0.000	Merged-chr4-134117148-42
NR15742--MA0740.1.KLF14	chr13	114931904	114931917	+	0.000	0.000	Merged-chr13-114931861-78
NR2727--MA0742.1.Klf12	chr1	159813012	159813026	-	0.000	0.000	Merged-chr1-159812982-41
NR22993--MA0742.1.Klf12	chr17	28590943	28590957	-	0.000	0.000	Merged-chr17-28590948-24
NR54475--MA0039.3.KLF4	chr8	124275835	124275845	-	0.000	0.000	Merged-chr8-124275920-41
NR12095--MA0599.1.KLF5	chr12	72844274	72844283	+	0.000	0.000	Merged-chr12-72844339-47
NR17196--MA0741.1.KLF16	chr14	67911776	67911786	-	0.000	0.000	Merged-chr14-67911920-26
NR32119--MA1107.1.KLF9	chr2	157148002	157148014	-	0.000	0.000	Merged-chr2-157147783-53
NR42983--MA0599.1.KLF5	chr5	124075988	124075997	-	0.000	0.000	Merged-chr5-124075936-23
NR24677--MA0741.1.KLF16	chr17	83824029	83824039	+	0.000	0.000	Merged-chr17-83824004-16
NR48712--MA0599.1.KLF5	chr7	43437108	43437117	-	0.000	0.000	Merged-chr7-43436818-56
NR46519--MA0599.1.KLF5	chr6	120264385	120264394	-	0.000	0.000	Merged-chr6-120264409-18
NR39717--MA0740.1.KLF14	chr4	149518124	149518137	-	0.000	0.000	Merged-chr4-149518177-56
NR36296--MA0599.1.KLF5	chr4	4790431	4790440	-	0.000	0.000	Merged-chr4-4790293-30
NR20058--MA0599.1.KLF5	chr15	100668007	100668016	+	0.000	0.000	Merged-chr15-100668117-50
NR54088--MA0740.1.KLF14	chr8	117074430	117074443	+	0.000	0.000	Merged-chr8-117074609-38
NR50291--MA1107.1.KLF9	chr7	110203786	110203798	-	0.000	0.000	Merged-chr7-110203728-41
NR2413--MA0039.3.KLF4	chr1	151083919	151083929	-	0.000	0.000	Merged-chr1-151084034-24
NR19268--MA0599.1.KLF5	chr15	78835209	78835218	-	0.000	0.000	Merged-chr15-78835387-37
NR54054--MA0740.1.KLF14	chr8	116645532	116645545	-	0.000	0.000	Merged-chr8-116645599-31
NR57463--MA0741.1.KLF16	chr9	118750791	118750801	-	0.000	0.000	Merged-chr9-118750873-69
NR28316--MA0599.1.KLF5	chr19	60183111	60183120	+	0.000	0.000	Merged-chr19-60182957-49
NR45965--MA0742.1.Klf12	chr6	97321368	97321382	-	0.000	0.000	Merged-chr6-97321339-36
NR16767--MA0039.3.KLF4	chr14	54061510	54061520	+	0.000	0.000	Merged-chr14-54061633-25
NR54055--MA0039.3.KLF4	chr8	116645533	116645543	-	0.000	0.000	Merged-chr8-116645599-31
NR49395--MA0599.1.KLF5	chr7	74697998	74698007	-	0.000	0.000	Merged-chr7-74698017-54
NR20994--MA0599.1.KLF5	chr16	35983956	35983965	-	0.000	0.000	Merged-chr16-35984000-4
NR19280--MA0039.3.KLF4	chr15	78926266	78926276	+	0.000	0.000	Merged-chr15-78926202-1
NR51569--MA0039.3.KLF4	chr7	143724084	143724094	+	0.000	0.000	Merged-chr7-143724096-15
NR27589--MA0599.1.KLF5	chr19	38746129	38746138	-	0.000	0.000	Merged-chr19-38746267-36
NR11243--MA0741.1.KLF16	chr12	8829811	8829821	-	0.000	0.000	Merged-chr12-8829730-25
NR43420--MA0599.1.KLF5	chr5	135115315	135115324	+	0.000	0.000	Merged-chr5-135115482-49
NR45218--MA0657.1.KLF13	chr6	54925958	54925975	+	0.000	0.000	Merged-chr6-54926058-40
NR1248--MA1107.1.KLF9	chr1	80700302	80700314	-	0.000	0.000	Merged-chr1-80700065-37
NR35789--MA0599.1.KLF5	chr3	138893758	138893767	+	0.000	0.000	Merged-chr3-138893657-47
NR3415--MA0493.1.Klf1	chr1	178182342	178182352	+	0.000	0.000	Merged-chr1-178182458-49
NR54089--MA0657.1.KLF13	chr8	117074429	117074446	+	0.000	0.000	Merged-chr8-117074609-38
NR54660--MA1107.1.KLF9	chr8	128420724	128420736	+	0.000	0.000	Merged-chr8-128420826-46
NR56469--MA0493.1.Klf1	chr9	87026076	87026086	+	0.000	0.000	Merged-chr9-87025935-38
NR17490--MA0742.1.Klf12	chr14	78687918	78687932	+	0.000	0.000	Merged-chr14-78687892-42
NR14512--MA1107.1.KLF9	chr13	63340129	63340141	+	0.000	0.000	Merged-chr13-63340215-26
NR97--MA0039.3.KLF4	chr1	13301834	13301844	+	0.000	0.000	Merged-chr1-13301807-39
NR2487--MA0599.1.KLF5	chr1	153087889	153087898	-	0.000	0.000	Merged-chr1-153087969-27
NR11172--MA0599.1.KLF5	chr12	4065644	4065653	+	0.000	0.000	Merged-chr12-4065716-30
NR19270--MA0741.1.KLF16	chr15	78835208	78835218	-	0.000	0.000	Merged-chr15-78835387-37
NR27592--MA0741.1.KLF16	chr19	38746128	38746138	-	0.000	0.000	Merged-chr19-38746267-36
NR29326--MA0599.1.KLF5	chr2	34938758	34938767	-	0.000	0.000	Merged-chr2-34938971-69
NR53002--MA1107.1.KLF9	chr8	75082632	75082644	-	0.000	0.000	Merged-chr8-75082480-28
NR29923--MA0741.1.KLF16	chr2	71275420	71275430	+	0.000	0.000	Merged-chr2-71275399-1
NR17494--MA0741.1.KLF16	chr14	78687919	78687929	+	0.000	0.000	Merged-chr14-78687892-42
NR17492--MA0599.1.KLF5	chr14	78687924	78687933	+	0.000	0.000	Merged-chr14-78687892-42
NR42446--MA1107.1.KLF9	chr5	113539355	113539367	-	0.000	0.000	Merged-chr5-113539366-106
NR21525--MA0599.1.KLF5	chr16	75921058	75921067	+	0.000	0.000	Merged-chr16-75921068-56
NR42451--MA0493.1.Klf1	chr5	113828344	113828354	-	0.000	0.000	Merged-chr5-113828538-48
NR46162--MA0599.1.KLF5	chr6	107749015	107749024	-	0.000	0.000	Merged-chr6-107749008-33
NR30170--MA0599.1.KLF5	chr2	79121181	79121190	+	0.000	0.000	Merged-chr2-79121079-51
NR22807--MA0493.1.Klf1	chr17	25584132	25584142	+	0.000	0.000	Merged-chr17-25583989-33
NR28077--MA0741.1.KLF16	chr19	53889768	53889778	+	0.000	0.000	Merged-chr19-53889811-40
NR8407--MA0657.1.KLF13	chr11	55131117	55131134	+	0.000	0.000	Merged-chr11-55131266-10
NR11369--MA0493.1.Klf1	chr12	17511203	17511213	+	0.000	0.000	Merged-chr12-17511273-48
NR52836--MA0599.1.KLF5	chr8	70833274	70833283	+	0.000	0.000	Merged-chr8-70833236-40
NR11366--MA0742.1.Klf12	chr12	17511203	17511217	+	0.000	0.000	Merged-chr12-17511273-48
NR8475--MA1107.1.KLF9	chr11	57952968	57952980	-	0.000	0.000	Merged-chr11-57952769-40
NR13897--MA0039.3.KLF4	chr13	38503601	38503611	+	0.000	0.000	Merged-chr13-38503650-43
NR43894--MA0039.3.KLF4	chr5	140992454	140992464	+	0.000	0.000	Merged-chr5-140992576-52
NR27441--MA0741.1.KLF16	chr19	31337345	31337355	-	0.000	0.000	Merged-chr19-31337298-1
NR16970--MA1107.1.KLF9	chr14	59553387	59553399	-	0.000	0.000	Merged-chr14-59553394-22
NR8418--MA0742.1.Klf12	chr11	55131273	55131287	+	0.000	0.000	Merged-chr11-55131266-10
NR27693--MA0741.1.KLF16	chr19	41597372	41597382	-	0.000	0.000	Merged-chr19-41597559-38
NR56631--MA0493.1.Klf1	chr9	95959966	95959976	-	0.000	0.000	Merged-chr9-95959798-44
NR27597--MA0741.1.KLF16	chr19	38746189	38746199	-	0.000	0.000	Merged-chr19-38746267-36
NR9324--MA0493.1.Klf1	chr11	79152740	79152750	+	0.000	0.000	Merged-chr11-79152860-26
NR51253--MA0742.1.Klf12	chr7	139157792	139157806	-	0.000	0.000	Merged-chr7-139157777-16
NR18421--MA0741.1.KLF16	chr15	31357068	31357078	-	0.000	0.000	Merged-chr15-31357016-32
NR46171--MA0493.1.Klf1	chr6	108338393	108338403	-	0.000	0.000	Merged-chr6-108338556-41
NR34754--MA0599.1.KLF5	chr3	101570912	101570921	+	0.000	0.000	Merged-chr3-101570775-35
NR39721--MA0741.1.KLF16	chr4	149518126	149518136	-	0.000	0.000	Merged-chr4-149518177-56
NR28069--MA0741.1.KLF16	chr19	53536888	53536898	-	0.000	0.000	Merged-chr19-53536868-40
NR2412--MA0599.1.KLF5	chr1	151083921	151083930	-	0.000	0.000	Merged-chr1-151084034-24
NR27215--MA0741.1.KLF16	chr19	14668709	14668719	-	0.000	0.000	Merged-chr19-14668781-26
NR17194--MA0741.1.KLF16	chr14	67911770	67911780	-	0.000	0.000	Merged-chr14-67911920-26
NR25960--MA0740.1.KLF14	chr18	65107246	65107259	+	0.000	0.000	Merged-chr18-65107334-45
NR51257--MA0741.1.KLF16	chr7	139157795	139157805	-	0.000	0.000	Merged-chr7-139157777-16
NR5573--MA1107.1.KLF9	chr10	78115184	78115196	-	0.000	0.000	Merged-chr10-78115092-14
NR28057--MA1107.1.KLF9	chr19	53407589	53407601	+	0.000	0.000	Merged-chr19-53407600-23
NR56984--MA0039.3.KLF4	chr9	106430931	106430941	+	0.000	0.000	Merged-chr9-106430870-17
NR55564--MA0493.1.Klf1	chr9	52070152	52070162	-	0.000	0.000	Merged-chr9-52070216-22
NR57197--MA1107.1.KLF9	chr9	110641165	110641177	+	0.000	0.000	Merged-chr9-110641188-21
NR29922--MA0493.1.Klf1	chr2	71275419	71275429	+	0.000	0.000	Merged-chr2-71275399-1
NR26437--MA1107.1.KLF9	chr18	79263298	79263310	+	0.000	0.000	Merged-chr18-79263255-24
NR27434--MA0599.1.KLF5	chr19	31337334	31337343	-	0.000	0.000	Merged-chr19-31337298-1
NR14438--MA0493.1.Klf1	chr13	59536661	59536671	+	0.000	0.000	Merged-chr13-59536572-15
NR41645--MA0599.1.KLF5	chr5	77140309	77140318	+	0.000	0.000	Merged-chr5-77140362-54
NR13096--MA0657.1.KLF13	chr12	110503646	110503663	+	0.000	0.000	Merged-chr12-110503523-43
NR25491--MA0493.1.Klf1	chr18	39141876	39141886	-	0.000	0.000	Merged-chr18-39141814-16
NR39952--MA0741.1.KLF16	chr4	154105752	154105762	-	0.000	0.000	Merged-chr4-154105612-38
NR51568--MA0599.1.KLF5	chr7	143724083	143724092	+	0.000	0.000	Merged-chr7-143724096-15
NR34068--MA0039.3.KLF4	chr3	84809205	84809215	+	0.000	0.000	Merged-chr3-84809112-18
NR54613--MA0741.1.KLF16	chr8	127052375	127052385	+	0.000	0.000	Merged-chr8-127052348-23
NR5569--MA1107.1.KLF9	chr10	78115176	78115188	-	0.000	0.000	Merged-chr10-78115092-14
NR35046--MA0039.3.KLF4	chr3	109133239	109133249	+	0.000	0.000	Merged-chr3-109133281-24
NR46193--MA0039.3.KLF4	chr6	108630899	108630909	+	0.000	0.000	Merged-chr6-108631007-44
NR56470--MA1107.1.KLF9	chr9	87026076	87026088	+	0.000	0.000	Merged-chr9-87025935-38
NR28993--MA1107.1.KLF9	chr2	28517543	28517555	+	0.000	0.000	Merged-chr2-28517592-38
NR15570--MA0740.1.KLF14	chr13	110044580	110044593	+	0.000	0.000	Merged-chr13-110044688-32
NR52837--MA0741.1.KLF16	chr8	70833274	70833284	+	0.000	0.000	Merged-chr8-70833236-40
NR10366--MA0599.1.KLF5	chr11	104631541	104631550	-	0.000	0.000	Merged-chr11-104631492-24
NR46520--MA0039.3.KLF4	chr6	120264383	120264393	-	0.000	0.000	Merged-chr6-120264409-18
NR96--MA0599.1.KLF5	chr1	13301833	13301842	+	0.000	0.000	Merged-chr1-13301807-39
NR11241--MA0599.1.KLF5	chr12	8829818	8829827	-	0.000	0.000	Merged-chr12-8829730-25
NR57426--MA1107.1.KLF9	chr9	117892837	117892849	-	0.000	0.000	Merged-chr9-117892877-51
NR54044--MA0039.3.KLF4	chr8	115726941	115726951	-	0.000	0.000	Merged-chr8-115726918-55
NR16964--MA0741.1.KLF16	chr14	59553207	59553217	+	0.000	0.000	Merged-chr14-59553394-22
NR44060--MA0599.1.KLF5	chr5	144295025	144295034	-	0.000	0.000	Merged-chr5-144295152-24
NR26036--MA0599.1.KLF5	chr18	67255714	67255723	-	0.000	0.000	Merged-chr18-67255745-40
NR45220--MA0039.3.KLF4	chr6	54925979	54925989	+	0.000	0.000	Merged-chr6-54926058-40
